context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: When I think about what will happen after, I start to feel depressed.\Hey!\Isn't it the same with you?\But, that's the girl this man brought!\Don't tell me...!\Just look! If you had stayed still...\How about we tie up the girl and leave her here?\We can have the wolves take care of them. response:	Idiot!
context: Hey!\Isn't it the same with you?\But, that's the girl this man brought!\Don't tell me...!\Just look! If you had stayed still...\How about we tie up the girl and leave her here?\We can have the wolves take care of them.\Idiot! response:	She uses pagan magic!
context: Isn't it the same with you?\But, that's the girl this man brought!\Don't tell me...!\Just look! If you had stayed still...\How about we tie up the girl and leave her here?\We can have the wolves take care of them.\Idiot!\She uses pagan magic! response:	She'd probably survive even if we tied both her hands and blindfolded her.
context: But, that's the girl this man brought!\Don't tell me...!\Just look! If you had stayed still...\How about we tie up the girl and leave her here?\We can have the wolves take care of them.\Idiot!\She uses pagan magic!\She'd probably survive even if we tied both her hands and blindfolded her. response:	If that happens, we'll be the ruined ones.
context: Don't tell me...!\Just look! If you had stayed still...\How about we tie up the girl and leave her here?\We can have the wolves take care of them.\Idiot!\She uses pagan magic!\She'd probably survive even if we tied both her hands and blindfolded her.\If that happens, we'll be the ruined ones. response:	But it's really depressing to have to take care of her.
context: Just look! If you had stayed still...\How about we tie up the girl and leave her here?\We can have the wolves take care of them.\Idiot!\She uses pagan magic!\She'd probably survive even if we tied both her hands and blindfolded her.\If that happens, we'll be the ruined ones.\But it's really depressing to have to take care of her. response:	Don't say it!
context: How about we tie up the girl and leave her here?\We can have the wolves take care of them.\Idiot!\She uses pagan magic!\She'd probably survive even if we tied both her hands and blindfolded her.\If that happens, we'll be the ruined ones.\But it's really depressing to have to take care of her.\Don't say it! response:	Sorry.
context: We can have the wolves take care of them.\Idiot!\She uses pagan magic!\She'd probably survive even if we tied both her hands and blindfolded her.\If that happens, we'll be the ruined ones.\But it's really depressing to have to take care of her.\Don't say it!\Sorry. response:	How are we going to finish him?
context: Idiot!\She uses pagan magic!\She'd probably survive even if we tied both her hands and blindfolded her.\If that happens, we'll be the ruined ones.\But it's really depressing to have to take care of her.\Don't say it!\Sorry.\How are we going to finish him? response:	Should we stab him?
context: She uses pagan magic!\She'd probably survive even if we tied both her hands and blindfolded her.\If that happens, we'll be the ruined ones.\But it's really depressing to have to take care of her.\Don't say it!\Sorry.\How are we going to finish him?\Should we stab him? response:	No, it's better if we kill less.
context: She'd probably survive even if we tied both her hands and blindfolded her.\If that happens, we'll be the ruined ones.\But it's really depressing to have to take care of her.\Don't say it!\Sorry.\How are we going to finish him?\Should we stab him?\No, it's better if we kill less. response:	I agree.
context: If that happens, we'll be the ruined ones.\But it's really depressing to have to take care of her.\Don't say it!\Sorry.\How are we going to finish him?\Should we stab him?\No, it's better if we kill less.\I agree. response:	Let's go, Liebert will yell at us if we don't hurry.
context: But it's really depressing to have to take care of her.\Don't say it!\Sorry.\How are we going to finish him?\Should we stab him?\No, it's better if we kill less.\I agree.\Let's go, Liebert will yell at us if we don't hurry. response:	Your companion is probably dead.
context: Don't say it!\Sorry.\How are we going to finish him?\Should we stab him?\No, it's better if we kill less.\I agree.\Let's go, Liebert will yell at us if we don't hurry.\Your companion is probably dead. response:	Seven apples on the witch's tree
context: Sorry.\How are we going to finish him?\Should we stab him?\No, it's better if we kill less.\I agree.\Let's go, Liebert will yell at us if we don't hurry.\Your companion is probably dead.\Seven apples on the witch's tree response:	With seven seeds to plant inside of me
context: How are we going to finish him?\Should we stab him?\No, it's better if we kill less.\I agree.\Let's go, Liebert will yell at us if we don't hurry.\Your companion is probably dead.\Seven apples on the witch's tree\With seven seeds to plant inside of me response:	In spring time I grew a magic song
context: Should we stab him?\No, it's better if we kill less.\I agree.\Let's go, Liebert will yell at us if we don't hurry.\Your companion is probably dead.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song response:	Then skipping along,
context: No, it's better if we kill less.\I agree.\Let's go, Liebert will yell at us if we don't hurry.\Your companion is probably dead.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along, response:	I sang the song to everyone
context: I agree.\Let's go, Liebert will yell at us if we don't hurry.\Your companion is probably dead.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone response:	I look at the world through apple eyes
context: Let's go, Liebert will yell at us if we don't hurry.\Your companion is probably dead.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes response:	And cut myself a slice of sunshine pie
context: Your companion is probably dead.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie response:	I danced with the peanuts for the flies
context: Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies response:	Till someone had told me
context: With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me response:	To say hello for every good-bye
context: In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye response:	Saw some sugar stars
context: Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars response:	I'll put them in a jar
context: I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar response:	And we'll wish around the world
context: I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world response:	Oh we'll wish around the world
context: And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world response:	I'm a little wolf inside a cart
context: I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart response:	You say,
context: Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say, response:	And off I go from June to May
context: To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May response:	Oh we'll wish around the world
context: Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world response:	Let's wish around the world
context: I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world\Let's wish around the world response:	Next, Wolf and New Journey.
context: And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world\Let's wish around the world\Next, Wolf and New Journey. response:	Next, Wolf and New Journey.
