context: Shepherd 2, you're going too fast. Where are you right now? response:	I can't find Hound 4... Sasayama.
context: The selling point of this school\is that they keep girls of susceptible age isolated from society in a conservatory environment\in order to prevent their Psycho-Passes from getting cloudy.\So they sweep problems under the rug.\They also need to keep up appearances in front of our parents.\Oh no, I'm scared!\There are some other rumors that are pretty scary too.\One of the teachers who used to teach in this school was actually... response:	Miss Ouryou!
context: is that they keep girls of susceptible age isolated from society in a conservatory environment\in order to prevent their Psycho-Passes from getting cloudy.\So they sweep problems under the rug.\They also need to keep up appearances in front of our parents.\Oh no, I'm scared!\There are some other rumors that are pretty scary too.\One of the teachers who used to teach in this school was actually...\Miss Ouryou! response:	It's Miss Rikako!
context: in order to prevent their Psycho-Passes from getting cloudy.\So they sweep problems under the rug.\They also need to keep up appearances in front of our parents.\Oh no, I'm scared!\There are some other rumors that are pretty scary too.\One of the teachers who used to teach in this school was actually...\Miss Ouryou!\It's Miss Rikako! response:	I wonder why Ouryou Rikako is so popular.
context: So they sweep problems under the rug.\They also need to keep up appearances in front of our parents.\Oh no, I'm scared!\There are some other rumors that are pretty scary too.\One of the teachers who used to teach in this school was actually...\Miss Ouryou!\It's Miss Rikako!\I wonder why Ouryou Rikako is so popular. response:	She's pretty, she's smart...
context: They also need to keep up appearances in front of our parents.\Oh no, I'm scared!\There are some other rumors that are pretty scary too.\One of the teachers who used to teach in this school was actually...\Miss Ouryou!\It's Miss Rikako!\I wonder why Ouryou Rikako is so popular.\She's pretty, she's smart... response:	It's pretty obvious.
context: Oh no, I'm scared!\There are some other rumors that are pretty scary too.\One of the teachers who used to teach in this school was actually...\Miss Ouryou!\It's Miss Rikako!\I wonder why Ouryou Rikako is so popular.\She's pretty, she's smart...\It's pretty obvious. response:	I'm a little afraid of her.
context: There are some other rumors that are pretty scary too.\One of the teachers who used to teach in this school was actually...\Miss Ouryou!\It's Miss Rikako!\I wonder why Ouryou Rikako is so popular.\She's pretty, she's smart...\It's pretty obvious.\I'm a little afraid of her. response:	Why?
context: One of the teachers who used to teach in this school was actually...\Miss Ouryou!\It's Miss Rikako!\I wonder why Ouryou Rikako is so popular.\She's pretty, she's smart...\It's pretty obvious.\I'm a little afraid of her.\Why? response:	Sometimes her eyes just look so empty.
context: Miss Ouryou!\It's Miss Rikako!\I wonder why Ouryou Rikako is so popular.\She's pretty, she's smart...\It's pretty obvious.\I'm a little afraid of her.\Why?\Sometimes her eyes just look so empty. response:	It's as if...
context: It's Miss Rikako!\I wonder why Ouryou Rikako is so popular.\She's pretty, she's smart...\It's pretty obvious.\I'm a little afraid of her.\Why?\Sometimes her eyes just look so empty.\It's as if... response:	they're staring into a different dimension.
context: I wonder why Ouryou Rikako is so popular.\She's pretty, she's smart...\It's pretty obvious.\I'm a little afraid of her.\Why?\Sometimes her eyes just look so empty.\It's as if...\they're staring into a different dimension. response:	Kawarazaki. Shimotsuki.
context: She's pretty, she's smart...\It's pretty obvious.\I'm a little afraid of her.\Why?\Sometimes her eyes just look so empty.\It's as if...\they're staring into a different dimension.\Kawarazaki. Shimotsuki. response:	Hi.
context: It's pretty obvious.\I'm a little afraid of her.\Why?\Sometimes her eyes just look so empty.\It's as if...\they're staring into a different dimension.\Kawarazaki. Shimotsuki.\Hi. response:	H-Hello.
context: I'm a little afraid of her.\Why?\Sometimes her eyes just look so empty.\It's as if...\they're staring into a different dimension.\Kawarazaki. Shimotsuki.\Hi.\H-Hello. response:	Sorry to interrupt your lunch.
context: Why?\Sometimes her eyes just look so empty.\It's as if...\they're staring into a different dimension.\Kawarazaki. Shimotsuki.\Hi.\H-Hello.\Sorry to interrupt your lunch. response:	What brings you here?
context: Sometimes her eyes just look so empty.\It's as if...\they're staring into a different dimension.\Kawarazaki. Shimotsuki.\Hi.\H-Hello.\Sorry to interrupt your lunch.\What brings you here? response:	Neither of you belong to any clubs, right?
context: It's as if...\they're staring into a different dimension.\Kawarazaki. Shimotsuki.\Hi.\H-Hello.\Sorry to interrupt your lunch.\What brings you here?\Neither of you belong to any clubs, right? response:	Educational organizations that have club activities like our school, Ousou Academy,
context: they're staring into a different dimension.\Kawarazaki. Shimotsuki.\Hi.\H-Hello.\Sorry to interrupt your lunch.\What brings you here?\Neither of you belong to any clubs, right?\Educational organizations that have club activities like our school, Ousou Academy, response:	are very rare these days.
context: Kawarazaki. Shimotsuki.\Hi.\H-Hello.\Sorry to interrupt your lunch.\What brings you here?\Neither of you belong to any clubs, right?\Educational organizations that have club activities like our school, Ousou Academy,\are very rare these days. response:	I thought it'd be a shame to miss out.
context: Hi.\H-Hello.\Sorry to interrupt your lunch.\What brings you here?\Neither of you belong to any clubs, right?\Educational organizations that have club activities like our school, Ousou Academy,\are very rare these days.\I thought it'd be a shame to miss out. response:	Are you recruiting us?
context: H-Hello.\Sorry to interrupt your lunch.\What brings you here?\Neither of you belong to any clubs, right?\Educational organizations that have club activities like our school, Ousou Academy,\are very rare these days.\I thought it'd be a shame to miss out.\Are you recruiting us? response:	Oh, you figured it out!
context: Sorry to interrupt your lunch.\What brings you here?\Neither of you belong to any clubs, right?\Educational organizations that have club activities like our school, Ousou Academy,\are very rare these days.\I thought it'd be a shame to miss out.\Are you recruiting us?\Oh, you figured it out! response:	I'm the president of the art club.
context: What brings you here?\Neither of you belong to any clubs, right?\Educational organizations that have club activities like our school, Ousou Academy,\are very rare these days.\I thought it'd be a shame to miss out.\Are you recruiting us?\Oh, you figured it out!\I'm the president of the art club. response:	If you like, please come and see us in our club room.
context: Neither of you belong to any clubs, right?\Educational organizations that have club activities like our school, Ousou Academy,\are very rare these days.\I thought it'd be a shame to miss out.\Are you recruiting us?\Oh, you figured it out!\I'm the president of the art club.\If you like, please come and see us in our club room. response:	Also, Shimotsuki...
context: Educational organizations that have club activities like our school, Ousou Academy,\are very rare these days.\I thought it'd be a shame to miss out.\Are you recruiting us?\Oh, you figured it out!\I'm the president of the art club.\If you like, please come and see us in our club room.\Also, Shimotsuki... response:	I sometimes get absorbed in thought,
context: are very rare these days.\I thought it'd be a shame to miss out.\Are you recruiting us?\Oh, you figured it out!\I'm the president of the art club.\If you like, please come and see us in our club room.\Also, Shimotsuki...\I sometimes get absorbed in thought, response:	but it's not like I'm looking into a different dimension.
context: I thought it'd be a shame to miss out.\Are you recruiting us?\Oh, you figured it out!\I'm the president of the art club.\If you like, please come and see us in our club room.\Also, Shimotsuki...\I sometimes get absorbed in thought,\but it's not like I'm looking into a different dimension. response:	I'm not an alien, you know.
context: Are you recruiting us?\Oh, you figured it out!\I'm the president of the art club.\If you like, please come and see us in our club room.\Also, Shimotsuki...\I sometimes get absorbed in thought,\but it's not like I'm looking into a different dimension.\I'm not an alien, you know. response:	You dummy, Mika! She heard you!
context: Oh, you figured it out!\I'm the president of the art club.\If you like, please come and see us in our club room.\Also, Shimotsuki...\I sometimes get absorbed in thought,\but it's not like I'm looking into a different dimension.\I'm not an alien, you know.\You dummy, Mika! She heard you! response:	Sorry.
context: I'm the president of the art club.\If you like, please come and see us in our club room.\Also, Shimotsuki...\I sometimes get absorbed in thought,\but it's not like I'm looking into a different dimension.\I'm not an alien, you know.\You dummy, Mika! She heard you!\Sorry. response:	Pardon me.
context: If you like, please come and see us in our club room.\Also, Shimotsuki...\I sometimes get absorbed in thought,\but it's not like I'm looking into a different dimension.\I'm not an alien, you know.\You dummy, Mika! She heard you!\Sorry.\Pardon me. response:	Thank you for coming.
context: Also, Shimotsuki...\I sometimes get absorbed in thought,\but it's not like I'm looking into a different dimension.\I'm not an alien, you know.\You dummy, Mika! She heard you!\Sorry.\Pardon me.\Thank you for coming. response:	I heard about your father.
context: I sometimes get absorbed in thought,\but it's not like I'm looking into a different dimension.\I'm not an alien, you know.\You dummy, Mika! She heard you!\Sorry.\Pardon me.\Thank you for coming.\I heard about your father. response:	Your mother's new husband.
context: but it's not like I'm looking into a different dimension.\I'm not an alien, you know.\You dummy, Mika! She heard you!\Sorry.\Pardon me.\Thank you for coming.\I heard about your father.\Your mother's new husband. response:	So you took... notice of it?
context: I'm not an alien, you know.\You dummy, Mika! She heard you!\Sorry.\Pardon me.\Thank you for coming.\I heard about your father.\Your mother's new husband.\So you took... notice of it? response:	Yes, since I've been watching you all this time, Yoshika.
context: You dummy, Mika! She heard you!\Sorry.\Pardon me.\Thank you for coming.\I heard about your father.\Your mother's new husband.\So you took... notice of it?\Yes, since I've been watching you all this time, Yoshika. response:	Miss Ouryou!
context: Sorry.\Pardon me.\Thank you for coming.\I heard about your father.\Your mother's new husband.\So you took... notice of it?\Yes, since I've been watching you all this time, Yoshika.\Miss Ouryou! response:	Will you tell me what happened?
context: Pardon me.\Thank you for coming.\I heard about your father.\Your mother's new husband.\So you took... notice of it?\Yes, since I've been watching you all this time, Yoshika.\Miss Ouryou!\Will you tell me what happened? response:	That man... he...
context: Thank you for coming.\I heard about your father.\Your mother's new husband.\So you took... notice of it?\Yes, since I've been watching you all this time, Yoshika.\Miss Ouryou!\Will you tell me what happened?\That man... he... response:	clearly looks at me... with...
context: I heard about your father.\Your mother's new husband.\So you took... notice of it?\Yes, since I've been watching you all this time, Yoshika.\Miss Ouryou!\Will you tell me what happened?\That man... he...\clearly looks at me... with... response:	Every time I go home, there's signs that someone was in my room.
context: Your mother's new husband.\So you took... notice of it?\Yes, since I've been watching you all this time, Yoshika.\Miss Ouryou!\Will you tell me what happened?\That man... he...\clearly looks at me... with...\Every time I go home, there's signs that someone was in my room. response:	I can't stand it anymore... but...
context: So you took... notice of it?\Yes, since I've been watching you all this time, Yoshika.\Miss Ouryou!\Will you tell me what happened?\That man... he...\clearly looks at me... with...\Every time I go home, there's signs that someone was in my room.\I can't stand it anymore... but... response:	You can't talk to your mother, right?
context: Yes, since I've been watching you all this time, Yoshika.\Miss Ouryou!\Will you tell me what happened?\That man... he...\clearly looks at me... with...\Every time I go home, there's signs that someone was in my room.\I can't stand it anymore... but...\You can't talk to your mother, right? response:	The debt my biological father left us is so big
context: Miss Ouryou!\Will you tell me what happened?\That man... he...\clearly looks at me... with...\Every time I go home, there's signs that someone was in my room.\I can't stand it anymore... but...\You can't talk to your mother, right?\The debt my biological father left us is so big response:	that my mother couldn't hope to repay it by herself.
context: Will you tell me what happened?\That man... he...\clearly looks at me... with...\Every time I go home, there's signs that someone was in my room.\I can't stand it anymore... but...\You can't talk to your mother, right?\The debt my biological father left us is so big\that my mother couldn't hope to repay it by herself. response:	So we have to depend on that man.
context: That man... he...\clearly looks at me... with...\Every time I go home, there's signs that someone was in my room.\I can't stand it anymore... but...\You can't talk to your mother, right?\The debt my biological father left us is so big\that my mother couldn't hope to repay it by herself.\So we have to depend on that man. response:	But at last week's regular check up, my Psycho-Pass was very cloudy.
context: clearly looks at me... with...\Every time I go home, there's signs that someone was in my room.\I can't stand it anymore... but...\You can't talk to your mother, right?\The debt my biological father left us is so big\that my mother couldn't hope to repay it by herself.\So we have to depend on that man.\But at last week's regular check up, my Psycho-Pass was very cloudy. response:	If I don't do something...
context: Every time I go home, there's signs that someone was in my room.\I can't stand it anymore... but...\You can't talk to your mother, right?\The debt my biological father left us is so big\that my mother couldn't hope to repay it by herself.\So we have to depend on that man.\But at last week's regular check up, my Psycho-Pass was very cloudy.\If I don't do something... response:	Yoshika.
context: I can't stand it anymore... but...\You can't talk to your mother, right?\The debt my biological father left us is so big\that my mother couldn't hope to repay it by herself.\So we have to depend on that man.\But at last week's regular check up, my Psycho-Pass was very cloudy.\If I don't do something...\Yoshika. response:	It seems you can't choose the life you wish.
context: You can't talk to your mother, right?\The debt my biological father left us is so big\that my mother couldn't hope to repay it by herself.\So we have to depend on that man.\But at last week's regular check up, my Psycho-Pass was very cloudy.\If I don't do something...\Yoshika.\It seems you can't choose the life you wish. response:	I understand how hard that is.
context: The debt my biological father left us is so big\that my mother couldn't hope to repay it by herself.\So we have to depend on that man.\But at last week's regular check up, my Psycho-Pass was very cloudy.\If I don't do something...\Yoshika.\It seems you can't choose the life you wish.\I understand how hard that is. response:	In this era, the System determines everyone's aptitudes
context: that my mother couldn't hope to repay it by herself.\So we have to depend on that man.\But at last week's regular check up, my Psycho-Pass was very cloudy.\If I don't do something...\Yoshika.\It seems you can't choose the life you wish.\I understand how hard that is.\In this era, the System determines everyone's aptitudes response:	and we all have no choice but to live by it
context: So we have to depend on that man.\But at last week's regular check up, my Psycho-Pass was very cloudy.\If I don't do something...\Yoshika.\It seems you can't choose the life you wish.\I understand how hard that is.\In this era, the System determines everyone's aptitudes\and we all have no choice but to live by it response:	and be satisfied with whatever happiness is forced upon us
context: But at last week's regular check up, my Psycho-Pass was very cloudy.\If I don't do something...\Yoshika.\It seems you can't choose the life you wish.\I understand how hard that is.\In this era, the System determines everyone's aptitudes\and we all have no choice but to live by it\and be satisfied with whatever happiness is forced upon us response:	as we are unable to make our real dreams come true.
context: If I don't do something...\Yoshika.\It seems you can't choose the life you wish.\I understand how hard that is.\In this era, the System determines everyone's aptitudes\and we all have no choice but to live by it\and be satisfied with whatever happiness is forced upon us\as we are unable to make our real dreams come true. response:	Don't you want to discover the person you desire to be?
context: Yoshika.\It seems you can't choose the life you wish.\I understand how hard that is.\In this era, the System determines everyone's aptitudes\and we all have no choice but to live by it\and be satisfied with whatever happiness is forced upon us\as we are unable to make our real dreams come true.\Don't you want to discover the person you desire to be? response:	Don't you want to realize your true worth?
context: It seems you can't choose the life you wish.\I understand how hard that is.\In this era, the System determines everyone's aptitudes\and we all have no choice but to live by it\and be satisfied with whatever happiness is forced upon us\as we are unable to make our real dreams come true.\Don't you want to discover the person you desire to be?\Don't you want to realize your true worth? response:	What?
context: I understand how hard that is.\In this era, the System determines everyone's aptitudes\and we all have no choice but to live by it\and be satisfied with whatever happiness is forced upon us\as we are unable to make our real dreams come true.\Don't you want to discover the person you desire to be?\Don't you want to realize your true worth?\What? response:	I can show you...
context: In this era, the System determines everyone's aptitudes\and we all have no choice but to live by it\and be satisfied with whatever happiness is forced upon us\as we are unable to make our real dreams come true.\Don't you want to discover the person you desire to be?\Don't you want to realize your true worth?\What?\I can show you... response:	the true beauty that's hiding inside you, Yoshika.
context: and we all have no choice but to live by it\and be satisfied with whatever happiness is forced upon us\as we are unable to make our real dreams come true.\Don't you want to discover the person you desire to be?\Don't you want to realize your true worth?\What?\I can show you...\the true beauty that's hiding inside you, Yoshika. response:	Shall I tell you more about Shakespeare's works?
context: and be satisfied with whatever happiness is forced upon us\as we are unable to make our real dreams come true.\Don't you want to discover the person you desire to be?\Don't you want to realize your true worth?\What?\I can show you...\the true beauty that's hiding inside you, Yoshika.\Shall I tell you more about Shakespeare's works? response:	Yes.
context: as we are unable to make our real dreams come true.\Don't you want to discover the person you desire to be?\Don't you want to realize your true worth?\What?\I can show you...\the true beauty that's hiding inside you, Yoshika.\Shall I tell you more about Shakespeare's works?\Yes. response:	Titus Andronicus...
context: Don't you want to discover the person you desire to be?\Don't you want to realize your true worth?\What?\I can show you...\the true beauty that's hiding inside you, Yoshika.\Shall I tell you more about Shakespeare's works?\Yes.\Titus Andronicus... response:	The character I like in it is Titus's daughter, Lavinia.
context: Don't you want to realize your true worth?\What?\I can show you...\the true beauty that's hiding inside you, Yoshika.\Shall I tell you more about Shakespeare's works?\Yes.\Titus Andronicus...\The character I like in it is Titus's daughter, Lavinia. response:	She got dragged into trouble because of her father.
context: What?\I can show you...\the true beauty that's hiding inside you, Yoshika.\Shall I tell you more about Shakespeare's works?\Yes.\Titus Andronicus...\The character I like in it is Titus's daughter, Lavinia.\She got dragged into trouble because of her father. response:	The enemy raped her,
context: I can show you...\the true beauty that's hiding inside you, Yoshika.\Shall I tell you more about Shakespeare's works?\Yes.\Titus Andronicus...\The character I like in it is Titus's daughter, Lavinia.\She got dragged into trouble because of her father.\The enemy raped her, response:	cut out her tongue
context: the true beauty that's hiding inside you, Yoshika.\Shall I tell you more about Shakespeare's works?\Yes.\Titus Andronicus...\The character I like in it is Titus's daughter, Lavinia.\She got dragged into trouble because of her father.\The enemy raped her,\cut out her tongue response:	and cut off her arms as well.
context: Shall I tell you more about Shakespeare's works?\Yes.\Titus Andronicus...\The character I like in it is Titus's daughter, Lavinia.\She got dragged into trouble because of her father.\The enemy raped her,\cut out her tongue\and cut off her arms as well. response:	It was my deer...
context: Yes.\Titus Andronicus...\The character I like in it is Titus's daughter, Lavinia.\She got dragged into trouble because of her father.\The enemy raped her,\cut out her tongue\and cut off her arms as well.\It was my deer... response:	Poor Lavinia.
context: Titus Andronicus...\The character I like in it is Titus's daughter, Lavinia.\She got dragged into trouble because of her father.\The enemy raped her,\cut out her tongue\and cut off her arms as well.\It was my deer...\Poor Lavinia. response:	She was killed by her own father.
context: The character I like in it is Titus's daughter, Lavinia.\She got dragged into trouble because of her father.\The enemy raped her,\cut out her tongue\and cut off her arms as well.\It was my deer...\Poor Lavinia.\She was killed by her own father. response:	There are tons of things that humans can do but animals can't.
context: She got dragged into trouble because of her father.\The enemy raped her,\cut out her tongue\and cut off her arms as well.\It was my deer...\Poor Lavinia.\She was killed by her own father.\There are tons of things that humans can do but animals can't. response:	One of them is safety control.
context: The enemy raped her,\cut out her tongue\and cut off her arms as well.\It was my deer...\Poor Lavinia.\She was killed by her own father.\There are tons of things that humans can do but animals can't.\One of them is safety control. response:	No matter what it is, humans have always put a safety device on it.
context: cut out her tongue\and cut off her arms as well.\It was my deer...\Poor Lavinia.\She was killed by her own father.\There are tons of things that humans can do but animals can't.\One of them is safety control.\No matter what it is, humans have always put a safety device on it. response:	Enforcers are also equipped with a safety device called Inspectors.
context: and cut off her arms as well.\It was my deer...\Poor Lavinia.\She was killed by her own father.\There are tons of things that humans can do but animals can't.\One of them is safety control.\No matter what it is, humans have always put a safety device on it.\Enforcers are also equipped with a safety device called Inspectors. response:	More to the point, the drones you controlled were equipped with rigorous safety controls.
context: It was my deer...\Poor Lavinia.\She was killed by her own father.\There are tons of things that humans can do but animals can't.\One of them is safety control.\No matter what it is, humans have always put a safety device on it.\Enforcers are also equipped with a safety device called Inspectors.\More to the point, the drones you controlled were equipped with rigorous safety controls. response:	Those drones were supposed to be completely safe,
context: Poor Lavinia.\She was killed by her own father.\There are tons of things that humans can do but animals can't.\One of them is safety control.\No matter what it is, humans have always put a safety device on it.\Enforcers are also equipped with a safety device called Inspectors.\More to the point, the drones you controlled were equipped with rigorous safety controls.\Those drones were supposed to be completely safe, response:	and yet, this memory card made them kill people.
context: She was killed by her own father.\There are tons of things that humans can do but animals can't.\One of them is safety control.\No matter what it is, humans have always put a safety device on it.\Enforcers are also equipped with a safety device called Inspectors.\More to the point, the drones you controlled were equipped with rigorous safety controls.\Those drones were supposed to be completely safe,\and yet, this memory card made them kill people. response:	Where did you obtain it?
context: There are tons of things that humans can do but animals can't.\One of them is safety control.\No matter what it is, humans have always put a safety device on it.\Enforcers are also equipped with a safety device called Inspectors.\More to the point, the drones you controlled were equipped with rigorous safety controls.\Those drones were supposed to be completely safe,\and yet, this memory card made them kill people.\Where did you obtain it? response:	So we have the safety canceller that Kanehara used in the Hachiouji Drone incident
context: One of them is safety control.\No matter what it is, humans have always put a safety device on it.\Enforcers are also equipped with a safety device called Inspectors.\More to the point, the drones you controlled were equipped with rigorous safety controls.\Those drones were supposed to be completely safe,\and yet, this memory card made them kill people.\Where did you obtain it?\So we have the safety canceller that Kanehara used in the Hachiouji Drone incident response:	and Mido's Holograph cracking.
context: No matter what it is, humans have always put a safety device on it.\Enforcers are also equipped with a safety device called Inspectors.\More to the point, the drones you controlled were equipped with rigorous safety controls.\Those drones were supposed to be completely safe,\and yet, this memory card made them kill people.\Where did you obtain it?\So we have the safety canceller that Kanehara used in the Hachiouji Drone incident\and Mido's Holograph cracking. response:	In both cases, I could only recover a bit of the source code,
context: Enforcers are also equipped with a safety device called Inspectors.\More to the point, the drones you controlled were equipped with rigorous safety controls.\Those drones were supposed to be completely safe,\and yet, this memory card made them kill people.\Where did you obtain it?\So we have the safety canceller that Kanehara used in the Hachiouji Drone incident\and Mido's Holograph cracking.\In both cases, I could only recover a bit of the source code, response:	but there are clear similarities.
context: More to the point, the drones you controlled were equipped with rigorous safety controls.\Those drones were supposed to be completely safe,\and yet, this memory card made them kill people.\Where did you obtain it?\So we have the safety canceller that Kanehara used in the Hachiouji Drone incident\and Mido's Holograph cracking.\In both cases, I could only recover a bit of the source code,\but there are clear similarities. response:	I think the same programmer wrote the code for both.
context: Those drones were supposed to be completely safe,\and yet, this memory card made them kill people.\Where did you obtain it?\So we have the safety canceller that Kanehara used in the Hachiouji Drone incident\and Mido's Holograph cracking.\In both cases, I could only recover a bit of the source code,\but there are clear similarities.\I think the same programmer wrote the code for both. response:	I'd bet the bra I'm wearing today on it.
context: and yet, this memory card made them kill people.\Where did you obtain it?\So we have the safety canceller that Kanehara used in the Hachiouji Drone incident\and Mido's Holograph cracking.\In both cases, I could only recover a bit of the source code,\but there are clear similarities.\I think the same programmer wrote the code for both.\I'd bet the bra I'm wearing today on it. response:	You can keep it!
context: Where did you obtain it?\So we have the safety canceller that Kanehara used in the Hachiouji Drone incident\and Mido's Holograph cracking.\In both cases, I could only recover a bit of the source code,\but there are clear similarities.\I think the same programmer wrote the code for both.\I'd bet the bra I'm wearing today on it.\You can keep it! response:	It's true that Mido was obsessed with social networks,
context: So we have the safety canceller that Kanehara used in the Hachiouji Drone incident\and Mido's Holograph cracking.\In both cases, I could only recover a bit of the source code,\but there are clear similarities.\I think the same programmer wrote the code for both.\I'd bet the bra I'm wearing today on it.\You can keep it!\It's true that Mido was obsessed with social networks, response:	but he wasn't skilled enough to mess with public Holo.
context: and Mido's Holograph cracking.\In both cases, I could only recover a bit of the source code,\but there are clear similarities.\I think the same programmer wrote the code for both.\I'd bet the bra I'm wearing today on it.\You can keep it!\It's true that Mido was obsessed with social networks,\but he wasn't skilled enough to mess with public Holo. response:	There's no doubt that both Kanehara and Mido were being backed by a professional cyber-criminal.
context: In both cases, I could only recover a bit of the source code,\but there are clear similarities.\I think the same programmer wrote the code for both.\I'd bet the bra I'm wearing today on it.\You can keep it!\It's true that Mido was obsessed with social networks,\but he wasn't skilled enough to mess with public Holo.\There's no doubt that both Kanehara and Mido were being backed by a professional cyber-criminal. response:	But this testimony of Kanehara's isn't going to help.
context: but there are clear similarities.\I think the same programmer wrote the code for both.\I'd bet the bra I'm wearing today on it.\You can keep it!\It's true that Mido was obsessed with social networks,\but he wasn't skilled enough to mess with public Holo.\There's no doubt that both Kanehara and Mido were being backed by a professional cyber-criminal.\But this testimony of Kanehara's isn't going to help. response:	I'm telling the truth! I just got it one day in the mail!
context: I think the same programmer wrote the code for both.\I'd bet the bra I'm wearing today on it.\You can keep it!\It's true that Mido was obsessed with social networks,\but he wasn't skilled enough to mess with public Holo.\There's no doubt that both Kanehara and Mido were being backed by a professional cyber-criminal.\But this testimony of Kanehara's isn't going to help.\I'm telling the truth! I just got it one day in the mail! response:	The letter had no name or return address.
context: I'd bet the bra I'm wearing today on it.\You can keep it!\It's true that Mido was obsessed with social networks,\but he wasn't skilled enough to mess with public Holo.\There's no doubt that both Kanehara and Mido were being backed by a professional cyber-criminal.\But this testimony of Kanehara's isn't going to help.\I'm telling the truth! I just got it one day in the mail!\The letter had no name or return address. response:	It just said that it was from someone with a grudge against that factory
context: You can keep it!\It's true that Mido was obsessed with social networks,\but he wasn't skilled enough to mess with public Holo.\There's no doubt that both Kanehara and Mido were being backed by a professional cyber-criminal.\But this testimony of Kanehara's isn't going to help.\I'm telling the truth! I just got it one day in the mail!\The letter had no name or return address.\It just said that it was from someone with a grudge against that factory response:	who wanted to mess up that place together with me!
context: It's true that Mido was obsessed with social networks,\but he wasn't skilled enough to mess with public Holo.\There's no doubt that both Kanehara and Mido were being backed by a professional cyber-criminal.\But this testimony of Kanehara's isn't going to help.\I'm telling the truth! I just got it one day in the mail!\The letter had no name or return address.\It just said that it was from someone with a grudge against that factory\who wanted to mess up that place together with me! response:	That's pretty vicious for someone who'd commit crimes just for kicks, isn't it?
context: but he wasn't skilled enough to mess with public Holo.\There's no doubt that both Kanehara and Mido were being backed by a professional cyber-criminal.\But this testimony of Kanehara's isn't going to help.\I'm telling the truth! I just got it one day in the mail!\The letter had no name or return address.\It just said that it was from someone with a grudge against that factory\who wanted to mess up that place together with me!\That's pretty vicious for someone who'd commit crimes just for kicks, isn't it? response:	How could the sender predict that Kanehara would kill in the first place?
context: There's no doubt that both Kanehara and Mido were being backed by a professional cyber-criminal.\But this testimony of Kanehara's isn't going to help.\I'm telling the truth! I just got it one day in the mail!\The letter had no name or return address.\It just said that it was from someone with a grudge against that factory\who wanted to mess up that place together with me!\That's pretty vicious for someone who'd commit crimes just for kicks, isn't it?\How could the sender predict that Kanehara would kill in the first place? response:	Pops figured out Kanehara just by checking the records of the staff's periodic checkups.
context: But this testimony of Kanehara's isn't going to help.\I'm telling the truth! I just got it one day in the mail!\The letter had no name or return address.\It just said that it was from someone with a grudge against that factory\who wanted to mess up that place together with me!\That's pretty vicious for someone who'd commit crimes just for kicks, isn't it?\How could the sender predict that Kanehara would kill in the first place?\Pops figured out Kanehara just by checking the records of the staff's periodic checkups. response:	There was someone else who could do the same thing.
context: I'm telling the truth! I just got it one day in the mail!\The letter had no name or return address.\It just said that it was from someone with a grudge against that factory\who wanted to mess up that place together with me!\That's pretty vicious for someone who'd commit crimes just for kicks, isn't it?\How could the sender predict that Kanehara would kill in the first place?\Pops figured out Kanehara just by checking the records of the staff's periodic checkups.\There was someone else who could do the same thing. response:	That periodic checkup record wasn't confidential, either.
context: The letter had no name or return address.\It just said that it was from someone with a grudge against that factory\who wanted to mess up that place together with me!\That's pretty vicious for someone who'd commit crimes just for kicks, isn't it?\How could the sender predict that Kanehara would kill in the first place?\Pops figured out Kanehara just by checking the records of the staff's periodic checkups.\There was someone else who could do the same thing.\That periodic checkup record wasn't confidential, either. response:	Then what was this guy's motive for helping Mido?
context: It just said that it was from someone with a grudge against that factory\who wanted to mess up that place together with me!\That's pretty vicious for someone who'd commit crimes just for kicks, isn't it?\How could the sender predict that Kanehara would kill in the first place?\Pops figured out Kanehara just by checking the records of the staff's periodic checkups.\There was someone else who could do the same thing.\That periodic checkup record wasn't confidential, either.\Then what was this guy's motive for helping Mido? response:	It was Kanehara and Mido who had the motive.
context: who wanted to mess up that place together with me!\That's pretty vicious for someone who'd commit crimes just for kicks, isn't it?\How could the sender predict that Kanehara would kill in the first place?\Pops figured out Kanehara just by checking the records of the staff's periodic checkups.\There was someone else who could do the same thing.\That periodic checkup record wasn't confidential, either.\Then what was this guy's motive for helping Mido?\It was Kanehara and Mido who had the motive. response:	That must've been enough reason for him.
context: That's pretty vicious for someone who'd commit crimes just for kicks, isn't it?\How could the sender predict that Kanehara would kill in the first place?\Pops figured out Kanehara just by checking the records of the staff's periodic checkups.\There was someone else who could do the same thing.\That periodic checkup record wasn't confidential, either.\Then what was this guy's motive for helping Mido?\It was Kanehara and Mido who had the motive.\That must've been enough reason for him. response:	Kougami?
context: How could the sender predict that Kanehara would kill in the first place?\Pops figured out Kanehara just by checking the records of the staff's periodic checkups.\There was someone else who could do the same thing.\That periodic checkup record wasn't confidential, either.\Then what was this guy's motive for helping Mido?\It was Kanehara and Mido who had the motive.\That must've been enough reason for him.\Kougami? response:	The intent and means to kill...
context: Pops figured out Kanehara just by checking the records of the staff's periodic checkups.\There was someone else who could do the same thing.\That periodic checkup record wasn't confidential, either.\Then what was this guy's motive for helping Mido?\It was Kanehara and Mido who had the motive.\That must've been enough reason for him.\Kougami?\The intent and means to kill... response:	To create a crime by bringing those two otherwise separate things together.
