context: Water. response:	Earth.
context: I'm devastated to hear about Prince Zuko. Just devastated.\The Fire Lord will not be pleased when he learns who was responsible.\You know who... was behind the attack?\Yes... pirates! We had a run in with them awhile back.\They wanted revenge.\So, have you reconsidered my offer?\Yes, I accept. It will be an honor to serve as your general. To the Fire Nation!\To victory! response:	Are you crazy, Katara? You're not gonna win this fight!
context: The Fire Lord will not be pleased when he learns who was responsible.\You know who... was behind the attack?\Yes... pirates! We had a run in with them awhile back.\They wanted revenge.\So, have you reconsidered my offer?\Yes, I accept. It will be an honor to serve as your general. To the Fire Nation!\To victory!\Are you crazy, Katara? You're not gonna win this fight! response:	I know! I don't care!
context: You know who... was behind the attack?\Yes... pirates! We had a run in with them awhile back.\They wanted revenge.\So, have you reconsidered my offer?\Yes, I accept. It will be an honor to serve as your general. To the Fire Nation!\To victory!\Are you crazy, Katara? You're not gonna win this fight!\I know! I don't care! response:	You don't have to do this for me. I can find another teacher.
context: Yes... pirates! We had a run in with them awhile back.\They wanted revenge.\So, have you reconsidered my offer?\Yes, I accept. It will be an honor to serve as your general. To the Fire Nation!\To victory!\Are you crazy, Katara? You're not gonna win this fight!\I know! I don't care!\You don't have to do this for me. I can find another teacher. response:	I'm not doing it for you! Someone needs to slap some sense into that guy!
context: They wanted revenge.\So, have you reconsidered my offer?\Yes, I accept. It will be an honor to serve as your general. To the Fire Nation!\To victory!\Are you crazy, Katara? You're not gonna win this fight!\I know! I don't care!\You don't have to do this for me. I can find another teacher.\I'm not doing it for you! Someone needs to slap some sense into that guy! response:	So, you decided to show up?
context: So, have you reconsidered my offer?\Yes, I accept. It will be an honor to serve as your general. To the Fire Nation!\To victory!\Are you crazy, Katara? You're not gonna win this fight!\I know! I don't care!\You don't have to do this for me. I can find another teacher.\I'm not doing it for you! Someone needs to slap some sense into that guy!\So, you decided to show up? response:	Aren't you gonna fight?
context: Yes, I accept. It will be an honor to serve as your general. To the Fire Nation!\To victory!\Are you crazy, Katara? You're not gonna win this fight!\I know! I don't care!\You don't have to do this for me. I can find another teacher.\I'm not doing it for you! Someone needs to slap some sense into that guy!\So, you decided to show up?\Aren't you gonna fight? response:	Go back to the healing huts with the other women where you belong.
context: To victory!\Are you crazy, Katara? You're not gonna win this fight!\I know! I don't care!\You don't have to do this for me. I can find another teacher.\I'm not doing it for you! Someone needs to slap some sense into that guy!\So, you decided to show up?\Aren't you gonna fight?\Go back to the healing huts with the other women where you belong. response:	Fine. You want to learn to fight so bad, study closely!
context: Are you crazy, Katara? You're not gonna win this fight!\I know! I don't care!\You don't have to do this for me. I can find another teacher.\I'm not doing it for you! Someone needs to slap some sense into that guy!\So, you decided to show up?\Aren't you gonna fight?\Go back to the healing huts with the other women where you belong.\Fine. You want to learn to fight so bad, study closely! response:	Don't worry, I'm not going to hurt you!
context: I know! I don't care!\You don't have to do this for me. I can find another teacher.\I'm not doing it for you! Someone needs to slap some sense into that guy!\So, you decided to show up?\Aren't you gonna fight?\Go back to the healing huts with the other women where you belong.\Fine. You want to learn to fight so bad, study closely!\Don't worry, I'm not going to hurt you! response:	You can't knock me down!
context: You don't have to do this for me. I can find another teacher.\I'm not doing it for you! Someone needs to slap some sense into that guy!\So, you decided to show up?\Aren't you gonna fight?\Go back to the healing huts with the other women where you belong.\Fine. You want to learn to fight so bad, study closely!\Don't worry, I'm not going to hurt you!\You can't knock me down! response:	Go Katara!
context: I'm not doing it for you! Someone needs to slap some sense into that guy!\So, you decided to show up?\Aren't you gonna fight?\Go back to the healing huts with the other women where you belong.\Fine. You want to learn to fight so bad, study closely!\Don't worry, I'm not going to hurt you!\You can't knock me down!\Go Katara! response:	Well, I'm impressed. You are an excellent waterbender.
context: So, you decided to show up?\Aren't you gonna fight?\Go back to the healing huts with the other women where you belong.\Fine. You want to learn to fight so bad, study closely!\Don't worry, I'm not going to hurt you!\You can't knock me down!\Go Katara!\Well, I'm impressed. You are an excellent waterbender. response:	But you still won't teach me, will you?
context: Aren't you gonna fight?\Go back to the healing huts with the other women where you belong.\Fine. You want to learn to fight so bad, study closely!\Don't worry, I'm not going to hurt you!\You can't knock me down!\Go Katara!\Well, I'm impressed. You are an excellent waterbender.\But you still won't teach me, will you? response:	No.
context: Go back to the healing huts with the other women where you belong.\Fine. You want to learn to fight so bad, study closely!\Don't worry, I'm not going to hurt you!\You can't knock me down!\Go Katara!\Well, I'm impressed. You are an excellent waterbender.\But you still won't teach me, will you?\No. response:	This fight is over.
context: Fine. You want to learn to fight so bad, study closely!\Don't worry, I'm not going to hurt you!\You can't knock me down!\Go Katara!\Well, I'm impressed. You are an excellent waterbender.\But you still won't teach me, will you?\No.\This fight is over. response:	Come back here! I'm not finished yet!
context: Don't worry, I'm not going to hurt you!\You can't knock me down!\Go Katara!\Well, I'm impressed. You are an excellent waterbender.\But you still won't teach me, will you?\No.\This fight is over.\Come back here! I'm not finished yet! response:	Yes, you are.
context: You can't knock me down!\Go Katara!\Well, I'm impressed. You are an excellent waterbender.\But you still won't teach me, will you?\No.\This fight is over.\Come back here! I'm not finished yet!\Yes, you are. response:	This is my necklace!
context: Go Katara!\Well, I'm impressed. You are an excellent waterbender.\But you still won't teach me, will you?\No.\This fight is over.\Come back here! I'm not finished yet!\Yes, you are.\This is my necklace! response:	No it's not, it's mine! Give it back!
context: Well, I'm impressed. You are an excellent waterbender.\But you still won't teach me, will you?\No.\This fight is over.\Come back here! I'm not finished yet!\Yes, you are.\This is my necklace!\No it's not, it's mine! Give it back! response:	I made this sixty years ago... for the love of my life. For Kana.
context: But you still won't teach me, will you?\No.\This fight is over.\Come back here! I'm not finished yet!\Yes, you are.\This is my necklace!\No it's not, it's mine! Give it back!\I made this sixty years ago... for the love of my life. For Kana. response:	My Gran Gran was supposed to marry you?
context: No.\This fight is over.\Come back here! I'm not finished yet!\Yes, you are.\This is my necklace!\No it's not, it's mine! Give it back!\I made this sixty years ago... for the love of my life. For Kana.\My Gran Gran was supposed to marry you? response:	Our plan is working perfectly. Zhao doesn't suspect a thing.
context: This fight is over.\Come back here! I'm not finished yet!\Yes, you are.\This is my necklace!\No it's not, it's mine! Give it back!\I made this sixty years ago... for the love of my life. For Kana.\My Gran Gran was supposed to marry you?\Our plan is working perfectly. Zhao doesn't suspect a thing. response:	You didn't have to do this.
context: Come back here! I'm not finished yet!\Yes, you are.\This is my necklace!\No it's not, it's mine! Give it back!\I made this sixty years ago... for the love of my life. For Kana.\My Gran Gran was supposed to marry you?\Our plan is working perfectly. Zhao doesn't suspect a thing.\You didn't have to do this. response:	No nephew of mine is going to stow away on a ship without some backup!
context: Yes, you are.\This is my necklace!\No it's not, it's mine! Give it back!\I made this sixty years ago... for the love of my life. For Kana.\My Gran Gran was supposed to marry you?\Our plan is working perfectly. Zhao doesn't suspect a thing.\You didn't have to do this.\No nephew of mine is going to stow away on a ship without some backup! response:	Thank you, Uncle.
context: This is my necklace!\No it's not, it's mine! Give it back!\I made this sixty years ago... for the love of my life. For Kana.\My Gran Gran was supposed to marry you?\Our plan is working perfectly. Zhao doesn't suspect a thing.\You didn't have to do this.\No nephew of mine is going to stow away on a ship without some backup!\Thank you, Uncle. response:	Someone's coming!
context: No it's not, it's mine! Give it back!\I made this sixty years ago... for the love of my life. For Kana.\My Gran Gran was supposed to marry you?\Our plan is working perfectly. Zhao doesn't suspect a thing.\You didn't have to do this.\No nephew of mine is going to stow away on a ship without some backup!\Thank you, Uncle.\Someone's coming! response:	Stay hidden until we get to the North Pole and the Avatar will be yours! Good luck!
context: I made this sixty years ago... for the love of my life. For Kana.\My Gran Gran was supposed to marry you?\Our plan is working perfectly. Zhao doesn't suspect a thing.\You didn't have to do this.\No nephew of mine is going to stow away on a ship without some backup!\Thank you, Uncle.\Someone's coming!\Stay hidden until we get to the North Pole and the Avatar will be yours! Good luck! response:	I carved this necklace for your grandmother when we got engaged.
context: My Gran Gran was supposed to marry you?\Our plan is working perfectly. Zhao doesn't suspect a thing.\You didn't have to do this.\No nephew of mine is going to stow away on a ship without some backup!\Thank you, Uncle.\Someone's coming!\Stay hidden until we get to the North Pole and the Avatar will be yours! Good luck!\I carved this necklace for your grandmother when we got engaged. response:	I thought we would have a long, happy life together. I loved her.
context: Our plan is working perfectly. Zhao doesn't suspect a thing.\You didn't have to do this.\No nephew of mine is going to stow away on a ship without some backup!\Thank you, Uncle.\Someone's coming!\Stay hidden until we get to the North Pole and the Avatar will be yours! Good luck!\I carved this necklace for your grandmother when we got engaged.\I thought we would have a long, happy life together. I loved her. response:	But she didn't love you, did she? It was an arranged marriage.
context: You didn't have to do this.\No nephew of mine is going to stow away on a ship without some backup!\Thank you, Uncle.\Someone's coming!\Stay hidden until we get to the North Pole and the Avatar will be yours! Good luck!\I carved this necklace for your grandmother when we got engaged.\I thought we would have a long, happy life together. I loved her.\But she didn't love you, did she? It was an arranged marriage. response:	Gran Gran wouldn't let your tribe's stupid customs run her life.
context: No nephew of mine is going to stow away on a ship without some backup!\Thank you, Uncle.\Someone's coming!\Stay hidden until we get to the North Pole and the Avatar will be yours! Good luck!\I carved this necklace for your grandmother when we got engaged.\I thought we would have a long, happy life together. I loved her.\But she didn't love you, did she? It was an arranged marriage.\Gran Gran wouldn't let your tribe's stupid customs run her life. response:	That's why she left. It must have taken a lot of courage.
context: Thank you, Uncle.\Someone's coming!\Stay hidden until we get to the North Pole and the Avatar will be yours! Good luck!\I carved this necklace for your grandmother when we got engaged.\I thought we would have a long, happy life together. I loved her.\But she didn't love you, did she? It was an arranged marriage.\Gran Gran wouldn't let your tribe's stupid customs run her life.\That's why she left. It must have taken a lot of courage. response:	Go get her.
context: Someone's coming!\Stay hidden until we get to the North Pole and the Avatar will be yours! Good luck!\I carved this necklace for your grandmother when we got engaged.\I thought we would have a long, happy life together. I loved her.\But she didn't love you, did she? It was an arranged marriage.\Gran Gran wouldn't let your tribe's stupid customs run her life.\That's why she left. It must have taken a lot of courage.\Go get her. response:	What do you want from me?
context: Stay hidden until we get to the North Pole and the Avatar will be yours! Good luck!\I carved this necklace for your grandmother when we got engaged.\I thought we would have a long, happy life together. I loved her.\But she didn't love you, did she? It was an arranged marriage.\Gran Gran wouldn't let your tribe's stupid customs run her life.\That's why she left. It must have taken a lot of courage.\Go get her.\What do you want from me? response:	Nothing. I just want you to know, I think you're beautiful...
context: I carved this necklace for your grandmother when we got engaged.\I thought we would have a long, happy life together. I loved her.\But she didn't love you, did she? It was an arranged marriage.\Gran Gran wouldn't let your tribe's stupid customs run her life.\That's why she left. It must have taken a lot of courage.\Go get her.\What do you want from me?\Nothing. I just want you to know, I think you're beautiful... response:	You don't understand.
context: I thought we would have a long, happy life together. I loved her.\But she didn't love you, did she? It was an arranged marriage.\Gran Gran wouldn't let your tribe's stupid customs run her life.\That's why she left. It must have taken a lot of courage.\Go get her.\What do you want from me?\Nothing. I just want you to know, I think you're beautiful...\You don't understand. response:	No, no, see, that's the thing. I think I do understand now.
context: But she didn't love you, did she? It was an arranged marriage.\Gran Gran wouldn't let your tribe's stupid customs run her life.\That's why she left. It must have taken a lot of courage.\Go get her.\What do you want from me?\Nothing. I just want you to know, I think you're beautiful...\You don't understand.\No, no, see, that's the thing. I think I do understand now. response:	You're a princess, and I... I'm just a southern peasant.
context: Gran Gran wouldn't let your tribe's stupid customs run her life.\That's why she left. It must have taken a lot of courage.\Go get her.\What do you want from me?\Nothing. I just want you to know, I think you're beautiful...\You don't understand.\No, no, see, that's the thing. I think I do understand now.\You're a princess, and I... I'm just a southern peasant. response:	No, Sokka...
context: That's why she left. It must have taken a lot of courage.\Go get her.\What do you want from me?\Nothing. I just want you to know, I think you're beautiful...\You don't understand.\No, no, see, that's the thing. I think I do understand now.\You're a princess, and I... I'm just a southern peasant.\No, Sokka... response:	It's okay. You don't have to say anything. I'll see ya around, okay?
context: Go get her.\What do you want from me?\Nothing. I just want you to know, I think you're beautiful...\You don't understand.\No, no, see, that's the thing. I think I do understand now.\You're a princess, and I... I'm just a southern peasant.\No, Sokka...\It's okay. You don't have to say anything. I'll see ya around, okay? response:	Okay, now I'm really confused! Happy... but confused!
context: What do you want from me?\Nothing. I just want you to know, I think you're beautiful...\You don't understand.\No, no, see, that's the thing. I think I do understand now.\You're a princess, and I... I'm just a southern peasant.\No, Sokka...\It's okay. You don't have to say anything. I'll see ya around, okay?\Okay, now I'm really confused! Happy... but confused! response:	I do like you! A lot. But, we can't be together... and not for the reason you think.
context: Nothing. I just want you to know, I think you're beautiful...\You don't understand.\No, no, see, that's the thing. I think I do understand now.\You're a princess, and I... I'm just a southern peasant.\No, Sokka...\It's okay. You don't have to say anything. I'll see ya around, okay?\Okay, now I'm really confused! Happy... but confused!\I do like you! A lot. But, we can't be together... and not for the reason you think. response:	It's because... I'm engaged.
context: You don't understand.\No, no, see, that's the thing. I think I do understand now.\You're a princess, and I... I'm just a southern peasant.\No, Sokka...\It's okay. You don't have to say anything. I'll see ya around, okay?\Okay, now I'm really confused! Happy... but confused!\I do like you! A lot. But, we can't be together... and not for the reason you think.\It's because... I'm engaged. response:	I'm sorry!
context: No, no, see, that's the thing. I think I do understand now.\You're a princess, and I... I'm just a southern peasant.\No, Sokka...\It's okay. You don't have to say anything. I'll see ya around, okay?\Okay, now I'm really confused! Happy... but confused!\I do like you! A lot. But, we can't be together... and not for the reason you think.\It's because... I'm engaged.\I'm sorry! response:	Not bad! Not bad! Heheh!
context: You're a princess, and I... I'm just a southern peasant.\No, Sokka...\It's okay. You don't have to say anything. I'll see ya around, okay?\Okay, now I'm really confused! Happy... but confused!\I do like you! A lot. But, we can't be together... and not for the reason you think.\It's because... I'm engaged.\I'm sorry!\Not bad! Not bad! Heheh! response:	Keep practicing and maybe you'll get it by the time you're my age!
context: No, Sokka...\It's okay. You don't have to say anything. I'll see ya around, okay?\Okay, now I'm really confused! Happy... but confused!\I do like you! A lot. But, we can't be together... and not for the reason you think.\It's because... I'm engaged.\I'm sorry!\Not bad! Not bad! Heheh!\Keep practicing and maybe you'll get it by the time you're my age! response:	Hey Katara!
context: It's okay. You don't have to say anything. I'll see ya around, okay?\Okay, now I'm really confused! Happy... but confused!\I do like you! A lot. But, we can't be together... and not for the reason you think.\It's because... I'm engaged.\I'm sorry!\Not bad! Not bad! Heheh!\Keep practicing and maybe you'll get it by the time you're my age!\Hey Katara! response:	What do you think you're doing? It's past sunrise. You're late.
context: Okay, now I'm really confused! Happy... but confused!\I do like you! A lot. But, we can't be together... and not for the reason you think.\It's because... I'm engaged.\I'm sorry!\Not bad! Not bad! Heheh!\Keep practicing and maybe you'll get it by the time you're my age!\Hey Katara!\What do you think you're doing? It's past sunrise. You're late. response:	Good to see ya here.
context: I do like you! A lot. But, we can't be together... and not for the reason you think.\It's because... I'm engaged.\I'm sorry!\Not bad! Not bad! Heheh!\Keep practicing and maybe you'll get it by the time you're my age!\Hey Katara!\What do you think you're doing? It's past sunrise. You're late.\Good to see ya here. response:	You too.
context: It's because... I'm engaged.\I'm sorry!\Not bad! Not bad! Heheh!\Keep practicing and maybe you'll get it by the time you're my age!\Hey Katara!\What do you think you're doing? It's past sunrise. You're late.\Good to see ya here.\You too. response:	My fleet is ready. Set a course for the Northern Water Tribe.
