context: watashi ga umareta asa no machi yuki no naka ni umoreta response:	sore wa sore wa chiisai te de aozora wo aoida
context: What are you talking about, seriously?\When I gave you a ride in my car, you got carsick and threw up.\When I took you to the river, you got carried away by the current.\No matter what else happens, I'm not going to change.\I won't change.\Shuu-chan...\Shuu-chan...!\The truth is... I'm scared! response:	I'm so scared I don't know what to do!
context: When I gave you a ride in my car, you got carsick and threw up.\When I took you to the river, you got carried away by the current.\No matter what else happens, I'm not going to change.\I won't change.\Shuu-chan...\Shuu-chan...!\The truth is... I'm scared!\I'm so scared I don't know what to do! response:	What if I don't get better? What if I can't draw again?
context: When I took you to the river, you got carried away by the current.\No matter what else happens, I'm not going to change.\I won't change.\Shuu-chan...\Shuu-chan...!\The truth is... I'm scared!\I'm so scared I don't know what to do!\What if I don't get better? What if I can't draw again? response:	Hey, Shuu-chan, what does living mean?
context: No matter what else happens, I'm not going to change.\I won't change.\Shuu-chan...\Shuu-chan...!\The truth is... I'm scared!\I'm so scared I don't know what to do!\What if I don't get better? What if I can't draw again?\Hey, Shuu-chan, what does living mean? response:	You breathe and you eat. What else are you supposed to do?
context: I won't change.\Shuu-chan...\Shuu-chan...!\The truth is... I'm scared!\I'm so scared I don't know what to do!\What if I don't get better? What if I can't draw again?\Hey, Shuu-chan, what does living mean?\You breathe and you eat. What else are you supposed to do? response:	I don't know!
context: Shuu-chan...\Shuu-chan...!\The truth is... I'm scared!\I'm so scared I don't know what to do!\What if I don't get better? What if I can't draw again?\Hey, Shuu-chan, what does living mean?\You breathe and you eat. What else are you supposed to do?\I don't know! response:	I don't know!
context: Shuu-chan...!\The truth is... I'm scared!\I'm so scared I don't know what to do!\What if I don't get better? What if I can't draw again?\Hey, Shuu-chan, what does living mean?\You breathe and you eat. What else are you supposed to do?\I don't know!\I don't know! response:	kimi no matsuge de yureteru suishou no tsubu A drop of liquid dances on your eyelashes.
context: The truth is... I'm scared!\I'm so scared I don't know what to do!\What if I don't get better? What if I can't draw again?\Hey, Shuu-chan, what does living mean?\You breathe and you eat. What else are you supposed to do?\I don't know!\I don't know!\kimi no matsuge de yureteru suishou no tsubu A drop of liquid dances on your eyelashes. response:	Not drawing anymore...
context: I'm so scared I don't know what to do!\What if I don't get better? What if I can't draw again?\Hey, Shuu-chan, what does living mean?\You breathe and you eat. What else are you supposed to do?\I don't know!\I don't know!\kimi no matsuge de yureteru suishou no tsubu A drop of liquid dances on your eyelashes.\Not drawing anymore... response:	How could I live...?
context: What if I don't get better? What if I can't draw again?\Hey, Shuu-chan, what does living mean?\You breathe and you eat. What else are you supposed to do?\I don't know!\I don't know!\kimi no matsuge de yureteru suishou no tsubu A drop of liquid dances on your eyelashes.\Not drawing anymore...\How could I live...? response:	For the rest of my life... for such a long time...?
context: Hey, Shuu-chan, what does living mean?\You breathe and you eat. What else are you supposed to do?\I don't know!\I don't know!\kimi no matsuge de yureteru suishou no tsubu A drop of liquid dances on your eyelashes.\Not drawing anymore...\How could I live...?\For the rest of my life... for such a long time...? response:	hontou wa hitori-bocchi You're actually all alone.
context: You breathe and you eat. What else are you supposed to do?\I don't know!\I don't know!\kimi no matsuge de yureteru suishou no tsubu A drop of liquid dances on your eyelashes.\Not drawing anymore...\How could I live...?\For the rest of my life... for such a long time...?\hontou wa hitori-bocchi You're actually all alone. response:	I don't know.
context: I don't know!\I don't know!\kimi no matsuge de yureteru suishou no tsubu A drop of liquid dances on your eyelashes.\Not drawing anymore...\How could I live...?\For the rest of my life... for such a long time...?\hontou wa hitori-bocchi You're actually all alone.\I don't know. response:	I'm so scared.
context: I don't know!\kimi no matsuge de yureteru suishou no tsubu A drop of liquid dances on your eyelashes.\Not drawing anymore...\How could I live...?\For the rest of my life... for such a long time...?\hontou wa hitori-bocchi You're actually all alone.\I don't know.\I'm so scared. response:	kabe ni kaita midori-iro no door wo akete The vast ocean of time expands...
context: kimi no matsuge de yureteru suishou no tsubu A drop of liquid dances on your eyelashes.\Not drawing anymore...\How could I live...?\For the rest of my life... for such a long time...?\hontou wa hitori-bocchi You're actually all alone.\I don't know.\I'm so scared.\kabe ni kaita midori-iro no door wo akete The vast ocean of time expands... response:	Once, when I was little, I saw God.
context: Not drawing anymore...\How could I live...?\For the rest of my life... for such a long time...?\hontou wa hitori-bocchi You're actually all alone.\I don't know.\I'm so scared.\kabe ni kaita midori-iro no door wo akete The vast ocean of time expands...\Once, when I was little, I saw God. response:	If...
context: How could I live...?\For the rest of my life... for such a long time...?\hontou wa hitori-bocchi You're actually all alone.\I don't know.\I'm so scared.\kabe ni kaita midori-iro no door wo akete The vast ocean of time expands...\Once, when I was little, I saw God.\If... response:	hirogaru toki no umi...beyond the open, green door drawn on the wall.
context: For the rest of my life... for such a long time...?\hontou wa hitori-bocchi You're actually all alone.\I don't know.\I'm so scared.\kabe ni kaita midori-iro no door wo akete The vast ocean of time expands...\Once, when I was little, I saw God.\If...\hirogaru toki no umi...beyond the open, green door drawn on the wall. response:	If I didn't have this paper and pencil, what would I have done?
context: hontou wa hitori-bocchi You're actually all alone.\I don't know.\I'm so scared.\kabe ni kaita midori-iro no door wo akete The vast ocean of time expands...\Once, when I was little, I saw God.\If...\hirogaru toki no umi...beyond the open, green door drawn on the wall.\If I didn't have this paper and pencil, what would I have done? response:	dakedo kimi wa mou kizuki hajimeru darou But you'll begin to notice...
context: I don't know.\I'm so scared.\kabe ni kaita midori-iro no door wo akete The vast ocean of time expands...\Once, when I was little, I saw God.\If...\hirogaru toki no umi...beyond the open, green door drawn on the wall.\If I didn't have this paper and pencil, what would I have done?\dakedo kimi wa mou kizuki hajimeru darou But you'll begin to notice... response:	Being alone among all these people... how would I have lived...?
context: I'm so scared.\kabe ni kaita midori-iro no door wo akete The vast ocean of time expands...\Once, when I was little, I saw God.\If...\hirogaru toki no umi...beyond the open, green door drawn on the wall.\If I didn't have this paper and pencil, what would I have done?\dakedo kimi wa mou kizuki hajimeru darou But you'll begin to notice...\Being alone among all these people... how would I have lived...? response:	kawari yuku keshiki ni...that your world isn't the same anymore...
context: kabe ni kaita midori-iro no door wo akete The vast ocean of time expands...\Once, when I was little, I saw God.\If...\hirogaru toki no umi...beyond the open, green door drawn on the wall.\If I didn't have this paper and pencil, what would I have done?\dakedo kimi wa mou kizuki hajimeru darou But you'll begin to notice...\Being alone among all these people... how would I have lived...?\kawari yuku keshiki ni...that your world isn't the same anymore... response:	tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...
context: Once, when I was little, I saw God.\If...\hirogaru toki no umi...beyond the open, green door drawn on the wall.\If I didn't have this paper and pencil, what would I have done?\dakedo kimi wa mou kizuki hajimeru darou But you'll begin to notice...\Being alone among all these people... how would I have lived...?\kawari yuku keshiki ni...that your world isn't the same anymore...\tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears... response:	Ah, that's it.
context: If...\hirogaru toki no umi...beyond the open, green door drawn on the wall.\If I didn't have this paper and pencil, what would I have done?\dakedo kimi wa mou kizuki hajimeru darou But you'll begin to notice...\Being alone among all these people... how would I have lived...?\kawari yuku keshiki ni...that your world isn't the same anymore...\tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...\Ah, that's it. response:	I was okay because I had my pencil and paper.
context: hirogaru toki no umi...beyond the open, green door drawn on the wall.\If I didn't have this paper and pencil, what would I have done?\dakedo kimi wa mou kizuki hajimeru darou But you'll begin to notice...\Being alone among all these people... how would I have lived...?\kawari yuku keshiki ni...that your world isn't the same anymore...\tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...\Ah, that's it.\I was okay because I had my pencil and paper. response:	namida de tobichiru yoru ni When it reflects off of your tears...
context: If I didn't have this paper and pencil, what would I have done?\dakedo kimi wa mou kizuki hajimeru darou But you'll begin to notice...\Being alone among all these people... how would I have lived...?\kawari yuku keshiki ni...that your world isn't the same anymore...\tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...\Ah, that's it.\I was okay because I had my pencil and paper.\namida de tobichiru yoru ni When it reflects off of your tears... response:	Drawing gave me life and protected me.
context: dakedo kimi wa mou kizuki hajimeru darou But you'll begin to notice...\Being alone among all these people... how would I have lived...?\kawari yuku keshiki ni...that your world isn't the same anymore...\tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...\Ah, that's it.\I was okay because I had my pencil and paper.\namida de tobichiru yoru ni When it reflects off of your tears...\Drawing gave me life and protected me. response:	erabarete kimi wa megami ni naru You were chosen to become a goddess...
context: Being alone among all these people... how would I have lived...?\kawari yuku keshiki ni...that your world isn't the same anymore...\tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...\Ah, that's it.\I was okay because I had my pencil and paper.\namida de tobichiru yoru ni When it reflects off of your tears...\Drawing gave me life and protected me.\erabarete kimi wa megami ni naru You were chosen to become a goddess... response:	Ah, God...
context: kawari yuku keshiki ni...that your world isn't the same anymore...\tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...\Ah, that's it.\I was okay because I had my pencil and paper.\namida de tobichiru yoru ni When it reflects off of your tears...\Drawing gave me life and protected me.\erabarete kimi wa megami ni naru You were chosen to become a goddess...\Ah, God... response:	dare ni mo satorarezu...but nobody noticed.
context: tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...\Ah, that's it.\I was okay because I had my pencil and paper.\namida de tobichiru yoru ni When it reflects off of your tears...\Drawing gave me life and protected me.\erabarete kimi wa megami ni naru You were chosen to become a goddess...\Ah, God...\dare ni mo satorarezu...but nobody noticed. response:	If I were ever to stop drawing, at that moment I will return my life to you.
context: Ah, that's it.\I was okay because I had my pencil and paper.\namida de tobichiru yoru ni When it reflects off of your tears...\Drawing gave me life and protected me.\erabarete kimi wa megami ni naru You were chosen to become a goddess...\Ah, God...\dare ni mo satorarezu...but nobody noticed.\If I were ever to stop drawing, at that moment I will return my life to you. response:	soshite kimi wa sugu aruki hajimeru darou And with your freed soul...
context: I was okay because I had my pencil and paper.\namida de tobichiru yoru ni When it reflects off of your tears...\Drawing gave me life and protected me.\erabarete kimi wa megami ni naru You were chosen to become a goddess...\Ah, God...\dare ni mo satorarezu...but nobody noticed.\If I were ever to stop drawing, at that moment I will return my life to you.\soshite kimi wa sugu aruki hajimeru darou And with your freed soul... response:	hanatareta tamashii de...you'll begin to walk away immediately...
context: namida de tobichiru yoru ni When it reflects off of your tears...\Drawing gave me life and protected me.\erabarete kimi wa megami ni naru You were chosen to become a goddess...\Ah, God...\dare ni mo satorarezu...but nobody noticed.\If I were ever to stop drawing, at that moment I will return my life to you.\soshite kimi wa sugu aruki hajimeru darou And with your freed soul...\hanatareta tamashii de...you'll begin to walk away immediately... response:	tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...
context: Drawing gave me life and protected me.\erabarete kimi wa megami ni naru You were chosen to become a goddess...\Ah, God...\dare ni mo satorarezu...but nobody noticed.\If I were ever to stop drawing, at that moment I will return my life to you.\soshite kimi wa sugu aruki hajimeru darou And with your freed soul...\hanatareta tamashii de...you'll begin to walk away immediately...\tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears... response:	Hagu, let's go back to the room.
context: erabarete kimi wa megami ni naru You were chosen to become a goddess...\Ah, God...\dare ni mo satorarezu...but nobody noticed.\If I were ever to stop drawing, at that moment I will return my life to you.\soshite kimi wa sugu aruki hajimeru darou And with your freed soul...\hanatareta tamashii de...you'll begin to walk away immediately...\tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...\Hagu, let's go back to the room. response:	You don't want to yet?
context: Ah, God...\dare ni mo satorarezu...but nobody noticed.\If I were ever to stop drawing, at that moment I will return my life to you.\soshite kimi wa sugu aruki hajimeru darou And with your freed soul...\hanatareta tamashii de...you'll begin to walk away immediately...\tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...\Hagu, let's go back to the room.\You don't want to yet? response:	Then let's drink something warm.
context: dare ni mo satorarezu...but nobody noticed.\If I were ever to stop drawing, at that moment I will return my life to you.\soshite kimi wa sugu aruki hajimeru darou And with your freed soul...\hanatareta tamashii de...you'll begin to walk away immediately...\tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...\Hagu, let's go back to the room.\You don't want to yet?\Then let's drink something warm. response:	How about some cocoa?
context: If I were ever to stop drawing, at that moment I will return my life to you.\soshite kimi wa sugu aruki hajimeru darou And with your freed soul...\hanatareta tamashii de...you'll begin to walk away immediately...\tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...\Hagu, let's go back to the room.\You don't want to yet?\Then let's drink something warm.\How about some cocoa? response:	namida de tobichiru yoru ni When it reflects off of your tears...
context: soshite kimi wa sugu aruki hajimeru darou And with your freed soul...\hanatareta tamashii de...you'll begin to walk away immediately...\tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...\Hagu, let's go back to the room.\You don't want to yet?\Then let's drink something warm.\How about some cocoa?\namida de tobichiru yoru ni When it reflects off of your tears... response:	Hold on for a bit.
context: hanatareta tamashii de...you'll begin to walk away immediately...\tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...\Hagu, let's go back to the room.\You don't want to yet?\Then let's drink something warm.\How about some cocoa?\namida de tobichiru yoru ni When it reflects off of your tears...\Hold on for a bit. response:	namida de tobichiru yoru ni When it reflects off of your tears...
context: tsuki no light ga namida de tobichiru yoru ni...on the night when the moonlight reflects off your tears...\Hagu, let's go back to the room.\You don't want to yet?\Then let's drink something warm.\How about some cocoa?\namida de tobichiru yoru ni When it reflects off of your tears...\Hold on for a bit.\namida de tobichiru yoru ni When it reflects off of your tears... response:	I'm certain that I made a vow back then...
context: Hagu, let's go back to the room.\You don't want to yet?\Then let's drink something warm.\How about some cocoa?\namida de tobichiru yoru ni When it reflects off of your tears...\Hold on for a bit.\namida de tobichiru yoru ni When it reflects off of your tears...\I'm certain that I made a vow back then... response:	That's why I've been struggling so hard to keep that one promise.
context: You don't want to yet?\Then let's drink something warm.\How about some cocoa?\namida de tobichiru yoru ni When it reflects off of your tears...\Hold on for a bit.\namida de tobichiru yoru ni When it reflects off of your tears...\I'm certain that I made a vow back then...\That's why I've been struggling so hard to keep that one promise. response:	God...
context: Then let's drink something warm.\How about some cocoa?\namida de tobichiru yoru ni When it reflects off of your tears...\Hold on for a bit.\namida de tobichiru yoru ni When it reflects off of your tears...\I'm certain that I made a vow back then...\That's why I've been struggling so hard to keep that one promise.\God... response:	Right now, I...
context: How about some cocoa?\namida de tobichiru yoru ni When it reflects off of your tears...\Hold on for a bit.\namida de tobichiru yoru ni When it reflects off of your tears...\I'm certain that I made a vow back then...\That's why I've been struggling so hard to keep that one promise.\God...\Right now, I... response:	Hagu?
context: namida de tobichiru yoru ni When it reflects off of your tears...\Hold on for a bit.\namida de tobichiru yoru ni When it reflects off of your tears...\I'm certain that I made a vow back then...\That's why I've been struggling so hard to keep that one promise.\God...\Right now, I...\Hagu? response:	Hagu?
context: Hold on for a bit.\namida de tobichiru yoru ni When it reflects off of your tears...\I'm certain that I made a vow back then...\That's why I've been struggling so hard to keep that one promise.\God...\Right now, I...\Hagu?\Hagu? response:	Sensei!
context: namida de tobichiru yoru ni When it reflects off of your tears...\I'm certain that I made a vow back then...\That's why I've been struggling so hard to keep that one promise.\God...\Right now, I...\Hagu?\Hagu?\Sensei! response:	Oh, Takemoto.
context: I'm certain that I made a vow back then...\That's why I've been struggling so hard to keep that one promise.\God...\Right now, I...\Hagu?\Hagu?\Sensei!\Oh, Takemoto. response:	Where's Hagu-chan?
context: That's why I've been struggling so hard to keep that one promise.\God...\Right now, I...\Hagu?\Hagu?\Sensei!\Oh, Takemoto.\Where's Hagu-chan? response:	Well, she's gone.
context: God...\Right now, I...\Hagu?\Hagu?\Sensei!\Oh, Takemoto.\Where's Hagu-chan?\Well, she's gone. response:	She was here just a second ago.
context: Right now, I...\Hagu?\Hagu?\Sensei!\Oh, Takemoto.\Where's Hagu-chan?\Well, she's gone.\She was here just a second ago. response:	It's Morita-san.
context: Hagu?\Hagu?\Sensei!\Oh, Takemoto.\Where's Hagu-chan?\Well, she's gone.\She was here just a second ago.\It's Morita-san. response:	Morita?
context: Hagu?\Sensei!\Oh, Takemoto.\Where's Hagu-chan?\Well, she's gone.\She was here just a second ago.\It's Morita-san.\Morita? response:	He's back.
context: Sensei!\Oh, Takemoto.\Where's Hagu-chan?\Well, she's gone.\She was here just a second ago.\It's Morita-san.\Morita?\He's back. response:	Morita-san learned about Hagu-chan's injury and said that he was going to the hospital.
context: Oh, Takemoto.\Where's Hagu-chan?\Well, she's gone.\She was here just a second ago.\It's Morita-san.\Morita?\He's back.\Morita-san learned about Hagu-chan's injury and said that he was going to the hospital. response:	Morita did?
context: Where's Hagu-chan?\Well, she's gone.\She was here just a second ago.\It's Morita-san.\Morita?\He's back.\Morita-san learned about Hagu-chan's injury and said that he was going to the hospital.\Morita did? response:	This place is...?
context: Well, she's gone.\She was here just a second ago.\It's Morita-san.\Morita?\He's back.\Morita-san learned about Hagu-chan's injury and said that he was going to the hospital.\Morita did?\This place is...? response:	We used to call it our secret base.
context: She was here just a second ago.\It's Morita-san.\Morita?\He's back.\Morita-san learned about Hagu-chan's injury and said that he was going to the hospital.\Morita did?\This place is...?\We used to call it our secret base. response:	My older brother and I.
context: It's Morita-san.\Morita?\He's back.\Morita-san learned about Hagu-chan's injury and said that he was going to the hospital.\Morita did?\This place is...?\We used to call it our secret base.\My older brother and I. response:	Your older brother?
context: Morita?\He's back.\Morita-san learned about Hagu-chan's injury and said that he was going to the hospital.\Morita did?\This place is...?\We used to call it our secret base.\My older brother and I.\Your older brother? response:	Did you lose weight?
context: He's back.\Morita-san learned about Hagu-chan's injury and said that he was going to the hospital.\Morita did?\This place is...?\We used to call it our secret base.\My older brother and I.\Your older brother?\Did you lose weight? response:	Same to you.
context: Morita-san learned about Hagu-chan's injury and said that he was going to the hospital.\Morita did?\This place is...?\We used to call it our secret base.\My older brother and I.\Your older brother?\Did you lose weight?\Same to you. response:	I was surprised.
context: Morita did?\This place is...?\We used to call it our secret base.\My older brother and I.\Your older brother?\Did you lose weight?\Same to you.\I was surprised. response:	It was so sudden.
context: This place is...?\We used to call it our secret base.\My older brother and I.\Your older brother?\Did you lose weight?\Same to you.\I was surprised.\It was so sudden. response:	Did you get to go to a lot of places again?
context: We used to call it our secret base.\My older brother and I.\Your older brother?\Did you lose weight?\Same to you.\I was surprised.\It was so sudden.\Did you get to go to a lot of places again? response:	Did you get to see a lot of things again?
context: My older brother and I.\Your older brother?\Did you lose weight?\Same to you.\I was surprised.\It was so sudden.\Did you get to go to a lot of places again?\Did you get to see a lot of things again? response:	Did you make a lot of things?
context: Your older brother?\Did you lose weight?\Same to you.\I was surprised.\It was so sudden.\Did you get to go to a lot of places again?\Did you get to see a lot of things again?\Did you make a lot of things? response:	Were you able to do a lot?
context: Did you lose weight?\Same to you.\I was surprised.\It was so sudden.\Did you get to go to a lot of places again?\Did you get to see a lot of things again?\Did you make a lot of things?\Were you able to do a lot? response:	P-Please wait.
context: Same to you.\I was surprised.\It was so sudden.\Did you get to go to a lot of places again?\Did you get to see a lot of things again?\Did you make a lot of things?\Were you able to do a lot?\P-Please wait. response:	I'll make it get better.
context: I was surprised.\It was so sudden.\Did you get to go to a lot of places again?\Did you get to see a lot of things again?\Did you make a lot of things?\Were you able to do a lot?\P-Please wait.\I'll make it get better. response:	Then we can again...
context: It was so sudden.\Did you get to go to a lot of places again?\Did you get to see a lot of things again?\Did you make a lot of things?\Were you able to do a lot?\P-Please wait.\I'll make it get better.\Then we can again... response:	I'll draw a lot again...
context: Did you get to go to a lot of places again?\Did you get to see a lot of things again?\Did you make a lot of things?\Were you able to do a lot?\P-Please wait.\I'll make it get better.\Then we can again...\I'll draw a lot again... response:	Then we can show them to each other again...
context: Did you get to see a lot of things again?\Did you make a lot of things?\Were you able to do a lot?\P-Please wait.\I'll make it get better.\Then we can again...\I'll draw a lot again...\Then we can show them to each other again... response:	It's all right.
context: Did you make a lot of things?\Were you able to do a lot?\P-Please wait.\I'll make it get better.\Then we can again...\I'll draw a lot again...\Then we can show them to each other again...\It's all right. response:	Stop drawing.
context: Were you able to do a lot?\P-Please wait.\I'll make it get better.\Then we can again...\I'll draw a lot again...\Then we can show them to each other again...\It's all right.\Stop drawing. response:	You don't need to draw anymore.
context: P-Please wait.\I'll make it get better.\Then we can again...\I'll draw a lot again...\Then we can show them to each other again...\It's all right.\Stop drawing.\You don't need to draw anymore. response:	It's absurd to think that your life won't have a meaning unless you leave some work behind.
context: I'll make it get better.\Then we can again...\I'll draw a lot again...\Then we can show them to each other again...\It's all right.\Stop drawing.\You don't need to draw anymore.\It's absurd to think that your life won't have a meaning unless you leave some work behind. response:	Just living is enough.
context: Then we can again...\I'll draw a lot again...\Then we can show them to each other again...\It's all right.\Stop drawing.\You don't need to draw anymore.\It's absurd to think that your life won't have a meaning unless you leave some work behind.\Just living is enough. response:	Just being together is enough.
context: I'll draw a lot again...\Then we can show them to each other again...\It's all right.\Stop drawing.\You don't need to draw anymore.\It's absurd to think that your life won't have a meaning unless you leave some work behind.\Just living is enough.\Just being together is enough. response:	That's all I want.
context: Then we can show them to each other again...\It's all right.\Stop drawing.\You don't need to draw anymore.\It's absurd to think that your life won't have a meaning unless you leave some work behind.\Just living is enough.\Just being together is enough.\That's all I want. response:	Unsurpassed words of kindness flowed out of his mouth.
context: It's all right.\Stop drawing.\You don't need to draw anymore.\It's absurd to think that your life won't have a meaning unless you leave some work behind.\Just living is enough.\Just being together is enough.\That's all I want.\Unsurpassed words of kindness flowed out of his mouth. response:	His voice was so gentle... so kind and full of sorrow.
context: Stop drawing.\You don't need to draw anymore.\It's absurd to think that your life won't have a meaning unless you leave some work behind.\Just living is enough.\Just being together is enough.\That's all I want.\Unsurpassed words of kindness flowed out of his mouth.\His voice was so gentle... so kind and full of sorrow. response:	It was as if he were calling to me from somewhere far away.
context: You don't need to draw anymore.\It's absurd to think that your life won't have a meaning unless you leave some work behind.\Just living is enough.\Just being together is enough.\That's all I want.\Unsurpassed words of kindness flowed out of his mouth.\His voice was so gentle... so kind and full of sorrow.\It was as if he were calling to me from somewhere far away. response:	What's wrong?
context: It's absurd to think that your life won't have a meaning unless you leave some work behind.\Just living is enough.\Just being together is enough.\That's all I want.\Unsurpassed words of kindness flowed out of his mouth.\His voice was so gentle... so kind and full of sorrow.\It was as if he were calling to me from somewhere far away.\What's wrong? response:	I mean, I'd never heard it before...
context: Just living is enough.\Just being together is enough.\That's all I want.\Unsurpassed words of kindness flowed out of his mouth.\His voice was so gentle... so kind and full of sorrow.\It was as if he were calling to me from somewhere far away.\What's wrong?\I mean, I'd never heard it before... response:	What happened?
context: Just being together is enough.\That's all I want.\Unsurpassed words of kindness flowed out of his mouth.\His voice was so gentle... so kind and full of sorrow.\It was as if he were calling to me from somewhere far away.\What's wrong?\I mean, I'd never heard it before...\What happened? response:	I'd never heard him sound like this before...
context: That's all I want.\Unsurpassed words of kindness flowed out of his mouth.\His voice was so gentle... so kind and full of sorrow.\It was as if he were calling to me from somewhere far away.\What's wrong?\I mean, I'd never heard it before...\What happened?\I'd never heard him sound like this before... response:	Please tell me.
context: Unsurpassed words of kindness flowed out of his mouth.\His voice was so gentle... so kind and full of sorrow.\It was as if he were calling to me from somewhere far away.\What's wrong?\I mean, I'd never heard it before...\What happened?\I'd never heard him sound like this before...\Please tell me. response:	Sensei...
context: His voice was so gentle... so kind and full of sorrow.\It was as if he were calling to me from somewhere far away.\What's wrong?\I mean, I'd never heard it before...\What happened?\I'd never heard him sound like this before...\Please tell me.\Sensei... response:	Sensei!
context: It was as if he were calling to me from somewhere far away.\What's wrong?\I mean, I'd never heard it before...\What happened?\I'd never heard him sound like this before...\Please tell me.\Sensei...\Sensei! response:	What should we do? Where else might she be?
context: What's wrong?\I mean, I'd never heard it before...\What happened?\I'd never heard him sound like this before...\Please tell me.\Sensei...\Sensei!\What should we do? Where else might she be? response:	Well, it's all right.
context: I mean, I'd never heard it before...\What happened?\I'd never heard him sound like this before...\Please tell me.\Sensei...\Sensei!\What should we do? Where else might she be?\Well, it's all right. response:	She's probably with Morita.
context: What happened?\I'd never heard him sound like this before...\Please tell me.\Sensei...\Sensei!\What should we do? Where else might she be?\Well, it's all right.\She's probably with Morita. response:	Sensei... this...
context: I'd never heard him sound like this before...\Please tell me.\Sensei...\Sensei!\What should we do? Where else might she be?\Well, it's all right.\She's probably with Morita.\Sensei... this... response:	Don't tell Hagu.
context: Please tell me.\Sensei...\Sensei!\What should we do? Where else might she be?\Well, it's all right.\She's probably with Morita.\Sensei... this...\Don't tell Hagu. response:	I want her to make her choice without knowing about this.
context: Sensei...\Sensei!\What should we do? Where else might she be?\Well, it's all right.\She's probably with Morita.\Sensei... this...\Don't tell Hagu.\I want her to make her choice without knowing about this. response:	Are you going to quit Hamabi?
context: Sensei!\What should we do? Where else might she be?\Well, it's all right.\She's probably with Morita.\Sensei... this...\Don't tell Hagu.\I want her to make her choice without knowing about this.\Are you going to quit Hamabi? response:	I've decided to take a sabbatical.
context: What should we do? Where else might she be?\Well, it's all right.\She's probably with Morita.\Sensei... this...\Don't tell Hagu.\I want her to make her choice without knowing about this.\Are you going to quit Hamabi?\I've decided to take a sabbatical. response:	At this rate, I'd be doing a poor job balancing both things.
context: Well, it's all right.\She's probably with Morita.\Sensei... this...\Don't tell Hagu.\I want her to make her choice without knowing about this.\Are you going to quit Hamabi?\I've decided to take a sabbatical.\At this rate, I'd be doing a poor job balancing both things. response:	I'd be inconveniencing the school as well.
context: She's probably with Morita.\Sensei... this...\Don't tell Hagu.\I want her to make her choice without knowing about this.\Are you going to quit Hamabi?\I've decided to take a sabbatical.\At this rate, I'd be doing a poor job balancing both things.\I'd be inconveniencing the school as well. response:	I thought that I'd dedicate all of the next three years to Hagu's rehab.
context: Sensei... this...\Don't tell Hagu.\I want her to make her choice without knowing about this.\Are you going to quit Hamabi?\I've decided to take a sabbatical.\At this rate, I'd be doing a poor job balancing both things.\I'd be inconveniencing the school as well.\I thought that I'd dedicate all of the next three years to Hagu's rehab. response:	But... to think that her prince would come back at a time like this...
context: Don't tell Hagu.\I want her to make her choice without knowing about this.\Are you going to quit Hamabi?\I've decided to take a sabbatical.\At this rate, I'd be doing a poor job balancing both things.\I'd be inconveniencing the school as well.\I thought that I'd dedicate all of the next three years to Hagu's rehab.\But... to think that her prince would come back at a time like this... response:	Sensei, what if Hagu-chan...
context: I want her to make her choice without knowing about this.\Are you going to quit Hamabi?\I've decided to take a sabbatical.\At this rate, I'd be doing a poor job balancing both things.\I'd be inconveniencing the school as well.\I thought that I'd dedicate all of the next three years to Hagu's rehab.\But... to think that her prince would come back at a time like this...\Sensei, what if Hagu-chan... response:	What if she chooses Morita?
context: Are you going to quit Hamabi?\I've decided to take a sabbatical.\At this rate, I'd be doing a poor job balancing both things.\I'd be inconveniencing the school as well.\I thought that I'd dedicate all of the next three years to Hagu's rehab.\But... to think that her prince would come back at a time like this...\Sensei, what if Hagu-chan...\What if she chooses Morita? response:	Well...
context: I've decided to take a sabbatical.\At this rate, I'd be doing a poor job balancing both things.\I'd be inconveniencing the school as well.\I thought that I'd dedicate all of the next three years to Hagu's rehab.\But... to think that her prince would come back at a time like this...\Sensei, what if Hagu-chan...\What if she chooses Morita?\Well... response:	I'll travel.
