context: Pre! Preparation! response:	I'm not strong
context: Let's eat.\What's this supposed to be?\If she keeps interacting with people just using her faCade,\Ami won't make any real friends.\So I'm asking you two, who know her true colours already, to take care of her.\You say that... I wouldn't mind,\but no matter how you look at it, the chemistry between Taiga and Kawashima's not really...\Aisaka! response:	Please! You're one of the very few female friends that I can ask favours of!
context: What's this supposed to be?\If she keeps interacting with people just using her faCade,\Ami won't make any real friends.\So I'm asking you two, who know her true colours already, to take care of her.\You say that... I wouldn't mind,\but no matter how you look at it, the chemistry between Taiga and Kawashima's not really...\Aisaka!\Please! You're one of the very few female friends that I can ask favours of! response:	Like I sai -
context: If she keeps interacting with people just using her faCade,\Ami won't make any real friends.\So I'm asking you two, who know her true colours already, to take care of her.\You say that... I wouldn't mind,\but no matter how you look at it, the chemistry between Taiga and Kawashima's not really...\Aisaka!\Please! You're one of the very few female friends that I can ask favours of!\Like I sai - response:	What?!
context: Ami won't make any real friends.\So I'm asking you two, who know her true colours already, to take care of her.\You say that... I wouldn't mind,\but no matter how you look at it, the chemistry between Taiga and Kawashima's not really...\Aisaka!\Please! You're one of the very few female friends that I can ask favours of!\Like I sai -\What?! response:	Oh, thank you, Aisaka!
context: So I'm asking you two, who know her true colours already, to take care of her.\You say that... I wouldn't mind,\but no matter how you look at it, the chemistry between Taiga and Kawashima's not really...\Aisaka!\Please! You're one of the very few female friends that I can ask favours of!\Like I sai -\What?!\Oh, thank you, Aisaka! response:	That Kitamura... Pushing the trouble onto us and running off to the student council on his own...
context: You say that... I wouldn't mind,\but no matter how you look at it, the chemistry between Taiga and Kawashima's not really...\Aisaka!\Please! You're one of the very few female friends that I can ask favours of!\Like I sai -\What?!\Oh, thank you, Aisaka!\That Kitamura... Pushing the trouble onto us and running off to the student council on his own... response:	W-Wow! Kushieda's lunch box is amazing!
context: but no matter how you look at it, the chemistry between Taiga and Kawashima's not really...\Aisaka!\Please! You're one of the very few female friends that I can ask favours of!\Like I sai -\What?!\Oh, thank you, Aisaka!\That Kitamura... Pushing the trouble onto us and running off to the student council on his own...\W-Wow! Kushieda's lunch box is amazing! response:	It might look large, but this lunch box is super low on calories.
context: Aisaka!\Please! You're one of the very few female friends that I can ask favours of!\Like I sai -\What?!\Oh, thank you, Aisaka!\That Kitamura... Pushing the trouble onto us and running off to the student council on his own...\W-Wow! Kushieda's lunch box is amazing!\It might look large, but this lunch box is super low on calories. response:	Look, these are king trumpet mushrooms, this here's konjac, and this is thread-konjac rice!
context: Please! You're one of the very few female friends that I can ask favours of!\Like I sai -\What?!\Oh, thank you, Aisaka!\That Kitamura... Pushing the trouble onto us and running off to the student council on his own...\W-Wow! Kushieda's lunch box is amazing!\It might look large, but this lunch box is super low on calories.\Look, these are king trumpet mushrooms, this here's konjac, and this is thread-konjac rice! response:	Sheesh, why do I have to do this?
context: Like I sai -\What?!\Oh, thank you, Aisaka!\That Kitamura... Pushing the trouble onto us and running off to the student council on his own...\W-Wow! Kushieda's lunch box is amazing!\It might look large, but this lunch box is super low on calories.\Look, these are king trumpet mushrooms, this here's konjac, and this is thread-konjac rice!\Sheesh, why do I have to do this? response:	Hey, Ami. I'll share some konbu with you.
context: What?!\Oh, thank you, Aisaka!\That Kitamura... Pushing the trouble onto us and running off to the student council on his own...\W-Wow! Kushieda's lunch box is amazing!\It might look large, but this lunch box is super low on calories.\Look, these are king trumpet mushrooms, this here's konjac, and this is thread-konjac rice!\Sheesh, why do I have to do this?\Hey, Ami. I'll share some konbu with you. response:	I don't want the damn thing.
context: Oh, thank you, Aisaka!\That Kitamura... Pushing the trouble onto us and running off to the student council on his own...\W-Wow! Kushieda's lunch box is amazing!\It might look large, but this lunch box is super low on calories.\Look, these are king trumpet mushrooms, this here's konjac, and this is thread-konjac rice!\Sheesh, why do I have to do this?\Hey, Ami. I'll share some konbu with you.\I don't want the damn thing. response:	Aw, is that so...
context: That Kitamura... Pushing the trouble onto us and running off to the student council on his own...\W-Wow! Kushieda's lunch box is amazing!\It might look large, but this lunch box is super low on calories.\Look, these are king trumpet mushrooms, this here's konjac, and this is thread-konjac rice!\Sheesh, why do I have to do this?\Hey, Ami. I'll share some konbu with you.\I don't want the damn thing.\Aw, is that so... response:	How nice.
context: W-Wow! Kushieda's lunch box is amazing!\It might look large, but this lunch box is super low on calories.\Look, these are king trumpet mushrooms, this here's konjac, and this is thread-konjac rice!\Sheesh, why do I have to do this?\Hey, Ami. I'll share some konbu with you.\I don't want the damn thing.\Aw, is that so...\How nice. response:	What?
context: It might look large, but this lunch box is super low on calories.\Look, these are king trumpet mushrooms, this here's konjac, and this is thread-konjac rice!\Sheesh, why do I have to do this?\Hey, Ami. I'll share some konbu with you.\I don't want the damn thing.\Aw, is that so...\How nice.\What? response:	Um, no... Right, lunch, gotta eat my lunch box.
context: Look, these are king trumpet mushrooms, this here's konjac, and this is thread-konjac rice!\Sheesh, why do I have to do this?\Hey, Ami. I'll share some konbu with you.\I don't want the damn thing.\Aw, is that so...\How nice.\What?\Um, no... Right, lunch, gotta eat my lunch box. response:	Why does Takasu-kun's lunch box have the same side-dishes as Aisaka-san's?
context: Sheesh, why do I have to do this?\Hey, Ami. I'll share some konbu with you.\I don't want the damn thing.\Aw, is that so...\How nice.\What?\Um, no... Right, lunch, gotta eat my lunch box.\Why does Takasu-kun's lunch box have the same side-dishes as Aisaka-san's? response:	Hey, why?
context: Hey, Ami. I'll share some konbu with you.\I don't want the damn thing.\Aw, is that so...\How nice.\What?\Um, no... Right, lunch, gotta eat my lunch box.\Why does Takasu-kun's lunch box have the same side-dishes as Aisaka-san's?\Hey, why? response:	Um, you see, this is...
context: I don't want the damn thing.\Aw, is that so...\How nice.\What?\Um, no... Right, lunch, gotta eat my lunch box.\Why does Takasu-kun's lunch box have the same side-dishes as Aisaka-san's?\Hey, why?\Um, you see, this is... response:	Now there's no problem, right?
context: Aw, is that so...\How nice.\What?\Um, no... Right, lunch, gotta eat my lunch box.\Why does Takasu-kun's lunch box have the same side-dishes as Aisaka-san's?\Hey, why?\Um, you see, this is...\Now there's no problem, right? response:	My lunch box is a omelette and fried food lunch box, while Ryuuji's is a just a seaweed and rice lunch box.
context: How nice.\What?\Um, no... Right, lunch, gotta eat my lunch box.\Why does Takasu-kun's lunch box have the same side-dishes as Aisaka-san's?\Hey, why?\Um, you see, this is...\Now there's no problem, right?\My lunch box is a omelette and fried food lunch box, while Ryuuji's is a just a seaweed and rice lunch box. response:	Ah! My side-dishes!
context: What?\Um, no... Right, lunch, gotta eat my lunch box.\Why does Takasu-kun's lunch box have the same side-dishes as Aisaka-san's?\Hey, why?\Um, you see, this is...\Now there's no problem, right?\My lunch box is a omelette and fried food lunch box, while Ryuuji's is a just a seaweed and rice lunch box.\Ah! My side-dishes! response:	Here, now Takasu-kun has a meatball-lunch box.
context: Um, no... Right, lunch, gotta eat my lunch box.\Why does Takasu-kun's lunch box have the same side-dishes as Aisaka-san's?\Hey, why?\Um, you see, this is...\Now there's no problem, right?\My lunch box is a omelette and fried food lunch box, while Ryuuji's is a just a seaweed and rice lunch box.\Ah! My side-dishes!\Here, now Takasu-kun has a meatball-lunch box. response:	Thank you.
context: Why does Takasu-kun's lunch box have the same side-dishes as Aisaka-san's?\Hey, why?\Um, you see, this is...\Now there's no problem, right?\My lunch box is a omelette and fried food lunch box, while Ryuuji's is a just a seaweed and rice lunch box.\Ah! My side-dishes!\Here, now Takasu-kun has a meatball-lunch box.\Thank you. response:	But why do you let Aisaka-san do whatever she wants all the time?
context: Hey, why?\Um, you see, this is...\Now there's no problem, right?\My lunch box is a omelette and fried food lunch box, while Ryuuji's is a just a seaweed and rice lunch box.\Ah! My side-dishes!\Here, now Takasu-kun has a meatball-lunch box.\Thank you.\But why do you let Aisaka-san do whatever she wants all the time? response:	Do I really?
context: Um, you see, this is...\Now there's no problem, right?\My lunch box is a omelette and fried food lunch box, while Ryuuji's is a just a seaweed and rice lunch box.\Ah! My side-dishes!\Here, now Takasu-kun has a meatball-lunch box.\Thank you.\But why do you let Aisaka-san do whatever she wants all the time?\Do I really? response:	You see, Ryuuji was my dog in his previous life.
context: Now there's no problem, right?\My lunch box is a omelette and fried food lunch box, while Ryuuji's is a just a seaweed and rice lunch box.\Ah! My side-dishes!\Here, now Takasu-kun has a meatball-lunch box.\Thank you.\But why do you let Aisaka-san do whatever she wants all the time?\Do I really?\You see, Ryuuji was my dog in his previous life. response:	A dog's happiness is measured by how useful he is to his master.
context: My lunch box is a omelette and fried food lunch box, while Ryuuji's is a just a seaweed and rice lunch box.\Ah! My side-dishes!\Here, now Takasu-kun has a meatball-lunch box.\Thank you.\But why do you let Aisaka-san do whatever she wants all the time?\Do I really?\You see, Ryuuji was my dog in his previous life.\A dog's happiness is measured by how useful he is to his master. response:	Yes! These two are meant for one another, you see!
context: Ah! My side-dishes!\Here, now Takasu-kun has a meatball-lunch box.\Thank you.\But why do you let Aisaka-san do whatever she wants all the time?\Do I really?\You see, Ryuuji was my dog in his previous life.\A dog's happiness is measured by how useful he is to his master.\Yes! These two are meant for one another, you see! response:	No, no way.
context: Here, now Takasu-kun has a meatball-lunch box.\Thank you.\But why do you let Aisaka-san do whatever she wants all the time?\Do I really?\You see, Ryuuji was my dog in his previous life.\A dog's happiness is measured by how useful he is to his master.\Yes! These two are meant for one another, you see!\No, no way. response:	No, no way.
context: Thank you.\But why do you let Aisaka-san do whatever she wants all the time?\Do I really?\You see, Ryuuji was my dog in his previous life.\A dog's happiness is measured by how useful he is to his master.\Yes! These two are meant for one another, you see!\No, no way.\No, no way. response:	Geez, why do you do this, Minorin?
context: But why do you let Aisaka-san do whatever she wants all the time?\Do I really?\You see, Ryuuji was my dog in his previous life.\A dog's happiness is measured by how useful he is to his master.\Yes! These two are meant for one another, you see!\No, no way.\No, no way.\Geez, why do you do this, Minorin? response:	Sorry, I was kidding! Just kidding!
context: Do I really?\You see, Ryuuji was my dog in his previous life.\A dog's happiness is measured by how useful he is to his master.\Yes! These two are meant for one another, you see!\No, no way.\No, no way.\Geez, why do you do this, Minorin?\Sorry, I was kidding! Just kidding! response:	Geez.
context: You see, Ryuuji was my dog in his previous life.\A dog's happiness is measured by how useful he is to his master.\Yes! These two are meant for one another, you see!\No, no way.\No, no way.\Geez, why do you do this, Minorin?\Sorry, I was kidding! Just kidding!\Geez. response:	Hey!
context: A dog's happiness is measured by how useful he is to his master.\Yes! These two are meant for one another, you see!\No, no way.\No, no way.\Geez, why do you do this, Minorin?\Sorry, I was kidding! Just kidding!\Geez.\Hey! response:	Everyone, please listen to me for a moment!
context: Yes! These two are meant for one another, you see!\No, no way.\No, no way.\Geez, why do you do this, Minorin?\Sorry, I was kidding! Just kidding!\Geez.\Hey!\Everyone, please listen to me for a moment! response:	Today, we're having the customary neighbourhood volunteer cleaning rally that the student council organises every month,
context: No, no way.\No, no way.\Geez, why do you do this, Minorin?\Sorry, I was kidding! Just kidding!\Geez.\Hey!\Everyone, please listen to me for a moment!\Today, we're having the customary neighbourhood volunteer cleaning rally that the student council organises every month, response:	but this time we're a bit short on hands.
context: No, no way.\Geez, why do you do this, Minorin?\Sorry, I was kidding! Just kidding!\Geez.\Hey!\Everyone, please listen to me for a moment!\Today, we're having the customary neighbourhood volunteer cleaning rally that the student council organises every month,\but this time we're a bit short on hands. response:	Could any brave heroes that would like to participate, please come forward?
context: Geez, why do you do this, Minorin?\Sorry, I was kidding! Just kidding!\Geez.\Hey!\Everyone, please listen to me for a moment!\Today, we're having the customary neighbourhood volunteer cleaning rally that the student council organises every month,\but this time we're a bit short on hands.\Could any brave heroes that would like to participate, please come forward? response:	I'm sorry, Kitamura. Today, Super Kanoya has a special sale -
context: Sorry, I was kidding! Just kidding!\Geez.\Hey!\Everyone, please listen to me for a moment!\Today, we're having the customary neighbourhood volunteer cleaning rally that the student council organises every month,\but this time we're a bit short on hands.\Could any brave heroes that would like to participate, please come forward?\I'm sorry, Kitamura. Today, Super Kanoya has a special sale - response:	Oh, Takasu! You'll come along?!
context: Geez.\Hey!\Everyone, please listen to me for a moment!\Today, we're having the customary neighbourhood volunteer cleaning rally that the student council organises every month,\but this time we're a bit short on hands.\Could any brave heroes that would like to participate, please come forward?\I'm sorry, Kitamura. Today, Super Kanoya has a special sale -\Oh, Takasu! You'll come along?! response:	Huh?
context: Hey!\Everyone, please listen to me for a moment!\Today, we're having the customary neighbourhood volunteer cleaning rally that the student council organises every month,\but this time we're a bit short on hands.\Could any brave heroes that would like to participate, please come forward?\I'm sorry, Kitamura. Today, Super Kanoya has a special sale -\Oh, Takasu! You'll come along?!\Huh? response:	Go change and meet up in the school yard.
context: Everyone, please listen to me for a moment!\Today, we're having the customary neighbourhood volunteer cleaning rally that the student council organises every month,\but this time we're a bit short on hands.\Could any brave heroes that would like to participate, please come forward?\I'm sorry, Kitamura. Today, Super Kanoya has a special sale -\Oh, Takasu! You'll come along?!\Huh?\Go change and meet up in the school yard. response:	Sheesh, why do I have to?
context: Today, we're having the customary neighbourhood volunteer cleaning rally that the student council organises every month,\but this time we're a bit short on hands.\Could any brave heroes that would like to participate, please come forward?\I'm sorry, Kitamura. Today, Super Kanoya has a special sale -\Oh, Takasu! You'll come along?!\Huh?\Go change and meet up in the school yard.\Sheesh, why do I have to? response:	Look, I'm taking responsibility and coming along to participate with you.
context: but this time we're a bit short on hands.\Could any brave heroes that would like to participate, please come forward?\I'm sorry, Kitamura. Today, Super Kanoya has a special sale -\Oh, Takasu! You'll come along?!\Huh?\Go change and meet up in the school yard.\Sheesh, why do I have to?\Look, I'm taking responsibility and coming along to participate with you. response:	That's what you're saying, but you just wanted to spend some more time with Kitamura, right?
context: Could any brave heroes that would like to participate, please come forward?\I'm sorry, Kitamura. Today, Super Kanoya has a special sale -\Oh, Takasu! You'll come along?!\Huh?\Go change and meet up in the school yard.\Sheesh, why do I have to?\Look, I'm taking responsibility and coming along to participate with you.\That's what you're saying, but you just wanted to spend some more time with Kitamura, right? response:	You could say that.
context: I'm sorry, Kitamura. Today, Super Kanoya has a special sale -\Oh, Takasu! You'll come along?!\Huh?\Go change and meet up in the school yard.\Sheesh, why do I have to?\Look, I'm taking responsibility and coming along to participate with you.\That's what you're saying, but you just wanted to spend some more time with Kitamura, right?\You could say that. response:	How honest of you.
context: Oh, Takasu! You'll come along?!\Huh?\Go change and meet up in the school yard.\Sheesh, why do I have to?\Look, I'm taking responsibility and coming along to participate with you.\That's what you're saying, but you just wanted to spend some more time with Kitamura, right?\You could say that.\How honest of you. response:	Takasu-kun!
context: Huh?\Go change and meet up in the school yard.\Sheesh, why do I have to?\Look, I'm taking responsibility and coming along to participate with you.\That's what you're saying, but you just wanted to spend some more time with Kitamura, right?\You could say that.\How honest of you.\Takasu-kun! response:	I'm participating too. I just transferred, so I want to get more familiar with the school.
context: Go change and meet up in the school yard.\Sheesh, why do I have to?\Look, I'm taking responsibility and coming along to participate with you.\That's what you're saying, but you just wanted to spend some more time with Kitamura, right?\You could say that.\How honest of you.\Takasu-kun!\I'm participating too. I just transferred, so I want to get more familiar with the school. response:	Huh?
context: Sheesh, why do I have to?\Look, I'm taking responsibility and coming along to participate with you.\That's what you're saying, but you just wanted to spend some more time with Kitamura, right?\You could say that.\How honest of you.\Takasu-kun!\I'm participating too. I just transferred, so I want to get more familiar with the school.\Huh? response:	Minorin.
context: Look, I'm taking responsibility and coming along to participate with you.\That's what you're saying, but you just wanted to spend some more time with Kitamura, right?\You could say that.\How honest of you.\Takasu-kun!\I'm participating too. I just transferred, so I want to get more familiar with the school.\Huh?\Minorin. response:	As a dieting warrior, I just can't help but want to cheer on girls who are desperately working up a sweat, trying to lose weight.
context: That's what you're saying, but you just wanted to spend some more time with Kitamura, right?\You could say that.\How honest of you.\Takasu-kun!\I'm participating too. I just transferred, so I want to get more familiar with the school.\Huh?\Minorin.\As a dieting warrior, I just can't help but want to cheer on girls who are desperately working up a sweat, trying to lose weight. response:	I never said that I wanted to lose weight or anything like that.
context: You could say that.\How honest of you.\Takasu-kun!\I'm participating too. I just transferred, so I want to get more familiar with the school.\Huh?\Minorin.\As a dieting warrior, I just can't help but want to cheer on girls who are desperately working up a sweat, trying to lose weight.\I never said that I wanted to lose weight or anything like that. response:	Let's do our best together, Takasu-kun!
context: How honest of you.\Takasu-kun!\I'm participating too. I just transferred, so I want to get more familiar with the school.\Huh?\Minorin.\As a dieting warrior, I just can't help but want to cheer on girls who are desperately working up a sweat, trying to lose weight.\I never said that I wanted to lose weight or anything like that.\Let's do our best together, Takasu-kun! response:	Uh, okay.
context: Takasu-kun!\I'm participating too. I just transferred, so I want to get more familiar with the school.\Huh?\Minorin.\As a dieting warrior, I just can't help but want to cheer on girls who are desperately working up a sweat, trying to lose weight.\I never said that I wanted to lose weight or anything like that.\Let's do our best together, Takasu-kun!\Uh, okay. response:	All right, you punks! Put some heart into it, and let's move out!
context: I'm participating too. I just transferred, so I want to get more familiar with the school.\Huh?\Minorin.\As a dieting warrior, I just can't help but want to cheer on girls who are desperately working up a sweat, trying to lose weight.\I never said that I wanted to lose weight or anything like that.\Let's do our best together, Takasu-kun!\Uh, okay.\All right, you punks! Put some heart into it, and let's move out! response:	Don't even dare to skip out on this, you bunch of scum!
context: Huh?\Minorin.\As a dieting warrior, I just can't help but want to cheer on girls who are desperately working up a sweat, trying to lose weight.\I never said that I wanted to lose weight or anything like that.\Let's do our best together, Takasu-kun!\Uh, okay.\All right, you punks! Put some heart into it, and let's move out!\Don't even dare to skip out on this, you bunch of scum! response:	Whoa there, calm down.
context: Minorin.\As a dieting warrior, I just can't help but want to cheer on girls who are desperately working up a sweat, trying to lose weight.\I never said that I wanted to lose weight or anything like that.\Let's do our best together, Takasu-kun!\Uh, okay.\All right, you punks! Put some heart into it, and let's move out!\Don't even dare to skip out on this, you bunch of scum!\Whoa there, calm down. response:	Are your work gloves on?!
context: As a dieting warrior, I just can't help but want to cheer on girls who are desperately working up a sweat, trying to lose weight.\I never said that I wanted to lose weight or anything like that.\Let's do our best together, Takasu-kun!\Uh, okay.\All right, you punks! Put some heart into it, and let's move out!\Don't even dare to skip out on this, you bunch of scum!\Whoa there, calm down.\Are your work gloves on?! response:	Got your trash bag?!
context: I never said that I wanted to lose weight or anything like that.\Let's do our best together, Takasu-kun!\Uh, okay.\All right, you punks! Put some heart into it, and let's move out!\Don't even dare to skip out on this, you bunch of scum!\Whoa there, calm down.\Are your work gloves on?!\Got your trash bag?! response:	Confirmed your assigned cleaning area?!
context: Let's do our best together, Takasu-kun!\Uh, okay.\All right, you punks! Put some heart into it, and let's move out!\Don't even dare to skip out on this, you bunch of scum!\Whoa there, calm down.\Are your work gloves on?!\Got your trash bag?!\Confirmed your assigned cleaning area?! response:	Yeah!
context: Uh, okay.\All right, you punks! Put some heart into it, and let's move out!\Don't even dare to skip out on this, you bunch of scum!\Whoa there, calm down.\Are your work gloves on?!\Got your trash bag?!\Confirmed your assigned cleaning area?!\Yeah! response:	Don't take the town lightly.
context: All right, you punks! Put some heart into it, and let's move out!\Don't even dare to skip out on this, you bunch of scum!\Whoa there, calm down.\Are your work gloves on?!\Got your trash bag?!\Confirmed your assigned cleaning area?!\Yeah!\Don't take the town lightly. response:	With that level of guts you'll get tossed off this trip, you maggots!
context: Don't even dare to skip out on this, you bunch of scum!\Whoa there, calm down.\Are your work gloves on?!\Got your trash bag?!\Confirmed your assigned cleaning area?!\Yeah!\Don't take the town lightly.\With that level of guts you'll get tossed off this trip, you maggots! response:	Put some spunk into that reply, you cowards!
context: Whoa there, calm down.\Are your work gloves on?!\Got your trash bag?!\Confirmed your assigned cleaning area?!\Yeah!\Don't take the town lightly.\With that level of guts you'll get tossed off this trip, you maggots!\Put some spunk into that reply, you cowards! response:	Yeah!
context: Are your work gloves on?!\Got your trash bag?!\Confirmed your assigned cleaning area?!\Yeah!\Don't take the town lightly.\With that level of guts you'll get tossed off this trip, you maggots!\Put some spunk into that reply, you cowards!\Yeah! response:	That's our president for sure.
context: Got your trash bag?!\Confirmed your assigned cleaning area?!\Yeah!\Don't take the town lightly.\With that level of guts you'll get tossed off this trip, you maggots!\Put some spunk into that reply, you cowards!\Yeah!\That's our president for sure. response:	All right, I'll explain the program. First...
context: Confirmed your assigned cleaning area?!\Yeah!\Don't take the town lightly.\With that level of guts you'll get tossed off this trip, you maggots!\Put some spunk into that reply, you cowards!\Yeah!\That's our president for sure.\All right, I'll explain the program. First... response:	After all that, Kitamura ended up going with the student council.
context: Yeah!\Don't take the town lightly.\With that level of guts you'll get tossed off this trip, you maggots!\Put some spunk into that reply, you cowards!\Yeah!\That's our president for sure.\All right, I'll explain the program. First...\After all that, Kitamura ended up going with the student council. response:	Sorry, the council staff is going a different way!
context: Don't take the town lightly.\With that level of guts you'll get tossed off this trip, you maggots!\Put some spunk into that reply, you cowards!\Yeah!\That's our president for sure.\All right, I'll explain the program. First...\After all that, Kitamura ended up going with the student council.\Sorry, the council staff is going a different way! response:	So why did I even...
context: With that level of guts you'll get tossed off this trip, you maggots!\Put some spunk into that reply, you cowards!\Yeah!\That's our president for sure.\All right, I'll explain the program. First...\After all that, Kitamura ended up going with the student council.\Sorry, the council staff is going a different way!\So why did I even... response:	Hey, doesn't this piece of trash look just like Aisaka-san?
context: Put some spunk into that reply, you cowards!\Yeah!\That's our president for sure.\All right, I'll explain the program. First...\After all that, Kitamura ended up going with the student council.\Sorry, the council staff is going a different way!\So why did I even...\Hey, doesn't this piece of trash look just like Aisaka-san? response:	I mean, look at it. It's so helplessly small!
context: Yeah!\That's our president for sure.\All right, I'll explain the program. First...\After all that, Kitamura ended up going with the student council.\Sorry, the council staff is going a different way!\So why did I even...\Hey, doesn't this piece of trash look just like Aisaka-san?\I mean, look at it. It's so helplessly small! response:	Well, this piece of trash here looks just like Kawashima-san.
context: That's our president for sure.\All right, I'll explain the program. First...\After all that, Kitamura ended up going with the student council.\Sorry, the council staff is going a different way!\So why did I even...\Hey, doesn't this piece of trash look just like Aisaka-san?\I mean, look at it. It's so helplessly small!\Well, this piece of trash here looks just like Kawashima-san. response:	It's just as sodden, sloppy, and flabby as you.
context: All right, I'll explain the program. First...\After all that, Kitamura ended up going with the student council.\Sorry, the council staff is going a different way!\So why did I even...\Hey, doesn't this piece of trash look just like Aisaka-san?\I mean, look at it. It's so helplessly small!\Well, this piece of trash here looks just like Kawashima-san.\It's just as sodden, sloppy, and flabby as you. response:	Let's go the other way, Minorin.
context: After all that, Kitamura ended up going with the student council.\Sorry, the council staff is going a different way!\So why did I even...\Hey, doesn't this piece of trash look just like Aisaka-san?\I mean, look at it. It's so helplessly small!\Well, this piece of trash here looks just like Kawashima-san.\It's just as sodden, sloppy, and flabby as you.\Let's go the other way, Minorin. response:	Oh, we're eloping? Fine by me.
context: Sorry, the council staff is going a different way!\So why did I even...\Hey, doesn't this piece of trash look just like Aisaka-san?\I mean, look at it. It's so helplessly small!\Well, this piece of trash here looks just like Kawashima-san.\It's just as sodden, sloppy, and flabby as you.\Let's go the other way, Minorin.\Oh, we're eloping? Fine by me. response:	Let's get away from here.
context: So why did I even...\Hey, doesn't this piece of trash look just like Aisaka-san?\I mean, look at it. It's so helplessly small!\Well, this piece of trash here looks just like Kawashima-san.\It's just as sodden, sloppy, and flabby as you.\Let's go the other way, Minorin.\Oh, we're eloping? Fine by me.\Let's get away from here. response:	Yeah! The trash is awaiting us!
context: Hey, doesn't this piece of trash look just like Aisaka-san?\I mean, look at it. It's so helplessly small!\Well, this piece of trash here looks just like Kawashima-san.\It's just as sodden, sloppy, and flabby as you.\Let's go the other way, Minorin.\Oh, we're eloping? Fine by me.\Let's get away from here.\Yeah! The trash is awaiting us! response:	Those two just bailed, didn't they?
context: I mean, look at it. It's so helplessly small!\Well, this piece of trash here looks just like Kawashima-san.\It's just as sodden, sloppy, and flabby as you.\Let's go the other way, Minorin.\Oh, we're eloping? Fine by me.\Let's get away from here.\Yeah! The trash is awaiting us!\Those two just bailed, didn't they? response:	The ones left behind should get along well, right?
context: Well, this piece of trash here looks just like Kawashima-san.\It's just as sodden, sloppy, and flabby as you.\Let's go the other way, Minorin.\Oh, we're eloping? Fine by me.\Let's get away from here.\Yeah! The trash is awaiting us!\Those two just bailed, didn't they?\The ones left behind should get along well, right? response:	Um...
context: It's just as sodden, sloppy, and flabby as you.\Let's go the other way, Minorin.\Oh, we're eloping? Fine by me.\Let's get away from here.\Yeah! The trash is awaiting us!\Those two just bailed, didn't they?\The ones left behind should get along well, right?\Um... response:	Picking up trash can be pretty fun too.
context: Let's go the other way, Minorin.\Oh, we're eloping? Fine by me.\Let's get away from here.\Yeah! The trash is awaiting us!\Those two just bailed, didn't they?\The ones left behind should get along well, right?\Um...\Picking up trash can be pretty fun too. response:	Or maybe it's because I'm together with Takasu-kun?
context: Oh, we're eloping? Fine by me.\Let's get away from here.\Yeah! The trash is awaiting us!\Those two just bailed, didn't they?\The ones left behind should get along well, right?\Um...\Picking up trash can be pretty fun too.\Or maybe it's because I'm together with Takasu-kun? response:	Kawashima, look, I...
context: Let's get away from here.\Yeah! The trash is awaiting us!\Those two just bailed, didn't they?\The ones left behind should get along well, right?\Um...\Picking up trash can be pretty fun too.\Or maybe it's because I'm together with Takasu-kun?\Kawashima, look, I... response:	Hey, let's go that way next.
context: Yeah! The trash is awaiting us!\Those two just bailed, didn't they?\The ones left behind should get along well, right?\Um...\Picking up trash can be pretty fun too.\Or maybe it's because I'm together with Takasu-kun?\Kawashima, look, I...\Hey, let's go that way next. response:	Watch ou - !
context: Those two just bailed, didn't they?\The ones left behind should get along well, right?\Um...\Picking up trash can be pretty fun too.\Or maybe it's because I'm together with Takasu-kun?\Kawashima, look, I...\Hey, let's go that way next.\Watch ou - ! response:	Hey, are you oka - ?
context: The ones left behind should get along well, right?\Um...\Picking up trash can be pretty fun too.\Or maybe it's because I'm together with Takasu-kun?\Kawashima, look, I...\Hey, let's go that way next.\Watch ou - !\Hey, are you oka - ? response:	Oh man, that's so filthy! What is this?!
context: Um...\Picking up trash can be pretty fun too.\Or maybe it's because I'm together with Takasu-kun?\Kawashima, look, I...\Hey, let's go that way next.\Watch ou - !\Hey, are you oka - ?\Oh man, that's so filthy! What is this?! response:	What the hell is this?!
context: Picking up trash can be pretty fun too.\Or maybe it's because I'm together with Takasu-kun?\Kawashima, look, I...\Hey, let's go that way next.\Watch ou - !\Hey, are you oka - ?\Oh man, that's so filthy! What is this?!\What the hell is this?! response:	K-Kawashima?
context: Or maybe it's because I'm together with Takasu-kun?\Kawashima, look, I...\Hey, let's go that way next.\Watch ou - !\Hey, are you oka - ?\Oh man, that's so filthy! What is this?!\What the hell is this?!\K-Kawashima? response:	Wow, that scared me. Geez, my shoe's all drench -
context: Kawashima, look, I...\Hey, let's go that way next.\Watch ou - !\Hey, are you oka - ?\Oh man, that's so filthy! What is this?!\What the hell is this?!\K-Kawashima?\Wow, that scared me. Geez, my shoe's all drench - response:	No!
context: Hey, let's go that way next.\Watch ou - !\Hey, are you oka - ?\Oh man, that's so filthy! What is this?!\What the hell is this?!\K-Kawashima?\Wow, that scared me. Geez, my shoe's all drench -\No! response:	Kawashima!
context: Watch ou - !\Hey, are you oka - ?\Oh man, that's so filthy! What is this?!\What the hell is this?!\K-Kawashima?\Wow, that scared me. Geez, my shoe's all drench -\No!\Kawashima! response:	Ew, ew! Get it away!
context: Hey, are you oka - ?\Oh man, that's so filthy! What is this?!\What the hell is this?!\K-Kawashima?\Wow, that scared me. Geez, my shoe's all drench -\No!\Kawashima!\Ew, ew! Get it away! response:	Don't move!
context: Oh man, that's so filthy! What is this?!\What the hell is this?!\K-Kawashima?\Wow, that scared me. Geez, my shoe's all drench -\No!\Kawashima!\Ew, ew! Get it away!\Don't move! response:	Aah! It's climbing upwards!
