context: Stop spoiling him! response:	Hm? Rin-chan?
context: Big.\Really big.\Big.\Super big.\Totally big.\So big.\Big\Big... response:	Where's the car, again...
context: Really big.\Big.\Super big.\Totally big.\So big.\Big\Big...\Where's the car, again... response:	Oh, sorry.
context: Big.\Super big.\Totally big.\So big.\Big\Big...\Where's the car, again...\Oh, sorry. response:	Given that you're on this train,
context: Super big.\Totally big.\So big.\Big\Big...\Where's the car, again...\Oh, sorry.\Given that you're on this train, response:	I assume you're somehow related to the royal family, I assume?
context: Totally big.\So big.\Big\Big...\Where's the car, again...\Oh, sorry.\Given that you're on this train,\I assume you're somehow related to the royal family, I assume? response:	Huh?
context: So big.\Big\Big...\Where's the car, again...\Oh, sorry.\Given that you're on this train,\I assume you're somehow related to the royal family, I assume?\Huh? response:	I would guess that he is a classmate of the 13th crown princess,
context: Big\Big...\Where's the car, again...\Oh, sorry.\Given that you're on this train,\I assume you're somehow related to the royal family, I assume?\Huh?\I would guess that he is a classmate of the 13th crown princess, response:	Princess Nanami, currently studying abroad in Japan.
context: Big...\Where's the car, again...\Oh, sorry.\Given that you're on this train,\I assume you're somehow related to the royal family, I assume?\Huh?\I would guess that he is a classmate of the 13th crown princess,\Princess Nanami, currently studying abroad in Japan. response:	Oh, so you're Japanese?
context: Where's the car, again...\Oh, sorry.\Given that you're on this train,\I assume you're somehow related to the royal family, I assume?\Huh?\I would guess that he is a classmate of the 13th crown princess,\Princess Nanami, currently studying abroad in Japan.\Oh, so you're Japanese? response:	Are you a haniwa, a Japanese funeral doll, are you?
context: Oh, sorry.\Given that you're on this train,\I assume you're somehow related to the royal family, I assume?\Huh?\I would guess that he is a classmate of the 13th crown princess,\Princess Nanami, currently studying abroad in Japan.\Oh, so you're Japanese?\Are you a haniwa, a Japanese funeral doll, are you? response:	What? A haniwa?
context: Given that you're on this train,\I assume you're somehow related to the royal family, I assume?\Huh?\I would guess that he is a classmate of the 13th crown princess,\Princess Nanami, currently studying abroad in Japan.\Oh, so you're Japanese?\Are you a haniwa, a Japanese funeral doll, are you?\What? A haniwa? response:	Are you a ninja, then, are you?
context: I assume you're somehow related to the royal family, I assume?\Huh?\I would guess that he is a classmate of the 13th crown princess,\Princess Nanami, currently studying abroad in Japan.\Oh, so you're Japanese?\Are you a haniwa, a Japanese funeral doll, are you?\What? A haniwa?\Are you a ninja, then, are you? response:	No...
context: Huh?\I would guess that he is a classmate of the 13th crown princess,\Princess Nanami, currently studying abroad in Japan.\Oh, so you're Japanese?\Are you a haniwa, a Japanese funeral doll, are you?\What? A haniwa?\Are you a ninja, then, are you?\No... response:	I'm not a ninja.
context: I would guess that he is a classmate of the 13th crown princess,\Princess Nanami, currently studying abroad in Japan.\Oh, so you're Japanese?\Are you a haniwa, a Japanese funeral doll, are you?\What? A haniwa?\Are you a ninja, then, are you?\No...\I'm not a ninja. response:	I have a friend named Ninjabayashi, though.
context: Princess Nanami, currently studying abroad in Japan.\Oh, so you're Japanese?\Are you a haniwa, a Japanese funeral doll, are you?\What? A haniwa?\Are you a ninja, then, are you?\No...\I'm not a ninja.\I have a friend named Ninjabayashi, though. response:	How wonderful!
context: Oh, so you're Japanese?\Are you a haniwa, a Japanese funeral doll, are you?\What? A haniwa?\Are you a ninja, then, are you?\No...\I'm not a ninja.\I have a friend named Ninjabayashi, though.\How wonderful! response:	Oh, I'm sorry.
context: Are you a haniwa, a Japanese funeral doll, are you?\What? A haniwa?\Are you a ninja, then, are you?\No...\I'm not a ninja.\I have a friend named Ninjabayashi, though.\How wonderful!\Oh, I'm sorry. response:	I'm the 14th crown princess of the Principality of Bladefield,
context: What? A haniwa?\Are you a ninja, then, are you?\No...\I'm not a ninja.\I have a friend named Ninjabayashi, though.\How wonderful!\Oh, I'm sorry.\I'm the 14th crown princess of the Principality of Bladefield, response:	Hakua Berserker Bladefield.
context: Are you a ninja, then, are you?\No...\I'm not a ninja.\I have a friend named Ninjabayashi, though.\How wonderful!\Oh, I'm sorry.\I'm the 14th crown princess of the Principality of Bladefield,\Hakua Berserker Bladefield. response:	Nice to meet you.
context: No...\I'm not a ninja.\I have a friend named Ninjabayashi, though.\How wonderful!\Oh, I'm sorry.\I'm the 14th crown princess of the Principality of Bladefield,\Hakua Berserker Bladefield.\Nice to meet you. response:	Hakua...
context: I'm not a ninja.\I have a friend named Ninjabayashi, though.\How wonderful!\Oh, I'm sorry.\I'm the 14th crown princess of the Principality of Bladefield,\Hakua Berserker Bladefield.\Nice to meet you.\Hakua... response:	Oh, my name is Hatate Souta.
context: I have a friend named Ninjabayashi, though.\How wonderful!\Oh, I'm sorry.\I'm the 14th crown princess of the Principality of Bladefield,\Hakua Berserker Bladefield.\Nice to meet you.\Hakua...\Oh, my name is Hatate Souta. response:	Hatate Souta-san...
context: How wonderful!\Oh, I'm sorry.\I'm the 14th crown princess of the Principality of Bladefield,\Hakua Berserker Bladefield.\Nice to meet you.\Hakua...\Oh, my name is Hatate Souta.\Hatate Souta-san... response:	Pretty much like a haniwa, pretty much!
context: Oh, I'm sorry.\I'm the 14th crown princess of the Principality of Bladefield,\Hakua Berserker Bladefield.\Nice to meet you.\Hakua...\Oh, my name is Hatate Souta.\Hatate Souta-san...\Pretty much like a haniwa, pretty much! response:	Only the ha is the same!
context: I'm the 14th crown princess of the Principality of Bladefield,\Hakua Berserker Bladefield.\Nice to meet you.\Hakua...\Oh, my name is Hatate Souta.\Hatate Souta-san...\Pretty much like a haniwa, pretty much!\Only the ha is the same! response:	You're a lot of fun, you are.
context: Hakua Berserker Bladefield.\Nice to meet you.\Hakua...\Oh, my name is Hatate Souta.\Hatate Souta-san...\Pretty much like a haniwa, pretty much!\Only the ha is the same!\You're a lot of fun, you are. response:	No, I think you're
context: Nice to meet you.\Hakua...\Oh, my name is Hatate Souta.\Hatate Souta-san...\Pretty much like a haniwa, pretty much!\Only the ha is the same!\You're a lot of fun, you are.\No, I think you're response:	far more interesting than I.
context: Hakua...\Oh, my name is Hatate Souta.\Hatate Souta-san...\Pretty much like a haniwa, pretty much!\Only the ha is the same!\You're a lot of fun, you are.\No, I think you're\far more interesting than I. response:	Could you please tell me about Japan, could you?
context: Oh, my name is Hatate Souta.\Hatate Souta-san...\Pretty much like a haniwa, pretty much!\Only the ha is the same!\You're a lot of fun, you are.\No, I think you're\far more interesting than I.\Could you please tell me about Japan, could you? response:	So in Japan,
context: Hatate Souta-san...\Pretty much like a haniwa, pretty much!\Only the ha is the same!\You're a lot of fun, you are.\No, I think you're\far more interesting than I.\Could you please tell me about Japan, could you?\So in Japan, response:	men and women go to the same school, do they?
context: Pretty much like a haniwa, pretty much!\Only the ha is the same!\You're a lot of fun, you are.\No, I think you're\far more interesting than I.\Could you please tell me about Japan, could you?\So in Japan,\men and women go to the same school, do they? response:	I guess this country is different.
context: Only the ha is the same!\You're a lot of fun, you are.\No, I think you're\far more interesting than I.\Could you please tell me about Japan, could you?\So in Japan,\men and women go to the same school, do they?\I guess this country is different. response:	I've never been, so I don't know, I don't.
context: You're a lot of fun, you are.\No, I think you're\far more interesting than I.\Could you please tell me about Japan, could you?\So in Japan,\men and women go to the same school, do they?\I guess this country is different.\I've never been, so I don't know, I don't. response:	Then why were you surprised?
context: No, I think you're\far more interesting than I.\Could you please tell me about Japan, could you?\So in Japan,\men and women go to the same school, do they?\I guess this country is different.\I've never been, so I don't know, I don't.\Then why were you surprised? response:	I've been learning at a girls-only
context: far more interesting than I.\Could you please tell me about Japan, could you?\So in Japan,\men and women go to the same school, do they?\I guess this country is different.\I've never been, so I don't know, I don't.\Then why were you surprised?\I've been learning at a girls-only response:	nunnery since I was small, I have.
context: Could you please tell me about Japan, could you?\So in Japan,\men and women go to the same school, do they?\I guess this country is different.\I've never been, so I don't know, I don't.\Then why were you surprised?\I've been learning at a girls-only\nunnery since I was small, I have. response:	I guess you've been really sheltered, compared to Nanami.
context: So in Japan,\men and women go to the same school, do they?\I guess this country is different.\I've never been, so I don't know, I don't.\Then why were you surprised?\I've been learning at a girls-only\nunnery since I was small, I have.\I guess you've been really sheltered, compared to Nanami. response:	Actually, just like Nanami, you have a Japanese-ish name.
context: men and women go to the same school, do they?\I guess this country is different.\I've never been, so I don't know, I don't.\Then why were you surprised?\I've been learning at a girls-only\nunnery since I was small, I have.\I guess you've been really sheltered, compared to Nanami.\Actually, just like Nanami, you have a Japanese-ish name. response:	Yes, my mother's Japanese, so...
context: I guess this country is different.\I've never been, so I don't know, I don't.\Then why were you surprised?\I've been learning at a girls-only\nunnery since I was small, I have.\I guess you've been really sheltered, compared to Nanami.\Actually, just like Nanami, you have a Japanese-ish name.\Yes, my mother's Japanese, so... response:	I believe that the
context: I've never been, so I don't know, I don't.\Then why were you surprised?\I've been learning at a girls-only\nunnery since I was small, I have.\I guess you've been really sheltered, compared to Nanami.\Actually, just like Nanami, you have a Japanese-ish name.\Yes, my mother's Japanese, so...\I believe that the response:	13th crown princess's mother is, as well, I do.
context: Then why were you surprised?\I've been learning at a girls-only\nunnery since I was small, I have.\I guess you've been really sheltered, compared to Nanami.\Actually, just like Nanami, you have a Japanese-ish name.\Yes, my mother's Japanese, so...\I believe that the\13th crown princess's mother is, as well, I do. response:	So does that mean that you and Nanami have different mothers?
context: I've been learning at a girls-only\nunnery since I was small, I have.\I guess you've been really sheltered, compared to Nanami.\Actually, just like Nanami, you have a Japanese-ish name.\Yes, my mother's Japanese, so...\I believe that the\13th crown princess's mother is, as well, I do.\So does that mean that you and Nanami have different mothers? response:	Oh, sorry.
context: nunnery since I was small, I have.\I guess you've been really sheltered, compared to Nanami.\Actually, just like Nanami, you have a Japanese-ish name.\Yes, my mother's Japanese, so...\I believe that the\13th crown princess's mother is, as well, I do.\So does that mean that you and Nanami have different mothers?\Oh, sorry. response:	I shouldn't have just asked that out of the blue.
context: I guess you've been really sheltered, compared to Nanami.\Actually, just like Nanami, you have a Japanese-ish name.\Yes, my mother's Japanese, so...\I believe that the\13th crown princess's mother is, as well, I do.\So does that mean that you and Nanami have different mothers?\Oh, sorry.\I shouldn't have just asked that out of the blue. response:	Is it not normal to be siblings,
context: Actually, just like Nanami, you have a Japanese-ish name.\Yes, my mother's Japanese, so...\I believe that the\13th crown princess's mother is, as well, I do.\So does that mean that you and Nanami have different mothers?\Oh, sorry.\I shouldn't have just asked that out of the blue.\Is it not normal to be siblings, response:	but be born to different mothers, is it not?
context: Yes, my mother's Japanese, so...\I believe that the\13th crown princess's mother is, as well, I do.\So does that mean that you and Nanami have different mothers?\Oh, sorry.\I shouldn't have just asked that out of the blue.\Is it not normal to be siblings,\but be born to different mothers, is it not? response:	Oh, I see.
context: I believe that the\13th crown princess's mother is, as well, I do.\So does that mean that you and Nanami have different mothers?\Oh, sorry.\I shouldn't have just asked that out of the blue.\Is it not normal to be siblings,\but be born to different mothers, is it not?\Oh, I see. response:	I guess polygamy is normal for royalty...
context: 13th crown princess's mother is, as well, I do.\So does that mean that you and Nanami have different mothers?\Oh, sorry.\I shouldn't have just asked that out of the blue.\Is it not normal to be siblings,\but be born to different mothers, is it not?\Oh, I see.\I guess polygamy is normal for royalty... response:	So, how old are you, Hakua?
context: So does that mean that you and Nanami have different mothers?\Oh, sorry.\I shouldn't have just asked that out of the blue.\Is it not normal to be siblings,\but be born to different mothers, is it not?\Oh, I see.\I guess polygamy is normal for royalty...\So, how old are you, Hakua? response:	I'll be 16 this year.
context: Oh, sorry.\I shouldn't have just asked that out of the blue.\Is it not normal to be siblings,\but be born to different mothers, is it not?\Oh, I see.\I guess polygamy is normal for royalty...\So, how old are you, Hakua?\I'll be 16 this year. response:	So you're the same age as Nanami and me...
context: I shouldn't have just asked that out of the blue.\Is it not normal to be siblings,\but be born to different mothers, is it not?\Oh, I see.\I guess polygamy is normal for royalty...\So, how old are you, Hakua?\I'll be 16 this year.\So you're the same age as Nanami and me... response:	Oh, you asked how old I was because Japan bases their social structure off of age,
context: Is it not normal to be siblings,\but be born to different mothers, is it not?\Oh, I see.\I guess polygamy is normal for royalty...\So, how old are you, Hakua?\I'll be 16 this year.\So you're the same age as Nanami and me...\Oh, you asked how old I was because Japan bases their social structure off of age, response:	and you wanted to see if I was inferior to you, didn't you?
context: but be born to different mothers, is it not?\Oh, I see.\I guess polygamy is normal for royalty...\So, how old are you, Hakua?\I'll be 16 this year.\So you're the same age as Nanami and me...\Oh, you asked how old I was because Japan bases their social structure off of age,\and you wanted to see if I was inferior to you, didn't you? response:	No!
context: Oh, I see.\I guess polygamy is normal for royalty...\So, how old are you, Hakua?\I'll be 16 this year.\So you're the same age as Nanami and me...\Oh, you asked how old I was because Japan bases their social structure off of age,\and you wanted to see if I was inferior to you, didn't you?\No! response:	What are you doing?
context: I guess polygamy is normal for royalty...\So, how old are you, Hakua?\I'll be 16 this year.\So you're the same age as Nanami and me...\Oh, you asked how old I was because Japan bases their social structure off of age,\and you wanted to see if I was inferior to you, didn't you?\No!\What are you doing? response:	N-Nanami! Why are you here?
context: So, how old are you, Hakua?\I'll be 16 this year.\So you're the same age as Nanami and me...\Oh, you asked how old I was because Japan bases their social structure off of age,\and you wanted to see if I was inferior to you, didn't you?\No!\What are you doing?\N-Nanami! Why are you here? response:	I thought this might happen,
context: I'll be 16 this year.\So you're the same age as Nanami and me...\Oh, you asked how old I was because Japan bases their social structure off of age,\and you wanted to see if I was inferior to you, didn't you?\No!\What are you doing?\N-Nanami! Why are you here?\I thought this might happen, response:	so I put a transmitter in your body. Ahem.
context: So you're the same age as Nanami and me...\Oh, you asked how old I was because Japan bases their social structure off of age,\and you wanted to see if I was inferior to you, didn't you?\No!\What are you doing?\N-Nanami! Why are you here?\I thought this might happen,\so I put a transmitter in your body. Ahem. response:	What did you do to me...
context: Oh, you asked how old I was because Japan bases their social structure off of age,\and you wanted to see if I was inferior to you, didn't you?\No!\What are you doing?\N-Nanami! Why are you here?\I thought this might happen,\so I put a transmitter in your body. Ahem.\What did you do to me... response:	You didn't come back, so I came to see what was going on, and...
context: and you wanted to see if I was inferior to you, didn't you?\No!\What are you doing?\N-Nanami! Why are you here?\I thought this might happen,\so I put a transmitter in your body. Ahem.\What did you do to me...\You didn't come back, so I came to see what was going on, and... response:	Allow me to extend my greetings to you, 13th crown princess.
context: No!\What are you doing?\N-Nanami! Why are you here?\I thought this might happen,\so I put a transmitter in your body. Ahem.\What did you do to me...\You didn't come back, so I came to see what was going on, and...\Allow me to extend my greetings to you, 13th crown princess. response:	I extend my apologies for my companion's intrusion,
context: What are you doing?\N-Nanami! Why are you here?\I thought this might happen,\so I put a transmitter in your body. Ahem.\What did you do to me...\You didn't come back, so I came to see what was going on, and...\Allow me to extend my greetings to you, 13th crown princess.\I extend my apologies for my companion's intrusion, response:	14th crown princess.
context: N-Nanami! Why are you here?\I thought this might happen,\so I put a transmitter in your body. Ahem.\What did you do to me...\You didn't come back, so I came to see what was going on, and...\Allow me to extend my greetings to you, 13th crown princess.\I extend my apologies for my companion's intrusion,\14th crown princess. response:	You're sure formal to each other for sisters.
context: I thought this might happen,\so I put a transmitter in your body. Ahem.\What did you do to me...\You didn't come back, so I came to see what was going on, and...\Allow me to extend my greetings to you, 13th crown princess.\I extend my apologies for my companion's intrusion,\14th crown princess.\You're sure formal to each other for sisters. response:	I've actually only met her a few times.
context: so I put a transmitter in your body. Ahem.\What did you do to me...\You didn't come back, so I came to see what was going on, and...\Allow me to extend my greetings to you, 13th crown princess.\I extend my apologies for my companion's intrusion,\14th crown princess.\You're sure formal to each other for sisters.\I've actually only met her a few times. response:	Also, unlike me, the 14th crown princess is the youngest of us.
context: What did you do to me...\You didn't come back, so I came to see what was going on, and...\Allow me to extend my greetings to you, 13th crown princess.\I extend my apologies for my companion's intrusion,\14th crown princess.\You're sure formal to each other for sisters.\I've actually only met her a few times.\Also, unlike me, the 14th crown princess is the youngest of us. response:	She was completely spoiled by His Majesty.
context: You didn't come back, so I came to see what was going on, and...\Allow me to extend my greetings to you, 13th crown princess.\I extend my apologies for my companion's intrusion,\14th crown princess.\You're sure formal to each other for sisters.\I've actually only met her a few times.\Also, unlike me, the 14th crown princess is the youngest of us.\She was completely spoiled by His Majesty. response:	His Majesty? Her father?
context: Allow me to extend my greetings to you, 13th crown princess.\I extend my apologies for my companion's intrusion,\14th crown princess.\You're sure formal to each other for sisters.\I've actually only met her a few times.\Also, unlike me, the 14th crown princess is the youngest of us.\She was completely spoiled by His Majesty.\His Majesty? Her father? response:	Anyway...
context: I extend my apologies for my companion's intrusion,\14th crown princess.\You're sure formal to each other for sisters.\I've actually only met her a few times.\Also, unlike me, the 14th crown princess is the youngest of us.\She was completely spoiled by His Majesty.\His Majesty? Her father?\Anyway... response:	Why are you talking being so friendly with the 14th crown princess?!
context: 14th crown princess.\You're sure formal to each other for sisters.\I've actually only met her a few times.\Also, unlike me, the 14th crown princess is the youngest of us.\She was completely spoiled by His Majesty.\His Majesty? Her father?\Anyway...\Why are you talking being so friendly with the 14th crown princess?! response:	Akane and the others were
context: You're sure formal to each other for sisters.\I've actually only met her a few times.\Also, unlike me, the 14th crown princess is the youngest of us.\She was completely spoiled by His Majesty.\His Majesty? Her father?\Anyway...\Why are you talking being so friendly with the 14th crown princess?!\Akane and the others were response:	You are in the presence of the princesses.
context: I've actually only met her a few times.\Also, unlike me, the 14th crown princess is the youngest of us.\She was completely spoiled by His Majesty.\His Majesty? Her father?\Anyway...\Why are you talking being so friendly with the 14th crown princess?!\Akane and the others were\You are in the presence of the princesses. response:	worried sick that you hadn't returned!
context: Also, unlike me, the 14th crown princess is the youngest of us.\She was completely spoiled by His Majesty.\His Majesty? Her father?\Anyway...\Why are you talking being so friendly with the 14th crown princess?!\Akane and the others were\You are in the presence of the princesses.\worried sick that you hadn't returned! response:	Please return
context: She was completely spoiled by His Majesty.\His Majesty? Her father?\Anyway...\Why are you talking being so friendly with the 14th crown princess?!\Akane and the others were\You are in the presence of the princesses.\worried sick that you hadn't returned!\Please return response:	Eliminate Princess Nanami and Princess Hakua.
context: His Majesty? Her father?\Anyway...\Why are you talking being so friendly with the 14th crown princess?!\Akane and the others were\You are in the presence of the princesses.\worried sick that you hadn't returned!\Please return\Eliminate Princess Nanami and Princess Hakua. response:	An attack!
context: Anyway...\Why are you talking being so friendly with the 14th crown princess?!\Akane and the others were\You are in the presence of the princesses.\worried sick that you hadn't returned!\Please return\Eliminate Princess Nanami and Princess Hakua.\An attack! response:	Princess, please run!
context: Why are you talking being so friendly with the 14th crown princess?!\Akane and the others were\You are in the presence of the princesses.\worried sick that you hadn't returned!\Please return\Eliminate Princess Nanami and Princess Hakua.\An attack!\Princess, please run! response:	That's...!
context: Akane and the others were\You are in the presence of the princesses.\worried sick that you hadn't returned!\Please return\Eliminate Princess Nanami and Princess Hakua.\An attack!\Princess, please run!\That's...! response:	I will complete my mission.
context: You are in the presence of the princesses.\worried sick that you hadn't returned!\Please return\Eliminate Princess Nanami and Princess Hakua.\An attack!\Princess, please run!\That's...!\I will complete my mission. response:	Hakua!
context: worried sick that you hadn't returned!\Please return\Eliminate Princess Nanami and Princess Hakua.\An attack!\Princess, please run!\That's...!\I will complete my mission.\Hakua! response:	Go now!
context: Please return\Eliminate Princess Nanami and Princess Hakua.\An attack!\Princess, please run!\That's...!\I will complete my mission.\Hakua!\Go now! response:	Over here, Souta!
context: Eliminate Princess Nanami and Princess Hakua.\An attack!\Princess, please run!\That's...!\I will complete my mission.\Hakua!\Go now!\Over here, Souta! response:	Nanami!
context: An attack!\Princess, please run!\That's...!\I will complete my mission.\Hakua!\Go now!\Over here, Souta!\Nanami! response:	What's up with her?
context: Princess, please run!\That's...!\I will complete my mission.\Hakua!\Go now!\Over here, Souta!\Nanami!\What's up with her? response:	Isn't that Ruri?
context: That's...!\I will complete my mission.\Hakua!\Go now!\Over here, Souta!\Nanami!\What's up with her?\Isn't that Ruri? response:	My main body is undergoing maintenance.
context: I will complete my mission.\Hakua!\Go now!\Over here, Souta!\Nanami!\What's up with her?\Isn't that Ruri?\My main body is undergoing maintenance. response:	She's probably a mass-produced unit that was exported to Europe.
context: Hakua!\Go now!\Over here, Souta!\Nanami!\What's up with her?\Isn't that Ruri?\My main body is undergoing maintenance.\She's probably a mass-produced unit that was exported to Europe. response:	I believe she's been customized to be an assassin.
context: Go now!\Over here, Souta!\Nanami!\What's up with her?\Isn't that Ruri?\My main body is undergoing maintenance.\She's probably a mass-produced unit that was exported to Europe.\I believe she's been customized to be an assassin. response:	She may be a mass-produced unit, but she is my sister.
context: Over here, Souta!\Nanami!\What's up with her?\Isn't that Ruri?\My main body is undergoing maintenance.\She's probably a mass-produced unit that was exported to Europe.\I believe she's been customized to be an assassin.\She may be a mass-produced unit, but she is my sister. response:	I will take responsibility as her older sister.
context: Nanami!\What's up with her?\Isn't that Ruri?\My main body is undergoing maintenance.\She's probably a mass-produced unit that was exported to Europe.\I believe she's been customized to be an assassin.\She may be a mass-produced unit, but she is my sister.\I will take responsibility as her older sister. response:	Stop it, Ruri!
context: What's up with her?\Isn't that Ruri?\My main body is undergoing maintenance.\She's probably a mass-produced unit that was exported to Europe.\I believe she's been customized to be an assassin.\She may be a mass-produced unit, but she is my sister.\I will take responsibility as her older sister.\Stop it, Ruri! response:	Huh?
context: Isn't that Ruri?\My main body is undergoing maintenance.\She's probably a mass-produced unit that was exported to Europe.\I believe she's been customized to be an assassin.\She may be a mass-produced unit, but she is my sister.\I will take responsibility as her older sister.\Stop it, Ruri!\Huh? response:	Run away!
context: My main body is undergoing maintenance.\She's probably a mass-produced unit that was exported to Europe.\I believe she's been customized to be an assassin.\She may be a mass-produced unit, but she is my sister.\I will take responsibility as her older sister.\Stop it, Ruri!\Huh?\Run away! response:	I figured this'd happen!
context: She's probably a mass-produced unit that was exported to Europe.\I believe she's been customized to be an assassin.\She may be a mass-produced unit, but she is my sister.\I will take responsibility as her older sister.\Stop it, Ruri!\Huh?\Run away!\I figured this'd happen! response:	This is...
context: I believe she's been customized to be an assassin.\She may be a mass-produced unit, but she is my sister.\I will take responsibility as her older sister.\Stop it, Ruri!\Huh?\Run away!\I figured this'd happen!\This is... response:	It's the last car, Souta!
context: She may be a mass-produced unit, but she is my sister.\I will take responsibility as her older sister.\Stop it, Ruri!\Huh?\Run away!\I figured this'd happen!\This is...\It's the last car, Souta! response:	I know!
context: I will take responsibility as her older sister.\Stop it, Ruri!\Huh?\Run away!\I figured this'd happen!\This is...\It's the last car, Souta!\I know! response:	What should we do...
context: Stop it, Ruri!\Huh?\Run away!\I figured this'd happen!\This is...\It's the last car, Souta!\I know!\What should we do... response:	This is the same as...
context: Huh?\Run away!\I figured this'd happen!\This is...\It's the last car, Souta!\I know!\What should we do...\This is the same as... response:	We're saved...
context: Run away!\I figured this'd happen!\This is...\It's the last car, Souta!\I know!\What should we do...\This is the same as...\We're saved... response:	You run to the end of the train,
context: I figured this'd happen!\This is...\It's the last car, Souta!\I know!\What should we do...\This is the same as...\We're saved...\You run to the end of the train, response:	break the coupling, and activate the breaks.
context: This is...\It's the last car, Souta!\I know!\What should we do...\This is the same as...\We're saved...\You run to the end of the train,\break the coupling, and activate the breaks. response:	It's a typical running away flag.
context: It's the last car, Souta!\I know!\What should we do...\This is the same as...\We're saved...\You run to the end of the train,\break the coupling, and activate the breaks.\It's a typical running away flag. response:	You knew this was going to happen?
context: I know!\What should we do...\This is the same as...\We're saved...\You run to the end of the train,\break the coupling, and activate the breaks.\It's a typical running away flag.\You knew this was going to happen? response:	It's the first time I've used it this way, though.
context: What should we do...\This is the same as...\We're saved...\You run to the end of the train,\break the coupling, and activate the breaks.\It's a typical running away flag.\You knew this was going to happen?\It's the first time I've used it this way, though. response:	I didn't do something to a specific person.
context: This is the same as...\We're saved...\You run to the end of the train,\break the coupling, and activate the breaks.\It's a typical running away flag.\You knew this was going to happen?\It's the first time I've used it this way, though.\I didn't do something to a specific person. response:	It's a stronger power than I've been using so far, huh?
context: We're saved...\You run to the end of the train,\break the coupling, and activate the breaks.\It's a typical running away flag.\You knew this was going to happen?\It's the first time I've used it this way, though.\I didn't do something to a specific person.\It's a stronger power than I've been using so far, huh? response:	I understand!
context: You run to the end of the train,\break the coupling, and activate the breaks.\It's a typical running away flag.\You knew this was going to happen?\It's the first time I've used it this way, though.\I didn't do something to a specific person.\It's a stronger power than I've been using so far, huh?\I understand! response:	So she was an assassin, she was!
context: break the coupling, and activate the breaks.\It's a typical running away flag.\You knew this was going to happen?\It's the first time I've used it this way, though.\I didn't do something to a specific person.\It's a stronger power than I've been using so far, huh?\I understand!\So she was an assassin, she was! response:	So what do you plan on doing, Souta?
context: It's a typical running away flag.\You knew this was going to happen?\It's the first time I've used it this way, though.\I didn't do something to a specific person.\It's a stronger power than I've been using so far, huh?\I understand!\So she was an assassin, she was!\So what do you plan on doing, Souta? response:	I guess we have to walk.
context: You knew this was going to happen?\It's the first time I've used it this way, though.\I didn't do something to a specific person.\It's a stronger power than I've been using so far, huh?\I understand!\So she was an assassin, she was!\So what do you plan on doing, Souta?\I guess we have to walk. response:	Roar! Gawo!
context: It's the first time I've used it this way, though.\I didn't do something to a specific person.\It's a stronger power than I've been using so far, huh?\I understand!\So she was an assassin, she was!\So what do you plan on doing, Souta?\I guess we have to walk.\Roar! Gawo! response:	Hakua, huh...
context: I didn't do something to a specific person.\It's a stronger power than I've been using so far, huh?\I understand!\So she was an assassin, she was!\So what do you plan on doing, Souta?\I guess we have to walk.\Roar! Gawo!\Hakua, huh... response:	I never would have thought I'd be running away with princess.
context: It's a stronger power than I've been using so far, huh?\I understand!\So she was an assassin, she was!\So what do you plan on doing, Souta?\I guess we have to walk.\Roar! Gawo!\Hakua, huh...\I never would have thought I'd be running away with princess. response:	You didn't forget there was another princess here, did you?
context: I understand!\So she was an assassin, she was!\So what do you plan on doing, Souta?\I guess we have to walk.\Roar! Gawo!\Hakua, huh...\I never would have thought I'd be running away with princess.\You didn't forget there was another princess here, did you? response:	When there are two princesses like this, one of them's usually a fake...
context: So she was an assassin, she was!\So what do you plan on doing, Souta?\I guess we have to walk.\Roar! Gawo!\Hakua, huh...\I never would have thought I'd be running away with princess.\You didn't forget there was another princess here, did you?\When there are two princesses like this, one of them's usually a fake... response:	I'm real!
context: So what do you plan on doing, Souta?\I guess we have to walk.\Roar! Gawo!\Hakua, huh...\I never would have thought I'd be running away with princess.\You didn't forget there was another princess here, did you?\When there are two princesses like this, one of them's usually a fake...\I'm real! response:	Or maybe the older sister protects the younger,
context: I guess we have to walk.\Roar! Gawo!\Hakua, huh...\I never would have thought I'd be running away with princess.\You didn't forget there was another princess here, did you?\When there are two princesses like this, one of them's usually a fake...\I'm real!\Or maybe the older sister protects the younger, response:	and then gets captured.
context: Roar! Gawo!\Hakua, huh...\I never would have thought I'd be running away with princess.\You didn't forget there was another princess here, did you?\When there are two princesses like this, one of them's usually a fake...\I'm real!\Or maybe the older sister protects the younger,\and then gets captured. response:	You're just messing with me, aren't you?
context: Hakua, huh...\I never would have thought I'd be running away with princess.\You didn't forget there was another princess here, did you?\When there are two princesses like this, one of them's usually a fake...\I'm real!\Or maybe the older sister protects the younger,\and then gets captured.\You're just messing with me, aren't you? response:	Roar! Gawo!
context: I never would have thought I'd be running away with princess.\You didn't forget there was another princess here, did you?\When there are two princesses like this, one of them's usually a fake...\I'm real!\Or maybe the older sister protects the younger,\and then gets captured.\You're just messing with me, aren't you?\Roar! Gawo! response:	Flag 9
context: You didn't forget there was another princess here, did you?\When there are two princesses like this, one of them's usually a fake...\I'm real!\Or maybe the older sister protects the younger,\and then gets captured.\You're just messing with me, aren't you?\Roar! Gawo!\Flag 9 response:	Some day, it'd be Nice if We Could all Go to a Festival Together Again
