context: OP response:	TS
context: I guess they had no choice, then.\That's messed up.\Yuujirou!\He's not allowed to draw until April because he's Kawaguchi Tarou's relative?\That's unbelievable!\I think so too.\We're ignoring Mashiro's... no, Ashirogi Muto's feelings!\If Kawaguchi Tarou wasn't my uncle... response:	you wouldn't be doing this.
context: That's messed up.\Yuujirou!\He's not allowed to draw until April because he's Kawaguchi Tarou's relative?\That's unbelievable!\I think so too.\We're ignoring Mashiro's... no, Ashirogi Muto's feelings!\If Kawaguchi Tarou wasn't my uncle...\you wouldn't be doing this. response:	Right?
context: Yuujirou!\He's not allowed to draw until April because he's Kawaguchi Tarou's relative?\That's unbelievable!\I think so too.\We're ignoring Mashiro's... no, Ashirogi Muto's feelings!\If Kawaguchi Tarou wasn't my uncle...\you wouldn't be doing this.\Right? response:	That is correct.
context: He's not allowed to draw until April because he's Kawaguchi Tarou's relative?\That's unbelievable!\I think so too.\We're ignoring Mashiro's... no, Ashirogi Muto's feelings!\If Kawaguchi Tarou wasn't my uncle...\you wouldn't be doing this.\Right?\That is correct. response:	That's awful.
context: That's unbelievable!\I think so too.\We're ignoring Mashiro's... no, Ashirogi Muto's feelings!\If Kawaguchi Tarou wasn't my uncle...\you wouldn't be doing this.\Right?\That is correct.\That's awful. response:	What's with that lame excuse?
context: I think so too.\We're ignoring Mashiro's... no, Ashirogi Muto's feelings!\If Kawaguchi Tarou wasn't my uncle...\you wouldn't be doing this.\Right?\That is correct.\That's awful.\What's with that lame excuse? response:	I can't listen to this!
context: We're ignoring Mashiro's... no, Ashirogi Muto's feelings!\If Kawaguchi Tarou wasn't my uncle...\you wouldn't be doing this.\Right?\That is correct.\That's awful.\What's with that lame excuse?\I can't listen to this! response:	Hiramaru!
context: If Kawaguchi Tarou wasn't my uncle...\you wouldn't be doing this.\Right?\That is correct.\That's awful.\What's with that lame excuse?\I can't listen to this!\Hiramaru! response:	Where are you going?
context: you wouldn't be doing this.\Right?\That is correct.\That's awful.\What's with that lame excuse?\I can't listen to this!\Hiramaru!\Where are you going? response:	Where? Where else would I go but back to my room to draw manga?
context: Right?\That is correct.\That's awful.\What's with that lame excuse?\I can't listen to this!\Hiramaru!\Where are you going?\Where? Where else would I go but back to my room to draw manga? response:	It's like he said.
context: That is correct.\That's awful.\What's with that lame excuse?\I can't listen to this!\Hiramaru!\Where are you going?\Where? Where else would I go but back to my room to draw manga?\It's like he said. response:	This doesn't make sense.
context: That's awful.\What's with that lame excuse?\I can't listen to this!\Hiramaru!\Where are you going?\Where? Where else would I go but back to my room to draw manga?\It's like he said.\This doesn't make sense. response:	Miura, this is your fault, too, you yes-man.
context: What's with that lame excuse?\I can't listen to this!\Hiramaru!\Where are you going?\Where? Where else would I go but back to my room to draw manga?\It's like he said.\This doesn't make sense.\Miura, this is your fault, too, you yes-man. response:	Good job.
context: I can't listen to this!\Hiramaru!\Where are you going?\Where? Where else would I go but back to my room to draw manga?\It's like he said.\This doesn't make sense.\Miura, this is your fault, too, you yes-man.\Good job. response:	This is not Miura's fault.
context: Hiramaru!\Where are you going?\Where? Where else would I go but back to my room to draw manga?\It's like he said.\This doesn't make sense.\Miura, this is your fault, too, you yes-man.\Good job.\This is not Miura's fault. response:	On the contrary, he resisted until the very end.
context: Where are you going?\Where? Where else would I go but back to my room to draw manga?\It's like he said.\This doesn't make sense.\Miura, this is your fault, too, you yes-man.\Good job.\This is not Miura's fault.\On the contrary, he resisted until the very end. response:	This is my decision.
context: Where? Where else would I go but back to my room to draw manga?\It's like he said.\This doesn't make sense.\Miura, this is your fault, too, you yes-man.\Good job.\This is not Miura's fault.\On the contrary, he resisted until the very end.\This is my decision. response:	I won't accept this hiatus until April bull.
context: It's like he said.\This doesn't make sense.\Miura, this is your fault, too, you yes-man.\Good job.\This is not Miura's fault.\On the contrary, he resisted until the very end.\This is my decision.\I won't accept this hiatus until April bull. response:	See you all later, Ashirogi.
context: This doesn't make sense.\Miura, this is your fault, too, you yes-man.\Good job.\This is not Miura's fault.\On the contrary, he resisted until the very end.\This is my decision.\I won't accept this hiatus until April bull.\See you all later, Ashirogi. response:	I'll say it again.
context: Miura, this is your fault, too, you yes-man.\Good job.\This is not Miura's fault.\On the contrary, he resisted until the very end.\This is my decision.\I won't accept this hiatus until April bull.\See you all later, Ashirogi.\I'll say it again. response:	Even if you draw, I won't publish it until April.
context: Good job.\This is not Miura's fault.\On the contrary, he resisted until the very end.\This is my decision.\I won't accept this hiatus until April bull.\See you all later, Ashirogi.\I'll say it again.\Even if you draw, I won't publish it until April. response:	But if you regain your health and graduate high school, I promise to restart the serialization then.
context: This is not Miura's fault.\On the contrary, he resisted until the very end.\This is my decision.\I won't accept this hiatus until April bull.\See you all later, Ashirogi.\I'll say it again.\Even if you draw, I won't publish it until April.\But if you regain your health and graduate high school, I promise to restart the serialization then. response:	Miura, I'm headed back.
context: On the contrary, he resisted until the very end.\This is my decision.\I won't accept this hiatus until April bull.\See you all later, Ashirogi.\I'll say it again.\Even if you draw, I won't publish it until April.\But if you regain your health and graduate high school, I promise to restart the serialization then.\Miura, I'm headed back. response:	I'll stay.
context: This is my decision.\I won't accept this hiatus until April bull.\See you all later, Ashirogi.\I'll say it again.\Even if you draw, I won't publish it until April.\But if you regain your health and graduate high school, I promise to restart the serialization then.\Miura, I'm headed back.\I'll stay. response:	I see.
context: I won't accept this hiatus until April bull.\See you all later, Ashirogi.\I'll say it again.\Even if you draw, I won't publish it until April.\But if you regain your health and graduate high school, I promise to restart the serialization then.\Miura, I'm headed back.\I'll stay.\I see. response:	Dammit!
context: See you all later, Ashirogi.\I'll say it again.\Even if you draw, I won't publish it until April.\But if you regain your health and graduate high school, I promise to restart the serialization then.\Miura, I'm headed back.\I'll stay.\I see.\Dammit! response:	What's with this April thing?!
context: I'll say it again.\Even if you draw, I won't publish it until April.\But if you regain your health and graduate high school, I promise to restart the serialization then.\Miura, I'm headed back.\I'll stay.\I see.\Dammit!\What's with this April thing?! response:	Takagi, Mashiro, I'm so sorry!
context: Even if you draw, I won't publish it until April.\But if you regain your health and graduate high school, I promise to restart the serialization then.\Miura, I'm headed back.\I'll stay.\I see.\Dammit!\What's with this April thing?!\Takagi, Mashiro, I'm so sorry! response:	It's as you saw I have no authority.
context: But if you regain your health and graduate high school, I promise to restart the serialization then.\Miura, I'm headed back.\I'll stay.\I see.\Dammit!\What's with this April thing?!\Takagi, Mashiro, I'm so sorry!\It's as you saw I have no authority. response:	I couldn't do anything.
context: Miura, I'm headed back.\I'll stay.\I see.\Dammit!\What's with this April thing?!\Takagi, Mashiro, I'm so sorry!\It's as you saw I have no authority.\I couldn't do anything. response:	Miura.
context: I'll stay.\I see.\Dammit!\What's with this April thing?!\Takagi, Mashiro, I'm so sorry!\It's as you saw I have no authority.\I couldn't do anything.\Miura. response:	I'm the one who needs to apologize.
context: I see.\Dammit!\What's with this April thing?!\Takagi, Mashiro, I'm so sorry!\It's as you saw I have no authority.\I couldn't do anything.\Miura.\I'm the one who needs to apologize. response:	To you, Shujin... and Azuki too.
context: Dammit!\What's with this April thing?!\Takagi, Mashiro, I'm so sorry!\It's as you saw I have no authority.\I couldn't do anything.\Miura.\I'm the one who needs to apologize.\To you, Shujin... and Azuki too. response:	If I hadn't gotten sick...
context: What's with this April thing?!\Takagi, Mashiro, I'm so sorry!\It's as you saw I have no authority.\I couldn't do anything.\Miura.\I'm the one who needs to apologize.\To you, Shujin... and Azuki too.\If I hadn't gotten sick... response:	I'm sorry.
context: Takagi, Mashiro, I'm so sorry!\It's as you saw I have no authority.\I couldn't do anything.\Miura.\I'm the one who needs to apologize.\To you, Shujin... and Azuki too.\If I hadn't gotten sick...\I'm sorry. response:	It's not your fault!
context: It's as you saw I have no authority.\I couldn't do anything.\Miura.\I'm the one who needs to apologize.\To you, Shujin... and Azuki too.\If I hadn't gotten sick...\I'm sorry.\It's not your fault! response:	It's the chief editor's decision!
context: I couldn't do anything.\Miura.\I'm the one who needs to apologize.\To you, Shujin... and Azuki too.\If I hadn't gotten sick...\I'm sorry.\It's not your fault!\It's the chief editor's decision! response:	Yes, and it's also due to my powerlessness.
context: Miura.\I'm the one who needs to apologize.\To you, Shujin... and Azuki too.\If I hadn't gotten sick...\I'm sorry.\It's not your fault!\It's the chief editor's decision!\Yes, and it's also due to my powerlessness. response:	You don't need to apologize to me.
context: I'm the one who needs to apologize.\To you, Shujin... and Azuki too.\If I hadn't gotten sick...\I'm sorry.\It's not your fault!\It's the chief editor's decision!\Yes, and it's also due to my powerlessness.\You don't need to apologize to me. response:	The words I said to you the day we graduated middle school... will hold true forever.
context: To you, Shujin... and Azuki too.\If I hadn't gotten sick...\I'm sorry.\It's not your fault!\It's the chief editor's decision!\Yes, and it's also due to my powerlessness.\You don't need to apologize to me.\The words I said to you the day we graduated middle school... will hold true forever. response:	Take your time to get better.
context: If I hadn't gotten sick...\I'm sorry.\It's not your fault!\It's the chief editor's decision!\Yes, and it's also due to my powerlessness.\You don't need to apologize to me.\The words I said to you the day we graduated middle school... will hold true forever.\Take your time to get better. response:	What's this about graduation day?
context: I'm sorry.\It's not your fault!\It's the chief editor's decision!\Yes, and it's also due to my powerlessness.\You don't need to apologize to me.\The words I said to you the day we graduated middle school... will hold true forever.\Take your time to get better.\What's this about graduation day? response:	Well, even if I ask, you probably won't tell me.
context: It's not your fault!\It's the chief editor's decision!\Yes, and it's also due to my powerlessness.\You don't need to apologize to me.\The words I said to you the day we graduated middle school... will hold true forever.\Take your time to get better.\What's this about graduation day?\Well, even if I ask, you probably won't tell me. response:	I said I'd always be waiting.
context: It's the chief editor's decision!\Yes, and it's also due to my powerlessness.\You don't need to apologize to me.\The words I said to you the day we graduated middle school... will hold true forever.\Take your time to get better.\What's this about graduation day?\Well, even if I ask, you probably won't tell me.\I said I'd always be waiting. response:	A-Azuki...
context: Yes, and it's also due to my powerlessness.\You don't need to apologize to me.\The words I said to you the day we graduated middle school... will hold true forever.\Take your time to get better.\What's this about graduation day?\Well, even if I ask, you probably won't tell me.\I said I'd always be waiting.\A-Azuki... response:	So she is worried about his health.
context: You don't need to apologize to me.\The words I said to you the day we graduated middle school... will hold true forever.\Take your time to get better.\What's this about graduation day?\Well, even if I ask, you probably won't tell me.\I said I'd always be waiting.\A-Azuki...\So she is worried about his health. response:	I'll always be waiting, huh.
context: The words I said to you the day we graduated middle school... will hold true forever.\Take your time to get better.\What's this about graduation day?\Well, even if I ask, you probably won't tell me.\I said I'd always be waiting.\A-Azuki...\So she is worried about his health.\I'll always be waiting, huh. response:	Certainly,
context: Take your time to get better.\What's this about graduation day?\Well, even if I ask, you probably won't tell me.\I said I'd always be waiting.\A-Azuki...\So she is worried about his health.\I'll always be waiting, huh.\Certainly, response:	I won't forgive the chief editor for putting Ashirogi in that situation.
context: What's this about graduation day?\Well, even if I ask, you probably won't tell me.\I said I'd always be waiting.\A-Azuki...\So she is worried about his health.\I'll always be waiting, huh.\Certainly,\I won't forgive the chief editor for putting Ashirogi in that situation. response:	Right?
context: Well, even if I ask, you probably won't tell me.\I said I'd always be waiting.\A-Azuki...\So she is worried about his health.\I'll always be waiting, huh.\Certainly,\I won't forgive the chief editor for putting Ashirogi in that situation.\Right? response:	Yes, it's irrational.
context: I said I'd always be waiting.\A-Azuki...\So she is worried about his health.\I'll always be waiting, huh.\Certainly,\I won't forgive the chief editor for putting Ashirogi in that situation.\Right?\Yes, it's irrational. response:	I won't draw for Jack until he withdraws his decision.
context: A-Azuki...\So she is worried about his health.\I'll always be waiting, huh.\Certainly,\I won't forgive the chief editor for putting Ashirogi in that situation.\Right?\Yes, it's irrational.\I won't draw for Jack until he withdraws his decision. response:	Wow!
context: So she is worried about his health.\I'll always be waiting, huh.\Certainly,\I won't forgive the chief editor for putting Ashirogi in that situation.\Right?\Yes, it's irrational.\I won't draw for Jack until he withdraws his decision.\Wow! response:	But if I'm the only one doing that, it won't make a big impact.
context: I'll always be waiting, huh.\Certainly,\I won't forgive the chief editor for putting Ashirogi in that situation.\Right?\Yes, it's irrational.\I won't draw for Jack until he withdraws his decision.\Wow!\But if I'm the only one doing that, it won't make a big impact. response:	All right.
context: Certainly,\I won't forgive the chief editor for putting Ashirogi in that situation.\Right?\Yes, it's irrational.\I won't draw for Jack until he withdraws his decision.\Wow!\But if I'm the only one doing that, it won't make a big impact.\All right. response:	If they're making TRAP take a break, then I'll take a break too!
context: I won't forgive the chief editor for putting Ashirogi in that situation.\Right?\Yes, it's irrational.\I won't draw for Jack until he withdraws his decision.\Wow!\But if I'm the only one doing that, it won't make a big impact.\All right.\If they're making TRAP take a break, then I'll take a break too! response:	But won't Ashirogi feel guilty about that?
context: Right?\Yes, it's irrational.\I won't draw for Jack until he withdraws his decision.\Wow!\But if I'm the only one doing that, it won't make a big impact.\All right.\If they're making TRAP take a break, then I'll take a break too!\But won't Ashirogi feel guilty about that? response:	That's why we're going to keep this quiet from them,
context: Yes, it's irrational.\I won't draw for Jack until he withdraws his decision.\Wow!\But if I'm the only one doing that, it won't make a big impact.\All right.\If they're making TRAP take a break, then I'll take a break too!\But won't Ashirogi feel guilty about that?\That's why we're going to keep this quiet from them, response:	and only tell them after the editor withdraws his decision.
context: I won't draw for Jack until he withdraws his decision.\Wow!\But if I'm the only one doing that, it won't make a big impact.\All right.\If they're making TRAP take a break, then I'll take a break too!\But won't Ashirogi feel guilty about that?\That's why we're going to keep this quiet from them,\and only tell them after the editor withdraws his decision. response:	I see.
context: Wow!\But if I'm the only one doing that, it won't make a big impact.\All right.\If they're making TRAP take a break, then I'll take a break too!\But won't Ashirogi feel guilty about that?\That's why we're going to keep this quiet from them,\and only tell them after the editor withdraws his decision.\I see. response:	I'll convince Nakai and Aoki.
context: But if I'm the only one doing that, it won't make a big impact.\All right.\If they're making TRAP take a break, then I'll take a break too!\But won't Ashirogi feel guilty about that?\That's why we're going to keep this quiet from them,\and only tell them after the editor withdraws his decision.\I see.\I'll convince Nakai and Aoki. response:	Oh! The entire Fukuda Team will boycott!
context: All right.\If they're making TRAP take a break, then I'll take a break too!\But won't Ashirogi feel guilty about that?\That's why we're going to keep this quiet from them,\and only tell them after the editor withdraws his decision.\I see.\I'll convince Nakai and Aoki.\Oh! The entire Fukuda Team will boycott! response:	That's awesome!
context: If they're making TRAP take a break, then I'll take a break too!\But won't Ashirogi feel guilty about that?\That's why we're going to keep this quiet from them,\and only tell them after the editor withdraws his decision.\I see.\I'll convince Nakai and Aoki.\Oh! The entire Fukuda Team will boycott!\That's awesome! response:	That's not all.
context: But won't Ashirogi feel guilty about that?\That's why we're going to keep this quiet from them,\and only tell them after the editor withdraws his decision.\I see.\I'll convince Nakai and Aoki.\Oh! The entire Fukuda Team will boycott!\That's awesome!\That's not all. response:	Boycott!
context: That's why we're going to keep this quiet from them,\and only tell them after the editor withdraws his decision.\I see.\I'll convince Nakai and Aoki.\Oh! The entire Fukuda Team will boycott!\That's awesome!\That's not all.\Boycott! response:	It's wonderful, it's fun, and tomorrow just got a bit brighter.
context: and only tell them after the editor withdraws his decision.\I see.\I'll convince Nakai and Aoki.\Oh! The entire Fukuda Team will boycott!\That's awesome!\That's not all.\Boycott!\It's wonderful, it's fun, and tomorrow just got a bit brighter. response:	April is just too long.
context: I see.\I'll convince Nakai and Aoki.\Oh! The entire Fukuda Team will boycott!\That's awesome!\That's not all.\Boycott!\It's wonderful, it's fun, and tomorrow just got a bit brighter.\April is just too long. response:	We've got no choice.
context: I'll convince Nakai and Aoki.\Oh! The entire Fukuda Team will boycott!\That's awesome!\That's not all.\Boycott!\It's wonderful, it's fun, and tomorrow just got a bit brighter.\April is just too long.\We've got no choice. response:	We're talking about a person's life here!
context: Oh! The entire Fukuda Team will boycott!\That's awesome!\That's not all.\Boycott!\It's wonderful, it's fun, and tomorrow just got a bit brighter.\April is just too long.\We've got no choice.\We're talking about a person's life here! response:	Like I said, please tell us about yesterday's meeting in more detail!
context: That's awesome!\That's not all.\Boycott!\It's wonderful, it's fun, and tomorrow just got a bit brighter.\April is just too long.\We've got no choice.\We're talking about a person's life here!\Like I said, please tell us about yesterday's meeting in more detail! response:	Hey, Yuujirou, cut it out.
context: That's not all.\Boycott!\It's wonderful, it's fun, and tomorrow just got a bit brighter.\April is just too long.\We've got no choice.\We're talking about a person's life here!\Like I said, please tell us about yesterday's meeting in more detail!\Hey, Yuujirou, cut it out. response:	Why are you stopping me?
context: Boycott!\It's wonderful, it's fun, and tomorrow just got a bit brighter.\April is just too long.\We've got no choice.\We're talking about a person's life here!\Like I said, please tell us about yesterday's meeting in more detail!\Hey, Yuujirou, cut it out.\Why are you stopping me? response:	I just can't go along with it this time!
context: It's wonderful, it's fun, and tomorrow just got a bit brighter.\April is just too long.\We've got no choice.\We're talking about a person's life here!\Like I said, please tell us about yesterday's meeting in more detail!\Hey, Yuujirou, cut it out.\Why are you stopping me?\I just can't go along with it this time! response:	Right, I feel bad for Ashirogi!
context: April is just too long.\We've got no choice.\We're talking about a person's life here!\Like I said, please tell us about yesterday's meeting in more detail!\Hey, Yuujirou, cut it out.\Why are you stopping me?\I just can't go along with it this time!\Right, I feel bad for Ashirogi! response:	The Chief Editor is back!
context: We've got no choice.\We're talking about a person's life here!\Like I said, please tell us about yesterday's meeting in more detail!\Hey, Yuujirou, cut it out.\Why are you stopping me?\I just can't go along with it this time!\Right, I feel bad for Ashirogi!\The Chief Editor is back! response:	B-Boycott?
context: We're talking about a person's life here!\Like I said, please tell us about yesterday's meeting in more detail!\Hey, Yuujirou, cut it out.\Why are you stopping me?\I just can't go along with it this time!\Right, I feel bad for Ashirogi!\The Chief Editor is back!\B-Boycott? response:	We won't draw Kiyoshi, CROW, or Otters 11 until he withdraws his decision.
context: Like I said, please tell us about yesterday's meeting in more detail!\Hey, Yuujirou, cut it out.\Why are you stopping me?\I just can't go along with it this time!\Right, I feel bad for Ashirogi!\The Chief Editor is back!\B-Boycott?\We won't draw Kiyoshi, CROW, or Otters 11 until he withdraws his decision. response:	No objection.
context: Hey, Yuujirou, cut it out.\Why are you stopping me?\I just can't go along with it this time!\Right, I feel bad for Ashirogi!\The Chief Editor is back!\B-Boycott?\We won't draw Kiyoshi, CROW, or Otters 11 until he withdraws his decision.\No objection. response:	And if he doesn't give in, I'll draw for another magazine until Ashirogi can draw again.
context: Why are you stopping me?\I just can't go along with it this time!\Right, I feel bad for Ashirogi!\The Chief Editor is back!\B-Boycott?\We won't draw Kiyoshi, CROW, or Otters 11 until he withdraws his decision.\No objection.\And if he doesn't give in, I'll draw for another magazine until Ashirogi can draw again. response:	You're going that far?
context: I just can't go along with it this time!\Right, I feel bad for Ashirogi!\The Chief Editor is back!\B-Boycott?\We won't draw Kiyoshi, CROW, or Otters 11 until he withdraws his decision.\No objection.\And if he doesn't give in, I'll draw for another magazine until Ashirogi can draw again.\You're going that far? response:	But you have a contract, so you can't do that...
context: Right, I feel bad for Ashirogi!\The Chief Editor is back!\B-Boycott?\We won't draw Kiyoshi, CROW, or Otters 11 until he withdraws his decision.\No objection.\And if he doesn't give in, I'll draw for another magazine until Ashirogi can draw again.\You're going that far?\But you have a contract, so you can't do that... response:	I'll return the down payment and do it!
context: The Chief Editor is back!\B-Boycott?\We won't draw Kiyoshi, CROW, or Otters 11 until he withdraws his decision.\No objection.\And if he doesn't give in, I'll draw for another magazine until Ashirogi can draw again.\You're going that far?\But you have a contract, so you can't do that...\I'll return the down payment and do it! response:	If it comes down to it, I'll pay the termination fees for Ashirogi and everyone else so we can migrate to another magazine!
context: B-Boycott?\We won't draw Kiyoshi, CROW, or Otters 11 until he withdraws his decision.\No objection.\And if he doesn't give in, I'll draw for another magazine until Ashirogi can draw again.\You're going that far?\But you have a contract, so you can't do that...\I'll return the down payment and do it!\If it comes down to it, I'll pay the termination fees for Ashirogi and everyone else so we can migrate to another magazine! response:	I want to keep drawing manga, you know.
context: We won't draw Kiyoshi, CROW, or Otters 11 until he withdraws his decision.\No objection.\And if he doesn't give in, I'll draw for another magazine until Ashirogi can draw again.\You're going that far?\But you have a contract, so you can't do that...\I'll return the down payment and do it!\If it comes down to it, I'll pay the termination fees for Ashirogi and everyone else so we can migrate to another magazine!\I want to keep drawing manga, you know. response:	But, well...
context: No objection.\And if he doesn't give in, I'll draw for another magazine until Ashirogi can draw again.\You're going that far?\But you have a contract, so you can't do that...\I'll return the down payment and do it!\If it comes down to it, I'll pay the termination fees for Ashirogi and everyone else so we can migrate to another magazine!\I want to keep drawing manga, you know.\But, well... response:	Nakai, you're not manly enough at times like these.
context: And if he doesn't give in, I'll draw for another magazine until Ashirogi can draw again.\You're going that far?\But you have a contract, so you can't do that...\I'll return the down payment and do it!\If it comes down to it, I'll pay the termination fees for Ashirogi and everyone else so we can migrate to another magazine!\I want to keep drawing manga, you know.\But, well...\Nakai, you're not manly enough at times like these. response:	I feel that the Chief Editor is going too far.
context: You're going that far?\But you have a contract, so you can't do that...\I'll return the down payment and do it!\If it comes down to it, I'll pay the termination fees for Ashirogi and everyone else so we can migrate to another magazine!\I want to keep drawing manga, you know.\But, well...\Nakai, you're not manly enough at times like these.\I feel that the Chief Editor is going too far. response:	We should fight against it.
context: But you have a contract, so you can't do that...\I'll return the down payment and do it!\If it comes down to it, I'll pay the termination fees for Ashirogi and everyone else so we can migrate to another magazine!\I want to keep drawing manga, you know.\But, well...\Nakai, you're not manly enough at times like these.\I feel that the Chief Editor is going too far.\We should fight against it. response:	Oh, Miss Aoki, this is the first time we've agreed on something.
context: I'll return the down payment and do it!\If it comes down to it, I'll pay the termination fees for Ashirogi and everyone else so we can migrate to another magazine!\I want to keep drawing manga, you know.\But, well...\Nakai, you're not manly enough at times like these.\I feel that the Chief Editor is going too far.\We should fight against it.\Oh, Miss Aoki, this is the first time we've agreed on something. response:	For a boycott, the more people we have, the better.
context: If it comes down to it, I'll pay the termination fees for Ashirogi and everyone else so we can migrate to another magazine!\I want to keep drawing manga, you know.\But, well...\Nakai, you're not manly enough at times like these.\I feel that the Chief Editor is going too far.\We should fight against it.\Oh, Miss Aoki, this is the first time we've agreed on something.\For a boycott, the more people we have, the better. response:	You're on fire today!
context: I want to keep drawing manga, you know.\But, well...\Nakai, you're not manly enough at times like these.\I feel that the Chief Editor is going too far.\We should fight against it.\Oh, Miss Aoki, this is the first time we've agreed on something.\For a boycott, the more people we have, the better.\You're on fire today! response:	I also like you.
context: But, well...\Nakai, you're not manly enough at times like these.\I feel that the Chief Editor is going too far.\We should fight against it.\Oh, Miss Aoki, this is the first time we've agreed on something.\For a boycott, the more people we have, the better.\You're on fire today!\I also like you. response:	H-Hey, Hiramaru!
context: Nakai, you're not manly enough at times like these.\I feel that the Chief Editor is going too far.\We should fight against it.\Oh, Miss Aoki, this is the first time we've agreed on something.\For a boycott, the more people we have, the better.\You're on fire today!\I also like you.\H-Hey, Hiramaru! response:	What are you trying to pull in this confusion?
context: I feel that the Chief Editor is going too far.\We should fight against it.\Oh, Miss Aoki, this is the first time we've agreed on something.\For a boycott, the more people we have, the better.\You're on fire today!\I also like you.\H-Hey, Hiramaru!\What are you trying to pull in this confusion? response:	Forgive me.
context: We should fight against it.\Oh, Miss Aoki, this is the first time we've agreed on something.\For a boycott, the more people we have, the better.\You're on fire today!\I also like you.\H-Hey, Hiramaru!\What are you trying to pull in this confusion?\Forgive me. response:	You see, I'm weak against beautiful women.
context: Oh, Miss Aoki, this is the first time we've agreed on something.\For a boycott, the more people we have, the better.\You're on fire today!\I also like you.\H-Hey, Hiramaru!\What are you trying to pull in this confusion?\Forgive me.\You see, I'm weak against beautiful women. response:	Fine, I'll do it.
context: For a boycott, the more people we have, the better.\You're on fire today!\I also like you.\H-Hey, Hiramaru!\What are you trying to pull in this confusion?\Forgive me.\You see, I'm weak against beautiful women.\Fine, I'll do it. response:	I'm worried about them, too.
context: You're on fire today!\I also like you.\H-Hey, Hiramaru!\What are you trying to pull in this confusion?\Forgive me.\You see, I'm weak against beautiful women.\Fine, I'll do it.\I'm worried about them, too. response:	I'm in.
context: I also like you.\H-Hey, Hiramaru!\What are you trying to pull in this confusion?\Forgive me.\You see, I'm weak against beautiful women.\Fine, I'll do it.\I'm worried about them, too.\I'm in. response:	I'm back.
context: H-Hey, Hiramaru!\What are you trying to pull in this confusion?\Forgive me.\You see, I'm weak against beautiful women.\Fine, I'll do it.\I'm worried about them, too.\I'm in.\I'm back. response:	Hey.
context: What are you trying to pull in this confusion?\Forgive me.\You see, I'm weak against beautiful women.\Fine, I'll do it.\I'm worried about them, too.\I'm in.\I'm back.\Hey. response:	It's too quiet in here.
context: Forgive me.\You see, I'm weak against beautiful women.\Fine, I'll do it.\I'm worried about them, too.\I'm in.\I'm back.\Hey.\It's too quiet in here. response:	We heard about Ashirogi.
context: You see, I'm weak against beautiful women.\Fine, I'll do it.\I'm worried about them, too.\I'm in.\I'm back.\Hey.\It's too quiet in here.\We heard about Ashirogi. response:	Yeah.
context: Fine, I'll do it.\I'm worried about them, too.\I'm in.\I'm back.\Hey.\It's too quiet in here.\We heard about Ashirogi.\Yeah. response:	It's awful.
context: I'm worried about them, too.\I'm in.\I'm back.\Hey.\It's too quiet in here.\We heard about Ashirogi.\Yeah.\It's awful. response:	We can't just keep quiet about this.
context: I'm in.\I'm back.\Hey.\It's too quiet in here.\We heard about Ashirogi.\Yeah.\It's awful.\We can't just keep quiet about this. response:	Let's protest it.
context: I'm back.\Hey.\It's too quiet in here.\We heard about Ashirogi.\Yeah.\It's awful.\We can't just keep quiet about this.\Let's protest it. response:	Hey, the Chief Editor is just outside.
context: Hey.\It's too quiet in here.\We heard about Ashirogi.\Yeah.\It's awful.\We can't just keep quiet about this.\Let's protest it.\Hey, the Chief Editor is just outside. response:	Keep it down.
context: It's too quiet in here.\We heard about Ashirogi.\Yeah.\It's awful.\We can't just keep quiet about this.\Let's protest it.\Hey, the Chief Editor is just outside.\Keep it down. response:	And even if you protest, there's no way he'd change his mind once it's made up.
context: We heard about Ashirogi.\Yeah.\It's awful.\We can't just keep quiet about this.\Let's protest it.\Hey, the Chief Editor is just outside.\Keep it down.\And even if you protest, there's no way he'd change his mind once it's made up. response:	Fukuda?
context: Yeah.\It's awful.\We can't just keep quiet about this.\Let's protest it.\Hey, the Chief Editor is just outside.\Keep it down.\And even if you protest, there's no way he'd change his mind once it's made up.\Fukuda? response:	Boycott?
context: It's awful.\We can't just keep quiet about this.\Let's protest it.\Hey, the Chief Editor is just outside.\Keep it down.\And even if you protest, there's no way he'd change his mind once it's made up.\Fukuda?\Boycott? response:	What do you mean by that?
context: We can't just keep quiet about this.\Let's protest it.\Hey, the Chief Editor is just outside.\Keep it down.\And even if you protest, there's no way he'd change his mind once it's made up.\Fukuda?\Boycott?\What do you mean by that? response:	If arrangements are not made for TRAP's early return, we will also go on hiatus.
context: Let's protest it.\Hey, the Chief Editor is just outside.\Keep it down.\And even if you protest, there's no way he'd change his mind once it's made up.\Fukuda?\Boycott?\What do you mean by that?\If arrangements are not made for TRAP's early return, we will also go on hiatus. response:	We...?
context: Hey, the Chief Editor is just outside.\Keep it down.\And even if you protest, there's no way he'd change his mind once it's made up.\Fukuda?\Boycott?\What do you mean by that?\If arrangements are not made for TRAP's early return, we will also go on hiatus.\We...? response:	KIYOSHI Knights, CROW, Otters 11 ...
context: Keep it down.\And even if you protest, there's no way he'd change his mind once it's made up.\Fukuda?\Boycott?\What do you mean by that?\If arrangements are not made for TRAP's early return, we will also go on hiatus.\We...?\KIYOSHI Knights, CROW, Otters 11 ... response:	Otters as well?
context: And even if you protest, there's no way he'd change his mind once it's made up.\Fukuda?\Boycott?\What do you mean by that?\If arrangements are not made for TRAP's early return, we will also go on hiatus.\We...?\KIYOSHI Knights, CROW, Otters 11 ...\Otters as well? response:	And also, hideout door.
