context: Mahou Shoujo Madoka Magica 07 response:	My Motherboard is dead.
context: I will confess to Kamijo-kun after school tomorrow.\I'll give you one day.\I'd like you to make a choice that you won't regret.\You have to decide whether you want to tell him how you feel.\Madoka...\Can I come with you?\I don't want you to be alone.\So please... response:	Why are you...
context: I'll give you one day.\I'd like you to make a choice that you won't regret.\You have to decide whether you want to tell him how you feel.\Madoka...\Can I come with you?\I don't want you to be alone.\So please...\Why are you... response:	Why are you so kind?
context: I'd like you to make a choice that you won't regret.\You have to decide whether you want to tell him how you feel.\Madoka...\Can I come with you?\I don't want you to be alone.\So please...\Why are you...\Why are you so kind? response:	I'm not worth your time.
context: You have to decide whether you want to tell him how you feel.\Madoka...\Can I come with you?\I don't want you to be alone.\So please...\Why are you...\Why are you so kind?\I'm not worth your time. response:	That's not true.
context: Madoka...\Can I come with you?\I don't want you to be alone.\So please...\Why are you...\Why are you so kind?\I'm not worth your time.\That's not true. response:	I had a regret today.
context: Can I come with you?\I don't want you to be alone.\So please...\Why are you...\Why are you so kind?\I'm not worth your time.\That's not true.\I had a regret today. response:	I thought, what if I hadn't saved Hitomi?
context: I don't want you to be alone.\So please...\Why are you...\Why are you so kind?\I'm not worth your time.\That's not true.\I had a regret today.\I thought, what if I hadn't saved Hitomi? response:	It crossed my mind.
context: So please...\Why are you...\Why are you so kind?\I'm not worth your time.\That's not true.\I had a regret today.\I thought, what if I hadn't saved Hitomi?\It crossed my mind. response:	I'm completely unqualified to be an ally of justice.
context: Why are you...\Why are you so kind?\I'm not worth your time.\That's not true.\I had a regret today.\I thought, what if I hadn't saved Hitomi?\It crossed my mind.\I'm completely unqualified to be an ally of justice. response:	There's no way I can face Mami-san like this.
context: Why are you so kind?\I'm not worth your time.\That's not true.\I had a regret today.\I thought, what if I hadn't saved Hitomi?\It crossed my mind.\I'm completely unqualified to be an ally of justice.\There's no way I can face Mami-san like this. response:	Hitomi is going to steal Kyosuke from me!
context: I'm not worth your time.\That's not true.\I had a regret today.\I thought, what if I hadn't saved Hitomi?\It crossed my mind.\I'm completely unqualified to be an ally of justice.\There's no way I can face Mami-san like this.\Hitomi is going to steal Kyosuke from me! response:	But there's nothing I can do!
context: That's not true.\I had a regret today.\I thought, what if I hadn't saved Hitomi?\It crossed my mind.\I'm completely unqualified to be an ally of justice.\There's no way I can face Mami-san like this.\Hitomi is going to steal Kyosuke from me!\But there's nothing I can do! response:	I'm already dead!
context: I had a regret today.\I thought, what if I hadn't saved Hitomi?\It crossed my mind.\I'm completely unqualified to be an ally of justice.\There's no way I can face Mami-san like this.\Hitomi is going to steal Kyosuke from me!\But there's nothing I can do!\I'm already dead! response:	I'm a zombie!
context: I thought, what if I hadn't saved Hitomi?\It crossed my mind.\I'm completely unqualified to be an ally of justice.\There's no way I can face Mami-san like this.\Hitomi is going to steal Kyosuke from me!\But there's nothing I can do!\I'm already dead!\I'm a zombie! response:	I can't ask him to hold me with a body like this!
context: It crossed my mind.\I'm completely unqualified to be an ally of justice.\There's no way I can face Mami-san like this.\Hitomi is going to steal Kyosuke from me!\But there's nothing I can do!\I'm already dead!\I'm a zombie!\I can't ask him to hold me with a body like this! response:	I can't ask him to kiss me!
context: I'm completely unqualified to be an ally of justice.\There's no way I can face Mami-san like this.\Hitomi is going to steal Kyosuke from me!\But there's nothing I can do!\I'm already dead!\I'm a zombie!\I can't ask him to hold me with a body like this!\I can't ask him to kiss me! response:	Thank you.
context: There's no way I can face Mami-san like this.\Hitomi is going to steal Kyosuke from me!\But there's nothing I can do!\I'm already dead!\I'm a zombie!\I can't ask him to hold me with a body like this!\I can't ask him to kiss me!\Thank you. response:	I'm sorry.
context: Hitomi is going to steal Kyosuke from me!\But there's nothing I can do!\I'm already dead!\I'm a zombie!\I can't ask him to hold me with a body like this!\I can't ask him to kiss me!\Thank you.\I'm sorry. response:	Sayaka-chan...
context: But there's nothing I can do!\I'm already dead!\I'm a zombie!\I can't ask him to hold me with a body like this!\I can't ask him to kiss me!\Thank you.\I'm sorry.\Sayaka-chan... response:	I'm okay now.
context: I'm already dead!\I'm a zombie!\I can't ask him to hold me with a body like this!\I can't ask him to kiss me!\Thank you.\I'm sorry.\Sayaka-chan...\I'm okay now. response:	I feel better after crying.
context: I'm a zombie!\I can't ask him to hold me with a body like this!\I can't ask him to kiss me!\Thank you.\I'm sorry.\Sayaka-chan...\I'm okay now.\I feel better after crying. response:	Let's go.
context: I can't ask him to hold me with a body like this!\I can't ask him to kiss me!\Thank you.\I'm sorry.\Sayaka-chan...\I'm okay now.\I feel better after crying.\Let's go. response:	We have Witches to hunt.
context: I can't ask him to kiss me!\Thank you.\I'm sorry.\Sayaka-chan...\I'm okay now.\I feel better after crying.\Let's go.\We have Witches to hunt. response:	You're only watching?
context: Thank you.\I'm sorry.\Sayaka-chan...\I'm okay now.\I feel better after crying.\Let's go.\We have Witches to hunt.\You're only watching? response:	That's unexpected.
context: I'm sorry.\Sayaka-chan...\I'm okay now.\I feel better after crying.\Let's go.\We have Witches to hunt.\You're only watching?\That's unexpected. response:	She's fighting a Witch tonight, not a familiar.
context: Sayaka-chan...\I'm okay now.\I feel better after crying.\Let's go.\We have Witches to hunt.\You're only watching?\That's unexpected.\She's fighting a Witch tonight, not a familiar. response:	It should drop some Grief Seeds.
context: I'm okay now.\I feel better after crying.\Let's go.\We have Witches to hunt.\You're only watching?\That's unexpected.\She's fighting a Witch tonight, not a familiar.\It should drop some Grief Seeds. response:	This won't be for nothing.
context: I feel better after crying.\Let's go.\We have Witches to hunt.\You're only watching?\That's unexpected.\She's fighting a Witch tonight, not a familiar.\It should drop some Grief Seeds.\This won't be for nothing. response:	So you're letting her have your prey for that reason?
context: Let's go.\We have Witches to hunt.\You're only watching?\That's unexpected.\She's fighting a Witch tonight, not a familiar.\It should drop some Grief Seeds.\This won't be for nothing.\So you're letting her have your prey for that reason? response:	That idiot!
context: We have Witches to hunt.\You're only watching?\That's unexpected.\She's fighting a Witch tonight, not a familiar.\It should drop some Grief Seeds.\This won't be for nothing.\So you're letting her have your prey for that reason?\That idiot! response:	She's losing already.
context: You're only watching?\That's unexpected.\She's fighting a Witch tonight, not a familiar.\It should drop some Grief Seeds.\This won't be for nothing.\So you're letting her have your prey for that reason?\That idiot!\She's losing already. response:	Sayaka-chan!
context: That's unexpected.\She's fighting a Witch tonight, not a familiar.\It should drop some Grief Seeds.\This won't be for nothing.\So you're letting her have your prey for that reason?\That idiot!\She's losing already.\Sayaka-chan! response:	I can't bear to watch any more of this.
context: She's fighting a Witch tonight, not a familiar.\It should drop some Grief Seeds.\This won't be for nothing.\So you're letting her have your prey for that reason?\That idiot!\She's losing already.\Sayaka-chan!\I can't bear to watch any more of this. response:	That's enough. Why don't you rest for a bit?
context: It should drop some Grief Seeds.\This won't be for nothing.\So you're letting her have your prey for that reason?\That idiot!\She's losing already.\Sayaka-chan!\I can't bear to watch any more of this.\That's enough. Why don't you rest for a bit? response:	Let me show you how it's done.
context: This won't be for nothing.\So you're letting her have your prey for that reason?\That idiot!\She's losing already.\Sayaka-chan!\I can't bear to watch any more of this.\That's enough. Why don't you rest for a bit?\Let me show you how it's done. response:	Hey!
context: So you're letting her have your prey for that reason?\That idiot!\She's losing already.\Sayaka-chan!\I can't bear to watch any more of this.\That's enough. Why don't you rest for a bit?\Let me show you how it's done.\Hey! response:	Don't interfere. I can handle this on my own.
context: That idiot!\She's losing already.\Sayaka-chan!\I can't bear to watch any more of this.\That's enough. Why don't you rest for a bit?\Let me show you how it's done.\Hey!\Don't interfere. I can handle this on my own. response:	Sayaka-chan!
context: She's losing already.\Sayaka-chan!\I can't bear to watch any more of this.\That's enough. Why don't you rest for a bit?\Let me show you how it's done.\Hey!\Don't interfere. I can handle this on my own.\Sayaka-chan! response:	She couldn't have...
context: Sayaka-chan!\I can't bear to watch any more of this.\That's enough. Why don't you rest for a bit?\Let me show you how it's done.\Hey!\Don't interfere. I can handle this on my own.\Sayaka-chan!\She couldn't have... response:	It's really true!
context: I can't bear to watch any more of this.\That's enough. Why don't you rest for a bit?\Let me show you how it's done.\Hey!\Don't interfere. I can handle this on my own.\Sayaka-chan!\She couldn't have...\It's really true! response:	With a body like this...
context: That's enough. Why don't you rest for a bit?\Let me show you how it's done.\Hey!\Don't interfere. I can handle this on my own.\Sayaka-chan!\She couldn't have...\It's really true!\With a body like this... response:	Stop...
context: Let me show you how it's done.\Hey!\Don't interfere. I can handle this on my own.\Sayaka-chan!\She couldn't have...\It's really true!\With a body like this...\Stop... response:	Please stop...
context: Hey!\Don't interfere. I can handle this on my own.\Sayaka-chan!\She couldn't have...\It's really true!\With a body like this...\Stop...\Please stop... response:	I'm going to be a different Magical Girl from all of you.
context: Don't interfere. I can handle this on my own.\Sayaka-chan!\She couldn't have...\It's really true!\With a body like this...\Stop...\Please stop...\I'm going to be a different Magical Girl from all of you. response:	I've decided that.
context: Sayaka-chan!\She couldn't have...\It's really true!\With a body like this...\Stop...\Please stop...\I'm going to be a different Magical Girl from all of you.\I've decided that. response:	I don't need anything in return.
context: She couldn't have...\It's really true!\With a body like this...\Stop...\Please stop...\I'm going to be a different Magical Girl from all of you.\I've decided that.\I don't need anything in return. response:	I won't use magic for my own sake.
context: It's really true!\With a body like this...\Stop...\Please stop...\I'm going to be a different Magical Girl from all of you.\I've decided that.\I don't need anything in return.\I won't use magic for my own sake. response:	I'm such an idiot.
