context: There you go, making that face again, response:	biting onto your lips.
context: The Book of Friends is...\It's an important inheritance from my grandmother.\It's true that she couldn't get along with other people.\There are barely any people that remember her.\She died young,\so as her only blood relative, I want to hold on to our link and do it.\I can't think of it as another person's problem.\Hey, I want to return them, so what should I do? response:	Return them?
context: It's an important inheritance from my grandmother.\It's true that she couldn't get along with other people.\There are barely any people that remember her.\She died young,\so as her only blood relative, I want to hold on to our link and do it.\I can't think of it as another person's problem.\Hey, I want to return them, so what should I do?\Return them? response:	The names. I want to give them back to the Youkai.
context: It's true that she couldn't get along with other people.\There are barely any people that remember her.\She died young,\so as her only blood relative, I want to hold on to our link and do it.\I can't think of it as another person's problem.\Hey, I want to return them, so what should I do?\Return them?\The names. I want to give them back to the Youkai. response:	Fool. Don't do it, it's a waste.
context: There are barely any people that remember her.\She died young,\so as her only blood relative, I want to hold on to our link and do it.\I can't think of it as another person's problem.\Hey, I want to return them, so what should I do?\Return them?\The names. I want to give them back to the Youkai.\Fool. Don't do it, it's a waste. response:	Plus, there are some evil ones in there.
context: She died young,\so as her only blood relative, I want to hold on to our link and do it.\I can't think of it as another person's problem.\Hey, I want to return them, so what should I do?\Return them?\The names. I want to give them back to the Youkai.\Fool. Don't do it, it's a waste.\Plus, there are some evil ones in there. response:	No matter how many lives you might have, it won't be enough.
context: so as her only blood relative, I want to hold on to our link and do it.\I can't think of it as another person's problem.\Hey, I want to return them, so what should I do?\Return them?\The names. I want to give them back to the Youkai.\Fool. Don't do it, it's a waste.\Plus, there are some evil ones in there.\No matter how many lives you might have, it won't be enough. response:	I'll be fine.
context: I can't think of it as another person's problem.\Hey, I want to return them, so what should I do?\Return them?\The names. I want to give them back to the Youkai.\Fool. Don't do it, it's a waste.\Plus, there are some evil ones in there.\No matter how many lives you might have, it won't be enough.\I'll be fine. response:	You're with me, sensei.
context: Hey, I want to return them, so what should I do?\Return them?\The names. I want to give them back to the Youkai.\Fool. Don't do it, it's a waste.\Plus, there are some evil ones in there.\No matter how many lives you might have, it won't be enough.\I'll be fine.\You're with me, sensei. response:	I want to do what Reiko-san left undone.
context: Return them?\The names. I want to give them back to the Youkai.\Fool. Don't do it, it's a waste.\Plus, there are some evil ones in there.\No matter how many lives you might have, it won't be enough.\I'll be fine.\You're with me, sensei.\I want to do what Reiko-san left undone. response:	If I die along the way, then you can have the Book of Friends.
context: The names. I want to give them back to the Youkai.\Fool. Don't do it, it's a waste.\Plus, there are some evil ones in there.\No matter how many lives you might have, it won't be enough.\I'll be fine.\You're with me, sensei.\I want to do what Reiko-san left undone.\If I die along the way, then you can have the Book of Friends. response:	Lend me your power, sensei.
context: Fool. Don't do it, it's a waste.\Plus, there are some evil ones in there.\No matter how many lives you might have, it won't be enough.\I'll be fine.\You're with me, sensei.\I want to do what Reiko-san left undone.\If I die along the way, then you can have the Book of Friends.\Lend me your power, sensei. response:	Natsume, can I really have the Book of Friends when you're gone?
context: Plus, there are some evil ones in there.\No matter how many lives you might have, it won't be enough.\I'll be fine.\You're with me, sensei.\I want to do what Reiko-san left undone.\If I die along the way, then you can have the Book of Friends.\Lend me your power, sensei.\Natsume, can I really have the Book of Friends when you're gone? response:	Yeah, sure.
context: No matter how many lives you might have, it won't be enough.\I'll be fine.\You're with me, sensei.\I want to do what Reiko-san left undone.\If I die along the way, then you can have the Book of Friends.\Lend me your power, sensei.\Natsume, can I really have the Book of Friends when you're gone?\Yeah, sure. response:	Very well, I will witness it myself.
context: I'll be fine.\You're with me, sensei.\I want to do what Reiko-san left undone.\If I die along the way, then you can have the Book of Friends.\Lend me your power, sensei.\Natsume, can I really have the Book of Friends when you're gone?\Yeah, sure.\Very well, I will witness it myself. response:	Thank you.
context: You're with me, sensei.\I want to do what Reiko-san left undone.\If I die along the way, then you can have the Book of Friends.\Lend me your power, sensei.\Natsume, can I really have the Book of Friends when you're gone?\Yeah, sure.\Very well, I will witness it myself.\Thank you. response:	Damn Reiko! I'll pull her tongue out!
context: I want to do what Reiko-san left undone.\If I die along the way, then you can have the Book of Friends.\Lend me your power, sensei.\Natsume, can I really have the Book of Friends when you're gone?\Yeah, sure.\Very well, I will witness it myself.\Thank you.\Damn Reiko! I'll pull her tongue out! response:	You're...
context: If I die along the way, then you can have the Book of Friends.\Lend me your power, sensei.\Natsume, can I really have the Book of Friends when you're gone?\Yeah, sure.\Very well, I will witness it myself.\Thank you.\Damn Reiko! I'll pull her tongue out!\You're... response:	You want the Book of Friends?
context: Lend me your power, sensei.\Natsume, can I really have the Book of Friends when you're gone?\Yeah, sure.\Very well, I will witness it myself.\Thank you.\Damn Reiko! I'll pull her tongue out!\You're...\You want the Book of Friends? response:	Once I have the Book of Friends, I'll be the master of this area!
context: Natsume, can I really have the Book of Friends when you're gone?\Yeah, sure.\Very well, I will witness it myself.\Thank you.\Damn Reiko! I'll pull her tongue out!\You're...\You want the Book of Friends?\Once I have the Book of Friends, I'll be the master of this area! response:	Isn't that what you want too, Madara?
context: Yeah, sure.\Very well, I will witness it myself.\Thank you.\Damn Reiko! I'll pull her tongue out!\You're...\You want the Book of Friends?\Once I have the Book of Friends, I'll be the master of this area!\Isn't that what you want too, Madara? response:	Don't lump me together with you, you vulgar bastard.
context: Very well, I will witness it myself.\Thank you.\Damn Reiko! I'll pull her tongue out!\You're...\You want the Book of Friends?\Once I have the Book of Friends, I'll be the master of this area!\Isn't that what you want too, Madara?\Don't lump me together with you, you vulgar bastard. response:	Cursed fool!
context: Thank you.\Damn Reiko! I'll pull her tongue out!\You're...\You want the Book of Friends?\Once I have the Book of Friends, I'll be the master of this area!\Isn't that what you want too, Madara?\Don't lump me together with you, you vulgar bastard.\Cursed fool! response:	First, you imagine their form,
context: Damn Reiko! I'll pull her tongue out!\You're...\You want the Book of Friends?\Once I have the Book of Friends, I'll be the master of this area!\Isn't that what you want too, Madara?\Don't lump me together with you, you vulgar bastard.\Cursed fool!\First, you imagine their form, response:	open the book, and then pray.
context: You're...\You want the Book of Friends?\Once I have the Book of Friends, I'll be the master of this area!\Isn't that what you want too, Madara?\Don't lump me together with you, you vulgar bastard.\Cursed fool!\First, you imagine their form,\open the book, and then pray. response:	One who would protect me, show your name!
context: You want the Book of Friends?\Once I have the Book of Friends, I'll be the master of this area!\Isn't that what you want too, Madara?\Don't lump me together with you, you vulgar bastard.\Cursed fool!\First, you imagine their form,\open the book, and then pray.\One who would protect me, show your name! response:	Get lost and never appear before me again!
context: Once I have the Book of Friends, I'll be the master of this area!\Isn't that what you want too, Madara?\Don't lump me together with you, you vulgar bastard.\Cursed fool!\First, you imagine their form,\open the book, and then pray.\One who would protect me, show your name!\Get lost and never appear before me again! response:	Is this it?
context: Isn't that what you want too, Madara?\Don't lump me together with you, you vulgar bastard.\Cursed fool!\First, you imagine their form,\open the book, and then pray.\One who would protect me, show your name!\Get lost and never appear before me again!\Is this it? response:	What you need next is Reiko's saliva and breath.
context: Don't lump me together with you, you vulgar bastard.\Cursed fool!\First, you imagine their form,\open the book, and then pray.\One who would protect me, show your name!\Get lost and never appear before me again!\Is this it?\What you need next is Reiko's saliva and breath. response:	As her blood relative, you can do it.
context: Cursed fool!\First, you imagine their form,\open the book, and then pray.\One who would protect me, show your name!\Get lost and never appear before me again!\Is this it?\What you need next is Reiko's saliva and breath.\As her blood relative, you can do it. response:	Tear out the contract and bite on it.
context: First, you imagine their form,\open the book, and then pray.\One who would protect me, show your name!\Get lost and never appear before me again!\Is this it?\What you need next is Reiko's saliva and breath.\As her blood relative, you can do it.\Tear out the contract and bite on it. response:	Put you hands together with force and concentrate.
context: open the book, and then pray.\One who would protect me, show your name!\Get lost and never appear before me again!\Is this it?\What you need next is Reiko's saliva and breath.\As her blood relative, you can do it.\Tear out the contract and bite on it.\Put you hands together with force and concentrate. response:	And then, blow a whiff.
context: One who would protect me, show your name!\Get lost and never appear before me again!\Is this it?\What you need next is Reiko's saliva and breath.\As her blood relative, you can do it.\Tear out the contract and bite on it.\Put you hands together with force and concentrate.\And then, blow a whiff. response:	I'm lonely...
context: Get lost and never appear before me again!\Is this it?\What you need next is Reiko's saliva and breath.\As her blood relative, you can do it.\Tear out the contract and bite on it.\Put you hands together with force and concentrate.\And then, blow a whiff.\I'm lonely... response:	I'm lonely...
context: Is this it?\What you need next is Reiko's saliva and breath.\As her blood relative, you can do it.\Tear out the contract and bite on it.\Put you hands together with force and concentrate.\And then, blow a whiff.\I'm lonely...\I'm lonely... response:	I'm hungry...
context: What you need next is Reiko's saliva and breath.\As her blood relative, you can do it.\Tear out the contract and bite on it.\Put you hands together with force and concentrate.\And then, blow a whiff.\I'm lonely...\I'm lonely...\I'm hungry... response:	My steamed bun!
context: As her blood relative, you can do it.\Tear out the contract and bite on it.\Put you hands together with force and concentrate.\And then, blow a whiff.\I'm lonely...\I'm lonely...\I'm hungry...\My steamed bun! response:	It's not that good.
context: Tear out the contract and bite on it.\Put you hands together with force and concentrate.\And then, blow a whiff.\I'm lonely...\I'm lonely...\I'm hungry...\My steamed bun!\It's not that good. response:	What are you doing, you human?
context: Put you hands together with force and concentrate.\And then, blow a whiff.\I'm lonely...\I'm lonely...\I'm hungry...\My steamed bun!\It's not that good.\What are you doing, you human? response:	Your spirit is filthy!
context: And then, blow a whiff.\I'm lonely...\I'm lonely...\I'm hungry...\My steamed bun!\It's not that good.\What are you doing, you human?\Your spirit is filthy! response:	If you want some good steamed buns, then I recommend the ones from Nanatsuji.
context: I'm lonely...\I'm lonely...\I'm hungry...\My steamed bun!\It's not that good.\What are you doing, you human?\Your spirit is filthy!\If you want some good steamed buns, then I recommend the ones from Nanatsuji. response:	Nanatsuji?
context: I'm lonely...\I'm hungry...\My steamed bun!\It's not that good.\What are you doing, you human?\Your spirit is filthy!\If you want some good steamed buns, then I recommend the ones from Nanatsuji.\Nanatsuji? response:	I know, if you fight with me and you win,
context: I'm hungry...\My steamed bun!\It's not that good.\What are you doing, you human?\Your spirit is filthy!\If you want some good steamed buns, then I recommend the ones from Nanatsuji.\Nanatsuji?\I know, if you fight with me and you win, response:	I'll treat you to some food.
context: My steamed bun!\It's not that good.\What are you doing, you human?\Your spirit is filthy!\If you want some good steamed buns, then I recommend the ones from Nanatsuji.\Nanatsuji?\I know, if you fight with me and you win,\I'll treat you to some food. response:	You can see me?
context: It's not that good.\What are you doing, you human?\Your spirit is filthy!\If you want some good steamed buns, then I recommend the ones from Nanatsuji.\Nanatsuji?\I know, if you fight with me and you win,\I'll treat you to some food.\You can see me? response:	Yeah, I can see you.
context: What are you doing, you human?\Your spirit is filthy!\If you want some good steamed buns, then I recommend the ones from Nanatsuji.\Nanatsuji?\I know, if you fight with me and you win,\I'll treat you to some food.\You can see me?\Yeah, I can see you. response:	Aren't you scared?
context: Your spirit is filthy!\If you want some good steamed buns, then I recommend the ones from Nanatsuji.\Nanatsuji?\I know, if you fight with me and you win,\I'll treat you to some food.\You can see me?\Yeah, I can see you.\Aren't you scared? response:	Not at all!
context: If you want some good steamed buns, then I recommend the ones from Nanatsuji.\Nanatsuji?\I know, if you fight with me and you win,\I'll treat you to some food.\You can see me?\Yeah, I can see you.\Aren't you scared?\Not at all! response:	Because I'm strong!
context: Nanatsuji?\I know, if you fight with me and you win,\I'll treat you to some food.\You can see me?\Yeah, I can see you.\Aren't you scared?\Not at all!\Because I'm strong! response:	Let's start now.
context: I know, if you fight with me and you win,\I'll treat you to some food.\You can see me?\Yeah, I can see you.\Aren't you scared?\Not at all!\Because I'm strong!\Let's start now. response:	All right, it's my win!
context: I'll treat you to some food.\You can see me?\Yeah, I can see you.\Aren't you scared?\Not at all!\Because I'm strong!\Let's start now.\All right, it's my win! response:	Wasn't that a surprise attack?
context: You can see me?\Yeah, I can see you.\Aren't you scared?\Not at all!\Because I'm strong!\Let's start now.\All right, it's my win!\Wasn't that a surprise attack? response:	All right, now you're one of my followers.
context: Yeah, I can see you.\Aren't you scared?\Not at all!\Because I'm strong!\Let's start now.\All right, it's my win!\Wasn't that a surprise attack?\All right, now you're one of my followers. response:	Followers?
context: Aren't you scared?\Not at all!\Because I'm strong!\Let's start now.\All right, it's my win!\Wasn't that a surprise attack?\All right, now you're one of my followers.\Followers? response:	What?
context: Not at all!\Because I'm strong!\Let's start now.\All right, it's my win!\Wasn't that a surprise attack?\All right, now you're one of my followers.\Followers?\What? response:	What's with that injury on your cheek?
context: Because I'm strong!\Let's start now.\All right, it's my win!\Wasn't that a surprise attack?\All right, now you're one of my followers.\Followers?\What?\What's with that injury on your cheek? response:	Someone threw a rock at me.
context: Let's start now.\All right, it's my win!\Wasn't that a surprise attack?\All right, now you're one of my followers.\Followers?\What?\What's with that injury on your cheek?\Someone threw a rock at me. response:	They said I was creepy.
context: All right, it's my win!\Wasn't that a surprise attack?\All right, now you're one of my followers.\Followers?\What?\What's with that injury on your cheek?\Someone threw a rock at me.\They said I was creepy. response:	Hey, you have a pretty name.
context: Wasn't that a surprise attack?\All right, now you're one of my followers.\Followers?\What?\What's with that injury on your cheek?\Someone threw a rock at me.\They said I was creepy.\Hey, you have a pretty name. response:	You're my follower now,
context: All right, now you're one of my followers.\Followers?\What?\What's with that injury on your cheek?\Someone threw a rock at me.\They said I was creepy.\Hey, you have a pretty name.\You're my follower now, response:	so when I call your name, you have to come flying to me.
context: Followers?\What?\What's with that injury on your cheek?\Someone threw a rock at me.\They said I was creepy.\Hey, you have a pretty name.\You're my follower now,\so when I call your name, you have to come flying to me. response:	What's your name?
context: What?\What's with that injury on your cheek?\Someone threw a rock at me.\They said I was creepy.\Hey, you have a pretty name.\You're my follower now,\so when I call your name, you have to come flying to me.\What's your name? response:	It's Reiko.
context: What's with that injury on your cheek?\Someone threw a rock at me.\They said I was creepy.\Hey, you have a pretty name.\You're my follower now,\so when I call your name, you have to come flying to me.\What's your name?\It's Reiko. response:	Reiko...
context: Someone threw a rock at me.\They said I was creepy.\Hey, you have a pretty name.\You're my follower now,\so when I call your name, you have to come flying to me.\What's your name?\It's Reiko.\Reiko... response:	See you later.
context: They said I was creepy.\Hey, you have a pretty name.\You're my follower now,\so when I call your name, you have to come flying to me.\What's your name?\It's Reiko.\Reiko...\See you later. response:	Reiko...
context: Hey, you have a pretty name.\You're my follower now,\so when I call your name, you have to come flying to me.\What's your name?\It's Reiko.\Reiko...\See you later.\Reiko... response:	Reiko...
context: You're my follower now,\so when I call your name, you have to come flying to me.\What's your name?\It's Reiko.\Reiko...\See you later.\Reiko...\Reiko... response:	Reiko...
context: so when I call your name, you have to come flying to me.\What's your name?\It's Reiko.\Reiko...\See you later.\Reiko...\Reiko...\Reiko... response:	Reiko...
context: What's your name?\It's Reiko.\Reiko...\See you later.\Reiko...\Reiko...\Reiko...\Reiko... response:	She won't call me today either?
context: It's Reiko.\Reiko...\See you later.\Reiko...\Reiko...\Reiko...\Reiko...\She won't call me today either? response:	It's lonely! A lot more than before!
context: Reiko...\See you later.\Reiko...\Reiko...\Reiko...\Reiko...\She won't call me today either?\It's lonely! A lot more than before! response:	Return it! Return my name!
context: See you later.\Reiko...\Reiko...\Reiko...\Reiko...\She won't call me today either?\It's lonely! A lot more than before!\Return it! Return my name! response:	No matter how long I wait, you never call my name!
context: Reiko...\Reiko...\Reiko...\Reiko...\She won't call me today either?\It's lonely! A lot more than before!\Return it! Return my name!\No matter how long I wait, you never call my name! response:	Hishigaki...
context: Reiko...\Reiko...\Reiko...\She won't call me today either?\It's lonely! A lot more than before!\Return it! Return my name!\No matter how long I wait, you never call my name!\Hishigaki... response:	Reiko...
context: Reiko...\Reiko...\She won't call me today either?\It's lonely! A lot more than before!\Return it! Return my name!\No matter how long I wait, you never call my name!\Hishigaki...\Reiko... response:	Is it okay now?
context: Reiko...\She won't call me today either?\It's lonely! A lot more than before!\Return it! Return my name!\No matter how long I wait, you never call my name!\Hishigaki...\Reiko...\Is it okay now? response:	Are you okay by yourself now?
context: She won't call me today either?\It's lonely! A lot more than before!\Return it! Return my name!\No matter how long I wait, you never call my name!\Hishigaki...\Reiko...\Is it okay now?\Are you okay by yourself now? response:	I'm sure my grandmother wasn't alone.
context: It's lonely! A lot more than before!\Return it! Return my name!\No matter how long I wait, you never call my name!\Hishigaki...\Reiko...\Is it okay now?\Are you okay by yourself now?\I'm sure my grandmother wasn't alone. response:	Thank you, Hishigaki,
context: Return it! Return my name!\No matter how long I wait, you never call my name!\Hishigaki...\Reiko...\Is it okay now?\Are you okay by yourself now?\I'm sure my grandmother wasn't alone.\Thank you, Hishigaki, response:	my dear grandmother's kind-hearted friend.
context: No matter how long I wait, you never call my name!\Hishigaki...\Reiko...\Is it okay now?\Are you okay by yourself now?\I'm sure my grandmother wasn't alone.\Thank you, Hishigaki,\my dear grandmother's kind-hearted friend. response:	Did you see Reiko?
context: Hishigaki...\Reiko...\Is it okay now?\Are you okay by yourself now?\I'm sure my grandmother wasn't alone.\Thank you, Hishigaki,\my dear grandmother's kind-hearted friend.\Did you see Reiko? response:	Yeah.
context: Reiko...\Is it okay now?\Are you okay by yourself now?\I'm sure my grandmother wasn't alone.\Thank you, Hishigaki,\my dear grandmother's kind-hearted friend.\Did you see Reiko?\Yeah. response:	She was a mean person, wasn't she?
context: Is it okay now?\Are you okay by yourself now?\I'm sure my grandmother wasn't alone.\Thank you, Hishigaki,\my dear grandmother's kind-hearted friend.\Did you see Reiko?\Yeah.\She was a mean person, wasn't she? response:	Do you think you can do it, Natsume?
context: Are you okay by yourself now?\I'm sure my grandmother wasn't alone.\Thank you, Hishigaki,\my dear grandmother's kind-hearted friend.\Did you see Reiko?\Yeah.\She was a mean person, wasn't she?\Do you think you can do it, Natsume? response:	I want to do it.
context: I'm sure my grandmother wasn't alone.\Thank you, Hishigaki,\my dear grandmother's kind-hearted friend.\Did you see Reiko?\Yeah.\She was a mean person, wasn't she?\Do you think you can do it, Natsume?\I want to do it. response:	I see.
context: Thank you, Hishigaki,\my dear grandmother's kind-hearted friend.\Did you see Reiko?\Yeah.\She was a mean person, wasn't she?\Do you think you can do it, Natsume?\I want to do it.\I see. response:	As usual, I can't come to like the Youkai.
context: my dear grandmother's kind-hearted friend.\Did you see Reiko?\Yeah.\She was a mean person, wasn't she?\Do you think you can do it, Natsume?\I want to do it.\I see.\As usual, I can't come to like the Youkai. response:	But...
context: Did you see Reiko?\Yeah.\She was a mean person, wasn't she?\Do you think you can do it, Natsume?\I want to do it.\I see.\As usual, I can't come to like the Youkai.\But... response:	Sensei, they say the steamed buns there are good.
context: Yeah.\She was a mean person, wasn't she?\Do you think you can do it, Natsume?\I want to do it.\I see.\As usual, I can't come to like the Youkai.\But...\Sensei, they say the steamed buns there are good. response:	What? Let's go eat them!
context: She was a mean person, wasn't she?\Do you think you can do it, Natsume?\I want to do it.\I see.\As usual, I can't come to like the Youkai.\But...\Sensei, they say the steamed buns there are good.\What? Let's go eat them! response:	Hey, don't be so wild!
context: Do you think you can do it, Natsume?\I want to do it.\I see.\As usual, I can't come to like the Youkai.\But...\Sensei, they say the steamed buns there are good.\What? Let's go eat them!\Hey, don't be so wild! response:	Whether good or bad, it was a meeting.
context: I want to do it.\I see.\As usual, I can't come to like the Youkai.\But...\Sensei, they say the steamed buns there are good.\What? Let's go eat them!\Hey, don't be so wild!\Whether good or bad, it was a meeting. response:	Huh? Can cats eat sweet things?
context: I see.\As usual, I can't come to like the Youkai.\But...\Sensei, they say the steamed buns there are good.\What? Let's go eat them!\Hey, don't be so wild!\Whether good or bad, it was a meeting.\Huh? Can cats eat sweet things? response:	I told you, I'm not a cat!
context: As usual, I can't come to like the Youkai.\But...\Sensei, they say the steamed buns there are good.\What? Let's go eat them!\Hey, don't be so wild!\Whether good or bad, it was a meeting.\Huh? Can cats eat sweet things?\I told you, I'm not a cat! response:	Some steamed buns, please!
context: But...\Sensei, they say the steamed buns there are good.\What? Let's go eat them!\Hey, don't be so wild!\Whether good or bad, it was a meeting.\Huh? Can cats eat sweet things?\I told you, I'm not a cat!\Some steamed buns, please! response:	On that day where the sky was ablaze,
context: Sensei, they say the steamed buns there are good.\What? Let's go eat them!\Hey, don't be so wild!\Whether good or bad, it was a meeting.\Huh? Can cats eat sweet things?\I told you, I'm not a cat!\Some steamed buns, please!\On that day where the sky was ablaze, response:	and rays of light were piercing through,
context: What? Let's go eat them!\Hey, don't be so wild!\Whether good or bad, it was a meeting.\Huh? Can cats eat sweet things?\I told you, I'm not a cat!\Some steamed buns, please!\On that day where the sky was ablaze,\and rays of light were piercing through, response:	the evening rain had stopped,
context: Hey, don't be so wild!\Whether good or bad, it was a meeting.\Huh? Can cats eat sweet things?\I told you, I'm not a cat!\Some steamed buns, please!\On that day where the sky was ablaze,\and rays of light were piercing through,\the evening rain had stopped, response:	I noticed the scent of summer,
context: Whether good or bad, it was a meeting.\Huh? Can cats eat sweet things?\I told you, I'm not a cat!\Some steamed buns, please!\On that day where the sky was ablaze,\and rays of light were piercing through,\the evening rain had stopped,\I noticed the scent of summer, response:	and the crowded, shining lights.
context: Huh? Can cats eat sweet things?\I told you, I'm not a cat!\Some steamed buns, please!\On that day where the sky was ablaze,\and rays of light were piercing through,\the evening rain had stopped,\I noticed the scent of summer,\and the crowded, shining lights. response:	If I turned my ear to my thoughts,
context: I told you, I'm not a cat!\Some steamed buns, please!\On that day where the sky was ablaze,\and rays of light were piercing through,\the evening rain had stopped,\I noticed the scent of summer,\and the crowded, shining lights.\If I turned my ear to my thoughts, response:	I could hear traces of my dear friends.
context: Some steamed buns, please!\On that day where the sky was ablaze,\and rays of light were piercing through,\the evening rain had stopped,\I noticed the scent of summer,\and the crowded, shining lights.\If I turned my ear to my thoughts,\I could hear traces of my dear friends. response:	The summer evening sky
context: On that day where the sky was ablaze,\and rays of light were piercing through,\the evening rain had stopped,\I noticed the scent of summer,\and the crowded, shining lights.\If I turned my ear to my thoughts,\I could hear traces of my dear friends.\The summer evening sky response:	and the vivid passing days were just the same,
context: and rays of light were piercing through,\the evening rain had stopped,\I noticed the scent of summer,\and the crowded, shining lights.\If I turned my ear to my thoughts,\I could hear traces of my dear friends.\The summer evening sky\and the vivid passing days were just the same, response:	and so I laughed; it was just like
context: the evening rain had stopped,\I noticed the scent of summer,\and the crowded, shining lights.\If I turned my ear to my thoughts,\I could hear traces of my dear friends.\The summer evening sky\and the vivid passing days were just the same,\and so I laughed; it was just like response:	my memory of that summer.
context: I noticed the scent of summer,\and the crowded, shining lights.\If I turned my ear to my thoughts,\I could hear traces of my dear friends.\The summer evening sky\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer. response:	What is your name?
context: and the crowded, shining lights.\If I turned my ear to my thoughts,\I could hear traces of my dear friends.\The summer evening sky\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\What is your name? response:	I am the Dew God.
context: If I turned my ear to my thoughts,\I could hear traces of my dear friends.\The summer evening sky\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\What is your name?\I am the Dew God. response:	Hey, that lady is worshiping at your shrine.
context: I could hear traces of my dear friends.\The summer evening sky\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\What is your name?\I am the Dew God.\Hey, that lady is worshiping at your shrine. response:	I've always watched her and listened to her voice.
context: The summer evening sky\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\What is your name?\I am the Dew God.\Hey, that lady is worshiping at your shrine.\I've always watched her and listened to her voice. response:	If only she could hear my voice.
