context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: Being chased by a samurai is pretty thrilling, isn't it?\You sneaky bastard!\Missed, huh?\Sid-san, are you alright?\This is a flesh wound.\The meeting place with Nygus is just a little further ahead.\Did you see Shinigami earlier?\It's the end for this facility, too... response:	Let's run.
context: You sneaky bastard!\Missed, huh?\Sid-san, are you alright?\This is a flesh wound.\The meeting place with Nygus is just a little further ahead.\Did you see Shinigami earlier?\It's the end for this facility, too...\Let's run. response:	They're witches.
context: Missed, huh?\Sid-san, are you alright?\This is a flesh wound.\The meeting place with Nygus is just a little further ahead.\Did you see Shinigami earlier?\It's the end for this facility, too...\Let's run.\They're witches. response:	It seems they can't see us.
context: Sid-san, are you alright?\This is a flesh wound.\The meeting place with Nygus is just a little further ahead.\Did you see Shinigami earlier?\It's the end for this facility, too...\Let's run.\They're witches.\It seems they can't see us. response:	Look carefully.
context: This is a flesh wound.\The meeting place with Nygus is just a little further ahead.\Did you see Shinigami earlier?\It's the end for this facility, too...\Let's run.\They're witches.\It seems they can't see us.\Look carefully. response:	Their shape is fluctuating.
context: The meeting place with Nygus is just a little further ahead.\Did you see Shinigami earlier?\It's the end for this facility, too...\Let's run.\They're witches.\It seems they can't see us.\Look carefully.\Their shape is fluctuating. response:	It's just a guess, but it seems the power of the magnetic field that resulted from the incident...
context: Did you see Shinigami earlier?\It's the end for this facility, too...\Let's run.\They're witches.\It seems they can't see us.\Look carefully.\Their shape is fluctuating.\It's just a guess, but it seems the power of the magnetic field that resulted from the incident... response:	has imprinted what happened before it in this time-space.
context: It's the end for this facility, too...\Let's run.\They're witches.\It seems they can't see us.\Look carefully.\Their shape is fluctuating.\It's just a guess, but it seems the power of the magnetic field that resulted from the incident...\has imprinted what happened before it in this time-space. response:	That must be what we're seeing now.
context: Let's run.\They're witches.\It seems they can't see us.\Look carefully.\Their shape is fluctuating.\It's just a guess, but it seems the power of the magnetic field that resulted from the incident...\has imprinted what happened before it in this time-space.\That must be what we're seeing now. response:	Still, considering the fact my father entered that pyramid before...
context: They're witches.\It seems they can't see us.\Look carefully.\Their shape is fluctuating.\It's just a guess, but it seems the power of the magnetic field that resulted from the incident...\has imprinted what happened before it in this time-space.\That must be what we're seeing now.\Still, considering the fact my father entered that pyramid before... response:	By the looks of it...
context: It seems they can't see us.\Look carefully.\Their shape is fluctuating.\It's just a guess, but it seems the power of the magnetic field that resulted from the incident...\has imprinted what happened before it in this time-space.\That must be what we're seeing now.\Still, considering the fact my father entered that pyramid before...\By the looks of it... response:	was it really an accident?
context: Look carefully.\Their shape is fluctuating.\It's just a guess, but it seems the power of the magnetic field that resulted from the incident...\has imprinted what happened before it in this time-space.\That must be what we're seeing now.\Still, considering the fact my father entered that pyramid before...\By the looks of it...\was it really an accident? response:	What's up, Maka?
context: Their shape is fluctuating.\It's just a guess, but it seems the power of the magnetic field that resulted from the incident...\has imprinted what happened before it in this time-space.\That must be what we're seeing now.\Still, considering the fact my father entered that pyramid before...\By the looks of it...\was it really an accident?\What's up, Maka? response:	That's...
context: It's just a guess, but it seems the power of the magnetic field that resulted from the incident...\has imprinted what happened before it in this time-space.\That must be what we're seeing now.\Still, considering the fact my father entered that pyramid before...\By the looks of it...\was it really an accident?\What's up, Maka?\That's... response:	The Spider Witch, Arachne.
context: has imprinted what happened before it in this time-space.\That must be what we're seeing now.\Still, considering the fact my father entered that pyramid before...\By the looks of it...\was it really an accident?\What's up, Maka?\That's...\The Spider Witch, Arachne. response:	The Spider Witch, Arachne.
context: That must be what we're seeing now.\Still, considering the fact my father entered that pyramid before...\By the looks of it...\was it really an accident?\What's up, Maka?\That's...\The Spider Witch, Arachne.\The Spider Witch, Arachne. response:	Arachne-sama.
context: Still, considering the fact my father entered that pyramid before...\By the looks of it...\was it really an accident?\What's up, Maka?\That's...\The Spider Witch, Arachne.\The Spider Witch, Arachne.\Arachne-sama. response:	Mosquito-sama awaits you in the carriage.
context: By the looks of it...\was it really an accident?\What's up, Maka?\That's...\The Spider Witch, Arachne.\The Spider Witch, Arachne.\Arachne-sama.\Mosquito-sama awaits you in the carriage. response:	Where are Eibon's blueprints?
context: was it really an accident?\What's up, Maka?\That's...\The Spider Witch, Arachne.\The Spider Witch, Arachne.\Arachne-sama.\Mosquito-sama awaits you in the carriage.\Where are Eibon's blueprints? response:	Yes, they're right here.
context: What's up, Maka?\That's...\The Spider Witch, Arachne.\The Spider Witch, Arachne.\Arachne-sama.\Mosquito-sama awaits you in the carriage.\Where are Eibon's blueprints?\Yes, they're right here. response:	They lived a life of faith, and now you're reaping the rewards. By Joel.
context: That's...\The Spider Witch, Arachne.\The Spider Witch, Arachne.\Arachne-sama.\Mosquito-sama awaits you in the carriage.\Where are Eibon's blueprints?\Yes, they're right here.\They lived a life of faith, and now you're reaping the rewards. By Joel. response:	Eibon?!
context: The Spider Witch, Arachne.\The Spider Witch, Arachne.\Arachne-sama.\Mosquito-sama awaits you in the carriage.\Where are Eibon's blueprints?\Yes, they're right here.\They lived a life of faith, and now you're reaping the rewards. By Joel.\Eibon?! response:	Shinigami also took the bait...
context: The Spider Witch, Arachne.\Arachne-sama.\Mosquito-sama awaits you in the carriage.\Where are Eibon's blueprints?\Yes, they're right here.\They lived a life of faith, and now you're reaping the rewards. By Joel.\Eibon?!\Shinigami also took the bait... response:	All that's left to do is to blow up the BREW and everything surrounding it as well as the facility.
context: Arachne-sama.\Mosquito-sama awaits you in the carriage.\Where are Eibon's blueprints?\Yes, they're right here.\They lived a life of faith, and now you're reaping the rewards. By Joel.\Eibon?!\Shinigami also took the bait...\All that's left to do is to blow up the BREW and everything surrounding it as well as the facility. response:	What a thing to do...
context: Mosquito-sama awaits you in the carriage.\Where are Eibon's blueprints?\Yes, they're right here.\They lived a life of faith, and now you're reaping the rewards. By Joel.\Eibon?!\Shinigami also took the bait...\All that's left to do is to blow up the BREW and everything surrounding it as well as the facility.\What a thing to do... response:	It seems the BREW battlefront is unstable.
context: Where are Eibon's blueprints?\Yes, they're right here.\They lived a life of faith, and now you're reaping the rewards. By Joel.\Eibon?!\Shinigami also took the bait...\All that's left to do is to blow up the BREW and everything surrounding it as well as the facility.\What a thing to do...\It seems the BREW battlefront is unstable. response:	Do whatever is required, but bring it to my hands.
context: Yes, they're right here.\They lived a life of faith, and now you're reaping the rewards. By Joel.\Eibon?!\Shinigami also took the bait...\All that's left to do is to blow up the BREW and everything surrounding it as well as the facility.\What a thing to do...\It seems the BREW battlefront is unstable.\Do whatever is required, but bring it to my hands. response:	Even among Eibon's creations, the BREW is exceptional.
context: They lived a life of faith, and now you're reaping the rewards. By Joel.\Eibon?!\Shinigami also took the bait...\All that's left to do is to blow up the BREW and everything surrounding it as well as the facility.\What a thing to do...\It seems the BREW battlefront is unstable.\Do whatever is required, but bring it to my hands.\Even among Eibon's creations, the BREW is exceptional. response:	It holds everything about Eibon.
context: Eibon?!\Shinigami also took the bait...\All that's left to do is to blow up the BREW and everything surrounding it as well as the facility.\What a thing to do...\It seems the BREW battlefront is unstable.\Do whatever is required, but bring it to my hands.\Even among Eibon's creations, the BREW is exceptional.\It holds everything about Eibon. response:	It is Eibon itself...
context: Shinigami also took the bait...\All that's left to do is to blow up the BREW and everything surrounding it as well as the facility.\What a thing to do...\It seems the BREW battlefront is unstable.\Do whatever is required, but bring it to my hands.\Even among Eibon's creations, the BREW is exceptional.\It holds everything about Eibon.\It is Eibon itself... response:	In order to hide the BREW from Shinigami's eyes for these past 800 years,
context: All that's left to do is to blow up the BREW and everything surrounding it as well as the facility.\What a thing to do...\It seems the BREW battlefront is unstable.\Do whatever is required, but bring it to my hands.\Even among Eibon's creations, the BREW is exceptional.\It holds everything about Eibon.\It is Eibon itself...\In order to hide the BREW from Shinigami's eyes for these past 800 years, response:	making it burst was the best option.
context: What a thing to do...\It seems the BREW battlefront is unstable.\Do whatever is required, but bring it to my hands.\Even among Eibon's creations, the BREW is exceptional.\It holds everything about Eibon.\It is Eibon itself...\In order to hide the BREW from Shinigami's eyes for these past 800 years,\making it burst was the best option. response:	However, Eibon's greatest masterpiece, the BREW, won't be damaged by an explosion of that level...
context: It seems the BREW battlefront is unstable.\Do whatever is required, but bring it to my hands.\Even among Eibon's creations, the BREW is exceptional.\It holds everything about Eibon.\It is Eibon itself...\In order to hide the BREW from Shinigami's eyes for these past 800 years,\making it burst was the best option.\However, Eibon's greatest masterpiece, the BREW, won't be damaged by an explosion of that level... response:	After 800 years, the one to attain the BREW...
context: Do whatever is required, but bring it to my hands.\Even among Eibon's creations, the BREW is exceptional.\It holds everything about Eibon.\It is Eibon itself...\In order to hide the BREW from Shinigami's eyes for these past 800 years,\making it burst was the best option.\However, Eibon's greatest masterpiece, the BREW, won't be damaged by an explosion of that level...\After 800 years, the one to attain the BREW... response:	is neither the witches nor Shibusen.
context: Even among Eibon's creations, the BREW is exceptional.\It holds everything about Eibon.\It is Eibon itself...\In order to hide the BREW from Shinigami's eyes for these past 800 years,\making it burst was the best option.\However, Eibon's greatest masterpiece, the BREW, won't be damaged by an explosion of that level...\After 800 years, the one to attain the BREW...\is neither the witches nor Shibusen. response:	It is none other than myself.
