context: The One-Eyed Transfer Student response:	Next Time
context: You're not looking well. Did you have another nightmare?\The wedding in mourning clothes again?\A one-eyed giant.\A one-eyed giant? What could it mean?\If I knew, it wouldn't be bothering me so much.\So what do you want to ask me?\There's a noise I'm curious about.\I wanted to let you know. response:	What noise?
context: The wedding in mourning clothes again?\A one-eyed giant.\A one-eyed giant? What could it mean?\If I knew, it wouldn't be bothering me so much.\So what do you want to ask me?\There's a noise I'm curious about.\I wanted to let you know.\What noise? response:	A little noise that came to school a few days ago.
context: A one-eyed giant.\A one-eyed giant? What could it mean?\If I knew, it wouldn't be bothering me so much.\So what do you want to ask me?\There's a noise I'm curious about.\I wanted to let you know.\What noise?\A little noise that came to school a few days ago. response:	It might have to do with that vanished Abductor you've been chasing.
context: A one-eyed giant? What could it mean?\If I knew, it wouldn't be bothering me so much.\So what do you want to ask me?\There's a noise I'm curious about.\I wanted to let you know.\What noise?\A little noise that came to school a few days ago.\It might have to do with that vanished Abductor you've been chasing. response:	A few days ago?
context: If I knew, it wouldn't be bothering me so much.\So what do you want to ask me?\There's a noise I'm curious about.\I wanted to let you know.\What noise?\A little noise that came to school a few days ago.\It might have to do with that vanished Abductor you've been chasing.\A few days ago? response:	I don't understand this!
context: So what do you want to ask me?\There's a noise I'm curious about.\I wanted to let you know.\What noise?\A little noise that came to school a few days ago.\It might have to do with that vanished Abductor you've been chasing.\A few days ago?\I don't understand this! response:	Looking at these isn't helping.
context: There's a noise I'm curious about.\I wanted to let you know.\What noise?\A little noise that came to school a few days ago.\It might have to do with that vanished Abductor you've been chasing.\A few days ago?\I don't understand this!\Looking at these isn't helping. response:	Rare Iguras truly are a mystery.
context: I wanted to let you know.\What noise?\A little noise that came to school a few days ago.\It might have to do with that vanished Abductor you've been chasing.\A few days ago?\I don't understand this!\Looking at these isn't helping.\Rare Iguras truly are a mystery. response:	Ow!
context: What noise?\A little noise that came to school a few days ago.\It might have to do with that vanished Abductor you've been chasing.\A few days ago?\I don't understand this!\Looking at these isn't helping.\Rare Iguras truly are a mystery.\Ow! response:	I'm sorry!
context: A little noise that came to school a few days ago.\It might have to do with that vanished Abductor you've been chasing.\A few days ago?\I don't understand this!\Looking at these isn't helping.\Rare Iguras truly are a mystery.\Ow!\I'm sorry! response:	That's mine!
context: It might have to do with that vanished Abductor you've been chasing.\A few days ago?\I don't understand this!\Looking at these isn't helping.\Rare Iguras truly are a mystery.\Ow!\I'm sorry!\That's mine! response:	Oh, Jin!
context: A few days ago?\I don't understand this!\Looking at these isn't helping.\Rare Iguras truly are a mystery.\Ow!\I'm sorry!\That's mine!\Oh, Jin! response:	She disappeared!
context: I don't understand this!\Looking at these isn't helping.\Rare Iguras truly are a mystery.\Ow!\I'm sorry!\That's mine!\Oh, Jin!\She disappeared! response:	Here you go.
context: Looking at these isn't helping.\Rare Iguras truly are a mystery.\Ow!\I'm sorry!\That's mine!\Oh, Jin!\She disappeared!\Here you go. response:	Thank you.
context: Rare Iguras truly are a mystery.\Ow!\I'm sorry!\That's mine!\Oh, Jin!\She disappeared!\Here you go.\Thank you. response:	Is your device still working?
context: Ow!\I'm sorry!\That's mine!\Oh, Jin!\She disappeared!\Here you go.\Thank you.\Is your device still working? response:	What do you mean?
context: I'm sorry!\That's mine!\Oh, Jin!\She disappeared!\Here you go.\Thank you.\Is your device still working?\What do you mean? response:	I'm sorry.
context: That's mine!\Oh, Jin!\She disappeared!\Here you go.\Thank you.\Is your device still working?\What do you mean?\I'm sorry. response:	I don't think it's wrong, though.
context: Oh, Jin!\She disappeared!\Here you go.\Thank you.\Is your device still working?\What do you mean?\I'm sorry.\I don't think it's wrong, though. response:	Anyway, you really surprised me.
context: She disappeared!\Here you go.\Thank you.\Is your device still working?\What do you mean?\I'm sorry.\I don't think it's wrong, though.\Anyway, you really surprised me. response:	You have the power to just disappear.
context: Here you go.\Thank you.\Is your device still working?\What do you mean?\I'm sorry.\I don't think it's wrong, though.\Anyway, you really surprised me.\You have the power to just disappear. response:	That's fantastic!
context: Thank you.\Is your device still working?\What do you mean?\I'm sorry.\I don't think it's wrong, though.\Anyway, you really surprised me.\You have the power to just disappear.\That's fantastic! response:	It is?
context: Is your device still working?\What do you mean?\I'm sorry.\I don't think it's wrong, though.\Anyway, you really surprised me.\You have the power to just disappear.\That's fantastic!\It is? response:	You can be alone whenever you want!
context: What do you mean?\I'm sorry.\I don't think it's wrong, though.\Anyway, you really surprised me.\You have the power to just disappear.\That's fantastic!\It is?\You can be alone whenever you want! response:	I suppose...
context: I'm sorry.\I don't think it's wrong, though.\Anyway, you really surprised me.\You have the power to just disappear.\That's fantastic!\It is?\You can be alone whenever you want!\I suppose... response:	I think that would be awesome!
context: I don't think it's wrong, though.\Anyway, you really surprised me.\You have the power to just disappear.\That's fantastic!\It is?\You can be alone whenever you want!\I suppose...\I think that would be awesome! response:	No one would ever bother you!
context: Anyway, you really surprised me.\You have the power to just disappear.\That's fantastic!\It is?\You can be alone whenever you want!\I suppose...\I think that would be awesome!\No one would ever bother you! response:	I don't think it's good to be alone.
context: You have the power to just disappear.\That's fantastic!\It is?\You can be alone whenever you want!\I suppose...\I think that would be awesome!\No one would ever bother you!\I don't think it's good to be alone. response:	Why?
context: That's fantastic!\It is?\You can be alone whenever you want!\I suppose...\I think that would be awesome!\No one would ever bother you!\I don't think it's good to be alone.\Why? response:	Why? Well, I'd get lonely.
context: It is?\You can be alone whenever you want!\I suppose...\I think that would be awesome!\No one would ever bother you!\I don't think it's good to be alone.\Why?\Why? Well, I'd get lonely. response:	But it'd be so much nicer!
context: You can be alone whenever you want!\I suppose...\I think that would be awesome!\No one would ever bother you!\I don't think it's good to be alone.\Why?\Why? Well, I'd get lonely.\But it'd be so much nicer! response:	It's not right. It's just not.
context: I suppose...\I think that would be awesome!\No one would ever bother you!\I don't think it's good to be alone.\Why?\Why? Well, I'd get lonely.\But it'd be so much nicer!\It's not right. It's just not. response:	All those other people reached out...
context: I think that would be awesome!\No one would ever bother you!\I don't think it's good to be alone.\Why?\Why? Well, I'd get lonely.\But it'd be so much nicer!\It's not right. It's just not.\All those other people reached out... response:	I had so many chances to make friends with them...
context: No one would ever bother you!\I don't think it's good to be alone.\Why?\Why? Well, I'd get lonely.\But it'd be so much nicer!\It's not right. It's just not.\All those other people reached out...\I had so many chances to make friends with them... response:	So why... why did I...
context: I don't think it's good to be alone.\Why?\Why? Well, I'd get lonely.\But it'd be so much nicer!\It's not right. It's just not.\All those other people reached out...\I had so many chances to make friends with them...\So why... why did I... response:	I'm embarrassed!
context: Why?\Why? Well, I'd get lonely.\But it'd be so much nicer!\It's not right. It's just not.\All those other people reached out...\I had so many chances to make friends with them...\So why... why did I...\I'm embarrassed! response:	A noise that came to the school a few days ago.
context: Why? Well, I'd get lonely.\But it'd be so much nicer!\It's not right. It's just not.\All those other people reached out...\I had so many chances to make friends with them...\So why... why did I...\I'm embarrassed!\A noise that came to the school a few days ago. response:	And a one-eyed giant.
context: But it'd be so much nicer!\It's not right. It's just not.\All those other people reached out...\I had so many chances to make friends with them...\So why... why did I...\I'm embarrassed!\A noise that came to the school a few days ago.\And a one-eyed giant. response:	If he's the giant... the Abductor's pilot...
context: It's not right. It's just not.\All those other people reached out...\I had so many chances to make friends with them...\So why... why did I...\I'm embarrassed!\A noise that came to the school a few days ago.\And a one-eyed giant.\If he's the giant... the Abductor's pilot... response:	Mix.
context: All those other people reached out...\I had so many chances to make friends with them...\So why... why did I...\I'm embarrassed!\A noise that came to the school a few days ago.\And a one-eyed giant.\If he's the giant... the Abductor's pilot...\Mix. response:	Element power: Spatial augmentation.
context: I had so many chances to make friends with them...\So why... why did I...\I'm embarrassed!\A noise that came to the school a few days ago.\And a one-eyed giant.\If he's the giant... the Abductor's pilot...\Mix.\Element power: Spatial augmentation. response:	So basically, filling holes?
context: So why... why did I...\I'm embarrassed!\A noise that came to the school a few days ago.\And a one-eyed giant.\If he's the giant... the Abductor's pilot...\Mix.\Element power: Spatial augmentation.\So basically, filling holes? response:	Element index 112.
context: I'm embarrassed!\A noise that came to the school a few days ago.\And a one-eyed giant.\If he's the giant... the Abductor's pilot...\Mix.\Element power: Spatial augmentation.\So basically, filling holes?\Element index 112. response:	Aura level increase pattern A.
context: A noise that came to the school a few days ago.\And a one-eyed giant.\If he's the giant... the Abductor's pilot...\Mix.\Element power: Spatial augmentation.\So basically, filling holes?\Element index 112.\Aura level increase pattern A. response:	Hey, Jin! Wanna go out and dig holes with us?
context: And a one-eyed giant.\If he's the giant... the Abductor's pilot...\Mix.\Element power: Spatial augmentation.\So basically, filling holes?\Element index 112.\Aura level increase pattern A.\Hey, Jin! Wanna go out and dig holes with us? response:	Hey, it won't open.
context: If he's the giant... the Abductor's pilot...\Mix.\Element power: Spatial augmentation.\So basically, filling holes?\Element index 112.\Aura level increase pattern A.\Hey, Jin! Wanna go out and dig holes with us?\Hey, it won't open. response:	These things do have locks, you know.
context: Mix.\Element power: Spatial augmentation.\So basically, filling holes?\Element index 112.\Aura level increase pattern A.\Hey, Jin! Wanna go out and dig holes with us?\Hey, it won't open.\These things do have locks, you know. response:	Digging holes? Give me a break.
context: Element power: Spatial augmentation.\So basically, filling holes?\Element index 112.\Aura level increase pattern A.\Hey, Jin! Wanna go out and dig holes with us?\Hey, it won't open.\These things do have locks, you know.\Digging holes? Give me a break. response:	Yunoha?
context: So basically, filling holes?\Element index 112.\Aura level increase pattern A.\Hey, Jin! Wanna go out and dig holes with us?\Hey, it won't open.\These things do have locks, you know.\Digging holes? Give me a break.\Yunoha? response:	Yunoha Thrul.
context: Element index 112.\Aura level increase pattern A.\Hey, Jin! Wanna go out and dig holes with us?\Hey, it won't open.\These things do have locks, you know.\Digging holes? Give me a break.\Yunoha?\Yunoha Thrul. response:	Element power: Optical fluoroscopy.
context: Aura level increase pattern A.\Hey, Jin! Wanna go out and dig holes with us?\Hey, it won't open.\These things do have locks, you know.\Digging holes? Give me a break.\Yunoha?\Yunoha Thrul.\Element power: Optical fluoroscopy. response:	I looked over your data.
context: Hey, Jin! Wanna go out and dig holes with us?\Hey, it won't open.\These things do have locks, you know.\Digging holes? Give me a break.\Yunoha?\Yunoha Thrul.\Element power: Optical fluoroscopy.\I looked over your data. response:	Well done.
context: Hey, it won't open.\These things do have locks, you know.\Digging holes? Give me a break.\Yunoha?\Yunoha Thrul.\Element power: Optical fluoroscopy.\I looked over your data.\Well done. response:	Thanks.
context: These things do have locks, you know.\Digging holes? Give me a break.\Yunoha?\Yunoha Thrul.\Element power: Optical fluoroscopy.\I looked over your data.\Well done.\Thanks. response:	So far, the data is consistent with our predictions.
context: Digging holes? Give me a break.\Yunoha?\Yunoha Thrul.\Element power: Optical fluoroscopy.\I looked over your data.\Well done.\Thanks.\So far, the data is consistent with our predictions. response:	There's a high probability that one of these Rare Iguras
context: Yunoha?\Yunoha Thrul.\Element power: Optical fluoroscopy.\I looked over your data.\Well done.\Thanks.\So far, the data is consistent with our predictions.\There's a high probability that one of these Rare Iguras response:	has the right qualities to be the True Eve.
context: Yunoha Thrul.\Element power: Optical fluoroscopy.\I looked over your data.\Well done.\Thanks.\So far, the data is consistent with our predictions.\There's a high probability that one of these Rare Iguras\has the right qualities to be the True Eve. response:	But Rare Iguras are not to be taken lightly.
context: Element power: Optical fluoroscopy.\I looked over your data.\Well done.\Thanks.\So far, the data is consistent with our predictions.\There's a high probability that one of these Rare Iguras\has the right qualities to be the True Eve.\But Rare Iguras are not to be taken lightly. response:	They look perfectly harmless, but they can get males in the palms of their hands.
context: I looked over your data.\Well done.\Thanks.\So far, the data is consistent with our predictions.\There's a high probability that one of these Rare Iguras\has the right qualities to be the True Eve.\But Rare Iguras are not to be taken lightly.\They look perfectly harmless, but they can get males in the palms of their hands. response:	And they have a very powerful weapon.
context: Well done.\Thanks.\So far, the data is consistent with our predictions.\There's a high probability that one of these Rare Iguras\has the right qualities to be the True Eve.\But Rare Iguras are not to be taken lightly.\They look perfectly harmless, but they can get males in the palms of their hands.\And they have a very powerful weapon. response:	A weapon? What is it?
context: Thanks.\So far, the data is consistent with our predictions.\There's a high probability that one of these Rare Iguras\has the right qualities to be the True Eve.\But Rare Iguras are not to be taken lightly.\They look perfectly harmless, but they can get males in the palms of their hands.\And they have a very powerful weapon.\A weapon? What is it? response:	Tears.
context: So far, the data is consistent with our predictions.\There's a high probability that one of these Rare Iguras\has the right qualities to be the True Eve.\But Rare Iguras are not to be taken lightly.\They look perfectly harmless, but they can get males in the palms of their hands.\And they have a very powerful weapon.\A weapon? What is it?\Tears. response:	Tears?
context: There's a high probability that one of these Rare Iguras\has the right qualities to be the True Eve.\But Rare Iguras are not to be taken lightly.\They look perfectly harmless, but they can get males in the palms of their hands.\And they have a very powerful weapon.\A weapon? What is it?\Tears.\Tears? response:	Did something happen to you?
context: has the right qualities to be the True Eve.\But Rare Iguras are not to be taken lightly.\They look perfectly harmless, but they can get males in the palms of their hands.\And they have a very powerful weapon.\A weapon? What is it?\Tears.\Tears?\Did something happen to you? response:	You were defeated again?
context: But Rare Iguras are not to be taken lightly.\They look perfectly harmless, but they can get males in the palms of their hands.\And they have a very powerful weapon.\A weapon? What is it?\Tears.\Tears?\Did something happen to you?\You were defeated again? response:	Not exactly.
context: They look perfectly harmless, but they can get males in the palms of their hands.\And they have a very powerful weapon.\A weapon? What is it?\Tears.\Tears?\Did something happen to you?\You were defeated again?\Not exactly. response:	If you find a dangerous Rare Igura, bring her back.
context: And they have a very powerful weapon.\A weapon? What is it?\Tears.\Tears?\Did something happen to you?\You were defeated again?\Not exactly.\If you find a dangerous Rare Igura, bring her back. response:	What?
context: A weapon? What is it?\Tears.\Tears?\Did something happen to you?\You were defeated again?\Not exactly.\If you find a dangerous Rare Igura, bring her back.\What? response:	Our goal is to obtain a Rare Igura who can be the True Eve.
context: Tears.\Tears?\Did something happen to you?\You were defeated again?\Not exactly.\If you find a dangerous Rare Igura, bring her back.\What?\Our goal is to obtain a Rare Igura who can be the True Eve. response:	You want to dig a hole?
context: Tears?\Did something happen to you?\You were defeated again?\Not exactly.\If you find a dangerous Rare Igura, bring her back.\What?\Our goal is to obtain a Rare Igura who can be the True Eve.\You want to dig a hole? response:	Yes! You finally came around!
context: Did something happen to you?\You were defeated again?\Not exactly.\If you find a dangerous Rare Igura, bring her back.\What?\Our goal is to obtain a Rare Igura who can be the True Eve.\You want to dig a hole?\Yes! You finally came around! response:	You might not want to. It's pretty intense.
context: You were defeated again?\Not exactly.\If you find a dangerous Rare Igura, bring her back.\What?\Our goal is to obtain a Rare Igura who can be the True Eve.\You want to dig a hole?\Yes! You finally came around!\You might not want to. It's pretty intense. response:	Jealous, Amata? You want to dig with just me?
context: Not exactly.\If you find a dangerous Rare Igura, bring her back.\What?\Our goal is to obtain a Rare Igura who can be the True Eve.\You want to dig a hole?\Yes! You finally came around!\You might not want to. It's pretty intense.\Jealous, Amata? You want to dig with just me? response:	Jealous?
context: If you find a dangerous Rare Igura, bring her back.\What?\Our goal is to obtain a Rare Igura who can be the True Eve.\You want to dig a hole?\Yes! You finally came around!\You might not want to. It's pretty intense.\Jealous, Amata? You want to dig with just me?\Jealous? response:	Right!
context: What?\Our goal is to obtain a Rare Igura who can be the True Eve.\You want to dig a hole?\Yes! You finally came around!\You might not want to. It's pretty intense.\Jealous, Amata? You want to dig with just me?\Jealous?\Right! response:	We are now the three digging bros!
context: Our goal is to obtain a Rare Igura who can be the True Eve.\You want to dig a hole?\Yes! You finally came around!\You might not want to. It's pretty intense.\Jealous, Amata? You want to dig with just me?\Jealous?\Right!\We are now the three digging bros! response:	Why did I come?
context: You want to dig a hole?\Yes! You finally came around!\You might not want to. It's pretty intense.\Jealous, Amata? You want to dig with just me?\Jealous?\Right!\We are now the three digging bros!\Why did I come? response:	Nice! Good job!
context: Yes! You finally came around!\You might not want to. It's pretty intense.\Jealous, Amata? You want to dig with just me?\Jealous?\Right!\We are now the three digging bros!\Why did I come?\Nice! Good job! response:	Behold, Jin. The new world we have blazed a trail into.
context: You might not want to. It's pretty intense.\Jealous, Amata? You want to dig with just me?\Jealous?\Right!\We are now the three digging bros!\Why did I come?\Nice! Good job!\Behold, Jin. The new world we have blazed a trail into. response:	The forbidden girls' dorms!
context: Jealous, Amata? You want to dig with just me?\Jealous?\Right!\We are now the three digging bros!\Why did I come?\Nice! Good job!\Behold, Jin. The new world we have blazed a trail into.\The forbidden girls' dorms! response:	Amata! You're holding us back!
context: Jealous?\Right!\We are now the three digging bros!\Why did I come?\Nice! Good job!\Behold, Jin. The new world we have blazed a trail into.\The forbidden girls' dorms!\Amata! You're holding us back! response:	Where have you been? Jin's already
context: Right!\We are now the three digging bros!\Why did I come?\Nice! Good job!\Behold, Jin. The new world we have blazed a trail into.\The forbidden girls' dorms!\Amata! You're holding us back!\Where have you been? Jin's already response:	Where'd he go?
context: We are now the three digging bros!\Why did I come?\Nice! Good job!\Behold, Jin. The new world we have blazed a trail into.\The forbidden girls' dorms!\Amata! You're holding us back!\Where have you been? Jin's already\Where'd he go? response:	Dunno.
context: Why did I come?\Nice! Good job!\Behold, Jin. The new world we have blazed a trail into.\The forbidden girls' dorms!\Amata! You're holding us back!\Where have you been? Jin's already\Where'd he go?\Dunno. response:	Jin! Where are you!
context: Nice! Good job!\Behold, Jin. The new world we have blazed a trail into.\The forbidden girls' dorms!\Amata! You're holding us back!\Where have you been? Jin's already\Where'd he go?\Dunno.\Jin! Where are you! response:	Shh!
context: Behold, Jin. The new world we have blazed a trail into.\The forbidden girls' dorms!\Amata! You're holding us back!\Where have you been? Jin's already\Where'd he go?\Dunno.\Jin! Where are you!\Shh! response:	Don't yell so loud,
context: The forbidden girls' dorms!\Amata! You're holding us back!\Where have you been? Jin's already\Where'd he go?\Dunno.\Jin! Where are you!\Shh!\Don't yell so loud, response:	or they'll find the hole.
context: Amata! You're holding us back!\Where have you been? Jin's already\Where'd he go?\Dunno.\Jin! Where are you!\Shh!\Don't yell so loud,\or they'll find the hole. response:	You're worried about the hole?
context: Where have you been? Jin's already\Where'd he go?\Dunno.\Jin! Where are you!\Shh!\Don't yell so loud,\or they'll find the hole.\You're worried about the hole? response:	So that's Yunoha's room.
context: Where'd he go?\Dunno.\Jin! Where are you!\Shh!\Don't yell so loud,\or they'll find the hole.\You're worried about the hole?\So that's Yunoha's room. response:	She's the Rare Igura who defeated me...
context: Dunno.\Jin! Where are you!\Shh!\Don't yell so loud,\or they'll find the hole.\You're worried about the hole?\So that's Yunoha's room.\She's the Rare Igura who defeated me... response:	Jin!
context: Jin! Where are you!\Shh!\Don't yell so loud,\or they'll find the hole.\You're worried about the hole?\So that's Yunoha's room.\She's the Rare Igura who defeated me...\Jin! response:	Um, I... can we continue that conservation we had earlier?
context: Shh!\Don't yell so loud,\or they'll find the hole.\You're worried about the hole?\So that's Yunoha's room.\She's the Rare Igura who defeated me...\Jin!\Um, I... can we continue that conservation we had earlier? response:	About it being wrong to be alone?
context: Don't yell so loud,\or they'll find the hole.\You're worried about the hole?\So that's Yunoha's room.\She's the Rare Igura who defeated me...\Jin!\Um, I... can we continue that conservation we had earlier?\About it being wrong to be alone? response:	Oh no! What should I do?
context: or they'll find the hole.\You're worried about the hole?\So that's Yunoha's room.\She's the Rare Igura who defeated me...\Jin!\Um, I... can we continue that conservation we had earlier?\About it being wrong to be alone?\Oh no! What should I do? response:	But Jin wants to hear what I have to say.
context: You're worried about the hole?\So that's Yunoha's room.\She's the Rare Igura who defeated me...\Jin!\Um, I... can we continue that conservation we had earlier?\About it being wrong to be alone?\Oh no! What should I do?\But Jin wants to hear what I have to say. response:	Does that mean he's ready to make friends?
context: So that's Yunoha's room.\She's the Rare Igura who defeated me...\Jin!\Um, I... can we continue that conservation we had earlier?\About it being wrong to be alone?\Oh no! What should I do?\But Jin wants to hear what I have to say.\Does that mean he's ready to make friends? response:	Guess the answer's no.
context: She's the Rare Igura who defeated me...\Jin!\Um, I... can we continue that conservation we had earlier?\About it being wrong to be alone?\Oh no! What should I do?\But Jin wants to hear what I have to say.\Does that mean he's ready to make friends?\Guess the answer's no. response:	I won't take that!
context: Jin!\Um, I... can we continue that conservation we had earlier?\About it being wrong to be alone?\Oh no! What should I do?\But Jin wants to hear what I have to say.\Does that mean he's ready to make friends?\Guess the answer's no.\I won't take that! response:	Did you hear that?
context: Um, I... can we continue that conservation we had earlier?\About it being wrong to be alone?\Oh no! What should I do?\But Jin wants to hear what I have to say.\Does that mean he's ready to make friends?\Guess the answer's no.\I won't take that!\Did you hear that? response:	Ttat was a stun ray gun!
context: About it being wrong to be alone?\Oh no! What should I do?\But Jin wants to hear what I have to say.\Does that mean he's ready to make friends?\Guess the answer's no.\I won't take that!\Did you hear that?\Ttat was a stun ray gun! response:	What do you intend to do to Yunoha?
context: Oh no! What should I do?\But Jin wants to hear what I have to say.\Does that mean he's ready to make friends?\Guess the answer's no.\I won't take that!\Did you hear that?\Ttat was a stun ray gun!\What do you intend to do to Yunoha? response:	I'm not doing anything to her.
context: But Jin wants to hear what I have to say.\Does that mean he's ready to make friends?\Guess the answer's no.\I won't take that!\Did you hear that?\Ttat was a stun ray gun!\What do you intend to do to Yunoha?\I'm not doing anything to her. response:	I just want to talk.
context: Does that mean he's ready to make friends?\Guess the answer's no.\I won't take that!\Did you hear that?\Ttat was a stun ray gun!\What do you intend to do to Yunoha?\I'm not doing anything to her.\I just want to talk. response:	Stop lying!
context: Guess the answer's no.\I won't take that!\Did you hear that?\Ttat was a stun ray gun!\What do you intend to do to Yunoha?\I'm not doing anything to her.\I just want to talk.\Stop lying! response:	Why did you really come to Neo-Deava?
context: I won't take that!\Did you hear that?\Ttat was a stun ray gun!\What do you intend to do to Yunoha?\I'm not doing anything to her.\I just want to talk.\Stop lying!\Why did you really come to Neo-Deava? response:	Stop, Cayenne!
context: Did you hear that?\Ttat was a stun ray gun!\What do you intend to do to Yunoha?\I'm not doing anything to her.\I just want to talk.\Stop lying!\Why did you really come to Neo-Deava?\Stop, Cayenne! response:	Let me go! I'm not going to kill him!
context: Ttat was a stun ray gun!\What do you intend to do to Yunoha?\I'm not doing anything to her.\I just want to talk.\Stop lying!\Why did you really come to Neo-Deava?\Stop, Cayenne!\Let me go! I'm not going to kill him! response:	Of course not!
context: What do you intend to do to Yunoha?\I'm not doing anything to her.\I just want to talk.\Stop lying!\Why did you really come to Neo-Deava?\Stop, Cayenne!\Let me go! I'm not going to kill him!\Of course not! response:	Not so fast!
context: I'm not doing anything to her.\I just want to talk.\Stop lying!\Why did you really come to Neo-Deava?\Stop, Cayenne!\Let me go! I'm not going to kill him!\Of course not!\Not so fast! response:	Don't do it! Jin hasn't done anything!
context: I just want to talk.\Stop lying!\Why did you really come to Neo-Deava?\Stop, Cayenne!\Let me go! I'm not going to kill him!\Of course not!\Not so fast!\Don't do it! Jin hasn't done anything! response:	Yunoha!
context: Stop lying!\Why did you really come to Neo-Deava?\Stop, Cayenne!\Let me go! I'm not going to kill him!\Of course not!\Not so fast!\Don't do it! Jin hasn't done anything!\Yunoha! response:	Was that a barrier? Did he stop it with a barrier?
context: Why did you really come to Neo-Deava?\Stop, Cayenne!\Let me go! I'm not going to kill him!\Of course not!\Not so fast!\Don't do it! Jin hasn't done anything!\Yunoha!\Was that a barrier? Did he stop it with a barrier? response:	Is that his Element power?
context: Stop, Cayenne!\Let me go! I'm not going to kill him!\Of course not!\Not so fast!\Don't do it! Jin hasn't done anything!\Yunoha!\Was that a barrier? Did he stop it with a barrier?\Is that his Element power? response:	Did... Did I do that?
context: Let me go! I'm not going to kill him!\Of course not!\Not so fast!\Don't do it! Jin hasn't done anything!\Yunoha!\Was that a barrier? Did he stop it with a barrier?\Is that his Element power?\Did... Did I do that? response:	The noise has not disappeared.
context: Of course not!\Not so fast!\Don't do it! Jin hasn't done anything!\Yunoha!\Was that a barrier? Did he stop it with a barrier?\Is that his Element power?\Did... Did I do that?\The noise has not disappeared. response:	But perhaps it's beginning to get clearer.
context: Not so fast!\Don't do it! Jin hasn't done anything!\Yunoha!\Was that a barrier? Did he stop it with a barrier?\Is that his Element power?\Did... Did I do that?\The noise has not disappeared.\But perhaps it's beginning to get clearer. response:	The power to isolate.
context: Don't do it! Jin hasn't done anything!\Yunoha!\Was that a barrier? Did he stop it with a barrier?\Is that his Element power?\Did... Did I do that?\The noise has not disappeared.\But perhaps it's beginning to get clearer.\The power to isolate. response:	But there will be things in life you cannot wall yourself away from.
context: Yunoha!\Was that a barrier? Did he stop it with a barrier?\Is that his Element power?\Did... Did I do that?\The noise has not disappeared.\But perhaps it's beginning to get clearer.\The power to isolate.\But there will be things in life you cannot wall yourself away from. response:	What will you do then, boy?
context: Was that a barrier? Did he stop it with a barrier?\Is that his Element power?\Did... Did I do that?\The noise has not disappeared.\But perhaps it's beginning to get clearer.\The power to isolate.\But there will be things in life you cannot wall yourself away from.\What will you do then, boy? response:	Why?
context: Is that his Element power?\Did... Did I do that?\The noise has not disappeared.\But perhaps it's beginning to get clearer.\The power to isolate.\But there will be things in life you cannot wall yourself away from.\What will you do then, boy?\Why? response:	Why does my heart race when I think of her?
context: Did... Did I do that?\The noise has not disappeared.\But perhaps it's beginning to get clearer.\The power to isolate.\But there will be things in life you cannot wall yourself away from.\What will you do then, boy?\Why?\Why does my heart race when I think of her? response:	This is just like when Alisia was wearing white bloomers
context: The noise has not disappeared.\But perhaps it's beginning to get clearer.\The power to isolate.\But there will be things in life you cannot wall yourself away from.\What will you do then, boy?\Why?\Why does my heart race when I think of her?\This is just like when Alisia was wearing white bloomers response:	in her new downloadable music video!
context: But perhaps it's beginning to get clearer.\The power to isolate.\But there will be things in life you cannot wall yourself away from.\What will you do then, boy?\Why?\Why does my heart race when I think of her?\This is just like when Alisia was wearing white bloomers\in her new downloadable music video! response:	Next time on Aquarion Evol: Call of the Wild.
context: The power to isolate.\But there will be things in life you cannot wall yourself away from.\What will you do then, boy?\Why?\Why does my heart race when I think of her?\This is just like when Alisia was wearing white bloomers\in her new downloadable music video!\Next time on Aquarion Evol: Call of the Wild. response:	masatsu wo shiranai yasashisa de
context: But there will be things in life you cannot wall yourself away from.\What will you do then, boy?\Why?\Why does my heart race when I think of her?\This is just like when Alisia was wearing white bloomers\in her new downloadable music video!\Next time on Aquarion Evol: Call of the Wild.\masatsu wo shiranai yasashisa de response:	kiri fukai mori ni mayou
context: What will you do then, boy?\Why?\Why does my heart race when I think of her?\This is just like when Alisia was wearing white bloomers\in her new downloadable music video!\Next time on Aquarion Evol: Call of the Wild.\masatsu wo shiranai yasashisa de\kiri fukai mori ni mayou response:	futari sennen toozakaru
context: Why?\Why does my heart race when I think of her?\This is just like when Alisia was wearing white bloomers\in her new downloadable music video!\Next time on Aquarion Evol: Call of the Wild.\masatsu wo shiranai yasashisa de\kiri fukai mori ni mayou\futari sennen toozakaru response:	haiiro no haamonii
context: Why does my heart race when I think of her?\This is just like when Alisia was wearing white bloomers\in her new downloadable music video!\Next time on Aquarion Evol: Call of the Wild.\masatsu wo shiranai yasashisa de\kiri fukai mori ni mayou\futari sennen toozakaru\haiiro no haamonii response:	ai to jiyuu wa
context: This is just like when Alisia was wearing white bloomers\in her new downloadable music video!\Next time on Aquarion Evol: Call of the Wild.\masatsu wo shiranai yasashisa de\kiri fukai mori ni mayou\futari sennen toozakaru\haiiro no haamonii\ai to jiyuu wa response:	naze deau koto dekinai
context: in her new downloadable music video!\Next time on Aquarion Evol: Call of the Wild.\masatsu wo shiranai yasashisa de\kiri fukai mori ni mayou\futari sennen toozakaru\haiiro no haamonii\ai to jiyuu wa\naze deau koto dekinai response:	itsuka areno no tsuyu ni naru made
