context: Signs response:	Opening 1st Frame
context: This leads as far as the outer gate.\Really? That's great!\Annie?\What's wrong? Don't tell me you're scared of cramped, dark places?\In fact, I am afraid.\I doubt a brave, borderline-suicidal guy like you could possibly understand the feelings of a weak maiden like me.\Someone who can fling a man head over heels in mid-air with ease can't call herself a maiden.\Stop being silly and hurry up! response:	No, I'm not going that way.
context: Really? That's great!\Annie?\What's wrong? Don't tell me you're scared of cramped, dark places?\In fact, I am afraid.\I doubt a brave, borderline-suicidal guy like you could possibly understand the feelings of a weak maiden like me.\Someone who can fling a man head over heels in mid-air with ease can't call herself a maiden.\Stop being silly and hurry up!\No, I'm not going that way. response:	It scares me.
context: Annie?\What's wrong? Don't tell me you're scared of cramped, dark places?\In fact, I am afraid.\I doubt a brave, borderline-suicidal guy like you could possibly understand the feelings of a weak maiden like me.\Someone who can fling a man head over heels in mid-air with ease can't call herself a maiden.\Stop being silly and hurry up!\No, I'm not going that way.\It scares me. response:	If we don't travel above ground, I won't help.
context: What's wrong? Don't tell me you're scared of cramped, dark places?\In fact, I am afraid.\I doubt a brave, borderline-suicidal guy like you could possibly understand the feelings of a weak maiden like me.\Someone who can fling a man head over heels in mid-air with ease can't call herself a maiden.\Stop being silly and hurry up!\No, I'm not going that way.\It scares me.\If we don't travel above ground, I won't help. response:	What are you even saying?!
context: In fact, I am afraid.\I doubt a brave, borderline-suicidal guy like you could possibly understand the feelings of a weak maiden like me.\Someone who can fling a man head over heels in mid-air with ease can't call herself a maiden.\Stop being silly and hurry up!\No, I'm not going that way.\It scares me.\If we don't travel above ground, I won't help.\What are you even saying?! response:	Get down here already! Stop screwing around!
context: I doubt a brave, borderline-suicidal guy like you could possibly understand the feelings of a weak maiden like me.\Someone who can fling a man head over heels in mid-air with ease can't call herself a maiden.\Stop being silly and hurry up!\No, I'm not going that way.\It scares me.\If we don't travel above ground, I won't help.\What are you even saying?!\Get down here already! Stop screwing around! response:	Eren, don't shout.
context: Someone who can fling a man head over heels in mid-air with ease can't call herself a maiden.\Stop being silly and hurry up!\No, I'm not going that way.\It scares me.\If we don't travel above ground, I won't help.\What are you even saying?!\Get down here already! Stop screwing around!\Eren, don't shout. response:	It shouldn't be an issue, right, Mikasa?
context: Stop being silly and hurry up!\No, I'm not going that way.\It scares me.\If we don't travel above ground, I won't help.\What are you even saying?!\Get down here already! Stop screwing around!\Eren, don't shout.\It shouldn't be an issue, right, Mikasa? response:	For some reason, there haven't been any people nearby for a while now.
context: No, I'm not going that way.\It scares me.\If we don't travel above ground, I won't help.\What are you even saying?!\Get down here already! Stop screwing around!\Eren, don't shout.\It shouldn't be an issue, right, Mikasa?\For some reason, there haven't been any people nearby for a while now. response:	Jeez! I'm hurt.
context: It scares me.\If we don't travel above ground, I won't help.\What are you even saying?!\Get down here already! Stop screwing around!\Eren, don't shout.\It shouldn't be an issue, right, Mikasa?\For some reason, there haven't been any people nearby for a while now.\Jeez! I'm hurt. response:	When did you start looking at me with those eyes, Armin?
context: If we don't travel above ground, I won't help.\What are you even saying?!\Get down here already! Stop screwing around!\Eren, don't shout.\It shouldn't be an issue, right, Mikasa?\For some reason, there haven't been any people nearby for a while now.\Jeez! I'm hurt.\When did you start looking at me with those eyes, Armin? response:	Annie, why?
context: What are you even saying?!\Get down here already! Stop screwing around!\Eren, don't shout.\It shouldn't be an issue, right, Mikasa?\For some reason, there haven't been any people nearby for a while now.\Jeez! I'm hurt.\When did you start looking at me with those eyes, Armin?\Annie, why? response:	Why did you have Marco's 3D Maneuver Gear?
context: Get down here already! Stop screwing around!\Eren, don't shout.\It shouldn't be an issue, right, Mikasa?\For some reason, there haven't been any people nearby for a while now.\Jeez! I'm hurt.\When did you start looking at me with those eyes, Armin?\Annie, why?\Why did you have Marco's 3D Maneuver Gear? response:	I recognized even its tiniest marks and dings
context: Eren, don't shout.\It shouldn't be an issue, right, Mikasa?\For some reason, there haven't been any people nearby for a while now.\Jeez! I'm hurt.\When did you start looking at me with those eyes, Armin?\Annie, why?\Why did you have Marco's 3D Maneuver Gear?\I recognized even its tiniest marks and dings response:	because we repaired ours together.
context: It shouldn't be an issue, right, Mikasa?\For some reason, there haven't been any people nearby for a while now.\Jeez! I'm hurt.\When did you start looking at me with those eyes, Armin?\Annie, why?\Why did you have Marco's 3D Maneuver Gear?\I recognized even its tiniest marks and dings\because we repaired ours together. response:	That's how I knew.
context: For some reason, there haven't been any people nearby for a while now.\Jeez! I'm hurt.\When did you start looking at me with those eyes, Armin?\Annie, why?\Why did you have Marco's 3D Maneuver Gear?\I recognized even its tiniest marks and dings\because we repaired ours together.\That's how I knew. response:	I see...
context: Jeez! I'm hurt.\When did you start looking at me with those eyes, Armin?\Annie, why?\Why did you have Marco's 3D Maneuver Gear?\I recognized even its tiniest marks and dings\because we repaired ours together.\That's how I knew.\I see... response:	Well, I happened to pick it up.
context: When did you start looking at me with those eyes, Armin?\Annie, why?\Why did you have Marco's 3D Maneuver Gear?\I recognized even its tiniest marks and dings\because we repaired ours together.\That's how I knew.\I see...\Well, I happened to pick it up. response:	Then you killed those two Titans we captured alive?
context: Annie, why?\Why did you have Marco's 3D Maneuver Gear?\I recognized even its tiniest marks and dings\because we repaired ours together.\That's how I knew.\I see...\Well, I happened to pick it up.\Then you killed those two Titans we captured alive? response:	Who knows?
context: Why did you have Marco's 3D Maneuver Gear?\I recognized even its tiniest marks and dings\because we repaired ours together.\That's how I knew.\I see...\Well, I happened to pick it up.\Then you killed those two Titans we captured alive?\Who knows? response:	But if you thought so a month ago, why didn't you act?
context: I recognized even its tiniest marks and dings\because we repaired ours together.\That's how I knew.\I see...\Well, I happened to pick it up.\Then you killed those two Titans we captured alive?\Who knows?\But if you thought so a month ago, why didn't you act? response:	Because I couldn't believe it!
context: because we repaired ours together.\That's how I knew.\I see...\Well, I happened to pick it up.\Then you killed those two Titans we captured alive?\Who knows?\But if you thought so a month ago, why didn't you act?\Because I couldn't believe it! response:	I still hope it's just some misunderstanding!
context: That's how I knew.\I see...\Well, I happened to pick it up.\Then you killed those two Titans we captured alive?\Who knows?\But if you thought so a month ago, why didn't you act?\Because I couldn't believe it!\I still hope it's just some misunderstanding! response:	But because of that...
context: I see...\Well, I happened to pick it up.\Then you killed those two Titans we captured alive?\Who knows?\But if you thought so a month ago, why didn't you act?\Because I couldn't believe it!\I still hope it's just some misunderstanding!\But because of that... response:	Since you... didn't kill me back then...
context: Well, I happened to pick it up.\Then you killed those two Titans we captured alive?\Who knows?\But if you thought so a month ago, why didn't you act?\Because I couldn't believe it!\I still hope it's just some misunderstanding!\But because of that...\Since you... didn't kill me back then... response:	That's why this is happening right now.
context: Then you killed those two Titans we captured alive?\Who knows?\But if you thought so a month ago, why didn't you act?\Because I couldn't believe it!\I still hope it's just some misunderstanding!\But because of that...\Since you... didn't kill me back then...\That's why this is happening right now. response:	Yeah, I'm pretty sure you're right.
context: Who knows?\But if you thought so a month ago, why didn't you act?\Because I couldn't believe it!\I still hope it's just some misunderstanding!\But because of that...\Since you... didn't kill me back then...\That's why this is happening right now.\Yeah, I'm pretty sure you're right. response:	I never expected you to corner me like this.
context: But if you thought so a month ago, why didn't you act?\Because I couldn't believe it!\I still hope it's just some misunderstanding!\But because of that...\Since you... didn't kill me back then...\That's why this is happening right now.\Yeah, I'm pretty sure you're right.\I never expected you to corner me like this. response:	Why didn't I kill you then? I wonder.
context: Because I couldn't believe it!\I still hope it's just some misunderstanding!\But because of that...\Since you... didn't kill me back then...\That's why this is happening right now.\Yeah, I'm pretty sure you're right.\I never expected you to corner me like this.\Why didn't I kill you then? I wonder. response:	Hey, Annie!
context: I still hope it's just some misunderstanding!\But because of that...\Since you... didn't kill me back then...\That's why this is happening right now.\Yeah, I'm pretty sure you're right.\I never expected you to corner me like this.\Why didn't I kill you then? I wonder.\Hey, Annie! response:	There's still a chance that you've just got a sick sense of humor,
context: But because of that...\Since you... didn't kill me back then...\That's why this is happening right now.\Yeah, I'm pretty sure you're right.\I never expected you to corner me like this.\Why didn't I kill you then? I wonder.\Hey, Annie!\There's still a chance that you've just got a sick sense of humor, response:	and you're just going along with whatever Armin says because you're an idiot.
context: Since you... didn't kill me back then...\That's why this is happening right now.\Yeah, I'm pretty sure you're right.\I never expected you to corner me like this.\Why didn't I kill you then? I wonder.\Hey, Annie!\There's still a chance that you've just got a sick sense of humor,\and you're just going along with whatever Armin says because you're an idiot. response:	So get down here now!
context: That's why this is happening right now.\Yeah, I'm pretty sure you're right.\I never expected you to corner me like this.\Why didn't I kill you then? I wonder.\Hey, Annie!\There's still a chance that you've just got a sick sense of humor,\and you're just going along with whatever Armin says because you're an idiot.\So get down here now! response:	If you come underground, that alone proves something!
context: Yeah, I'm pretty sure you're right.\I never expected you to corner me like this.\Why didn't I kill you then? I wonder.\Hey, Annie!\There's still a chance that you've just got a sick sense of humor,\and you're just going along with whatever Armin says because you're an idiot.\So get down here now!\If you come underground, that alone proves something! response:	Come on and prove it!
context: I never expected you to corner me like this.\Why didn't I kill you then? I wonder.\Hey, Annie!\There's still a chance that you've just got a sick sense of humor,\and you're just going along with whatever Armin says because you're an idiot.\So get down here now!\If you come underground, that alone proves something!\Come on and prove it! response:	I can't go down there...
context: Why didn't I kill you then? I wonder.\Hey, Annie!\There's still a chance that you've just got a sick sense of humor,\and you're just going along with whatever Armin says because you're an idiot.\So get down here now!\If you come underground, that alone proves something!\Come on and prove it!\I can't go down there... response:	I've failed to become a soldier.
context: Hey, Annie!\There's still a chance that you've just got a sick sense of humor,\and you're just going along with whatever Armin says because you're an idiot.\So get down here now!\If you come underground, that alone proves something!\Come on and prove it!\I can't go down there...\I've failed to become a soldier. response:	Cut it out already!
context: There's still a chance that you've just got a sick sense of humor,\and you're just going along with whatever Armin says because you're an idiot.\So get down here now!\If you come underground, that alone proves something!\Come on and prove it!\I can't go down there...\I've failed to become a soldier.\Cut it out already! response:	Tell us, Annie!
context: and you're just going along with whatever Armin says because you're an idiot.\So get down here now!\If you come underground, that alone proves something!\Come on and prove it!\I can't go down there...\I've failed to become a soldier.\Cut it out already!\Tell us, Annie! response:	We can still talk...
context: So get down here now!\If you come underground, that alone proves something!\Come on and prove it!\I can't go down there...\I've failed to become a soldier.\Cut it out already!\Tell us, Annie!\We can still talk... response:	That's enough.
context: If you come underground, that alone proves something!\Come on and prove it!\I can't go down there...\I've failed to become a soldier.\Cut it out already!\Tell us, Annie!\We can still talk...\That's enough. response:	I can't listen to another word of this.
context: Come on and prove it!\I can't go down there...\I've failed to become a soldier.\Cut it out already!\Tell us, Annie!\We can still talk...\That's enough.\I can't listen to another word of this. response:	It's pointless.
context: I can't go down there...\I've failed to become a soldier.\Cut it out already!\Tell us, Annie!\We can still talk...\That's enough.\I can't listen to another word of this.\It's pointless. response:	I'll tear you apart once again,
context: I've failed to become a soldier.\Cut it out already!\Tell us, Annie!\We can still talk...\That's enough.\I can't listen to another word of this.\It's pointless.\I'll tear you apart once again, response:	female-form Titan!
context: Cut it out already!\Tell us, Annie!\We can still talk...\That's enough.\I can't listen to another word of this.\It's pointless.\I'll tear you apart once again,\female-form Titan! response:	Armin,
context: Tell us, Annie!\We can still talk...\That's enough.\I can't listen to another word of this.\It's pointless.\I'll tear you apart once again,\female-form Titan!\Armin, response:	I'm glad I could be a good person for you.
context: We can still talk...\That's enough.\I can't listen to another word of this.\It's pointless.\I'll tear you apart once again,\female-form Titan!\Armin,\I'm glad I could be a good person for you. response:	You've won your bet.
context: That's enough.\I can't listen to another word of this.\It's pointless.\I'll tear you apart once again,\female-form Titan!\Armin,\I'm glad I could be a good person for you.\You've won your bet. response:	But this is where my gamble begins!
context: I can't listen to another word of this.\It's pointless.\I'll tear you apart once again,\female-form Titan!\Armin,\I'm glad I could be a good person for you.\You've won your bet.\But this is where my gamble begins! response:	Eren!
context: It's pointless.\I'll tear you apart once again,\female-form Titan!\Armin,\I'm glad I could be a good person for you.\You've won your bet.\But this is where my gamble begins!\Eren! response:	Mikasa!
context: I'll tear you apart once again,\female-form Titan!\Armin,\I'm glad I could be a good person for you.\You've won your bet.\But this is where my gamble begins!\Eren!\Mikasa! response:	We were too late!
context: female-form Titan!\Armin,\I'm glad I could be a good person for you.\You've won your bet.\But this is where my gamble begins!\Eren!\Mikasa!\We were too late! response:	publish by ehsan777
context: Armin,\I'm glad I could be a good person for you.\You've won your bet.\But this is where my gamble begins!\Eren!\Mikasa!\We were too late!\publish by ehsan777 response:	The female-form Titan's true identity is revealed to be Annie Leonhardt.
context: I'm glad I could be a good person for you.\You've won your bet.\But this is where my gamble begins!\Eren!\Mikasa!\We were too late!\publish by ehsan777\The female-form Titan's true identity is revealed to be Annie Leonhardt. response:	However, Eren is unable to transform to confront her.
context: You've won your bet.\But this is where my gamble begins!\Eren!\Mikasa!\We were too late!\publish by ehsan777\The female-form Titan's true identity is revealed to be Annie Leonhardt.\However, Eren is unable to transform to confront her. response:	For him, she's still just Annie.
context: But this is where my gamble begins!\Eren!\Mikasa!\We were too late!\publish by ehsan777\The female-form Titan's true identity is revealed to be Annie Leonhardt.\However, Eren is unable to transform to confront her.\For him, she's still just Annie. response:	Smile
context: Eren!\Mikasa!\We were too late!\publish by ehsan777\The female-form Titan's true identity is revealed to be Annie Leonhardt.\However, Eren is unable to transform to confront her.\For him, she's still just Annie.\Smile response:	Raid on Stohess District (pt 1)
context: Mikasa!\We were too late!\publish by ehsan777\The female-form Titan's true identity is revealed to be Annie Leonhardt.\However, Eren is unable to transform to confront her.\For him, she's still just Annie.\Smile\Raid on Stohess District (pt 1) response:	Mercy
context: We were too late!\publish by ehsan777\The female-form Titan's true identity is revealed to be Annie Leonhardt.\However, Eren is unable to transform to confront her.\For him, she's still just Annie.\Smile\Raid on Stohess District (pt 1)\Mercy response:	Raid on Stohess District (pt 2)
context: publish by ehsan777\The female-form Titan's true identity is revealed to be Annie Leonhardt.\However, Eren is unable to transform to confront her.\For him, she's still just Annie.\Smile\Raid on Stohess District (pt 1)\Mercy\Raid on Stohess District (pt 2) response:	Wall Sina Eastern Wall City
context: The female-form Titan's true identity is revealed to be Annie Leonhardt.\However, Eren is unable to transform to confront her.\For him, she's still just Annie.\Smile\Raid on Stohess District (pt 1)\Mercy\Raid on Stohess District (pt 2)\Wall Sina Eastern Wall City response:	Stohess
context: However, Eren is unable to transform to confront her.\For him, she's still just Annie.\Smile\Raid on Stohess District (pt 1)\Mercy\Raid on Stohess District (pt 2)\Wall Sina Eastern Wall City\Stohess response:	Stohess Military Police Branch
context: For him, she's still just Annie.\Smile\Raid on Stohess District (pt 1)\Mercy\Raid on Stohess District (pt 2)\Wall Sina Eastern Wall City\Stohess\Stohess Military Police Branch response:	Currently Disclosable Information
context: Smile\Raid on Stohess District (pt 1)\Mercy\Raid on Stohess District (pt 2)\Wall Sina Eastern Wall City\Stohess\Stohess Military Police Branch\Currently Disclosable Information response:	The Military Police (pt 1) While there are only about 2000 members of the Military Police, they also control the Garrison, making them roughly 5000 strong.
context: Raid on Stohess District (pt 1)\Mercy\Raid on Stohess District (pt 2)\Wall Sina Eastern Wall City\Stohess\Stohess Military Police Branch\Currently Disclosable Information\The Military Police (pt 1) While there are only about 2000 members of the Military Police, they also control the Garrison, making them roughly 5000 strong. response:	Currently Disclosable Information
context: Mercy\Raid on Stohess District (pt 2)\Wall Sina Eastern Wall City\Stohess\Stohess Military Police Branch\Currently Disclosable Information\The Military Police (pt 1) While there are only about 2000 members of the Military Police, they also control the Garrison, making them roughly 5000 strong.\Currently Disclosable Information response:	The Military Police (pt 2) Each walled city has about 200 MPs stationed there. Their main duties are to oversee the training of cadets, monitor the Garrison, and direct fire-fighting operations in their area.
context: Raid on Stohess District (pt 2)\Wall Sina Eastern Wall City\Stohess\Stohess Military Police Branch\Currently Disclosable Information\The Military Police (pt 1) While there are only about 2000 members of the Military Police, they also control the Garrison, making them roughly 5000 strong.\Currently Disclosable Information\The Military Police (pt 2) Each walled city has about 200 MPs stationed there. Their main duties are to oversee the training of cadets, monitor the Garrison, and direct fire-fighting operations in their area. response:	O, my friend!
context: Wall Sina Eastern Wall City\Stohess\Stohess Military Police Branch\Currently Disclosable Information\The Military Police (pt 1) While there are only about 2000 members of the Military Police, they also control the Garrison, making them roughly 5000 strong.\Currently Disclosable Information\The Military Police (pt 2) Each walled city has about 200 MPs stationed there. Their main duties are to oversee the training of cadets, monitor the Garrison, and direct fire-fighting operations in their area.\O, my friend! response:	This is a victory for us!
context: Stohess\Stohess Military Police Branch\Currently Disclosable Information\The Military Police (pt 1) While there are only about 2000 members of the Military Police, they also control the Garrison, making them roughly 5000 strong.\Currently Disclosable Information\The Military Police (pt 2) Each walled city has about 200 MPs stationed there. Their main duties are to oversee the training of cadets, monitor the Garrison, and direct fire-fighting operations in their area.\O, my friend!\This is a victory for us! response:	Our fame starts here!
context: Stohess Military Police Branch\Currently Disclosable Information\The Military Police (pt 1) While there are only about 2000 members of the Military Police, they also control the Garrison, making them roughly 5000 strong.\Currently Disclosable Information\The Military Police (pt 2) Each walled city has about 200 MPs stationed there. Their main duties are to oversee the training of cadets, monitor the Garrison, and direct fire-fighting operations in their area.\O, my friend!\This is a victory for us!\Our fame starts here! response:	O, my friend!
context: Currently Disclosable Information\The Military Police (pt 1) While there are only about 2000 members of the Military Police, they also control the Garrison, making them roughly 5000 strong.\Currently Disclosable Information\The Military Police (pt 2) Each walled city has about 200 MPs stationed there. Their main duties are to oversee the training of cadets, monitor the Garrison, and direct fire-fighting operations in their area.\O, my friend!\This is a victory for us!\Our fame starts here!\O, my friend! response:	Let us celebrate this victory for the next battle!
context: The Military Police (pt 1) While there are only about 2000 members of the Military Police, they also control the Garrison, making them roughly 5000 strong.\Currently Disclosable Information\The Military Police (pt 2) Each walled city has about 200 MPs stationed there. Their main duties are to oversee the training of cadets, monitor the Garrison, and direct fire-fighting operations in their area.\O, my friend!\This is a victory for us!\Our fame starts here!\O, my friend!\Let us celebrate this victory for the next battle! response:	I died for naught I won't let it end like that for you
context: Currently Disclosable Information\The Military Police (pt 2) Each walled city has about 200 MPs stationed there. Their main duties are to oversee the training of cadets, monitor the Garrison, and direct fire-fighting operations in their area.\O, my friend!\This is a victory for us!\Our fame starts here!\O, my friend!\Let us celebrate this victory for the next battle!\I died for naught I won't let it end like that for you response:	until I am the last one standing
context: The Military Police (pt 2) Each walled city has about 200 MPs stationed there. Their main duties are to oversee the training of cadets, monitor the Garrison, and direct fire-fighting operations in their area.\O, my friend!\This is a victory for us!\Our fame starts here!\O, my friend!\Let us celebrate this victory for the next battle!\I died for naught I won't let it end like that for you\until I am the last one standing response:	The enemy is cruel... We will kill
context: O, my friend!\This is a victory for us!\Our fame starts here!\O, my friend!\Let us celebrate this victory for the next battle!\I died for naught I won't let it end like that for you\until I am the last one standing\The enemy is cruel... We will kill response:	The enemy is colossal... We will jump
context: This is a victory for us!\Our fame starts here!\O, my friend!\Let us celebrate this victory for the next battle!\I died for naught I won't let it end like that for you\until I am the last one standing\The enemy is cruel... We will kill\The enemy is colossal... We will jump response:	In our hands we hold blades of glory
context: Our fame starts here!\O, my friend!\Let us celebrate this victory for the next battle!\I died for naught I won't let it end like that for you\until I am the last one standing\The enemy is cruel... We will kill\The enemy is colossal... We will jump\In our hands we hold blades of glory response:	and sing in the name of victory
context: O, my friend!\Let us celebrate this victory for the next battle!\I died for naught I won't let it end like that for you\until I am the last one standing\The enemy is cruel... We will kill\The enemy is colossal... We will jump\In our hands we hold blades of glory\and sing in the name of victory response:	We bear the wings of freedom on our backs
context: Let us celebrate this victory for the next battle!\I died for naught I won't let it end like that for you\until I am the last one standing\The enemy is cruel... We will kill\The enemy is colossal... We will jump\In our hands we hold blades of glory\and sing in the name of victory\We bear the wings of freedom on our backs response:	Swearing iron determination upon our hearts,
context: I died for naught I won't let it end like that for you\until I am the last one standing\The enemy is cruel... We will kill\The enemy is colossal... We will jump\In our hands we hold blades of glory\and sing in the name of victory\We bear the wings of freedom on our backs\Swearing iron determination upon our hearts, response:	we slash apart the circle of idiocy
context: until I am the last one standing\The enemy is cruel... We will kill\The enemy is colossal... We will jump\In our hands we hold blades of glory\and sing in the name of victory\We bear the wings of freedom on our backs\Swearing iron determination upon our hearts,\we slash apart the circle of idiocy response:	and soar through the sky
context: The enemy is cruel... We will kill\The enemy is colossal... We will jump\In our hands we hold blades of glory\and sing in the name of victory\We bear the wings of freedom on our backs\Swearing iron determination upon our hearts,\we slash apart the circle of idiocy\and soar through the sky response:	with our wings of freedom
context: The enemy is colossal... We will jump\In our hands we hold blades of glory\and sing in the name of victory\We bear the wings of freedom on our backs\Swearing iron determination upon our hearts,\we slash apart the circle of idiocy\and soar through the sky\with our wings of freedom response:	O mein Freund!
context: In our hands we hold blades of glory\and sing in the name of victory\We bear the wings of freedom on our backs\Swearing iron determination upon our hearts,\we slash apart the circle of idiocy\and soar through the sky\with our wings of freedom\O mein Freund! response:	Jetzt, hier ist ein Sieg
context: and sing in the name of victory\We bear the wings of freedom on our backs\Swearing iron determination upon our hearts,\we slash apart the circle of idiocy\and soar through the sky\with our wings of freedom\O mein Freund!\Jetzt, hier ist ein Sieg response:	Dies ist der erste Gloria
context: We bear the wings of freedom on our backs\Swearing iron determination upon our hearts,\we slash apart the circle of idiocy\and soar through the sky\with our wings of freedom\O mein Freund!\Jetzt, hier ist ein Sieg\Dies ist der erste Gloria response:	O mein Freund!
context: Swearing iron determination upon our hearts,\we slash apart the circle of idiocy\and soar through the sky\with our wings of freedom\O mein Freund!\Jetzt, hier ist ein Sieg\Dies ist der erste Gloria\O mein Freund! response:	Feiern wir diesen Sieg fr den nchsten Kampf
context: we slash apart the circle of idiocy\and soar through the sky\with our wings of freedom\O mein Freund!\Jetzt, hier ist ein Sieg\Dies ist der erste Gloria\O mein Freund!\Feiern wir diesen Sieg fr den nchsten Kampf response:	Der Feind ist grausam... Wir bringen...
context: and soar through the sky\with our wings of freedom\O mein Freund!\Jetzt, hier ist ein Sieg\Dies ist der erste Gloria\O mein Freund!\Feiern wir diesen Sieg fr den nchsten Kampf\Der Feind ist grausam... Wir bringen... response:	Der Feind ist riesig... Wir springen...
context: with our wings of freedom\O mein Freund!\Jetzt, hier ist ein Sieg\Dies ist der erste Gloria\O mein Freund!\Feiern wir diesen Sieg fr den nchsten Kampf\Der Feind ist grausam... Wir bringen...\Der Feind ist riesig... Wir springen... response:	Gloria
context: O mein Freund!\Jetzt, hier ist ein Sieg\Dies ist der erste Gloria\O mein Freund!\Feiern wir diesen Sieg fr den nchsten Kampf\Der Feind ist grausam... Wir bringen...\Der Feind ist riesig... Wir springen...\Gloria response:	Sieg
context: Jetzt, hier ist ein Sieg\Dies ist der erste Gloria\O mein Freund!\Feiern wir diesen Sieg fr den nchsten Kampf\Der Feind ist grausam... Wir bringen...\Der Feind ist riesig... Wir springen...\Gloria\Sieg response:	Flgel der Freiheit
context: Dies ist der erste Gloria\O mein Freund!\Feiern wir diesen Sieg fr den nchsten Kampf\Der Feind ist grausam... Wir bringen...\Der Feind ist riesig... Wir springen...\Gloria\Sieg\Flgel der Freiheit response:	Ringe der Torheit
context: O mein Freund!\Feiern wir diesen Sieg fr den nchsten Kampf\Der Feind ist grausam... Wir bringen...\Der Feind ist riesig... Wir springen...\Gloria\Sieg\Flgel der Freiheit\Ringe der Torheit response:	Flgel der Freiheit
context: Feiern wir diesen Sieg fr den nchsten Kampf\Der Feind ist grausam... Wir bringen...\Der Feind ist riesig... Wir springen...\Gloria\Sieg\Flgel der Freiheit\Ringe der Torheit\Flgel der Freiheit response:	tatoeba ore ga oreja naitoshite
context: Der Feind ist grausam... Wir bringen...\Der Feind ist riesig... Wir springen...\Gloria\Sieg\Flgel der Freiheit\Ringe der Torheit\Flgel der Freiheit\tatoeba ore ga oreja naitoshite response:	omae wa omaedato iikirerunoka
context: Der Feind ist riesig... Wir springen...\Gloria\Sieg\Flgel der Freiheit\Ringe der Torheit\Flgel der Freiheit\tatoeba ore ga oreja naitoshite\omae wa omaedato iikirerunoka response:	suna no utsuwa wo kowashite koboreta
context: Gloria\Sieg\Flgel der Freiheit\Ringe der Torheit\Flgel der Freiheit\tatoeba ore ga oreja naitoshite\omae wa omaedato iikirerunoka\suna no utsuwa wo kowashite koboreta response:	kokoro wo hirotte atsumerareruka
context: Sieg\Flgel der Freiheit\Ringe der Torheit\Flgel der Freiheit\tatoeba ore ga oreja naitoshite\omae wa omaedato iikirerunoka\suna no utsuwa wo kowashite koboreta\kokoro wo hirotte atsumerareruka response:	dareka no yobu koe ga
context: Flgel der Freiheit\Ringe der Torheit\Flgel der Freiheit\tatoeba ore ga oreja naitoshite\omae wa omaedato iikirerunoka\suna no utsuwa wo kowashite koboreta\kokoro wo hirotte atsumerareruka\dareka no yobu koe ga response:	miminari ni kawatta
context: Ringe der Torheit\Flgel der Freiheit\tatoeba ore ga oreja naitoshite\omae wa omaedato iikirerunoka\suna no utsuwa wo kowashite koboreta\kokoro wo hirotte atsumerareruka\dareka no yobu koe ga\miminari ni kawatta response:	toki ga tomatta mitaida
context: Flgel der Freiheit\tatoeba ore ga oreja naitoshite\omae wa omaedato iikirerunoka\suna no utsuwa wo kowashite koboreta\kokoro wo hirotte atsumerareruka\dareka no yobu koe ga\miminari ni kawatta\toki ga tomatta mitaida response:	saa me wo samase
context: tatoeba ore ga oreja naitoshite\omae wa omaedato iikirerunoka\suna no utsuwa wo kowashite koboreta\kokoro wo hirotte atsumerareruka\dareka no yobu koe ga\miminari ni kawatta\toki ga tomatta mitaida\saa me wo samase response:	fukai yami wo ore wa arukidashita
context: omae wa omaedato iikirerunoka\suna no utsuwa wo kowashite koboreta\kokoro wo hirotte atsumerareruka\dareka no yobu koe ga\miminari ni kawatta\toki ga tomatta mitaida\saa me wo samase\fukai yami wo ore wa arukidashita response:	hayate mitai ni nigedashita
context: suna no utsuwa wo kowashite koboreta\kokoro wo hirotte atsumerareruka\dareka no yobu koe ga\miminari ni kawatta\toki ga tomatta mitaida\saa me wo samase\fukai yami wo ore wa arukidashita\hayate mitai ni nigedashita response:	ikita shikabane mitaidatta
context: kokoro wo hirotte atsumerareruka\dareka no yobu koe ga\miminari ni kawatta\toki ga tomatta mitaida\saa me wo samase\fukai yami wo ore wa arukidashita\hayate mitai ni nigedashita\ikita shikabane mitaidatta response:	oretachi wa kabe no soto e
context: dareka no yobu koe ga\miminari ni kawatta\toki ga tomatta mitaida\saa me wo samase\fukai yami wo ore wa arukidashita\hayate mitai ni nigedashita\ikita shikabane mitaidatta\oretachi wa kabe no soto e response:	mata aouze chizu ni nai bashode
context: miminari ni kawatta\toki ga tomatta mitaida\saa me wo samase\fukai yami wo ore wa arukidashita\hayate mitai ni nigedashita\ikita shikabane mitaidatta\oretachi wa kabe no soto e\mata aouze chizu ni nai bashode response:	If we suppose that I am not me,
context: toki ga tomatta mitaida\saa me wo samase\fukai yami wo ore wa arukidashita\hayate mitai ni nigedashita\ikita shikabane mitaidatta\oretachi wa kabe no soto e\mata aouze chizu ni nai bashode\If we suppose that I am not me, response:	Can you say with certainty that you are you?
context: saa me wo samase\fukai yami wo ore wa arukidashita\hayate mitai ni nigedashita\ikita shikabane mitaidatta\oretachi wa kabe no soto e\mata aouze chizu ni nai bashode\If we suppose that I am not me,\Can you say with certainty that you are you? response:	Will you be able to pick up after yourself
context: fukai yami wo ore wa arukidashita\hayate mitai ni nigedashita\ikita shikabane mitaidatta\oretachi wa kabe no soto e\mata aouze chizu ni nai bashode\If we suppose that I am not me,\Can you say with certainty that you are you?\Will you be able to pick up after yourself response:	Once your sand-like shell breaks and your heart crumbles?
