context: Mom... Mom... response:	Miss Rize...
context: Even if it meant that!\Good boy.\That's right, Kaneki.\There are times when you have to give up on one thing\to preserve the other. Your mother couldn't do that.\That isn't kindness. That's just being weak.\She didn't have the strength- the resolve to turn her back.\Can you still remain on the side of being hurt? response:	Can you abide someone like Yamori?
context: Good boy.\That's right, Kaneki.\There are times when you have to give up on one thing\to preserve the other. Your mother couldn't do that.\That isn't kindness. That's just being weak.\She didn't have the strength- the resolve to turn her back.\Can you still remain on the side of being hurt?\Can you abide someone like Yamori? response:	No... I can't!
context: That's right, Kaneki.\There are times when you have to give up on one thing\to preserve the other. Your mother couldn't do that.\That isn't kindness. That's just being weak.\She didn't have the strength- the resolve to turn her back.\Can you still remain on the side of being hurt?\Can you abide someone like Yamori?\No... I can't! response:	If Aogiri gets much stronger,
context: There are times when you have to give up on one thing\to preserve the other. Your mother couldn't do that.\That isn't kindness. That's just being weak.\She didn't have the strength- the resolve to turn her back.\Can you still remain on the side of being hurt?\Can you abide someone like Yamori?\No... I can't!\If Aogiri gets much stronger, response:	they'll soon do a lot of damage to the 20th Ward, as well.
context: to preserve the other. Your mother couldn't do that.\That isn't kindness. That's just being weak.\She didn't have the strength- the resolve to turn her back.\Can you still remain on the side of being hurt?\Can you abide someone like Yamori?\No... I can't!\If Aogiri gets much stronger,\they'll soon do a lot of damage to the 20th Ward, as well. response:	I won't allow that to happen.
context: That isn't kindness. That's just being weak.\She didn't have the strength- the resolve to turn her back.\Can you still remain on the side of being hurt?\Can you abide someone like Yamori?\No... I can't!\If Aogiri gets much stronger,\they'll soon do a lot of damage to the 20th Ward, as well.\I won't allow that to happen. response:	Your precious Hide, and your friends at Anteiku
context: She didn't have the strength- the resolve to turn her back.\Can you still remain on the side of being hurt?\Can you abide someone like Yamori?\No... I can't!\If Aogiri gets much stronger,\they'll soon do a lot of damage to the 20th Ward, as well.\I won't allow that to happen.\Your precious Hide, and your friends at Anteiku response:	might also go through what just happened.
context: Can you still remain on the side of being hurt?\Can you abide someone like Yamori?\No... I can't!\If Aogiri gets much stronger,\they'll soon do a lot of damage to the 20th Ward, as well.\I won't allow that to happen.\Your precious Hide, and your friends at Anteiku\might also go through what just happened. response:	Anyone who tries to take my place from me will get no mercy.
context: Can you abide someone like Yamori?\No... I can't!\If Aogiri gets much stronger,\they'll soon do a lot of damage to the 20th Ward, as well.\I won't allow that to happen.\Your precious Hide, and your friends at Anteiku\might also go through what just happened.\Anyone who tries to take my place from me will get no mercy. response:	Do you have that kind of strength?
context: No... I can't!\If Aogiri gets much stronger,\they'll soon do a lot of damage to the 20th Ward, as well.\I won't allow that to happen.\Your precious Hide, and your friends at Anteiku\might also go through what just happened.\Anyone who tries to take my place from me will get no mercy.\Do you have that kind of strength? response:	Yes.
context: If Aogiri gets much stronger,\they'll soon do a lot of damage to the 20th Ward, as well.\I won't allow that to happen.\Your precious Hide, and your friends at Anteiku\might also go through what just happened.\Anyone who tries to take my place from me will get no mercy.\Do you have that kind of strength?\Yes. response:	Are you saying you accept me?
context: they'll soon do a lot of damage to the 20th Ward, as well.\I won't allow that to happen.\Your precious Hide, and your friends at Anteiku\might also go through what just happened.\Anyone who tries to take my place from me will get no mercy.\Do you have that kind of strength?\Yes.\Are you saying you accept me? response:	No. I'm not saying that.
context: I won't allow that to happen.\Your precious Hide, and your friends at Anteiku\might also go through what just happened.\Anyone who tries to take my place from me will get no mercy.\Do you have that kind of strength?\Yes.\Are you saying you accept me?\No. I'm not saying that. response:	I can always surpass you.
context: Your precious Hide, and your friends at Anteiku\might also go through what just happened.\Anyone who tries to take my place from me will get no mercy.\Do you have that kind of strength?\Yes.\Are you saying you accept me?\No. I'm not saying that.\I can always surpass you. response:	Even if that is the wrong choice?
context: might also go through what just happened.\Anyone who tries to take my place from me will get no mercy.\Do you have that kind of strength?\Yes.\Are you saying you accept me?\No. I'm not saying that.\I can always surpass you.\Even if that is the wrong choice? response:	I'm not the one who's wrong.
context: Anyone who tries to take my place from me will get no mercy.\Do you have that kind of strength?\Yes.\Are you saying you accept me?\No. I'm not saying that.\I can always surpass you.\Even if that is the wrong choice?\I'm not the one who's wrong. response:	What's wrong... is the world!
context: Do you have that kind of strength?\Yes.\Are you saying you accept me?\No. I'm not saying that.\I can always surpass you.\Even if that is the wrong choice?\I'm not the one who's wrong.\What's wrong... is the world! response:	That will do...
context: Yes.\Are you saying you accept me?\No. I'm not saying that.\I can always surpass you.\Even if that is the wrong choice?\I'm not the one who's wrong.\What's wrong... is the world!\That will do... response:	Kaneki.
context: Are you saying you accept me?\No. I'm not saying that.\I can always surpass you.\Even if that is the wrong choice?\I'm not the one who's wrong.\What's wrong... is the world!\That will do...\Kaneki. response:	To live is to devour others.
context: No. I'm not saying that.\I can always surpass you.\Even if that is the wrong choice?\I'm not the one who's wrong.\What's wrong... is the world!\That will do...\Kaneki.\To live is to devour others. response:	Eat.
context: I can always surpass you.\Even if that is the wrong choice?\I'm not the one who's wrong.\What's wrong... is the world!\That will do...\Kaneki.\To live is to devour others.\Eat. response:	I am... a ghoul.
context: Even if that is the wrong choice?\I'm not the one who's wrong.\What's wrong... is the world!\That will do...\Kaneki.\To live is to devour others.\Eat.\I am... a ghoul. response:	Kaneki...
context: I'm not the one who's wrong.\What's wrong... is the world!\That will do...\Kaneki.\To live is to devour others.\Eat.\I am... a ghoul.\Kaneki... response:	our special fun time has come to an end.
context: What's wrong... is the world!\That will do...\Kaneki.\To live is to devour others.\Eat.\I am... a ghoul.\Kaneki...\our special fun time has come to an end. response:	The doves are closing in on this place.
context: That will do...\Kaneki.\To live is to devour others.\Eat.\I am... a ghoul.\Kaneki...\our special fun time has come to an end.\The doves are closing in on this place. response:	It's my job to take them on, you see.
context: Kaneki.\To live is to devour others.\Eat.\I am... a ghoul.\Kaneki...\our special fun time has come to an end.\The doves are closing in on this place.\It's my job to take them on, you see. response:	Aogiri's goal is to eliminate anyone in their way.
context: To live is to devour others.\Eat.\I am... a ghoul.\Kaneki...\our special fun time has come to an end.\The doves are closing in on this place.\It's my job to take them on, you see.\Aogiri's goal is to eliminate anyone in their way. response:	That includes humans, of course, but ghouls, as well.
context: Eat.\I am... a ghoul.\Kaneki...\our special fun time has come to an end.\The doves are closing in on this place.\It's my job to take them on, you see.\Aogiri's goal is to eliminate anyone in their way.\That includes humans, of course, but ghouls, as well. response:	The ghouls who stand opposed to Aogiri's cause-
context: I am... a ghoul.\Kaneki...\our special fun time has come to an end.\The doves are closing in on this place.\It's my job to take them on, you see.\Aogiri's goal is to eliminate anyone in their way.\That includes humans, of course, but ghouls, as well.\The ghouls who stand opposed to Aogiri's cause- response:	the ones where you were working-Anteiku, was it?
context: Kaneki...\our special fun time has come to an end.\The doves are closing in on this place.\It's my job to take them on, you see.\Aogiri's goal is to eliminate anyone in their way.\That includes humans, of course, but ghouls, as well.\The ghouls who stand opposed to Aogiri's cause-\the ones where you were working-Anteiku, was it? response:	They are also one of Aogiri's...
context: our special fun time has come to an end.\The doves are closing in on this place.\It's my job to take them on, you see.\Aogiri's goal is to eliminate anyone in their way.\That includes humans, of course, but ghouls, as well.\The ghouls who stand opposed to Aogiri's cause-\the ones where you were working-Anteiku, was it?\They are also one of Aogiri's... response:	targets for elimination.
context: The doves are closing in on this place.\It's my job to take them on, you see.\Aogiri's goal is to eliminate anyone in their way.\That includes humans, of course, but ghouls, as well.\The ghouls who stand opposed to Aogiri's cause-\the ones where you were working-Anteiku, was it?\They are also one of Aogiri's...\targets for elimination. response:	Kaneki! Let me take from you!
context: It's my job to take them on, you see.\Aogiri's goal is to eliminate anyone in their way.\That includes humans, of course, but ghouls, as well.\The ghouls who stand opposed to Aogiri's cause-\the ones where you were working-Anteiku, was it?\They are also one of Aogiri's...\targets for elimination.\Kaneki! Let me take from you! response:	Here at the end, let me devour all of you!
context: Aogiri's goal is to eliminate anyone in their way.\That includes humans, of course, but ghouls, as well.\The ghouls who stand opposed to Aogiri's cause-\the ones where you were working-Anteiku, was it?\They are also one of Aogiri's...\targets for elimination.\Kaneki! Let me take from you!\Here at the end, let me devour all of you! response:	Hilarious.
context: That includes humans, of course, but ghouls, as well.\The ghouls who stand opposed to Aogiri's cause-\the ones where you were working-Anteiku, was it?\They are also one of Aogiri's...\targets for elimination.\Kaneki! Let me take from you!\Here at the end, let me devour all of you!\Hilarious. response:	You really are an inconsequential man.
context: The ghouls who stand opposed to Aogiri's cause-\the ones where you were working-Anteiku, was it?\They are also one of Aogiri's...\targets for elimination.\Kaneki! Let me take from you!\Here at the end, let me devour all of you!\Hilarious.\You really are an inconsequential man. response:	You truly are fantastic, all right!
context: the ones where you were working-Anteiku, was it?\They are also one of Aogiri's...\targets for elimination.\Kaneki! Let me take from you!\Here at the end, let me devour all of you!\Hilarious.\You really are an inconsequential man.\You truly are fantastic, all right! response:	Let me take from you!
context: They are also one of Aogiri's...\targets for elimination.\Kaneki! Let me take from you!\Here at the end, let me devour all of you!\Hilarious.\You really are an inconsequential man.\You truly are fantastic, all right!\Let me take from you! response:	Devour this.
context: targets for elimination.\Kaneki! Let me take from you!\Here at the end, let me devour all of you!\Hilarious.\You really are an inconsequential man.\You truly are fantastic, all right!\Let me take from you!\Devour this. response:	Tell me, oh tell me, the way it works
context: Kaneki! Let me take from you!\Here at the end, let me devour all of you!\Hilarious.\You really are an inconsequential man.\You truly are fantastic, all right!\Let me take from you!\Devour this.\Tell me, oh tell me, the way it works response:	Who is that inside of me?
context: Here at the end, let me devour all of you!\Hilarious.\You really are an inconsequential man.\You truly are fantastic, all right!\Let me take from you!\Devour this.\Tell me, oh tell me, the way it works\Who is that inside of me? response:	That's foul.
context: Hilarious.\You really are an inconsequential man.\You truly are fantastic, all right!\Let me take from you!\Devour this.\Tell me, oh tell me, the way it works\Who is that inside of me?\That's foul. response:	Wha-? Y-You...
context: You really are an inconsequential man.\You truly are fantastic, all right!\Let me take from you!\Devour this.\Tell me, oh tell me, the way it works\Who is that inside of me?\That's foul.\Wha-? Y-You... response:	bit me?
context: You truly are fantastic, all right!\Let me take from you!\Devour this.\Tell me, oh tell me, the way it works\Who is that inside of me?\That's foul.\Wha-? Y-You...\bit me? response:	Here in this broken-down, broken-down world,
context: Let me take from you!\Devour this.\Tell me, oh tell me, the way it works\Who is that inside of me?\That's foul.\Wha-? Y-You...\bit me?\Here in this broken-down, broken-down world, response:	Almost like the intestines of a fish on the verge of spoiling.
context: Devour this.\Tell me, oh tell me, the way it works\Who is that inside of me?\That's foul.\Wha-? Y-You...\bit me?\Here in this broken-down, broken-down world,\Almost like the intestines of a fish on the verge of spoiling. response:	you laugh, without seeing a thing
context: Tell me, oh tell me, the way it works\Who is that inside of me?\That's foul.\Wha-? Y-You...\bit me?\Here in this broken-down, broken-down world,\Almost like the intestines of a fish on the verge of spoiling.\you laugh, without seeing a thing response:	I'm not letting go!
context: Who is that inside of me?\That's foul.\Wha-? Y-You...\bit me?\Here in this broken-down, broken-down world,\Almost like the intestines of a fish on the verge of spoiling.\you laugh, without seeing a thing\I'm not letting go! response:	You think that after everything else, something like that hurts?
context: That's foul.\Wha-? Y-You...\bit me?\Here in this broken-down, broken-down world,\Almost like the intestines of a fish on the verge of spoiling.\you laugh, without seeing a thing\I'm not letting go!\You think that after everything else, something like that hurts? response:	I'm just so damaged, I hold my breath
context: Wha-? Y-You...\bit me?\Here in this broken-down, broken-down world,\Almost like the intestines of a fish on the verge of spoiling.\you laugh, without seeing a thing\I'm not letting go!\You think that after everything else, something like that hurts?\I'm just so damaged, I hold my breath response:	Kill you... I'll kill you!
context: bit me?\Here in this broken-down, broken-down world,\Almost like the intestines of a fish on the verge of spoiling.\you laugh, without seeing a thing\I'm not letting go!\You think that after everything else, something like that hurts?\I'm just so damaged, I hold my breath\Kill you... I'll kill you! response:	I'll kill you! I'll kill you! I'll kill you!
context: Here in this broken-down, broken-down world,\Almost like the intestines of a fish on the verge of spoiling.\you laugh, without seeing a thing\I'm not letting go!\You think that after everything else, something like that hurts?\I'm just so damaged, I hold my breath\Kill you... I'll kill you!\I'll kill you! I'll kill you! I'll kill you! response:	I'll eat you! I'll make a sloppy mess of you!
context: Almost like the intestines of a fish on the verge of spoiling.\you laugh, without seeing a thing\I'm not letting go!\You think that after everything else, something like that hurts?\I'm just so damaged, I hold my breath\Kill you... I'll kill you!\I'll kill you! I'll kill you! I'll kill you!\I'll eat you! I'll make a sloppy mess of you! response:	Not even the truth, no not even the truth
context: you laugh, without seeing a thing\I'm not letting go!\You think that after everything else, something like that hurts?\I'm just so damaged, I hold my breath\Kill you... I'll kill you!\I'll kill you! I'll kill you! I'll kill you!\I'll eat you! I'll make a sloppy mess of you!\Not even the truth, no not even the truth response:	I'll eat you! I'll make a sloppy mess of you!
context: I'm not letting go!\You think that after everything else, something like that hurts?\I'm just so damaged, I hold my breath\Kill you... I'll kill you!\I'll kill you! I'll kill you! I'll kill you!\I'll eat you! I'll make a sloppy mess of you!\Not even the truth, no not even the truth\I'll eat you! I'll make a sloppy mess of you! response:	I'll kill you!
context: You think that after everything else, something like that hurts?\I'm just so damaged, I hold my breath\Kill you... I'll kill you!\I'll kill you! I'll kill you! I'll kill you!\I'll eat you! I'll make a sloppy mess of you!\Not even the truth, no not even the truth\I'll eat you! I'll make a sloppy mess of you!\I'll kill you! response:	can be unraveled now
context: I'm just so damaged, I hold my breath\Kill you... I'll kill you!\I'll kill you! I'll kill you! I'll kill you!\I'll eat you! I'll make a sloppy mess of you!\Not even the truth, no not even the truth\I'll eat you! I'll make a sloppy mess of you!\I'll kill you!\can be unraveled now response:	I'll chomp you to death!
context: Kill you... I'll kill you!\I'll kill you! I'll kill you! I'll kill you!\I'll eat you! I'll make a sloppy mess of you!\Not even the truth, no not even the truth\I'll eat you! I'll make a sloppy mess of you!\I'll kill you!\can be unraveled now\I'll chomp you to death! response:	Freeze
context: I'll kill you! I'll kill you! I'll kill you!\I'll eat you! I'll make a sloppy mess of you!\Not even the truth, no not even the truth\I'll eat you! I'll make a sloppy mess of you!\I'll kill you!\can be unraveled now\I'll chomp you to death!\Freeze response:	Breakable, unbreakable; shakable, unshakable
context: I'll eat you! I'll make a sloppy mess of you!\Not even the truth, no not even the truth\I'll eat you! I'll make a sloppy mess of you!\I'll kill you!\can be unraveled now\I'll chomp you to death!\Freeze\Breakable, unbreakable; shakable, unshakable response:	When I found you, it shook me
context: Not even the truth, no not even the truth\I'll eat you! I'll make a sloppy mess of you!\I'll kill you!\can be unraveled now\I'll chomp you to death!\Freeze\Breakable, unbreakable; shakable, unshakable\When I found you, it shook me response:	In this twisted world, I'm gradually growing transparent and vanishing
context: I'll eat you! I'll make a sloppy mess of you!\I'll kill you!\can be unraveled now\I'll chomp you to death!\Freeze\Breakable, unbreakable; shakable, unshakable\When I found you, it shook me\In this twisted world, I'm gradually growing transparent and vanishing response:	Kaneki!
context: I'll kill you!\can be unraveled now\I'll chomp you to death!\Freeze\Breakable, unbreakable; shakable, unshakable\When I found you, it shook me\In this twisted world, I'm gradually growing transparent and vanishing\Kaneki! response:	Don't look for me; don't look at me
context: can be unraveled now\I'll chomp you to death!\Freeze\Breakable, unbreakable; shakable, unshakable\When I found you, it shook me\In this twisted world, I'm gradually growing transparent and vanishing\Kaneki!\Don't look for me; don't look at me response:	I don't wish to hurt you in a world
context: I'll chomp you to death!\Freeze\Breakable, unbreakable; shakable, unshakable\When I found you, it shook me\In this twisted world, I'm gradually growing transparent and vanishing\Kaneki!\Don't look for me; don't look at me\I don't wish to hurt you in a world response:	of someone else's imagining
context: Freeze\Breakable, unbreakable; shakable, unshakable\When I found you, it shook me\In this twisted world, I'm gradually growing transparent and vanishing\Kaneki!\Don't look for me; don't look at me\I don't wish to hurt you in a world\of someone else's imagining response:	Remember who I am
context: Breakable, unbreakable; shakable, unshakable\When I found you, it shook me\In this twisted world, I'm gradually growing transparent and vanishing\Kaneki!\Don't look for me; don't look at me\I don't wish to hurt you in a world\of someone else's imagining\Remember who I am response:	My full, vivid self
context: When I found you, it shook me\In this twisted world, I'm gradually growing transparent and vanishing\Kaneki!\Don't look for me; don't look at me\I don't wish to hurt you in a world\of someone else's imagining\Remember who I am\My full, vivid self response:	Now...
context: In this twisted world, I'm gradually growing transparent and vanishing\Kaneki!\Don't look for me; don't look at me\I don't wish to hurt you in a world\of someone else's imagining\Remember who I am\My full, vivid self\Now... response:	Entangled in the loneliness that fans out endlessly,
context: Kaneki!\Don't look for me; don't look at me\I don't wish to hurt you in a world\of someone else's imagining\Remember who I am\My full, vivid self\Now...\Entangled in the loneliness that fans out endlessly, response:	it's my turn.
context: Don't look for me; don't look at me\I don't wish to hurt you in a world\of someone else's imagining\Remember who I am\My full, vivid self\Now...\Entangled in the loneliness that fans out endlessly,\it's my turn. response:	stung by the memory of smiling so innocently
context: I don't wish to hurt you in a world\of someone else's imagining\Remember who I am\My full, vivid self\Now...\Entangled in the loneliness that fans out endlessly,\it's my turn.\stung by the memory of smiling so innocently response:	I can't move, I can't move, I can't move, I can't move,
context: of someone else's imagining\Remember who I am\My full, vivid self\Now...\Entangled in the loneliness that fans out endlessly,\it's my turn.\stung by the memory of smiling so innocently\I can't move, I can't move, I can't move, I can't move, response:	I can't move, I can't move!
context: Remember who I am\My full, vivid self\Now...\Entangled in the loneliness that fans out endlessly,\it's my turn.\stung by the memory of smiling so innocently\I can't move, I can't move, I can't move, I can't move,\I can't move, I can't move! response:	Unraveling the world
context: My full, vivid self\Now...\Entangled in the loneliness that fans out endlessly,\it's my turn.\stung by the memory of smiling so innocently\I can't move, I can't move, I can't move, I can't move,\I can't move, I can't move!\Unraveling the world response:	Kaneki!
context: Now...\Entangled in the loneliness that fans out endlessly,\it's my turn.\stung by the memory of smiling so innocently\I can't move, I can't move, I can't move, I can't move,\I can't move, I can't move!\Unraveling the world\Kaneki! response:	Kaneki!
context: Entangled in the loneliness that fans out endlessly,\it's my turn.\stung by the memory of smiling so innocently\I can't move, I can't move, I can't move, I can't move,\I can't move, I can't move!\Unraveling the world\Kaneki!\Kaneki! response:	Kaneki!
context: it's my turn.\stung by the memory of smiling so innocently\I can't move, I can't move, I can't move, I can't move,\I can't move, I can't move!\Unraveling the world\Kaneki!\Kaneki!\Kaneki! response:	I've completely changed; I couldn't change back
context: stung by the memory of smiling so innocently\I can't move, I can't move, I can't move, I can't move,\I can't move, I can't move!\Unraveling the world\Kaneki!\Kaneki!\Kaneki!\I've completely changed; I couldn't change back response:	The two entwine; the couple penshes
context: I can't move, I can't move, I can't move, I can't move,\I can't move, I can't move!\Unraveling the world\Kaneki!\Kaneki!\Kaneki!\I've completely changed; I couldn't change back\The two entwine; the couple penshes response:	Breakable, unbreakable; shakable, unshakable
context: I can't move, I can't move!\Unraveling the world\Kaneki!\Kaneki!\Kaneki!\I've completely changed; I couldn't change back\The two entwine; the couple penshes\Breakable, unbreakable; shakable, unshakable response:	I won't defile you
context: Unraveling the world\Kaneki!\Kaneki!\Kaneki!\I've completely changed; I couldn't change back\The two entwine; the couple penshes\Breakable, unbreakable; shakable, unshakable\I won't defile you response:	In this shook-up, twisted world, I'm gradually growing transparent and vanishing
context: Kaneki!\Kaneki!\Kaneki!\I've completely changed; I couldn't change back\The two entwine; the couple penshes\Breakable, unbreakable; shakable, unshakable\I won't defile you\In this shook-up, twisted world, I'm gradually growing transparent and vanishing response:	What's one thousand minus seven?
context: Kaneki!\Kaneki!\I've completely changed; I couldn't change back\The two entwine; the couple penshes\Breakable, unbreakable; shakable, unshakable\I won't defile you\In this shook-up, twisted world, I'm gradually growing transparent and vanishing\What's one thousand minus seven? response:	Don't look for me; don't look at me
context: Kaneki!\I've completely changed; I couldn't change back\The two entwine; the couple penshes\Breakable, unbreakable; shakable, unshakable\I won't defile you\In this shook-up, twisted world, I'm gradually growing transparent and vanishing\What's one thousand minus seven?\Don't look for me; don't look at me response:	Before the future comes completely undone
context: I've completely changed; I couldn't change back\The two entwine; the couple penshes\Breakable, unbreakable; shakable, unshakable\I won't defile you\In this shook-up, twisted world, I'm gradually growing transparent and vanishing\What's one thousand minus seven?\Don't look for me; don't look at me\Before the future comes completely undone response:	I'll ask again.
context: The two entwine; the couple penshes\Breakable, unbreakable; shakable, unshakable\I won't defile you\In this shook-up, twisted world, I'm gradually growing transparent and vanishing\What's one thousand minus seven?\Don't look for me; don't look at me\Before the future comes completely undone\I'll ask again. response:	caught in a pit of solitude somebody set for me,
context: Breakable, unbreakable; shakable, unshakable\I won't defile you\In this shook-up, twisted world, I'm gradually growing transparent and vanishing\What's one thousand minus seven?\Don't look for me; don't look at me\Before the future comes completely undone\I'll ask again.\caught in a pit of solitude somebody set for me, response:	What's one thousand minus seven?
context: I won't defile you\In this shook-up, twisted world, I'm gradually growing transparent and vanishing\What's one thousand minus seven?\Don't look for me; don't look at me\Before the future comes completely undone\I'll ask again.\caught in a pit of solitude somebody set for me,\What's one thousand minus seven? response:	think back on who I am
context: In this shook-up, twisted world, I'm gradually growing transparent and vanishing\What's one thousand minus seven?\Don't look for me; don't look at me\Before the future comes completely undone\I'll ask again.\caught in a pit of solitude somebody set for me,\What's one thousand minus seven?\think back on who I am response:	What is one thousand minus seven?
context: What's one thousand minus seven?\Don't look for me; don't look at me\Before the future comes completely undone\I'll ask again.\caught in a pit of solitude somebody set for me,\What's one thousand minus seven?\think back on who I am\What is one thousand minus seven? response:	My full, vivid self
context: Don't look for me; don't look at me\Before the future comes completely undone\I'll ask again.\caught in a pit of solitude somebody set for me,\What's one thousand minus seven?\think back on who I am\What is one thousand minus seven?\My full, vivid self response:	Don't forget me, don't forget me
context: Before the future comes completely undone\I'll ask again.\caught in a pit of solitude somebody set for me,\What's one thousand minus seven?\think back on who I am\What is one thousand minus seven?\My full, vivid self\Don't forget me, don't forget me response:	N-N-Nine hundred... ninety-three...
context: I'll ask again.\caught in a pit of solitude somebody set for me,\What's one thousand minus seven?\think back on who I am\What is one thousand minus seven?\My full, vivid self\Don't forget me, don't forget me\N-N-Nine hundred... ninety-three... response:	don't forget me, don't forget me
context: caught in a pit of solitude somebody set for me,\What's one thousand minus seven?\think back on who I am\What is one thousand minus seven?\My full, vivid self\Don't forget me, don't forget me\N-N-Nine hundred... ninety-three...\don't forget me, don't forget me response:	N-Nine hundred... eighty...
context: What's one thousand minus seven?\think back on who I am\What is one thousand minus seven?\My full, vivid self\Don't forget me, don't forget me\N-N-Nine hundred... ninety-three...\don't forget me, don't forget me\N-Nine hundred... eighty... response:	The change over me has me paralyzed
context: think back on who I am\What is one thousand minus seven?\My full, vivid self\Don't forget me, don't forget me\N-N-Nine hundred... ninety-three...\don't forget me, don't forget me\N-Nine hundred... eighty...\The change over me has me paralyzed response:	in an immutable object paradise
context: What is one thousand minus seven?\My full, vivid self\Don't forget me, don't forget me\N-N-Nine hundred... ninety-three...\don't forget me, don't forget me\N-Nine hundred... eighty...\The change over me has me paralyzed\in an immutable object paradise response:	six...
context: My full, vivid self\Don't forget me, don't forget me\N-N-Nine hundred... ninety-three...\don't forget me, don't forget me\N-Nine hundred... eighty...\The change over me has me paralyzed\in an immutable object paradise\six... response:	Nine hundred... seventy...
context: Don't forget me, don't forget me\N-N-Nine hundred... ninety-three...\don't forget me, don't forget me\N-Nine hundred... eighty...\The change over me has me paralyzed\in an immutable object paradise\six...\Nine hundred... seventy... response:	Remember who I am
context: N-N-Nine hundred... ninety-three...\don't forget me, don't forget me\N-Nine hundred... eighty...\The change over me has me paralyzed\in an immutable object paradise\six...\Nine hundred... seventy...\Remember who I am response:	Nine hundred seventy-two...
context: don't forget me, don't forget me\N-Nine hundred... eighty...\The change over me has me paralyzed\in an immutable object paradise\six...\Nine hundred... seventy...\Remember who I am\Nine hundred seventy-two... response:	Tell me, tell me,
context: N-Nine hundred... eighty...\The change over me has me paralyzed\in an immutable object paradise\six...\Nine hundred... seventy...\Remember who I am\Nine hundred seventy-two...\Tell me, tell me, response:	-Nine hundred sixty... five...
context: The change over me has me paralyzed\in an immutable object paradise\six...\Nine hundred... seventy...\Remember who I am\Nine hundred seventy-two...\Tell me, tell me,\-Nine hundred sixty... five... response:	-You tried to devour me. -Nine hundred sixty... five...
context: in an immutable object paradise\six...\Nine hundred... seventy...\Remember who I am\Nine hundred seventy-two...\Tell me, tell me,\-Nine hundred sixty... five...\-You tried to devour me. -Nine hundred sixty... five... response:	So you have no room to complain...
context: six...\Nine hundred... seventy...\Remember who I am\Nine hundred seventy-two...\Tell me, tell me,\-Nine hundred sixty... five...\-You tried to devour me. -Nine hundred sixty... five...\So you have no room to complain... response:	is there someone inside of me?
context: Nine hundred... seventy...\Remember who I am\Nine hundred seventy-two...\Tell me, tell me,\-Nine hundred sixty... five...\-You tried to devour me. -Nine hundred sixty... five...\So you have no room to complain...\is there someone inside of me? response:	if I eat you, do you?
context: Remember who I am\Nine hundred seventy-two...\Tell me, tell me,\-Nine hundred sixty... five...\-You tried to devour me. -Nine hundred sixty... five...\So you have no room to complain...\is there someone inside of me?\if I eat you, do you? response:	Layout: Katsuya Yamada
