context: watashi ga umareta asa no machi yuki no naka ni umoreta response:	sore wa sore wa chiisai te de aozora wo aoida
context: Turning off the light to the room...\Being able to be by her side the entire time she slept...\My heart swelled up so much with happiness...\It was irritating.\My head was pounding.\Rika-san, does your leg hurt?\A little.\I should've brought my cane. response:	I'm sorry. What about your medicine?
context: Being able to be by her side the entire time she slept...\My heart swelled up so much with happiness...\It was irritating.\My head was pounding.\Rika-san, does your leg hurt?\A little.\I should've brought my cane.\I'm sorry. What about your medicine? response:	I'll be fine. I always carry extras.
context: My heart swelled up so much with happiness...\It was irritating.\My head was pounding.\Rika-san, does your leg hurt?\A little.\I should've brought my cane.\I'm sorry. What about your medicine?\I'll be fine. I always carry extras. response:	Your home is just outside Otaru, right?
context: It was irritating.\My head was pounding.\Rika-san, does your leg hurt?\A little.\I should've brought my cane.\I'm sorry. What about your medicine?\I'll be fine. I always carry extras.\Your home is just outside Otaru, right? response:	No, it's actually pretty far from the city.
context: My head was pounding.\Rika-san, does your leg hurt?\A little.\I should've brought my cane.\I'm sorry. What about your medicine?\I'll be fine. I always carry extras.\Your home is just outside Otaru, right?\No, it's actually pretty far from the city. response:	Really?
context: Rika-san, does your leg hurt?\A little.\I should've brought my cane.\I'm sorry. What about your medicine?\I'll be fine. I always carry extras.\Your home is just outside Otaru, right?\No, it's actually pretty far from the city.\Really? response:	I've seen you watching footage of the city, so I figured you were local.
context: A little.\I should've brought my cane.\I'm sorry. What about your medicine?\I'll be fine. I always carry extras.\Your home is just outside Otaru, right?\No, it's actually pretty far from the city.\Really?\I've seen you watching footage of the city, so I figured you were local. response:	Back when I was in high school, I used to come out here often.
context: I should've brought my cane.\I'm sorry. What about your medicine?\I'll be fine. I always carry extras.\Your home is just outside Otaru, right?\No, it's actually pretty far from the city.\Really?\I've seen you watching footage of the city, so I figured you were local.\Back when I was in high school, I used to come out here often. response:	Oh, I'll go rent a car.
context: I'm sorry. What about your medicine?\I'll be fine. I always carry extras.\Your home is just outside Otaru, right?\No, it's actually pretty far from the city.\Really?\I've seen you watching footage of the city, so I figured you were local.\Back when I was in high school, I used to come out here often.\Oh, I'll go rent a car. response:	Is there anything you'd like for me to get?
context: I'll be fine. I always carry extras.\Your home is just outside Otaru, right?\No, it's actually pretty far from the city.\Really?\I've seen you watching footage of the city, so I figured you were local.\Back when I was in high school, I used to come out here often.\Oh, I'll go rent a car.\Is there anything you'd like for me to get? response:	Then, please get some milk and biscuits.
context: Your home is just outside Otaru, right?\No, it's actually pretty far from the city.\Really?\I've seen you watching footage of the city, so I figured you were local.\Back when I was in high school, I used to come out here often.\Oh, I'll go rent a car.\Is there anything you'd like for me to get?\Then, please get some milk and biscuits. response:	Is this your first time in Hokkaido?
context: No, it's actually pretty far from the city.\Really?\I've seen you watching footage of the city, so I figured you were local.\Back when I was in high school, I used to come out here often.\Oh, I'll go rent a car.\Is there anything you'd like for me to get?\Then, please get some milk and biscuits.\Is this your first time in Hokkaido? response:	Yes, it's really vast, isn't it?
context: Really?\I've seen you watching footage of the city, so I figured you were local.\Back when I was in high school, I used to come out here often.\Oh, I'll go rent a car.\Is there anything you'd like for me to get?\Then, please get some milk and biscuits.\Is this your first time in Hokkaido?\Yes, it's really vast, isn't it? response:	There aren't very many stoplights or street signs, are there?
context: I've seen you watching footage of the city, so I figured you were local.\Back when I was in high school, I used to come out here often.\Oh, I'll go rent a car.\Is there anything you'd like for me to get?\Then, please get some milk and biscuits.\Is this your first time in Hokkaido?\Yes, it's really vast, isn't it?\There aren't very many stoplights or street signs, are there? response:	We're okay nowadays since we have car navigation, but there isn't anywhere to go for directions if you get lost.
context: Back when I was in high school, I used to come out here often.\Oh, I'll go rent a car.\Is there anything you'd like for me to get?\Then, please get some milk and biscuits.\Is this your first time in Hokkaido?\Yes, it's really vast, isn't it?\There aren't very many stoplights or street signs, are there?\We're okay nowadays since we have car navigation, but there isn't anywhere to go for directions if you get lost. response:	Mayama-kun, thank you for this.
context: Oh, I'll go rent a car.\Is there anything you'd like for me to get?\Then, please get some milk and biscuits.\Is this your first time in Hokkaido?\Yes, it's really vast, isn't it?\There aren't very many stoplights or street signs, are there?\We're okay nowadays since we have car navigation, but there isn't anywhere to go for directions if you get lost.\Mayama-kun, thank you for this. response:	It's made my leg feel better.
context: Is there anything you'd like for me to get?\Then, please get some milk and biscuits.\Is this your first time in Hokkaido?\Yes, it's really vast, isn't it?\There aren't very many stoplights or street signs, are there?\We're okay nowadays since we have car navigation, but there isn't anywhere to go for directions if you get lost.\Mayama-kun, thank you for this.\It's made my leg feel better. response:	I apologize for the childish pattern...
context: Then, please get some milk and biscuits.\Is this your first time in Hokkaido?\Yes, it's really vast, isn't it?\There aren't very many stoplights or street signs, are there?\We're okay nowadays since we have car navigation, but there isn't anywhere to go for directions if you get lost.\Mayama-kun, thank you for this.\It's made my leg feel better.\I apologize for the childish pattern... response:	Mayama-kun, you didn't sleep well, did you?
context: Is this your first time in Hokkaido?\Yes, it's really vast, isn't it?\There aren't very many stoplights or street signs, are there?\We're okay nowadays since we have car navigation, but there isn't anywhere to go for directions if you get lost.\Mayama-kun, thank you for this.\It's made my leg feel better.\I apologize for the childish pattern...\Mayama-kun, you didn't sleep well, did you? response:	Super Strong Black Mint Gum
context: Yes, it's really vast, isn't it?\There aren't very many stoplights or street signs, are there?\We're okay nowadays since we have car navigation, but there isn't anywhere to go for directions if you get lost.\Mayama-kun, thank you for this.\It's made my leg feel better.\I apologize for the childish pattern...\Mayama-kun, you didn't sleep well, did you?\Super Strong Black Mint Gum response:	Are you okay?
context: There aren't very many stoplights or street signs, are there?\We're okay nowadays since we have car navigation, but there isn't anywhere to go for directions if you get lost.\Mayama-kun, thank you for this.\It's made my leg feel better.\I apologize for the childish pattern...\Mayama-kun, you didn't sleep well, did you?\Super Strong Black Mint Gum\Are you okay? response:	I'm fine. I slept great! Really well.
context: We're okay nowadays since we have car navigation, but there isn't anywhere to go for directions if you get lost.\Mayama-kun, thank you for this.\It's made my leg feel better.\I apologize for the childish pattern...\Mayama-kun, you didn't sleep well, did you?\Super Strong Black Mint Gum\Are you okay?\I'm fine. I slept great! Really well. response:	While watching the colorless Sea of Japan to our left...
context: Mayama-kun, thank you for this.\It's made my leg feel better.\I apologize for the childish pattern...\Mayama-kun, you didn't sleep well, did you?\Super Strong Black Mint Gum\Are you okay?\I'm fine. I slept great! Really well.\While watching the colorless Sea of Japan to our left... response:	And then, we finally arrived to find the ruins of her home.
context: It's made my leg feel better.\I apologize for the childish pattern...\Mayama-kun, you didn't sleep well, did you?\Super Strong Black Mint Gum\Are you okay?\I'm fine. I slept great! Really well.\While watching the colorless Sea of Japan to our left...\And then, we finally arrived to find the ruins of her home. response:	Whenever people leave this land, we all do this.
context: I apologize for the childish pattern...\Mayama-kun, you didn't sleep well, did you?\Super Strong Black Mint Gum\Are you okay?\I'm fine. I slept great! Really well.\While watching the colorless Sea of Japan to our left...\And then, we finally arrived to find the ruins of her home.\Whenever people leave this land, we all do this. response:	An abandoned house will be crushed under the weight of snow and is reduced to ruins by springtime.
context: Mayama-kun, you didn't sleep well, did you?\Super Strong Black Mint Gum\Are you okay?\I'm fine. I slept great! Really well.\While watching the colorless Sea of Japan to our left...\And then, we finally arrived to find the ruins of her home.\Whenever people leave this land, we all do this.\An abandoned house will be crushed under the weight of snow and is reduced to ruins by springtime. response:	The last time I was here was when my father died.
context: Super Strong Black Mint Gum\Are you okay?\I'm fine. I slept great! Really well.\While watching the colorless Sea of Japan to our left...\And then, we finally arrived to find the ruins of her home.\Whenever people leave this land, we all do this.\An abandoned house will be crushed under the weight of snow and is reduced to ruins by springtime.\The last time I was here was when my father died. response:	Harada-kun stayed behind to oversee the demolition of this place.
context: Are you okay?\I'm fine. I slept great! Really well.\While watching the colorless Sea of Japan to our left...\And then, we finally arrived to find the ruins of her home.\Whenever people leave this land, we all do this.\An abandoned house will be crushed under the weight of snow and is reduced to ruins by springtime.\The last time I was here was when my father died.\Harada-kun stayed behind to oversee the demolition of this place. response:	I was too scared... and couldn't see it through to the end.
context: I'm fine. I slept great! Really well.\While watching the colorless Sea of Japan to our left...\And then, we finally arrived to find the ruins of her home.\Whenever people leave this land, we all do this.\An abandoned house will be crushed under the weight of snow and is reduced to ruins by springtime.\The last time I was here was when my father died.\Harada-kun stayed behind to oversee the demolition of this place.\I was too scared... and couldn't see it through to the end. response:	Don't cry for someone who made you cry.
context: While watching the colorless Sea of Japan to our left...\And then, we finally arrived to find the ruins of her home.\Whenever people leave this land, we all do this.\An abandoned house will be crushed under the weight of snow and is reduced to ruins by springtime.\The last time I was here was when my father died.\Harada-kun stayed behind to oversee the demolition of this place.\I was too scared... and couldn't see it through to the end.\Don't cry for someone who made you cry. response:	I'll reduce this place to pieces for you.
context: And then, we finally arrived to find the ruins of her home.\Whenever people leave this land, we all do this.\An abandoned house will be crushed under the weight of snow and is reduced to ruins by springtime.\The last time I was here was when my father died.\Harada-kun stayed behind to oversee the demolition of this place.\I was too scared... and couldn't see it through to the end.\Don't cry for someone who made you cry.\I'll reduce this place to pieces for you. response:	You have me now.
context: Whenever people leave this land, we all do this.\An abandoned house will be crushed under the weight of snow and is reduced to ruins by springtime.\The last time I was here was when my father died.\Harada-kun stayed behind to oversee the demolition of this place.\I was too scared... and couldn't see it through to the end.\Don't cry for someone who made you cry.\I'll reduce this place to pieces for you.\You have me now. response:	You don't need any other places to go home to.
context: An abandoned house will be crushed under the weight of snow and is reduced to ruins by springtime.\The last time I was here was when my father died.\Harada-kun stayed behind to oversee the demolition of this place.\I was too scared... and couldn't see it through to the end.\Don't cry for someone who made you cry.\I'll reduce this place to pieces for you.\You have me now.\You don't need any other places to go home to. response:	Right?
context: The last time I was here was when my father died.\Harada-kun stayed behind to oversee the demolition of this place.\I was too scared... and couldn't see it through to the end.\Don't cry for someone who made you cry.\I'll reduce this place to pieces for you.\You have me now.\You don't need any other places to go home to.\Right? response:	Isn't that so, Rika?
context: Harada-kun stayed behind to oversee the demolition of this place.\I was too scared... and couldn't see it through to the end.\Don't cry for someone who made you cry.\I'll reduce this place to pieces for you.\You have me now.\You don't need any other places to go home to.\Right?\Isn't that so, Rika? response:	I'm sorry for not coming back for such a long time, Shiro-san.
context: I was too scared... and couldn't see it through to the end.\Don't cry for someone who made you cry.\I'll reduce this place to pieces for you.\You have me now.\You don't need any other places to go home to.\Right?\Isn't that so, Rika?\I'm sorry for not coming back for such a long time, Shiro-san. response:	I used to have a dog.
context: Don't cry for someone who made you cry.\I'll reduce this place to pieces for you.\You have me now.\You don't need any other places to go home to.\Right?\Isn't that so, Rika?\I'm sorry for not coming back for such a long time, Shiro-san.\I used to have a dog. response:	He was white and so kind.
context: I'll reduce this place to pieces for you.\You have me now.\You don't need any other places to go home to.\Right?\Isn't that so, Rika?\I'm sorry for not coming back for such a long time, Shiro-san.\I used to have a dog.\He was white and so kind. response:	He was at my house ever since I was a baby...
context: You have me now.\You don't need any other places to go home to.\Right?\Isn't that so, Rika?\I'm sorry for not coming back for such a long time, Shiro-san.\I used to have a dog.\He was white and so kind.\He was at my house ever since I was a baby... response:	He was always by my side in this empty land.
context: You don't need any other places to go home to.\Right?\Isn't that so, Rika?\I'm sorry for not coming back for such a long time, Shiro-san.\I used to have a dog.\He was white and so kind.\He was at my house ever since I was a baby...\He was always by my side in this empty land. response:	Mayama-kun...
context: Right?\Isn't that so, Rika?\I'm sorry for not coming back for such a long time, Shiro-san.\I used to have a dog.\He was white and so kind.\He was at my house ever since I was a baby...\He was always by my side in this empty land.\Mayama-kun... response:	Yes?
context: Isn't that so, Rika?\I'm sorry for not coming back for such a long time, Shiro-san.\I used to have a dog.\He was white and so kind.\He was at my house ever since I was a baby...\He was always by my side in this empty land.\Mayama-kun...\Yes? response:	Thank you... for bringing me here.
context: I'm sorry for not coming back for such a long time, Shiro-san.\I used to have a dog.\He was white and so kind.\He was at my house ever since I was a baby...\He was always by my side in this empty land.\Mayama-kun...\Yes?\Thank you... for bringing me here. response:	I couldn't have possibly come here on my own.
context: I used to have a dog.\He was white and so kind.\He was at my house ever since I was a baby...\He was always by my side in this empty land.\Mayama-kun...\Yes?\Thank you... for bringing me here.\I couldn't have possibly come here on my own. response:	But... I was finally able to look upon this place.
context: He was white and so kind.\He was at my house ever since I was a baby...\He was always by my side in this empty land.\Mayama-kun...\Yes?\Thank you... for bringing me here.\I couldn't have possibly come here on my own.\But... I was finally able to look upon this place. response:	There really isn't anything left anymore, is there?
context: He was at my house ever since I was a baby...\He was always by my side in this empty land.\Mayama-kun...\Yes?\Thank you... for bringing me here.\I couldn't have possibly come here on my own.\But... I was finally able to look upon this place.\There really isn't anything left anymore, is there? response:	I could tell that yet another thing tying her to this world was unraveling.
context: He was always by my side in this empty land.\Mayama-kun...\Yes?\Thank you... for bringing me here.\I couldn't have possibly come here on my own.\But... I was finally able to look upon this place.\There really isn't anything left anymore, is there?\I could tell that yet another thing tying her to this world was unraveling. response:	It was as if the tapes signaling our farewell were being torn off, one by one...
context: Mayama-kun...\Yes?\Thank you... for bringing me here.\I couldn't have possibly come here on my own.\But... I was finally able to look upon this place.\There really isn't anything left anymore, is there?\I could tell that yet another thing tying her to this world was unraveling.\It was as if the tapes signaling our farewell were being torn off, one by one... response:	W-What?
context: Yes?\Thank you... for bringing me here.\I couldn't have possibly come here on my own.\But... I was finally able to look upon this place.\There really isn't anything left anymore, is there?\I could tell that yet another thing tying her to this world was unraveling.\It was as if the tapes signaling our farewell were being torn off, one by one...\W-What? response:	Mayama-kun?
context: Thank you... for bringing me here.\I couldn't have possibly come here on my own.\But... I was finally able to look upon this place.\There really isn't anything left anymore, is there?\I could tell that yet another thing tying her to this world was unraveling.\It was as if the tapes signaling our farewell were being torn off, one by one...\W-What?\Mayama-kun? response:	I figured as much.
context: I couldn't have possibly come here on my own.\But... I was finally able to look upon this place.\There really isn't anything left anymore, is there?\I could tell that yet another thing tying her to this world was unraveling.\It was as if the tapes signaling our farewell were being torn off, one by one...\W-What?\Mayama-kun?\I figured as much. response:	You'd only allow me to do something like this...
context: But... I was finally able to look upon this place.\There really isn't anything left anymore, is there?\I could tell that yet another thing tying her to this world was unraveling.\It was as if the tapes signaling our farewell were being torn off, one by one...\W-What?\Mayama-kun?\I figured as much.\You'd only allow me to do something like this... response:	Tell me.
context: There really isn't anything left anymore, is there?\I could tell that yet another thing tying her to this world was unraveling.\It was as if the tapes signaling our farewell were being torn off, one by one...\W-What?\Mayama-kun?\I figured as much.\You'd only allow me to do something like this...\Tell me. response:	What are you thinking?
context: I could tell that yet another thing tying her to this world was unraveling.\It was as if the tapes signaling our farewell were being torn off, one by one...\W-What?\Mayama-kun?\I figured as much.\You'd only allow me to do something like this...\Tell me.\What are you thinking? response:	Lying to me about going to Spain together...
context: It was as if the tapes signaling our farewell were being torn off, one by one...\W-What?\Mayama-kun?\I figured as much.\You'd only allow me to do something like this...\Tell me.\What are you thinking?\Lying to me about going to Spain together... response:	Did you think I would be so easily consoled?
context: W-What?\Mayama-kun?\I figured as much.\You'd only allow me to do something like this...\Tell me.\What are you thinking?\Lying to me about going to Spain together...\Did you think I would be so easily consoled? response:	I wasn't lying.
context: Mayama-kun?\I figured as much.\You'd only allow me to do something like this...\Tell me.\What are you thinking?\Lying to me about going to Spain together...\Did you think I would be so easily consoled?\I wasn't lying. response:	Even though you only ordered one ticket?
context: I figured as much.\You'd only allow me to do something like this...\Tell me.\What are you thinking?\Lying to me about going to Spain together...\Did you think I would be so easily consoled?\I wasn't lying.\Even though you only ordered one ticket? response:	Even though you've looked for a single apartment over there?
context: You'd only allow me to do something like this...\Tell me.\What are you thinking?\Lying to me about going to Spain together...\Did you think I would be so easily consoled?\I wasn't lying.\Even though you only ordered one ticket?\Even though you've looked for a single apartment over there? response:	You looked through my e-mail?
context: Tell me.\What are you thinking?\Lying to me about going to Spain together...\Did you think I would be so easily consoled?\I wasn't lying.\Even though you only ordered one ticket?\Even though you've looked for a single apartment over there?\You looked through my e-mail? response:	Yeah, I did.
context: What are you thinking?\Lying to me about going to Spain together...\Did you think I would be so easily consoled?\I wasn't lying.\Even though you only ordered one ticket?\Even though you've looked for a single apartment over there?\You looked through my e-mail?\Yeah, I did. response:	mizore ni utarete inochi togarasete Grinding away my life in the pouring sleet...
context: Lying to me about going to Spain together...\Did you think I would be so easily consoled?\I wasn't lying.\Even though you only ordered one ticket?\Even though you've looked for a single apartment over there?\You looked through my e-mail?\Yeah, I did.\mizore ni utarete inochi togarasete Grinding away my life in the pouring sleet... response:	Your e-mail, fax, mail, files, everything!
context: Did you think I would be so easily consoled?\I wasn't lying.\Even though you only ordered one ticket?\Even though you've looked for a single apartment over there?\You looked through my e-mail?\Yeah, I did.\mizore ni utarete inochi togarasete Grinding away my life in the pouring sleet...\Your e-mail, fax, mail, files, everything! response:	I know everything about you!
context: I wasn't lying.\Even though you only ordered one ticket?\Even though you've looked for a single apartment over there?\You looked through my e-mail?\Yeah, I did.\mizore ni utarete inochi togarasete Grinding away my life in the pouring sleet...\Your e-mail, fax, mail, files, everything!\I know everything about you! response:	You're thinking that you don't care about anything, aren't you?!
context: Even though you only ordered one ticket?\Even though you've looked for a single apartment over there?\You looked through my e-mail?\Yeah, I did.\mizore ni utarete inochi togarasete Grinding away my life in the pouring sleet...\Your e-mail, fax, mail, files, everything!\I know everything about you!\You're thinking that you don't care about anything, aren't you?! response:	susuketa machi de sagashi tsudzuketa...I kept searching in that gray town.
context: Even though you've looked for a single apartment over there?\You looked through my e-mail?\Yeah, I did.\mizore ni utarete inochi togarasete Grinding away my life in the pouring sleet...\Your e-mail, fax, mail, files, everything!\I know everything about you!\You're thinking that you don't care about anything, aren't you?!\susuketa machi de sagashi tsudzuketa...I kept searching in that gray town. response:	You're thinking about ending everything once you finish all of Harada-san's jobs, aren't you?!
context: You looked through my e-mail?\Yeah, I did.\mizore ni utarete inochi togarasete Grinding away my life in the pouring sleet...\Your e-mail, fax, mail, files, everything!\I know everything about you!\You're thinking that you don't care about anything, aren't you?!\susuketa machi de sagashi tsudzuketa...I kept searching in that gray town.\You're thinking about ending everything once you finish all of Harada-san's jobs, aren't you?! response:	You made a big mistake in becoming involved with me.
context: Yeah, I did.\mizore ni utarete inochi togarasete Grinding away my life in the pouring sleet...\Your e-mail, fax, mail, files, everything!\I know everything about you!\You're thinking that you don't care about anything, aren't you?!\susuketa machi de sagashi tsudzuketa...I kept searching in that gray town.\You're thinking about ending everything once you finish all of Harada-san's jobs, aren't you?!\You made a big mistake in becoming involved with me. response:	kuzuresou na hashi wo iki tomete watari After holding my breath to cross that rickety bridge...
context: mizore ni utarete inochi togarasete Grinding away my life in the pouring sleet...\Your e-mail, fax, mail, files, everything!\I know everything about you!\You're thinking that you don't care about anything, aren't you?!\susuketa machi de sagashi tsudzuketa...I kept searching in that gray town.\You're thinking about ending everything once you finish all of Harada-san's jobs, aren't you?!\You made a big mistake in becoming involved with me.\kuzuresou na hashi wo iki tomete watari After holding my breath to cross that rickety bridge... response:	I'm following you no matter where you go!
context: Your e-mail, fax, mail, files, everything!\I know everything about you!\You're thinking that you don't care about anything, aren't you?!\susuketa machi de sagashi tsudzuketa...I kept searching in that gray town.\You're thinking about ending everything once you finish all of Harada-san's jobs, aren't you?!\You made a big mistake in becoming involved with me.\kuzuresou na hashi wo iki tomete watari After holding my breath to cross that rickety bridge...\I'm following you no matter where you go! response:	Don't you dare think you can die so easily!
context: I know everything about you!\You're thinking that you don't care about anything, aren't you?!\susuketa machi de sagashi tsudzuketa...I kept searching in that gray town.\You're thinking about ending everything once you finish all of Harada-san's jobs, aren't you?!\You made a big mistake in becoming involved with me.\kuzuresou na hashi wo iki tomete watari After holding my breath to cross that rickety bridge...\I'm following you no matter where you go!\Don't you dare think you can die so easily! response:	ki no sei no saki ni mitsuketa mono wa......what I found beyond my imagination was...
context: You're thinking that you don't care about anything, aren't you?!\susuketa machi de sagashi tsudzuketa...I kept searching in that gray town.\You're thinking about ending everything once you finish all of Harada-san's jobs, aren't you?!\You made a big mistake in becoming involved with me.\kuzuresou na hashi wo iki tomete watari After holding my breath to cross that rickety bridge...\I'm following you no matter where you go!\Don't you dare think you can die so easily!\ki no sei no saki ni mitsuketa mono wa......what I found beyond my imagination was... response:	ima kimi dake no tame ni akai hi ni naru Now, just for you, I become a red flame...
context: susuketa machi de sagashi tsudzuketa...I kept searching in that gray town.\You're thinking about ending everything once you finish all of Harada-san's jobs, aren't you?!\You made a big mistake in becoming involved with me.\kuzuresou na hashi wo iki tomete watari After holding my breath to cross that rickety bridge...\I'm following you no matter where you go!\Don't you dare think you can die so easily!\ki no sei no saki ni mitsuketa mono wa......what I found beyond my imagination was...\ima kimi dake no tame ni akai hi ni naru Now, just for you, I become a red flame... response:	I'm begging you...
context: You're thinking about ending everything once you finish all of Harada-san's jobs, aren't you?!\You made a big mistake in becoming involved with me.\kuzuresou na hashi wo iki tomete watari After holding my breath to cross that rickety bridge...\I'm following you no matter where you go!\Don't you dare think you can die so easily!\ki no sei no saki ni mitsuketa mono wa......what I found beyond my imagination was...\ima kimi dake no tame ni akai hi ni naru Now, just for you, I become a red flame...\I'm begging you... response:	Please try to live...
context: You made a big mistake in becoming involved with me.\kuzuresou na hashi wo iki tomete watari After holding my breath to cross that rickety bridge...\I'm following you no matter where you go!\Don't you dare think you can die so easily!\ki no sei no saki ni mitsuketa mono wa......what I found beyond my imagination was...\ima kimi dake no tame ni akai hi ni naru Now, just for you, I become a red flame...\I'm begging you...\Please try to live... response:	kimi wo atatametai...because I want to warm you up...
context: kuzuresou na hashi wo iki tomete watari After holding my breath to cross that rickety bridge...\I'm following you no matter where you go!\Don't you dare think you can die so easily!\ki no sei no saki ni mitsuketa mono wa......what I found beyond my imagination was...\ima kimi dake no tame ni akai hi ni naru Now, just for you, I become a red flame...\I'm begging you...\Please try to live...\kimi wo atatametai...because I want to warm you up... response:	kotoba ni sureba buzama na koto mo...forever, until my words...
context: I'm following you no matter where you go!\Don't you dare think you can die so easily!\ki no sei no saki ni mitsuketa mono wa......what I found beyond my imagination was...\ima kimi dake no tame ni akai hi ni naru Now, just for you, I become a red flame...\I'm begging you...\Please try to live...\kimi wo atatametai...because I want to warm you up...\kotoba ni sureba buzama na koto mo...forever, until my words... response:	Ah, damn. This is so uncool.
context: Don't you dare think you can die so easily!\ki no sei no saki ni mitsuketa mono wa......what I found beyond my imagination was...\ima kimi dake no tame ni akai hi ni naru Now, just for you, I become a red flame...\I'm begging you...\Please try to live...\kimi wo atatametai...because I want to warm you up...\kotoba ni sureba buzama na koto mo...forever, until my words...\Ah, damn. This is so uncool. response:	uso ja naku naru made zutto...can make true all my awkward lies.
context: ki no sei no saki ni mitsuketa mono wa......what I found beyond my imagination was...\ima kimi dake no tame ni akai hi ni naru Now, just for you, I become a red flame...\I'm begging you...\Please try to live...\kimi wo atatametai...because I want to warm you up...\kotoba ni sureba buzama na koto mo...forever, until my words...\Ah, damn. This is so uncool.\uso ja naku naru made zutto...can make true all my awkward lies. response:	I'm sorry, could you go outside first?
context: ima kimi dake no tame ni akai hi ni naru Now, just for you, I become a red flame...\I'm begging you...\Please try to live...\kimi wo atatametai...because I want to warm you up...\kotoba ni sureba buzama na koto mo...forever, until my words...\Ah, damn. This is so uncool.\uso ja naku naru made zutto...can make true all my awkward lies.\I'm sorry, could you go outside first? response:	I-I need to pull myself together.
context: I'm begging you...\Please try to live...\kimi wo atatametai...because I want to warm you up...\kotoba ni sureba buzama na koto mo...forever, until my words...\Ah, damn. This is so uncool.\uso ja naku naru made zutto...can make true all my awkward lies.\I'm sorry, could you go outside first?\I-I need to pull myself together. response:	Please have some tea in the lounge.
context: Please try to live...\kimi wo atatametai...because I want to warm you up...\kotoba ni sureba buzama na koto mo...forever, until my words...\Ah, damn. This is so uncool.\uso ja naku naru made zutto...can make true all my awkward lies.\I'm sorry, could you go outside first?\I-I need to pull myself together.\Please have some tea in the lounge. response:	You can't take your bag.
context: kimi wo atatametai...because I want to warm you up...\kotoba ni sureba buzama na koto mo...forever, until my words...\Ah, damn. This is so uncool.\uso ja naku naru made zutto...can make true all my awkward lies.\I'm sorry, could you go outside first?\I-I need to pull myself together.\Please have some tea in the lounge.\You can't take your bag. response:	I've finished the checkout.
context: kotoba ni sureba buzama na koto mo...forever, until my words...\Ah, damn. This is so uncool.\uso ja naku naru made zutto...can make true all my awkward lies.\I'm sorry, could you go outside first?\I-I need to pull myself together.\Please have some tea in the lounge.\You can't take your bag.\I've finished the checkout. response:	I've also reserved a flight for 12:30.
context: Ah, damn. This is so uncool.\uso ja naku naru made zutto...can make true all my awkward lies.\I'm sorry, could you go outside first?\I-I need to pull myself together.\Please have some tea in the lounge.\You can't take your bag.\I've finished the checkout.\I've also reserved a flight for 12:30. response:	And um... about earlier...
context: uso ja naku naru made zutto...can make true all my awkward lies.\I'm sorry, could you go outside first?\I-I need to pull myself together.\Please have some tea in the lounge.\You can't take your bag.\I've finished the checkout.\I've also reserved a flight for 12:30.\And um... about earlier... response:	Please sit.
context: I'm sorry, could you go outside first?\I-I need to pull myself together.\Please have some tea in the lounge.\You can't take your bag.\I've finished the checkout.\I've also reserved a flight for 12:30.\And um... about earlier...\Please sit. response:	We still have some time.
context: I-I need to pull myself together.\Please have some tea in the lounge.\You can't take your bag.\I've finished the checkout.\I've also reserved a flight for 12:30.\And um... about earlier...\Please sit.\We still have some time. response:	Let's eat something first.
context: Please have some tea in the lounge.\You can't take your bag.\I've finished the checkout.\I've also reserved a flight for 12:30.\And um... about earlier...\Please sit.\We still have some time.\Let's eat something first. response:	Two days later...
context: You can't take your bag.\I've finished the checkout.\I've also reserved a flight for 12:30.\And um... about earlier...\Please sit.\We still have some time.\Let's eat something first.\Two days later... response:	I headed to Narita to see her off.
context: I've finished the checkout.\I've also reserved a flight for 12:30.\And um... about earlier...\Please sit.\We still have some time.\Let's eat something first.\Two days later...\I headed to Narita to see her off. response:	After talking about work until the very end, she was sucked into the gate.
context: I've also reserved a flight for 12:30.\And um... about earlier...\Please sit.\We still have some time.\Let's eat something first.\Two days later...\I headed to Narita to see her off.\After talking about work until the very end, she was sucked into the gate. response:	When I peeked into her e-mails while cleaning up back at the office...
context: And um... about earlier...\Please sit.\We still have some time.\Let's eat something first.\Two days later...\I headed to Narita to see her off.\After talking about work until the very end, she was sucked into the gate.\When I peeked into her e-mails while cleaning up back at the office... response:	arifurete iru kimochi nante sa
context: Please sit.\We still have some time.\Let's eat something first.\Two days later...\I headed to Narita to see her off.\After talking about work until the very end, she was sucked into the gate.\When I peeked into her e-mails while cleaning up back at the office...\arifurete iru kimochi nante sa response:	It would be so much easier...
context: We still have some time.\Let's eat something first.\Two days later...\I headed to Narita to see her off.\After talking about work until the very end, she was sucked into the gate.\When I peeked into her e-mails while cleaning up back at the office...\arifurete iru kimochi nante sa\It would be so much easier... response:	nanimo iwazu ni isso kieteshimaeba
context: Let's eat something first.\Two days later...\I headed to Narita to see her off.\After talking about work until the very end, she was sucked into the gate.\When I peeked into her e-mails while cleaning up back at the office...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba response:	raku ni nareru no ni
context: Two days later...\I headed to Narita to see her off.\After talking about work until the very end, she was sucked into the gate.\When I peeked into her e-mails while cleaning up back at the office...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni response:	sorezore no michi wo yuku sono wakaremichi
context: I headed to Narita to see her off.\After talking about work until the very end, she was sucked into the gate.\When I peeked into her e-mails while cleaning up back at the office...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi response:	At the crossroads where we split ways...
