context: watashi ga umareta asa no machi yuki no naka ni umoreta response:	sore wa sore wa chiisai te de aozora wo aoida
context: I'm leaving this place.\I love money, but I hate being made to work with someone else's money.\Don't be hasty.\Please think about it.\Everyone's pay will double...\Tatsuo, that's enough.\I want to punch your lights out, but I'll refrain for today.\Take care of everyone. response:	I don't want to ask you, but this alone I beg of you.
context: I love money, but I hate being made to work with someone else's money.\Don't be hasty.\Please think about it.\Everyone's pay will double...\Tatsuo, that's enough.\I want to punch your lights out, but I'll refrain for today.\Take care of everyone.\I don't want to ask you, but this alone I beg of you. response:	If you betray my request, I'll kill you.
context: Don't be hasty.\Please think about it.\Everyone's pay will double...\Tatsuo, that's enough.\I want to punch your lights out, but I'll refrain for today.\Take care of everyone.\I don't want to ask you, but this alone I beg of you.\If you betray my request, I'll kill you. response:	Got it, Tatsuo?
context: Please think about it.\Everyone's pay will double...\Tatsuo, that's enough.\I want to punch your lights out, but I'll refrain for today.\Take care of everyone.\I don't want to ask you, but this alone I beg of you.\If you betray my request, I'll kill you.\Got it, Tatsuo? response:	Ah, Tsukasa...
context: Everyone's pay will double...\Tatsuo, that's enough.\I want to punch your lights out, but I'll refrain for today.\Take care of everyone.\I don't want to ask you, but this alone I beg of you.\If you betray my request, I'll kill you.\Got it, Tatsuo?\Ah, Tsukasa... response:	I feel like I can finally go to sleep...
context: Tatsuo, that's enough.\I want to punch your lights out, but I'll refrain for today.\Take care of everyone.\I don't want to ask you, but this alone I beg of you.\If you betray my request, I'll kill you.\Got it, Tatsuo?\Ah, Tsukasa...\I feel like I can finally go to sleep... response:	I hadn't been able to sleep lately for some reason...
context: I want to punch your lights out, but I'll refrain for today.\Take care of everyone.\I don't want to ask you, but this alone I beg of you.\If you betray my request, I'll kill you.\Got it, Tatsuo?\Ah, Tsukasa...\I feel like I can finally go to sleep...\I hadn't been able to sleep lately for some reason... response:	But now I feel like I can finally sleep...
context: Take care of everyone.\I don't want to ask you, but this alone I beg of you.\If you betray my request, I'll kill you.\Got it, Tatsuo?\Ah, Tsukasa...\I feel like I can finally go to sleep...\I hadn't been able to sleep lately for some reason...\But now I feel like I can finally sleep... response:	Deeply... like sinking into mud...
context: I don't want to ask you, but this alone I beg of you.\If you betray my request, I'll kill you.\Got it, Tatsuo?\Ah, Tsukasa...\I feel like I can finally go to sleep...\I hadn't been able to sleep lately for some reason...\But now I feel like I can finally sleep...\Deeply... like sinking into mud... response:	Hey, Tatsuo.
context: If you betray my request, I'll kill you.\Got it, Tatsuo?\Ah, Tsukasa...\I feel like I can finally go to sleep...\I hadn't been able to sleep lately for some reason...\But now I feel like I can finally sleep...\Deeply... like sinking into mud...\Hey, Tatsuo. response:	Are you dying?
context: Got it, Tatsuo?\Ah, Tsukasa...\I feel like I can finally go to sleep...\I hadn't been able to sleep lately for some reason...\But now I feel like I can finally sleep...\Deeply... like sinking into mud...\Hey, Tatsuo.\Are you dying? response:	Yeah.
context: Ah, Tsukasa...\I feel like I can finally go to sleep...\I hadn't been able to sleep lately for some reason...\But now I feel like I can finally sleep...\Deeply... like sinking into mud...\Hey, Tatsuo.\Are you dying?\Yeah. response:	Sorry, Tsukasa.
context: I feel like I can finally go to sleep...\I hadn't been able to sleep lately for some reason...\But now I feel like I can finally sleep...\Deeply... like sinking into mud...\Hey, Tatsuo.\Are you dying?\Yeah.\Sorry, Tsukasa. response:	Don't do it if you're gonna apologize later, idiot.
context: I hadn't been able to sleep lately for some reason...\But now I feel like I can finally sleep...\Deeply... like sinking into mud...\Hey, Tatsuo.\Are you dying?\Yeah.\Sorry, Tsukasa.\Don't do it if you're gonna apologize later, idiot. response:	You were tricked, too!
context: But now I feel like I can finally sleep...\Deeply... like sinking into mud...\Hey, Tatsuo.\Are you dying?\Yeah.\Sorry, Tsukasa.\Don't do it if you're gonna apologize later, idiot.\You were tricked, too! response:	Yeah.
context: Deeply... like sinking into mud...\Hey, Tatsuo.\Are you dying?\Yeah.\Sorry, Tsukasa.\Don't do it if you're gonna apologize later, idiot.\You were tricked, too!\Yeah. response:	Again, this contract states that we'll be paying you as our employee.
context: Hey, Tatsuo.\Are you dying?\Yeah.\Sorry, Tsukasa.\Don't do it if you're gonna apologize later, idiot.\You were tricked, too!\Yeah.\Again, this contract states that we'll be paying you as our employee. response:	In the event that you pass away, unfortunately, all rights will be transferred to Floyd Electric Corporation.
context: Are you dying?\Yeah.\Sorry, Tsukasa.\Don't do it if you're gonna apologize later, idiot.\You were tricked, too!\Yeah.\Again, this contract states that we'll be paying you as our employee.\In the event that you pass away, unfortunately, all rights will be transferred to Floyd Electric Corporation. response:	You idiot.
context: Yeah.\Sorry, Tsukasa.\Don't do it if you're gonna apologize later, idiot.\You were tricked, too!\Yeah.\Again, this contract states that we'll be paying you as our employee.\In the event that you pass away, unfortunately, all rights will be transferred to Floyd Electric Corporation.\You idiot. response:	Yeah.
context: Sorry, Tsukasa.\Don't do it if you're gonna apologize later, idiot.\You were tricked, too!\Yeah.\Again, this contract states that we'll be paying you as our employee.\In the event that you pass away, unfortunately, all rights will be transferred to Floyd Electric Corporation.\You idiot.\Yeah. response:	Don't just agree.
context: Don't do it if you're gonna apologize later, idiot.\You were tricked, too!\Yeah.\Again, this contract states that we'll be paying you as our employee.\In the event that you pass away, unfortunately, all rights will be transferred to Floyd Electric Corporation.\You idiot.\Yeah.\Don't just agree. response:	I won't forgive you.
context: You were tricked, too!\Yeah.\Again, this contract states that we'll be paying you as our employee.\In the event that you pass away, unfortunately, all rights will be transferred to Floyd Electric Corporation.\You idiot.\Yeah.\Don't just agree.\I won't forgive you. response:	I'll hate you until you die.
context: Yeah.\Again, this contract states that we'll be paying you as our employee.\In the event that you pass away, unfortunately, all rights will be transferred to Floyd Electric Corporation.\You idiot.\Yeah.\Don't just agree.\I won't forgive you.\I'll hate you until you die. response:	Yeah.
context: Again, this contract states that we'll be paying you as our employee.\In the event that you pass away, unfortunately, all rights will be transferred to Floyd Electric Corporation.\You idiot.\Yeah.\Don't just agree.\I won't forgive you.\I'll hate you until you die.\Yeah. response:	I'll hate you even if you're reborn a hundred times.
context: In the event that you pass away, unfortunately, all rights will be transferred to Floyd Electric Corporation.\You idiot.\Yeah.\Don't just agree.\I won't forgive you.\I'll hate you until you die.\Yeah.\I'll hate you even if you're reborn a hundred times. response:	kotoba ga ima tsumatte shimattara If I can't bring myself to say it...
context: You idiot.\Yeah.\Don't just agree.\I won't forgive you.\I'll hate you until you die.\Yeah.\I'll hate you even if you're reborn a hundred times.\kotoba ga ima tsumatte shimattara If I can't bring myself to say it... response:	Yeah.
context: Yeah.\Don't just agree.\I won't forgive you.\I'll hate you until you die.\Yeah.\I'll hate you even if you're reborn a hundred times.\kotoba ga ima tsumatte shimattara If I can't bring myself to say it...\Yeah. response:	So...
context: Don't just agree.\I won't forgive you.\I'll hate you until you die.\Yeah.\I'll hate you even if you're reborn a hundred times.\kotoba ga ima tsumatte shimattara If I can't bring myself to say it...\Yeah.\So... response:	You two shouldn't hold a grudge.
context: I won't forgive you.\I'll hate you until you die.\Yeah.\I'll hate you even if you're reborn a hundred times.\kotoba ga ima tsumatte shimattara If I can't bring myself to say it...\Yeah.\So...\You two shouldn't hold a grudge. response:	Don't you ever hold a grudge.
context: I'll hate you until you die.\Yeah.\I'll hate you even if you're reborn a hundred times.\kotoba ga ima tsumatte shimattara If I can't bring myself to say it...\Yeah.\So...\You two shouldn't hold a grudge.\Don't you ever hold a grudge. response:	bokura no natsu wa koko de owateshimaisou...our summer together might end right now.
context: Yeah.\I'll hate you even if you're reborn a hundred times.\kotoba ga ima tsumatte shimattara If I can't bring myself to say it...\Yeah.\So...\You two shouldn't hold a grudge.\Don't you ever hold a grudge.\bokura no natsu wa koko de owateshimaisou...our summer together might end right now. response:	Okay!
context: I'll hate you even if you're reborn a hundred times.\kotoba ga ima tsumatte shimattara If I can't bring myself to say it...\Yeah.\So...\You two shouldn't hold a grudge.\Don't you ever hold a grudge.\bokura no natsu wa koko de owateshimaisou...our summer together might end right now.\Okay! response:	No way!
context: kotoba ga ima tsumatte shimattara If I can't bring myself to say it...\Yeah.\So...\You two shouldn't hold a grudge.\Don't you ever hold a grudge.\bokura no natsu wa koko de owateshimaisou...our summer together might end right now.\Okay!\No way! response:	That's impossible!
context: Yeah.\So...\You two shouldn't hold a grudge.\Don't you ever hold a grudge.\bokura no natsu wa koko de owateshimaisou...our summer together might end right now.\Okay!\No way!\That's impossible! response:	I can't! That's impossible!
context: So...\You two shouldn't hold a grudge.\Don't you ever hold a grudge.\bokura no natsu wa koko de owateshimaisou...our summer together might end right now.\Okay!\No way!\That's impossible!\I can't! That's impossible! response:	Why, Uncle?
context: You two shouldn't hold a grudge.\Don't you ever hold a grudge.\bokura no natsu wa koko de owateshimaisou...our summer together might end right now.\Okay!\No way!\That's impossible!\I can't! That's impossible!\Why, Uncle? response:	jyouzu ni waraeteru jishin nanka I laughed, even though...
context: Don't you ever hold a grudge.\bokura no natsu wa koko de owateshimaisou...our summer together might end right now.\Okay!\No way!\That's impossible!\I can't! That's impossible!\Why, Uncle?\jyouzu ni waraeteru jishin nanka I laughed, even though... response:	Why?!
context: bokura no natsu wa koko de owateshimaisou...our summer together might end right now.\Okay!\No way!\That's impossible!\I can't! That's impossible!\Why, Uncle?\jyouzu ni waraeteru jishin nanka I laughed, even though...\Why?! response:	Why...?
context: Okay!\No way!\That's impossible!\I can't! That's impossible!\Why, Uncle?\jyouzu ni waraeteru jishin nanka I laughed, even though...\Why?!\Why...? response:	aru wake nai no ni demo waratta...I had no confidence that I could laugh well.
context: No way!\That's impossible!\I can't! That's impossible!\Why, Uncle?\jyouzu ni waraeteru jishin nanka I laughed, even though...\Why?!\Why...?\aru wake nai no ni demo waratta...I had no confidence that I could laugh well. response:	Kaoru...
context: That's impossible!\I can't! That's impossible!\Why, Uncle?\jyouzu ni waraeteru jishin nanka I laughed, even though...\Why?!\Why...?\aru wake nai no ni demo waratta...I had no confidence that I could laugh well.\Kaoru... response:	It's my job to curse and hate him.
context: I can't! That's impossible!\Why, Uncle?\jyouzu ni waraeteru jishin nanka I laughed, even though...\Why?!\Why...?\aru wake nai no ni demo waratta...I had no confidence that I could laugh well.\Kaoru...\It's my job to curse and hate him. response:	fumitsubushita kakato wo hakinaoshitara Once you put your flattened heels back on...
context: Why, Uncle?\jyouzu ni waraeteru jishin nanka I laughed, even though...\Why?!\Why...?\aru wake nai no ni demo waratta...I had no confidence that I could laugh well.\Kaoru...\It's my job to curse and hate him.\fumitsubushita kakato wo hakinaoshitara Once you put your flattened heels back on... response:	I won't let you have it.
context: jyouzu ni waraeteru jishin nanka I laughed, even though...\Why?!\Why...?\aru wake nai no ni demo waratta...I had no confidence that I could laugh well.\Kaoru...\It's my job to curse and hate him.\fumitsubushita kakato wo hakinaoshitara Once you put your flattened heels back on...\I won't let you have it. response:	So you two should move forward.
context: Why?!\Why...?\aru wake nai no ni demo waratta...I had no confidence that I could laugh well.\Kaoru...\It's my job to curse and hate him.\fumitsubushita kakato wo hakinaoshitara Once you put your flattened heels back on...\I won't let you have it.\So you two should move forward. response:	tame iki wo gutto nomikonde arukidasou...let's swallow our sighs and start walking.
context: Why...?\aru wake nai no ni demo waratta...I had no confidence that I could laugh well.\Kaoru...\It's my job to curse and hate him.\fumitsubushita kakato wo hakinaoshitara Once you put your flattened heels back on...\I won't let you have it.\So you two should move forward.\tame iki wo gutto nomikonde arukidasou...let's swallow our sighs and start walking. response:	Got it?
context: aru wake nai no ni demo waratta...I had no confidence that I could laugh well.\Kaoru...\It's my job to curse and hate him.\fumitsubushita kakato wo hakinaoshitara Once you put your flattened heels back on...\I won't let you have it.\So you two should move forward.\tame iki wo gutto nomikonde arukidasou...let's swallow our sighs and start walking.\Got it? response:	Forward...
context: Kaoru...\It's my job to curse and hate him.\fumitsubushita kakato wo hakinaoshitara Once you put your flattened heels back on...\I won't let you have it.\So you two should move forward.\tame iki wo gutto nomikonde arukidasou...let's swallow our sighs and start walking.\Got it?\Forward... response:	yuugure wo nukete iku kaze wa aki no nioi wo fukunderu The evening breeze brings in autumn's scent.
context: It's my job to curse and hate him.\fumitsubushita kakato wo hakinaoshitara Once you put your flattened heels back on...\I won't let you have it.\So you two should move forward.\tame iki wo gutto nomikonde arukidasou...let's swallow our sighs and start walking.\Got it?\Forward...\yuugure wo nukete iku kaze wa aki no nioi wo fukunderu The evening breeze brings in autumn's scent. response:	Well then...
context: fumitsubushita kakato wo hakinaoshitara Once you put your flattened heels back on...\I won't let you have it.\So you two should move forward.\tame iki wo gutto nomikonde arukidasou...let's swallow our sighs and start walking.\Got it?\Forward...\yuugure wo nukete iku kaze wa aki no nioi wo fukunderu The evening breeze brings in autumn's scent.\Well then... response:	zutto kyou to onaji hibi ga negawanakutemo tsudzuku to omotteta I was thinking things would stay the same without having to wish for it...
context: I won't let you have it.\So you two should move forward.\tame iki wo gutto nomikonde arukidasou...let's swallow our sighs and start walking.\Got it?\Forward...\yuugure wo nukete iku kaze wa aki no nioi wo fukunderu The evening breeze brings in autumn's scent.\Well then...\zutto kyou to onaji hibi ga negawanakutemo tsudzuku to omotteta I was thinking things would stay the same without having to wish for it... response:	I have some regrets, but why don't we get going?
context: So you two should move forward.\tame iki wo gutto nomikonde arukidasou...let's swallow our sighs and start walking.\Got it?\Forward...\yuugure wo nukete iku kaze wa aki no nioi wo fukunderu The evening breeze brings in autumn's scent.\Well then...\zutto kyou to onaji hibi ga negawanakutemo tsudzuku to omotteta I was thinking things would stay the same without having to wish for it...\I have some regrets, but why don't we get going? response:	Right?
context: tame iki wo gutto nomikonde arukidasou...let's swallow our sighs and start walking.\Got it?\Forward...\yuugure wo nukete iku kaze wa aki no nioi wo fukunderu The evening breeze brings in autumn's scent.\Well then...\zutto kyou to onaji hibi ga negawanakutemo tsudzuku to omotteta I was thinking things would stay the same without having to wish for it...\I have some regrets, but why don't we get going?\Right? response:	Yeah.
context: Got it?\Forward...\yuugure wo nukete iku kaze wa aki no nioi wo fukunderu The evening breeze brings in autumn's scent.\Well then...\zutto kyou to onaji hibi ga negawanakutemo tsudzuku to omotteta I was thinking things would stay the same without having to wish for it...\I have some regrets, but why don't we get going?\Right?\Yeah. response:	akkepanashi no mado no mukougawa de Beyond the open window...
context: Forward...\yuugure wo nukete iku kaze wa aki no nioi wo fukunderu The evening breeze brings in autumn's scent.\Well then...\zutto kyou to onaji hibi ga negawanakutemo tsudzuku to omotteta I was thinking things would stay the same without having to wish for it...\I have some regrets, but why don't we get going?\Right?\Yeah.\akkepanashi no mado no mukougawa de Beyond the open window... response:	100 hours playback!! Utilizing the best power motor in this galaxy!
context: yuugure wo nukete iku kaze wa aki no nioi wo fukunderu The evening breeze brings in autumn's scent.\Well then...\zutto kyou to onaji hibi ga negawanakutemo tsudzuku to omotteta I was thinking things would stay the same without having to wish for it...\I have some regrets, but why don't we get going?\Right?\Yeah.\akkepanashi no mado no mukougawa de Beyond the open window...\100 hours playback!! Utilizing the best power motor in this galaxy! response:	Kaoru...
context: Well then...\zutto kyou to onaji hibi ga negawanakutemo tsudzuku to omotteta I was thinking things would stay the same without having to wish for it...\I have some regrets, but why don't we get going?\Right?\Yeah.\akkepanashi no mado no mukougawa de Beyond the open window...\100 hours playback!! Utilizing the best power motor in this galaxy!\Kaoru... response:	Dad made this...
context: zutto kyou to onaji hibi ga negawanakutemo tsudzuku to omotteta I was thinking things would stay the same without having to wish for it...\I have some regrets, but why don't we get going?\Right?\Yeah.\akkepanashi no mado no mukougawa de Beyond the open window...\100 hours playback!! Utilizing the best power motor in this galaxy!\Kaoru...\Dad made this... response:	Floyd Electric...
context: I have some regrets, but why don't we get going?\Right?\Yeah.\akkepanashi no mado no mukougawa de Beyond the open window...\100 hours playback!! Utilizing the best power motor in this galaxy!\Kaoru...\Dad made this...\Floyd Electric... response:	Dad...
context: Right?\Yeah.\akkepanashi no mado no mukougawa de Beyond the open window...\100 hours playback!! Utilizing the best power motor in this galaxy!\Kaoru...\Dad made this...\Floyd Electric...\Dad... response:	Dad's...!
context: Yeah.\akkepanashi no mado no mukougawa de Beyond the open window...\100 hours playback!! Utilizing the best power motor in this galaxy!\Kaoru...\Dad made this...\Floyd Electric...\Dad...\Dad's...! response:	Hey!
context: akkepanashi no mado no mukougawa de Beyond the open window...\100 hours playback!! Utilizing the best power motor in this galaxy!\Kaoru...\Dad made this...\Floyd Electric...\Dad...\Dad's...!\Hey! response:	What do you think you're doing?!
context: 100 hours playback!! Utilizing the best power motor in this galaxy!\Kaoru...\Dad made this...\Floyd Electric...\Dad...\Dad's...!\Hey!\What do you think you're doing?! response:	Let's run, Kaoru!
context: Kaoru...\Dad made this...\Floyd Electric...\Dad...\Dad's...!\Hey!\What do you think you're doing?!\Let's run, Kaoru! response:	Hurry!
context: Dad made this...\Floyd Electric...\Dad...\Dad's...!\Hey!\What do you think you're doing?!\Let's run, Kaoru!\Hurry! response:	Wait!
context: Floyd Electric...\Dad...\Dad's...!\Hey!\What do you think you're doing?!\Let's run, Kaoru!\Hurry!\Wait! response:	Kaoru, hurry!
context: Dad...\Dad's...!\Hey!\What do you think you're doing?!\Let's run, Kaoru!\Hurry!\Wait!\Kaoru, hurry! response:	Faster!
context: Dad's...!\Hey!\What do you think you're doing?!\Let's run, Kaoru!\Hurry!\Wait!\Kaoru, hurry!\Faster! response:	Stop!
context: Hey!\What do you think you're doing?!\Let's run, Kaoru!\Hurry!\Wait!\Kaoru, hurry!\Faster!\Stop! response:	Faster!
context: What do you think you're doing?!\Let's run, Kaoru!\Hurry!\Wait!\Kaoru, hurry!\Faster!\Stop!\Faster! response:	Move forward.
context: Let's run, Kaoru!\Hurry!\Wait!\Kaoru, hurry!\Faster!\Stop!\Faster!\Move forward. response:	Got it? Forward.
context: Hurry!\Wait!\Kaoru, hurry!\Faster!\Stop!\Faster!\Move forward.\Got it? Forward. response:	Don't let the dark emotions catch up to you.
context: Wait!\Kaoru, hurry!\Faster!\Stop!\Faster!\Move forward.\Got it? Forward.\Don't let the dark emotions catch up to you. response:	Run towards the light.
context: Kaoru, hurry!\Faster!\Stop!\Faster!\Move forward.\Got it? Forward.\Don't let the dark emotions catch up to you.\Run towards the light. response:	I can't.
context: Faster!\Stop!\Faster!\Move forward.\Got it? Forward.\Don't let the dark emotions catch up to you.\Run towards the light.\I can't. response:	I can't, Dad!
context: Stop!\Faster!\Move forward.\Got it? Forward.\Don't let the dark emotions catch up to you.\Run towards the light.\I can't.\I can't, Dad! response:	I can't run fast like him!
context: Faster!\Move forward.\Got it? Forward.\Don't let the dark emotions catch up to you.\Run towards the light.\I can't.\I can't, Dad!\I can't run fast like him! response:	I mean, Dad...
context: Move forward.\Got it? Forward.\Don't let the dark emotions catch up to you.\Run towards the light.\I can't.\I can't, Dad!\I can't run fast like him!\I mean, Dad... response:	I understand how Uncle felt!
context: Got it? Forward.\Don't let the dark emotions catch up to you.\Run towards the light.\I can't.\I can't, Dad!\I can't run fast like him!\I mean, Dad...\I understand how Uncle felt! response:	STOP
context: Don't let the dark emotions catch up to you.\Run towards the light.\I can't.\I can't, Dad!\I can't run fast like him!\I mean, Dad...\I understand how Uncle felt!\STOP response:	Dad
context: Run towards the light.\I can't.\I can't, Dad!\I can't run fast like him!\I mean, Dad...\I understand how Uncle felt!\STOP\Dad response:	I was always envious of my little brother...
context: I can't.\I can't, Dad!\I can't run fast like him!\I mean, Dad...\I understand how Uncle felt!\STOP\Dad\I was always envious of my little brother... response:	And
context: I can't, Dad!\I can't run fast like him!\I mean, Dad...\I understand how Uncle felt!\STOP\Dad\I was always envious of my little brother...\And response:	I was envious of you
context: I can't run fast like him!\I mean, Dad...\I understand how Uncle felt!\STOP\Dad\I was always envious of my little brother...\And\I was envious of you response:	I mean, Dad, I don't have anything.
context: I mean, Dad...\I understand how Uncle felt!\STOP\Dad\I was always envious of my little brother...\And\I was envious of you\I mean, Dad, I don't have anything. response:	That's right.
context: I understand how Uncle felt!\STOP\Dad\I was always envious of my little brother...\And\I was envious of you\I mean, Dad, I don't have anything.\That's right. response:	I also wanted to think that there's something that only I could do...
context: STOP\Dad\I was always envious of my little brother...\And\I was envious of you\I mean, Dad, I don't have anything.\That's right.\I also wanted to think that there's something that only I could do... response:	But...
context: Dad\I was always envious of my little brother...\And\I was envious of you\I mean, Dad, I don't have anything.\That's right.\I also wanted to think that there's something that only I could do...\But... response:	But...
context: I was always envious of my little brother...\And\I was envious of you\I mean, Dad, I don't have anything.\That's right.\I also wanted to think that there's something that only I could do...\But...\But... response:	Kaoru!
context: And\I was envious of you\I mean, Dad, I don't have anything.\That's right.\I also wanted to think that there's something that only I could do...\But...\But...\Kaoru! response:	No! Big brother!
context: I was envious of you\I mean, Dad, I don't have anything.\That's right.\I also wanted to think that there's something that only I could do...\But...\But...\Kaoru!\No! Big brother! response:	No!
context: I mean, Dad, I don't have anything.\That's right.\I also wanted to think that there's something that only I could do...\But...\But...\Kaoru!\No! Big brother!\No! response:	Get in the bed if you're gonna sleep.
context: That's right.\I also wanted to think that there's something that only I could do...\But...\But...\Kaoru!\No! Big brother!\No!\Get in the bed if you're gonna sleep. response:	I don't have anything else for you to do.
context: I also wanted to think that there's something that only I could do...\But...\But...\Kaoru!\No! Big brother!\No!\Get in the bed if you're gonna sleep.\I don't have anything else for you to do. response:	Leave the rest to me.
context: But...\But...\Kaoru!\No! Big brother!\No!\Get in the bed if you're gonna sleep.\I don't have anything else for you to do.\Leave the rest to me. response:	You can go over there.
context: But...\Kaoru!\No! Big brother!\No!\Get in the bed if you're gonna sleep.\I don't have anything else for you to do.\Leave the rest to me.\You can go over there. response:	No...
context: Kaoru!\No! Big brother!\No!\Get in the bed if you're gonna sleep.\I don't have anything else for you to do.\Leave the rest to me.\You can go over there.\No... response:	It's fine.
context: No! Big brother!\No!\Get in the bed if you're gonna sleep.\I don't have anything else for you to do.\Leave the rest to me.\You can go over there.\No...\It's fine. response:	I'll stay here, brother.
context: No!\Get in the bed if you're gonna sleep.\I don't have anything else for you to do.\Leave the rest to me.\You can go over there.\No...\It's fine.\I'll stay here, brother. response:	The car is ready.
context: Get in the bed if you're gonna sleep.\I don't have anything else for you to do.\Leave the rest to me.\You can go over there.\No...\It's fine.\I'll stay here, brother.\The car is ready. response:	All right.
context: I don't have anything else for you to do.\Leave the rest to me.\You can go over there.\No...\It's fine.\I'll stay here, brother.\The car is ready.\All right. response:	Now then...
context: Leave the rest to me.\You can go over there.\No...\It's fine.\I'll stay here, brother.\The car is ready.\All right.\Now then... response:	Shall we go?
context: You can go over there.\No...\It's fine.\I'll stay here, brother.\The car is ready.\All right.\Now then...\Shall we go? response:	We'll send them all to hell.
context: No...\It's fine.\I'll stay here, brother.\The car is ready.\All right.\Now then...\Shall we go?\We'll send them all to hell. response:	Yeah.
context: It's fine.\I'll stay here, brother.\The car is ready.\All right.\Now then...\Shall we go?\We'll send them all to hell.\Yeah. response:	The wind?
context: I'll stay here, brother.\The car is ready.\All right.\Now then...\Shall we go?\We'll send them all to hell.\Yeah.\The wind? response:	It's so windy...
context: The car is ready.\All right.\Now then...\Shall we go?\We'll send them all to hell.\Yeah.\The wind?\It's so windy... response:	I wonder if the displays outside will be okay?
context: All right.\Now then...\Shall we go?\We'll send them all to hell.\Yeah.\The wind?\It's so windy...\I wonder if the displays outside will be okay? response:	It's finally the Hamabi Festival, and this...
context: Now then...\Shall we go?\We'll send them all to hell.\Yeah.\The wind?\It's so windy...\I wonder if the displays outside will be okay?\It's finally the Hamabi Festival, and this... response:	I didn't know...
context: Shall we go?\We'll send them all to hell.\Yeah.\The wind?\It's so windy...\I wonder if the displays outside will be okay?\It's finally the Hamabi Festival, and this...\I didn't know... response:	I couldn't even notice it...
context: We'll send them all to hell.\Yeah.\The wind?\It's so windy...\I wonder if the displays outside will be okay?\It's finally the Hamabi Festival, and this...\I didn't know...\I couldn't even notice it... response:	There's no way we could've predicted it...
context: Yeah.\The wind?\It's so windy...\I wonder if the displays outside will be okay?\It's finally the Hamabi Festival, and this...\I didn't know...\I couldn't even notice it...\There's no way we could've predicted it... response:	The event that would soon happen...
context: The wind?\It's so windy...\I wonder if the displays outside will be okay?\It's finally the Hamabi Festival, and this...\I didn't know...\I couldn't even notice it...\There's no way we could've predicted it...\The event that would soon happen... response:	And the lives that we'll lead from here on out...
context: It's so windy...\I wonder if the displays outside will be okay?\It's finally the Hamabi Festival, and this...\I didn't know...\I couldn't even notice it...\There's no way we could've predicted it...\The event that would soon happen...\And the lives that we'll lead from here on out... response:	None of it...
context: I wonder if the displays outside will be okay?\It's finally the Hamabi Festival, and this...\I didn't know...\I couldn't even notice it...\There's no way we could've predicted it...\The event that would soon happen...\And the lives that we'll lead from here on out...\None of it... response:	arifurete iru kimochi nante sa
context: It's finally the Hamabi Festival, and this...\I didn't know...\I couldn't even notice it...\There's no way we could've predicted it...\The event that would soon happen...\And the lives that we'll lead from here on out...\None of it...\arifurete iru kimochi nante sa response:	It would be so much easier...
context: I didn't know...\I couldn't even notice it...\There's no way we could've predicted it...\The event that would soon happen...\And the lives that we'll lead from here on out...\None of it...\arifurete iru kimochi nante sa\It would be so much easier... response:	nanimo iwazu ni isso kieteshimaeba
context: I couldn't even notice it...\There's no way we could've predicted it...\The event that would soon happen...\And the lives that we'll lead from here on out...\None of it...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba response:	raku ni nareru no ni
context: There's no way we could've predicted it...\The event that would soon happen...\And the lives that we'll lead from here on out...\None of it...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni response:	sorezore no michi wo yuku sono wakaremichi
context: The event that would soon happen...\And the lives that we'll lead from here on out...\None of it...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi response:	At the crossroads where we split ways...
context: And the lives that we'll lead from here on out...\None of it...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways... response:	mou nidoto au koto no nai deai wa kanashisugiru
context: None of it...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru response:	tarinai kimochi wo mochiyotte
context: arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte response:	Despite adding the emotions that are lacking...
context: It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking... response:	atatameta saki kara hieteitte
context: nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte response:	sonna hazu naitte shinjiteru
context: raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru response:	ittai itsumade onaji kotoba wo kakaekondenda
