context: TS response:	SCRIPT
context: Right, right.\You just want to abuse me as your assistant, right?\Because you're my dear companion.\Th-Thanks...\Ow...\What are you doing?\I thought you might have a fever\because you're saying un-assistant-like things! response:	I-I'm not...
context: You just want to abuse me as your assistant, right?\Because you're my dear companion.\Th-Thanks...\Ow...\What are you doing?\I thought you might have a fever\because you're saying un-assistant-like things!\I-I'm not... response:	I'm not grateful to you.
context: Because you're my dear companion.\Th-Thanks...\Ow...\What are you doing?\I thought you might have a fever\because you're saying un-assistant-like things!\I-I'm not...\I'm not grateful to you. response:	I'm just being polite...
context: Th-Thanks...\Ow...\What are you doing?\I thought you might have a fever\because you're saying un-assistant-like things!\I-I'm not...\I'm not grateful to you.\I'm just being polite... response:	What kind of tsundere is that?
context: Ow...\What are you doing?\I thought you might have a fever\because you're saying un-assistant-like things!\I-I'm not...\I'm not grateful to you.\I'm just being polite...\What kind of tsundere is that? response:	I'm not a tsundere!
context: What are you doing?\I thought you might have a fever\because you're saying un-assistant-like things!\I-I'm not...\I'm not grateful to you.\I'm just being polite...\What kind of tsundere is that?\I'm not a tsundere! response:	And what about you?
context: I thought you might have a fever\because you're saying un-assistant-like things!\I-I'm not...\I'm not grateful to you.\I'm just being polite...\What kind of tsundere is that?\I'm not a tsundere!\And what about you? response:	You always, always say the craziest stuff,
context: because you're saying un-assistant-like things!\I-I'm not...\I'm not grateful to you.\I'm just being polite...\What kind of tsundere is that?\I'm not a tsundere!\And what about you?\You always, always say the craziest stuff, response:	and now you're talking about companions?
context: I-I'm not...\I'm not grateful to you.\I'm just being polite...\What kind of tsundere is that?\I'm not a tsundere!\And what about you?\You always, always say the craziest stuff,\and now you're talking about companions? response:	You're all over the place!
context: I'm not grateful to you.\I'm just being polite...\What kind of tsundere is that?\I'm not a tsundere!\And what about you?\You always, always say the craziest stuff,\and now you're talking about companions?\You're all over the place! response:	Don't be stupid!
context: I'm just being polite...\What kind of tsundere is that?\I'm not a tsundere!\And what about you?\You always, always say the craziest stuff,\and now you're talking about companions?\You're all over the place!\Don't be stupid! response:	I never waver.
context: What kind of tsundere is that?\I'm not a tsundere!\And what about you?\You always, always say the craziest stuff,\and now you're talking about companions?\You're all over the place!\Don't be stupid!\I never waver. response:	My lab members are my allies,
context: I'm not a tsundere!\And what about you?\You always, always say the craziest stuff,\and now you're talking about companions?\You're all over the place!\Don't be stupid!\I never waver.\My lab members are my allies, response:	and the world my enemy!
context: And what about you?\You always, always say the craziest stuff,\and now you're talking about companions?\You're all over the place!\Don't be stupid!\I never waver.\My lab members are my allies,\and the world my enemy! response:	That's all.
context: You always, always say the craziest stuff,\and now you're talking about companions?\You're all over the place!\Don't be stupid!\I never waver.\My lab members are my allies,\and the world my enemy!\That's all. response:	I'm so stunned, I can't speak.
context: and now you're talking about companions?\You're all over the place!\Don't be stupid!\I never waver.\My lab members are my allies,\and the world my enemy!\That's all.\I'm so stunned, I can't speak. response:	You just spoke!
context: You're all over the place!\Don't be stupid!\I never waver.\My lab members are my allies,\and the world my enemy!\That's all.\I'm so stunned, I can't speak.\You just spoke! response:	Don't try to trip me up!
context: Don't be stupid!\I never waver.\My lab members are my allies,\and the world my enemy!\That's all.\I'm so stunned, I can't speak.\You just spoke!\Don't try to trip me up! response:	Snacking while everyone's out?
context: I never waver.\My lab members are my allies,\and the world my enemy!\That's all.\I'm so stunned, I can't speak.\You just spoke!\Don't try to trip me up!\Snacking while everyone's out? response:	That's bad manners.
context: My lab members are my allies,\and the world my enemy!\That's all.\I'm so stunned, I can't speak.\You just spoke!\Don't try to trip me up!\Snacking while everyone's out?\That's bad manners. response:	Pizza doesn't taste good cold.
context: and the world my enemy!\That's all.\I'm so stunned, I can't speak.\You just spoke!\Don't try to trip me up!\Snacking while everyone's out?\That's bad manners.\Pizza doesn't taste good cold. response:	Anyway, why are all three of them the same?
context: That's all.\I'm so stunned, I can't speak.\You just spoke!\Don't try to trip me up!\Snacking while everyone's out?\That's bad manners.\Pizza doesn't taste good cold.\Anyway, why are all three of them the same? response:	My personal taste.
context: I'm so stunned, I can't speak.\You just spoke!\Don't try to trip me up!\Snacking while everyone's out?\That's bad manners.\Pizza doesn't taste good cold.\Anyway, why are all three of them the same?\My personal taste. response:	Why, you...
context: You just spoke!\Don't try to trip me up!\Snacking while everyone's out?\That's bad manners.\Pizza doesn't taste good cold.\Anyway, why are all three of them the same?\My personal taste.\Why, you... response:	You think you can be so dictatorial?!
context: Don't try to trip me up!\Snacking while everyone's out?\That's bad manners.\Pizza doesn't taste good cold.\Anyway, why are all three of them the same?\My personal taste.\Why, you...\You think you can be so dictatorial?! response:	See?
context: Snacking while everyone's out?\That's bad manners.\Pizza doesn't taste good cold.\Anyway, why are all three of them the same?\My personal taste.\Why, you...\You think you can be so dictatorial?!\See? response:	I was right to buy the ingredients, wasn't I?
context: That's bad manners.\Pizza doesn't taste good cold.\Anyway, why are all three of them the same?\My personal taste.\Why, you...\You think you can be so dictatorial?!\See?\I was right to buy the ingredients, wasn't I? response:	Wait a second. I'll get started.
context: Pizza doesn't taste good cold.\Anyway, why are all three of them the same?\My personal taste.\Why, you...\You think you can be so dictatorial?!\See?\I was right to buy the ingredients, wasn't I?\Wait a second. I'll get started. response:	Why didn't you stop her?
context: Anyway, why are all three of them the same?\My personal taste.\Why, you...\You think you can be so dictatorial?!\See?\I was right to buy the ingredients, wasn't I?\Wait a second. I'll get started.\Why didn't you stop her? response:	I did! With all my might! With all I had!
context: My personal taste.\Why, you...\You think you can be so dictatorial?!\See?\I was right to buy the ingredients, wasn't I?\Wait a second. I'll get started.\Why didn't you stop her?\I did! With all my might! With all I had! response:	Okarin, you said you'd protect your lab members, right?
context: Why, you...\You think you can be so dictatorial?!\See?\I was right to buy the ingredients, wasn't I?\Wait a second. I'll get started.\Why didn't you stop her?\I did! With all my might! With all I had!\Okarin, you said you'd protect your lab members, right? response:	Don't give up.
context: You think you can be so dictatorial?!\See?\I was right to buy the ingredients, wasn't I?\Wait a second. I'll get started.\Why didn't you stop her?\I did! With all my might! With all I had!\Okarin, you said you'd protect your lab members, right?\Don't give up. response:	It might not be over yet.
context: See?\I was right to buy the ingredients, wasn't I?\Wait a second. I'll get started.\Why didn't you stop her?\I did! With all my might! With all I had!\Okarin, you said you'd protect your lab members, right?\Don't give up.\It might not be over yet. response:	It's still possible
context: I was right to buy the ingredients, wasn't I?\Wait a second. I'll get started.\Why didn't you stop her?\I did! With all my might! With all I had!\Okarin, you said you'd protect your lab members, right?\Don't give up.\It might not be over yet.\It's still possible response:	the apple pie was just a failed attempt,
context: Wait a second. I'll get started.\Why didn't you stop her?\I did! With all my might! With all I had!\Okarin, you said you'd protect your lab members, right?\Don't give up.\It might not be over yet.\It's still possible\the apple pie was just a failed attempt, response:	and normally...
context: Why didn't you stop her?\I did! With all my might! With all I had!\Okarin, you said you'd protect your lab members, right?\Don't give up.\It might not be over yet.\It's still possible\the apple pie was just a failed attempt,\and normally... response:	I forgot radishes...
context: I did! With all my might! With all I had!\Okarin, you said you'd protect your lab members, right?\Don't give up.\It might not be over yet.\It's still possible\the apple pie was just a failed attempt,\and normally...\I forgot radishes... response:	I guess sweet pickles will work.
context: Okarin, you said you'd protect your lab members, right?\Don't give up.\It might not be over yet.\It's still possible\the apple pie was just a failed attempt,\and normally...\I forgot radishes...\I guess sweet pickles will work. response:	When this meal is over, I'm going to retire and get married.
context: Don't give up.\It might not be over yet.\It's still possible\the apple pie was just a failed attempt,\and normally...\I forgot radishes...\I guess sweet pickles will work.\When this meal is over, I'm going to retire and get married. response:	I'm back!
context: It might not be over yet.\It's still possible\the apple pie was just a failed attempt,\and normally...\I forgot radishes...\I guess sweet pickles will work.\When this meal is over, I'm going to retire and get married.\I'm back! response:	Mayuri, I'm so glad.
context: It's still possible\the apple pie was just a failed attempt,\and normally...\I forgot radishes...\I guess sweet pickles will work.\When this meal is over, I'm going to retire and get married.\I'm back!\Mayuri, I'm so glad. response:	Get to the kitchen!
context: the apple pie was just a failed attempt,\and normally...\I forgot radishes...\I guess sweet pickles will work.\When this meal is over, I'm going to retire and get married.\I'm back!\Mayuri, I'm so glad.\Get to the kitchen! response:	Yo!
context: and normally...\I forgot radishes...\I guess sweet pickles will work.\When this meal is over, I'm going to retire and get married.\I'm back!\Mayuri, I'm so glad.\Get to the kitchen!\Yo! response:	What? I smell something good.
context: I forgot radishes...\I guess sweet pickles will work.\When this meal is over, I'm going to retire and get married.\I'm back!\Mayuri, I'm so glad.\Get to the kitchen!\Yo!\What? I smell something good. response:	The pizza's here already?
context: I guess sweet pickles will work.\When this meal is over, I'm going to retire and get married.\I'm back!\Mayuri, I'm so glad.\Get to the kitchen!\Yo!\What? I smell something good.\The pizza's here already? response:	I'll get my kara-age...
context: When this meal is over, I'm going to retire and get married.\I'm back!\Mayuri, I'm so glad.\Get to the kitchen!\Yo!\What? I smell something good.\The pizza's here already?\I'll get my kara-age... response:	Why is Makise Kurisu here?
context: I'm back!\Mayuri, I'm so glad.\Get to the kitchen!\Yo!\What? I smell something good.\The pizza's here already?\I'll get my kara-age...\Why is Makise Kurisu here? response:	Because I'm a lab member.
context: Mayuri, I'm so glad.\Get to the kitchen!\Yo!\What? I smell something good.\The pizza's here already?\I'll get my kara-age...\Why is Makise Kurisu here?\Because I'm a lab member. response:	What are you doing here?
context: Get to the kitchen!\Yo!\What? I smell something good.\The pizza's here already?\I'll get my kara-age...\Why is Makise Kurisu here?\Because I'm a lab member.\What are you doing here? response:	I'm a lab member.
context: Yo!\What? I smell something good.\The pizza's here already?\I'll get my kara-age...\Why is Makise Kurisu here?\Because I'm a lab member.\What are you doing here?\I'm a lab member. response:	What's going on?
context: What? I smell something good.\The pizza's here already?\I'll get my kara-age...\Why is Makise Kurisu here?\Because I'm a lab member.\What are you doing here?\I'm a lab member.\What's going on? response:	No idea.
context: The pizza's here already?\I'll get my kara-age...\Why is Makise Kurisu here?\Because I'm a lab member.\What are you doing here?\I'm a lab member.\What's going on?\No idea. response:	Kurisu-chan, did something happen between you and Suzu-san?
context: I'll get my kara-age...\Why is Makise Kurisu here?\Because I'm a lab member.\What are you doing here?\I'm a lab member.\What's going on?\No idea.\Kurisu-chan, did something happen between you and Suzu-san? response:	Nothing.
context: Why is Makise Kurisu here?\Because I'm a lab member.\What are you doing here?\I'm a lab member.\What's going on?\No idea.\Kurisu-chan, did something happen between you and Suzu-san?\Nothing. response:	She just keeps blaming me for the craziest stuff.
context: Because I'm a lab member.\What are you doing here?\I'm a lab member.\What's going on?\No idea.\Kurisu-chan, did something happen between you and Suzu-san?\Nothing.\She just keeps blaming me for the craziest stuff. response:	She said I'm a SERN spy.
context: What are you doing here?\I'm a lab member.\What's going on?\No idea.\Kurisu-chan, did something happen between you and Suzu-san?\Nothing.\She just keeps blaming me for the craziest stuff.\She said I'm a SERN spy. response:	I'm not crazy. It's the truth.
context: I'm a lab member.\What's going on?\No idea.\Kurisu-chan, did something happen between you and Suzu-san?\Nothing.\She just keeps blaming me for the craziest stuff.\She said I'm a SERN spy.\I'm not crazy. It's the truth. response:	How can you be so certain?
context: What's going on?\No idea.\Kurisu-chan, did something happen between you and Suzu-san?\Nothing.\She just keeps blaming me for the craziest stuff.\She said I'm a SERN spy.\I'm not crazy. It's the truth.\How can you be so certain? response:	Do you have any proof?
context: No idea.\Kurisu-chan, did something happen between you and Suzu-san?\Nothing.\She just keeps blaming me for the craziest stuff.\She said I'm a SERN spy.\I'm not crazy. It's the truth.\How can you be so certain?\Do you have any proof? response:	I don't have any proof.
context: Kurisu-chan, did something happen between you and Suzu-san?\Nothing.\She just keeps blaming me for the craziest stuff.\She said I'm a SERN spy.\I'm not crazy. It's the truth.\How can you be so certain?\Do you have any proof?\I don't have any proof. response:	But it will happen.
context: Nothing.\She just keeps blaming me for the craziest stuff.\She said I'm a SERN spy.\I'm not crazy. It's the truth.\How can you be so certain?\Do you have any proof?\I don't have any proof.\But it will happen. response:	Huh?
context: She just keeps blaming me for the craziest stuff.\She said I'm a SERN spy.\I'm not crazy. It's the truth.\How can you be so certain?\Do you have any proof?\I don't have any proof.\But it will happen.\Huh? response:	It's a prophecy.
context: She said I'm a SERN spy.\I'm not crazy. It's the truth.\How can you be so certain?\Do you have any proof?\I don't have any proof.\But it will happen.\Huh?\It's a prophecy. response:	I know more about you than you do.
context: I'm not crazy. It's the truth.\How can you be so certain?\Do you have any proof?\I don't have any proof.\But it will happen.\Huh?\It's a prophecy.\I know more about you than you do. response:	Who you really are,
context: How can you be so certain?\Do you have any proof?\I don't have any proof.\But it will happen.\Huh?\It's a prophecy.\I know more about you than you do.\Who you really are, response:	and what you're going to do after this.
context: Do you have any proof?\I don't have any proof.\But it will happen.\Huh?\It's a prophecy.\I know more about you than you do.\Who you really are,\and what you're going to do after this. response:	I'm sorry.
context: I don't have any proof.\But it will happen.\Huh?\It's a prophecy.\I know more about you than you do.\Who you really are,\and what you're going to do after this.\I'm sorry. response:	That makes so little sense,
context: But it will happen.\Huh?\It's a prophecy.\I know more about you than you do.\Who you really are,\and what you're going to do after this.\I'm sorry.\That makes so little sense, response:	I have no idea what you're talking about.
context: Huh?\It's a prophecy.\I know more about you than you do.\Who you really are,\and what you're going to do after this.\I'm sorry.\That makes so little sense,\I have no idea what you're talking about. response:	Kurisu-chan...
context: It's a prophecy.\I know more about you than you do.\Who you really are,\and what you're going to do after this.\I'm sorry.\That makes so little sense,\I have no idea what you're talking about.\Kurisu-chan... response:	Suzu-san!
context: I know more about you than you do.\Who you really are,\and what you're going to do after this.\I'm sorry.\That makes so little sense,\I have no idea what you're talking about.\Kurisu-chan...\Suzu-san! response:	Get back, Mayuri...
context: Who you really are,\and what you're going to do after this.\I'm sorry.\That makes so little sense,\I have no idea what you're talking about.\Kurisu-chan...\Suzu-san!\Get back, Mayuri... response:	Only Hououin Kyouma can handle this situation.
context: and what you're going to do after this.\I'm sorry.\That makes so little sense,\I have no idea what you're talking about.\Kurisu-chan...\Suzu-san!\Get back, Mayuri...\Only Hououin Kyouma can handle this situation. response:	Assistant!
context: I'm sorry.\That makes so little sense,\I have no idea what you're talking about.\Kurisu-chan...\Suzu-san!\Get back, Mayuri...\Only Hououin Kyouma can handle this situation.\Assistant! response:	I raised you better than that!
context: That makes so little sense,\I have no idea what you're talking about.\Kurisu-chan...\Suzu-san!\Get back, Mayuri...\Only Hououin Kyouma can handle this situation.\Assistant!\I raised you better than that! response:	You didn't raise me.
context: I have no idea what you're talking about.\Kurisu-chan...\Suzu-san!\Get back, Mayuri...\Only Hououin Kyouma can handle this situation.\Assistant!\I raised you better than that!\You didn't raise me. response:	I'll tell you what the most important thing is about being a mad scientist...
context: Kurisu-chan...\Suzu-san!\Get back, Mayuri...\Only Hououin Kyouma can handle this situation.\Assistant!\I raised you better than that!\You didn't raise me.\I'll tell you what the most important thing is about being a mad scientist... response:	I'm not listening, and I won't be a mad scientist.
context: Suzu-san!\Get back, Mayuri...\Only Hououin Kyouma can handle this situation.\Assistant!\I raised you better than that!\You didn't raise me.\I'll tell you what the most important thing is about being a mad scientist...\I'm not listening, and I won't be a mad scientist. response:	Part-time soldier!
context: Get back, Mayuri...\Only Hououin Kyouma can handle this situation.\Assistant!\I raised you better than that!\You didn't raise me.\I'll tell you what the most important thing is about being a mad scientist...\I'm not listening, and I won't be a mad scientist.\Part-time soldier! response:	I warned Okabe Rintaro, didn't I?
context: Only Hououin Kyouma can handle this situation.\Assistant!\I raised you better than that!\You didn't raise me.\I'll tell you what the most important thing is about being a mad scientist...\I'm not listening, and I won't be a mad scientist.\Part-time soldier!\I warned Okabe Rintaro, didn't I? response:	Beware of Makise Kurisu.
context: Assistant!\I raised you better than that!\You didn't raise me.\I'll tell you what the most important thing is about being a mad scientist...\I'm not listening, and I won't be a mad scientist.\Part-time soldier!\I warned Okabe Rintaro, didn't I?\Beware of Makise Kurisu. response:	Yes, you did say that...
context: I raised you better than that!\You didn't raise me.\I'll tell you what the most important thing is about being a mad scientist...\I'm not listening, and I won't be a mad scientist.\Part-time soldier!\I warned Okabe Rintaro, didn't I?\Beware of Makise Kurisu.\Yes, you did say that... response:	You did, huh?
context: You didn't raise me.\I'll tell you what the most important thing is about being a mad scientist...\I'm not listening, and I won't be a mad scientist.\Part-time soldier!\I warned Okabe Rintaro, didn't I?\Beware of Makise Kurisu.\Yes, you did say that...\You did, huh? response:	So you believed her, did you?
context: I'll tell you what the most important thing is about being a mad scientist...\I'm not listening, and I won't be a mad scientist.\Part-time soldier!\I warned Okabe Rintaro, didn't I?\Beware of Makise Kurisu.\Yes, you did say that...\You did, huh?\So you believed her, did you? response:	I did not...
context: I'm not listening, and I won't be a mad scientist.\Part-time soldier!\I warned Okabe Rintaro, didn't I?\Beware of Makise Kurisu.\Yes, you did say that...\You did, huh?\So you believed her, did you?\I did not... response:	But you didn't tell me I was wrong.
context: Part-time soldier!\I warned Okabe Rintaro, didn't I?\Beware of Makise Kurisu.\Yes, you did say that...\You did, huh?\So you believed her, did you?\I did not...\But you didn't tell me I was wrong. response:	Um...
context: I warned Okabe Rintaro, didn't I?\Beware of Makise Kurisu.\Yes, you did say that...\You did, huh?\So you believed her, did you?\I did not...\But you didn't tell me I was wrong.\Um... response:	Aren't you making things worse?
context: Beware of Makise Kurisu.\Yes, you did say that...\You did, huh?\So you believed her, did you?\I did not...\But you didn't tell me I was wrong.\Um...\Aren't you making things worse? response:	Shut up!
context: Yes, you did say that...\You did, huh?\So you believed her, did you?\I did not...\But you didn't tell me I was wrong.\Um...\Aren't you making things worse?\Shut up! response:	Why don't you try?
context: You did, huh?\So you believed her, did you?\I did not...\But you didn't tell me I was wrong.\Um...\Aren't you making things worse?\Shut up!\Why don't you try? response:	You know
context: So you believed her, did you?\I did not...\But you didn't tell me I was wrong.\Um...\Aren't you making things worse?\Shut up!\Why don't you try?\You know response:	Um...
context: I did not...\But you didn't tell me I was wrong.\Um...\Aren't you making things worse?\Shut up!\Why don't you try?\You know\Um... response:	Mayushii doesn't like fighting...
context: But you didn't tell me I was wrong.\Um...\Aren't you making things worse?\Shut up!\Why don't you try?\You know\Um...\Mayushii doesn't like fighting... response:	Mayuri.
context: Um...\Aren't you making things worse?\Shut up!\Why don't you try?\You know\Um...\Mayushii doesn't like fighting...\Mayuri. response:	I-I don't really like it, either.
context: Aren't you making things worse?\Shut up!\Why don't you try?\You know\Um...\Mayushii doesn't like fighting...\Mayuri.\I-I don't really like it, either. response:	When we're all together...
context: Shut up!\Why don't you try?\You know\Um...\Mayushii doesn't like fighting...\Mayuri.\I-I don't really like it, either.\When we're all together... response:	I think it'd be more fun if we were friends!
context: Why don't you try?\You know\Um...\Mayushii doesn't like fighting...\Mayuri.\I-I don't really like it, either.\When we're all together...\I think it'd be more fun if we were friends! response:	Consider well.
context: You know\Um...\Mayushii doesn't like fighting...\Mayuri.\I-I don't really like it, either.\When we're all together...\I think it'd be more fun if we were friends!\Consider well. response:	Is that card a link?
context: Um...\Mayushii doesn't like fighting...\Mayuri.\I-I don't really like it, either.\When we're all together...\I think it'd be more fun if we were friends!\Consider well.\Is that card a link? response:	Or a virus?
context: Mayushii doesn't like fighting...\Mayuri.\I-I don't really like it, either.\When we're all together...\I think it'd be more fun if we were friends!\Consider well.\Is that card a link?\Or a virus? response:	Part-time soldier, your fate as a soldier,
context: Mayuri.\I-I don't really like it, either.\When we're all together...\I think it'd be more fun if we were friends!\Consider well.\Is that card a link?\Or a virus?\Part-time soldier, your fate as a soldier, response:	and the last slice of cake, rests on this.
context: I-I don't really like it, either.\When we're all together...\I think it'd be more fun if we were friends!\Consider well.\Is that card a link?\Or a virus?\Part-time soldier, your fate as a soldier,\and the last slice of cake, rests on this. response:	When in doubt, attack!
context: When we're all together...\I think it'd be more fun if we were friends!\Consider well.\Is that card a link?\Or a virus?\Part-time soldier, your fate as a soldier,\and the last slice of cake, rests on this.\When in doubt, attack! response:	That's my motto!
context: I think it'd be more fun if we were friends!\Consider well.\Is that card a link?\Or a virus?\Part-time soldier, your fate as a soldier,\and the last slice of cake, rests on this.\When in doubt, attack!\That's my motto! response:	You fell for it, girl.
context: Consider well.\Is that card a link?\Or a virus?\Part-time soldier, your fate as a soldier,\and the last slice of cake, rests on this.\When in doubt, attack!\That's my motto!\You fell for it, girl. response:	Now you have three viruses.
context: Is that card a link?\Or a virus?\Part-time soldier, your fate as a soldier,\and the last slice of cake, rests on this.\When in doubt, attack!\That's my motto!\You fell for it, girl.\Now you have three viruses. response:	Tell me you give up,
context: Or a virus?\Part-time soldier, your fate as a soldier,\and the last slice of cake, rests on this.\When in doubt, attack!\That's my motto!\You fell for it, girl.\Now you have three viruses.\Tell me you give up, response:	and I'll give you the cherry on top.
context: Part-time soldier, your fate as a soldier,\and the last slice of cake, rests on this.\When in doubt, attack!\That's my motto!\You fell for it, girl.\Now you have three viruses.\Tell me you give up,\and I'll give you the cherry on top. response:	Miss Amane is taking this too seriously.
context: and the last slice of cake, rests on this.\When in doubt, attack!\That's my motto!\You fell for it, girl.\Now you have three viruses.\Tell me you give up,\and I'll give you the cherry on top.\Miss Amane is taking this too seriously. response:	Okarin, you're being mean to Suzu-san.
context: When in doubt, attack!\That's my motto!\You fell for it, girl.\Now you have three viruses.\Tell me you give up,\and I'll give you the cherry on top.\Miss Amane is taking this too seriously.\Okarin, you're being mean to Suzu-san. response:	In the world of games, it's live or die.
context: That's my motto!\You fell for it, girl.\Now you have three viruses.\Tell me you give up,\and I'll give you the cherry on top.\Miss Amane is taking this too seriously.\Okarin, you're being mean to Suzu-san.\In the world of games, it's live or die. response:	That's how I was raised.
context: You fell for it, girl.\Now you have three viruses.\Tell me you give up,\and I'll give you the cherry on top.\Miss Amane is taking this too seriously.\Okarin, you're being mean to Suzu-san.\In the world of games, it's live or die.\That's how I was raised. response:	The ones lined up in the corner
context: Now you have three viruses.\Tell me you give up,\and I'll give you the cherry on top.\Miss Amane is taking this too seriously.\Okarin, you're being mean to Suzu-san.\In the world of games, it's live or die.\That's how I was raised.\The ones lined up in the corner response:	are definitely link cards.
context: Tell me you give up,\and I'll give you the cherry on top.\Miss Amane is taking this too seriously.\Okarin, you're being mean to Suzu-san.\In the world of games, it's live or die.\That's how I was raised.\The ones lined up in the corner\are definitely link cards. response:	Knowing Okabe's personality, I'm sure of it.
context: and I'll give you the cherry on top.\Miss Amane is taking this too seriously.\Okarin, you're being mean to Suzu-san.\In the world of games, it's live or die.\That's how I was raised.\The ones lined up in the corner\are definitely link cards.\Knowing Okabe's personality, I'm sure of it. response:	Take one.
context: Miss Amane is taking this too seriously.\Okarin, you're being mean to Suzu-san.\In the world of games, it's live or die.\That's how I was raised.\The ones lined up in the corner\are definitely link cards.\Knowing Okabe's personality, I'm sure of it.\Take one. response:	She's right!
context: Okarin, you're being mean to Suzu-san.\In the world of games, it's live or die.\That's how I was raised.\The ones lined up in the corner\are definitely link cards.\Knowing Okabe's personality, I'm sure of it.\Take one.\She's right! response:	Assistant!
context: In the world of games, it's live or die.\That's how I was raised.\The ones lined up in the corner\are definitely link cards.\Knowing Okabe's personality, I'm sure of it.\Take one.\She's right!\Assistant! response:	You're my assistant, yet you betray me?
context: That's how I was raised.\The ones lined up in the corner\are definitely link cards.\Knowing Okabe's personality, I'm sure of it.\Take one.\She's right!\Assistant!\You're my assistant, yet you betray me? response:	Stop calling me assistant!
context: The ones lined up in the corner\are definitely link cards.\Knowing Okabe's personality, I'm sure of it.\Take one.\She's right!\Assistant!\You're my assistant, yet you betray me?\Stop calling me assistant! response:	I hate that arrogance of yours!
context: are definitely link cards.\Knowing Okabe's personality, I'm sure of it.\Take one.\She's right!\Assistant!\You're my assistant, yet you betray me?\Stop calling me assistant!\I hate that arrogance of yours! response:	Mayushii will help, too.
context: Knowing Okabe's personality, I'm sure of it.\Take one.\She's right!\Assistant!\You're my assistant, yet you betray me?\Stop calling me assistant!\I hate that arrogance of yours!\Mayushii will help, too. response:	Then would you get tea for everyone, Mayuri?
context: Take one.\She's right!\Assistant!\You're my assistant, yet you betray me?\Stop calling me assistant!\I hate that arrogance of yours!\Mayushii will help, too.\Then would you get tea for everyone, Mayuri? response:	Sure!
context: She's right!\Assistant!\You're my assistant, yet you betray me?\Stop calling me assistant!\I hate that arrogance of yours!\Mayushii will help, too.\Then would you get tea for everyone, Mayuri?\Sure! response:	Now then...
context: Assistant!\You're my assistant, yet you betray me?\Stop calling me assistant!\I hate that arrogance of yours!\Mayushii will help, too.\Then would you get tea for everyone, Mayuri?\Sure!\Now then... response:	Thank you, Kurisu-chan.
context: You're my assistant, yet you betray me?\Stop calling me assistant!\I hate that arrogance of yours!\Mayushii will help, too.\Then would you get tea for everyone, Mayuri?\Sure!\Now then...\Thank you, Kurisu-chan. response:	For what?
context: Stop calling me assistant!\I hate that arrogance of yours!\Mayushii will help, too.\Then would you get tea for everyone, Mayuri?\Sure!\Now then...\Thank you, Kurisu-chan.\For what? response:	Mayushii is happy you made friends with Suzu-san.
context: I hate that arrogance of yours!\Mayushii will help, too.\Then would you get tea for everyone, Mayuri?\Sure!\Now then...\Thank you, Kurisu-chan.\For what?\Mayushii is happy you made friends with Suzu-san. response:	We're not really friends.
context: Mayushii will help, too.\Then would you get tea for everyone, Mayuri?\Sure!\Now then...\Thank you, Kurisu-chan.\For what?\Mayushii is happy you made friends with Suzu-san.\We're not really friends. response:	But I think you're right.
context: Then would you get tea for everyone, Mayuri?\Sure!\Now then...\Thank you, Kurisu-chan.\For what?\Mayushii is happy you made friends with Suzu-san.\We're not really friends.\But I think you're right. response:	When we're all together, it's more fun to get along.
context: Sure!\Now then...\Thank you, Kurisu-chan.\For what?\Mayushii is happy you made friends with Suzu-san.\We're not really friends.\But I think you're right.\When we're all together, it's more fun to get along. response:	I was talking with Okabe...
context: Now then...\Thank you, Kurisu-chan.\For what?\Mayushii is happy you made friends with Suzu-san.\We're not really friends.\But I think you're right.\When we're all together, it's more fun to get along.\I was talking with Okabe... response:	You may be the one
context: Thank you, Kurisu-chan.\For what?\Mayushii is happy you made friends with Suzu-san.\We're not really friends.\But I think you're right.\When we're all together, it's more fun to get along.\I was talking with Okabe...\You may be the one response:	with the clearest view of the lab.
context: For what?\Mayushii is happy you made friends with Suzu-san.\We're not really friends.\But I think you're right.\When we're all together, it's more fun to get along.\I was talking with Okabe...\You may be the one\with the clearest view of the lab. response:	That was the only time Okabe's looked serious.
context: Mayushii is happy you made friends with Suzu-san.\We're not really friends.\But I think you're right.\When we're all together, it's more fun to get along.\I was talking with Okabe...\You may be the one\with the clearest view of the lab.\That was the only time Okabe's looked serious. response:	It was kind of creepy.
context: We're not really friends.\But I think you're right.\When we're all together, it's more fun to get along.\I was talking with Okabe...\You may be the one\with the clearest view of the lab.\That was the only time Okabe's looked serious.\It was kind of creepy. response:	That's mean to Okarin!
context: But I think you're right.\When we're all together, it's more fun to get along.\I was talking with Okabe...\You may be the one\with the clearest view of the lab.\That was the only time Okabe's looked serious.\It was kind of creepy.\That's mean to Okarin! response:	I'm sorry.
context: When we're all together, it's more fun to get along.\I was talking with Okabe...\You may be the one\with the clearest view of the lab.\That was the only time Okabe's looked serious.\It was kind of creepy.\That's mean to Okarin!\I'm sorry. response:	But...
context: I was talking with Okabe...\You may be the one\with the clearest view of the lab.\That was the only time Okabe's looked serious.\It was kind of creepy.\That's mean to Okarin!\I'm sorry.\But... response:	Curse you, part-time warrior!
context: You may be the one\with the clearest view of the lab.\That was the only time Okabe's looked serious.\It was kind of creepy.\That's mean to Okarin!\I'm sorry.\But...\Curse you, part-time warrior! response:	You won, but not of your own ability!
context: with the clearest view of the lab.\That was the only time Okabe's looked serious.\It was kind of creepy.\That's mean to Okarin!\I'm sorry.\But...\Curse you, part-time warrior!\You won, but not of your own ability! response:	Don't be so arrogant!
