context: watashi ga umareta asa no machi yuki no naka ni umoreta response:	sore wa sore wa chiisai te de aozora wo aoida
context: No, things are going smoothly.\In terms of funds, we're almost there.\But I want to push through in one go, Shinobu.\Shinobu...\I know.\I know, Kaoru.\Hey, Sensei.\What did you used to talk about with Rika-san? response:	Huh, why?
context: In terms of funds, we're almost there.\But I want to push through in one go, Shinobu.\Shinobu...\I know.\I know, Kaoru.\Hey, Sensei.\What did you used to talk about with Rika-san?\Huh, why? response:	Oh, that's right.
context: But I want to push through in one go, Shinobu.\Shinobu...\I know.\I know, Kaoru.\Hey, Sensei.\What did you used to talk about with Rika-san?\Huh, why?\Oh, that's right. response:	You've been going to Rika's to help out, right?
context: Shinobu...\I know.\I know, Kaoru.\Hey, Sensei.\What did you used to talk about with Rika-san?\Huh, why?\Oh, that's right.\You've been going to Rika's to help out, right? response:	Let's see...
context: I know.\I know, Kaoru.\Hey, Sensei.\What did you used to talk about with Rika-san?\Huh, why?\Oh, that's right.\You've been going to Rika's to help out, right?\Let's see... response:	Back when we were students, I was always talking to Rika about the books that I read.
context: I know, Kaoru.\Hey, Sensei.\What did you used to talk about with Rika-san?\Huh, why?\Oh, that's right.\You've been going to Rika's to help out, right?\Let's see...\Back when we were students, I was always talking to Rika about the books that I read. response:	Actually, I was the only one talking.
context: Hey, Sensei.\What did you used to talk about with Rika-san?\Huh, why?\Oh, that's right.\You've been going to Rika's to help out, right?\Let's see...\Back when we were students, I was always talking to Rika about the books that I read.\Actually, I was the only one talking. response:	Biographies of artists, historical background of an art piece...
context: What did you used to talk about with Rika-san?\Huh, why?\Oh, that's right.\You've been going to Rika's to help out, right?\Let's see...\Back when we were students, I was always talking to Rika about the books that I read.\Actually, I was the only one talking.\Biographies of artists, historical background of an art piece... response:	Oh, and about anatomy.
context: Huh, why?\Oh, that's right.\You've been going to Rika's to help out, right?\Let's see...\Back when we were students, I was always talking to Rika about the books that I read.\Actually, I was the only one talking.\Biographies of artists, historical background of an art piece...\Oh, and about anatomy. response:	Whenever we were alone, Rika would say, Please tell me about something.
context: Oh, that's right.\You've been going to Rika's to help out, right?\Let's see...\Back when we were students, I was always talking to Rika about the books that I read.\Actually, I was the only one talking.\Biographies of artists, historical background of an art piece...\Oh, and about anatomy.\Whenever we were alone, Rika would say, Please tell me about something. response:	It was hard for me to always have something to talk about.
context: You've been going to Rika's to help out, right?\Let's see...\Back when we were students, I was always talking to Rika about the books that I read.\Actually, I was the only one talking.\Biographies of artists, historical background of an art piece...\Oh, and about anatomy.\Whenever we were alone, Rika would say, Please tell me about something.\It was hard for me to always have something to talk about. response:	Well, I did like books, so I was actually happy to have someone to talk about them with.
context: Let's see...\Back when we were students, I was always talking to Rika about the books that I read.\Actually, I was the only one talking.\Biographies of artists, historical background of an art piece...\Oh, and about anatomy.\Whenever we were alone, Rika would say, Please tell me about something.\It was hard for me to always have something to talk about.\Well, I did like books, so I was actually happy to have someone to talk about them with. response:	I'd be in the library every day going through art textbooks.
context: Back when we were students, I was always talking to Rika about the books that I read.\Actually, I was the only one talking.\Biographies of artists, historical background of an art piece...\Oh, and about anatomy.\Whenever we were alone, Rika would say, Please tell me about something.\It was hard for me to always have something to talk about.\Well, I did like books, so I was actually happy to have someone to talk about them with.\I'd be in the library every day going through art textbooks. response:	There was even a time when a professor mistook me as being studious.
context: Actually, I was the only one talking.\Biographies of artists, historical background of an art piece...\Oh, and about anatomy.\Whenever we were alone, Rika would say, Please tell me about something.\It was hard for me to always have something to talk about.\Well, I did like books, so I was actually happy to have someone to talk about them with.\I'd be in the library every day going through art textbooks.\There was even a time when a professor mistook me as being studious. response:	Wonderful! Hanamoto-kun, you are a model student of the arts!
context: Biographies of artists, historical background of an art piece...\Oh, and about anatomy.\Whenever we were alone, Rika would say, Please tell me about something.\It was hard for me to always have something to talk about.\Well, I did like books, so I was actually happy to have someone to talk about them with.\I'd be in the library every day going through art textbooks.\There was even a time when a professor mistook me as being studious.\Wonderful! Hanamoto-kun, you are a model student of the arts! response:	You're the only one who seriously studies art history!
context: Oh, and about anatomy.\Whenever we were alone, Rika would say, Please tell me about something.\It was hard for me to always have something to talk about.\Well, I did like books, so I was actually happy to have someone to talk about them with.\I'd be in the library every day going through art textbooks.\There was even a time when a professor mistook me as being studious.\Wonderful! Hanamoto-kun, you are a model student of the arts!\You're the only one who seriously studies art history! response:	Sensei, I'm in a hurry!
context: Whenever we were alone, Rika would say, Please tell me about something.\It was hard for me to always have something to talk about.\Well, I did like books, so I was actually happy to have someone to talk about them with.\I'd be in the library every day going through art textbooks.\There was even a time when a professor mistook me as being studious.\Wonderful! Hanamoto-kun, you are a model student of the arts!\You're the only one who seriously studies art history!\Sensei, I'm in a hurry! response:	Well, I'm here thanks to things like that though.
context: It was hard for me to always have something to talk about.\Well, I did like books, so I was actually happy to have someone to talk about them with.\I'd be in the library every day going through art textbooks.\There was even a time when a professor mistook me as being studious.\Wonderful! Hanamoto-kun, you are a model student of the arts!\You're the only one who seriously studies art history!\Sensei, I'm in a hurry!\Well, I'm here thanks to things like that though. response:	By the way, why are you asking?
context: Well, I did like books, so I was actually happy to have someone to talk about them with.\I'd be in the library every day going through art textbooks.\There was even a time when a professor mistook me as being studious.\Wonderful! Hanamoto-kun, you are a model student of the arts!\You're the only one who seriously studies art history!\Sensei, I'm in a hurry!\Well, I'm here thanks to things like that though.\By the way, why are you asking? response:	Um, well, whenever I'm alone with Rika-san, things get quiet.
context: I'd be in the library every day going through art textbooks.\There was even a time when a professor mistook me as being studious.\Wonderful! Hanamoto-kun, you are a model student of the arts!\You're the only one who seriously studies art history!\Sensei, I'm in a hurry!\Well, I'm here thanks to things like that though.\By the way, why are you asking?\Um, well, whenever I'm alone with Rika-san, things get quiet. response:	I was wondering what I could do about it.
context: There was even a time when a professor mistook me as being studious.\Wonderful! Hanamoto-kun, you are a model student of the arts!\You're the only one who seriously studies art history!\Sensei, I'm in a hurry!\Well, I'm here thanks to things like that though.\By the way, why are you asking?\Um, well, whenever I'm alone with Rika-san, things get quiet.\I was wondering what I could do about it. response:	You don't need to worry.
context: Wonderful! Hanamoto-kun, you are a model student of the arts!\You're the only one who seriously studies art history!\Sensei, I'm in a hurry!\Well, I'm here thanks to things like that though.\By the way, why are you asking?\Um, well, whenever I'm alone with Rika-san, things get quiet.\I was wondering what I could do about it.\You don't need to worry. response:	The more she gets used to you, the less she speaks.
context: You're the only one who seriously studies art history!\Sensei, I'm in a hurry!\Well, I'm here thanks to things like that though.\By the way, why are you asking?\Um, well, whenever I'm alone with Rika-san, things get quiet.\I was wondering what I could do about it.\You don't need to worry.\The more she gets used to you, the less she speaks. response:	When she was with Harada, she almost never spoke.
context: Sensei, I'm in a hurry!\Well, I'm here thanks to things like that though.\By the way, why are you asking?\Um, well, whenever I'm alone with Rika-san, things get quiet.\I was wondering what I could do about it.\You don't need to worry.\The more she gets used to you, the less she speaks.\When she was with Harada, she almost never spoke. response:	They got along very well, but they were always just hanging out together.
context: Well, I'm here thanks to things like that though.\By the way, why are you asking?\Um, well, whenever I'm alone with Rika-san, things get quiet.\I was wondering what I could do about it.\You don't need to worry.\The more she gets used to you, the less she speaks.\When she was with Harada, she almost never spoke.\They got along very well, but they were always just hanging out together. response:	Rika, you see, speaks less when she's with someone she likes.
context: By the way, why are you asking?\Um, well, whenever I'm alone with Rika-san, things get quiet.\I was wondering what I could do about it.\You don't need to worry.\The more she gets used to you, the less she speaks.\When she was with Harada, she almost never spoke.\They got along very well, but they were always just hanging out together.\Rika, you see, speaks less when she's with someone she likes. response:	She speaks less when she's with someone she likes.
context: Um, well, whenever I'm alone with Rika-san, things get quiet.\I was wondering what I could do about it.\You don't need to worry.\The more she gets used to you, the less she speaks.\When she was with Harada, she almost never spoke.\They got along very well, but they were always just hanging out together.\Rika, you see, speaks less when she's with someone she likes.\She speaks less when she's with someone she likes. response:	Is it strange that we don't really talk about anything?
context: I was wondering what I could do about it.\You don't need to worry.\The more she gets used to you, the less she speaks.\When she was with Harada, she almost never spoke.\They got along very well, but they were always just hanging out together.\Rika, you see, speaks less when she's with someone she likes.\She speaks less when she's with someone she likes.\Is it strange that we don't really talk about anything? response:	I'm not gonna tell you...
context: You don't need to worry.\The more she gets used to you, the less she speaks.\When she was with Harada, she almost never spoke.\They got along very well, but they were always just hanging out together.\Rika, you see, speaks less when she's with someone she likes.\She speaks less when she's with someone she likes.\Is it strange that we don't really talk about anything?\I'm not gonna tell you... response:	You idiot...
context: The more she gets used to you, the less she speaks.\When she was with Harada, she almost never spoke.\They got along very well, but they were always just hanging out together.\Rika, you see, speaks less when she's with someone she likes.\She speaks less when she's with someone she likes.\Is it strange that we don't really talk about anything?\I'm not gonna tell you...\You idiot... response:	Two pieces of 1A and two pieces of 5C.
context: When she was with Harada, she almost never spoke.\They got along very well, but they were always just hanging out together.\Rika, you see, speaks less when she's with someone she likes.\She speaks less when she's with someone she likes.\Is it strange that we don't really talk about anything?\I'm not gonna tell you...\You idiot...\Two pieces of 1A and two pieces of 5C. response:	They'd like those pieces for their store in Kamakura.
context: They got along very well, but they were always just hanging out together.\Rika, you see, speaks less when she's with someone she likes.\She speaks less when she's with someone she likes.\Is it strange that we don't really talk about anything?\I'm not gonna tell you...\You idiot...\Two pieces of 1A and two pieces of 5C.\They'd like those pieces for their store in Kamakura. response:	We'll take a look at the store next week.
context: Rika, you see, speaks less when she's with someone she likes.\She speaks less when she's with someone she likes.\Is it strange that we don't really talk about anything?\I'm not gonna tell you...\You idiot...\Two pieces of 1A and two pieces of 5C.\They'd like those pieces for their store in Kamakura.\We'll take a look at the store next week. response:	That's amazing, Yamada!
context: She speaks less when she's with someone she likes.\Is it strange that we don't really talk about anything?\I'm not gonna tell you...\You idiot...\Two pieces of 1A and two pieces of 5C.\They'd like those pieces for their store in Kamakura.\We'll take a look at the store next week.\That's amazing, Yamada! response:	You might be able to quit your school job and make a living doing this.
context: Is it strange that we don't really talk about anything?\I'm not gonna tell you...\You idiot...\Two pieces of 1A and two pieces of 5C.\They'd like those pieces for their store in Kamakura.\We'll take a look at the store next week.\That's amazing, Yamada!\You might be able to quit your school job and make a living doing this. response:	Truly.
context: I'm not gonna tell you...\You idiot...\Two pieces of 1A and two pieces of 5C.\They'd like those pieces for their store in Kamakura.\We'll take a look at the store next week.\That's amazing, Yamada!\You might be able to quit your school job and make a living doing this.\Truly. response:	Oh, not at all. I'm still using the school's kiln, after all.
context: You idiot...\Two pieces of 1A and two pieces of 5C.\They'd like those pieces for their store in Kamakura.\We'll take a look at the store next week.\That's amazing, Yamada!\You might be able to quit your school job and make a living doing this.\Truly.\Oh, not at all. I'm still using the school's kiln, after all. response:	Now then, we'll need a file for the pieces and a mold...
context: Two pieces of 1A and two pieces of 5C.\They'd like those pieces for their store in Kamakura.\We'll take a look at the store next week.\That's amazing, Yamada!\You might be able to quit your school job and make a living doing this.\Truly.\Oh, not at all. I'm still using the school's kiln, after all.\Now then, we'll need a file for the pieces and a mold... response:	Rika-san?
context: They'd like those pieces for their store in Kamakura.\We'll take a look at the store next week.\That's amazing, Yamada!\You might be able to quit your school job and make a living doing this.\Truly.\Oh, not at all. I'm still using the school's kiln, after all.\Now then, we'll need a file for the pieces and a mold...\Rika-san? response:	What's the matter with Rika-san?
context: We'll take a look at the store next week.\That's amazing, Yamada!\You might be able to quit your school job and make a living doing this.\Truly.\Oh, not at all. I'm still using the school's kiln, after all.\Now then, we'll need a file for the pieces and a mold...\Rika-san?\What's the matter with Rika-san? response:	She's not coming back from the kitchen.
context: That's amazing, Yamada!\You might be able to quit your school job and make a living doing this.\Truly.\Oh, not at all. I'm still using the school's kiln, after all.\Now then, we'll need a file for the pieces and a mold...\Rika-san?\What's the matter with Rika-san?\She's not coming back from the kitchen. response:	I wonder if she's not feeling well?
context: You might be able to quit your school job and make a living doing this.\Truly.\Oh, not at all. I'm still using the school's kiln, after all.\Now then, we'll need a file for the pieces and a mold...\Rika-san?\What's the matter with Rika-san?\She's not coming back from the kitchen.\I wonder if she's not feeling well? response:	Hiccups?
context: Truly.\Oh, not at all. I'm still using the school's kiln, after all.\Now then, we'll need a file for the pieces and a mold...\Rika-san?\What's the matter with Rika-san?\She's not coming back from the kitchen.\I wonder if she's not feeling well?\Hiccups? response:	Let's leave her be.
context: Oh, not at all. I'm still using the school's kiln, after all.\Now then, we'll need a file for the pieces and a mold...\Rika-san?\What's the matter with Rika-san?\She's not coming back from the kitchen.\I wonder if she's not feeling well?\Hiccups?\Let's leave her be. response:	Yeah, let's.
context: Now then, we'll need a file for the pieces and a mold...\Rika-san?\What's the matter with Rika-san?\She's not coming back from the kitchen.\I wonder if she's not feeling well?\Hiccups?\Let's leave her be.\Yeah, let's. response:	Listen, Rika.
context: Rika-san?\What's the matter with Rika-san?\She's not coming back from the kitchen.\I wonder if she's not feeling well?\Hiccups?\Let's leave her be.\Yeah, let's.\Listen, Rika. response:	Drink the water from the opposite end of the cup.
context: What's the matter with Rika-san?\She's not coming back from the kitchen.\I wonder if she's not feeling well?\Hiccups?\Let's leave her be.\Yeah, let's.\Listen, Rika.\Drink the water from the opposite end of the cup. response:	They'll stop.
context: She's not coming back from the kitchen.\I wonder if she's not feeling well?\Hiccups?\Let's leave her be.\Yeah, let's.\Listen, Rika.\Drink the water from the opposite end of the cup.\They'll stop. response:	Rika-san's hiccups aren't stopping...
context: I wonder if she's not feeling well?\Hiccups?\Let's leave her be.\Yeah, let's.\Listen, Rika.\Drink the water from the opposite end of the cup.\They'll stop.\Rika-san's hiccups aren't stopping... response:	What should we do about food?
context: Hiccups?\Let's leave her be.\Yeah, let's.\Listen, Rika.\Drink the water from the opposite end of the cup.\They'll stop.\Rika-san's hiccups aren't stopping...\What should we do about food? response:	The stores will close soon.
context: Let's leave her be.\Yeah, let's.\Listen, Rika.\Drink the water from the opposite end of the cup.\They'll stop.\Rika-san's hiccups aren't stopping...\What should we do about food?\The stores will close soon. response:	Mayama?
context: Yeah, let's.\Listen, Rika.\Drink the water from the opposite end of the cup.\They'll stop.\Rika-san's hiccups aren't stopping...\What should we do about food?\The stores will close soon.\Mayama? response:	Rika-san, are you all right?
context: Listen, Rika.\Drink the water from the opposite end of the cup.\They'll stop.\Rika-san's hiccups aren't stopping...\What should we do about food?\The stores will close soon.\Mayama?\Rika-san, are you all right? response:	What's the matter?
context: Drink the water from the opposite end of the cup.\They'll stop.\Rika-san's hiccups aren't stopping...\What should we do about food?\The stores will close soon.\Mayama?\Rika-san, are you all right?\What's the matter? response:	Your shirt is wet.
context: They'll stop.\Rika-san's hiccups aren't stopping...\What should we do about food?\The stores will close soon.\Mayama?\Rika-san, are you all right?\What's the matter?\Your shirt is wet. response:	I spilled a little...
context: Rika-san's hiccups aren't stopping...\What should we do about food?\The stores will close soon.\Mayama?\Rika-san, are you all right?\What's the matter?\Your shirt is wet.\I spilled a little... response:	Here, please drink this.
context: What should we do about food?\The stores will close soon.\Mayama?\Rika-san, are you all right?\What's the matter?\Your shirt is wet.\I spilled a little...\Here, please drink this. response:	Sugar water?
context: The stores will close soon.\Mayama?\Rika-san, are you all right?\What's the matter?\Your shirt is wet.\I spilled a little...\Here, please drink this.\Sugar water? response:	We used to do this back home to stop them.
context: Mayama?\Rika-san, are you all right?\What's the matter?\Your shirt is wet.\I spilled a little...\Here, please drink this.\Sugar water?\We used to do this back home to stop them. response:	Please take my word for it and give it a try.
context: Rika-san, are you all right?\What's the matter?\Your shirt is wet.\I spilled a little...\Here, please drink this.\Sugar water?\We used to do this back home to stop them.\Please take my word for it and give it a try. response:	See? It stopped, right?
context: What's the matter?\Your shirt is wet.\I spilled a little...\Here, please drink this.\Sugar water?\We used to do this back home to stop them.\Please take my word for it and give it a try.\See? It stopped, right? response:	Strange...
context: Your shirt is wet.\I spilled a little...\Here, please drink this.\Sugar water?\We used to do this back home to stop them.\Please take my word for it and give it a try.\See? It stopped, right?\Strange... response:	See?
context: I spilled a little...\Here, please drink this.\Sugar water?\We used to do this back home to stop them.\Please take my word for it and give it a try.\See? It stopped, right?\Strange...\See? response:	It stopped, right?
context: Here, please drink this.\Sugar water?\We used to do this back home to stop them.\Please take my word for it and give it a try.\See? It stopped, right?\Strange...\See?\It stopped, right? response:	What is it?
context: Sugar water?\We used to do this back home to stop them.\Please take my word for it and give it a try.\See? It stopped, right?\Strange...\See?\It stopped, right?\What is it? response:	Oh, it's nothing.
context: We used to do this back home to stop them.\Please take my word for it and give it a try.\See? It stopped, right?\Strange...\See?\It stopped, right?\What is it?\Oh, it's nothing. response:	Thank you, Mayama-kun.
context: Please take my word for it and give it a try.\See? It stopped, right?\Strange...\See?\It stopped, right?\What is it?\Oh, it's nothing.\Thank you, Mayama-kun. response:	So you're going to Rika-san's, after all?
context: See? It stopped, right?\Strange...\See?\It stopped, right?\What is it?\Oh, it's nothing.\Thank you, Mayama-kun.\So you're going to Rika-san's, after all? response:	You're so stupid.
context: Strange...\See?\It stopped, right?\What is it?\Oh, it's nothing.\Thank you, Mayama-kun.\So you're going to Rika-san's, after all?\You're so stupid. response:	You'll cry.
context: See?\It stopped, right?\What is it?\Oh, it's nothing.\Thank you, Mayama-kun.\So you're going to Rika-san's, after all?\You're so stupid.\You'll cry. response:	You're going out of your way to burn the sight of them together into your eyes.
context: It stopped, right?\What is it?\Oh, it's nothing.\Thank you, Mayama-kun.\So you're going to Rika-san's, after all?\You're so stupid.\You'll cry.\You're going out of your way to burn the sight of them together into your eyes. response:	But you should go, if that's what you need to do to get over it.
context: What is it?\Oh, it's nothing.\Thank you, Mayama-kun.\So you're going to Rika-san's, after all?\You're so stupid.\You'll cry.\You're going out of your way to burn the sight of them together into your eyes.\But you should go, if that's what you need to do to get over it. response:	She speaks less when she's with someone she likes.
context: Oh, it's nothing.\Thank you, Mayama-kun.\So you're going to Rika-san's, after all?\You're so stupid.\You'll cry.\You're going out of your way to burn the sight of them together into your eyes.\But you should go, if that's what you need to do to get over it.\She speaks less when she's with someone she likes. response:	But they were always just hanging out together.
context: Thank you, Mayama-kun.\So you're going to Rika-san's, after all?\You're so stupid.\You'll cry.\You're going out of your way to burn the sight of them together into your eyes.\But you should go, if that's what you need to do to get over it.\She speaks less when she's with someone she likes.\But they were always just hanging out together. response:	Hello? Is this Tairikuken-san?
context: So you're going to Rika-san's, after all?\You're so stupid.\You'll cry.\You're going out of your way to burn the sight of them together into your eyes.\But you should go, if that's what you need to do to get over it.\She speaks less when she's with someone she likes.\But they were always just hanging out together.\Hello? Is this Tairikuken-san? response:	Hey, thanks for waiting! This is Tairikuken!
context: You're so stupid.\You'll cry.\You're going out of your way to burn the sight of them together into your eyes.\But you should go, if that's what you need to do to get over it.\She speaks less when she's with someone she likes.\But they were always just hanging out together.\Hello? Is this Tairikuken-san?\Hey, thanks for waiting! This is Tairikuken! response:	Katsudon at 11:30 PM?
context: You'll cry.\You're going out of your way to burn the sight of them together into your eyes.\But you should go, if that's what you need to do to get over it.\She speaks less when she's with someone she likes.\But they were always just hanging out together.\Hello? Is this Tairikuken-san?\Hey, thanks for waiting! This is Tairikuken!\Katsudon at 11:30 PM? response:	On top of that, they're all extra large?
context: You're going out of your way to burn the sight of them together into your eyes.\But you should go, if that's what you need to do to get over it.\She speaks less when she's with someone she likes.\But they were always just hanging out together.\Hello? Is this Tairikuken-san?\Hey, thanks for waiting! This is Tairikuken!\Katsudon at 11:30 PM?\On top of that, they're all extra large? response:	This is good enough for me.
context: But you should go, if that's what you need to do to get over it.\She speaks less when she's with someone she likes.\But they were always just hanging out together.\Hello? Is this Tairikuken-san?\Hey, thanks for waiting! This is Tairikuken!\Katsudon at 11:30 PM?\On top of that, they're all extra large?\This is good enough for me. response:	Oh, Rika-san, it's okay if you can't eat it all. I'll...
context: She speaks less when she's with someone she likes.\But they were always just hanging out together.\Hello? Is this Tairikuken-san?\Hey, thanks for waiting! This is Tairikuken!\Katsudon at 11:30 PM?\On top of that, they're all extra large?\This is good enough for me.\Oh, Rika-san, it's okay if you can't eat it all. I'll... response:	May I have it?
context: But they were always just hanging out together.\Hello? Is this Tairikuken-san?\Hey, thanks for waiting! This is Tairikuken!\Katsudon at 11:30 PM?\On top of that, they're all extra large?\This is good enough for me.\Oh, Rika-san, it's okay if you can't eat it all. I'll...\May I have it? response:	Y-Yamada?
context: Hello? Is this Tairikuken-san?\Hey, thanks for waiting! This is Tairikuken!\Katsudon at 11:30 PM?\On top of that, they're all extra large?\This is good enough for me.\Oh, Rika-san, it's okay if you can't eat it all. I'll...\May I have it?\Y-Yamada? response:	Are you all right?
context: Hey, thanks for waiting! This is Tairikuken!\Katsudon at 11:30 PM?\On top of that, they're all extra large?\This is good enough for me.\Oh, Rika-san, it's okay if you can't eat it all. I'll...\May I have it?\Y-Yamada?\Are you all right? response:	You're gonna get an upset stomach.
context: Katsudon at 11:30 PM?\On top of that, they're all extra large?\This is good enough for me.\Oh, Rika-san, it's okay if you can't eat it all. I'll...\May I have it?\Y-Yamada?\Are you all right?\You're gonna get an upset stomach. response:	What's the matter?
context: On top of that, they're all extra large?\This is good enough for me.\Oh, Rika-san, it's okay if you can't eat it all. I'll...\May I have it?\Y-Yamada?\Are you all right?\You're gonna get an upset stomach.\What's the matter? response:	I mean, I need to get nutrients.
context: This is good enough for me.\Oh, Rika-san, it's okay if you can't eat it all. I'll...\May I have it?\Y-Yamada?\Are you all right?\You're gonna get an upset stomach.\What's the matter?\I mean, I need to get nutrients. response:	I need to work hard on my job.
context: Oh, Rika-san, it's okay if you can't eat it all. I'll...\May I have it?\Y-Yamada?\Are you all right?\You're gonna get an upset stomach.\What's the matter?\I mean, I need to get nutrients.\I need to work hard on my job. response:	And it's getting cold.
context: May I have it?\Y-Yamada?\Are you all right?\You're gonna get an upset stomach.\What's the matter?\I mean, I need to get nutrients.\I need to work hard on my job.\And it's getting cold. response:	So that no matter how precious someone else is to you...
context: Y-Yamada?\Are you all right?\You're gonna get an upset stomach.\What's the matter?\I mean, I need to get nutrients.\I need to work hard on my job.\And it's getting cold.\So that no matter how precious someone else is to you... response:	So that my heart won't be crushed...
context: Are you all right?\You're gonna get an upset stomach.\What's the matter?\I mean, I need to get nutrients.\I need to work hard on my job.\And it's getting cold.\So that no matter how precious someone else is to you...\So that my heart won't be crushed... response:	Is it strange that we don't really talk about anything?
context: You're gonna get an upset stomach.\What's the matter?\I mean, I need to get nutrients.\I need to work hard on my job.\And it's getting cold.\So that no matter how precious someone else is to you...\So that my heart won't be crushed...\Is it strange that we don't really talk about anything? response:	She speaks less when she's with someone she likes.
context: What's the matter?\I mean, I need to get nutrients.\I need to work hard on my job.\And it's getting cold.\So that no matter how precious someone else is to you...\So that my heart won't be crushed...\Is it strange that we don't really talk about anything?\She speaks less when she's with someone she likes. response:	But you should go, if that's what you need to do to get over it.
context: I mean, I need to get nutrients.\I need to work hard on my job.\And it's getting cold.\So that no matter how precious someone else is to you...\So that my heart won't be crushed...\Is it strange that we don't really talk about anything?\She speaks less when she's with someone she likes.\But you should go, if that's what you need to do to get over it. response:	You should go and cry your heart out.
context: I need to work hard on my job.\And it's getting cold.\So that no matter how precious someone else is to you...\So that my heart won't be crushed...\Is it strange that we don't really talk about anything?\She speaks less when she's with someone she likes.\But you should go, if that's what you need to do to get over it.\You should go and cry your heart out. response:	I won't tell you!
context: And it's getting cold.\So that no matter how precious someone else is to you...\So that my heart won't be crushed...\Is it strange that we don't really talk about anything?\She speaks less when she's with someone she likes.\But you should go, if that's what you need to do to get over it.\You should go and cry your heart out.\I won't tell you! response:	I'm never going to...
context: So that no matter how precious someone else is to you...\So that my heart won't be crushed...\Is it strange that we don't really talk about anything?\She speaks less when she's with someone she likes.\But you should go, if that's what you need to do to get over it.\You should go and cry your heart out.\I won't tell you!\I'm never going to... response:	I'm never going to help push you forward!
context: So that my heart won't be crushed...\Is it strange that we don't really talk about anything?\She speaks less when she's with someone she likes.\But you should go, if that's what you need to do to get over it.\You should go and cry your heart out.\I won't tell you!\I'm never going to...\I'm never going to help push you forward! response:	Figure it out yourself!
context: Is it strange that we don't really talk about anything?\She speaks less when she's with someone she likes.\But you should go, if that's what you need to do to get over it.\You should go and cry your heart out.\I won't tell you!\I'm never going to...\I'm never going to help push you forward!\Figure it out yourself! response:	Mayama, you idiot!
context: She speaks less when she's with someone she likes.\But you should go, if that's what you need to do to get over it.\You should go and cry your heart out.\I won't tell you!\I'm never going to...\I'm never going to help push you forward!\Figure it out yourself!\Mayama, you idiot! response:	arifurete iru kimochi nante sa
context: But you should go, if that's what you need to do to get over it.\You should go and cry your heart out.\I won't tell you!\I'm never going to...\I'm never going to help push you forward!\Figure it out yourself!\Mayama, you idiot!\arifurete iru kimochi nante sa response:	It would be so much easier...
context: You should go and cry your heart out.\I won't tell you!\I'm never going to...\I'm never going to help push you forward!\Figure it out yourself!\Mayama, you idiot!\arifurete iru kimochi nante sa\It would be so much easier... response:	nanimo iwazu ni isso kieteshimaeba
context: I won't tell you!\I'm never going to...\I'm never going to help push you forward!\Figure it out yourself!\Mayama, you idiot!\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba response:	raku ni nareru no ni
context: I'm never going to...\I'm never going to help push you forward!\Figure it out yourself!\Mayama, you idiot!\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni response:	sorezore no michi wo yuku sono wakaremichi
context: I'm never going to help push you forward!\Figure it out yourself!\Mayama, you idiot!\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi response:	At the crossroads where we split ways...
context: Figure it out yourself!\Mayama, you idiot!\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways... response:	mou nidoto au koto no nai deai wa kanashisugiru
context: Mayama, you idiot!\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru response:	tarinai kimochi wo mochiyotte
context: arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte response:	Despite adding the emotions that are lacking...
context: It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking... response:	atatameta saki kara hieteitte
context: nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte response:	sonna hazu naitte shinjiteru
context: raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru response:	ittai itsumade onaji kotoba wo kakaekondenda
context: sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda response:	Just how long am I going to brood over the same word?
