context: Kokoro response:	masshiro PAGE mekuru
context: What're those?\Those chocolates?\When you're as awesome as I am, your fans just never leave you alone.\He's so egotistical.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work. response:	Thank you for all your hard work.
context: Those chocolates?\When you're as awesome as I am, your fans just never leave you alone.\He's so egotistical.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work. response:	Thank you for all your hard work.
context: When you're as awesome as I am, your fans just never leave you alone.\He's so egotistical.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work. response:	Wait, those chocolates aren't from Kuronuma, are they?
context: He's so egotistical.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Wait, those chocolates aren't from Kuronuma, are they? response:	Idiot.
context: Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Wait, those chocolates aren't from Kuronuma, are they?\Idiot. response:	As if I'd break the girl's heart by telling you who they were from!
context: Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Wait, those chocolates aren't from Kuronuma, are they?\Idiot.\As if I'd break the girl's heart by telling you who they were from! response:	You're pitiful.
context: Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Wait, those chocolates aren't from Kuronuma, are they?\Idiot.\As if I'd break the girl's heart by telling you who they were from!\You're pitiful. response:	That hurts!
context: Thank you for all your hard work.\Thank you for all your hard work.\Thank you for all your hard work.\Wait, those chocolates aren't from Kuronuma, are they?\Idiot.\As if I'd break the girl's heart by telling you who they were from!\You're pitiful.\That hurts! response:	That's a bone you're hitting!
context: Thank you for all your hard work.\Thank you for all your hard work.\Wait, those chocolates aren't from Kuronuma, are they?\Idiot.\As if I'd break the girl's heart by telling you who they were from!\You're pitiful.\That hurts!\That's a bone you're hitting! response:	Don't you think the pain in your left shoulder and back of your neck are some sort of punishment?
context: Thank you for all your hard work.\Wait, those chocolates aren't from Kuronuma, are they?\Idiot.\As if I'd break the girl's heart by telling you who they were from!\You're pitiful.\That hurts!\That's a bone you're hitting!\Don't you think the pain in your left shoulder and back of your neck are some sort of punishment? response:	I read in a manga once that problems from the neck and and above are caused by God.
context: Wait, those chocolates aren't from Kuronuma, are they?\Idiot.\As if I'd break the girl's heart by telling you who they were from!\You're pitiful.\That hurts!\That's a bone you're hitting!\Don't you think the pain in your left shoulder and back of your neck are some sort of punishment?\I read in a manga once that problems from the neck and and above are caused by God. response:	God?
context: Idiot.\As if I'd break the girl's heart by telling you who they were from!\You're pitiful.\That hurts!\That's a bone you're hitting!\Don't you think the pain in your left shoulder and back of your neck are some sort of punishment?\I read in a manga once that problems from the neck and and above are caused by God.\God? response:	Maybe I'm being punished for messing with sacred trees at shrines,
context: As if I'd break the girl's heart by telling you who they were from!\You're pitiful.\That hurts!\That's a bone you're hitting!\Don't you think the pain in your left shoulder and back of your neck are some sort of punishment?\I read in a manga once that problems from the neck and and above are caused by God.\God?\Maybe I'm being punished for messing with sacred trees at shrines, response:	or being stingy with offerings.
context: You're pitiful.\That hurts!\That's a bone you're hitting!\Don't you think the pain in your left shoulder and back of your neck are some sort of punishment?\I read in a manga once that problems from the neck and and above are caused by God.\God?\Maybe I'm being punished for messing with sacred trees at shrines,\or being stingy with offerings. response:	I'll purify myself with her chocolates!
context: That hurts!\That's a bone you're hitting!\Don't you think the pain in your left shoulder and back of your neck are some sort of punishment?\I read in a manga once that problems from the neck and and above are caused by God.\God?\Maybe I'm being punished for messing with sacred trees at shrines,\or being stingy with offerings.\I'll purify myself with her chocolates! response:	What?!
context: That's a bone you're hitting!\Don't you think the pain in your left shoulder and back of your neck are some sort of punishment?\I read in a manga once that problems from the neck and and above are caused by God.\God?\Maybe I'm being punished for messing with sacred trees at shrines,\or being stingy with offerings.\I'll purify myself with her chocolates!\What?! response:	He choked.
context: Don't you think the pain in your left shoulder and back of your neck are some sort of punishment?\I read in a manga once that problems from the neck and and above are caused by God.\God?\Maybe I'm being punished for messing with sacred trees at shrines,\or being stingy with offerings.\I'll purify myself with her chocolates!\What?!\He choked. response:	W-Water! Water!
context: I read in a manga once that problems from the neck and and above are caused by God.\God?\Maybe I'm being punished for messing with sacred trees at shrines,\or being stingy with offerings.\I'll purify myself with her chocolates!\What?!\He choked.\W-Water! Water! response:	If I want to give these to him,
context: God?\Maybe I'm being punished for messing with sacred trees at shrines,\or being stingy with offerings.\I'll purify myself with her chocolates!\What?!\He choked.\W-Water! Water!\If I want to give these to him, response:	I need to do it now!
context: Maybe I'm being punished for messing with sacred trees at shrines,\or being stingy with offerings.\I'll purify myself with her chocolates!\What?!\He choked.\W-Water! Water!\If I want to give these to him,\I need to do it now! response:	Kaze
context: or being stingy with offerings.\I'll purify myself with her chocolates!\What?!\He choked.\W-Water! Water!\If I want to give these to him,\I need to do it now!\Kaze response:	Kazehaya.
context: I'll purify myself with her chocolates!\What?!\He choked.\W-Water! Water!\If I want to give these to him,\I need to do it now!\Kaze\Kazehaya. response:	Kurumi?
context: What?!\He choked.\W-Water! Water!\If I want to give these to him,\I need to do it now!\Kaze\Kazehaya.\Kurumi? response:	Hey Kurumizawa.
context: He choked.\W-Water! Water!\If I want to give these to him,\I need to do it now!\Kaze\Kazehaya.\Kurumi?\Hey Kurumizawa. response:	Won't you accept some chocolates from me since it's Valentine's Day?
context: W-Water! Water!\If I want to give these to him,\I need to do it now!\Kaze\Kazehaya.\Kurumi?\Hey Kurumizawa.\Won't you accept some chocolates from me since it's Valentine's Day? response:	Please?
context: If I want to give these to him,\I need to do it now!\Kaze\Kazehaya.\Kurumi?\Hey Kurumizawa.\Won't you accept some chocolates from me since it's Valentine's Day?\Please? response:	It'll be the first and last time I ever give you any.
context: I need to do it now!\Kaze\Kazehaya.\Kurumi?\Hey Kurumizawa.\Won't you accept some chocolates from me since it's Valentine's Day?\Please?\It'll be the first and last time I ever give you any. response:	Thank you.
context: Kaze\Kazehaya.\Kurumi?\Hey Kurumizawa.\Won't you accept some chocolates from me since it's Valentine's Day?\Please?\It'll be the first and last time I ever give you any.\Thank you. response:	Spying on us?
context: Kazehaya.\Kurumi?\Hey Kurumizawa.\Won't you accept some chocolates from me since it's Valentine's Day?\Please?\It'll be the first and last time I ever give you any.\Thank you.\Spying on us? response:	How terrible.
context: Kurumi?\Hey Kurumizawa.\Won't you accept some chocolates from me since it's Valentine's Day?\Please?\It'll be the first and last time I ever give you any.\Thank you.\Spying on us?\How terrible. response:	I-I-I'm sorry!
context: Hey Kurumizawa.\Won't you accept some chocolates from me since it's Valentine's Day?\Please?\It'll be the first and last time I ever give you any.\Thank you.\Spying on us?\How terrible.\I-I-I'm sorry! response:	I just got so caught up watching you two that I forgot to turn away.
context: Won't you accept some chocolates from me since it's Valentine's Day?\Please?\It'll be the first and last time I ever give you any.\Thank you.\Spying on us?\How terrible.\I-I-I'm sorry!\I just got so caught up watching you two that I forgot to turn away. response:	She admitted to it.
context: Please?\It'll be the first and last time I ever give you any.\Thank you.\Spying on us?\How terrible.\I-I-I'm sorry!\I just got so caught up watching you two that I forgot to turn away.\She admitted to it. response:	Kazehaya doesn't accept homemade chocolates.
context: It'll be the first and last time I ever give you any.\Thank you.\Spying on us?\How terrible.\I-I-I'm sorry!\I just got so caught up watching you two that I forgot to turn away.\She admitted to it.\Kazehaya doesn't accept homemade chocolates. response:	What did you just give him?
context: Thank you.\Spying on us?\How terrible.\I-I-I'm sorry!\I just got so caught up watching you two that I forgot to turn away.\She admitted to it.\Kazehaya doesn't accept homemade chocolates.\What did you just give him? response:	It's different. I'm special.
context: Spying on us?\How terrible.\I-I-I'm sorry!\I just got so caught up watching you two that I forgot to turn away.\She admitted to it.\Kazehaya doesn't accept homemade chocolates.\What did you just give him?\It's different. I'm special. response:	He's already rejected me.
context: How terrible.\I-I-I'm sorry!\I just got so caught up watching you two that I forgot to turn away.\She admitted to it.\Kazehaya doesn't accept homemade chocolates.\What did you just give him?\It's different. I'm special.\He's already rejected me. response:	So I'm very special. Don't you agree?
context: I-I-I'm sorry!\I just got so caught up watching you two that I forgot to turn away.\She admitted to it.\Kazehaya doesn't accept homemade chocolates.\What did you just give him?\It's different. I'm special.\He's already rejected me.\So I'm very special. Don't you agree? response:	Are those for Kazehaya?
context: I just got so caught up watching you two that I forgot to turn away.\She admitted to it.\Kazehaya doesn't accept homemade chocolates.\What did you just give him?\It's different. I'm special.\He's already rejected me.\So I'm very special. Don't you agree?\Are those for Kazehaya? response:	They're a thank you.
context: She admitted to it.\Kazehaya doesn't accept homemade chocolates.\What did you just give him?\It's different. I'm special.\He's already rejected me.\So I'm very special. Don't you agree?\Are those for Kazehaya?\They're a thank you. response:	Are they really just a thank you?
context: Kazehaya doesn't accept homemade chocolates.\What did you just give him?\It's different. I'm special.\He's already rejected me.\So I'm very special. Don't you agree?\Are those for Kazehaya?\They're a thank you.\Are they really just a thank you? response:	They don't have any hidden meaning to them?
context: What did you just give him?\It's different. I'm special.\He's already rejected me.\So I'm very special. Don't you agree?\Are those for Kazehaya?\They're a thank you.\Are they really just a thank you?\They don't have any hidden meaning to them? response:	If those are just obligatory chocolates, I'm sure Kazehaya will gladly accept them.
context: It's different. I'm special.\He's already rejected me.\So I'm very special. Don't you agree?\Are those for Kazehaya?\They're a thank you.\Are they really just a thank you?\They don't have any hidden meaning to them?\If those are just obligatory chocolates, I'm sure Kazehaya will gladly accept them. response:	Don't regret it now.
context: He's already rejected me.\So I'm very special. Don't you agree?\Are those for Kazehaya?\They're a thank you.\Are they really just a thank you?\They don't have any hidden meaning to them?\If those are just obligatory chocolates, I'm sure Kazehaya will gladly accept them.\Don't regret it now. response:	See you.
context: So I'm very special. Don't you agree?\Are those for Kazehaya?\They're a thank you.\Are they really just a thank you?\They don't have any hidden meaning to them?\If those are just obligatory chocolates, I'm sure Kazehaya will gladly accept them.\Don't regret it now.\See you. response:	She has no one to blame but herself if she backs off after being teased a little.
context: Are those for Kazehaya?\They're a thank you.\Are they really just a thank you?\They don't have any hidden meaning to them?\If those are just obligatory chocolates, I'm sure Kazehaya will gladly accept them.\Don't regret it now.\See you.\She has no one to blame but herself if she backs off after being teased a little. response:	Kurumi!
context: They're a thank you.\Are they really just a thank you?\They don't have any hidden meaning to them?\If those are just obligatory chocolates, I'm sure Kazehaya will gladly accept them.\Don't regret it now.\See you.\She has no one to blame but herself if she backs off after being teased a little.\Kurumi! response:	I haven't gotten any chocolates from you yet, Kurumi.
context: Are they really just a thank you?\They don't have any hidden meaning to them?\If those are just obligatory chocolates, I'm sure Kazehaya will gladly accept them.\Don't regret it now.\See you.\She has no one to blame but herself if she backs off after being teased a little.\Kurumi!\I haven't gotten any chocolates from you yet, Kurumi. response:	Really now?
context: They don't have any hidden meaning to them?\If those are just obligatory chocolates, I'm sure Kazehaya will gladly accept them.\Don't regret it now.\See you.\She has no one to blame but herself if she backs off after being teased a little.\Kurumi!\I haven't gotten any chocolates from you yet, Kurumi.\Really now? response:	She treats me like that even though we're in the same class.
context: If those are just obligatory chocolates, I'm sure Kazehaya will gladly accept them.\Don't regret it now.\See you.\She has no one to blame but herself if she backs off after being teased a little.\Kurumi!\I haven't gotten any chocolates from you yet, Kurumi.\Really now?\She treats me like that even though we're in the same class. response:	She's really changed lately, hasn't she?
context: Don't regret it now.\See you.\She has no one to blame but herself if she backs off after being teased a little.\Kurumi!\I haven't gotten any chocolates from you yet, Kurumi.\Really now?\She treats me like that even though we're in the same class.\She's really changed lately, hasn't she? response:	She was much cuter before.
context: See you.\She has no one to blame but herself if she backs off after being teased a little.\Kurumi!\I haven't gotten any chocolates from you yet, Kurumi.\Really now?\She treats me like that even though we're in the same class.\She's really changed lately, hasn't she?\She was much cuter before. response:	I think I like her better now.
context: She has no one to blame but herself if she backs off after being teased a little.\Kurumi!\I haven't gotten any chocolates from you yet, Kurumi.\Really now?\She treats me like that even though we're in the same class.\She's really changed lately, hasn't she?\She was much cuter before.\I think I like her better now. response:	Definitely not.
context: Kurumi!\I haven't gotten any chocolates from you yet, Kurumi.\Really now?\She treats me like that even though we're in the same class.\She's really changed lately, hasn't she?\She was much cuter before.\I think I like her better now.\Definitely not. response:	You're terrible.
context: I haven't gotten any chocolates from you yet, Kurumi.\Really now?\She treats me like that even though we're in the same class.\She's really changed lately, hasn't she?\She was much cuter before.\I think I like her better now.\Definitely not.\You're terrible. response:	You just like them cute.
context: Really now?\She treats me like that even though we're in the same class.\She's really changed lately, hasn't she?\She was much cuter before.\I think I like her better now.\Definitely not.\You're terrible.\You just like them cute. response:	Girls are all cute, aren't they?
context: She treats me like that even though we're in the same class.\She's really changed lately, hasn't she?\She was much cuter before.\I think I like her better now.\Definitely not.\You're terrible.\You just like them cute.\Girls are all cute, aren't they? response:	Not all of them.
context: She's really changed lately, hasn't she?\She was much cuter before.\I think I like her better now.\Definitely not.\You're terrible.\You just like them cute.\Girls are all cute, aren't they?\Not all of them. response:	That girl is from class D, isn't she?
context: She was much cuter before.\I think I like her better now.\Definitely not.\You're terrible.\You just like them cute.\Girls are all cute, aren't they?\Not all of them.\That girl is from class D, isn't she? response:	Yeah. Sadako, right?
context: I think I like her better now.\Definitely not.\You're terrible.\You just like them cute.\Girls are all cute, aren't they?\Not all of them.\That girl is from class D, isn't she?\Yeah. Sadako, right? response:	Oh right.
context: Definitely not.\You're terrible.\You just like them cute.\Girls are all cute, aren't they?\Not all of them.\That girl is from class D, isn't she?\Yeah. Sadako, right?\Oh right. response:	Even a girl like her
context: You're terrible.\You just like them cute.\Girls are all cute, aren't they?\Not all of them.\That girl is from class D, isn't she?\Yeah. Sadako, right?\Oh right.\Even a girl like her response:	wants to give out chocolates on Valentine's Day.
context: You just like them cute.\Girls are all cute, aren't they?\Not all of them.\That girl is from class D, isn't she?\Yeah. Sadako, right?\Oh right.\Even a girl like her\wants to give out chocolates on Valentine's Day. response:	Saying these are in thanks is just an excuse.
context: Girls are all cute, aren't they?\Not all of them.\That girl is from class D, isn't she?\Yeah. Sadako, right?\Oh right.\Even a girl like her\wants to give out chocolates on Valentine's Day.\Saying these are in thanks is just an excuse. response:	I didn't mean to,
context: Not all of them.\That girl is from class D, isn't she?\Yeah. Sadako, right?\Oh right.\Even a girl like her\wants to give out chocolates on Valentine's Day.\Saying these are in thanks is just an excuse.\I didn't mean to, response:	but I guess I was really hoping for something today.
context: That girl is from class D, isn't she?\Yeah. Sadako, right?\Oh right.\Even a girl like her\wants to give out chocolates on Valentine's Day.\Saying these are in thanks is just an excuse.\I didn't mean to,\but I guess I was really hoping for something today. response:	I'm afraid because there's something I'm secretly hoping for.
context: Yeah. Sadako, right?\Oh right.\Even a girl like her\wants to give out chocolates on Valentine's Day.\Saying these are in thanks is just an excuse.\I didn't mean to,\but I guess I was really hoping for something today.\I'm afraid because there's something I'm secretly hoping for. response:	If those are just obligatory chocolates, I'm sure Kazehaya would gladly accept them.
context: Oh right.\Even a girl like her\wants to give out chocolates on Valentine's Day.\Saying these are in thanks is just an excuse.\I didn't mean to,\but I guess I was really hoping for something today.\I'm afraid because there's something I'm secretly hoping for.\If those are just obligatory chocolates, I'm sure Kazehaya would gladly accept them. response:	They aren't obligatory chocolates.
context: Even a girl like her\wants to give out chocolates on Valentine's Day.\Saying these are in thanks is just an excuse.\I didn't mean to,\but I guess I was really hoping for something today.\I'm afraid because there's something I'm secretly hoping for.\If those are just obligatory chocolates, I'm sure Kazehaya would gladly accept them.\They aren't obligatory chocolates. response:	They definitely aren't.
context: wants to give out chocolates on Valentine's Day.\Saying these are in thanks is just an excuse.\I didn't mean to,\but I guess I was really hoping for something today.\I'm afraid because there's something I'm secretly hoping for.\If those are just obligatory chocolates, I'm sure Kazehaya would gladly accept them.\They aren't obligatory chocolates.\They definitely aren't. response:	I say they're a thank you,
context: Saying these are in thanks is just an excuse.\I didn't mean to,\but I guess I was really hoping for something today.\I'm afraid because there's something I'm secretly hoping for.\If those are just obligatory chocolates, I'm sure Kazehaya would gladly accept them.\They aren't obligatory chocolates.\They definitely aren't.\I say they're a thank you, response:	but what I'm really thinking is...
context: I didn't mean to,\but I guess I was really hoping for something today.\I'm afraid because there's something I'm secretly hoping for.\If those are just obligatory chocolates, I'm sure Kazehaya would gladly accept them.\They aren't obligatory chocolates.\They definitely aren't.\I say they're a thank you,\but what I'm really thinking is... response:	What if they could bring us closer?
context: but I guess I was really hoping for something today.\I'm afraid because there's something I'm secretly hoping for.\If those are just obligatory chocolates, I'm sure Kazehaya would gladly accept them.\They aren't obligatory chocolates.\They definitely aren't.\I say they're a thank you,\but what I'm really thinking is...\What if they could bring us closer? response:	Kazehaya doesn't accept homemade chocolates.
context: I'm afraid because there's something I'm secretly hoping for.\If those are just obligatory chocolates, I'm sure Kazehaya would gladly accept them.\They aren't obligatory chocolates.\They definitely aren't.\I say they're a thank you,\but what I'm really thinking is...\What if they could bring us closer?\Kazehaya doesn't accept homemade chocolates. response:	I can't do it.
context: If those are just obligatory chocolates, I'm sure Kazehaya would gladly accept them.\They aren't obligatory chocolates.\They definitely aren't.\I say they're a thank you,\but what I'm really thinking is...\What if they could bring us closer?\Kazehaya doesn't accept homemade chocolates.\I can't do it. response:	I can't give them to him and pretend they're obligatory chocolates.
context: They aren't obligatory chocolates.\They definitely aren't.\I say they're a thank you,\but what I'm really thinking is...\What if they could bring us closer?\Kazehaya doesn't accept homemade chocolates.\I can't do it.\I can't give them to him and pretend they're obligatory chocolates. response:	I mean it. I mean it too much to give these to him.
context: They definitely aren't.\I say they're a thank you,\but what I'm really thinking is...\What if they could bring us closer?\Kazehaya doesn't accept homemade chocolates.\I can't do it.\I can't give them to him and pretend they're obligatory chocolates.\I mean it. I mean it too much to give these to him. response:	Don't regret it now.
context: I say they're a thank you,\but what I'm really thinking is...\What if they could bring us closer?\Kazehaya doesn't accept homemade chocolates.\I can't do it.\I can't give them to him and pretend they're obligatory chocolates.\I mean it. I mean it too much to give these to him.\Don't regret it now. response:	Those chocolates meant so much to me
context: but what I'm really thinking is...\What if they could bring us closer?\Kazehaya doesn't accept homemade chocolates.\I can't do it.\I can't give them to him and pretend they're obligatory chocolates.\I mean it. I mean it too much to give these to him.\Don't regret it now.\Those chocolates meant so much to me response:	that I couldn't give them to him.
context: What if they could bring us closer?\Kazehaya doesn't accept homemade chocolates.\I can't do it.\I can't give them to him and pretend they're obligatory chocolates.\I mean it. I mean it too much to give these to him.\Don't regret it now.\Those chocolates meant so much to me\that I couldn't give them to him. response:	douka ima dake wa furimukanaide
context: Kazehaya doesn't accept homemade chocolates.\I can't do it.\I can't give them to him and pretend they're obligatory chocolates.\I mean it. I mean it too much to give these to him.\Don't regret it now.\Those chocolates meant so much to me\that I couldn't give them to him.\douka ima dake wa furimukanaide response:	Please don't look at me right now
context: I can't do it.\I can't give them to him and pretend they're obligatory chocolates.\I mean it. I mean it too much to give these to him.\Don't regret it now.\Those chocolates meant so much to me\that I couldn't give them to him.\douka ima dake wa furimukanaide\Please don't look at me right now response:	yuugure sawagu kaze
context: I can't give them to him and pretend they're obligatory chocolates.\I mean it. I mean it too much to give these to him.\Don't regret it now.\Those chocolates meant so much to me\that I couldn't give them to him.\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze response:	The sun's set, the wind's blowing,
context: I mean it. I mean it too much to give these to him.\Don't regret it now.\Those chocolates meant so much to me\that I couldn't give them to him.\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing, response:	furesouna kyouri
context: Don't regret it now.\Those chocolates meant so much to me\that I couldn't give them to him.\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri response:	and we're so close that we can almost touch
context: Those chocolates meant so much to me\that I couldn't give them to him.\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch response:	kimi wo mitsumeteru zutto
context: that I couldn't give them to him.\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto response:	My gaze has always been fixed on you
context: douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you response:	kimi ga suki de
context: Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de response:	I like you
context: yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you response:	kimi ga suki de
context: The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de response:	I've always liked you
context: furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you response:	kono omoi koi demo ii
context: and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii response:	I don't mind if this emotion is what they call love,
context: kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love, response:	kizu tsuitemo ii
context: My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii response:	and I don't care if I get hurt by it
context: kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it response:	nando demo tsutaetai
context: I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai response:	I just want to tell you, over and over again
context: kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again response:	kimi ni todoke
context: I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke response:	I want to reach you
context: kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you response:	Preview
context: I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview response:	2nd Years
context: kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview\2nd Years response:	New seasons.
context: and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview\2nd Years\New seasons. response:	New meetings.
context: nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview\2nd Years\New seasons.\New meetings. response:	Next time: 2nd Years.
