context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: I'm sorry,\but this is something that Black Star feels he has to do.\Bastard. Do you know how I feel after the symmetrical balance of Shibusen has been torn apart?\God of Death Martial Art. Stance of Sin.\I can't stand it any longer. I have to quickly use all my strength and beat you to a pulp.\Then, start the repairs.\Lets go.\How long will you keep your hands in your pockets? response:	You want to win without using your hands?
context: but this is something that Black Star feels he has to do.\Bastard. Do you know how I feel after the symmetrical balance of Shibusen has been torn apart?\God of Death Martial Art. Stance of Sin.\I can't stand it any longer. I have to quickly use all my strength and beat you to a pulp.\Then, start the repairs.\Lets go.\How long will you keep your hands in your pockets?\You want to win without using your hands? response:	Maybe.
context: Bastard. Do you know how I feel after the symmetrical balance of Shibusen has been torn apart?\God of Death Martial Art. Stance of Sin.\I can't stand it any longer. I have to quickly use all my strength and beat you to a pulp.\Then, start the repairs.\Lets go.\How long will you keep your hands in your pockets?\You want to win without using your hands?\Maybe. response:	Strong!
context: God of Death Martial Art. Stance of Sin.\I can't stand it any longer. I have to quickly use all my strength and beat you to a pulp.\Then, start the repairs.\Lets go.\How long will you keep your hands in your pockets?\You want to win without using your hands?\Maybe.\Strong! response:	Hes fast.
context: I can't stand it any longer. I have to quickly use all my strength and beat you to a pulp.\Then, start the repairs.\Lets go.\How long will you keep your hands in your pockets?\You want to win without using your hands?\Maybe.\Strong!\Hes fast. response:	Not enough time to guard!
context: Then, start the repairs.\Lets go.\How long will you keep your hands in your pockets?\You want to win without using your hands?\Maybe.\Strong!\Hes fast.\Not enough time to guard! response:	He's going to shoot his wavelength.
context: Lets go.\How long will you keep your hands in your pockets?\You want to win without using your hands?\Maybe.\Strong!\Hes fast.\Not enough time to guard!\He's going to shoot his wavelength. response:	It's over.
context: How long will you keep your hands in your pockets?\You want to win without using your hands?\Maybe.\Strong!\Hes fast.\Not enough time to guard!\He's going to shoot his wavelength.\It's over. response:	No wavelength?
context: You want to win without using your hands?\Maybe.\Strong!\Hes fast.\Not enough time to guard!\He's going to shoot his wavelength.\It's over.\No wavelength? response:	Black Star.
context: Maybe.\Strong!\Hes fast.\Not enough time to guard!\He's going to shoot his wavelength.\It's over.\No wavelength?\Black Star. response:	When I first met you, we were in front of these doors fighting.
context: Strong!\Hes fast.\Not enough time to guard!\He's going to shoot his wavelength.\It's over.\No wavelength?\Black Star.\When I first met you, we were in front of these doors fighting. response:	Compared to then, your power in battle has gone up a few levels.
context: Hes fast.\Not enough time to guard!\He's going to shoot his wavelength.\It's over.\No wavelength?\Black Star.\When I first met you, we were in front of these doors fighting.\Compared to then, your power in battle has gone up a few levels. response:	But you...
context: Not enough time to guard!\He's going to shoot his wavelength.\It's over.\No wavelength?\Black Star.\When I first met you, we were in front of these doors fighting.\Compared to then, your power in battle has gone up a few levels.\But you... response:	became sort of weak.
context: He's going to shoot his wavelength.\It's over.\No wavelength?\Black Star.\When I first met you, we were in front of these doors fighting.\Compared to then, your power in battle has gone up a few levels.\But you...\became sort of weak. response:	He's lost self confidence.
context: It's over.\No wavelength?\Black Star.\When I first met you, we were in front of these doors fighting.\Compared to then, your power in battle has gone up a few levels.\But you...\became sort of weak.\He's lost self confidence. response:	That's the reason that prevented the wavelength from coming out.
context: No wavelength?\Black Star.\When I first met you, we were in front of these doors fighting.\Compared to then, your power in battle has gone up a few levels.\But you...\became sort of weak.\He's lost self confidence.\That's the reason that prevented the wavelength from coming out. response:	Is that possible?!
context: Black Star.\When I first met you, we were in front of these doors fighting.\Compared to then, your power in battle has gone up a few levels.\But you...\became sort of weak.\He's lost self confidence.\That's the reason that prevented the wavelength from coming out.\Is that possible?! response:	Interesting, huh?
context: When I first met you, we were in front of these doors fighting.\Compared to then, your power in battle has gone up a few levels.\But you...\became sort of weak.\He's lost self confidence.\That's the reason that prevented the wavelength from coming out.\Is that possible?!\Interesting, huh? response:	It only takes a small thing to change the soul's wavelength.
context: Compared to then, your power in battle has gone up a few levels.\But you...\became sort of weak.\He's lost self confidence.\That's the reason that prevented the wavelength from coming out.\Is that possible?!\Interesting, huh?\It only takes a small thing to change the soul's wavelength. response:	I've known Black Star since he was an infant.
context: But you...\became sort of weak.\He's lost self confidence.\That's the reason that prevented the wavelength from coming out.\Is that possible?!\Interesting, huh?\It only takes a small thing to change the soul's wavelength.\I've known Black Star since he was an infant. response:	He has talent.
context: became sort of weak.\He's lost self confidence.\That's the reason that prevented the wavelength from coming out.\Is that possible?!\Interesting, huh?\It only takes a small thing to change the soul's wavelength.\I've known Black Star since he was an infant.\He has talent. response:	And his soul is also strong.
context: He's lost self confidence.\That's the reason that prevented the wavelength from coming out.\Is that possible?!\Interesting, huh?\It only takes a small thing to change the soul's wavelength.\I've known Black Star since he was an infant.\He has talent.\And his soul is also strong. response:	He's also a hardworking guy.
context: That's the reason that prevented the wavelength from coming out.\Is that possible?!\Interesting, huh?\It only takes a small thing to change the soul's wavelength.\I've known Black Star since he was an infant.\He has talent.\And his soul is also strong.\He's also a hardworking guy. response:	No matter if it is against older students, or a large group of people.
context: Is that possible?!\Interesting, huh?\It only takes a small thing to change the soul's wavelength.\I've known Black Star since he was an infant.\He has talent.\And his soul is also strong.\He's also a hardworking guy.\No matter if it is against older students, or a large group of people. response:	He can beat them all, one by one.
context: Interesting, huh?\It only takes a small thing to change the soul's wavelength.\I've known Black Star since he was an infant.\He has talent.\And his soul is also strong.\He's also a hardworking guy.\No matter if it is against older students, or a large group of people.\He can beat them all, one by one. response:	His life is one in which he keeps on winning.
context: It only takes a small thing to change the soul's wavelength.\I've known Black Star since he was an infant.\He has talent.\And his soul is also strong.\He's also a hardworking guy.\No matter if it is against older students, or a large group of people.\He can beat them all, one by one.\His life is one in which he keeps on winning. response:	But his recent loss streak,
context: I've known Black Star since he was an infant.\He has talent.\And his soul is also strong.\He's also a hardworking guy.\No matter if it is against older students, or a large group of people.\He can beat them all, one by one.\His life is one in which he keeps on winning.\But his recent loss streak, response:	especially his fight with the samurai known as Mifune.
context: He has talent.\And his soul is also strong.\He's also a hardworking guy.\No matter if it is against older students, or a large group of people.\He can beat them all, one by one.\His life is one in which he keeps on winning.\But his recent loss streak,\especially his fight with the samurai known as Mifune. response:	It was a total defeat.
context: And his soul is also strong.\He's also a hardworking guy.\No matter if it is against older students, or a large group of people.\He can beat them all, one by one.\His life is one in which he keeps on winning.\But his recent loss streak,\especially his fight with the samurai known as Mifune.\It was a total defeat. response:	I think it was around that time, when he first started acting oddly.
context: He's also a hardworking guy.\No matter if it is against older students, or a large group of people.\He can beat them all, one by one.\His life is one in which he keeps on winning.\But his recent loss streak,\especially his fight with the samurai known as Mifune.\It was a total defeat.\I think it was around that time, when he first started acting oddly. response:	Even if he would go easy on his opponents, he doesn't have the strength to fight back.
context: No matter if it is against older students, or a large group of people.\He can beat them all, one by one.\His life is one in which he keeps on winning.\But his recent loss streak,\especially his fight with the samurai known as Mifune.\It was a total defeat.\I think it was around that time, when he first started acting oddly.\Even if he would go easy on his opponents, he doesn't have the strength to fight back. response:	Are you saying that Black Star...
context: He can beat them all, one by one.\His life is one in which he keeps on winning.\But his recent loss streak,\especially his fight with the samurai known as Mifune.\It was a total defeat.\I think it was around that time, when he first started acting oddly.\Even if he would go easy on his opponents, he doesn't have the strength to fight back.\Are you saying that Black Star... response:	Can't properly use the Fey Blade mode.
context: His life is one in which he keeps on winning.\But his recent loss streak,\especially his fight with the samurai known as Mifune.\It was a total defeat.\I think it was around that time, when he first started acting oddly.\Even if he would go easy on his opponents, he doesn't have the strength to fight back.\Are you saying that Black Star...\Can't properly use the Fey Blade mode. response:	And that became one of the major reasons he lost self confidence.
context: But his recent loss streak,\especially his fight with the samurai known as Mifune.\It was a total defeat.\I think it was around that time, when he first started acting oddly.\Even if he would go easy on his opponents, he doesn't have the strength to fight back.\Are you saying that Black Star...\Can't properly use the Fey Blade mode.\And that became one of the major reasons he lost self confidence. response:	You can't blame him. People with weak souls would have run away a long time ago.
context: especially his fight with the samurai known as Mifune.\It was a total defeat.\I think it was around that time, when he first started acting oddly.\Even if he would go easy on his opponents, he doesn't have the strength to fight back.\Are you saying that Black Star...\Can't properly use the Fey Blade mode.\And that became one of the major reasons he lost self confidence.\You can't blame him. People with weak souls would have run away a long time ago. response:	But that idiot only knows how to surge forward.
context: It was a total defeat.\I think it was around that time, when he first started acting oddly.\Even if he would go easy on his opponents, he doesn't have the strength to fight back.\Are you saying that Black Star...\Can't properly use the Fey Blade mode.\And that became one of the major reasons he lost self confidence.\You can't blame him. People with weak souls would have run away a long time ago.\But that idiot only knows how to surge forward. response:	Why are you impatient?
context: I think it was around that time, when he first started acting oddly.\Even if he would go easy on his opponents, he doesn't have the strength to fight back.\Are you saying that Black Star...\Can't properly use the Fey Blade mode.\And that became one of the major reasons he lost self confidence.\You can't blame him. People with weak souls would have run away a long time ago.\But that idiot only knows how to surge forward.\Why are you impatient? response:	Impatient?
context: Even if he would go easy on his opponents, he doesn't have the strength to fight back.\Are you saying that Black Star...\Can't properly use the Fey Blade mode.\And that became one of the major reasons he lost self confidence.\You can't blame him. People with weak souls would have run away a long time ago.\But that idiot only knows how to surge forward.\Why are you impatient?\Impatient? response:	Just that the people around me are too retarded.
context: Are you saying that Black Star...\Can't properly use the Fey Blade mode.\And that became one of the major reasons he lost self confidence.\You can't blame him. People with weak souls would have run away a long time ago.\But that idiot only knows how to surge forward.\Why are you impatient?\Impatient?\Just that the people around me are too retarded. response:	He doesn't have to push himself that hard. When he grows up, there will be a way...
context: Can't properly use the Fey Blade mode.\And that became one of the major reasons he lost self confidence.\You can't blame him. People with weak souls would have run away a long time ago.\But that idiot only knows how to surge forward.\Why are you impatient?\Impatient?\Just that the people around me are too retarded.\He doesn't have to push himself that hard. When he grows up, there will be a way... response:	Long ago, I was very handsome.
context: And that became one of the major reasons he lost self confidence.\You can't blame him. People with weak souls would have run away a long time ago.\But that idiot only knows how to surge forward.\Why are you impatient?\Impatient?\Just that the people around me are too retarded.\He doesn't have to push himself that hard. When he grows up, there will be a way...\Long ago, I was very handsome. response:	Adults fondly remember the past, and children use the future to escape.
context: You can't blame him. People with weak souls would have run away a long time ago.\But that idiot only knows how to surge forward.\Why are you impatient?\Impatient?\Just that the people around me are too retarded.\He doesn't have to push himself that hard. When he grows up, there will be a way...\Long ago, I was very handsome.\Adults fondly remember the past, and children use the future to escape. response:	But that guy lives in the present. That's why he must find the correct path.
context: But that idiot only knows how to surge forward.\Why are you impatient?\Impatient?\Just that the people around me are too retarded.\He doesn't have to push himself that hard. When he grows up, there will be a way...\Long ago, I was very handsome.\Adults fondly remember the past, and children use the future to escape.\But that guy lives in the present. That's why he must find the correct path. response:	That's all crap.
context: Why are you impatient?\Impatient?\Just that the people around me are too retarded.\He doesn't have to push himself that hard. When he grows up, there will be a way...\Long ago, I was very handsome.\Adults fondly remember the past, and children use the future to escape.\But that guy lives in the present. That's why he must find the correct path.\That's all crap. response:	Living like that is useless.
context: Impatient?\Just that the people around me are too retarded.\He doesn't have to push himself that hard. When he grows up, there will be a way...\Long ago, I was very handsome.\Adults fondly remember the past, and children use the future to escape.\But that guy lives in the present. That's why he must find the correct path.\That's all crap.\Living like that is useless. response:	It's not even a game, you idiot.
context: Just that the people around me are too retarded.\He doesn't have to push himself that hard. When he grows up, there will be a way...\Long ago, I was very handsome.\Adults fondly remember the past, and children use the future to escape.\But that guy lives in the present. That's why he must find the correct path.\That's all crap.\Living like that is useless.\It's not even a game, you idiot. response:	Sid.
context: He doesn't have to push himself that hard. When he grows up, there will be a way...\Long ago, I was very handsome.\Adults fondly remember the past, and children use the future to escape.\But that guy lives in the present. That's why he must find the correct path.\That's all crap.\Living like that is useless.\It's not even a game, you idiot.\Sid. response:	Yeah. Those eyes. That wavelength.
context: Long ago, I was very handsome.\Adults fondly remember the past, and children use the future to escape.\But that guy lives in the present. That's why he must find the correct path.\That's all crap.\Living like that is useless.\It's not even a game, you idiot.\Sid.\Yeah. Those eyes. That wavelength. response:	Yeah. Those eyes. That wavelength.
context: Adults fondly remember the past, and children use the future to escape.\But that guy lives in the present. That's why he must find the correct path.\That's all crap.\Living like that is useless.\It's not even a game, you idiot.\Sid.\Yeah. Those eyes. That wavelength.\Yeah. Those eyes. That wavelength. response:	Yeah. Those eyes. That wavelength.
context: But that guy lives in the present. That's why he must find the correct path.\That's all crap.\Living like that is useless.\It's not even a game, you idiot.\Sid.\Yeah. Those eyes. That wavelength.\Yeah. Those eyes. That wavelength.\Yeah. Those eyes. That wavelength. response:	White Star.
context: That's all crap.\Living like that is useless.\It's not even a game, you idiot.\Sid.\Yeah. Those eyes. That wavelength.\Yeah. Those eyes. That wavelength.\Yeah. Those eyes. That wavelength.\White Star. response:	Are you chasing your father's path?
context: Living like that is useless.\It's not even a game, you idiot.\Sid.\Yeah. Those eyes. That wavelength.\Yeah. Those eyes. That wavelength.\Yeah. Those eyes. That wavelength.\White Star.\Are you chasing your father's path? response:	Black Star! The broken cone thing is fine. Just stop!
context: It's not even a game, you idiot.\Sid.\Yeah. Those eyes. That wavelength.\Yeah. Those eyes. That wavelength.\Yeah. Those eyes. That wavelength.\White Star.\Are you chasing your father's path?\Black Star! The broken cone thing is fine. Just stop! response:	I can't stop. If you want to stop, then you're really asking for your death!
context: Sid.\Yeah. Those eyes. That wavelength.\Yeah. Those eyes. That wavelength.\Yeah. Those eyes. That wavelength.\White Star.\Are you chasing your father's path?\Black Star! The broken cone thing is fine. Just stop!\I can't stop. If you want to stop, then you're really asking for your death! response:	What happened to you, Black Star?
context: Yeah. Those eyes. That wavelength.\Yeah. Those eyes. That wavelength.\Yeah. Those eyes. That wavelength.\White Star.\Are you chasing your father's path?\Black Star! The broken cone thing is fine. Just stop!\I can't stop. If you want to stop, then you're really asking for your death!\What happened to you, Black Star? response:	You want to surpass god, right...?
context: Yeah. Those eyes. That wavelength.\Yeah. Those eyes. That wavelength.\White Star.\Are you chasing your father's path?\Black Star! The broken cone thing is fine. Just stop!\I can't stop. If you want to stop, then you're really asking for your death!\What happened to you, Black Star?\You want to surpass god, right...? response:	Um...
context: Yeah. Those eyes. That wavelength.\White Star.\Are you chasing your father's path?\Black Star! The broken cone thing is fine. Just stop!\I can't stop. If you want to stop, then you're really asking for your death!\What happened to you, Black Star?\You want to surpass god, right...?\Um... response:	There's no need to apologize.
context: White Star.\Are you chasing your father's path?\Black Star! The broken cone thing is fine. Just stop!\I can't stop. If you want to stop, then you're really asking for your death!\What happened to you, Black Star?\You want to surpass god, right...?\Um...\There's no need to apologize. response:	This will always happen, as long as he goes on living with all his strength.
context: Are you chasing your father's path?\Black Star! The broken cone thing is fine. Just stop!\I can't stop. If you want to stop, then you're really asking for your death!\What happened to you, Black Star?\You want to surpass god, right...?\Um...\There's no need to apologize.\This will always happen, as long as he goes on living with all his strength. response:	But...
context: Black Star! The broken cone thing is fine. Just stop!\I can't stop. If you want to stop, then you're really asking for your death!\What happened to you, Black Star?\You want to surpass god, right...?\Um...\There's no need to apologize.\This will always happen, as long as he goes on living with all his strength.\But... response:	Whats important is whats next.
context: I can't stop. If you want to stop, then you're really asking for your death!\What happened to you, Black Star?\You want to surpass god, right...?\Um...\There's no need to apologize.\This will always happen, as long as he goes on living with all his strength.\But...\Whats important is whats next. response:	As long as he can safely go on, it's fine.
context: What happened to you, Black Star?\You want to surpass god, right...?\Um...\There's no need to apologize.\This will always happen, as long as he goes on living with all his strength.\But...\Whats important is whats next.\As long as he can safely go on, it's fine. response:	He's alright now.
context: You want to surpass god, right...?\Um...\There's no need to apologize.\This will always happen, as long as he goes on living with all his strength.\But...\Whats important is whats next.\As long as he can safely go on, it's fine.\He's alright now. response:	Black Star should understand it perfectly already.
context: Um...\There's no need to apologize.\This will always happen, as long as he goes on living with all his strength.\But...\Whats important is whats next.\As long as he can safely go on, it's fine.\He's alright now.\Black Star should understand it perfectly already. response:	Ah, I hope so too.
context: There's no need to apologize.\This will always happen, as long as he goes on living with all his strength.\But...\Whats important is whats next.\As long as he can safely go on, it's fine.\He's alright now.\Black Star should understand it perfectly already.\Ah, I hope so too. response:	What are you doing? This was your idea.
context: This will always happen, as long as he goes on living with all his strength.\But...\Whats important is whats next.\As long as he can safely go on, it's fine.\He's alright now.\Black Star should understand it perfectly already.\Ah, I hope so too.\What are you doing? This was your idea. response:	That's true but...
context: But...\Whats important is whats next.\As long as he can safely go on, it's fine.\He's alright now.\Black Star should understand it perfectly already.\Ah, I hope so too.\What are you doing? This was your idea.\That's true but... response:	It's unsettling. If you're not going to say anything, then you may as well not care for him.
context: Whats important is whats next.\As long as he can safely go on, it's fine.\He's alright now.\Black Star should understand it perfectly already.\Ah, I hope so too.\What are you doing? This was your idea.\That's true but...\It's unsettling. If you're not going to say anything, then you may as well not care for him. response:	How can I not care for him! He's our friend!
context: As long as he can safely go on, it's fine.\He's alright now.\Black Star should understand it perfectly already.\Ah, I hope so too.\What are you doing? This was your idea.\That's true but...\It's unsettling. If you're not going to say anything, then you may as well not care for him.\How can I not care for him! He's our friend! response:	That's why you shouldn't be standing here doing nothing. Do it!
context: He's alright now.\Black Star should understand it perfectly already.\Ah, I hope so too.\What are you doing? This was your idea.\That's true but...\It's unsettling. If you're not going to say anything, then you may as well not care for him.\How can I not care for him! He's our friend!\That's why you shouldn't be standing here doing nothing. Do it! response:	Wait, wait! I still haven't thought of what I should say! Wait!
context: Black Star should understand it perfectly already.\Ah, I hope so too.\What are you doing? This was your idea.\That's true but...\It's unsettling. If you're not going to say anything, then you may as well not care for him.\How can I not care for him! He's our friend!\That's why you shouldn't be standing here doing nothing. Do it!\Wait, wait! I still haven't thought of what I should say! Wait! response:	33456, 33457, 33458, 33459, 33460
context: Ah, I hope so too.\What are you doing? This was your idea.\That's true but...\It's unsettling. If you're not going to say anything, then you may as well not care for him.\How can I not care for him! He's our friend!\That's why you shouldn't be standing here doing nothing. Do it!\Wait, wait! I still haven't thought of what I should say! Wait!\33456, 33457, 33458, 33459, 33460 response:	33456, 33457, 33458, 33459, 33460
context: What are you doing? This was your idea.\That's true but...\It's unsettling. If you're not going to say anything, then you may as well not care for him.\How can I not care for him! He's our friend!\That's why you shouldn't be standing here doing nothing. Do it!\Wait, wait! I still haven't thought of what I should say! Wait!\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460 response:	33456, 33457, 33458, 33459, 33460
context: That's true but...\It's unsettling. If you're not going to say anything, then you may as well not care for him.\How can I not care for him! He's our friend!\That's why you shouldn't be standing here doing nothing. Do it!\Wait, wait! I still haven't thought of what I should say! Wait!\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460 response:	33456, 33457, 33458, 33459, 33460
context: It's unsettling. If you're not going to say anything, then you may as well not care for him.\How can I not care for him! He's our friend!\That's why you shouldn't be standing here doing nothing. Do it!\Wait, wait! I still haven't thought of what I should say! Wait!\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460 response:	33456, 33457, 33458, 33459, 33460
context: How can I not care for him! He's our friend!\That's why you shouldn't be standing here doing nothing. Do it!\Wait, wait! I still haven't thought of what I should say! Wait!\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460 response:	33461, 33462, 33463, 33464, 33465,
context: That's why you shouldn't be standing here doing nothing. Do it!\Wait, wait! I still haven't thought of what I should say! Wait!\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33461, 33462, 33463, 33464, 33465, response:	Hmm...
context: Wait, wait! I still haven't thought of what I should say! Wait!\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33461, 33462, 33463, 33464, 33465,\Hmm... response:	33461, 33462, 33463, 33464, 33465,
context: 33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33461, 33462, 33463, 33464, 33465,\Hmm...\33461, 33462, 33463, 33464, 33465, response:	33461, 33462, 33463, 33464, 33465,
context: 33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33461, 33462, 33463, 33464, 33465,\Hmm...\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465, response:	33461, 33462, 33463, 33464, 33465,
context: 33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33461, 33462, 33463, 33464, 33465,\Hmm...\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465, response:	33461, 33462, 33463, 33464, 33465,
context: 33456, 33457, 33458, 33459, 33460\33456, 33457, 33458, 33459, 33460\33461, 33462, 33463, 33464, 33465,\Hmm...\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465, response:	33466, 33467.
context: 33456, 33457, 33458, 33459, 33460\33461, 33462, 33463, 33464, 33465,\Hmm...\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33466, 33467. response:	33466, 33467.
context: 33461, 33462, 33463, 33464, 33465,\Hmm...\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33466, 33467.\33466, 33467. response:	I found him.
context: Hmm...\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33466, 33467.\33466, 33467.\I found him. response:	Arachne-sama,
context: 33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33466, 33467.\33466, 33467.\I found him.\Arachne-sama, response:	I made you wait for so long.
context: 33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33466, 33467.\33466, 33467.\I found him.\Arachne-sama,\I made you wait for so long. response:	The madness amplification machine has been completed.
context: 33461, 33462, 33463, 33464, 33465,\33461, 33462, 33463, 33464, 33465,\33466, 33467.\33466, 33467.\I found him.\Arachne-sama,\I made you wait for so long.\The madness amplification machine has been completed. response:	Sorry for troubling you.
context: 33461, 33462, 33463, 33464, 33465,\33466, 33467.\33466, 33467.\I found him.\Arachne-sama,\I made you wait for so long.\The madness amplification machine has been completed.\Sorry for troubling you. response:	The preparations have been completed.
context: 33466, 33467.\33466, 33467.\I found him.\Arachne-sama,\I made you wait for so long.\The madness amplification machine has been completed.\Sorry for troubling you.\The preparations have been completed. response:	From now on, it will be my turn.
context: 33466, 33467.\I found him.\Arachne-sama,\I made you wait for so long.\The madness amplification machine has been completed.\Sorry for troubling you.\The preparations have been completed.\From now on, it will be my turn. response:	That stupid old man.
context: I found him.\Arachne-sama,\I made you wait for so long.\The madness amplification machine has been completed.\Sorry for troubling you.\The preparations have been completed.\From now on, it will be my turn.\That stupid old man. response:	I can't dance like that, right?
