context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: You may betray me, but if you betray the Trading Guild, that'll be the end of your days as a merchant.\I thought I wouldn't be able to see you anymore!\Damn you for scaring me, you bastard!\I-I can't breathe...\Geez, you're such an eccentric son!\Now you can cut your ties with Remerio and turn their debt into money after ten years.\Just what did you do?\I just traded some gold. response:	I can't really say it, though.
context: I thought I wouldn't be able to see you anymore!\Damn you for scaring me, you bastard!\I-I can't breathe...\Geez, you're such an eccentric son!\Now you can cut your ties with Remerio and turn their debt into money after ten years.\Just what did you do?\I just traded some gold.\I can't really say it, though. response:	Well then, I'll buy thirty for now.
context: Damn you for scaring me, you bastard!\I-I can't breathe...\Geez, you're such an eccentric son!\Now you can cut your ties with Remerio and turn their debt into money after ten years.\Just what did you do?\I just traded some gold.\I can't really say it, though.\Well then, I'll buy thirty for now. response:	If your dealings succeed, I'll buy another hundred.
context: I-I can't breathe...\Geez, you're such an eccentric son!\Now you can cut your ties with Remerio and turn their debt into money after ten years.\Just what did you do?\I just traded some gold.\I can't really say it, though.\Well then, I'll buy thirty for now.\If your dealings succeed, I'll buy another hundred. response:	A hundred?
context: Geez, you're such an eccentric son!\Now you can cut your ties with Remerio and turn their debt into money after ten years.\Just what did you do?\I just traded some gold.\I can't really say it, though.\Well then, I'll buy thirty for now.\If your dealings succeed, I'll buy another hundred.\A hundred? response:	I'm happy, so it's a big bonus!
context: Now you can cut your ties with Remerio and turn their debt into money after ten years.\Just what did you do?\I just traded some gold.\I can't really say it, though.\Well then, I'll buy thirty for now.\If your dealings succeed, I'll buy another hundred.\A hundred?\I'm happy, so it's a big bonus! response:	Thank you.
context: Just what did you do?\I just traded some gold.\I can't really say it, though.\Well then, I'll buy thirty for now.\If your dealings succeed, I'll buy another hundred.\A hundred?\I'm happy, so it's a big bonus!\Thank you. response:	If I have that much, I might just joke around, say my apologies, and then pay off my debt.
context: I just traded some gold.\I can't really say it, though.\Well then, I'll buy thirty for now.\If your dealings succeed, I'll buy another hundred.\A hundred?\I'm happy, so it's a big bonus!\Thank you.\If I have that much, I might just joke around, say my apologies, and then pay off my debt. response:	You've become a great merchant.
context: I can't really say it, though.\Well then, I'll buy thirty for now.\If your dealings succeed, I'll buy another hundred.\A hundred?\I'm happy, so it's a big bonus!\Thank you.\If I have that much, I might just joke around, say my apologies, and then pay off my debt.\You've become a great merchant. response:	All right, once we're done with the audit, we're going to drink until we drop!
context: Well then, I'll buy thirty for now.\If your dealings succeed, I'll buy another hundred.\A hundred?\I'm happy, so it's a big bonus!\Thank you.\If I have that much, I might just joke around, say my apologies, and then pay off my debt.\You've become a great merchant.\All right, once we're done with the audit, we're going to drink until we drop! response:	Eh, well...
context: If your dealings succeed, I'll buy another hundred.\A hundred?\I'm happy, so it's a big bonus!\Thank you.\If I have that much, I might just joke around, say my apologies, and then pay off my debt.\You've become a great merchant.\All right, once we're done with the audit, we're going to drink until we drop!\Eh, well... response:	My companion...
context: A hundred?\I'm happy, so it's a big bonus!\Thank you.\If I have that much, I might just joke around, say my apologies, and then pay off my debt.\You've become a great merchant.\All right, once we're done with the audit, we're going to drink until we drop!\Eh, well...\My companion... response:	You're late.
context: I'm happy, so it's a big bonus!\Thank you.\If I have that much, I might just joke around, say my apologies, and then pay off my debt.\You've become a great merchant.\All right, once we're done with the audit, we're going to drink until we drop!\Eh, well...\My companion...\You're late. response:	Sorry.
context: Thank you.\If I have that much, I might just joke around, say my apologies, and then pay off my debt.\You've become a great merchant.\All right, once we're done with the audit, we're going to drink until we drop!\Eh, well...\My companion...\You're late.\Sorry. response:	So, what did you want to ask?
context: If I have that much, I might just joke around, say my apologies, and then pay off my debt.\You've become a great merchant.\All right, once we're done with the audit, we're going to drink until we drop!\Eh, well...\My companion...\You're late.\Sorry.\So, what did you want to ask? response:	I have two questions.
context: You've become a great merchant.\All right, once we're done with the audit, we're going to drink until we drop!\Eh, well...\My companion...\You're late.\Sorry.\So, what did you want to ask?\I have two questions. response:	Two?
context: All right, once we're done with the audit, we're going to drink until we drop!\Eh, well...\My companion...\You're late.\Sorry.\So, what did you want to ask?\I have two questions.\Two? response:	First...
context: Eh, well...\My companion...\You're late.\Sorry.\So, what did you want to ask?\I have two questions.\Two?\First... response:	Just how much do you trust that girl?
context: My companion...\You're late.\Sorry.\So, what did you want to ask?\I have two questions.\Two?\First...\Just how much do you trust that girl? response:	If she runs away with the gold now, we can still chase her.
context: You're late.\Sorry.\So, what did you want to ask?\I have two questions.\Two?\First...\Just how much do you trust that girl?\If she runs away with the gold now, we can still chase her. response:	Anticipating that, I don't trust Nora enough to hand her the gold.
context: Sorry.\So, what did you want to ask?\I have two questions.\Two?\First...\Just how much do you trust that girl?\If she runs away with the gold now, we can still chase her.\Anticipating that, I don't trust Nora enough to hand her the gold. response:	Well, I thought it'd be something like that.
context: So, what did you want to ask?\I have two questions.\Two?\First...\Just how much do you trust that girl?\If she runs away with the gold now, we can still chase her.\Anticipating that, I don't trust Nora enough to hand her the gold.\Well, I thought it'd be something like that. response:	What's the other question?
context: I have two questions.\Two?\First...\Just how much do you trust that girl?\If she runs away with the gold now, we can still chase her.\Anticipating that, I don't trust Nora enough to hand her the gold.\Well, I thought it'd be something like that.\What's the other question? response:	I'll answer whatever you ask.
context: Two?\First...\Just how much do you trust that girl?\If she runs away with the gold now, we can still chase her.\Anticipating that, I don't trust Nora enough to hand her the gold.\Well, I thought it'd be something like that.\What's the other question?\I'll answer whatever you ask. response:	I owe you a lot this time.
context: First...\Just how much do you trust that girl?\If she runs away with the gold now, we can still chase her.\Anticipating that, I don't trust Nora enough to hand her the gold.\Well, I thought it'd be something like that.\What's the other question?\I'll answer whatever you ask.\I owe you a lot this time. response:	I want to...
context: Just how much do you trust that girl?\If she runs away with the gold now, we can still chase her.\Anticipating that, I don't trust Nora enough to hand her the gold.\Well, I thought it'd be something like that.\What's the other question?\I'll answer whatever you ask.\I owe you a lot this time.\I want to... response:	Get some air.
context: If she runs away with the gold now, we can still chase her.\Anticipating that, I don't trust Nora enough to hand her the gold.\Well, I thought it'd be something like that.\What's the other question?\I'll answer whatever you ask.\I owe you a lot this time.\I want to...\Get some air. response:	Do you... remember?
context: Anticipating that, I don't trust Nora enough to hand her the gold.\Well, I thought it'd be something like that.\What's the other question?\I'll answer whatever you ask.\I owe you a lot this time.\I want to...\Get some air.\Do you... remember? response:	When I was confronting the dog and the girl, whose name did you call?
context: Well, I thought it'd be something like that.\What's the other question?\I'll answer whatever you ask.\I owe you a lot this time.\I want to...\Get some air.\Do you... remember?\When I was confronting the dog and the girl, whose name did you call? response:	Blood got to my head, so I couldn't hear.
context: What's the other question?\I'll answer whatever you ask.\I owe you a lot this time.\I want to...\Get some air.\Do you... remember?\When I was confronting the dog and the girl, whose name did you call?\Blood got to my head, so I couldn't hear. response:	But I'm sure you called one of our names.
context: I'll answer whatever you ask.\I owe you a lot this time.\I want to...\Get some air.\Do you... remember?\When I was confronting the dog and the girl, whose name did you call?\Blood got to my head, so I couldn't hear.\But I'm sure you called one of our names. response:	Does it worry you?
context: I owe you a lot this time.\I want to...\Get some air.\Do you... remember?\When I was confronting the dog and the girl, whose name did you call?\Blood got to my head, so I couldn't hear.\But I'm sure you called one of our names.\Does it worry you? response:	Not really.
context: I want to...\Get some air.\Do you... remember?\When I was confronting the dog and the girl, whose name did you call?\Blood got to my head, so I couldn't hear.\But I'm sure you called one of our names.\Does it worry you?\Not really. response:	It doesn't worry me that much.
context: Get some air.\Do you... remember?\When I was confronting the dog and the girl, whose name did you call?\Blood got to my head, so I couldn't hear.\But I'm sure you called one of our names.\Does it worry you?\Not really.\It doesn't worry me that much. response:	I called your name.
context: Do you... remember?\When I was confronting the dog and the girl, whose name did you call?\Blood got to my head, so I couldn't hear.\But I'm sure you called one of our names.\Does it worry you?\Not really.\It doesn't worry me that much.\I called your name. response:	You're lying, aren't you?
context: When I was confronting the dog and the girl, whose name did you call?\Blood got to my head, so I couldn't hear.\But I'm sure you called one of our names.\Does it worry you?\Not really.\It doesn't worry me that much.\I called your name.\You're lying, aren't you? response:	Yeah, I lied.
context: Blood got to my head, so I couldn't hear.\But I'm sure you called one of our names.\Does it worry you?\Not really.\It doesn't worry me that much.\I called your name.\You're lying, aren't you?\Yeah, I lied. response:	The truth is that I don't remember.
context: But I'm sure you called one of our names.\Does it worry you?\Not really.\It doesn't worry me that much.\I called your name.\You're lying, aren't you?\Yeah, I lied.\The truth is that I don't remember. response:	However!
context: Does it worry you?\Not really.\It doesn't worry me that much.\I called your name.\You're lying, aren't you?\Yeah, I lied.\The truth is that I don't remember.\However! response:	However?
context: Not really.\It doesn't worry me that much.\I called your name.\You're lying, aren't you?\Yeah, I lied.\The truth is that I don't remember.\However!\However? response:	In that situation, I'm sure I called your name.
context: It doesn't worry me that much.\I called your name.\You're lying, aren't you?\Yeah, I lied.\The truth is that I don't remember.\However!\However?\In that situation, I'm sure I called your name. response:	A conflict was about to begin, after all.
context: I called your name.\You're lying, aren't you?\Yeah, I lied.\The truth is that I don't remember.\However!\However?\In that situation, I'm sure I called your name.\A conflict was about to begin, after all. response:	I'm sure I unconsciously chose to call your name.
context: You're lying, aren't you?\Yeah, I lied.\The truth is that I don't remember.\However!\However?\In that situation, I'm sure I called your name.\A conflict was about to begin, after all.\I'm sure I unconsciously chose to call your name. response:	That is because...
context: Yeah, I lied.\The truth is that I don't remember.\However!\However?\In that situation, I'm sure I called your name.\A conflict was about to begin, after all.\I'm sure I unconsciously chose to call your name.\That is because... response:	W-Wait!
context: The truth is that I don't remember.\However!\However?\In that situation, I'm sure I called your name.\A conflict was about to begin, after all.\I'm sure I unconsciously chose to call your name.\That is because...\W-Wait! response:	Okay, you can say it now.
context: However!\However?\In that situation, I'm sure I called your name.\A conflict was about to begin, after all.\I'm sure I unconsciously chose to call your name.\That is because...\W-Wait!\Okay, you can say it now. response:	That is because...
context: However?\In that situation, I'm sure I called your name.\A conflict was about to begin, after all.\I'm sure I unconsciously chose to call your name.\That is because...\W-Wait!\Okay, you can say it now.\That is because... response:	Your name is a bit shorter.
context: In that situation, I'm sure I called your name.\A conflict was about to begin, after all.\I'm sure I unconsciously chose to call your name.\That is because...\W-Wait!\Okay, you can say it now.\That is because...\Your name is a bit shorter. response:	With Nora, you'd be able to tell right away if you said her name fast.
context: A conflict was about to begin, after all.\I'm sure I unconsciously chose to call your name.\That is because...\W-Wait!\Okay, you can say it now.\That is because...\Your name is a bit shorter.\With Nora, you'd be able to tell right away if you said her name fast. response:	But with Horo, you can say it in an instant!
context: I'm sure I unconsciously chose to call your name.\That is because...\W-Wait!\Okay, you can say it now.\That is because...\Your name is a bit shorter.\With Nora, you'd be able to tell right away if you said her name fast.\But with Horo, you can say it in an instant! response:	The blood was going to your head, so you probably didn't hear it.
context: That is because...\W-Wait!\Okay, you can say it now.\That is because...\Your name is a bit shorter.\With Nora, you'd be able to tell right away if you said her name fast.\But with Horo, you can say it in an instant!\The blood was going to your head, so you probably didn't hear it. response:	What do you think? I'm just overflowing with persuasi-
context: W-Wait!\Okay, you can say it now.\That is because...\Your name is a bit shorter.\With Nora, you'd be able to tell right away if you said her name fast.\But with Horo, you can say it in an instant!\The blood was going to your head, so you probably didn't hear it.\What do you think? I'm just overflowing with persuasi- response:	Shut up!
context: Okay, you can say it now.\That is because...\Your name is a bit shorter.\With Nora, you'd be able to tell right away if you said her name fast.\But with Horo, you can say it in an instant!\The blood was going to your head, so you probably didn't hear it.\What do you think? I'm just overflowing with persuasi-\Shut up! response:	You called my name just because it's a bit shorter?
context: That is because...\Your name is a bit shorter.\With Nora, you'd be able to tell right away if you said her name fast.\But with Horo, you can say it in an instant!\The blood was going to your head, so you probably didn't hear it.\What do you think? I'm just overflowing with persuasi-\Shut up!\You called my name just because it's a bit shorter? response:	You damn fool!
context: Your name is a bit shorter.\With Nora, you'd be able to tell right away if you said her name fast.\But with Horo, you can say it in an instant!\The blood was going to your head, so you probably didn't hear it.\What do you think? I'm just overflowing with persuasi-\Shut up!\You called my name just because it's a bit shorter?\You damn fool! response:	I'm angry because you actually think that!
context: With Nora, you'd be able to tell right away if you said her name fast.\But with Horo, you can say it in an instant!\The blood was going to your head, so you probably didn't hear it.\What do you think? I'm just overflowing with persuasi-\Shut up!\You called my name just because it's a bit shorter?\You damn fool!\I'm angry because you actually think that! response:	If you had said that you called out that girl's name...
context: But with Horo, you can say it in an instant!\The blood was going to your head, so you probably didn't hear it.\What do you think? I'm just overflowing with persuasi-\Shut up!\You called my name just because it's a bit shorter?\You damn fool!\I'm angry because you actually think that!\If you had said that you called out that girl's name... response:	I would've scratched you with all I had!
context: The blood was going to your head, so you probably didn't hear it.\What do you think? I'm just overflowing with persuasi-\Shut up!\You called my name just because it's a bit shorter?\You damn fool!\I'm angry because you actually think that!\If you had said that you called out that girl's name...\I would've scratched you with all I had! response:	I'll give you another chance.
context: What do you think? I'm just overflowing with persuasi-\Shut up!\You called my name just because it's a bit shorter?\You damn fool!\I'm angry because you actually think that!\If you had said that you called out that girl's name...\I would've scratched you with all I had!\I'll give you another chance. response:	Try saying my name now.
context: Shut up!\You called my name just because it's a bit shorter?\You damn fool!\I'm angry because you actually think that!\If you had said that you called out that girl's name...\I would've scratched you with all I had!\I'll give you another chance.\Try saying my name now. response:	Horo.
context: You called my name just because it's a bit shorter?\You damn fool!\I'm angry because you actually think that!\If you had said that you called out that girl's name...\I would've scratched you with all I had!\I'll give you another chance.\Try saying my name now.\Horo. response:	Your name is better, after all.
context: You damn fool!\I'm angry because you actually think that!\If you had said that you called out that girl's name...\I would've scratched you with all I had!\I'll give you another chance.\Try saying my name now.\Horo.\Your name is better, after all. response:	Fool.
context: I'm angry because you actually think that!\If you had said that you called out that girl's name...\I would've scratched you with all I had!\I'll give you another chance.\Try saying my name now.\Horo.\Your name is better, after all.\Fool. response:	Ah, I know.
context: If you had said that you called out that girl's name...\I would've scratched you with all I had!\I'll give you another chance.\Try saying my name now.\Horo.\Your name is better, after all.\Fool.\Ah, I know. response:	I have to clear the false accusations.
context: I would've scratched you with all I had!\I'll give you another chance.\Try saying my name now.\Horo.\Your name is better, after all.\Fool.\Ah, I know.\I have to clear the false accusations. response:	He didn't fall for me.
context: I'll give you another chance.\Try saying my name now.\Horo.\Your name is better, after all.\Fool.\Ah, I know.\I have to clear the false accusations.\He didn't fall for me. response:	He just realized my true self.
context: Try saying my name now.\Horo.\Your name is better, after all.\Fool.\Ah, I know.\I have to clear the false accusations.\He didn't fall for me.\He just realized my true self. response:	Is that so?
context: Horo.\Your name is better, after all.\Fool.\Ah, I know.\I have to clear the false accusations.\He didn't fall for me.\He just realized my true self.\Is that so? response:	You have a good partner.
context: Your name is better, after all.\Fool.\Ah, I know.\I have to clear the false accusations.\He didn't fall for me.\He just realized my true self.\Is that so?\You have a good partner. response:	He's more useful than this one.
context: Fool.\Ah, I know.\I have to clear the false accusations.\He didn't fall for me.\He just realized my true self.\Is that so?\You have a good partner.\He's more useful than this one. response:	Damn you.
context: Ah, I know.\I have to clear the false accusations.\He didn't fall for me.\He just realized my true self.\Is that so?\You have a good partner.\He's more useful than this one.\Damn you. response:	Be happy, you two.
