context: Late Night Show response:	Late Night Show
context: His wound... is definitely fine with the surgery.\There's just one thing that's bothering me.\One thing that's bothering you?\I guess I could call it a curse.\Curse?\What do you mean?\Is he okay?\The black blood of Ragnarok has invaded Soul's bloodstream. response:	From where we stand, what will come to be, is still a mystery.
context: There's just one thing that's bothering me.\One thing that's bothering you?\I guess I could call it a curse.\Curse?\What do you mean?\Is he okay?\The black blood of Ragnarok has invaded Soul's bloodstream.\From where we stand, what will come to be, is still a mystery. response:	From where we stand, what will come to be, is still a mystery.
context: One thing that's bothering you?\I guess I could call it a curse.\Curse?\What do you mean?\Is he okay?\The black blood of Ragnarok has invaded Soul's bloodstream.\From where we stand, what will come to be, is still a mystery.\From where we stand, what will come to be, is still a mystery. response:	Soul...
context: I guess I could call it a curse.\Curse?\What do you mean?\Is he okay?\The black blood of Ragnarok has invaded Soul's bloodstream.\From where we stand, what will come to be, is still a mystery.\From where we stand, what will come to be, is still a mystery.\Soul... response:	I won't let you lay a hand on my Technician!
context: Curse?\What do you mean?\Is he okay?\The black blood of Ragnarok has invaded Soul's bloodstream.\From where we stand, what will come to be, is still a mystery.\From where we stand, what will come to be, is still a mystery.\Soul...\I won't let you lay a hand on my Technician! response:	Live long
context: What do you mean?\Is he okay?\The black blood of Ragnarok has invaded Soul's bloodstream.\From where we stand, what will come to be, is still a mystery.\From where we stand, what will come to be, is still a mystery.\Soul...\I won't let you lay a hand on my Technician!\Live long response:	Ponkan Vitamin
context: Is he okay?\The black blood of Ragnarok has invaded Soul's bloodstream.\From where we stand, what will come to be, is still a mystery.\From where we stand, what will come to be, is still a mystery.\Soul...\I won't let you lay a hand on my Technician!\Live long\Ponkan Vitamin response:	I'm sorry...
context: The black blood of Ragnarok has invaded Soul's bloodstream.\From where we stand, what will come to be, is still a mystery.\From where we stand, what will come to be, is still a mystery.\Soul...\I won't let you lay a hand on my Technician!\Live long\Ponkan Vitamin\I'm sorry... response:	I'm resolute to die if it's for the Technician.
context: From where we stand, what will come to be, is still a mystery.\From where we stand, what will come to be, is still a mystery.\Soul...\I won't let you lay a hand on my Technician!\Live long\Ponkan Vitamin\I'm sorry...\I'm resolute to die if it's for the Technician. response:	For my sake...
context: From where we stand, what will come to be, is still a mystery.\Soul...\I won't let you lay a hand on my Technician!\Live long\Ponkan Vitamin\I'm sorry...\I'm resolute to die if it's for the Technician.\For my sake... response:	Just wait, okay?
context: Soul...\I won't let you lay a hand on my Technician!\Live long\Ponkan Vitamin\I'm sorry...\I'm resolute to die if it's for the Technician.\For my sake...\Just wait, okay? response:	I too will become strong like you.
context: I won't let you lay a hand on my Technician!\Live long\Ponkan Vitamin\I'm sorry...\I'm resolute to die if it's for the Technician.\For my sake...\Just wait, okay?\I too will become strong like you. response:	Soul! You alright?
context: Live long\Ponkan Vitamin\I'm sorry...\I'm resolute to die if it's for the Technician.\For my sake...\Just wait, okay?\I too will become strong like you.\Soul! You alright? response:	Hold it together!
context: Ponkan Vitamin\I'm sorry...\I'm resolute to die if it's for the Technician.\For my sake...\Just wait, okay?\I too will become strong like you.\Soul! You alright?\Hold it together! response:	The great me has arrived!
context: I'm sorry...\I'm resolute to die if it's for the Technician.\For my sake...\Just wait, okay?\I too will become strong like you.\Soul! You alright?\Hold it together!\The great me has arrived! response:	Open your eyes!
context: I'm resolute to die if it's for the Technician.\For my sake...\Just wait, okay?\I too will become strong like you.\Soul! You alright?\Hold it together!\The great me has arrived!\Open your eyes! response:	My great smile will get you back up in no time!
context: For my sake...\Just wait, okay?\I too will become strong like you.\Soul! You alright?\Hold it together!\The great me has arrived!\Open your eyes!\My great smile will get you back up in no time! response:	BLACK STAR!!
context: Just wait, okay?\I too will become strong like you.\Soul! You alright?\Hold it together!\The great me has arrived!\Open your eyes!\My great smile will get you back up in no time!\BLACK STAR!! response:	S-Sorry, Maka-chan.
context: I too will become strong like you.\Soul! You alright?\Hold it together!\The great me has arrived!\Open your eyes!\My great smile will get you back up in no time!\BLACK STAR!!\S-Sorry, Maka-chan. response:	Maka-chan?
context: Soul! You alright?\Hold it together!\The great me has arrived!\Open your eyes!\My great smile will get you back up in no time!\BLACK STAR!!\S-Sorry, Maka-chan.\Maka-chan? response:	Oh my, you broke down the door.
context: Hold it together!\The great me has arrived!\Open your eyes!\My great smile will get you back up in no time!\BLACK STAR!!\S-Sorry, Maka-chan.\Maka-chan?\Oh my, you broke down the door. response:	Pretty lively, aren't we?
context: The great me has arrived!\Open your eyes!\My great smile will get you back up in no time!\BLACK STAR!!\S-Sorry, Maka-chan.\Maka-chan?\Oh my, you broke down the door.\Pretty lively, aren't we? response:	Medusa-sensei.
context: Open your eyes!\My great smile will get you back up in no time!\BLACK STAR!!\S-Sorry, Maka-chan.\Maka-chan?\Oh my, you broke down the door.\Pretty lively, aren't we?\Medusa-sensei. response:	Good day.
context: My great smile will get you back up in no time!\BLACK STAR!!\S-Sorry, Maka-chan.\Maka-chan?\Oh my, you broke down the door.\Pretty lively, aren't we?\Medusa-sensei.\Good day. response:	Oh, you've come to see Soul too, sensei?
context: BLACK STAR!!\S-Sorry, Maka-chan.\Maka-chan?\Oh my, you broke down the door.\Pretty lively, aren't we?\Medusa-sensei.\Good day.\Oh, you've come to see Soul too, sensei? response:	Umm... Maka-chan.
context: S-Sorry, Maka-chan.\Maka-chan?\Oh my, you broke down the door.\Pretty lively, aren't we?\Medusa-sensei.\Good day.\Oh, you've come to see Soul too, sensei?\Umm... Maka-chan. response:	Umm... Maka-chan.
context: Maka-chan?\Oh my, you broke down the door.\Pretty lively, aren't we?\Medusa-sensei.\Good day.\Oh, you've come to see Soul too, sensei?\Umm... Maka-chan.\Umm... Maka-chan. response:	Yes.
context: Oh my, you broke down the door.\Pretty lively, aren't we?\Medusa-sensei.\Good day.\Oh, you've come to see Soul too, sensei?\Umm... Maka-chan.\Umm... Maka-chan.\Yes. response:	What is it?
context: Pretty lively, aren't we?\Medusa-sensei.\Good day.\Oh, you've come to see Soul too, sensei?\Umm... Maka-chan.\Umm... Maka-chan.\Yes.\What is it? response:	Could you make your dad, let go of my leg?
context: Medusa-sensei.\Good day.\Oh, you've come to see Soul too, sensei?\Umm... Maka-chan.\Umm... Maka-chan.\Yes.\What is it?\Could you make your dad, let go of my leg? response:	Could you make your dad, let go of my leg?
context: Good day.\Oh, you've come to see Soul too, sensei?\Umm... Maka-chan.\Umm... Maka-chan.\Yes.\What is it?\Could you make your dad, let go of my leg?\Could you make your dad, let go of my leg? response:	Ooh! My angel in white lab coat!
context: Oh, you've come to see Soul too, sensei?\Umm... Maka-chan.\Umm... Maka-chan.\Yes.\What is it?\Could you make your dad, let go of my leg?\Could you make your dad, let go of my leg?\Ooh! My angel in white lab coat! response:	Treat me with your medical love today, for once.
context: Umm... Maka-chan.\Umm... Maka-chan.\Yes.\What is it?\Could you make your dad, let go of my leg?\Could you make your dad, let go of my leg?\Ooh! My angel in white lab coat!\Treat me with your medical love today, for once. response:	Anyway, how horrible for Soul-kun to be like this.
context: Umm... Maka-chan.\Yes.\What is it?\Could you make your dad, let go of my leg?\Could you make your dad, let go of my leg?\Ooh! My angel in white lab coat!\Treat me with your medical love today, for once.\Anyway, how horrible for Soul-kun to be like this. response:	Yes. I'm sorry.
context: Yes.\What is it?\Could you make your dad, let go of my leg?\Could you make your dad, let go of my leg?\Ooh! My angel in white lab coat!\Treat me with your medical love today, for once.\Anyway, how horrible for Soul-kun to be like this.\Yes. I'm sorry. response:	It's my fault.
context: What is it?\Could you make your dad, let go of my leg?\Could you make your dad, let go of my leg?\Ooh! My angel in white lab coat!\Treat me with your medical love today, for once.\Anyway, how horrible for Soul-kun to be like this.\Yes. I'm sorry.\It's my fault. response:	Cheer up.
context: Could you make your dad, let go of my leg?\Could you make your dad, let go of my leg?\Ooh! My angel in white lab coat!\Treat me with your medical love today, for once.\Anyway, how horrible for Soul-kun to be like this.\Yes. I'm sorry.\It's my fault.\Cheer up. response:	I'm sure that you will become much stronger.
context: Could you make your dad, let go of my leg?\Ooh! My angel in white lab coat!\Treat me with your medical love today, for once.\Anyway, how horrible for Soul-kun to be like this.\Yes. I'm sorry.\It's my fault.\Cheer up.\I'm sure that you will become much stronger. response:	Yes.
context: Ooh! My angel in white lab coat!\Treat me with your medical love today, for once.\Anyway, how horrible for Soul-kun to be like this.\Yes. I'm sorry.\It's my fault.\Cheer up.\I'm sure that you will become much stronger.\Yes. response:	Special News
context: Treat me with your medical love today, for once.\Anyway, how horrible for Soul-kun to be like this.\Yes. I'm sorry.\It's my fault.\Cheer up.\I'm sure that you will become much stronger.\Yes.\Special News response:	That man...
context: Anyway, how horrible for Soul-kun to be like this.\Yes. I'm sorry.\It's my fault.\Cheer up.\I'm sure that you will become much stronger.\Yes.\Special News\That man... response:	That man...
context: Yes. I'm sorry.\It's my fault.\Cheer up.\I'm sure that you will become much stronger.\Yes.\Special News\That man...\That man... response:	That man...
context: It's my fault.\Cheer up.\I'm sure that you will become much stronger.\Yes.\Special News\That man...\That man...\That man... response:	That man...
context: Cheer up.\I'm sure that you will become much stronger.\Yes.\Special News\That man...\That man...\That man...\That man... response:	That man...
context: I'm sure that you will become much stronger.\Yes.\Special News\That man...\That man...\That man...\That man...\That man... response:	That man...
context: Yes.\Special News\That man...\That man...\That man...\That man...\That man...\That man... response:	Where's Excalibur?
context: Special News\That man...\That man...\That man...\That man...\That man...\That man...\Where's Excalibur? response:	Don't try to hide him!
context: That man...\That man...\That man...\That man...\That man...\That man...\Where's Excalibur?\Don't try to hide him! response:	It all started with one book.
context: That man...\That man...\That man...\That man...\That man...\Where's Excalibur?\Don't try to hide him!\It all started with one book. response:	It all started with one book.
context: That man...\That man...\That man...\That man...\Where's Excalibur?\Don't try to hide him!\It all started with one book.\It all started with one book. response:	It all started with one book.
context: That man...\That man...\That man...\Where's Excalibur?\Don't try to hide him!\It all started with one book.\It all started with one book.\It all started with one book. response:	It all started with one book.
context: That man...\That man...\Where's Excalibur?\Don't try to hide him!\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book. response:	It all started with one book.
context: That man...\Where's Excalibur?\Don't try to hide him!\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book. response:	It all started with one book.
context: Where's Excalibur?\Don't try to hide him!\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book. response:	It all started with one book.
context: Don't try to hide him!\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book. response:	It all started with one book.
context: It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book. response:	It all started with one book.
context: It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book. response:	We'll be raiding in now!
context: It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\We'll be raiding in now! response:	The ultimate weapon.
context: It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\We'll be raiding in now!\The ultimate weapon. response:	The ultimate weapon.
context: It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\We'll be raiding in now!\The ultimate weapon.\The ultimate weapon. response:	The ultimate weapon.
context: It all started with one book.\It all started with one book.\It all started with one book.\It all started with one book.\We'll be raiding in now!\The ultimate weapon.\The ultimate weapon.\The ultimate weapon. response:	The ultimate weapon.
context: It all started with one book.\It all started with one book.\It all started with one book.\We'll be raiding in now!\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\The ultimate weapon. response:	The ultimate weapon.
context: It all started with one book.\It all started with one book.\We'll be raiding in now!\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\The ultimate weapon. response:	The ultimate weapon.
context: It all started with one book.\We'll be raiding in now!\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\The ultimate weapon. response:	I repeat!
context: We'll be raiding in now!\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\I repeat! response:	We'll be raiding in now!
context: The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\I repeat!\We'll be raiding in now! response:	The legend started in the 12th century.
context: The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\I repeat!\We'll be raiding in now!\The legend started in the 12th century. response:	Hey!
context: The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\I repeat!\We'll be raiding in now!\The legend started in the 12th century.\Hey! response:	Excalibur launches in just five minutes!
context: The ultimate weapon.\The ultimate weapon.\The ultimate weapon.\I repeat!\We'll be raiding in now!\The legend started in the 12th century.\Hey!\Excalibur launches in just five minutes! response:	But confirm the location of the satellite before that!
context: The ultimate weapon.\The ultimate weapon.\I repeat!\We'll be raiding in now!\The legend started in the 12th century.\Hey!\Excalibur launches in just five minutes!\But confirm the location of the satellite before that! response:	His name is...
context: The ultimate weapon.\I repeat!\We'll be raiding in now!\The legend started in the 12th century.\Hey!\Excalibur launches in just five minutes!\But confirm the location of the satellite before that!\His name is... response:	His name is...
context: I repeat!\We'll be raiding in now!\The legend started in the 12th century.\Hey!\Excalibur launches in just five minutes!\But confirm the location of the satellite before that!\His name is...\His name is... response:	His name is...
context: We'll be raiding in now!\The legend started in the 12th century.\Hey!\Excalibur launches in just five minutes!\But confirm the location of the satellite before that!\His name is...\His name is...\His name is... response:	His name is...
context: The legend started in the 12th century.\Hey!\Excalibur launches in just five minutes!\But confirm the location of the satellite before that!\His name is...\His name is...\His name is...\His name is... response:	His name is...
context: Hey!\Excalibur launches in just five minutes!\But confirm the location of the satellite before that!\His name is...\His name is...\His name is...\His name is...\His name is... response:	His name is...
context: Excalibur launches in just five minutes!\But confirm the location of the satellite before that!\His name is...\His name is...\His name is...\His name is...\His name is...\His name is... response:	His name is...
context: But confirm the location of the satellite before that!\His name is...\His name is...\His name is...\His name is...\His name is...\His name is...\His name is... response:	We've finally got you...
context: His name is...\His name is...\His name is...\His name is...\His name is...\His name is...\His name is...\We've finally got you... response:	Excalibur!
context: His name is...\His name is...\His name is...\His name is...\His name is...\His name is...\We've finally got you...\Excalibur! response:	Excalibur!
context: His name is...\His name is...\His name is...\His name is...\His name is...\We've finally got you...\Excalibur!\Excalibur! response:	The Legend of the Sacred Sword
context: His name is...\His name is...\His name is...\His name is...\We've finally got you...\Excalibur!\Excalibur!\The Legend of the Sacred Sword response:	The
context: His name is...\His name is...\His name is...\We've finally got you...\Excalibur!\Excalibur!\The Legend of the Sacred Sword\The response:	Adventure of Kid and Black Star?
context: His name is...\His name is...\We've finally got you...\Excalibur!\Excalibur!\The Legend of the Sacred Sword\The\Adventure of Kid and Black Star? response:	After-film art museum number 7.
context: His name is...\We've finally got you...\Excalibur!\Excalibur!\The Legend of the Sacred Sword\The\Adventure of Kid and Black Star?\After-film art museum number 7. response:	Sound Director Wakabayashi-san?
context: We've finally got you...\Excalibur!\Excalibur!\The Legend of the Sacred Sword\The\Adventure of Kid and Black Star?\After-film art museum number 7.\Sound Director Wakabayashi-san? response:	Bring it on!
