context: = LOGO START = response:	= LOGO END =
context: Being a knight isn't just about physical power.\Though, because Amarty is from a good family,\you may have seen him as a knight.\Don't get so discouraged.\You're the leading actor in this story.\What are you to me?\Do you understand now?\What am I to you? response:	I feel like I can answer that now.
context: Though, because Amarty is from a good family,\you may have seen him as a knight.\Don't get so discouraged.\You're the leading actor in this story.\What are you to me?\Do you understand now?\What am I to you?\I feel like I can answer that now. response:	Horo, put your tail back inside would you?
context: you may have seen him as a knight.\Don't get so discouraged.\You're the leading actor in this story.\What are you to me?\Do you understand now?\What am I to you?\I feel like I can answer that now.\Horo, put your tail back inside would you? response:	Morning.
context: Don't get so discouraged.\You're the leading actor in this story.\What are you to me?\Do you understand now?\What am I to you?\I feel like I can answer that now.\Horo, put your tail back inside would you?\Morning. response:	Did Mark tell you what the plan is today?
context: You're the leading actor in this story.\What are you to me?\Do you understand now?\What am I to you?\I feel like I can answer that now.\Horo, put your tail back inside would you?\Morning.\Did Mark tell you what the plan is today? response:	Yes.
context: What are you to me?\Do you understand now?\What am I to you?\I feel like I can answer that now.\Horo, put your tail back inside would you?\Morning.\Did Mark tell you what the plan is today?\Yes. response:	Um...
context: Do you understand now?\What am I to you?\I feel like I can answer that now.\Horo, put your tail back inside would you?\Morning.\Did Mark tell you what the plan is today?\Yes.\Um... response:	I'm helping you lay a trap for the evil villain!
context: What am I to you?\I feel like I can answer that now.\Horo, put your tail back inside would you?\Morning.\Did Mark tell you what the plan is today?\Yes.\Um...\I'm helping you lay a trap for the evil villain! response:	Right.
context: I feel like I can answer that now.\Horo, put your tail back inside would you?\Morning.\Did Mark tell you what the plan is today?\Yes.\Um...\I'm helping you lay a trap for the evil villain!\Right. response:	I can't go into the details but that's pretty much it.
context: Horo, put your tail back inside would you?\Morning.\Did Mark tell you what the plan is today?\Yes.\Um...\I'm helping you lay a trap for the evil villain!\Right.\I can't go into the details but that's pretty much it. response:	I might need to ask you to take on a difficult task.
context: Morning.\Did Mark tell you what the plan is today?\Yes.\Um...\I'm helping you lay a trap for the evil villain!\Right.\I can't go into the details but that's pretty much it.\I might need to ask you to take on a difficult task. response:	What's your name?
context: Did Mark tell you what the plan is today?\Yes.\Um...\I'm helping you lay a trap for the evil villain!\Right.\I can't go into the details but that's pretty much it.\I might need to ask you to take on a difficult task.\What's your name? response:	Um... Lanto!
context: Yes.\Um...\I'm helping you lay a trap for the evil villain!\Right.\I can't go into the details but that's pretty much it.\I might need to ask you to take on a difficult task.\What's your name?\Um... Lanto! response:	Ewell Lanto.
context: Um...\I'm helping you lay a trap for the evil villain!\Right.\I can't go into the details but that's pretty much it.\I might need to ask you to take on a difficult task.\What's your name?\Um... Lanto!\Ewell Lanto. response:	You were born farther north than even here, huh?
context: I'm helping you lay a trap for the evil villain!\Right.\I can't go into the details but that's pretty much it.\I might need to ask you to take on a difficult task.\What's your name?\Um... Lanto!\Ewell Lanto.\You were born farther north than even here, huh? response:	Yes.
context: Right.\I can't go into the details but that's pretty much it.\I might need to ask you to take on a difficult task.\What's your name?\Um... Lanto!\Ewell Lanto.\You were born farther north than even here, huh?\Yes. response:	I came from a village frozen in snow and frost.
context: I can't go into the details but that's pretty much it.\I might need to ask you to take on a difficult task.\What's your name?\Um... Lanto!\Ewell Lanto.\You were born farther north than even here, huh?\Yes.\I came from a village frozen in snow and frost. response:	I see.
context: I might need to ask you to take on a difficult task.\What's your name?\Um... Lanto!\Ewell Lanto.\You were born farther north than even here, huh?\Yes.\I came from a village frozen in snow and frost.\I see. response:	Lanto.
context: What's your name?\Um... Lanto!\Ewell Lanto.\You were born farther north than even here, huh?\Yes.\I came from a village frozen in snow and frost.\I see.\Lanto. response:	I'm counting on you today.
context: Um... Lanto!\Ewell Lanto.\You were born farther north than even here, huh?\Yes.\I came from a village frozen in snow and frost.\I see.\Lanto.\I'm counting on you today. response:	Well...
context: Ewell Lanto.\You were born farther north than even here, huh?\Yes.\I came from a village frozen in snow and frost.\I see.\Lanto.\I'm counting on you today.\Well... response:	To start with I'd like a meal.
context: You were born farther north than even here, huh?\Yes.\I came from a village frozen in snow and frost.\I see.\Lanto.\I'm counting on you today.\Well...\To start with I'd like a meal. response:	Should I go buy something?
context: Yes.\I came from a village frozen in snow and frost.\I see.\Lanto.\I'm counting on you today.\Well...\To start with I'd like a meal.\Should I go buy something? response:	Um...
context: I came from a village frozen in snow and frost.\I see.\Lanto.\I'm counting on you today.\Well...\To start with I'd like a meal.\Should I go buy something?\Um... response:	One coin is more than enough.
context: I see.\Lanto.\I'm counting on you today.\Well...\To start with I'd like a meal.\Should I go buy something?\Um...\One coin is more than enough. response:	The other one is for your share, little partner.
context: Lanto.\I'm counting on you today.\Well...\To start with I'd like a meal.\Should I go buy something?\Um...\One coin is more than enough.\The other one is for your share, little partner. response:	Of course, I'll pay you a proper reward later too, so don't worry.
context: I'm counting on you today.\Well...\To start with I'd like a meal.\Should I go buy something?\Um...\One coin is more than enough.\The other one is for your share, little partner.\Of course, I'll pay you a proper reward later too, so don't worry. response:	But... um...
context: Well...\To start with I'd like a meal.\Should I go buy something?\Um...\One coin is more than enough.\The other one is for your share, little partner.\Of course, I'll pay you a proper reward later too, so don't worry.\But... um... response:	If you keep hanging around, your master's going to come.
context: To start with I'd like a meal.\Should I go buy something?\Um...\One coin is more than enough.\The other one is for your share, little partner.\Of course, I'll pay you a proper reward later too, so don't worry.\But... um...\If you keep hanging around, your master's going to come. response:	He'd say breakfast is a luxury, right?
context: Should I go buy something?\Um...\One coin is more than enough.\The other one is for your share, little partner.\Of course, I'll pay you a proper reward later too, so don't worry.\But... um...\If you keep hanging around, your master's going to come.\He'd say breakfast is a luxury, right? response:	I'll be right back!
context: Um...\One coin is more than enough.\The other one is for your share, little partner.\Of course, I'll pay you a proper reward later too, so don't worry.\But... um...\If you keep hanging around, your master's going to come.\He'd say breakfast is a luxury, right?\I'll be right back! response:	Don't go spoiling him.
context: One coin is more than enough.\The other one is for your share, little partner.\Of course, I'll pay you a proper reward later too, so don't worry.\But... um...\If you keep hanging around, your master's going to come.\He'd say breakfast is a luxury, right?\I'll be right back!\Don't go spoiling him. response:	You could've stopped me.
context: The other one is for your share, little partner.\Of course, I'll pay you a proper reward later too, so don't worry.\But... um...\If you keep hanging around, your master's going to come.\He'd say breakfast is a luxury, right?\I'll be right back!\Don't go spoiling him.\You could've stopped me. response:	It's pretty cold lately.
context: Of course, I'll pay you a proper reward later too, so don't worry.\But... um...\If you keep hanging around, your master's going to come.\He'd say breakfast is a luxury, right?\I'll be right back!\Don't go spoiling him.\You could've stopped me.\It's pretty cold lately. response:	It'd be troublesome if he caught a cold because I let him go hungry.
context: But... um...\If you keep hanging around, your master's going to come.\He'd say breakfast is a luxury, right?\I'll be right back!\Don't go spoiling him.\You could've stopped me.\It's pretty cold lately.\It'd be troublesome if he caught a cold because I let him go hungry. response:	We both benefited then.
context: If you keep hanging around, your master's going to come.\He'd say breakfast is a luxury, right?\I'll be right back!\Don't go spoiling him.\You could've stopped me.\It's pretty cold lately.\It'd be troublesome if he caught a cold because I let him go hungry.\We both benefited then. response:	Well, his part in this is important to you.
context: He'd say breakfast is a luxury, right?\I'll be right back!\Don't go spoiling him.\You could've stopped me.\It's pretty cold lately.\It'd be troublesome if he caught a cold because I let him go hungry.\We both benefited then.\Well, his part in this is important to you. response:	Indeed.
context: I'll be right back!\Don't go spoiling him.\You could've stopped me.\It's pretty cold lately.\It'd be troublesome if he caught a cold because I let him go hungry.\We both benefited then.\Well, his part in this is important to you.\Indeed. response:	For now, I intend to watch the market until noon.
context: Don't go spoiling him.\You could've stopped me.\It's pretty cold lately.\It'd be troublesome if he caught a cold because I let him go hungry.\We both benefited then.\Well, his part in this is important to you.\Indeed.\For now, I intend to watch the market until noon. response:	If it looks like it's rising too much, I'll sell enough pyrite to drop it back down.
context: You could've stopped me.\It's pretty cold lately.\It'd be troublesome if he caught a cold because I let him go hungry.\We both benefited then.\Well, his part in this is important to you.\Indeed.\For now, I intend to watch the market until noon.\If it looks like it's rising too much, I'll sell enough pyrite to drop it back down. response:	But there's no way of knowing what the turn of events will be.
context: It's pretty cold lately.\It'd be troublesome if he caught a cold because I let him go hungry.\We both benefited then.\Well, his part in this is important to you.\Indeed.\For now, I intend to watch the market until noon.\If it looks like it's rising too much, I'll sell enough pyrite to drop it back down.\But there's no way of knowing what the turn of events will be. response:	It's possible my fate will lie on Lanto's shoulders.
context: It'd be troublesome if he caught a cold because I let him go hungry.\We both benefited then.\Well, his part in this is important to you.\Indeed.\For now, I intend to watch the market until noon.\If it looks like it's rising too much, I'll sell enough pyrite to drop it back down.\But there's no way of knowing what the turn of events will be.\It's possible my fate will lie on Lanto's shoulders. response:	Look at how many prospective buyers there are!
context: We both benefited then.\Well, his part in this is important to you.\Indeed.\For now, I intend to watch the market until noon.\If it looks like it's rising too much, I'll sell enough pyrite to drop it back down.\But there's no way of knowing what the turn of events will be.\It's possible my fate will lie on Lanto's shoulders.\Look at how many prospective buyers there are! response:	And zero sellers!
context: Well, his part in this is important to you.\Indeed.\For now, I intend to watch the market until noon.\If it looks like it's rising too much, I'll sell enough pyrite to drop it back down.\But there's no way of knowing what the turn of events will be.\It's possible my fate will lie on Lanto's shoulders.\Look at how many prospective buyers there are!\And zero sellers! response:	This will keep going!
context: Indeed.\For now, I intend to watch the market until noon.\If it looks like it's rising too much, I'll sell enough pyrite to drop it back down.\But there's no way of knowing what the turn of events will be.\It's possible my fate will lie on Lanto's shoulders.\Look at how many prospective buyers there are!\And zero sellers!\This will keep going! response:	800 Iredo on average!
context: For now, I intend to watch the market until noon.\If it looks like it's rising too much, I'll sell enough pyrite to drop it back down.\But there's no way of knowing what the turn of events will be.\It's possible my fate will lie on Lanto's shoulders.\Look at how many prospective buyers there are!\And zero sellers!\This will keep going!\800 Iredo on average! response:	That's 80 times the starting value!
context: If it looks like it's rising too much, I'll sell enough pyrite to drop it back down.\But there's no way of knowing what the turn of events will be.\It's possible my fate will lie on Lanto's shoulders.\Look at how many prospective buyers there are!\And zero sellers!\This will keep going!\800 Iredo on average!\That's 80 times the starting value! response:	I was right to hold out.
context: But there's no way of knowing what the turn of events will be.\It's possible my fate will lie on Lanto's shoulders.\Look at how many prospective buyers there are!\And zero sellers!\This will keep going!\800 Iredo on average!\That's 80 times the starting value!\I was right to hold out. response:	Um...
context: It's possible my fate will lie on Lanto's shoulders.\Look at how many prospective buyers there are!\And zero sellers!\This will keep going!\800 Iredo on average!\That's 80 times the starting value!\I was right to hold out.\Um... response:	Can I ask something?
context: Look at how many prospective buyers there are!\And zero sellers!\This will keep going!\800 Iredo on average!\That's 80 times the starting value!\I was right to hold out.\Um...\Can I ask something? response:	What is it?
context: And zero sellers!\This will keep going!\800 Iredo on average!\That's 80 times the starting value!\I was right to hold out.\Um...\Can I ask something?\What is it? response:	How will Lawrence win this?
context: This will keep going!\800 Iredo on average!\That's 80 times the starting value!\I was right to hold out.\Um...\Can I ask something?\What is it?\How will Lawrence win this? response:	First of all, do you know how an item's value rises?
context: 800 Iredo on average!\That's 80 times the starting value!\I was right to hold out.\Um...\Can I ask something?\What is it?\How will Lawrence win this?\First of all, do you know how an item's value rises? response:	When there's lot of people who want to buy it compared to the amount that's available.
context: That's 80 times the starting value!\I was right to hold out.\Um...\Can I ask something?\What is it?\How will Lawrence win this?\First of all, do you know how an item's value rises?\When there's lot of people who want to buy it compared to the amount that's available. response:	And how it drops?
context: I was right to hold out.\Um...\Can I ask something?\What is it?\How will Lawrence win this?\First of all, do you know how an item's value rises?\When there's lot of people who want to buy it compared to the amount that's available.\And how it drops? response:	Conversely, when there's too much of that item.
context: Um...\Can I ask something?\What is it?\How will Lawrence win this?\First of all, do you know how an item's value rises?\When there's lot of people who want to buy it compared to the amount that's available.\And how it drops?\Conversely, when there's too much of that item. response:	Well, that's about right.
context: Can I ask something?\What is it?\How will Lawrence win this?\First of all, do you know how an item's value rises?\When there's lot of people who want to buy it compared to the amount that's available.\And how it drops?\Conversely, when there's too much of that item.\Well, that's about right. response:	In reality, for a market to heat up, there needs to be a certain amount of sales.
context: What is it?\How will Lawrence win this?\First of all, do you know how an item's value rises?\When there's lot of people who want to buy it compared to the amount that's available.\And how it drops?\Conversely, when there's too much of that item.\Well, that's about right.\In reality, for a market to heat up, there needs to be a certain amount of sales. response:	If nobody sells then the only ones who profit are the ones who are holding back their stock.
context: How will Lawrence win this?\First of all, do you know how an item's value rises?\When there's lot of people who want to buy it compared to the amount that's available.\And how it drops?\Conversely, when there's too much of that item.\Well, that's about right.\In reality, for a market to heat up, there needs to be a certain amount of sales.\If nobody sells then the only ones who profit are the ones who are holding back their stock. response:	I see.
context: First of all, do you know how an item's value rises?\When there's lot of people who want to buy it compared to the amount that's available.\And how it drops?\Conversely, when there's too much of that item.\Well, that's about right.\In reality, for a market to heat up, there needs to be a certain amount of sales.\If nobody sells then the only ones who profit are the ones who are holding back their stock.\I see. response:	The price goes up because there are a certain number of sales and new buyers.
context: When there's lot of people who want to buy it compared to the amount that's available.\And how it drops?\Conversely, when there's too much of that item.\Well, that's about right.\In reality, for a market to heat up, there needs to be a certain amount of sales.\If nobody sells then the only ones who profit are the ones who are holding back their stock.\I see.\The price goes up because there are a certain number of sales and new buyers. response:	That's right.
context: And how it drops?\Conversely, when there's too much of that item.\Well, that's about right.\In reality, for a market to heat up, there needs to be a certain amount of sales.\If nobody sells then the only ones who profit are the ones who are holding back their stock.\I see.\The price goes up because there are a certain number of sales and new buyers.\That's right. response:	But this time, his aim isn't to profit.
context: Conversely, when there's too much of that item.\Well, that's about right.\In reality, for a market to heat up, there needs to be a certain amount of sales.\If nobody sells then the only ones who profit are the ones who are holding back their stock.\I see.\The price goes up because there are a certain number of sales and new buyers.\That's right.\But this time, his aim isn't to profit. response:	It's to stop Amarty from profiting.
context: Well, that's about right.\In reality, for a market to heat up, there needs to be a certain amount of sales.\If nobody sells then the only ones who profit are the ones who are holding back their stock.\I see.\The price goes up because there are a certain number of sales and new buyers.\That's right.\But this time, his aim isn't to profit.\It's to stop Amarty from profiting. response:	He has to sell a large amount of pyrite at the perfect time in order to force the price to drop.
context: In reality, for a market to heat up, there needs to be a certain amount of sales.\If nobody sells then the only ones who profit are the ones who are holding back their stock.\I see.\The price goes up because there are a certain number of sales and new buyers.\That's right.\But this time, his aim isn't to profit.\It's to stop Amarty from profiting.\He has to sell a large amount of pyrite at the perfect time in order to force the price to drop. response:	If Amarty sells even 1 second before that and achieves his target of 1000 silver, there's no hope left.
context: If nobody sells then the only ones who profit are the ones who are holding back their stock.\I see.\The price goes up because there are a certain number of sales and new buyers.\That's right.\But this time, his aim isn't to profit.\It's to stop Amarty from profiting.\He has to sell a large amount of pyrite at the perfect time in order to force the price to drop.\If Amarty sells even 1 second before that and achieves his target of 1000 silver, there's no hope left. response:	Both the ability to hold back and to make a determination are needed to time it perfectly.
context: I see.\The price goes up because there are a certain number of sales and new buyers.\That's right.\But this time, his aim isn't to profit.\It's to stop Amarty from profiting.\He has to sell a large amount of pyrite at the perfect time in order to force the price to drop.\If Amarty sells even 1 second before that and achieves his target of 1000 silver, there's no hope left.\Both the ability to hold back and to make a determination are needed to time it perfectly. response:	Hey, hey!
context: The price goes up because there are a certain number of sales and new buyers.\That's right.\But this time, his aim isn't to profit.\It's to stop Amarty from profiting.\He has to sell a large amount of pyrite at the perfect time in order to force the price to drop.\If Amarty sells even 1 second before that and achieves his target of 1000 silver, there's no hope left.\Both the ability to hold back and to make a determination are needed to time it perfectly.\Hey, hey! response:	It's not worth that much yet!
context: That's right.\But this time, his aim isn't to profit.\It's to stop Amarty from profiting.\He has to sell a large amount of pyrite at the perfect time in order to force the price to drop.\If Amarty sells even 1 second before that and achieves his target of 1000 silver, there's no hope left.\Both the ability to hold back and to make a determination are needed to time it perfectly.\Hey, hey!\It's not worth that much yet! response:	At this rate it's not going to stop!
context: But this time, his aim isn't to profit.\It's to stop Amarty from profiting.\He has to sell a large amount of pyrite at the perfect time in order to force the price to drop.\If Amarty sells even 1 second before that and achieves his target of 1000 silver, there's no hope left.\Both the ability to hold back and to make a determination are needed to time it perfectly.\Hey, hey!\It's not worth that much yet!\At this rate it's not going to stop! response:	The buyers are just increasing!
context: It's to stop Amarty from profiting.\He has to sell a large amount of pyrite at the perfect time in order to force the price to drop.\If Amarty sells even 1 second before that and achieves his target of 1000 silver, there's no hope left.\Both the ability to hold back and to make a determination are needed to time it perfectly.\Hey, hey!\It's not worth that much yet!\At this rate it's not going to stop!\The buyers are just increasing! response:	How many are there now?
context: He has to sell a large amount of pyrite at the perfect time in order to force the price to drop.\If Amarty sells even 1 second before that and achieves his target of 1000 silver, there's no hope left.\Both the ability to hold back and to make a determination are needed to time it perfectly.\Hey, hey!\It's not worth that much yet!\At this rate it's not going to stop!\The buyers are just increasing!\How many are there now? response:	Wait a minute, erm...
context: If Amarty sells even 1 second before that and achieves his target of 1000 silver, there's no hope left.\Both the ability to hold back and to make a determination are needed to time it perfectly.\Hey, hey!\It's not worth that much yet!\At this rate it's not going to stop!\The buyers are just increasing!\How many are there now?\Wait a minute, erm... response:	Good morning, Lawrence.
context: Both the ability to hold back and to make a determination are needed to time it perfectly.\Hey, hey!\It's not worth that much yet!\At this rate it's not going to stop!\The buyers are just increasing!\How many are there now?\Wait a minute, erm...\Good morning, Lawrence. response:	Good morning.
context: Hey, hey!\It's not worth that much yet!\At this rate it's not going to stop!\The buyers are just increasing!\How many are there now?\Wait a minute, erm...\Good morning, Lawrence.\Good morning. response:	Even more people will gather when the market bell chimes,
context: It's not worth that much yet!\At this rate it's not going to stop!\The buyers are just increasing!\How many are there now?\Wait a minute, erm...\Good morning, Lawrence.\Good morning.\Even more people will gather when the market bell chimes, response:	so I thought I'd hand this over now.
context: At this rate it's not going to stop!\The buyers are just increasing!\How many are there now?\Wait a minute, erm...\Good morning, Lawrence.\Good morning.\Even more people will gather when the market bell chimes,\so I thought I'd hand this over now. response:	What's this?
context: The buyers are just increasing!\How many are there now?\Wait a minute, erm...\Good morning, Lawrence.\Good morning.\Even more people will gather when the market bell chimes,\so I thought I'd hand this over now.\What's this? response:	The payment as promised.
context: How many are there now?\Wait a minute, erm...\Good morning, Lawrence.\Good morning.\Even more people will gather when the market bell chimes,\so I thought I'd hand this over now.\What's this?\The payment as promised. response:	These are Lima gold coins!
context: Wait a minute, erm...\Good morning, Lawrence.\Good morning.\Even more people will gather when the market bell chimes,\so I thought I'd hand this over now.\What's this?\The payment as promised.\These are Lima gold coins! response:	I prepared 14 coins at todays opening market rate.
context: Good morning, Lawrence.\Good morning.\Even more people will gather when the market bell chimes,\so I thought I'd hand this over now.\What's this?\The payment as promised.\These are Lima gold coins!\I prepared 14 coins at todays opening market rate. response:	It may have been presumptuous of me,
context: Good morning.\Even more people will gather when the market bell chimes,\so I thought I'd hand this over now.\What's this?\The payment as promised.\These are Lima gold coins!\I prepared 14 coins at todays opening market rate.\It may have been presumptuous of me, response:	but I thought it'd be inconvenient for you to carry 300 silver coins around.
context: Even more people will gather when the market bell chimes,\so I thought I'd hand this over now.\What's this?\The payment as promised.\These are Lima gold coins!\I prepared 14 coins at todays opening market rate.\It may have been presumptuous of me,\but I thought it'd be inconvenient for you to carry 300 silver coins around. response:	The service charge for exchanging these must have been costly.
context: so I thought I'd hand this over now.\What's this?\The payment as promised.\These are Lima gold coins!\I prepared 14 coins at todays opening market rate.\It may have been presumptuous of me,\but I thought it'd be inconvenient for you to carry 300 silver coins around.\The service charge for exchanging these must have been costly. response:	Not at all.
context: What's this?\The payment as promised.\These are Lima gold coins!\I prepared 14 coins at todays opening market rate.\It may have been presumptuous of me,\but I thought it'd be inconvenient for you to carry 300 silver coins around.\The service charge for exchanging these must have been costly.\Not at all. response:	I consider it to be merely good manners.
context: The payment as promised.\These are Lima gold coins!\I prepared 14 coins at todays opening market rate.\It may have been presumptuous of me,\but I thought it'd be inconvenient for you to carry 300 silver coins around.\The service charge for exchanging these must have been costly.\Not at all.\I consider it to be merely good manners. response:	Understood.
context: These are Lima gold coins!\I prepared 14 coins at todays opening market rate.\It may have been presumptuous of me,\but I thought it'd be inconvenient for you to carry 300 silver coins around.\The service charge for exchanging these must have been costly.\Not at all.\I consider it to be merely good manners.\Understood. response:	I acknowledge receipt of the payment.
context: I prepared 14 coins at todays opening market rate.\It may have been presumptuous of me,\but I thought it'd be inconvenient for you to carry 300 silver coins around.\The service charge for exchanging these must have been costly.\Not at all.\I consider it to be merely good manners.\Understood.\I acknowledge receipt of the payment. response:	Don't you wish to count them?
context: It may have been presumptuous of me,\but I thought it'd be inconvenient for you to carry 300 silver coins around.\The service charge for exchanging these must have been costly.\Not at all.\I consider it to be merely good manners.\Understood.\I acknowledge receipt of the payment.\Don't you wish to count them? response:	With that done, I'd like to take the contract for the 300 silver now.
context: but I thought it'd be inconvenient for you to carry 300 silver coins around.\The service charge for exchanging these must have been costly.\Not at all.\I consider it to be merely good manners.\Understood.\I acknowledge receipt of the payment.\Don't you wish to count them?\With that done, I'd like to take the contract for the 300 silver now. response:	That's right...
context: The service charge for exchanging these must have been costly.\Not at all.\I consider it to be merely good manners.\Understood.\I acknowledge receipt of the payment.\Don't you wish to count them?\With that done, I'd like to take the contract for the 300 silver now.\That's right... response:	Everything is in order.
context: Not at all.\I consider it to be merely good manners.\Understood.\I acknowledge receipt of the payment.\Don't you wish to count them?\With that done, I'd like to take the contract for the 300 silver now.\That's right...\Everything is in order. response:	Next episode: Wolf and Trustworthy God
context: I consider it to be merely good manners.\Understood.\I acknowledge receipt of the payment.\Don't you wish to count them?\With that done, I'd like to take the contract for the 300 silver now.\That's right...\Everything is in order.\Next episode: Wolf and Trustworthy God response:	Wolf and Trustworthy God
context: Understood.\I acknowledge receipt of the payment.\Don't you wish to count them?\With that done, I'd like to take the contract for the 300 silver now.\That's right...\Everything is in order.\Next episode: Wolf and Trustworthy God\Wolf and Trustworthy God response:	soshite koi suru bokutachi wa
context: I acknowledge receipt of the payment.\Don't you wish to count them?\With that done, I'd like to take the contract for the 300 silver now.\That's right...\Everything is in order.\Next episode: Wolf and Trustworthy God\Wolf and Trustworthy God\soshite koi suru bokutachi wa response:	ai no temae de surechigau
context: Don't you wish to count them?\With that done, I'd like to take the contract for the 300 silver now.\That's right...\Everything is in order.\Next episode: Wolf and Trustworthy God\Wolf and Trustworthy God\soshite koi suru bokutachi wa\ai no temae de surechigau response:	tsutaetai noni damarikomu
context: With that done, I'd like to take the contract for the 300 silver now.\That's right...\Everything is in order.\Next episode: Wolf and Trustworthy God\Wolf and Trustworthy God\soshite koi suru bokutachi wa\ai no temae de surechigau\tsutaetai noni damarikomu response:	sakamichi wo sora he noboreba
context: That's right...\Everything is in order.\Next episode: Wolf and Trustworthy God\Wolf and Trustworthy God\soshite koi suru bokutachi wa\ai no temae de surechigau\tsutaetai noni damarikomu\sakamichi wo sora he noboreba response:	wakareyuku suisei no mizuumi
context: Everything is in order.\Next episode: Wolf and Trustworthy God\Wolf and Trustworthy God\soshite koi suru bokutachi wa\ai no temae de surechigau\tsutaetai noni damarikomu\sakamichi wo sora he noboreba\wakareyuku suisei no mizuumi response:	mikansei na bokutachi dakara
context: Next episode: Wolf and Trustworthy God\Wolf and Trustworthy God\soshite koi suru bokutachi wa\ai no temae de surechigau\tsutaetai noni damarikomu\sakamichi wo sora he noboreba\wakareyuku suisei no mizuumi\mikansei na bokutachi dakara response:	kizutsukezu ni irarenai
context: Wolf and Trustworthy God\soshite koi suru bokutachi wa\ai no temae de surechigau\tsutaetai noni damarikomu\sakamichi wo sora he noboreba\wakareyuku suisei no mizuumi\mikansei na bokutachi dakara\kizutsukezu ni irarenai response:	dakishimetekuretara
context: soshite koi suru bokutachi wa\ai no temae de surechigau\tsutaetai noni damarikomu\sakamichi wo sora he noboreba\wakareyuku suisei no mizuumi\mikansei na bokutachi dakara\kizutsukezu ni irarenai\dakishimetekuretara response:	fureaeru ki ga suru
context: ai no temae de surechigau\tsutaetai noni damarikomu\sakamichi wo sora he noboreba\wakareyuku suisei no mizuumi\mikansei na bokutachi dakara\kizutsukezu ni irarenai\dakishimetekuretara\fureaeru ki ga suru response:	dakishimeaetara
context: tsutaetai noni damarikomu\sakamichi wo sora he noboreba\wakareyuku suisei no mizuumi\mikansei na bokutachi dakara\kizutsukezu ni irarenai\dakishimetekuretara\fureaeru ki ga suru\dakishimeaetara response:	ai suru hito ha kitto soba ni iru
context: sakamichi wo sora he noboreba\wakareyuku suisei no mizuumi\mikansei na bokutachi dakara\kizutsukezu ni irarenai\dakishimetekuretara\fureaeru ki ga suru\dakishimeaetara\ai suru hito ha kitto soba ni iru response:	taisetsu na mono wa itsumo soba ni aru
context: wakareyuku suisei no mizuumi\mikansei na bokutachi dakara\kizutsukezu ni irarenai\dakishimetekuretara\fureaeru ki ga suru\dakishimeaetara\ai suru hito ha kitto soba ni iru\taisetsu na mono wa itsumo soba ni aru response:	The two of us who fell for each other
context: mikansei na bokutachi dakara\kizutsukezu ni irarenai\dakishimetekuretara\fureaeru ki ga suru\dakishimeaetara\ai suru hito ha kitto soba ni iru\taisetsu na mono wa itsumo soba ni aru\The two of us who fell for each other response:	missed each other just before love
context: kizutsukezu ni irarenai\dakishimetekuretara\fureaeru ki ga suru\dakishimeaetara\ai suru hito ha kitto soba ni iru\taisetsu na mono wa itsumo soba ni aru\The two of us who fell for each other\missed each other just before love response:	I want to tell you but I keep quiet
context: dakishimetekuretara\fureaeru ki ga suru\dakishimeaetara\ai suru hito ha kitto soba ni iru\taisetsu na mono wa itsumo soba ni aru\The two of us who fell for each other\missed each other just before love\I want to tell you but I keep quiet response:	Take me, take me
context: fureaeru ki ga suru\dakishimeaetara\ai suru hito ha kitto soba ni iru\taisetsu na mono wa itsumo soba ni aru\The two of us who fell for each other\missed each other just before love\I want to tell you but I keep quiet\Take me, take me response:	to the perfect world
context: dakishimeaetara\ai suru hito ha kitto soba ni iru\taisetsu na mono wa itsumo soba ni aru\The two of us who fell for each other\missed each other just before love\I want to tell you but I keep quiet\Take me, take me\to the perfect world response:	If you climb the hill towards the sky
context: ai suru hito ha kitto soba ni iru\taisetsu na mono wa itsumo soba ni aru\The two of us who fell for each other\missed each other just before love\I want to tell you but I keep quiet\Take me, take me\to the perfect world\If you climb the hill towards the sky response:	there flows the comet river
context: taisetsu na mono wa itsumo soba ni aru\The two of us who fell for each other\missed each other just before love\I want to tell you but I keep quiet\Take me, take me\to the perfect world\If you climb the hill towards the sky\there flows the comet river response:	Because we're incomplete
context: The two of us who fell for each other\missed each other just before love\I want to tell you but I keep quiet\Take me, take me\to the perfect world\If you climb the hill towards the sky\there flows the comet river\Because we're incomplete response:	we can't avoid hurting each other
context: missed each other just before love\I want to tell you but I keep quiet\Take me, take me\to the perfect world\If you climb the hill towards the sky\there flows the comet river\Because we're incomplete\we can't avoid hurting each other response:	If you will embrace me
context: I want to tell you but I keep quiet\Take me, take me\to the perfect world\If you climb the hill towards the sky\there flows the comet river\Because we're incomplete\we can't avoid hurting each other\If you will embrace me response:	I feel like we'll touch
context: Take me, take me\to the perfect world\If you climb the hill towards the sky\there flows the comet river\Because we're incomplete\we can't avoid hurting each other\If you will embrace me\I feel like we'll touch response:	If you can embrace me
context: to the perfect world\If you climb the hill towards the sky\there flows the comet river\Because we're incomplete\we can't avoid hurting each other\If you will embrace me\I feel like we'll touch\If you can embrace me response:	Your beloved will surely be by your side
context: If you climb the hill towards the sky\there flows the comet river\Because we're incomplete\we can't avoid hurting each other\If you will embrace me\I feel like we'll touch\If you can embrace me\Your beloved will surely be by your side response:	Those important to you will always be by your side
