context: Late Night Show response:	Late Night Show
context: Excalibur...\Excalibur...\Err...\How long is this going to last...?\Okay.\With this I've mostly finished talking to you about the thousand tasks you're to abide to.\That's of the utmost goodness...\Now, the most important task, number 452. response:	You're to attend to my five hour reading meetings punctually!
context: Excalibur...\Err...\How long is this going to last...?\Okay.\With this I've mostly finished talking to you about the thousand tasks you're to abide to.\That's of the utmost goodness...\Now, the most important task, number 452.\You're to attend to my five hour reading meetings punctually! response:	Ok...
context: Err...\How long is this going to last...?\Okay.\With this I've mostly finished talking to you about the thousand tasks you're to abide to.\That's of the utmost goodness...\Now, the most important task, number 452.\You're to attend to my five hour reading meetings punctually!\Ok... response:	Then shall we go?
context: How long is this going to last...?\Okay.\With this I've mostly finished talking to you about the thousand tasks you're to abide to.\That's of the utmost goodness...\Now, the most important task, number 452.\You're to attend to my five hour reading meetings punctually!\Ok...\Then shall we go? response:	You now have in your grasp!
context: Okay.\With this I've mostly finished talking to you about the thousand tasks you're to abide to.\That's of the utmost goodness...\Now, the most important task, number 452.\You're to attend to my five hour reading meetings punctually!\Ok...\Then shall we go?\You now have in your grasp! response:	Victory and glory!
context: With this I've mostly finished talking to you about the thousand tasks you're to abide to.\That's of the utmost goodness...\Now, the most important task, number 452.\You're to attend to my five hour reading meetings punctually!\Ok...\Then shall we go?\You now have in your grasp!\Victory and glory! response:	Victory and glory!
context: That's of the utmost goodness...\Now, the most important task, number 452.\You're to attend to my five hour reading meetings punctually!\Ok...\Then shall we go?\You now have in your grasp!\Victory and glory!\Victory and glory! response:	And with the world in your hands, you shall rise and reign as a hero!
context: Now, the most important task, number 452.\You're to attend to my five hour reading meetings punctually!\Ok...\Then shall we go?\You now have in your grasp!\Victory and glory!\Victory and glory!\And with the world in your hands, you shall rise and reign as a hero! response:	And with the world in your hands, you shall rise and reign as a hero!
context: You're to attend to my five hour reading meetings punctually!\Ok...\Then shall we go?\You now have in your grasp!\Victory and glory!\Victory and glory!\And with the world in your hands, you shall rise and reign as a hero!\And with the world in your hands, you shall rise and reign as a hero! response:	Now let us go together!
context: Ok...\Then shall we go?\You now have in your grasp!\Victory and glory!\Victory and glory!\And with the world in your hands, you shall rise and reign as a hero!\And with the world in your hands, you shall rise and reign as a hero!\Now let us go together! response:	Victory and glory to you!
context: Then shall we go?\You now have in your grasp!\Victory and glory!\Victory and glory!\And with the world in your hands, you shall rise and reign as a hero!\And with the world in your hands, you shall rise and reign as a hero!\Now let us go together!\Victory and glory to you! response:	Youngster, what is the meaning of this?
context: You now have in your grasp!\Victory and glory!\Victory and glory!\And with the world in your hands, you shall rise and reign as a hero!\And with the world in your hands, you shall rise and reign as a hero!\Now let us go together!\Victory and glory to you!\Youngster, what is the meaning of this? response:	Oh, I'm sorry...
context: Victory and glory!\Victory and glory!\And with the world in your hands, you shall rise and reign as a hero!\And with the world in your hands, you shall rise and reign as a hero!\Now let us go together!\Victory and glory to you!\Youngster, what is the meaning of this?\Oh, I'm sorry... response:	I already have a partner and I'll be on my way home now...
context: Victory and glory!\And with the world in your hands, you shall rise and reign as a hero!\And with the world in your hands, you shall rise and reign as a hero!\Now let us go together!\Victory and glory to you!\Youngster, what is the meaning of this?\Oh, I'm sorry...\I already have a partner and I'll be on my way home now... response:	Then, why did you come here?
context: And with the world in your hands, you shall rise and reign as a hero!\And with the world in your hands, you shall rise and reign as a hero!\Now let us go together!\Victory and glory to you!\Youngster, what is the meaning of this?\Oh, I'm sorry...\I already have a partner and I'll be on my way home now...\Then, why did you come here? response:	Well, actually, I tried to write a report on you for homework, but...
context: And with the world in your hands, you shall rise and reign as a hero!\Now let us go together!\Victory and glory to you!\Youngster, what is the meaning of this?\Oh, I'm sorry...\I already have a partner and I'll be on my way home now...\Then, why did you come here?\Well, actually, I tried to write a report on you for homework, but... response:	You're annoying so I quit!
context: Now let us go together!\Victory and glory to you!\Youngster, what is the meaning of this?\Oh, I'm sorry...\I already have a partner and I'll be on my way home now...\Then, why did you come here?\Well, actually, I tried to write a report on you for homework, but...\You're annoying so I quit! response:	I couldn't finish the report on time...
context: Victory and glory to you!\Youngster, what is the meaning of this?\Oh, I'm sorry...\I already have a partner and I'll be on my way home now...\Then, why did you come here?\Well, actually, I tried to write a report on you for homework, but...\You're annoying so I quit!\I couldn't finish the report on time... response:	Black Star, did you do it properly?
context: Youngster, what is the meaning of this?\Oh, I'm sorry...\I already have a partner and I'll be on my way home now...\Then, why did you come here?\Well, actually, I tried to write a report on you for homework, but...\You're annoying so I quit!\I couldn't finish the report on time...\Black Star, did you do it properly? response:	Yeah, it's done alright...
context: Oh, I'm sorry...\I already have a partner and I'll be on my way home now...\Then, why did you come here?\Well, actually, I tried to write a report on you for homework, but...\You're annoying so I quit!\I couldn't finish the report on time...\Black Star, did you do it properly?\Yeah, it's done alright... response:	What the hell? That's barely any.
context: I already have a partner and I'll be on my way home now...\Then, why did you come here?\Well, actually, I tried to write a report on you for homework, but...\You're annoying so I quit!\I couldn't finish the report on time...\Black Star, did you do it properly?\Yeah, it's done alright...\What the hell? That's barely any. response:	Of course. All you need...
context: Then, why did you come here?\Well, actually, I tried to write a report on you for homework, but...\You're annoying so I quit!\I couldn't finish the report on time...\Black Star, did you do it properly?\Yeah, it's done alright...\What the hell? That's barely any.\Of course. All you need... response:	And what did you exactly write?
context: Well, actually, I tried to write a report on you for homework, but...\You're annoying so I quit!\I couldn't finish the report on time...\Black Star, did you do it properly?\Yeah, it's done alright...\What the hell? That's barely any.\Of course. All you need...\And what did you exactly write? response:	Fool!
context: You're annoying so I quit!\I couldn't finish the report on time...\Black Star, did you do it properly?\Yeah, it's done alright...\What the hell? That's barely any.\Of course. All you need...\And what did you exactly write?\Fool! response:	Good news to everyone in the country!
context: I couldn't finish the report on time...\Black Star, did you do it properly?\Yeah, it's done alright...\What the hell? That's barely any.\Of course. All you need...\And what did you exactly write?\Fool!\Good news to everyone in the country! response:	To the Technician who wants to be a hero!
context: Black Star, did you do it properly?\Yeah, it's done alright...\What the hell? That's barely any.\Of course. All you need...\And what did you exactly write?\Fool!\Good news to everyone in the country!\To the Technician who wants to be a hero! response:	Wouldn't you like to use me as you wish?
context: Yeah, it's done alright...\What the hell? That's barely any.\Of course. All you need...\And what did you exactly write?\Fool!\Good news to everyone in the country!\To the Technician who wants to be a hero!\Wouldn't you like to use me as you wish? response:	It's currently limited to just one person to be allowed to do that.
context: What the hell? That's barely any.\Of course. All you need...\And what did you exactly write?\Fool!\Good news to everyone in the country!\To the Technician who wants to be a hero!\Wouldn't you like to use me as you wish?\It's currently limited to just one person to be allowed to do that. response:	Behold, this beautiful form!
context: Of course. All you need...\And what did you exactly write?\Fool!\Good news to everyone in the country!\To the Technician who wants to be a hero!\Wouldn't you like to use me as you wish?\It's currently limited to just one person to be allowed to do that.\Behold, this beautiful form! response:	Behold, this beautiful form!
context: And what did you exactly write?\Fool!\Good news to everyone in the country!\To the Technician who wants to be a hero!\Wouldn't you like to use me as you wish?\It's currently limited to just one person to be allowed to do that.\Behold, this beautiful form!\Behold, this beautiful form! response:	The unimaginable sharpness of the blade!
context: Fool!\Good news to everyone in the country!\To the Technician who wants to be a hero!\Wouldn't you like to use me as you wish?\It's currently limited to just one person to be allowed to do that.\Behold, this beautiful form!\Behold, this beautiful form!\The unimaginable sharpness of the blade! response:	The five hour reading meetings are now only four hours for you to try out!
context: Good news to everyone in the country!\To the Technician who wants to be a hero!\Wouldn't you like to use me as you wish?\It's currently limited to just one person to be allowed to do that.\Behold, this beautiful form!\Behold, this beautiful form!\The unimaginable sharpness of the blade!\The five hour reading meetings are now only four hours for you to try out! response:	Don't miss out on this big chance!
context: To the Technician who wants to be a hero!\Wouldn't you like to use me as you wish?\It's currently limited to just one person to be allowed to do that.\Behold, this beautiful form!\Behold, this beautiful form!\The unimaginable sharpness of the blade!\The five hour reading meetings are now only four hours for you to try out!\Don't miss out on this big chance! response:	Upon a fair raffle,
context: Wouldn't you like to use me as you wish?\It's currently limited to just one person to be allowed to do that.\Behold, this beautiful form!\Behold, this beautiful form!\The unimaginable sharpness of the blade!\The five hour reading meetings are now only four hours for you to try out!\Don't miss out on this big chance!\Upon a fair raffle, response:	Victory and glory to you!
context: It's currently limited to just one person to be allowed to do that.\Behold, this beautiful form!\Behold, this beautiful form!\The unimaginable sharpness of the blade!\The five hour reading meetings are now only four hours for you to try out!\Don't miss out on this big chance!\Upon a fair raffle,\Victory and glory to you! response:	Shut up!
context: Behold, this beautiful form!\Behold, this beautiful form!\The unimaginable sharpness of the blade!\The five hour reading meetings are now only four hours for you to try out!\Don't miss out on this big chance!\Upon a fair raffle,\Victory and glory to you!\Shut up! response:	The legendary musicians who've been leading the glam rock world of the UK...
context: Behold, this beautiful form!\The unimaginable sharpness of the blade!\The five hour reading meetings are now only four hours for you to try out!\Don't miss out on this big chance!\Upon a fair raffle,\Victory and glory to you!\Shut up!\The legendary musicians who've been leading the glam rock world of the UK... response:	Rhythmical and yet a deep and beautiful melody line fascinates all who turn their ears.
context: The unimaginable sharpness of the blade!\The five hour reading meetings are now only four hours for you to try out!\Don't miss out on this big chance!\Upon a fair raffle,\Victory and glory to you!\Shut up!\The legendary musicians who've been leading the glam rock world of the UK...\Rhythmical and yet a deep and beautiful melody line fascinates all who turn their ears. response:	Excalibur Goes To California!
context: The five hour reading meetings are now only four hours for you to try out!\Don't miss out on this big chance!\Upon a fair raffle,\Victory and glory to you!\Shut up!\The legendary musicians who've been leading the glam rock world of the UK...\Rhythmical and yet a deep and beautiful melody line fascinates all who turn their ears.\Excalibur Goes To California! response:	In stores now!
context: Don't miss out on this big chance!\Upon a fair raffle,\Victory and glory to you!\Shut up!\The legendary musicians who've been leading the glam rock world of the UK...\Rhythmical and yet a deep and beautiful melody line fascinates all who turn their ears.\Excalibur Goes To California!\In stores now! response:	Please give us all your support!
context: Upon a fair raffle,\Victory and glory to you!\Shut up!\The legendary musicians who've been leading the glam rock world of the UK...\Rhythmical and yet a deep and beautiful melody line fascinates all who turn their ears.\Excalibur Goes To California!\In stores now!\Please give us all your support! response:	Fool!
context: Victory and glory to you!\Shut up!\The legendary musicians who've been leading the glam rock world of the UK...\Rhythmical and yet a deep and beautiful melody line fascinates all who turn their ears.\Excalibur Goes To California!\In stores now!\Please give us all your support!\Fool! response:	Now, it's time for the preview.
context: Shut up!\The legendary musicians who've been leading the glam rock world of the UK...\Rhythmical and yet a deep and beautiful melody line fascinates all who turn their ears.\Excalibur Goes To California!\In stores now!\Please give us all your support!\Fool!\Now, it's time for the preview. response:	After the Excalibur commotion,
context: The legendary musicians who've been leading the glam rock world of the UK...\Rhythmical and yet a deep and beautiful melody line fascinates all who turn their ears.\Excalibur Goes To California!\In stores now!\Please give us all your support!\Fool!\Now, it's time for the preview.\After the Excalibur commotion, response:	It appears that Shibusen will be having a foundation anniversary.
context: Rhythmical and yet a deep and beautiful melody line fascinates all who turn their ears.\Excalibur Goes To California!\In stores now!\Please give us all your support!\Fool!\Now, it's time for the preview.\After the Excalibur commotion,\It appears that Shibusen will be having a foundation anniversary. response:	They'll throw a fancy and rich party,
context: Excalibur Goes To California!\In stores now!\Please give us all your support!\Fool!\Now, it's time for the preview.\After the Excalibur commotion,\It appears that Shibusen will be having a foundation anniversary.\They'll throw a fancy and rich party, response:	What's exactly going to happen?
context: In stores now!\Please give us all your support!\Fool!\Now, it's time for the preview.\After the Excalibur commotion,\It appears that Shibusen will be having a foundation anniversary.\They'll throw a fancy and rich party,\What's exactly going to happen? response:	I can't wait.
context: Please give us all your support!\Fool!\Now, it's time for the preview.\After the Excalibur commotion,\It appears that Shibusen will be having a foundation anniversary.\They'll throw a fancy and rich party,\What's exactly going to happen?\I can't wait. response:	The Nightmare Before The Festival. And So The Curtain Rises?
context: Fool!\Now, it's time for the preview.\After the Excalibur commotion,\It appears that Shibusen will be having a foundation anniversary.\They'll throw a fancy and rich party,\What's exactly going to happen?\I can't wait.\The Nightmare Before The Festival. And So The Curtain Rises? response:	The Nightmare Before The Festival
context: Now, it's time for the preview.\After the Excalibur commotion,\It appears that Shibusen will be having a foundation anniversary.\They'll throw a fancy and rich party,\What's exactly going to happen?\I can't wait.\The Nightmare Before The Festival. And So The Curtain Rises?\The Nightmare Before The Festival response:	And So, The Curtain Rises?
context: After the Excalibur commotion,\It appears that Shibusen will be having a foundation anniversary.\They'll throw a fancy and rich party,\What's exactly going to happen?\I can't wait.\The Nightmare Before The Festival. And So The Curtain Rises?\The Nightmare Before The Festival\And So, The Curtain Rises? response:	Don't miss it!
context: It appears that Shibusen will be having a foundation anniversary.\They'll throw a fancy and rich party,\What's exactly going to happen?\I can't wait.\The Nightmare Before The Festival. And So The Curtain Rises?\The Nightmare Before The Festival\And So, The Curtain Rises?\Don't miss it! response:	Final proposal for Art Gallery Number 14.
context: They'll throw a fancy and rich party,\What's exactly going to happen?\I can't wait.\The Nightmare Before The Festival. And So The Curtain Rises?\The Nightmare Before The Festival\And So, The Curtain Rises?\Don't miss it!\Final proposal for Art Gallery Number 14. response:	California?
context: What's exactly going to happen?\I can't wait.\The Nightmare Before The Festival. And So The Curtain Rises?\The Nightmare Before The Festival\And So, The Curtain Rises?\Don't miss it!\Final proposal for Art Gallery Number 14.\California? response:	Media Factory Associate Producer.
context: I can't wait.\The Nightmare Before The Festival. And So The Curtain Rises?\The Nightmare Before The Festival\And So, The Curtain Rises?\Don't miss it!\Final proposal for Art Gallery Number 14.\California?\Media Factory Associate Producer. response:	Artist: Katou Masazumi (From California?).
