context: Signs response:	Opening 1st Frame
context: Go right ahead.\Hey, Mikasa! Armin!\Eren!\It feels like it's been forever!\Eren, did they do anything bad to you?\Did they examine you all over?\Did they psychologically torture you?\Nothing like that. response:	That midget bastard crossed the line.
context: Hey, Mikasa! Armin!\Eren!\It feels like it's been forever!\Eren, did they do anything bad to you?\Did they examine you all over?\Did they psychologically torture you?\Nothing like that.\That midget bastard crossed the line. response:	Someday, I'll make him pay for it.
context: Eren!\It feels like it's been forever!\Eren, did they do anything bad to you?\Did they examine you all over?\Did they psychologically torture you?\Nothing like that.\That midget bastard crossed the line.\Someday, I'll make him pay for it. response:	You don't mean Captain Levi, do you?
context: It feels like it's been forever!\Eren, did they do anything bad to you?\Did they examine you all over?\Did they psychologically torture you?\Nothing like that.\That midget bastard crossed the line.\Someday, I'll make him pay for it.\You don't mean Captain Levi, do you? response:	Yo, Eren...
context: Eren, did they do anything bad to you?\Did they examine you all over?\Did they psychologically torture you?\Nothing like that.\That midget bastard crossed the line.\Someday, I'll make him pay for it.\You don't mean Captain Levi, do you?\Yo, Eren... response:	It's been so long!
context: Did they examine you all over?\Did they psychologically torture you?\Nothing like that.\That midget bastard crossed the line.\Someday, I'll make him pay for it.\You don't mean Captain Levi, do you?\Yo, Eren...\It's been so long! response:	What? Everyone's here?
context: Did they psychologically torture you?\Nothing like that.\That midget bastard crossed the line.\Someday, I'll make him pay for it.\You don't mean Captain Levi, do you?\Yo, Eren...\It's been so long!\What? Everyone's here? response:	But if you're all here, then
context: Nothing like that.\That midget bastard crossed the line.\Someday, I'll make him pay for it.\You don't mean Captain Levi, do you?\Yo, Eren...\It's been so long!\What? Everyone's here?\But if you're all here, then response:	Doesn't that mean all of you joined the Recon Corps?
context: That midget bastard crossed the line.\Someday, I'll make him pay for it.\You don't mean Captain Levi, do you?\Yo, Eren...\It's been so long!\What? Everyone's here?\But if you're all here, then\Doesn't that mean all of you joined the Recon Corps? response:	Why else would we be here?
context: Someday, I'll make him pay for it.\You don't mean Captain Levi, do you?\Yo, Eren...\It's been so long!\What? Everyone's here?\But if you're all here, then\Doesn't that mean all of you joined the Recon Corps?\Why else would we be here? response:	So only Jean, Annie, and Marco joined the Military Police?
context: You don't mean Captain Levi, do you?\Yo, Eren...\It's been so long!\What? Everyone's here?\But if you're all here, then\Doesn't that mean all of you joined the Recon Corps?\Why else would we be here?\So only Jean, Annie, and Marco joined the Military Police? response:	No way. Not you too!
context: Yo, Eren...\It's been so long!\What? Everyone's here?\But if you're all here, then\Doesn't that mean all of you joined the Recon Corps?\Why else would we be here?\So only Jean, Annie, and Marco joined the Military Police?\No way. Not you too! response:	Marco's dead.
context: It's been so long!\What? Everyone's here?\But if you're all here, then\Doesn't that mean all of you joined the Recon Corps?\Why else would we be here?\So only Jean, Annie, and Marco joined the Military Police?\No way. Not you too!\Marco's dead. response:	What was that?
context: What? Everyone's here?\But if you're all here, then\Doesn't that mean all of you joined the Recon Corps?\Why else would we be here?\So only Jean, Annie, and Marco joined the Military Police?\No way. Not you too!\Marco's dead.\What was that? response:	Did you say Marco's dead?
context: But if you're all here, then\Doesn't that mean all of you joined the Recon Corps?\Why else would we be here?\So only Jean, Annie, and Marco joined the Military Police?\No way. Not you too!\Marco's dead.\What was that?\Did you say Marco's dead? response:	Not everyone goes out in a blaze of glory.
context: Doesn't that mean all of you joined the Recon Corps?\Why else would we be here?\So only Jean, Annie, and Marco joined the Military Police?\No way. Not you too!\Marco's dead.\What was that?\Did you say Marco's dead?\Not everyone goes out in a blaze of glory. response:	I don't even know how it happened.
context: Why else would we be here?\So only Jean, Annie, and Marco joined the Military Police?\No way. Not you too!\Marco's dead.\What was that?\Did you say Marco's dead?\Not everyone goes out in a blaze of glory.\I don't even know how it happened. response:	He died without anyone around.
context: So only Jean, Annie, and Marco joined the Military Police?\No way. Not you too!\Marco's dead.\What was that?\Did you say Marco's dead?\Not everyone goes out in a blaze of glory.\I don't even know how it happened.\He died without anyone around. response:	Marco...
context: No way. Not you too!\Marco's dead.\What was that?\Did you say Marco's dead?\Not everyone goes out in a blaze of glory.\I don't even know how it happened.\He died without anyone around.\Marco... response:	Hey, newbies! Get over here!
context: Marco's dead.\What was that?\Did you say Marco's dead?\Not everyone goes out in a blaze of glory.\I don't even know how it happened.\He died without anyone around.\Marco...\Hey, newbies! Get over here! response:	Your uniforms are here!
context: What was that?\Did you say Marco's dead?\Not everyone goes out in a blaze of glory.\I don't even know how it happened.\He died without anyone around.\Marco...\Hey, newbies! Get over here!\Your uniforms are here! response:	Are you really...
context: Did you say Marco's dead?\Not everyone goes out in a blaze of glory.\I don't even know how it happened.\He died without anyone around.\Marco...\Hey, newbies! Get over here!\Your uniforms are here!\Are you really... response:	Yes, we'll all be participating in the mission too.
context: Not everyone goes out in a blaze of glory.\I don't even know how it happened.\He died without anyone around.\Marco...\Hey, newbies! Get over here!\Your uniforms are here!\Are you really...\Yes, we'll all be participating in the mission too. response:	Hey, Eren.
context: I don't even know how it happened.\He died without anyone around.\Marco...\Hey, newbies! Get over here!\Your uniforms are here!\Are you really...\Yes, we'll all be participating in the mission too.\Hey, Eren. response:	I heard that when you turned into a Titan, you tried to kill Mikasa.
context: He died without anyone around.\Marco...\Hey, newbies! Get over here!\Your uniforms are here!\Are you really...\Yes, we'll all be participating in the mission too.\Hey, Eren.\I heard that when you turned into a Titan, you tried to kill Mikasa. response:	What does that mean?
context: Marco...\Hey, newbies! Get over here!\Your uniforms are here!\Are you really...\Yes, we'll all be participating in the mission too.\Hey, Eren.\I heard that when you turned into a Titan, you tried to kill Mikasa.\What does that mean? response:	No. Eren was trying to hit a fly
context: Hey, newbies! Get over here!\Your uniforms are here!\Are you really...\Yes, we'll all be participating in the mission too.\Hey, Eren.\I heard that when you turned into a Titan, you tried to kill Mikasa.\What does that mean?\No. Eren was trying to hit a fly response:	I wasn't asking you.
context: Your uniforms are here!\Are you really...\Yes, we'll all be participating in the mission too.\Hey, Eren.\I heard that when you turned into a Titan, you tried to kill Mikasa.\What does that mean?\No. Eren was trying to hit a fly\I wasn't asking you. response:	Mikasa, that wound on your cheek looks pretty bad.
context: Are you really...\Yes, we'll all be participating in the mission too.\Hey, Eren.\I heard that when you turned into a Titan, you tried to kill Mikasa.\What does that mean?\No. Eren was trying to hit a fly\I wasn't asking you.\Mikasa, that wound on your cheek looks pretty bad. response:	When did you get that?
context: Yes, we'll all be participating in the mission too.\Hey, Eren.\I heard that when you turned into a Titan, you tried to kill Mikasa.\What does that mean?\No. Eren was trying to hit a fly\I wasn't asking you.\Mikasa, that wound on your cheek looks pretty bad.\When did you get that? response:	I'm told it's true...
context: Hey, Eren.\I heard that when you turned into a Titan, you tried to kill Mikasa.\What does that mean?\No. Eren was trying to hit a fly\I wasn't asking you.\Mikasa, that wound on your cheek looks pretty bad.\When did you get that?\I'm told it's true... response:	When I became a Titan, I tried to kill Mikasa.
context: I heard that when you turned into a Titan, you tried to kill Mikasa.\What does that mean?\No. Eren was trying to hit a fly\I wasn't asking you.\Mikasa, that wound on your cheek looks pretty bad.\When did you get that?\I'm told it's true...\When I became a Titan, I tried to kill Mikasa. response:	So then you don't remember it, right?
context: What does that mean?\No. Eren was trying to hit a fly\I wasn't asking you.\Mikasa, that wound on your cheek looks pretty bad.\When did you get that?\I'm told it's true...\When I became a Titan, I tried to kill Mikasa.\So then you don't remember it, right? response:	In other words, you didn't even know you had this Titan power,
context: No. Eren was trying to hit a fly\I wasn't asking you.\Mikasa, that wound on your cheek looks pretty bad.\When did you get that?\I'm told it's true...\When I became a Titan, I tried to kill Mikasa.\So then you don't remember it, right?\In other words, you didn't even know you had this Titan power, response:	and you still don't have the means to control it.
context: I wasn't asking you.\Mikasa, that wound on your cheek looks pretty bad.\When did you get that?\I'm told it's true...\When I became a Titan, I tried to kill Mikasa.\So then you don't remember it, right?\In other words, you didn't even know you had this Titan power,\and you still don't have the means to control it. response:	Yeah, that's right.
context: Mikasa, that wound on your cheek looks pretty bad.\When did you get that?\I'm told it's true...\When I became a Titan, I tried to kill Mikasa.\So then you don't remember it, right?\In other words, you didn't even know you had this Titan power,\and you still don't have the means to control it.\Yeah, that's right. response:	Did you all hear that?
context: When did you get that?\I'm told it's true...\When I became a Titan, I tried to kill Mikasa.\So then you don't remember it, right?\In other words, you didn't even know you had this Titan power,\and you still don't have the means to control it.\Yeah, that's right.\Did you all hear that? response:	That's the situation.
context: I'm told it's true...\When I became a Titan, I tried to kill Mikasa.\So then you don't remember it, right?\In other words, you didn't even know you had this Titan power,\and you still don't have the means to control it.\Yeah, that's right.\Did you all hear that?\That's the situation. response:	Mankind's existence, and our lives, depend on him.
context: When I became a Titan, I tried to kill Mikasa.\So then you don't remember it, right?\In other words, you didn't even know you had this Titan power,\and you still don't have the means to control it.\Yeah, that's right.\Did you all hear that?\That's the situation.\Mankind's existence, and our lives, depend on him. response:	We'll probably die just like Marco,
context: So then you don't remember it, right?\In other words, you didn't even know you had this Titan power,\and you still don't have the means to control it.\Yeah, that's right.\Did you all hear that?\That's the situation.\Mankind's existence, and our lives, depend on him.\We'll probably die just like Marco, response:	without Eren even noticing.
context: In other words, you didn't even know you had this Titan power,\and you still don't have the means to control it.\Yeah, that's right.\Did you all hear that?\That's the situation.\Mankind's existence, and our lives, depend on him.\We'll probably die just like Marco,\without Eren even noticing. response:	Jean, what's the point in asking Eren these questions now?
context: and you still don't have the means to control it.\Yeah, that's right.\Did you all hear that?\That's the situation.\Mankind's existence, and our lives, depend on him.\We'll probably die just like Marco,\without Eren even noticing.\Jean, what's the point in asking Eren these questions now? response:	Listen, Mikasa.
context: Yeah, that's right.\Did you all hear that?\That's the situation.\Mankind's existence, and our lives, depend on him.\We'll probably die just like Marco,\without Eren even noticing.\Jean, what's the point in asking Eren these questions now?\Listen, Mikasa. response:	Not everyone's like you,
context: Did you all hear that?\That's the situation.\Mankind's existence, and our lives, depend on him.\We'll probably die just like Marco,\without Eren even noticing.\Jean, what's the point in asking Eren these questions now?\Listen, Mikasa.\Not everyone's like you, response:	willing to die for Eren's sake and nothing more.
context: That's the situation.\Mankind's existence, and our lives, depend on him.\We'll probably die just like Marco,\without Eren even noticing.\Jean, what's the point in asking Eren these questions now?\Listen, Mikasa.\Not everyone's like you,\willing to die for Eren's sake and nothing more. response:	We deserve to know what we're dying for.
context: Mankind's existence, and our lives, depend on him.\We'll probably die just like Marco,\without Eren even noticing.\Jean, what's the point in asking Eren these questions now?\Listen, Mikasa.\Not everyone's like you,\willing to die for Eren's sake and nothing more.\We deserve to know what we're dying for. response:	Otherwise, we'll hesitate when the time comes.
context: We'll probably die just like Marco,\without Eren even noticing.\Jean, what's the point in asking Eren these questions now?\Listen, Mikasa.\Not everyone's like you,\willing to die for Eren's sake and nothing more.\We deserve to know what we're dying for.\Otherwise, we'll hesitate when the time comes. response:	We want something in return from him.
context: without Eren even noticing.\Jean, what's the point in asking Eren these questions now?\Listen, Mikasa.\Not everyone's like you,\willing to die for Eren's sake and nothing more.\We deserve to know what we're dying for.\Otherwise, we'll hesitate when the time comes.\We want something in return from him. response:	Let's see what he has to offer us.
context: Jean, what's the point in asking Eren these questions now?\Listen, Mikasa.\Not everyone's like you,\willing to die for Eren's sake and nothing more.\We deserve to know what we're dying for.\Otherwise, we'll hesitate when the time comes.\We want something in return from him.\Let's see what he has to offer us. response:	And whether it's worth our lives.
context: Listen, Mikasa.\Not everyone's like you,\willing to die for Eren's sake and nothing more.\We deserve to know what we're dying for.\Otherwise, we'll hesitate when the time comes.\We want something in return from him.\Let's see what he has to offer us.\And whether it's worth our lives. response:	So, Eren...
context: Not everyone's like you,\willing to die for Eren's sake and nothing more.\We deserve to know what we're dying for.\Otherwise, we'll hesitate when the time comes.\We want something in return from him.\Let's see what he has to offer us.\And whether it's worth our lives.\So, Eren... response:	We're really counting on you.
context: willing to die for Eren's sake and nothing more.\We deserve to know what we're dying for.\Otherwise, we'll hesitate when the time comes.\We want something in return from him.\Let's see what he has to offer us.\And whether it's worth our lives.\So, Eren...\We're really counting on you. response:	Yeah.
context: We deserve to know what we're dying for.\Otherwise, we'll hesitate when the time comes.\We want something in return from him.\Let's see what he has to offer us.\And whether it's worth our lives.\So, Eren...\We're really counting on you.\Yeah. response:	Sir, it's almost time.
context: Otherwise, we'll hesitate when the time comes.\We want something in return from him.\Let's see what he has to offer us.\And whether it's worth our lives.\So, Eren...\We're really counting on you.\Yeah.\Sir, it's almost time. response:	We've driven all the Titans out of the area.
context: We want something in return from him.\Let's see what he has to offer us.\And whether it's worth our lives.\So, Eren...\We're really counting on you.\Yeah.\Sir, it's almost time.\We've driven all the Titans out of the area. response:	Thirty seconds until we open the gate!
context: Let's see what he has to offer us.\And whether it's worth our lives.\So, Eren...\We're really counting on you.\Yeah.\Sir, it's almost time.\We've driven all the Titans out of the area.\Thirty seconds until we open the gate! response:	It's the Recon Corps!
context: And whether it's worth our lives.\So, Eren...\We're really counting on you.\Yeah.\Sir, it's almost time.\We've driven all the Titans out of the area.\Thirty seconds until we open the gate!\It's the Recon Corps! response:	They call that emblem on their backs the Wings of Freedom!
context: So, Eren...\We're really counting on you.\Yeah.\Sir, it's almost time.\We've driven all the Titans out of the area.\Thirty seconds until we open the gate!\It's the Recon Corps!\They call that emblem on their backs the Wings of Freedom! response:	So cool...
context: We're really counting on you.\Yeah.\Sir, it's almost time.\We've driven all the Titans out of the area.\Thirty seconds until we open the gate!\It's the Recon Corps!\They call that emblem on their backs the Wings of Freedom!\So cool... response:	It's time!
context: Yeah.\Sir, it's almost time.\We've driven all the Titans out of the area.\Thirty seconds until we open the gate!\It's the Recon Corps!\They call that emblem on their backs the Wings of Freedom!\So cool...\It's time! response:	Humanity will take another step forward.
context: Sir, it's almost time.\We've driven all the Titans out of the area.\Thirty seconds until we open the gate!\It's the Recon Corps!\They call that emblem on their backs the Wings of Freedom!\So cool...\It's time!\Humanity will take another step forward. response:	Show me what you can do!
context: We've driven all the Titans out of the area.\Thirty seconds until we open the gate!\It's the Recon Corps!\They call that emblem on their backs the Wings of Freedom!\So cool...\It's time!\Humanity will take another step forward.\Show me what you can do! response:	Open the gate!
context: Thirty seconds until we open the gate!\It's the Recon Corps!\They call that emblem on their backs the Wings of Freedom!\So cool...\It's time!\Humanity will take another step forward.\Show me what you can do!\Open the gate! response:	Advance!
context: It's the Recon Corps!\They call that emblem on their backs the Wings of Freedom!\So cool...\It's time!\Humanity will take another step forward.\Show me what you can do!\Open the gate!\Advance! response:	We will now begin the 57th expedition beyond the walls!
context: They call that emblem on their backs the Wings of Freedom!\So cool...\It's time!\Humanity will take another step forward.\Show me what you can do!\Open the gate!\Advance!\We will now begin the 57th expedition beyond the walls! response:	Onward!
context: So cool...\It's time!\Humanity will take another step forward.\Show me what you can do!\Open the gate!\Advance!\We will now begin the 57th expedition beyond the walls!\Onward! response:	Entering long-range scouting formation,
context: It's time!\Humanity will take another step forward.\Show me what you can do!\Open the gate!\Advance!\We will now begin the 57th expedition beyond the walls!\Onward!\Entering long-range scouting formation, response:	the Recon Corps advances beyond the walls.
context: Humanity will take another step forward.\Show me what you can do!\Open the gate!\Advance!\We will now begin the 57th expedition beyond the walls!\Onward!\Entering long-range scouting formation,\the Recon Corps advances beyond the walls. response:	However, they suddenly find themselves
context: Show me what you can do!\Open the gate!\Advance!\We will now begin the 57th expedition beyond the walls!\Onward!\Entering long-range scouting formation,\the Recon Corps advances beyond the walls.\However, they suddenly find themselves response:	facing down a mysteriously intelligent Titan.
context: Open the gate!\Advance!\We will now begin the 57th expedition beyond the walls!\Onward!\Entering long-range scouting formation,\the Recon Corps advances beyond the walls.\However, they suddenly find themselves\facing down a mysteriously intelligent Titan. response:	What to do now?
context: Advance!\We will now begin the 57th expedition beyond the walls!\Onward!\Entering long-range scouting formation,\the Recon Corps advances beyond the walls.\However, they suddenly find themselves\facing down a mysteriously intelligent Titan.\What to do now? response:	Prelude to the Counterattack (pt 3)
context: We will now begin the 57th expedition beyond the walls!\Onward!\Entering long-range scouting formation,\the Recon Corps advances beyond the walls.\However, they suddenly find themselves\facing down a mysteriously intelligent Titan.\What to do now?\Prelude to the Counterattack (pt 3) response:	Female Titan
context: Onward!\Entering long-range scouting formation,\the Recon Corps advances beyond the walls.\However, they suddenly find themselves\facing down a mysteriously intelligent Titan.\What to do now?\Prelude to the Counterattack (pt 3)\Female Titan response:	57th Expedition Beyond the Walls (pt 1)
context: Entering long-range scouting formation,\the Recon Corps advances beyond the walls.\However, they suddenly find themselves\facing down a mysteriously intelligent Titan.\What to do now?\Prelude to the Counterattack (pt 3)\Female Titan\57th Expedition Beyond the Walls (pt 1) response:	Currently Disclosable Information
context: the Recon Corps advances beyond the walls.\However, they suddenly find themselves\facing down a mysteriously intelligent Titan.\What to do now?\Prelude to the Counterattack (pt 3)\Female Titan\57th Expedition Beyond the Walls (pt 1)\Currently Disclosable Information response:	Branch Selection (pt 1) After three years of training, a ceremony is held in which trainees choose among the Garrison, the Recon Corps, or the Military Police.
context: However, they suddenly find themselves\facing down a mysteriously intelligent Titan.\What to do now?\Prelude to the Counterattack (pt 3)\Female Titan\57th Expedition Beyond the Walls (pt 1)\Currently Disclosable Information\Branch Selection (pt 1) After three years of training, a ceremony is held in which trainees choose among the Garrison, the Recon Corps, or the Military Police. response:	Currently Disclosable Information
context: facing down a mysteriously intelligent Titan.\What to do now?\Prelude to the Counterattack (pt 3)\Female Titan\57th Expedition Beyond the Walls (pt 1)\Currently Disclosable Information\Branch Selection (pt 1) After three years of training, a ceremony is held in which trainees choose among the Garrison, the Recon Corps, or the Military Police.\Currently Disclosable Information response:	Branch Selection (pt 2) However, only the top ten can enter the Military Police, so the choice is limited to the Recon Corps or the Garrison. Most choose the Garrison.
context: What to do now?\Prelude to the Counterattack (pt 3)\Female Titan\57th Expedition Beyond the Walls (pt 1)\Currently Disclosable Information\Branch Selection (pt 1) After three years of training, a ceremony is held in which trainees choose among the Garrison, the Recon Corps, or the Military Police.\Currently Disclosable Information\Branch Selection (pt 2) However, only the top ten can enter the Military Police, so the choice is limited to the Recon Corps or the Garrison. Most choose the Garrison. response:	O, my friend!
context: Prelude to the Counterattack (pt 3)\Female Titan\57th Expedition Beyond the Walls (pt 1)\Currently Disclosable Information\Branch Selection (pt 1) After three years of training, a ceremony is held in which trainees choose among the Garrison, the Recon Corps, or the Military Police.\Currently Disclosable Information\Branch Selection (pt 2) However, only the top ten can enter the Military Police, so the choice is limited to the Recon Corps or the Garrison. Most choose the Garrison.\O, my friend! response:	This is a victory for us!
context: Female Titan\57th Expedition Beyond the Walls (pt 1)\Currently Disclosable Information\Branch Selection (pt 1) After three years of training, a ceremony is held in which trainees choose among the Garrison, the Recon Corps, or the Military Police.\Currently Disclosable Information\Branch Selection (pt 2) However, only the top ten can enter the Military Police, so the choice is limited to the Recon Corps or the Garrison. Most choose the Garrison.\O, my friend!\This is a victory for us! response:	Our fame starts here!
context: 57th Expedition Beyond the Walls (pt 1)\Currently Disclosable Information\Branch Selection (pt 1) After three years of training, a ceremony is held in which trainees choose among the Garrison, the Recon Corps, or the Military Police.\Currently Disclosable Information\Branch Selection (pt 2) However, only the top ten can enter the Military Police, so the choice is limited to the Recon Corps or the Garrison. Most choose the Garrison.\O, my friend!\This is a victory for us!\Our fame starts here! response:	O, my friend!
context: Currently Disclosable Information\Branch Selection (pt 1) After three years of training, a ceremony is held in which trainees choose among the Garrison, the Recon Corps, or the Military Police.\Currently Disclosable Information\Branch Selection (pt 2) However, only the top ten can enter the Military Police, so the choice is limited to the Recon Corps or the Garrison. Most choose the Garrison.\O, my friend!\This is a victory for us!\Our fame starts here!\O, my friend! response:	Let us celebrate this victory for the next battle!
context: Branch Selection (pt 1) After three years of training, a ceremony is held in which trainees choose among the Garrison, the Recon Corps, or the Military Police.\Currently Disclosable Information\Branch Selection (pt 2) However, only the top ten can enter the Military Police, so the choice is limited to the Recon Corps or the Garrison. Most choose the Garrison.\O, my friend!\This is a victory for us!\Our fame starts here!\O, my friend!\Let us celebrate this victory for the next battle! response:	I died for naught I won't let it end like that for you
context: Currently Disclosable Information\Branch Selection (pt 2) However, only the top ten can enter the Military Police, so the choice is limited to the Recon Corps or the Garrison. Most choose the Garrison.\O, my friend!\This is a victory for us!\Our fame starts here!\O, my friend!\Let us celebrate this victory for the next battle!\I died for naught I won't let it end like that for you response:	until I am the last one standing
context: Branch Selection (pt 2) However, only the top ten can enter the Military Police, so the choice is limited to the Recon Corps or the Garrison. Most choose the Garrison.\O, my friend!\This is a victory for us!\Our fame starts here!\O, my friend!\Let us celebrate this victory for the next battle!\I died for naught I won't let it end like that for you\until I am the last one standing response:	The enemy is cruel... We will kill
context: O, my friend!\This is a victory for us!\Our fame starts here!\O, my friend!\Let us celebrate this victory for the next battle!\I died for naught I won't let it end like that for you\until I am the last one standing\The enemy is cruel... We will kill response:	The enemy is colossal... We will jump
context: This is a victory for us!\Our fame starts here!\O, my friend!\Let us celebrate this victory for the next battle!\I died for naught I won't let it end like that for you\until I am the last one standing\The enemy is cruel... We will kill\The enemy is colossal... We will jump response:	In our hands we hold blades of glory
context: Our fame starts here!\O, my friend!\Let us celebrate this victory for the next battle!\I died for naught I won't let it end like that for you\until I am the last one standing\The enemy is cruel... We will kill\The enemy is colossal... We will jump\In our hands we hold blades of glory response:	and sing in the name of victory
context: O, my friend!\Let us celebrate this victory for the next battle!\I died for naught I won't let it end like that for you\until I am the last one standing\The enemy is cruel... We will kill\The enemy is colossal... We will jump\In our hands we hold blades of glory\and sing in the name of victory response:	We bear the wings of freedom on our backs
context: Let us celebrate this victory for the next battle!\I died for naught I won't let it end like that for you\until I am the last one standing\The enemy is cruel... We will kill\The enemy is colossal... We will jump\In our hands we hold blades of glory\and sing in the name of victory\We bear the wings of freedom on our backs response:	Swearing iron determination upon our hearts,
context: I died for naught I won't let it end like that for you\until I am the last one standing\The enemy is cruel... We will kill\The enemy is colossal... We will jump\In our hands we hold blades of glory\and sing in the name of victory\We bear the wings of freedom on our backs\Swearing iron determination upon our hearts, response:	we slash apart the circle of idiocy
context: until I am the last one standing\The enemy is cruel... We will kill\The enemy is colossal... We will jump\In our hands we hold blades of glory\and sing in the name of victory\We bear the wings of freedom on our backs\Swearing iron determination upon our hearts,\we slash apart the circle of idiocy response:	and soar through the sky
context: The enemy is cruel... We will kill\The enemy is colossal... We will jump\In our hands we hold blades of glory\and sing in the name of victory\We bear the wings of freedom on our backs\Swearing iron determination upon our hearts,\we slash apart the circle of idiocy\and soar through the sky response:	with our wings of freedom
context: The enemy is colossal... We will jump\In our hands we hold blades of glory\and sing in the name of victory\We bear the wings of freedom on our backs\Swearing iron determination upon our hearts,\we slash apart the circle of idiocy\and soar through the sky\with our wings of freedom response:	O mein Freund!
context: In our hands we hold blades of glory\and sing in the name of victory\We bear the wings of freedom on our backs\Swearing iron determination upon our hearts,\we slash apart the circle of idiocy\and soar through the sky\with our wings of freedom\O mein Freund! response:	Jetzt, hier ist ein Sieg
context: and sing in the name of victory\We bear the wings of freedom on our backs\Swearing iron determination upon our hearts,\we slash apart the circle of idiocy\and soar through the sky\with our wings of freedom\O mein Freund!\Jetzt, hier ist ein Sieg response:	Dies ist der erste Gloria
context: We bear the wings of freedom on our backs\Swearing iron determination upon our hearts,\we slash apart the circle of idiocy\and soar through the sky\with our wings of freedom\O mein Freund!\Jetzt, hier ist ein Sieg\Dies ist der erste Gloria response:	O mein Freund!
context: Swearing iron determination upon our hearts,\we slash apart the circle of idiocy\and soar through the sky\with our wings of freedom\O mein Freund!\Jetzt, hier ist ein Sieg\Dies ist der erste Gloria\O mein Freund! response:	Feiern wir diesen Sieg fur den nachsten Kampf
context: we slash apart the circle of idiocy\and soar through the sky\with our wings of freedom\O mein Freund!\Jetzt, hier ist ein Sieg\Dies ist der erste Gloria\O mein Freund!\Feiern wir diesen Sieg fur den nachsten Kampf response:	OUD...
context: and soar through the sky\with our wings of freedom\O mein Freund!\Jetzt, hier ist ein Sieg\Dies ist der erste Gloria\O mein Freund!\Feiern wir diesen Sieg fur den nachsten Kampf\OUD... response:	Der Feind ist grausam... Wir bringen...
context: with our wings of freedom\O mein Freund!\Jetzt, hier ist ein Sieg\Dies ist der erste Gloria\O mein Freund!\Feiern wir diesen Sieg fur den nachsten Kampf\OUD...\Der Feind ist grausam... Wir bringen... response:	Der Feind ist riesig... Wir springen...
context: O mein Freund!\Jetzt, hier ist ein Sieg\Dies ist der erste Gloria\O mein Freund!\Feiern wir diesen Sieg fur den nachsten Kampf\OUD...\Der Feind ist grausam... Wir bringen...\Der Feind ist riesig... Wir springen... response:	Gloria
context: Jetzt, hier ist ein Sieg\Dies ist der erste Gloria\O mein Freund!\Feiern wir diesen Sieg fur den nachsten Kampf\OUD...\Der Feind ist grausam... Wir bringen...\Der Feind ist riesig... Wir springen...\Gloria response:	O Sieg
context: Dies ist der erste Gloria\O mein Freund!\Feiern wir diesen Sieg fur den nachsten Kampf\OUD...\Der Feind ist grausam... Wir bringen...\Der Feind ist riesig... Wir springen...\Gloria\O Sieg response:	Flugel der Freiheit
context: O mein Freund!\Feiern wir diesen Sieg fur den nachsten Kampf\OUD...\Der Feind ist grausam... Wir bringen...\Der Feind ist riesig... Wir springen...\Gloria\O Sieg\Flugel der Freiheit response:	DO Ringe der Torheit
context: Feiern wir diesen Sieg fur den nachsten Kampf\OUD...\Der Feind ist grausam... Wir bringen...\Der Feind ist riesig... Wir springen...\Gloria\O Sieg\Flugel der Freiheit\DO Ringe der Torheit response:	Flugel der Freiheit
context: OUD...\Der Feind ist grausam... Wir bringen...\Der Feind ist riesig... Wir springen...\Gloria\O Sieg\Flugel der Freiheit\DO Ringe der Torheit\Flugel der Freiheit response:	tatoeba ore ga oreja naitoshite
context: Der Feind ist grausam... Wir bringen...\Der Feind ist riesig... Wir springen...\Gloria\O Sieg\Flugel der Freiheit\DO Ringe der Torheit\Flugel der Freiheit\tatoeba ore ga oreja naitoshite response:	omae wa omaedato iikirerunoka
context: Der Feind ist riesig... Wir springen...\Gloria\O Sieg\Flugel der Freiheit\DO Ringe der Torheit\Flugel der Freiheit\tatoeba ore ga oreja naitoshite\omae wa omaedato iikirerunoka response:	suna no utsuwa wo kowashite koboreta
context: Gloria\O Sieg\Flugel der Freiheit\DO Ringe der Torheit\Flugel der Freiheit\tatoeba ore ga oreja naitoshite\omae wa omaedato iikirerunoka\suna no utsuwa wo kowashite koboreta response:	kokoro wo hirotte atsumerareruka
context: O Sieg\Flugel der Freiheit\DO Ringe der Torheit\Flugel der Freiheit\tatoeba ore ga oreja naitoshite\omae wa omaedato iikirerunoka\suna no utsuwa wo kowashite koboreta\kokoro wo hirotte atsumerareruka response:	dareka no yobu koe ga
context: Flugel der Freiheit\DO Ringe der Torheit\Flugel der Freiheit\tatoeba ore ga oreja naitoshite\omae wa omaedato iikirerunoka\suna no utsuwa wo kowashite koboreta\kokoro wo hirotte atsumerareruka\dareka no yobu koe ga response:	miminari ni kawatta
context: DO Ringe der Torheit\Flugel der Freiheit\tatoeba ore ga oreja naitoshite\omae wa omaedato iikirerunoka\suna no utsuwa wo kowashite koboreta\kokoro wo hirotte atsumerareruka\dareka no yobu koe ga\miminari ni kawatta response:	toki ga tomatta mitaida
context: Flugel der Freiheit\tatoeba ore ga oreja naitoshite\omae wa omaedato iikirerunoka\suna no utsuwa wo kowashite koboreta\kokoro wo hirotte atsumerareruka\dareka no yobu koe ga\miminari ni kawatta\toki ga tomatta mitaida response:	saa me wo samase
context: tatoeba ore ga oreja naitoshite\omae wa omaedato iikirerunoka\suna no utsuwa wo kowashite koboreta\kokoro wo hirotte atsumerareruka\dareka no yobu koe ga\miminari ni kawatta\toki ga tomatta mitaida\saa me wo samase response:	fukai yami wo ore wa arukidashita
