context: And we broke response:	Everything that was right
context: So these rice paddies were all thanks to the mushi...\Of course, you're the one who actually cultivated them.\If or when you decide to take the mushi purge,\just let your dad know.\I cannot give up this power.\I'm no longer an infant who needs someone to protect him.\Now I, too, have a family I must protect...\even if it means I must use the same power that killed my mother. response:	Sorry, Mom. I only ever bring you pain.
context: Of course, you're the one who actually cultivated them.\If or when you decide to take the mushi purge,\just let your dad know.\I cannot give up this power.\I'm no longer an infant who needs someone to protect him.\Now I, too, have a family I must protect...\even if it means I must use the same power that killed my mother.\Sorry, Mom. I only ever bring you pain. response:	Thank goodness.
context: If or when you decide to take the mushi purge,\just let your dad know.\I cannot give up this power.\I'm no longer an infant who needs someone to protect him.\Now I, too, have a family I must protect...\even if it means I must use the same power that killed my mother.\Sorry, Mom. I only ever bring you pain.\Thank goodness. response:	I'm so glad...
context: just let your dad know.\I cannot give up this power.\I'm no longer an infant who needs someone to protect him.\Now I, too, have a family I must protect...\even if it means I must use the same power that killed my mother.\Sorry, Mom. I only ever bring you pain.\Thank goodness.\I'm so glad... response:	Chiyo, he's become a fine father.
context: I cannot give up this power.\I'm no longer an infant who needs someone to protect him.\Now I, too, have a family I must protect...\even if it means I must use the same power that killed my mother.\Sorry, Mom. I only ever bring you pain.\Thank goodness.\I'm so glad...\Chiyo, he's become a fine father. response:	Milk turns to blood,
context: I'm no longer an infant who needs someone to protect him.\Now I, too, have a family I must protect...\even if it means I must use the same power that killed my mother.\Sorry, Mom. I only ever bring you pain.\Thank goodness.\I'm so glad...\Chiyo, he's become a fine father.\Milk turns to blood, response:	nourishes the earth, and then returns to it.
context: Now I, too, have a family I must protect...\even if it means I must use the same power that killed my mother.\Sorry, Mom. I only ever bring you pain.\Thank goodness.\I'm so glad...\Chiyo, he's become a fine father.\Milk turns to blood,\nourishes the earth, and then returns to it. response:	Thus,
context: even if it means I must use the same power that killed my mother.\Sorry, Mom. I only ever bring you pain.\Thank goodness.\I'm so glad...\Chiyo, he's become a fine father.\Milk turns to blood,\nourishes the earth, and then returns to it.\Thus, response:	the earth is imbued with a living, welling tide.
context: Sorry, Mom. I only ever bring you pain.\Thank goodness.\I'm so glad...\Chiyo, he's become a fine father.\Milk turns to blood,\nourishes the earth, and then returns to it.\Thus,\the earth is imbued with a living, welling tide. response:	Several years later,
context: Thank goodness.\I'm so glad...\Chiyo, he's become a fine father.\Milk turns to blood,\nourishes the earth, and then returns to it.\Thus,\the earth is imbued with a living, welling tide.\Several years later, response:	the valley came to endure the first of several harsh winters.
context: I'm so glad...\Chiyo, he's become a fine father.\Milk turns to blood,\nourishes the earth, and then returns to it.\Thus,\the earth is imbued with a living, welling tide.\Several years later,\the valley came to endure the first of several harsh winters. response:	Hey, it's lunchtime.
context: Chiyo, he's become a fine father.\Milk turns to blood,\nourishes the earth, and then returns to it.\Thus,\the earth is imbued with a living, welling tide.\Several years later,\the valley came to endure the first of several harsh winters.\Hey, it's lunchtime. response:	All right!
context: Milk turns to blood,\nourishes the earth, and then returns to it.\Thus,\the earth is imbued with a living, welling tide.\Several years later,\the valley came to endure the first of several harsh winters.\Hey, it's lunchtime.\All right! response:	Good. We're hungry.
context: nourishes the earth, and then returns to it.\Thus,\the earth is imbued with a living, welling tide.\Several years later,\the valley came to endure the first of several harsh winters.\Hey, it's lunchtime.\All right!\Good. We're hungry. response:	But even now, the valley echoes with laughter and joy.
context: Thus,\the earth is imbued with a living, welling tide.\Several years later,\the valley came to endure the first of several harsh winters.\Hey, it's lunchtime.\All right!\Good. We're hungry.\But even now, the valley echoes with laughter and joy. response:	The Valley of the Welling Tide
context: the earth is imbued with a living, welling tide.\Several years later,\the valley came to endure the first of several harsh winters.\Hey, it's lunchtime.\All right!\Good. We're hungry.\But even now, the valley echoes with laughter and joy.\The Valley of the Welling Tide response:	The Depths of Winter
context: Several years later,\the valley came to endure the first of several harsh winters.\Hey, it's lunchtime.\All right!\Good. We're hungry.\But even now, the valley echoes with laughter and joy.\The Valley of the Welling Tide\The Depths of Winter response:	The Depths of Winter.
