context: OP response:	OP Kanji
context: Rest assured, it will be swift.\When you regain consciousness, you will be on a hospital bed.\You will be muttering,\Where am I?\Who am I?\Understand? Everything will be resolved cleanly.\Damn it! I have no choice then!\Oh, what? response:	You are going to resist?
context: When you regain consciousness, you will be on a hospital bed.\You will be muttering,\Where am I?\Who am I?\Understand? Everything will be resolved cleanly.\Damn it! I have no choice then!\Oh, what?\You are going to resist? response:	Unfortunately, I hate the feeling of pain.
context: You will be muttering,\Where am I?\Who am I?\Understand? Everything will be resolved cleanly.\Damn it! I have no choice then!\Oh, what?\You are going to resist?\Unfortunately, I hate the feeling of pain. response:	So...
context: Where am I?\Who am I?\Understand? Everything will be resolved cleanly.\Damn it! I have no choice then!\Oh, what?\You are going to resist?\Unfortunately, I hate the feeling of pain.\So... response:	So...?
context: Who am I?\Understand? Everything will be resolved cleanly.\Damn it! I have no choice then!\Oh, what?\You are going to resist?\Unfortunately, I hate the feeling of pain.\So...\So...? response:	I'm escaping!
context: Understand? Everything will be resolved cleanly.\Damn it! I have no choice then!\Oh, what?\You are going to resist?\Unfortunately, I hate the feeling of pain.\So...\So...?\I'm escaping! response:	Wha-?!
context: Damn it! I have no choice then!\Oh, what?\You are going to resist?\Unfortunately, I hate the feeling of pain.\So...\So...?\I'm escaping!\Wha-?! response:	I will not let you!
context: Oh, what?\You are going to resist?\Unfortunately, I hate the feeling of pain.\So...\So...?\I'm escaping!\Wha-?!\I will not let you! response:	Fight me like a man!
context: You are going to resist?\Unfortunately, I hate the feeling of pain.\So...\So...?\I'm escaping!\Wha-?!\I will not let you!\Fight me like a man! response:	Then I will finish you in one strike as a merciful butler!
context: Unfortunately, I hate the feeling of pain.\So...\So...?\I'm escaping!\Wha-?!\I will not let you!\Fight me like a man!\Then I will finish you in one strike as a merciful butler! response:	Damn it!
context: So...\So...?\I'm escaping!\Wha-?!\I will not let you!\Fight me like a man!\Then I will finish you in one strike as a merciful butler!\Damn it! response:	Don't underestimate me!
context: So...?\I'm escaping!\Wha-?!\I will not let you!\Fight me like a man!\Then I will finish you in one strike as a merciful butler!\Damn it!\Don't underestimate me! response:	What great determination.
context: I'm escaping!\Wha-?!\I will not let you!\Fight me like a man!\Then I will finish you in one strike as a merciful butler!\Damn it!\Don't underestimate me!\What great determination. response:	I will finish you this time.
context: Wha-?!\I will not let you!\Fight me like a man!\Then I will finish you in one strike as a merciful butler!\Damn it!\Don't underestimate me!\What great determination.\I will finish you this time. response:	With my Butler Knuckle!
context: I will not let you!\Fight me like a man!\Then I will finish you in one strike as a merciful butler!\Damn it!\Don't underestimate me!\What great determination.\I will finish you this time.\With my Butler Knuckle! response:	It isn't really relevant, but...
context: Fight me like a man!\Then I will finish you in one strike as a merciful butler!\Damn it!\Don't underestimate me!\What great determination.\I will finish you this time.\With my Butler Knuckle!\It isn't really relevant, but... response:	You're absolutely horrid at naming things.
context: Then I will finish you in one strike as a merciful butler!\Damn it!\Don't underestimate me!\What great determination.\I will finish you this time.\With my Butler Knuckle!\It isn't really relevant, but...\You're absolutely horrid at naming things. response:	Wh-What are you saying!?
context: Damn it!\Don't underestimate me!\What great determination.\I will finish you this time.\With my Butler Knuckle!\It isn't really relevant, but...\You're absolutely horrid at naming things.\Wh-What are you saying!? response:	Damn it, I have never been so embarrassed like this!
context: Don't underestimate me!\What great determination.\I will finish you this time.\With my Butler Knuckle!\It isn't really relevant, but...\You're absolutely horrid at naming things.\Wh-What are you saying!?\Damn it, I have never been so embarrassed like this! response:	I will finish you off with my final, sure-kill move!
context: What great determination.\I will finish you this time.\With my Butler Knuckle!\It isn't really relevant, but...\You're absolutely horrid at naming things.\Wh-What are you saying!?\Damn it, I have never been so embarrassed like this!\I will finish you off with my final, sure-kill move! response:	I call it, End of Earth!
context: I will finish you this time.\With my Butler Knuckle!\It isn't really relevant, but...\You're absolutely horrid at naming things.\Wh-What are you saying!?\Damn it, I have never been so embarrassed like this!\I will finish you off with my final, sure-kill move!\I call it, End of Earth! response:	That sounds humongous!
context: With my Butler Knuckle!\It isn't really relevant, but...\You're absolutely horrid at naming things.\Wh-What are you saying!?\Damn it, I have never been so embarrassed like this!\I will finish you off with my final, sure-kill move!\I call it, End of Earth!\That sounds humongous! response:	But still... Your sense of names is just...
context: It isn't really relevant, but...\You're absolutely horrid at naming things.\Wh-What are you saying!?\Damn it, I have never been so embarrassed like this!\I will finish you off with my final, sure-kill move!\I call it, End of Earth!\That sounds humongous!\But still... Your sense of names is just... response:	Shut up!
context: You're absolutely horrid at naming things.\Wh-What are you saying!?\Damn it, I have never been so embarrassed like this!\I will finish you off with my final, sure-kill move!\I call it, End of Earth!\That sounds humongous!\But still... Your sense of names is just...\Shut up! response:	I'm sorry.
context: Wh-What are you saying!?\Damn it, I have never been so embarrassed like this!\I will finish you off with my final, sure-kill move!\I call it, End of Earth!\That sounds humongous!\But still... Your sense of names is just...\Shut up!\I'm sorry. response:	My bad.
context: Damn it, I have never been so embarrassed like this!\I will finish you off with my final, sure-kill move!\I call it, End of Earth!\That sounds humongous!\But still... Your sense of names is just...\Shut up!\I'm sorry.\My bad. response:	You must've put a lot of effort in to thinking that up.
context: I will finish you off with my final, sure-kill move!\I call it, End of Earth!\That sounds humongous!\But still... Your sense of names is just...\Shut up!\I'm sorry.\My bad.\You must've put a lot of effort in to thinking that up. response:	Wh-What?
context: I call it, End of Earth!\That sounds humongous!\But still... Your sense of names is just...\Shut up!\I'm sorry.\My bad.\You must've put a lot of effort in to thinking that up.\Wh-What? response:	Do not look at me like I am pitiful.
context: That sounds humongous!\But still... Your sense of names is just...\Shut up!\I'm sorry.\My bad.\You must've put a lot of effort in to thinking that up.\Wh-What?\Do not look at me like I am pitiful. response:	Damn it...
context: But still... Your sense of names is just...\Shut up!\I'm sorry.\My bad.\You must've put a lot of effort in to thinking that up.\Wh-What?\Do not look at me like I am pitiful.\Damn it... response:	I thought it was cool.
context: Shut up!\I'm sorry.\My bad.\You must've put a lot of effort in to thinking that up.\Wh-What?\Do not look at me like I am pitiful.\Damn it...\I thought it was cool. response:	Oh shit...
context: I'm sorry.\My bad.\You must've put a lot of effort in to thinking that up.\Wh-What?\Do not look at me like I am pitiful.\Damn it...\I thought it was cool.\Oh shit... response:	He's so cute.
context: My bad.\You must've put a lot of effort in to thinking that up.\Wh-What?\Do not look at me like I am pitiful.\Damn it...\I thought it was cool.\Oh shit...\He's so cute. response:	Don't tell me I had interests like this...
context: You must've put a lot of effort in to thinking that up.\Wh-What?\Do not look at me like I am pitiful.\Damn it...\I thought it was cool.\Oh shit...\He's so cute.\Don't tell me I had interests like this... response:	Watch out!
context: Wh-What?\Do not look at me like I am pitiful.\Damn it...\I thought it was cool.\Oh shit...\He's so cute.\Don't tell me I had interests like this...\Watch out! response:	Huh?
context: Do not look at me like I am pitiful.\Damn it...\I thought it was cool.\Oh shit...\He's so cute.\Don't tell me I had interests like this...\Watch out!\Huh? response:	Soft...?
context: Damn it...\I thought it was cool.\Oh shit...\He's so cute.\Don't tell me I had interests like this...\Watch out!\Huh?\Soft...? response:	No way...
context: I thought it was cool.\Oh shit...\He's so cute.\Don't tell me I had interests like this...\Watch out!\Huh?\Soft...?\No way... response:	You're a girl?!
context: Oh shit...\He's so cute.\Don't tell me I had interests like this...\Watch out!\Huh?\Soft...?\No way...\You're a girl?! response:	Cat panties...
context: He's so cute.\Don't tell me I had interests like this...\Watch out!\Huh?\Soft...?\No way...\You're a girl?!\Cat panties... response:	Big boys in front of the TV, let's shake hands!
context: Don't tell me I had interests like this...\Watch out!\Huh?\Soft...?\No way...\You're a girl?!\Cat panties...\Big boys in front of the TV, let's shake hands! response:	I will kill you!
context: Watch out!\Huh?\Soft...?\No way...\You're a girl?!\Cat panties...\Big boys in front of the TV, let's shake hands!\I will kill you! response:	How dare you touch my breasts and get a nosebleed from being aroused!
context: Huh?\Soft...?\No way...\You're a girl?!\Cat panties...\Big boys in front of the TV, let's shake hands!\I will kill you!\How dare you touch my breasts and get a nosebleed from being aroused! response:	You're misunderstanding!
context: Soft...?\No way...\You're a girl?!\Cat panties...\Big boys in front of the TV, let's shake hands!\I will kill you!\How dare you touch my breasts and get a nosebleed from being aroused!\You're misunderstanding! response:	It's just a reflex!
context: No way...\You're a girl?!\Cat panties...\Big boys in front of the TV, let's shake hands!\I will kill you!\How dare you touch my breasts and get a nosebleed from being aroused!\You're misunderstanding!\It's just a reflex! response:	No excuses!
context: You're a girl?!\Cat panties...\Big boys in front of the TV, let's shake hands!\I will kill you!\How dare you touch my breasts and get a nosebleed from being aroused!\You're misunderstanding!\It's just a reflex!\No excuses! response:	I just had an unbelievable dream.
context: Cat panties...\Big boys in front of the TV, let's shake hands!\I will kill you!\How dare you touch my breasts and get a nosebleed from being aroused!\You're misunderstanding!\It's just a reflex!\No excuses!\I just had an unbelievable dream. response:	Huh?
context: Big boys in front of the TV, let's shake hands!\I will kill you!\How dare you touch my breasts and get a nosebleed from being aroused!\You're misunderstanding!\It's just a reflex!\No excuses!\I just had an unbelievable dream.\Huh? response:	What is this?!
context: I will kill you!\How dare you touch my breasts and get a nosebleed from being aroused!\You're misunderstanding!\It's just a reflex!\No excuses!\I just had an unbelievable dream.\Huh?\What is this?! response:	Wait, I'm not chained on this side...
context: How dare you touch my breasts and get a nosebleed from being aroused!\You're misunderstanding!\It's just a reflex!\No excuses!\I just had an unbelievable dream.\Huh?\What is this?!\Wait, I'm not chained on this side... response:	W-W-W-W-
context: You're misunderstanding!\It's just a reflex!\No excuses!\I just had an unbelievable dream.\Huh?\What is this?!\Wait, I'm not chained on this side...\W-W-W-W- response:	Oh, are you awake now, Sakamachi-kun?
context: It's just a reflex!\No excuses!\I just had an unbelievable dream.\Huh?\What is this?!\Wait, I'm not chained on this side...\W-W-W-W-\Oh, are you awake now, Sakamachi-kun? response:	Are the cuffs hurting you?
context: No excuses!\I just had an unbelievable dream.\Huh?\What is this?!\Wait, I'm not chained on this side...\W-W-W-W-\Oh, are you awake now, Sakamachi-kun?\Are the cuffs hurting you? response:	Do not worry, Sakamachi-kun.
context: I just had an unbelievable dream.\Huh?\What is this?!\Wait, I'm not chained on this side...\W-W-W-W-\Oh, are you awake now, Sakamachi-kun?\Are the cuffs hurting you?\Do not worry, Sakamachi-kun. response:	Your operation went well.
context: Huh?\What is this?!\Wait, I'm not chained on this side...\W-W-W-W-\Oh, are you awake now, Sakamachi-kun?\Are the cuffs hurting you?\Do not worry, Sakamachi-kun.\Your operation went well. response:	You are now a cyborg.
context: What is this?!\Wait, I'm not chained on this side...\W-W-W-W-\Oh, are you awake now, Sakamachi-kun?\Are the cuffs hurting you?\Do not worry, Sakamachi-kun.\Your operation went well.\You are now a cyborg. response:	What?!
context: Wait, I'm not chained on this side...\W-W-W-W-\Oh, are you awake now, Sakamachi-kun?\Are the cuffs hurting you?\Do not worry, Sakamachi-kun.\Your operation went well.\You are now a cyborg.\What?! response:	By operation, you mean modification surgery?
context: W-W-W-W-\Oh, are you awake now, Sakamachi-kun?\Are the cuffs hurting you?\Do not worry, Sakamachi-kun.\Your operation went well.\You are now a cyborg.\What?!\By operation, you mean modification surgery? response:	You are different from normal humans now.
context: Oh, are you awake now, Sakamachi-kun?\Are the cuffs hurting you?\Do not worry, Sakamachi-kun.\Your operation went well.\You are now a cyborg.\What?!\By operation, you mean modification surgery?\You are different from normal humans now. response:	Try shouting, Transform!
context: Are the cuffs hurting you?\Do not worry, Sakamachi-kun.\Your operation went well.\You are now a cyborg.\What?!\By operation, you mean modification surgery?\You are different from normal humans now.\Try shouting, Transform! response:	Wh-at?!
context: Do not worry, Sakamachi-kun.\Your operation went well.\You are now a cyborg.\What?!\By operation, you mean modification surgery?\You are different from normal humans now.\Try shouting, Transform!\Wh-at?! response:	I got it!
context: Your operation went well.\You are now a cyborg.\What?!\By operation, you mean modification surgery?\You are different from normal humans now.\Try shouting, Transform!\Wh-at?!\I got it! response:	Trans-
context: You are now a cyborg.\What?!\By operation, you mean modification surgery?\You are different from normal humans now.\Try shouting, Transform!\Wh-at?!\I got it!\Trans- response:	form!
context: What?!\By operation, you mean modification surgery?\You are different from normal humans now.\Try shouting, Transform!\Wh-at?!\I got it!\Trans-\form! response:	You just became a high school student and you're still shouting out crap like transform?!
context: By operation, you mean modification surgery?\You are different from normal humans now.\Try shouting, Transform!\Wh-at?!\I got it!\Trans-\form!\You just became a high school student and you're still shouting out crap like transform?! response:	Amazing!
context: You are different from normal humans now.\Try shouting, Transform!\Wh-at?!\I got it!\Trans-\form!\You just became a high school student and you're still shouting out crap like transform?!\Amazing! response:	Um... Suzutsuki-san, may I ask you something?
context: Try shouting, Transform!\Wh-at?!\I got it!\Trans-\form!\You just became a high school student and you're still shouting out crap like transform?!\Amazing!\Um... Suzutsuki-san, may I ask you something? response:	What is it, Sakamachi-kun?
context: Wh-at?!\I got it!\Trans-\form!\You just became a high school student and you're still shouting out crap like transform?!\Amazing!\Um... Suzutsuki-san, may I ask you something?\What is it, Sakamachi-kun? response:	Or may I call you Jirou like the other classmates do?
context: I got it!\Trans-\form!\You just became a high school student and you're still shouting out crap like transform?!\Amazing!\Um... Suzutsuki-san, may I ask you something?\What is it, Sakamachi-kun?\Or may I call you Jirou like the other classmates do? response:	I don't mind either.
context: Trans-\form!\You just became a high school student and you're still shouting out crap like transform?!\Amazing!\Um... Suzutsuki-san, may I ask you something?\What is it, Sakamachi-kun?\Or may I call you Jirou like the other classmates do?\I don't mind either. response:	Thank you, Jirou-kun.
context: form!\You just became a high school student and you're still shouting out crap like transform?!\Amazing!\Um... Suzutsuki-san, may I ask you something?\What is it, Sakamachi-kun?\Or may I call you Jirou like the other classmates do?\I don't mind either.\Thank you, Jirou-kun. response:	Be my guest.
context: You just became a high school student and you're still shouting out crap like transform?!\Amazing!\Um... Suzutsuki-san, may I ask you something?\What is it, Sakamachi-kun?\Or may I call you Jirou like the other classmates do?\I don't mind either.\Thank you, Jirou-kun.\Be my guest. response:	So was it you who shackled me with these handcuffs?
context: Amazing!\Um... Suzutsuki-san, may I ask you something?\What is it, Sakamachi-kun?\Or may I call you Jirou like the other classmates do?\I don't mind either.\Thank you, Jirou-kun.\Be my guest.\So was it you who shackled me with these handcuffs? response:	That is correct.
context: Um... Suzutsuki-san, may I ask you something?\What is it, Sakamachi-kun?\Or may I call you Jirou like the other classmates do?\I don't mind either.\Thank you, Jirou-kun.\Be my guest.\So was it you who shackled me with these handcuffs?\That is correct. response:	Be careful.
context: What is it, Sakamachi-kun?\Or may I call you Jirou like the other classmates do?\I don't mind either.\Thank you, Jirou-kun.\Be my guest.\So was it you who shackled me with these handcuffs?\That is correct.\Be careful. response:	When those come off, the magic seal on your right hand will wear off.
context: Or may I call you Jirou like the other classmates do?\I don't mind either.\Thank you, Jirou-kun.\Be my guest.\So was it you who shackled me with these handcuffs?\That is correct.\Be careful.\When those come off, the magic seal on your right hand will wear off. response:	Why so cliche?
context: I don't mind either.\Thank you, Jirou-kun.\Be my guest.\So was it you who shackled me with these handcuffs?\That is correct.\Be careful.\When those come off, the magic seal on your right hand will wear off.\Why so cliche? response:	Putting that aside...
context: Thank you, Jirou-kun.\Be my guest.\So was it you who shackled me with these handcuffs?\That is correct.\Be careful.\When those come off, the magic seal on your right hand will wear off.\Why so cliche?\Putting that aside... response:	Next...
context: Be my guest.\So was it you who shackled me with these handcuffs?\That is correct.\Be careful.\When those come off, the magic seal on your right hand will wear off.\Why so cliche?\Putting that aside...\Next... response:	Why are you sleeping together with me?
context: So was it you who shackled me with these handcuffs?\That is correct.\Be careful.\When those come off, the magic seal on your right hand will wear off.\Why so cliche?\Putting that aside...\Next...\Why are you sleeping together with me? response:	Oh my, was I not supposed to?
context: That is correct.\Be careful.\When those come off, the magic seal on your right hand will wear off.\Why so cliche?\Putting that aside...\Next...\Why are you sleeping together with me?\Oh my, was I not supposed to? response:	Do not worry.
context: Be careful.\When those come off, the magic seal on your right hand will wear off.\Why so cliche?\Putting that aside...\Next...\Why are you sleeping together with me?\Oh my, was I not supposed to?\Do not worry. response:	I have no intention of being raped by someone who only has his left hand free.
context: When those come off, the magic seal on your right hand will wear off.\Why so cliche?\Putting that aside...\Next...\Why are you sleeping together with me?\Oh my, was I not supposed to?\Do not worry.\I have no intention of being raped by someone who only has his left hand free. response:	What kind of person do you think I am?
context: Why so cliche?\Putting that aside...\Next...\Why are you sleeping together with me?\Oh my, was I not supposed to?\Do not worry.\I have no intention of being raped by someone who only has his left hand free.\What kind of person do you think I am? response:	By the way, where did the school nurse go?
context: Putting that aside...\Next...\Why are you sleeping together with me?\Oh my, was I not supposed to?\Do not worry.\I have no intention of being raped by someone who only has his left hand free.\What kind of person do you think I am?\By the way, where did the school nurse go? response:	She left.
context: Next...\Why are you sleeping together with me?\Oh my, was I not supposed to?\Do not worry.\I have no intention of being raped by someone who only has his left hand free.\What kind of person do you think I am?\By the way, where did the school nurse go?\She left. response:	After I slapped her cheeks repeatedly with a bundle of cash.
context: Why are you sleeping together with me?\Oh my, was I not supposed to?\Do not worry.\I have no intention of being raped by someone who only has his left hand free.\What kind of person do you think I am?\By the way, where did the school nurse go?\She left.\After I slapped her cheeks repeatedly with a bundle of cash. response:	You bribed her?!
context: Oh my, was I not supposed to?\Do not worry.\I have no intention of being raped by someone who only has his left hand free.\What kind of person do you think I am?\By the way, where did the school nurse go?\She left.\After I slapped her cheeks repeatedly with a bundle of cash.\You bribed her?! response:	In short, you and I are the only ones in here.
context: Do not worry.\I have no intention of being raped by someone who only has his left hand free.\What kind of person do you think I am?\By the way, where did the school nurse go?\She left.\After I slapped her cheeks repeatedly with a bundle of cash.\You bribed her?!\In short, you and I are the only ones in here. response:	It is up to me whether you live or die.
context: I have no intention of being raped by someone who only has his left hand free.\What kind of person do you think I am?\By the way, where did the school nurse go?\She left.\After I slapped her cheeks repeatedly with a bundle of cash.\You bribed her?!\In short, you and I are the only ones in here.\It is up to me whether you live or die. response:	So, what should I do?
context: What kind of person do you think I am?\By the way, where did the school nurse go?\She left.\After I slapped her cheeks repeatedly with a bundle of cash.\You bribed her?!\In short, you and I are the only ones in here.\It is up to me whether you live or die.\So, what should I do? response:	Should I start with your ear?
context: By the way, where did the school nurse go?\She left.\After I slapped her cheeks repeatedly with a bundle of cash.\You bribed her?!\In short, you and I are the only ones in here.\It is up to me whether you live or die.\So, what should I do?\Should I start with your ear? response:	Or...
context: She left.\After I slapped her cheeks repeatedly with a bundle of cash.\You bribed her?!\In short, you and I are the only ones in here.\It is up to me whether you live or die.\So, what should I do?\Should I start with your ear?\Or... response:	Sterilisation?
context: After I slapped her cheeks repeatedly with a bundle of cash.\You bribed her?!\In short, you and I are the only ones in here.\It is up to me whether you live or die.\So, what should I do?\Should I start with your ear?\Or...\Sterilisation? response:	Wait!
context: You bribed her?!\In short, you and I are the only ones in here.\It is up to me whether you live or die.\So, what should I do?\Should I start with your ear?\Or...\Sterilisation?\Wait! response:	What do you want?!
context: In short, you and I are the only ones in here.\It is up to me whether you live or die.\So, what should I do?\Should I start with your ear?\Or...\Sterilisation?\Wait!\What do you want?! response:	Do not misunderstand me.
context: It is up to me whether you live or die.\So, what should I do?\Should I start with your ear?\Or...\Sterilisation?\Wait!\What do you want?!\Do not misunderstand me. response:	I am imprisoning you because you have discovered my butler's secret.
context: So, what should I do?\Should I start with your ear?\Or...\Sterilisation?\Wait!\What do you want?!\Do not misunderstand me.\I am imprisoning you because you have discovered my butler's secret. response:	No wonder...
context: Should I start with your ear?\Or...\Sterilisation?\Wait!\What do you want?!\Do not misunderstand me.\I am imprisoning you because you have discovered my butler's secret.\No wonder... response:	Do you understand?
context: Or...\Sterilisation?\Wait!\What do you want?!\Do not misunderstand me.\I am imprisoning you because you have discovered my butler's secret.\No wonder...\Do you understand? response:	Why is Konoe coming to school dressed as a boy?
context: Sterilisation?\Wait!\What do you want?!\Do not misunderstand me.\I am imprisoning you because you have discovered my butler's secret.\No wonder...\Do you understand?\Why is Konoe coming to school dressed as a boy? response:	If there's a way of putting it, it would be family reasons.
context: Wait!\What do you want?!\Do not misunderstand me.\I am imprisoning you because you have discovered my butler's secret.\No wonder...\Do you understand?\Why is Konoe coming to school dressed as a boy?\If there's a way of putting it, it would be family reasons. response:	Subaru's family men have served as butlers for my family for generations.
context: What do you want?!\Do not misunderstand me.\I am imprisoning you because you have discovered my butler's secret.\No wonder...\Do you understand?\Why is Konoe coming to school dressed as a boy?\If there's a way of putting it, it would be family reasons.\Subaru's family men have served as butlers for my family for generations. response:	However, Subaru is a single child and has no other siblings to inherit the job.
context: Do not misunderstand me.\I am imprisoning you because you have discovered my butler's secret.\No wonder...\Do you understand?\Why is Konoe coming to school dressed as a boy?\If there's a way of putting it, it would be family reasons.\Subaru's family men have served as butlers for my family for generations.\However, Subaru is a single child and has no other siblings to inherit the job. response:	Since she is a girl, naturally, she cannot be a butler.
context: I am imprisoning you because you have discovered my butler's secret.\No wonder...\Do you understand?\Why is Konoe coming to school dressed as a boy?\If there's a way of putting it, it would be family reasons.\Subaru's family men have served as butlers for my family for generations.\However, Subaru is a single child and has no other siblings to inherit the job.\Since she is a girl, naturally, she cannot be a butler. response:	But she begged my father that she wanted to be one.
context: No wonder...\Do you understand?\Why is Konoe coming to school dressed as a boy?\If there's a way of putting it, it would be family reasons.\Subaru's family men have served as butlers for my family for generations.\However, Subaru is a single child and has no other siblings to inherit the job.\Since she is a girl, naturally, she cannot be a butler.\But she begged my father that she wanted to be one. response:	However, since my father is the director of this academy, he gave her some conditions.
context: Do you understand?\Why is Konoe coming to school dressed as a boy?\If there's a way of putting it, it would be family reasons.\Subaru's family men have served as butlers for my family for generations.\However, Subaru is a single child and has no other siblings to inherit the job.\Since she is a girl, naturally, she cannot be a butler.\But she begged my father that she wanted to be one.\However, since my father is the director of this academy, he gave her some conditions. response:	That is to complete three years of academy life without being discovered by anyone that she is a woman.
context: Why is Konoe coming to school dressed as a boy?\If there's a way of putting it, it would be family reasons.\Subaru's family men have served as butlers for my family for generations.\However, Subaru is a single child and has no other siblings to inherit the job.\Since she is a girl, naturally, she cannot be a butler.\But she begged my father that she wanted to be one.\However, since my father is the director of this academy, he gave her some conditions.\That is to complete three years of academy life without being discovered by anyone that she is a woman. response:	If she cannot fulfill something as simple as that, then a woman cannot manage as a butler of the Suzutsuki family.
context: If there's a way of putting it, it would be family reasons.\Subaru's family men have served as butlers for my family for generations.\However, Subaru is a single child and has no other siblings to inherit the job.\Since she is a girl, naturally, she cannot be a butler.\But she begged my father that she wanted to be one.\However, since my father is the director of this academy, he gave her some conditions.\That is to complete three years of academy life without being discovered by anyone that she is a woman.\If she cannot fulfill something as simple as that, then a woman cannot manage as a butler of the Suzutsuki family. response:	That means...
context: Subaru's family men have served as butlers for my family for generations.\However, Subaru is a single child and has no other siblings to inherit the job.\Since she is a girl, naturally, she cannot be a butler.\But she begged my father that she wanted to be one.\However, since my father is the director of this academy, he gave her some conditions.\That is to complete three years of academy life without being discovered by anyone that she is a woman.\If she cannot fulfill something as simple as that, then a woman cannot manage as a butler of the Suzutsuki family.\That means... response:	Right.
context: However, Subaru is a single child and has no other siblings to inherit the job.\Since she is a girl, naturally, she cannot be a butler.\But she begged my father that she wanted to be one.\However, since my father is the director of this academy, he gave her some conditions.\That is to complete three years of academy life without being discovered by anyone that she is a woman.\If she cannot fulfill something as simple as that, then a woman cannot manage as a butler of the Suzutsuki family.\That means...\Right. response:	Today, Subaru was discovered to be a woman by you.
context: Since she is a girl, naturally, she cannot be a butler.\But she begged my father that she wanted to be one.\However, since my father is the director of this academy, he gave her some conditions.\That is to complete three years of academy life without being discovered by anyone that she is a woman.\If she cannot fulfill something as simple as that, then a woman cannot manage as a butler of the Suzutsuki family.\That means...\Right.\Today, Subaru was discovered to be a woman by you. response:	That's why she tried to seal your mouth by any means necessary.
context: But she begged my father that she wanted to be one.\However, since my father is the director of this academy, he gave her some conditions.\That is to complete three years of academy life without being discovered by anyone that she is a woman.\If she cannot fulfill something as simple as that, then a woman cannot manage as a butler of the Suzutsuki family.\That means...\Right.\Today, Subaru was discovered to be a woman by you.\That's why she tried to seal your mouth by any means necessary. response:	I'm sorry.
context: However, since my father is the director of this academy, he gave her some conditions.\That is to complete three years of academy life without being discovered by anyone that she is a woman.\If she cannot fulfill something as simple as that, then a woman cannot manage as a butler of the Suzutsuki family.\That means...\Right.\Today, Subaru was discovered to be a woman by you.\That's why she tried to seal your mouth by any means necessary.\I'm sorry. response:	My butler had troubled you.
context: That is to complete three years of academy life without being discovered by anyone that she is a woman.\If she cannot fulfill something as simple as that, then a woman cannot manage as a butler of the Suzutsuki family.\That means...\Right.\Today, Subaru was discovered to be a woman by you.\That's why she tried to seal your mouth by any means necessary.\I'm sorry.\My butler had troubled you. response:	Konoe will...
context: If she cannot fulfill something as simple as that, then a woman cannot manage as a butler of the Suzutsuki family.\That means...\Right.\Today, Subaru was discovered to be a woman by you.\That's why she tried to seal your mouth by any means necessary.\I'm sorry.\My butler had troubled you.\Konoe will... response:	Are you worried about her?
context: That means...\Right.\Today, Subaru was discovered to be a woman by you.\That's why she tried to seal your mouth by any means necessary.\I'm sorry.\My butler had troubled you.\Konoe will...\Are you worried about her? response:	Well, if you wish to see her...
context: Right.\Today, Subaru was discovered to be a woman by you.\That's why she tried to seal your mouth by any means necessary.\I'm sorry.\My butler had troubled you.\Konoe will...\Are you worried about her?\Well, if you wish to see her... response:	You can see her immediately.
context: Today, Subaru was discovered to be a woman by you.\That's why she tried to seal your mouth by any means necessary.\I'm sorry.\My butler had troubled you.\Konoe will...\Are you worried about her?\Well, if you wish to see her...\You can see her immediately. response:	H-Hey, this is-
context: That's why she tried to seal your mouth by any means necessary.\I'm sorry.\My butler had troubled you.\Konoe will...\Are you worried about her?\Well, if you wish to see her...\You can see her immediately.\H-Hey, this is- response:	Oh, I did it all for you.
context: I'm sorry.\My butler had troubled you.\Konoe will...\Are you worried about her?\Well, if you wish to see her...\You can see her immediately.\H-Hey, this is-\Oh, I did it all for you. response:	Who ever asked for it?
context: My butler had troubled you.\Konoe will...\Are you worried about her?\Well, if you wish to see her...\You can see her immediately.\H-Hey, this is-\Oh, I did it all for you.\Who ever asked for it? response:	I thought you'd definitely be happy.
context: Konoe will...\Are you worried about her?\Well, if you wish to see her...\You can see her immediately.\H-Hey, this is-\Oh, I did it all for you.\Who ever asked for it?\I thought you'd definitely be happy. response:	Unfortunately I have no such strange fetishes!
context: Are you worried about her?\Well, if you wish to see her...\You can see her immediately.\H-Hey, this is-\Oh, I did it all for you.\Who ever asked for it?\I thought you'd definitely be happy.\Unfortunately I have no such strange fetishes! response:	Then should I remove them for you?
context: Well, if you wish to see her...\You can see her immediately.\H-Hey, this is-\Oh, I did it all for you.\Who ever asked for it?\I thought you'd definitely be happy.\Unfortunately I have no such strange fetishes!\Then should I remove them for you? response:	Of course.
context: You can see her immediately.\H-Hey, this is-\Oh, I did it all for you.\Who ever asked for it?\I thought you'd definitely be happy.\Unfortunately I have no such strange fetishes!\Then should I remove them for you?\Of course. response:	Don't regret that choice.
context: H-Hey, this is-\Oh, I did it all for you.\Who ever asked for it?\I thought you'd definitely be happy.\Unfortunately I have no such strange fetishes!\Then should I remove them for you?\Of course.\Don't regret that choice. response:	Like hell I would!
context: Oh, I did it all for you.\Who ever asked for it?\I thought you'd definitely be happy.\Unfortunately I have no such strange fetishes!\Then should I remove them for you?\Of course.\Don't regret that choice.\Like hell I would! response:	You're being mean, Ojou-sama!
context: Who ever asked for it?\I thought you'd definitely be happy.\Unfortunately I have no such strange fetishes!\Then should I remove them for you?\Of course.\Don't regret that choice.\Like hell I would!\You're being mean, Ojou-sama! response:	Why must you do such cruel things?!
