context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: At the very least, it was not so overdone as to say there is only one truth,\and that people are simply borrowing the world.\Nature is not something someone could create.\I've even been wondering when the church started using me.\Well, let's leave that aside for now.\I guess everything is changing to reflect the era.\At this rate, things will really change.\Did you ever change? response:	Then your homeland hasn't changed, either.
context: and that people are simply borrowing the world.\Nature is not something someone could create.\I've even been wondering when the church started using me.\Well, let's leave that aside for now.\I guess everything is changing to reflect the era.\At this rate, things will really change.\Did you ever change?\Then your homeland hasn't changed, either. response:	To be comforted by you is a disgrace to the title of Wise.
context: Nature is not something someone could create.\I've even been wondering when the church started using me.\Well, let's leave that aside for now.\I guess everything is changing to reflect the era.\At this rate, things will really change.\Did you ever change?\Then your homeland hasn't changed, either.\To be comforted by you is a disgrace to the title of Wise. response:	Hey! Hurry up and come!
context: I've even been wondering when the church started using me.\Well, let's leave that aside for now.\I guess everything is changing to reflect the era.\At this rate, things will really change.\Did you ever change?\Then your homeland hasn't changed, either.\To be comforted by you is a disgrace to the title of Wise.\Hey! Hurry up and come! response:	What are you doing?
context: Well, let's leave that aside for now.\I guess everything is changing to reflect the era.\At this rate, things will really change.\Did you ever change?\Then your homeland hasn't changed, either.\To be comforted by you is a disgrace to the title of Wise.\Hey! Hurry up and come!\What are you doing? response:	Really?! You'll accept?
context: I guess everything is changing to reflect the era.\At this rate, things will really change.\Did you ever change?\Then your homeland hasn't changed, either.\To be comforted by you is a disgrace to the title of Wise.\Hey! Hurry up and come!\What are you doing?\Really?! You'll accept? response:	However, I won't pay the deposit.
context: At this rate, things will really change.\Did you ever change?\Then your homeland hasn't changed, either.\To be comforted by you is a disgrace to the title of Wise.\Hey! Hurry up and come!\What are you doing?\Really?! You'll accept?\However, I won't pay the deposit. response:	I can't do anything unless I exchange my pelts for coins.
context: Did you ever change?\Then your homeland hasn't changed, either.\To be comforted by you is a disgrace to the title of Wise.\Hey! Hurry up and come!\What are you doing?\Really?! You'll accept?\However, I won't pay the deposit.\I can't do anything unless I exchange my pelts for coins. response:	In that case, let us meet in a southern town called Pattsio.
context: Then your homeland hasn't changed, either.\To be comforted by you is a disgrace to the title of Wise.\Hey! Hurry up and come!\What are you doing?\Really?! You'll accept?\However, I won't pay the deposit.\I can't do anything unless I exchange my pelts for coins.\In that case, let us meet in a southern town called Pattsio. response:	When you arrive at Pattsio, stop by a bar named Yorrend.
context: To be comforted by you is a disgrace to the title of Wise.\Hey! Hurry up and come!\What are you doing?\Really?! You'll accept?\However, I won't pay the deposit.\I can't do anything unless I exchange my pelts for coins.\In that case, let us meet in a southern town called Pattsio.\When you arrive at Pattsio, stop by a bar named Yorrend. response:	You'll be able to find me there.
context: Hey! Hurry up and come!\What are you doing?\Really?! You'll accept?\However, I won't pay the deposit.\I can't do anything unless I exchange my pelts for coins.\In that case, let us meet in a southern town called Pattsio.\When you arrive at Pattsio, stop by a bar named Yorrend.\You'll be able to find me there. response:	All right. Yorrend, is it?
context: What are you doing?\Really?! You'll accept?\However, I won't pay the deposit.\I can't do anything unless I exchange my pelts for coins.\In that case, let us meet in a southern town called Pattsio.\When you arrive at Pattsio, stop by a bar named Yorrend.\You'll be able to find me there.\All right. Yorrend, is it? response:	That's right, Yorrend.
context: Really?! You'll accept?\However, I won't pay the deposit.\I can't do anything unless I exchange my pelts for coins.\In that case, let us meet in a southern town called Pattsio.\When you arrive at Pattsio, stop by a bar named Yorrend.\You'll be able to find me there.\All right. Yorrend, is it?\That's right, Yorrend. response:	Well then, I'll be going on ahead!
context: However, I won't pay the deposit.\I can't do anything unless I exchange my pelts for coins.\In that case, let us meet in a southern town called Pattsio.\When you arrive at Pattsio, stop by a bar named Yorrend.\You'll be able to find me there.\All right. Yorrend, is it?\That's right, Yorrend.\Well then, I'll be going on ahead! response:	You have a great day too, madame!
context: I can't do anything unless I exchange my pelts for coins.\In that case, let us meet in a southern town called Pattsio.\When you arrive at Pattsio, stop by a bar named Yorrend.\You'll be able to find me there.\All right. Yorrend, is it?\That's right, Yorrend.\Well then, I'll be going on ahead!\You have a great day too, madame! response:	What a noisy person.
context: In that case, let us meet in a southern town called Pattsio.\When you arrive at Pattsio, stop by a bar named Yorrend.\You'll be able to find me there.\All right. Yorrend, is it?\That's right, Yorrend.\Well then, I'll be going on ahead!\You have a great day too, madame!\What a noisy person. response:	Won't he be coming with us?
context: When you arrive at Pattsio, stop by a bar named Yorrend.\You'll be able to find me there.\All right. Yorrend, is it?\That's right, Yorrend.\Well then, I'll be going on ahead!\You have a great day too, madame!\What a noisy person.\Won't he be coming with us? response:	The road is muddy, isn't it?
context: You'll be able to find me there.\All right. Yorrend, is it?\That's right, Yorrend.\Well then, I'll be going on ahead!\You have a great day too, madame!\What a noisy person.\Won't he be coming with us?\The road is muddy, isn't it? response:	Walking on foot is a lot faster.
context: All right. Yorrend, is it?\That's right, Yorrend.\Well then, I'll be going on ahead!\You have a great day too, madame!\What a noisy person.\Won't he be coming with us?\The road is muddy, isn't it?\Walking on foot is a lot faster. response:	There's no need to make him join us.
context: That's right, Yorrend.\Well then, I'll be going on ahead!\You have a great day too, madame!\What a noisy person.\Won't he be coming with us?\The road is muddy, isn't it?\Walking on foot is a lot faster.\There's no need to make him join us. response:	Merchants certainly are particular about time.
context: Well then, I'll be going on ahead!\You have a great day too, madame!\What a noisy person.\Won't he be coming with us?\The road is muddy, isn't it?\Walking on foot is a lot faster.\There's no need to make him join us.\Merchants certainly are particular about time. response:	Time is money.
context: You have a great day too, madame!\What a noisy person.\Won't he be coming with us?\The road is muddy, isn't it?\Walking on foot is a lot faster.\There's no need to make him join us.\Merchants certainly are particular about time.\Time is money. response:	That's an interesting saying.
context: What a noisy person.\Won't he be coming with us?\The road is muddy, isn't it?\Walking on foot is a lot faster.\There's no need to make him join us.\Merchants certainly are particular about time.\Time is money.\That's an interesting saying. response:	Time is money, huh?
context: Won't he be coming with us?\The road is muddy, isn't it?\Walking on foot is a lot faster.\There's no need to make him join us.\Merchants certainly are particular about time.\Time is money.\That's an interesting saying.\Time is money, huh? response:	If we have more time, we can gain that much more money.
context: The road is muddy, isn't it?\Walking on foot is a lot faster.\There's no need to make him join us.\Merchants certainly are particular about time.\Time is money.\That's an interesting saying.\Time is money, huh?\If we have more time, we can gain that much more money. response:	You've been observing the peasants for hundreds of years,
context: Walking on foot is a lot faster.\There's no need to make him join us.\Merchants certainly are particular about time.\Time is money.\That's an interesting saying.\Time is money, huh?\If we have more time, we can gain that much more money.\You've been observing the peasants for hundreds of years, response:	so don't you think they're precise with time?
context: There's no need to make him join us.\Merchants certainly are particular about time.\Time is money.\That's an interesting saying.\Time is money, huh?\If we have more time, we can gain that much more money.\You've been observing the peasants for hundreds of years,\so don't you think they're precise with time? response:	What have you been looking at?
context: Merchants certainly are particular about time.\Time is money.\That's an interesting saying.\Time is money, huh?\If we have more time, we can gain that much more money.\You've been observing the peasants for hundreds of years,\so don't you think they're precise with time?\What have you been looking at? response:	They're not precise with time, but with their surroundings.
context: Time is money.\That's an interesting saying.\Time is money, huh?\If we have more time, we can gain that much more money.\You've been observing the peasants for hundreds of years,\so don't you think they're precise with time?\What have you been looking at?\They're not precise with time, but with their surroundings. response:	I don't understand.
context: That's an interesting saying.\Time is money, huh?\If we have more time, we can gain that much more money.\You've been observing the peasants for hundreds of years,\so don't you think they're precise with time?\What have you been looking at?\They're not precise with time, but with their surroundings.\I don't understand. response:	Listen.
context: Time is money, huh?\If we have more time, we can gain that much more money.\You've been observing the peasants for hundreds of years,\so don't you think they're precise with time?\What have you been looking at?\They're not precise with time, but with their surroundings.\I don't understand.\Listen. response:	They wake up at dawn.
context: If we have more time, we can gain that much more money.\You've been observing the peasants for hundreds of years,\so don't you think they're precise with time?\What have you been looking at?\They're not precise with time, but with their surroundings.\I don't understand.\Listen.\They wake up at dawn. response:	Plow the fields in the afternoon.
context: You've been observing the peasants for hundreds of years,\so don't you think they're precise with time?\What have you been looking at?\They're not precise with time, but with their surroundings.\I don't understand.\Listen.\They wake up at dawn.\Plow the fields in the afternoon. response:	Enjoy the growth in summer.
context: so don't you think they're precise with time?\What have you been looking at?\They're not precise with time, but with their surroundings.\I don't understand.\Listen.\They wake up at dawn.\Plow the fields in the afternoon.\Enjoy the growth in summer. response:	Celebrate the harvest in autumn.
context: What have you been looking at?\They're not precise with time, but with their surroundings.\I don't understand.\Listen.\They wake up at dawn.\Plow the fields in the afternoon.\Enjoy the growth in summer.\Celebrate the harvest in autumn. response:	And wait for spring in the winter.
context: They're not precise with time, but with their surroundings.\I don't understand.\Listen.\They wake up at dawn.\Plow the fields in the afternoon.\Enjoy the growth in summer.\Celebrate the harvest in autumn.\And wait for spring in the winter. response:	They don't worry about time.
context: I don't understand.\Listen.\They wake up at dawn.\Plow the fields in the afternoon.\Enjoy the growth in summer.\Celebrate the harvest in autumn.\And wait for spring in the winter.\They don't worry about time. response:	That goes for me as well.
context: Listen.\They wake up at dawn.\Plow the fields in the afternoon.\Enjoy the growth in summer.\Celebrate the harvest in autumn.\And wait for spring in the winter.\They don't worry about time.\That goes for me as well. response:	You're smart, but you lack experience.
context: They wake up at dawn.\Plow the fields in the afternoon.\Enjoy the growth in summer.\Celebrate the harvest in autumn.\And wait for spring in the winter.\They don't worry about time.\That goes for me as well.\You're smart, but you lack experience. response:	However...
context: Plow the fields in the afternoon.\Enjoy the growth in summer.\Celebrate the harvest in autumn.\And wait for spring in the winter.\They don't worry about time.\That goes for me as well.\You're smart, but you lack experience.\However... response:	You become a better person as you grow older.
context: Enjoy the growth in summer.\Celebrate the harvest in autumn.\And wait for spring in the winter.\They don't worry about time.\That goes for me as well.\You're smart, but you lack experience.\However...\You become a better person as you grow older. response:	How many hundreds of years old is that story?
context: Celebrate the harvest in autumn.\And wait for spring in the winter.\They don't worry about time.\That goes for me as well.\You're smart, but you lack experience.\However...\You become a better person as you grow older.\How many hundreds of years old is that story? response:	You really are smart!
context: And wait for spring in the winter.\They don't worry about time.\That goes for me as well.\You're smart, but you lack experience.\However...\You become a better person as you grow older.\How many hundreds of years old is that story?\You really are smart! response:	Your head is probably too old, and mold has built up inside it.
context: They don't worry about time.\That goes for me as well.\You're smart, but you lack experience.\However...\You become a better person as you grow older.\How many hundreds of years old is that story?\You really are smart!\Your head is probably too old, and mold has built up inside it. response:	Do you know why we wolves attack people in the mountains?
context: That goes for me as well.\You're smart, but you lack experience.\However...\You become a better person as you grow older.\How many hundreds of years old is that story?\You really are smart!\Your head is probably too old, and mold has built up inside it.\Do you know why we wolves attack people in the mountains? response:	No.
context: You're smart, but you lack experience.\However...\You become a better person as you grow older.\How many hundreds of years old is that story?\You really are smart!\Your head is probably too old, and mold has built up inside it.\Do you know why we wolves attack people in the mountains?\No. response:	That's because...
context: However...\You become a better person as you grow older.\How many hundreds of years old is that story?\You really are smart!\Your head is probably too old, and mold has built up inside it.\Do you know why we wolves attack people in the mountains?\No.\That's because... response:	We eat their heads and try to obtain their powers.
context: You become a better person as you grow older.\How many hundreds of years old is that story?\You really are smart!\Your head is probably too old, and mold has built up inside it.\Do you know why we wolves attack people in the mountains?\No.\That's because...\We eat their heads and try to obtain their powers. response:	You're still too young!
context: How many hundreds of years old is that story?\You really are smart!\Your head is probably too old, and mold has built up inside it.\Do you know why we wolves attack people in the mountains?\No.\That's because...\We eat their heads and try to obtain their powers.\You're still too young! response:	You're not up to my level yet.
context: You really are smart!\Your head is probably too old, and mold has built up inside it.\Do you know why we wolves attack people in the mountains?\No.\That's because...\We eat their heads and try to obtain their powers.\You're still too young!\You're not up to my level yet. response:	Have you ever been attacked in the forest before?
context: Your head is probably too old, and mold has built up inside it.\Do you know why we wolves attack people in the mountains?\No.\That's because...\We eat their heads and try to obtain their powers.\You're still too young!\You're not up to my level yet.\Have you ever been attacked in the forest before? response:	I have.
context: Do you know why we wolves attack people in the mountains?\No.\That's because...\We eat their heads and try to obtain their powers.\You're still too young!\You're not up to my level yet.\Have you ever been attacked in the forest before?\I have. response:	About eight times.
context: No.\That's because...\We eat their heads and try to obtain their powers.\You're still too young!\You're not up to my level yet.\Have you ever been attacked in the forest before?\I have.\About eight times. response:	It was tough, wasn't it?
context: That's because...\We eat their heads and try to obtain their powers.\You're still too young!\You're not up to my level yet.\Have you ever been attacked in the forest before?\I have.\About eight times.\It was tough, wasn't it? response:	Yeah.
context: We eat their heads and try to obtain their powers.\You're still too young!\You're not up to my level yet.\Have you ever been attacked in the forest before?\I have.\About eight times.\It was tough, wasn't it?\Yeah. response:	I would've been able to deal with stray dogs, but...
context: You're still too young!\You're not up to my level yet.\Have you ever been attacked in the forest before?\I have.\About eight times.\It was tough, wasn't it?\Yeah.\I would've been able to deal with stray dogs, but... response:	Wolves are tough.
context: You're not up to my level yet.\Have you ever been attacked in the forest before?\I have.\About eight times.\It was tough, wasn't it?\Yeah.\I would've been able to deal with stray dogs, but...\Wolves are tough. response:	That's because they kill many humans in order to obtain-
context: Have you ever been attacked in the forest before?\I have.\About eight times.\It was tough, wasn't it?\Yeah.\I would've been able to deal with stray dogs, but...\Wolves are tough.\That's because they kill many humans in order to obtain- response:	Stop it!
context: I have.\About eight times.\It was tough, wasn't it?\Yeah.\I would've been able to deal with stray dogs, but...\Wolves are tough.\That's because they kill many humans in order to obtain-\Stop it! response:	I'm sorry I said that your brain had a buildup of mold.
context: About eight times.\It was tough, wasn't it?\Yeah.\I would've been able to deal with stray dogs, but...\Wolves are tough.\That's because they kill many humans in order to obtain-\Stop it!\I'm sorry I said that your brain had a buildup of mold. response:	So please... Stop.
context: It was tough, wasn't it?\Yeah.\I would've been able to deal with stray dogs, but...\Wolves are tough.\That's because they kill many humans in order to obtain-\Stop it!\I'm sorry I said that your brain had a buildup of mold.\So please... Stop. response:	I'm sorry.
context: Yeah.\I would've been able to deal with stray dogs, but...\Wolves are tough.\That's because they kill many humans in order to obtain-\Stop it!\I'm sorry I said that your brain had a buildup of mold.\So please... Stop.\I'm sorry. response:	Are you still mad?
context: I would've been able to deal with stray dogs, but...\Wolves are tough.\That's because they kill many humans in order to obtain-\Stop it!\I'm sorry I said that your brain had a buildup of mold.\So please... Stop.\I'm sorry.\Are you still mad? response:	I am.
context: Wolves are tough.\That's because they kill many humans in order to obtain-\Stop it!\I'm sorry I said that your brain had a buildup of mold.\So please... Stop.\I'm sorry.\Are you still mad?\I am. response:	Don't say something like that again.
context: That's because they kill many humans in order to obtain-\Stop it!\I'm sorry I said that your brain had a buildup of mold.\So please... Stop.\I'm sorry.\Are you still mad?\I am.\Don't say something like that again. response:	Wolves live in the forest.
context: Stop it!\I'm sorry I said that your brain had a buildup of mold.\So please... Stop.\I'm sorry.\Are you still mad?\I am.\Don't say something like that again.\Wolves live in the forest. response:	Dogs live with humans.
context: I'm sorry I said that your brain had a buildup of mold.\So please... Stop.\I'm sorry.\Are you still mad?\I am.\Don't say something like that again.\Wolves live in the forest.\Dogs live with humans. response:	That's the difference in their toughness.
context: So please... Stop.\I'm sorry.\Are you still mad?\I am.\Don't say something like that again.\Wolves live in the forest.\Dogs live with humans.\That's the difference in their toughness. response:	Wolves only know how to hunt for humans.
context: I'm sorry.\Are you still mad?\I am.\Don't say something like that again.\Wolves live in the forest.\Dogs live with humans.\That's the difference in their toughness.\Wolves only know how to hunt for humans. response:	It's how they deal with fear.
context: Are you still mad?\I am.\Don't say something like that again.\Wolves live in the forest.\Dogs live with humans.\That's the difference in their toughness.\Wolves only know how to hunt for humans.\It's how they deal with fear. response:	So, we then think to ourselves,
context: I am.\Don't say something like that again.\Wolves live in the forest.\Dogs live with humans.\That's the difference in their toughness.\Wolves only know how to hunt for humans.\It's how they deal with fear.\So, we then think to ourselves, response:	When humans enter the forest, how should we react?
context: Don't say something like that again.\Wolves live in the forest.\Dogs live with humans.\That's the difference in their toughness.\Wolves only know how to hunt for humans.\It's how they deal with fear.\So, we then think to ourselves,\When humans enter the forest, how should we react? response:	You've attacked humans too?!
context: Wolves live in the forest.\Dogs live with humans.\That's the difference in their toughness.\Wolves only know how to hunt for humans.\It's how they deal with fear.\So, we then think to ourselves,\When humans enter the forest, how should we react?\You've attacked humans too?! response:	Even I...
context: Dogs live with humans.\That's the difference in their toughness.\Wolves only know how to hunt for humans.\It's how they deal with fear.\So, we then think to ourselves,\When humans enter the forest, how should we react?\You've attacked humans too?!\Even I... response:	Have things I can't answer.
context: That's the difference in their toughness.\Wolves only know how to hunt for humans.\It's how they deal with fear.\So, we then think to ourselves,\When humans enter the forest, how should we react?\You've attacked humans too?!\Even I...\Have things I can't answer. response:	I'm sorry.
context: Wolves only know how to hunt for humans.\It's how they deal with fear.\So, we then think to ourselves,\When humans enter the forest, how should we react?\You've attacked humans too?!\Even I...\Have things I can't answer.\I'm sorry. response:	Now we're even!
context: It's how they deal with fear.\So, we then think to ourselves,\When humans enter the forest, how should we react?\You've attacked humans too?!\Even I...\Have things I can't answer.\I'm sorry.\Now we're even! response:	The worlds that you and I live in are different.
context: So, we then think to ourselves,\When humans enter the forest, how should we react?\You've attacked humans too?!\Even I...\Have things I can't answer.\I'm sorry.\Now we're even!\The worlds that you and I live in are different. response:	Seven apples on the witch's tree
context: When humans enter the forest, how should we react?\You've attacked humans too?!\Even I...\Have things I can't answer.\I'm sorry.\Now we're even!\The worlds that you and I live in are different.\Seven apples on the witch's tree response:	With seven seeds to plant inside of me
context: You've attacked humans too?!\Even I...\Have things I can't answer.\I'm sorry.\Now we're even!\The worlds that you and I live in are different.\Seven apples on the witch's tree\With seven seeds to plant inside of me response:	In spring time I grew a magic song
context: Even I...\Have things I can't answer.\I'm sorry.\Now we're even!\The worlds that you and I live in are different.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song response:	Then skipping along,
context: Have things I can't answer.\I'm sorry.\Now we're even!\The worlds that you and I live in are different.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along, response:	I sang the song to everyone
context: I'm sorry.\Now we're even!\The worlds that you and I live in are different.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone response:	I look at the world through apple eyes
context: Now we're even!\The worlds that you and I live in are different.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes response:	And cut myself a slice of sunshine pie
context: The worlds that you and I live in are different.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie response:	I danced with the peanuts for the flies
context: Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies response:	Till someone had told me
context: With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me response:	To say hello for every good-bye
context: In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye response:	Saw some sugar stars
context: Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars response:	I'll put them in a jar
context: I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar response:	And we'll wish around the world
context: I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world response:	Oh we'll wish around the world
context: And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world response:	I'm a little wolf inside a cart
context: I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart response:	You say,
context: Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say, response:	And off I go from June to May
context: To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May response:	Oh we'll wish around the world
context: Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world response:	Let's wish around the world
context: I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world\Let's wish around the world response:	Next, Wolf and Business Sense.
context: And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world\Let's wish around the world\Next, Wolf and Business Sense. response:	Next, Wolf and Business Sense.
