context: There you go, making that face again, response:	biting onto your lips.
context: Oh yeah, I haven't confirmed this with you yet.\Yes?\Do you want to play the koto too?\If I were given...\If I were given that chance once more, I...\I'm not dexterous and I have stiff fingers, so you might not be able to play well.\Is that still okay with you?\Yes. response:	Asagi, did you know?
context: Yes?\Do you want to play the koto too?\If I were given...\If I were given that chance once more, I...\I'm not dexterous and I have stiff fingers, so you might not be able to play well.\Is that still okay with you?\Yes.\Asagi, did you know? response:	Akagane always, always...
context: Do you want to play the koto too?\If I were given...\If I were given that chance once more, I...\I'm not dexterous and I have stiff fingers, so you might not be able to play well.\Is that still okay with you?\Yes.\Asagi, did you know?\Akagane always, always... response:	I did it! Wake up, Natsume!
context: If I were given...\If I were given that chance once more, I...\I'm not dexterous and I have stiff fingers, so you might not be able to play well.\Is that still okay with you?\Yes.\Asagi, did you know?\Akagane always, always...\I did it! Wake up, Natsume! response:	Thank goodness.
context: If I were given that chance once more, I...\I'm not dexterous and I have stiff fingers, so you might not be able to play well.\Is that still okay with you?\Yes.\Asagi, did you know?\Akagane always, always...\I did it! Wake up, Natsume!\Thank goodness. response:	We can still make it. Let's go.
context: I'm not dexterous and I have stiff fingers, so you might not be able to play well.\Is that still okay with you?\Yes.\Asagi, did you know?\Akagane always, always...\I did it! Wake up, Natsume!\Thank goodness.\We can still make it. Let's go. response:	Akagane? What is it? What's going-
context: Is that still okay with you?\Yes.\Asagi, did you know?\Akagane always, always...\I did it! Wake up, Natsume!\Thank goodness.\We can still make it. Let's go.\Akagane? What is it? What's going- response:	Asagi, the path to Isozuki is still open right now.
context: Yes.\Asagi, did you know?\Akagane always, always...\I did it! Wake up, Natsume!\Thank goodness.\We can still make it. Let's go.\Akagane? What is it? What's going-\Asagi, the path to Isozuki is still open right now. response:	Go and...
context: Asagi, did you know?\Akagane always, always...\I did it! Wake up, Natsume!\Thank goodness.\We can still make it. Let's go.\Akagane? What is it? What's going-\Asagi, the path to Isozuki is still open right now.\Go and... response:	I found you!
context: Akagane always, always...\I did it! Wake up, Natsume!\Thank goodness.\We can still make it. Let's go.\Akagane? What is it? What's going-\Asagi, the path to Isozuki is still open right now.\Go and...\I found you! response:	We promised! I'm here for your guts!
context: I did it! Wake up, Natsume!\Thank goodness.\We can still make it. Let's go.\Akagane? What is it? What's going-\Asagi, the path to Isozuki is still open right now.\Go and...\I found you!\We promised! I'm here for your guts! response:	The one from before!
context: Thank goodness.\We can still make it. Let's go.\Akagane? What is it? What's going-\Asagi, the path to Isozuki is still open right now.\Go and...\I found you!\We promised! I'm here for your guts!\The one from before! response:	Akagane...
context: We can still make it. Let's go.\Akagane? What is it? What's going-\Asagi, the path to Isozuki is still open right now.\Go and...\I found you!\We promised! I'm here for your guts!\The one from before!\Akagane... response:	Damn it!
context: Akagane? What is it? What's going-\Asagi, the path to Isozuki is still open right now.\Go and...\I found you!\We promised! I'm here for your guts!\The one from before!\Akagane...\Damn it! response:	The koto is...
context: Asagi, the path to Isozuki is still open right now.\Go and...\I found you!\We promised! I'm here for your guts!\The one from before!\Akagane...\Damn it!\The koto is... response:	Asagi's... Bullseye's... precious...
context: Go and...\I found you!\We promised! I'm here for your guts!\The one from before!\Akagane...\Damn it!\The koto is...\Asagi's... Bullseye's... precious... response:	Natsume!
context: I found you!\We promised! I'm here for your guts!\The one from before!\Akagane...\Damn it!\The koto is...\Asagi's... Bullseye's... precious...\Natsume! response:	Natsume.
context: We promised! I'm here for your guts!\The one from before!\Akagane...\Damn it!\The koto is...\Asagi's... Bullseye's... precious...\Natsume!\Natsume. response:	Natsume!
context: The one from before!\Akagane...\Damn it!\The koto is...\Asagi's... Bullseye's... precious...\Natsume!\Natsume.\Natsume! response:	Are you okay?
context: Akagane...\Damn it!\The koto is...\Asagi's... Bullseye's... precious...\Natsume!\Natsume.\Natsume!\Are you okay? response:	Y-Yeah...
context: Damn it!\The koto is...\Asagi's... Bullseye's... precious...\Natsume!\Natsume.\Natsume!\Are you okay?\Y-Yeah... response:	I chased him away.
context: The koto is...\Asagi's... Bullseye's... precious...\Natsume!\Natsume.\Natsume!\Are you okay?\Y-Yeah...\I chased him away. response:	How about the koto?
context: Asagi's... Bullseye's... precious...\Natsume!\Natsume.\Natsume!\Are you okay?\Y-Yeah...\I chased him away.\How about the koto? response:	It's safe. You protected it.
context: Natsume!\Natsume.\Natsume!\Are you okay?\Y-Yeah...\I chased him away.\How about the koto?\It's safe. You protected it. response:	I see, that's great.
context: Natsume.\Natsume!\Are you okay?\Y-Yeah...\I chased him away.\How about the koto?\It's safe. You protected it.\I see, that's great. response:	Think you can stand?
context: Natsume!\Are you okay?\Y-Yeah...\I chased him away.\How about the koto?\It's safe. You protected it.\I see, that's great.\Think you can stand? response:	We can make it if we hurry.
context: Are you okay?\Y-Yeah...\I chased him away.\How about the koto?\It's safe. You protected it.\I see, that's great.\Think you can stand?\We can make it if we hurry. response:	If you can't, I'll carry you.
context: Y-Yeah...\I chased him away.\How about the koto?\It's safe. You protected it.\I see, that's great.\Think you can stand?\We can make it if we hurry.\If you can't, I'll carry you. response:	What about you, Bullseye? You can't go with those wounds.
context: I chased him away.\How about the koto?\It's safe. You protected it.\I see, that's great.\Think you can stand?\We can make it if we hurry.\If you can't, I'll carry you.\What about you, Bullseye? You can't go with those wounds. response:	Let's go, Natsume.
context: How about the koto?\It's safe. You protected it.\I see, that's great.\Think you can stand?\We can make it if we hurry.\If you can't, I'll carry you.\What about you, Bullseye? You can't go with those wounds.\Let's go, Natsume. response:	Let's go!
context: It's safe. You protected it.\I see, that's great.\Think you can stand?\We can make it if we hurry.\If you can't, I'll carry you.\What about you, Bullseye? You can't go with those wounds.\Let's go, Natsume.\Let's go! response:	I thought that if it were possible, I would like to play once more.
context: I see, that's great.\Think you can stand?\We can make it if we hurry.\If you can't, I'll carry you.\What about you, Bullseye? You can't go with those wounds.\Let's go, Natsume.\Let's go!\I thought that if it were possible, I would like to play once more. response:	I always, always played only for him.
context: Think you can stand?\We can make it if we hurry.\If you can't, I'll carry you.\What about you, Bullseye? You can't go with those wounds.\Let's go, Natsume.\Let's go!\I thought that if it were possible, I would like to play once more.\I always, always played only for him. response:	So...
context: We can make it if we hurry.\If you can't, I'll carry you.\What about you, Bullseye? You can't go with those wounds.\Let's go, Natsume.\Let's go!\I thought that if it were possible, I would like to play once more.\I always, always played only for him.\So... response:	If I could play once more,
context: If you can't, I'll carry you.\What about you, Bullseye? You can't go with those wounds.\Let's go, Natsume.\Let's go!\I thought that if it were possible, I would like to play once more.\I always, always played only for him.\So...\If I could play once more, response:	it would be for my kind and precious friend.
context: What about you, Bullseye? You can't go with those wounds.\Let's go, Natsume.\Let's go!\I thought that if it were possible, I would like to play once more.\I always, always played only for him.\So...\If I could play once more,\it would be for my kind and precious friend. response:	I wanted to play for you.
context: Let's go, Natsume.\Let's go!\I thought that if it were possible, I would like to play once more.\I always, always played only for him.\So...\If I could play once more,\it would be for my kind and precious friend.\I wanted to play for you. response:	Will you listen, Akagane?
context: Let's go!\I thought that if it were possible, I would like to play once more.\I always, always played only for him.\So...\If I could play once more,\it would be for my kind and precious friend.\I wanted to play for you.\Will you listen, Akagane? response:	I could hear music from far away.
context: I thought that if it were possible, I would like to play once more.\I always, always played only for him.\So...\If I could play once more,\it would be for my kind and precious friend.\I wanted to play for you.\Will you listen, Akagane?\I could hear music from far away. response:	A beautiful sound that I had never heard before.
context: I always, always played only for him.\So...\If I could play once more,\it would be for my kind and precious friend.\I wanted to play for you.\Will you listen, Akagane?\I could hear music from far away.\A beautiful sound that I had never heard before. response:	But even so, that sound...
context: So...\If I could play once more,\it would be for my kind and precious friend.\I wanted to play for you.\Will you listen, Akagane?\I could hear music from far away.\A beautiful sound that I had never heard before.\But even so, that sound... response:	came from my fingers and made the air vibrate.
context: If I could play once more,\it would be for my kind and precious friend.\I wanted to play for you.\Will you listen, Akagane?\I could hear music from far away.\A beautiful sound that I had never heard before.\But even so, that sound...\came from my fingers and made the air vibrate. response:	Asagi left my body as if she was falling towards the sky.
context: it would be for my kind and precious friend.\I wanted to play for you.\Will you listen, Akagane?\I could hear music from far away.\A beautiful sound that I had never heard before.\But even so, that sound...\came from my fingers and made the air vibrate.\Asagi left my body as if she was falling towards the sky. response:	Thanks for everything.
context: I wanted to play for you.\Will you listen, Akagane?\I could hear music from far away.\A beautiful sound that I had never heard before.\But even so, that sound...\came from my fingers and made the air vibrate.\Asagi left my body as if she was falling towards the sky.\Thanks for everything. response:	What are you going to do now?
context: Will you listen, Akagane?\I could hear music from far away.\A beautiful sound that I had never heard before.\But even so, that sound...\came from my fingers and made the air vibrate.\Asagi left my body as if she was falling towards the sky.\Thanks for everything.\What are you going to do now? response:	I'll take Asagi and return to my home.
context: I could hear music from far away.\A beautiful sound that I had never heard before.\But even so, that sound...\came from my fingers and made the air vibrate.\Asagi left my body as if she was falling towards the sky.\Thanks for everything.\What are you going to do now?\I'll take Asagi and return to my home. response:	I see.
context: A beautiful sound that I had never heard before.\But even so, that sound...\came from my fingers and made the air vibrate.\Asagi left my body as if she was falling towards the sky.\Thanks for everything.\What are you going to do now?\I'll take Asagi and return to my home.\I see. response:	She's just in a deep, deep sleep.
context: But even so, that sound...\came from my fingers and made the air vibrate.\Asagi left my body as if she was falling towards the sky.\Thanks for everything.\What are you going to do now?\I'll take Asagi and return to my home.\I see.\She's just in a deep, deep sleep. response:	Yeah.
context: came from my fingers and made the air vibrate.\Asagi left my body as if she was falling towards the sky.\Thanks for everything.\What are you going to do now?\I'll take Asagi and return to my home.\I see.\She's just in a deep, deep sleep.\Yeah. response:	See you, Asagi.
context: Asagi left my body as if she was falling towards the sky.\Thanks for everything.\What are you going to do now?\I'll take Asagi and return to my home.\I see.\She's just in a deep, deep sleep.\Yeah.\See you, Asagi. response:	See you, Bullseye.
context: Thanks for everything.\What are you going to do now?\I'll take Asagi and return to my home.\I see.\She's just in a deep, deep sleep.\Yeah.\See you, Asagi.\See you, Bullseye. response:	Yeah.
context: What are you going to do now?\I'll take Asagi and return to my home.\I see.\She's just in a deep, deep sleep.\Yeah.\See you, Asagi.\See you, Bullseye.\Yeah. response:	See you, Natsume!
context: I'll take Asagi and return to my home.\I see.\She's just in a deep, deep sleep.\Yeah.\See you, Asagi.\See you, Bullseye.\Yeah.\See you, Natsume! response:	Where'd you go when I was in trouble, sensei?
context: I see.\She's just in a deep, deep sleep.\Yeah.\See you, Asagi.\See you, Bullseye.\Yeah.\See you, Natsume!\Where'd you go when I was in trouble, sensei? response:	Feel better now, nice guy?
context: She's just in a deep, deep sleep.\Yeah.\See you, Asagi.\See you, Bullseye.\Yeah.\See you, Natsume!\Where'd you go when I was in trouble, sensei?\Feel better now, nice guy? response:	I'm hungry. Buy me some steamed buns.
context: Yeah.\See you, Asagi.\See you, Bullseye.\Yeah.\See you, Natsume!\Where'd you go when I was in trouble, sensei?\Feel better now, nice guy?\I'm hungry. Buy me some steamed buns. response:	Nanatsuji isn't open yet.
context: See you, Asagi.\See you, Bullseye.\Yeah.\See you, Natsume!\Where'd you go when I was in trouble, sensei?\Feel better now, nice guy?\I'm hungry. Buy me some steamed buns.\Nanatsuji isn't open yet. response:	Wh-What?!
context: See you, Bullseye.\Yeah.\See you, Natsume!\Where'd you go when I was in trouble, sensei?\Feel better now, nice guy?\I'm hungry. Buy me some steamed buns.\Nanatsuji isn't open yet.\Wh-What?! response:	Was there a place where you wanted to be forever, Nyanko-sensei?
context: Yeah.\See you, Natsume!\Where'd you go when I was in trouble, sensei?\Feel better now, nice guy?\I'm hungry. Buy me some steamed buns.\Nanatsuji isn't open yet.\Wh-What?!\Was there a place where you wanted to be forever, Nyanko-sensei? response:	I don't ever need that.
context: See you, Natsume!\Where'd you go when I was in trouble, sensei?\Feel better now, nice guy?\I'm hungry. Buy me some steamed buns.\Nanatsuji isn't open yet.\Wh-What?!\Was there a place where you wanted to be forever, Nyanko-sensei?\I don't ever need that. response:	Me too, sensei.
context: Where'd you go when I was in trouble, sensei?\Feel better now, nice guy?\I'm hungry. Buy me some steamed buns.\Nanatsuji isn't open yet.\Wh-What?!\Was there a place where you wanted to be forever, Nyanko-sensei?\I don't ever need that.\Me too, sensei. response:	That's what I always thought, anyway.
context: Feel better now, nice guy?\I'm hungry. Buy me some steamed buns.\Nanatsuji isn't open yet.\Wh-What?!\Was there a place where you wanted to be forever, Nyanko-sensei?\I don't ever need that.\Me too, sensei.\That's what I always thought, anyway. response:	I-Idiot! Don't hug me!
context: I'm hungry. Buy me some steamed buns.\Nanatsuji isn't open yet.\Wh-What?!\Was there a place where you wanted to be forever, Nyanko-sensei?\I don't ever need that.\Me too, sensei.\That's what I always thought, anyway.\I-Idiot! Don't hug me! response:	Let go! Let go!
context: Nanatsuji isn't open yet.\Wh-What?!\Was there a place where you wanted to be forever, Nyanko-sensei?\I don't ever need that.\Me too, sensei.\That's what I always thought, anyway.\I-Idiot! Don't hug me!\Let go! Let go! response:	I tried to play on what they left behind,
context: Wh-What?!\Was there a place where you wanted to be forever, Nyanko-sensei?\I don't ever need that.\Me too, sensei.\That's what I always thought, anyway.\I-Idiot! Don't hug me!\Let go! Let go!\I tried to play on what they left behind, response:	but that beautiful sound never came from it again.
context: Was there a place where you wanted to be forever, Nyanko-sensei?\I don't ever need that.\Me too, sensei.\That's what I always thought, anyway.\I-Idiot! Don't hug me!\Let go! Let go!\I tried to play on what they left behind,\but that beautiful sound never came from it again. response:	That sound didn't come from my fingers, but played through her heart.
context: I don't ever need that.\Me too, sensei.\That's what I always thought, anyway.\I-Idiot! Don't hug me!\Let go! Let go!\I tried to play on what they left behind,\but that beautiful sound never came from it again.\That sound didn't come from my fingers, but played through her heart. response:	Breakfast is ready!
context: Me too, sensei.\That's what I always thought, anyway.\I-Idiot! Don't hug me!\Let go! Let go!\I tried to play on what they left behind,\but that beautiful sound never came from it again.\That sound didn't come from my fingers, but played through her heart.\Breakfast is ready! response:	Okay!
context: That's what I always thought, anyway.\I-Idiot! Don't hug me!\Let go! Let go!\I tried to play on what they left behind,\but that beautiful sound never came from it again.\That sound didn't come from my fingers, but played through her heart.\Breakfast is ready!\Okay! response:	In the western skies where the colors were changing
context: I-Idiot! Don't hug me!\Let go! Let go!\I tried to play on what they left behind,\but that beautiful sound never came from it again.\That sound didn't come from my fingers, but played through her heart.\Breakfast is ready!\Okay!\In the western skies where the colors were changing response:	and rays of light were piercing through,
context: Let go! Let go!\I tried to play on what they left behind,\but that beautiful sound never came from it again.\That sound didn't come from my fingers, but played through her heart.\Breakfast is ready!\Okay!\In the western skies where the colors were changing\and rays of light were piercing through, response:	the evening rain had stopped that day,
context: I tried to play on what they left behind,\but that beautiful sound never came from it again.\That sound didn't come from my fingers, but played through her heart.\Breakfast is ready!\Okay!\In the western skies where the colors were changing\and rays of light were piercing through,\the evening rain had stopped that day, response:	and I noticed the scent of summer.
context: but that beautiful sound never came from it again.\That sound didn't come from my fingers, but played through her heart.\Breakfast is ready!\Okay!\In the western skies where the colors were changing\and rays of light were piercing through,\the evening rain had stopped that day,\and I noticed the scent of summer. response:	Among the crowded, shining lights,
context: That sound didn't come from my fingers, but played through her heart.\Breakfast is ready!\Okay!\In the western skies where the colors were changing\and rays of light were piercing through,\the evening rain had stopped that day,\and I noticed the scent of summer.\Among the crowded, shining lights, response:	I strained my ears to listen,
context: Breakfast is ready!\Okay!\In the western skies where the colors were changing\and rays of light were piercing through,\the evening rain had stopped that day,\and I noticed the scent of summer.\Among the crowded, shining lights,\I strained my ears to listen, response:	and I could hear traces of my dear friends.
context: Okay!\In the western skies where the colors were changing\and rays of light were piercing through,\the evening rain had stopped that day,\and I noticed the scent of summer.\Among the crowded, shining lights,\I strained my ears to listen,\and I could hear traces of my dear friends. response:	The summer evening sky, the fragrant scents,
context: In the western skies where the colors were changing\and rays of light were piercing through,\the evening rain had stopped that day,\and I noticed the scent of summer.\Among the crowded, shining lights,\I strained my ears to listen,\and I could hear traces of my dear friends.\The summer evening sky, the fragrant scents, response:	and the vivid passing days were just the same,
context: and rays of light were piercing through,\the evening rain had stopped that day,\and I noticed the scent of summer.\Among the crowded, shining lights,\I strained my ears to listen,\and I could hear traces of my dear friends.\The summer evening sky, the fragrant scents,\and the vivid passing days were just the same, response:	and so I laughed; it was just like
context: the evening rain had stopped that day,\and I noticed the scent of summer.\Among the crowded, shining lights,\I strained my ears to listen,\and I could hear traces of my dear friends.\The summer evening sky, the fragrant scents,\and the vivid passing days were just the same,\and so I laughed; it was just like response:	my memory of that summer.
context: and I noticed the scent of summer.\Among the crowded, shining lights,\I strained my ears to listen,\and I could hear traces of my dear friends.\The summer evening sky, the fragrant scents,\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer. response:	Ah, sensei! What are you doing?
context: Among the crowded, shining lights,\I strained my ears to listen,\and I could hear traces of my dear friends.\The summer evening sky, the fragrant scents,\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\Ah, sensei! What are you doing? response:	I wouldn't do that.
context: I strained my ears to listen,\and I could hear traces of my dear friends.\The summer evening sky, the fragrant scents,\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\Ah, sensei! What are you doing?\I wouldn't do that. response:	Don't play dumb! Get out!
context: and I could hear traces of my dear friends.\The summer evening sky, the fragrant scents,\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\Ah, sensei! What are you doing?\I wouldn't do that.\Don't play dumb! Get out! response:	Sure, I'll get out! You idiot!
context: The summer evening sky, the fragrant scents,\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\Ah, sensei! What are you doing?\I wouldn't do that.\Don't play dumb! Get out!\Sure, I'll get out! You idiot! response:	And then I fell into a hole.
context: and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\Ah, sensei! What are you doing?\I wouldn't do that.\Don't play dumb! Get out!\Sure, I'll get out! You idiot!\And then I fell into a hole. response:	Ah! A white piglet fell!
