context: And we broke response:	Everything that was right
context: Don't worry. I won't let you die.\I'll get you a new body right away.\What's wrong with you?!\Just how many lives have already been sacrificed for her to live?!\Perhaps you're right.\Perhaps there is something wrong with us.\For three hundred years, our family has loved a woman who is like a plant.\Damn... response:	What have you done?!
context: I'll get you a new body right away.\What's wrong with you?!\Just how many lives have already been sacrificed for her to live?!\Perhaps you're right.\Perhaps there is something wrong with us.\For three hundred years, our family has loved a woman who is like a plant.\Damn...\What have you done?! response:	The fire! It's spreading to the tree!
context: What's wrong with you?!\Just how many lives have already been sacrificed for her to live?!\Perhaps you're right.\Perhaps there is something wrong with us.\For three hundred years, our family has loved a woman who is like a plant.\Damn...\What have you done?!\The fire! It's spreading to the tree! response:	What is that?
context: Just how many lives have already been sacrificed for her to live?!\Perhaps you're right.\Perhaps there is something wrong with us.\For three hundred years, our family has loved a woman who is like a plant.\Damn...\What have you done?!\The fire! It's spreading to the tree!\What is that? response:	Cherry blossoms?
context: Perhaps you're right.\Perhaps there is something wrong with us.\For three hundred years, our family has loved a woman who is like a plant.\Damn...\What have you done?!\The fire! It's spreading to the tree!\What is that?\Cherry blossoms? response:	Saho, look at the cherry blossoms!
context: Perhaps there is something wrong with us.\For three hundred years, our family has loved a woman who is like a plant.\Damn...\What have you done?!\The fire! It's spreading to the tree!\What is that?\Cherry blossoms?\Saho, look at the cherry blossoms! response:	The tree has bloomed again
context: For three hundred years, our family has loved a woman who is like a plant.\Damn...\What have you done?!\The fire! It's spreading to the tree!\What is that?\Cherry blossoms?\Saho, look at the cherry blossoms!\The tree has bloomed again response:	Saho!
context: Damn...\What have you done?!\The fire! It's spreading to the tree!\What is that?\Cherry blossoms?\Saho, look at the cherry blossoms!\The tree has bloomed again\Saho! response:	No!
context: What have you done?!\The fire! It's spreading to the tree!\What is that?\Cherry blossoms?\Saho, look at the cherry blossoms!\The tree has bloomed again\Saho!\No! response:	Don't go!
context: The fire! It's spreading to the tree!\What is that?\Cherry blossoms?\Saho, look at the cherry blossoms!\The tree has bloomed again\Saho!\No!\Don't go! response:	Please, I'm begging you!
context: What is that?\Cherry blossoms?\Saho, look at the cherry blossoms!\The tree has bloomed again\Saho!\No!\Don't go!\Please, I'm begging you! response:	Saho!
context: Cherry blossoms?\Saho, look at the cherry blossoms!\The tree has bloomed again\Saho!\No!\Don't go!\Please, I'm begging you!\Saho! response:	It is said that some ancient trees come to possess souls of their own...
context: Saho, look at the cherry blossoms!\The tree has bloomed again\Saho!\No!\Don't go!\Please, I'm begging you!\Saho!\It is said that some ancient trees come to possess souls of their own... response:	and thus entice and enthrall the hearts of men.
context: The tree has bloomed again\Saho!\No!\Don't go!\Please, I'm begging you!\Saho!\It is said that some ancient trees come to possess souls of their own...\and thus entice and enthrall the hearts of men. response:	It is also said that should such a tree have a bloom that is beauteous and radiant,
context: Saho!\No!\Don't go!\Please, I'm begging you!\Saho!\It is said that some ancient trees come to possess souls of their own...\and thus entice and enthrall the hearts of men.\It is also said that should such a tree have a bloom that is beauteous and radiant, response:	the effect is even more profound.
context: No!\Don't go!\Please, I'm begging you!\Saho!\It is said that some ancient trees come to possess souls of their own...\and thus entice and enthrall the hearts of men.\It is also said that should such a tree have a bloom that is beauteous and radiant,\the effect is even more profound. response:	The cherry tree avoided being burned to the ground.
context: Don't go!\Please, I'm begging you!\Saho!\It is said that some ancient trees come to possess souls of their own...\and thus entice and enthrall the hearts of men.\It is also said that should such a tree have a bloom that is beauteous and radiant,\the effect is even more profound.\The cherry tree avoided being burned to the ground. response:	However, neither the gardener nor the woman were ever seen again.
context: Please, I'm begging you!\Saho!\It is said that some ancient trees come to possess souls of their own...\and thus entice and enthrall the hearts of men.\It is also said that should such a tree have a bloom that is beauteous and radiant,\the effect is even more profound.\The cherry tree avoided being burned to the ground.\However, neither the gardener nor the woman were ever seen again. response:	Ah, what beautiful cherry blossoms.
context: Saho!\It is said that some ancient trees come to possess souls of their own...\and thus entice and enthrall the hearts of men.\It is also said that should such a tree have a bloom that is beauteous and radiant,\the effect is even more profound.\The cherry tree avoided being burned to the ground.\However, neither the gardener nor the woman were ever seen again.\Ah, what beautiful cherry blossoms. response:	Yes, they seem to melt away the weariness of travel.
context: It is said that some ancient trees come to possess souls of their own...\and thus entice and enthrall the hearts of men.\It is also said that should such a tree have a bloom that is beauteous and radiant,\the effect is even more profound.\The cherry tree avoided being burned to the ground.\However, neither the gardener nor the woman were ever seen again.\Ah, what beautiful cherry blossoms.\Yes, they seem to melt away the weariness of travel. response:	Care to take a rest around here, then?
context: and thus entice and enthrall the hearts of men.\It is also said that should such a tree have a bloom that is beauteous and radiant,\the effect is even more profound.\The cherry tree avoided being burned to the ground.\However, neither the gardener nor the woman were ever seen again.\Ah, what beautiful cherry blossoms.\Yes, they seem to melt away the weariness of travel.\Care to take a rest around here, then? response:	That's a wonderful idea. A perfect place to enjoy a small drink.
context: It is also said that should such a tree have a bloom that is beauteous and radiant,\the effect is even more profound.\The cherry tree avoided being burned to the ground.\However, neither the gardener nor the woman were ever seen again.\Ah, what beautiful cherry blossoms.\Yes, they seem to melt away the weariness of travel.\Care to take a rest around here, then?\That's a wonderful idea. A perfect place to enjoy a small drink. response:	We're in no hurry, after all.
context: the effect is even more profound.\The cherry tree avoided being burned to the ground.\However, neither the gardener nor the woman were ever seen again.\Ah, what beautiful cherry blossoms.\Yes, they seem to melt away the weariness of travel.\Care to take a rest around here, then?\That's a wonderful idea. A perfect place to enjoy a small drink.\We're in no hurry, after all. response:	But my, what a splendid sight.
context: The cherry tree avoided being burned to the ground.\However, neither the gardener nor the woman were ever seen again.\Ah, what beautiful cherry blossoms.\Yes, they seem to melt away the weariness of travel.\Care to take a rest around here, then?\That's a wonderful idea. A perfect place to enjoy a small drink.\We're in no hurry, after all.\But my, what a splendid sight. response:	Yes, there's nothing quite like it.
context: However, neither the gardener nor the woman were ever seen again.\Ah, what beautiful cherry blossoms.\Yes, they seem to melt away the weariness of travel.\Care to take a rest around here, then?\That's a wonderful idea. A perfect place to enjoy a small drink.\We're in no hurry, after all.\But my, what a splendid sight.\Yes, there's nothing quite like it. response:	Tale of the Mushi.
