context: Water. response:	Earth.
context: My mother's necklace! How did you get that?\I didn't steal it, if that's what you're wondering. Tell me where he is.\No!\Enough of this necklace garbage. You promised the scroll!\I wonder how much money this is worth?\A lot, apparently.\Now you help me find what I want, you'll get this back and everyone goes home happy.\Search the woods for the boy and meet back here. response:	Fine.
context: I didn't steal it, if that's what you're wondering. Tell me where he is.\No!\Enough of this necklace garbage. You promised the scroll!\I wonder how much money this is worth?\A lot, apparently.\Now you help me find what I want, you'll get this back and everyone goes home happy.\Search the woods for the boy and meet back here.\Fine. response:	Huh? Where did she go? I don't believe it.
context: No!\Enough of this necklace garbage. You promised the scroll!\I wonder how much money this is worth?\A lot, apparently.\Now you help me find what I want, you'll get this back and everyone goes home happy.\Search the woods for the boy and meet back here.\Fine.\Huh? Where did she go? I don't believe it. response:	What's wrong?
context: Enough of this necklace garbage. You promised the scroll!\I wonder how much money this is worth?\A lot, apparently.\Now you help me find what I want, you'll get this back and everyone goes home happy.\Search the woods for the boy and meet back here.\Fine.\Huh? Where did she go? I don't believe it.\What's wrong? response:	She took the scroll! She's obsessed with that thing.
context: I wonder how much money this is worth?\A lot, apparently.\Now you help me find what I want, you'll get this back and everyone goes home happy.\Search the woods for the boy and meet back here.\Fine.\Huh? Where did she go? I don't believe it.\What's wrong?\She took the scroll! She's obsessed with that thing. response:	It's just a matter of time before she gets us all in deep...
context: A lot, apparently.\Now you help me find what I want, you'll get this back and everyone goes home happy.\Search the woods for the boy and meet back here.\Fine.\Huh? Where did she go? I don't believe it.\What's wrong?\She took the scroll! She's obsessed with that thing.\It's just a matter of time before she gets us all in deep... response:	I got him, come on!
context: Now you help me find what I want, you'll get this back and everyone goes home happy.\Search the woods for the boy and meet back here.\Fine.\Huh? Where did she go? I don't believe it.\What's wrong?\She took the scroll! She's obsessed with that thing.\It's just a matter of time before she gets us all in deep...\I got him, come on! response:	Oh, what? I'm not good enough to kidnap?
context: Search the woods for the boy and meet back here.\Fine.\Huh? Where did she go? I don't believe it.\What's wrong?\She took the scroll! She's obsessed with that thing.\It's just a matter of time before she gets us all in deep...\I got him, come on!\Oh, what? I'm not good enough to kidnap? response:	Nice work.
context: Fine.\Huh? Where did she go? I don't believe it.\What's wrong?\She took the scroll! She's obsessed with that thing.\It's just a matter of time before she gets us all in deep...\I got him, come on!\Oh, what? I'm not good enough to kidnap?\Nice work. response:	Aang, this is all my fault.
context: Huh? Where did she go? I don't believe it.\What's wrong?\She took the scroll! She's obsessed with that thing.\It's just a matter of time before she gets us all in deep...\I got him, come on!\Oh, what? I'm not good enough to kidnap?\Nice work.\Aang, this is all my fault. response:	No, Katara it isn't.
context: What's wrong?\She took the scroll! She's obsessed with that thing.\It's just a matter of time before she gets us all in deep...\I got him, come on!\Oh, what? I'm not good enough to kidnap?\Nice work.\Aang, this is all my fault.\No, Katara it isn't. response:	Yeh, it kind of is.
context: She took the scroll! She's obsessed with that thing.\It's just a matter of time before she gets us all in deep...\I got him, come on!\Oh, what? I'm not good enough to kidnap?\Nice work.\Aang, this is all my fault.\No, Katara it isn't.\Yeh, it kind of is. response:	Give me the boy.
context: It's just a matter of time before she gets us all in deep...\I got him, come on!\Oh, what? I'm not good enough to kidnap?\Nice work.\Aang, this is all my fault.\No, Katara it isn't.\Yeh, it kind of is.\Give me the boy. response:	You give us the scroll.
context: I got him, come on!\Oh, what? I'm not good enough to kidnap?\Nice work.\Aang, this is all my fault.\No, Katara it isn't.\Yeh, it kind of is.\Give me the boy.\You give us the scroll. response:	You're really gonna hand over the Avatar for a stupid piece of parchment!?
context: Oh, what? I'm not good enough to kidnap?\Nice work.\Aang, this is all my fault.\No, Katara it isn't.\Yeh, it kind of is.\Give me the boy.\You give us the scroll.\You're really gonna hand over the Avatar for a stupid piece of parchment!? response:	Don't listen to him! He's trying to turn us against each other.
context: Nice work.\Aang, this is all my fault.\No, Katara it isn't.\Yeh, it kind of is.\Give me the boy.\You give us the scroll.\You're really gonna hand over the Avatar for a stupid piece of parchment!?\Don't listen to him! He's trying to turn us against each other. response:	Your friend is the Avatar?
context: Aang, this is all my fault.\No, Katara it isn't.\Yeh, it kind of is.\Give me the boy.\You give us the scroll.\You're really gonna hand over the Avatar for a stupid piece of parchment!?\Don't listen to him! He's trying to turn us against each other.\Your friend is the Avatar? response:	Sure is, and I'll bet he'll fetch a lot more on the black market then that fancy scroll.
context: No, Katara it isn't.\Yeh, it kind of is.\Give me the boy.\You give us the scroll.\You're really gonna hand over the Avatar for a stupid piece of parchment!?\Don't listen to him! He's trying to turn us against each other.\Your friend is the Avatar?\Sure is, and I'll bet he'll fetch a lot more on the black market then that fancy scroll. response:	Shut your mouth, you water tribe peasant!
context: Yeh, it kind of is.\Give me the boy.\You give us the scroll.\You're really gonna hand over the Avatar for a stupid piece of parchment!?\Don't listen to him! He's trying to turn us against each other.\Your friend is the Avatar?\Sure is, and I'll bet he'll fetch a lot more on the black market then that fancy scroll.\Shut your mouth, you water tribe peasant! response:	Yeh, Sokka, you really should shut your mouth...
context: Give me the boy.\You give us the scroll.\You're really gonna hand over the Avatar for a stupid piece of parchment!?\Don't listen to him! He's trying to turn us against each other.\Your friend is the Avatar?\Sure is, and I'll bet he'll fetch a lot more on the black market then that fancy scroll.\Shut your mouth, you water tribe peasant!\Yeh, Sokka, you really should shut your mouth... response:	I'm just sayin', it's bad business sense.
context: You give us the scroll.\You're really gonna hand over the Avatar for a stupid piece of parchment!?\Don't listen to him! He's trying to turn us against each other.\Your friend is the Avatar?\Sure is, and I'll bet he'll fetch a lot more on the black market then that fancy scroll.\Shut your mouth, you water tribe peasant!\Yeh, Sokka, you really should shut your mouth...\I'm just sayin', it's bad business sense. response:	Just imagine how much the Fire Lord would pay for the Avatar.
context: You're really gonna hand over the Avatar for a stupid piece of parchment!?\Don't listen to him! He's trying to turn us against each other.\Your friend is the Avatar?\Sure is, and I'll bet he'll fetch a lot more on the black market then that fancy scroll.\Shut your mouth, you water tribe peasant!\Yeh, Sokka, you really should shut your mouth...\I'm just sayin', it's bad business sense.\Just imagine how much the Fire Lord would pay for the Avatar. response:	You guys would be set for life!
context: Don't listen to him! He's trying to turn us against each other.\Your friend is the Avatar?\Sure is, and I'll bet he'll fetch a lot more on the black market then that fancy scroll.\Shut your mouth, you water tribe peasant!\Yeh, Sokka, you really should shut your mouth...\I'm just sayin', it's bad business sense.\Just imagine how much the Fire Lord would pay for the Avatar.\You guys would be set for life! response:	Keep the scroll! We can buy a hundred with the reward we will get for the kid.
context: Your friend is the Avatar?\Sure is, and I'll bet he'll fetch a lot more on the black market then that fancy scroll.\Shut your mouth, you water tribe peasant!\Yeh, Sokka, you really should shut your mouth...\I'm just sayin', it's bad business sense.\Just imagine how much the Fire Lord would pay for the Avatar.\You guys would be set for life!\Keep the scroll! We can buy a hundred with the reward we will get for the kid. response:	You'll regret breaking a deal with me!
context: Sure is, and I'll bet he'll fetch a lot more on the black market then that fancy scroll.\Shut your mouth, you water tribe peasant!\Yeh, Sokka, you really should shut your mouth...\I'm just sayin', it's bad business sense.\Just imagine how much the Fire Lord would pay for the Avatar.\You guys would be set for life!\Keep the scroll! We can buy a hundred with the reward we will get for the kid.\You'll regret breaking a deal with me! response:	Thanks, Momo. I owe you a bushel of apples.
context: Shut your mouth, you water tribe peasant!\Yeh, Sokka, you really should shut your mouth...\I'm just sayin', it's bad business sense.\Just imagine how much the Fire Lord would pay for the Avatar.\You guys would be set for life!\Keep the scroll! We can buy a hundred with the reward we will get for the kid.\You'll regret breaking a deal with me!\Thanks, Momo. I owe you a bushel of apples. response:	Aang, are you there?
context: Yeh, Sokka, you really should shut your mouth...\I'm just sayin', it's bad business sense.\Just imagine how much the Fire Lord would pay for the Avatar.\You guys would be set for life!\Keep the scroll! We can buy a hundred with the reward we will get for the kid.\You'll regret breaking a deal with me!\Thanks, Momo. I owe you a bushel of apples.\Aang, are you there? response:	I'm over here, follow my voice!
context: I'm just sayin', it's bad business sense.\Just imagine how much the Fire Lord would pay for the Avatar.\You guys would be set for life!\Keep the scroll! We can buy a hundred with the reward we will get for the kid.\You'll regret breaking a deal with me!\Thanks, Momo. I owe you a bushel of apples.\Aang, are you there?\I'm over here, follow my voice! response:	Where? I can't find you!
context: Just imagine how much the Fire Lord would pay for the Avatar.\You guys would be set for life!\Keep the scroll! We can buy a hundred with the reward we will get for the kid.\You'll regret breaking a deal with me!\Thanks, Momo. I owe you a bushel of apples.\Aang, are you there?\I'm over here, follow my voice!\Where? I can't find you! response:	I'm right here!
context: You guys would be set for life!\Keep the scroll! We can buy a hundred with the reward we will get for the kid.\You'll regret breaking a deal with me!\Thanks, Momo. I owe you a bushel of apples.\Aang, are you there?\I'm over here, follow my voice!\Where? I can't find you!\I'm right here! response:	Uhh, never mind! I'll find you!
context: Keep the scroll! We can buy a hundred with the reward we will get for the kid.\You'll regret breaking a deal with me!\Thanks, Momo. I owe you a bushel of apples.\Aang, are you there?\I'm over here, follow my voice!\Where? I can't find you!\I'm right here!\Uhh, never mind! I'll find you! response:	Run!
context: You'll regret breaking a deal with me!\Thanks, Momo. I owe you a bushel of apples.\Aang, are you there?\I'm over here, follow my voice!\Where? I can't find you!\I'm right here!\Uhh, never mind! I'll find you!\Run! response:	Katara! You're okay!
context: Thanks, Momo. I owe you a bushel of apples.\Aang, are you there?\I'm over here, follow my voice!\Where? I can't find you!\I'm right here!\Uhh, never mind! I'll find you!\Run!\Katara! You're okay! response:	Help me get this boat back in the water so we can get out of here!
context: Aang, are you there?\I'm over here, follow my voice!\Where? I can't find you!\I'm right here!\Uhh, never mind! I'll find you!\Run!\Katara! You're okay!\Help me get this boat back in the water so we can get out of here! response:	We need a team of rhinos to budge this ship.
context: I'm over here, follow my voice!\Where? I can't find you!\I'm right here!\Uhh, never mind! I'll find you!\Run!\Katara! You're okay!\Help me get this boat back in the water so we can get out of here!\We need a team of rhinos to budge this ship. response:	A team of rhinos... or two waterbenders?
context: Where? I can't find you!\I'm right here!\Uhh, never mind! I'll find you!\Run!\Katara! You're okay!\Help me get this boat back in the water so we can get out of here!\We need a team of rhinos to budge this ship.\A team of rhinos... or two waterbenders? response:	Everybody in!
context: I'm right here!\Uhh, never mind! I'll find you!\Run!\Katara! You're okay!\Help me get this boat back in the water so we can get out of here!\We need a team of rhinos to budge this ship.\A team of rhinos... or two waterbenders?\Everybody in! response:	Are you so busy fighting you cannot see your own ship has set sail?
context: Uhh, never mind! I'll find you!\Run!\Katara! You're okay!\Help me get this boat back in the water so we can get out of here!\We need a team of rhinos to budge this ship.\A team of rhinos... or two waterbenders?\Everybody in!\Are you so busy fighting you cannot see your own ship has set sail? response:	We have no time for your proverbs, Uncle!
context: Run!\Katara! You're okay!\Help me get this boat back in the water so we can get out of here!\We need a team of rhinos to budge this ship.\A team of rhinos... or two waterbenders?\Everybody in!\Are you so busy fighting you cannot see your own ship has set sail?\We have no time for your proverbs, Uncle! response:	It's no proverb.
context: Katara! You're okay!\Help me get this boat back in the water so we can get out of here!\We need a team of rhinos to budge this ship.\A team of rhinos... or two waterbenders?\Everybody in!\Are you so busy fighting you cannot see your own ship has set sail?\We have no time for your proverbs, Uncle!\It's no proverb. response:	Bleeding hog-monkeys!
context: Help me get this boat back in the water so we can get out of here!\We need a team of rhinos to budge this ship.\A team of rhinos... or two waterbenders?\Everybody in!\Are you so busy fighting you cannot see your own ship has set sail?\We have no time for your proverbs, Uncle!\It's no proverb.\Bleeding hog-monkeys! response:	Hey! That's my boat!
context: We need a team of rhinos to budge this ship.\A team of rhinos... or two waterbenders?\Everybody in!\Are you so busy fighting you cannot see your own ship has set sail?\We have no time for your proverbs, Uncle!\It's no proverb.\Bleeding hog-monkeys!\Hey! That's my boat! response:	Maybe it should be a proverb.
context: A team of rhinos... or two waterbenders?\Everybody in!\Are you so busy fighting you cannot see your own ship has set sail?\We have no time for your proverbs, Uncle!\It's no proverb.\Bleeding hog-monkeys!\Hey! That's my boat!\Maybe it should be a proverb. response:	Come on, Uncle!
context: Everybody in!\Are you so busy fighting you cannot see your own ship has set sail?\We have no time for your proverbs, Uncle!\It's no proverb.\Bleeding hog-monkeys!\Hey! That's my boat!\Maybe it should be a proverb.\Come on, Uncle! response:	Sokka! Can't you make it go any faster?
context: Are you so busy fighting you cannot see your own ship has set sail?\We have no time for your proverbs, Uncle!\It's no proverb.\Bleeding hog-monkeys!\Hey! That's my boat!\Maybe it should be a proverb.\Come on, Uncle!\Sokka! Can't you make it go any faster? response:	I don't know how. This thing wasn't made by the water tribe.
context: We have no time for your proverbs, Uncle!\It's no proverb.\Bleeding hog-monkeys!\Hey! That's my boat!\Maybe it should be a proverb.\Come on, Uncle!\Sokka! Can't you make it go any faster?\I don't know how. This thing wasn't made by the water tribe. response:	Hey, you did the water whip!
context: It's no proverb.\Bleeding hog-monkeys!\Hey! That's my boat!\Maybe it should be a proverb.\Come on, Uncle!\Sokka! Can't you make it go any faster?\I don't know how. This thing wasn't made by the water tribe.\Hey, you did the water whip! response:	I couldn't have done it without your help!
context: Bleeding hog-monkeys!\Hey! That's my boat!\Maybe it should be a proverb.\Come on, Uncle!\Sokka! Can't you make it go any faster?\I don't know how. This thing wasn't made by the water tribe.\Hey, you did the water whip!\I couldn't have done it without your help! response:	Will you two quit congratulating each other and help me out!
context: Hey! That's my boat!\Maybe it should be a proverb.\Come on, Uncle!\Sokka! Can't you make it go any faster?\I don't know how. This thing wasn't made by the water tribe.\Hey, you did the water whip!\I couldn't have done it without your help!\Will you two quit congratulating each other and help me out! response:	That's good!
context: Maybe it should be a proverb.\Come on, Uncle!\Sokka! Can't you make it go any faster?\I don't know how. This thing wasn't made by the water tribe.\Hey, you did the water whip!\I couldn't have done it without your help!\Will you two quit congratulating each other and help me out!\That's good! response:	Aang, look!
context: Come on, Uncle!\Sokka! Can't you make it go any faster?\I don't know how. This thing wasn't made by the water tribe.\Hey, you did the water whip!\I couldn't have done it without your help!\Will you two quit congratulating each other and help me out!\That's good!\Aang, look! response:	Oh, no!
context: Sokka! Can't you make it go any faster?\I don't know how. This thing wasn't made by the water tribe.\Hey, you did the water whip!\I couldn't have done it without your help!\Will you two quit congratulating each other and help me out!\That's good!\Aang, look!\Oh, no! response:	Have you lost your mind!? This is no time for flute practice!
context: I don't know how. This thing wasn't made by the water tribe.\Hey, you did the water whip!\I couldn't have done it without your help!\Will you two quit congratulating each other and help me out!\That's good!\Aang, look!\Oh, no!\Have you lost your mind!? This is no time for flute practice! response:	We can stop the boat! Aang, together, push and pull the water!
context: Hey, you did the water whip!\I couldn't have done it without your help!\Will you two quit congratulating each other and help me out!\That's good!\Aang, look!\Oh, no!\Have you lost your mind!? This is no time for flute practice!\We can stop the boat! Aang, together, push and pull the water! response:	It's working! It's slowing down!
context: I couldn't have done it without your help!\Will you two quit congratulating each other and help me out!\That's good!\Aang, look!\Oh, no!\Have you lost your mind!? This is no time for flute practice!\We can stop the boat! Aang, together, push and pull the water!\It's working! It's slowing down! response:	We're doing it!
context: Will you two quit congratulating each other and help me out!\That's good!\Aang, look!\Oh, no!\Have you lost your mind!? This is no time for flute practice!\We can stop the boat! Aang, together, push and pull the water!\It's working! It's slowing down!\We're doing it! response:	But we have another problem!
context: That's good!\Aang, look!\Oh, no!\Have you lost your mind!? This is no time for flute practice!\We can stop the boat! Aang, together, push and pull the water!\It's working! It's slowing down!\We're doing it!\But we have another problem! response:	I knew a bison whistle would come in handy. Thanks, Appa.
context: Aang, look!\Oh, no!\Have you lost your mind!? This is no time for flute practice!\We can stop the boat! Aang, together, push and pull the water!\It's working! It's slowing down!\We're doing it!\But we have another problem!\I knew a bison whistle would come in handy. Thanks, Appa. response:	Yeh, we owe ya one.
context: Oh, no!\Have you lost your mind!? This is no time for flute practice!\We can stop the boat! Aang, together, push and pull the water!\It's working! It's slowing down!\We're doing it!\But we have another problem!\I knew a bison whistle would come in handy. Thanks, Appa.\Yeh, we owe ya one. response:	My boat!
context: Have you lost your mind!? This is no time for flute practice!\We can stop the boat! Aang, together, push and pull the water!\It's working! It's slowing down!\We're doing it!\But we have another problem!\I knew a bison whistle would come in handy. Thanks, Appa.\Yeh, we owe ya one.\My boat! response:	Hehe, Prince Zuko, you're really going to get a kick out of this.
context: We can stop the boat! Aang, together, push and pull the water!\It's working! It's slowing down!\We're doing it!\But we have another problem!\I knew a bison whistle would come in handy. Thanks, Appa.\Yeh, we owe ya one.\My boat!\Hehe, Prince Zuko, you're really going to get a kick out of this. response:	The lotus tile was in my sleeve the whole time!
context: It's working! It's slowing down!\We're doing it!\But we have another problem!\I knew a bison whistle would come in handy. Thanks, Appa.\Yeh, we owe ya one.\My boat!\Hehe, Prince Zuko, you're really going to get a kick out of this.\The lotus tile was in my sleeve the whole time! response:	Aang, I still owe you an apology.
context: We're doing it!\But we have another problem!\I knew a bison whistle would come in handy. Thanks, Appa.\Yeh, we owe ya one.\My boat!\Hehe, Prince Zuko, you're really going to get a kick out of this.\The lotus tile was in my sleeve the whole time!\Aang, I still owe you an apology. response:	You were just so good at waterbending without really trying.
context: But we have another problem!\I knew a bison whistle would come in handy. Thanks, Appa.\Yeh, we owe ya one.\My boat!\Hehe, Prince Zuko, you're really going to get a kick out of this.\The lotus tile was in my sleeve the whole time!\Aang, I still owe you an apology.\You were just so good at waterbending without really trying. response:	I got so competitive that I put us all in danger. I'm sorry.
context: I knew a bison whistle would come in handy. Thanks, Appa.\Yeh, we owe ya one.\My boat!\Hehe, Prince Zuko, you're really going to get a kick out of this.\The lotus tile was in my sleeve the whole time!\Aang, I still owe you an apology.\You were just so good at waterbending without really trying.\I got so competitive that I put us all in danger. I'm sorry. response:	That's okay, Katara.
context: Yeh, we owe ya one.\My boat!\Hehe, Prince Zuko, you're really going to get a kick out of this.\The lotus tile was in my sleeve the whole time!\Aang, I still owe you an apology.\You were just so good at waterbending without really trying.\I got so competitive that I put us all in danger. I'm sorry.\That's okay, Katara. response:	Besides, who needs that stupid scroll anyway.
context: My boat!\Hehe, Prince Zuko, you're really going to get a kick out of this.\The lotus tile was in my sleeve the whole time!\Aang, I still owe you an apology.\You were just so good at waterbending without really trying.\I got so competitive that I put us all in danger. I'm sorry.\That's okay, Katara.\Besides, who needs that stupid scroll anyway. response:	Is that really how you feel?
context: Hehe, Prince Zuko, you're really going to get a kick out of this.\The lotus tile was in my sleeve the whole time!\Aang, I still owe you an apology.\You were just so good at waterbending without really trying.\I got so competitive that I put us all in danger. I'm sorry.\That's okay, Katara.\Besides, who needs that stupid scroll anyway.\Is that really how you feel? response:	The scroll!
context: The lotus tile was in my sleeve the whole time!\Aang, I still owe you an apology.\You were just so good at waterbending without really trying.\I got so competitive that I put us all in danger. I'm sorry.\That's okay, Katara.\Besides, who needs that stupid scroll anyway.\Is that really how you feel?\The scroll! response:	First, what did you learn?
context: Aang, I still owe you an apology.\You were just so good at waterbending without really trying.\I got so competitive that I put us all in danger. I'm sorry.\That's okay, Katara.\Besides, who needs that stupid scroll anyway.\Is that really how you feel?\The scroll!\First, what did you learn? response:	Stealing is wrong.
context: You were just so good at waterbending without really trying.\I got so competitive that I put us all in danger. I'm sorry.\That's okay, Katara.\Besides, who needs that stupid scroll anyway.\Is that really how you feel?\The scroll!\First, what did you learn?\Stealing is wrong. response:	Unless it's from pirates!
context: I got so competitive that I put us all in danger. I'm sorry.\That's okay, Katara.\Besides, who needs that stupid scroll anyway.\Is that really how you feel?\The scroll!\First, what did you learn?\Stealing is wrong.\Unless it's from pirates! response:	Good one, Katara.
