context: Pre! Preparation! response:	I'm not strong
context: Salmon is a must, right?\Ah, not seasoned, but normal -\Argh!\Rice balls?!\As if I can win if I make the same lunch box as Kitamura!\Eh?\Not for the lunch box, but for dinner.\I'll get to that later! response:	I had faith in my own housewife abilities.
context: Ah, not seasoned, but normal -\Argh!\Rice balls?!\As if I can win if I make the same lunch box as Kitamura!\Eh?\Not for the lunch box, but for dinner.\I'll get to that later!\I had faith in my own housewife abilities. response:	I took pride in it.
context: Argh!\Rice balls?!\As if I can win if I make the same lunch box as Kitamura!\Eh?\Not for the lunch box, but for dinner.\I'll get to that later!\I had faith in my own housewife abilities.\I took pride in it. response:	Huh?
context: Rice balls?!\As if I can win if I make the same lunch box as Kitamura!\Eh?\Not for the lunch box, but for dinner.\I'll get to that later!\I had faith in my own housewife abilities.\I took pride in it.\Huh? response:	But you know, it was still as a high school student.
context: As if I can win if I make the same lunch box as Kitamura!\Eh?\Not for the lunch box, but for dinner.\I'll get to that later!\I had faith in my own housewife abilities.\I took pride in it.\Huh?\But you know, it was still as a high school student. response:	Even if you are the best among your peers,
context: Eh?\Not for the lunch box, but for dinner.\I'll get to that later!\I had faith in my own housewife abilities.\I took pride in it.\Huh?\But you know, it was still as a high school student.\Even if you are the best among your peers, response:	you can't easily win when you join your elders.
context: Not for the lunch box, but for dinner.\I'll get to that later!\I had faith in my own housewife abilities.\I took pride in it.\Huh?\But you know, it was still as a high school student.\Even if you are the best among your peers,\you can't easily win when you join your elders. response:	I was like a frog in a well,
context: I'll get to that later!\I had faith in my own housewife abilities.\I took pride in it.\Huh?\But you know, it was still as a high school student.\Even if you are the best among your peers,\you can't easily win when you join your elders.\I was like a frog in a well, response:	TL note: A person who is ignorant of the real world.
context: I had faith in my own housewife abilities.\I took pride in it.\Huh?\But you know, it was still as a high school student.\Even if you are the best among your peers,\you can't easily win when you join your elders.\I was like a frog in a well,\TL note: A person who is ignorant of the real world. response:	thrown in the vast sea of adults,
context: I took pride in it.\Huh?\But you know, it was still as a high school student.\Even if you are the best among your peers,\you can't easily win when you join your elders.\I was like a frog in a well,\TL note: A person who is ignorant of the real world.\thrown in the vast sea of adults, response:	and eaten by a shark called Kitamura Miyo...
context: Huh?\But you know, it was still as a high school student.\Even if you are the best among your peers,\you can't easily win when you join your elders.\I was like a frog in a well,\TL note: A person who is ignorant of the real world.\thrown in the vast sea of adults,\and eaten by a shark called Kitamura Miyo... response:	Dried bonito is nice too.
context: But you know, it was still as a high school student.\Even if you are the best among your peers,\you can't easily win when you join your elders.\I was like a frog in a well,\TL note: A person who is ignorant of the real world.\thrown in the vast sea of adults,\and eaten by a shark called Kitamura Miyo...\Dried bonito is nice too. response:	Hey!
context: Even if you are the best among your peers,\you can't easily win when you join your elders.\I was like a frog in a well,\TL note: A person who is ignorant of the real world.\thrown in the vast sea of adults,\and eaten by a shark called Kitamura Miyo...\Dried bonito is nice too.\Hey! response:	What are you doing?!
context: you can't easily win when you join your elders.\I was like a frog in a well,\TL note: A person who is ignorant of the real world.\thrown in the vast sea of adults,\and eaten by a shark called Kitamura Miyo...\Dried bonito is nice too.\Hey!\What are you doing?! response:	Huh?
context: I was like a frog in a well,\TL note: A person who is ignorant of the real world.\thrown in the vast sea of adults,\and eaten by a shark called Kitamura Miyo...\Dried bonito is nice too.\Hey!\What are you doing?!\Huh? response:	What do you mean?
context: TL note: A person who is ignorant of the real world.\thrown in the vast sea of adults,\and eaten by a shark called Kitamura Miyo...\Dried bonito is nice too.\Hey!\What are you doing?!\Huh?\What do you mean? response:	I'm doing the shopping instead, you useless dog.
context: thrown in the vast sea of adults,\and eaten by a shark called Kitamura Miyo...\Dried bonito is nice too.\Hey!\What are you doing?!\Huh?\What do you mean?\I'm doing the shopping instead, you useless dog. response:	Instead of?
context: and eaten by a shark called Kitamura Miyo...\Dried bonito is nice too.\Hey!\What are you doing?!\Huh?\What do you mean?\I'm doing the shopping instead, you useless dog.\Instead of? response:	You've only picked sweets and pudding.
context: Dried bonito is nice too.\Hey!\What are you doing?!\Huh?\What do you mean?\I'm doing the shopping instead, you useless dog.\Instead of?\You've only picked sweets and pudding. response:	What?
context: Hey!\What are you doing?!\Huh?\What do you mean?\I'm doing the shopping instead, you useless dog.\Instead of?\You've only picked sweets and pudding.\What? response:	I also picked dried bonito, right?
context: What are you doing?!\Huh?\What do you mean?\I'm doing the shopping instead, you useless dog.\Instead of?\You've only picked sweets and pudding.\What?\I also picked dried bonito, right? response:	That's for dessert.
context: Huh?\What do you mean?\I'm doing the shopping instead, you useless dog.\Instead of?\You've only picked sweets and pudding.\What?\I also picked dried bonito, right?\That's for dessert. response:	Ah, did you know?
context: What do you mean?\I'm doing the shopping instead, you useless dog.\Instead of?\You've only picked sweets and pudding.\What?\I also picked dried bonito, right?\That's for dessert.\Ah, did you know? response:	If you put soy sauce on pudding, it will taste like melon!
context: I'm doing the shopping instead, you useless dog.\Instead of?\You've only picked sweets and pudding.\What?\I also picked dried bonito, right?\That's for dessert.\Ah, did you know?\If you put soy sauce on pudding, it will taste like melon! response:	Not only is that really old, but it's also a bit off.
context: Instead of?\You've only picked sweets and pudding.\What?\I also picked dried bonito, right?\That's for dessert.\Ah, did you know?\If you put soy sauce on pudding, it will taste like melon!\Not only is that really old, but it's also a bit off. response:	Eh, really?
context: You've only picked sweets and pudding.\What?\I also picked dried bonito, right?\That's for dessert.\Ah, did you know?\If you put soy sauce on pudding, it will taste like melon!\Not only is that really old, but it's also a bit off.\Eh, really? response:	This is not the time for this.
context: What?\I also picked dried bonito, right?\That's for dessert.\Ah, did you know?\If you put soy sauce on pudding, it will taste like melon!\Not only is that really old, but it's also a bit off.\Eh, really?\This is not the time for this. response:	I see!
context: I also picked dried bonito, right?\That's for dessert.\Ah, did you know?\If you put soy sauce on pudding, it will taste like melon!\Not only is that really old, but it's also a bit off.\Eh, really?\This is not the time for this.\I see! response:	Something sharks don't have, but frogs do.
context: That's for dessert.\Ah, did you know?\If you put soy sauce on pudding, it will taste like melon!\Not only is that really old, but it's also a bit off.\Eh, really?\This is not the time for this.\I see!\Something sharks don't have, but frogs do. response:	That is...
context: Ah, did you know?\If you put soy sauce on pudding, it will taste like melon!\Not only is that really old, but it's also a bit off.\Eh, really?\This is not the time for this.\I see!\Something sharks don't have, but frogs do.\That is... response:	Youth!
context: If you put soy sauce on pudding, it will taste like melon!\Not only is that really old, but it's also a bit off.\Eh, really?\This is not the time for this.\I see!\Something sharks don't have, but frogs do.\That is...\Youth! response:	Huh?
context: Not only is that really old, but it's also a bit off.\Eh, really?\This is not the time for this.\I see!\Something sharks don't have, but frogs do.\That is...\Youth!\Huh? response:	Hey, Taiga!
context: Eh, really?\This is not the time for this.\I see!\Something sharks don't have, but frogs do.\That is...\Youth!\Huh?\Hey, Taiga! response:	Have you seen Kitamura-kun - eh?
context: This is not the time for this.\I see!\Something sharks don't have, but frogs do.\That is...\Youth!\Huh?\Hey, Taiga!\Have you seen Kitamura-kun - eh? response:	Hey!
context: I see!\Something sharks don't have, but frogs do.\That is...\Youth!\Huh?\Hey, Taiga!\Have you seen Kitamura-kun - eh?\Hey! response:	Five millimetre under the specified line.
context: Something sharks don't have, but frogs do.\That is...\Youth!\Huh?\Hey, Taiga!\Have you seen Kitamura-kun - eh?\Hey!\Five millimetre under the specified line. response:	Any more or any less won't do!
context: That is...\Youth!\Huh?\Hey, Taiga!\Have you seen Kitamura-kun - eh?\Hey!\Five millimetre under the specified line.\Any more or any less won't do! response:	Just a little longer!
context: Youth!\Huh?\Hey, Taiga!\Have you seen Kitamura-kun - eh?\Hey!\Five millimetre under the specified line.\Any more or any less won't do!\Just a little longer! response:	Just a little longer and it's done!
context: Huh?\Hey, Taiga!\Have you seen Kitamura-kun - eh?\Hey!\Five millimetre under the specified line.\Any more or any less won't do!\Just a little longer!\Just a little longer and it's done! response:	Shut up!
context: Hey, Taiga!\Have you seen Kitamura-kun - eh?\Hey!\Five millimetre under the specified line.\Any more or any less won't do!\Just a little longer!\Just a little longer and it's done!\Shut up! response:	You usually tell me not to eat something like this.
context: Have you seen Kitamura-kun - eh?\Hey!\Five millimetre under the specified line.\Any more or any less won't do!\Just a little longer!\Just a little longer and it's done!\Shut up!\You usually tell me not to eat something like this. response:	What's that?
context: Hey!\Five millimetre under the specified line.\Any more or any less won't do!\Just a little longer!\Just a little longer and it's done!\Shut up!\You usually tell me not to eat something like this.\What's that? response:	Cup ramen?
context: Five millimetre under the specified line.\Any more or any less won't do!\Just a little longer!\Just a little longer and it's done!\Shut up!\You usually tell me not to eat something like this.\What's that?\Cup ramen? response:	Oh, Minorin.
context: Any more or any less won't do!\Just a little longer!\Just a little longer and it's done!\Shut up!\You usually tell me not to eat something like this.\What's that?\Cup ramen?\Oh, Minorin. response:	You even prepared a pot!
context: Just a little longer!\Just a little longer and it's done!\Shut up!\You usually tell me not to eat something like this.\What's that?\Cup ramen?\Oh, Minorin.\You even prepared a pot! response:	Isn't that great!
context: Just a little longer and it's done!\Shut up!\You usually tell me not to eat something like this.\What's that?\Cup ramen?\Oh, Minorin.\You even prepared a pot!\Isn't that great! response:	You two -dum dum du-dum- don't hate!
context: Shut up!\You usually tell me not to eat something like this.\What's that?\Cup ramen?\Oh, Minorin.\You even prepared a pot!\Isn't that great!\You two -dum dum du-dum- don't hate! response:	What is it?
context: You usually tell me not to eat something like this.\What's that?\Cup ramen?\Oh, Minorin.\You even prepared a pot!\Isn't that great!\You two -dum dum du-dum- don't hate!\What is it? response:	You're having cup ramen for lunch?
context: What's that?\Cup ramen?\Oh, Minorin.\You even prepared a pot!\Isn't that great!\You two -dum dum du-dum- don't hate!\What is it?\You're having cup ramen for lunch? response:	How nice.
context: Cup ramen?\Oh, Minorin.\You even prepared a pot!\Isn't that great!\You two -dum dum du-dum- don't hate!\What is it?\You're having cup ramen for lunch?\How nice. response:	I'm tired of cold lunch boxes.
context: Oh, Minorin.\You even prepared a pot!\Isn't that great!\You two -dum dum du-dum- don't hate!\What is it?\You're having cup ramen for lunch?\How nice.\I'm tired of cold lunch boxes. response:	That's a nice smell!
context: You even prepared a pot!\Isn't that great!\You two -dum dum du-dum- don't hate!\What is it?\You're having cup ramen for lunch?\How nice.\I'm tired of cold lunch boxes.\That's a nice smell! response:	How nice!
context: Isn't that great!\You two -dum dum du-dum- don't hate!\What is it?\You're having cup ramen for lunch?\How nice.\I'm tired of cold lunch boxes.\That's a nice smell!\How nice! response:	Looks good!
context: You two -dum dum du-dum- don't hate!\What is it?\You're having cup ramen for lunch?\How nice.\I'm tired of cold lunch boxes.\That's a nice smell!\How nice!\Looks good! response:	Eating them at home is normal,
context: What is it?\You're having cup ramen for lunch?\How nice.\I'm tired of cold lunch boxes.\That's a nice smell!\How nice!\Looks good!\Eating them at home is normal, response:	but eating one in a classroom is novel.
context: You're having cup ramen for lunch?\How nice.\I'm tired of cold lunch boxes.\That's a nice smell!\How nice!\Looks good!\Eating them at home is normal,\but eating one in a classroom is novel. response:	I'll make every lunchtime a bit more fun.
context: How nice.\I'm tired of cold lunch boxes.\That's a nice smell!\How nice!\Looks good!\Eating them at home is normal,\but eating one in a classroom is novel.\I'll make every lunchtime a bit more fun. response:	Kitamura's grandmother doesn't have this sense of youth.
context: I'm tired of cold lunch boxes.\That's a nice smell!\How nice!\Looks good!\Eating them at home is normal,\but eating one in a classroom is novel.\I'll make every lunchtime a bit more fun.\Kitamura's grandmother doesn't have this sense of youth. response:	Today's victory is mine.
context: That's a nice smell!\How nice!\Looks good!\Eating them at home is normal,\but eating one in a classroom is novel.\I'll make every lunchtime a bit more fun.\Kitamura's grandmother doesn't have this sense of youth.\Today's victory is mine. response:	You won't eat with us, Minorin?
context: How nice!\Looks good!\Eating them at home is normal,\but eating one in a classroom is novel.\I'll make every lunchtime a bit more fun.\Kitamura's grandmother doesn't have this sense of youth.\Today's victory is mine.\You won't eat with us, Minorin? response:	Ah, I have the regular club meeting at lunchtime today.
context: Looks good!\Eating them at home is normal,\but eating one in a classroom is novel.\I'll make every lunchtime a bit more fun.\Kitamura's grandmother doesn't have this sense of youth.\Today's victory is mine.\You won't eat with us, Minorin?\Ah, I have the regular club meeting at lunchtime today. response:	Hey, hey!
context: Eating them at home is normal,\but eating one in a classroom is novel.\I'll make every lunchtime a bit more fun.\Kitamura's grandmother doesn't have this sense of youth.\Today's victory is mine.\You won't eat with us, Minorin?\Ah, I have the regular club meeting at lunchtime today.\Hey, hey! response:	Kitamura-man!
context: but eating one in a classroom is novel.\I'll make every lunchtime a bit more fun.\Kitamura's grandmother doesn't have this sense of youth.\Today's victory is mine.\You won't eat with us, Minorin?\Ah, I have the regular club meeting at lunchtime today.\Hey, hey!\Kitamura-man! response:	Let's go already, man!
context: I'll make every lunchtime a bit more fun.\Kitamura's grandmother doesn't have this sense of youth.\Today's victory is mine.\You won't eat with us, Minorin?\Ah, I have the regular club meeting at lunchtime today.\Hey, hey!\Kitamura-man!\Let's go already, man! response:	Sorry, sorry.
context: Kitamura's grandmother doesn't have this sense of youth.\Today's victory is mine.\You won't eat with us, Minorin?\Ah, I have the regular club meeting at lunchtime today.\Hey, hey!\Kitamura-man!\Let's go already, man!\Sorry, sorry. response:	Y-Yo, Kitamura.
context: Today's victory is mine.\You won't eat with us, Minorin?\Ah, I have the regular club meeting at lunchtime today.\Hey, hey!\Kitamura-man!\Let's go already, man!\Sorry, sorry.\Y-Yo, Kitamura. response:	I accidentally overslept, so I have cup ramen today.
context: You won't eat with us, Minorin?\Ah, I have the regular club meeting at lunchtime today.\Hey, hey!\Kitamura-man!\Let's go already, man!\Sorry, sorry.\Y-Yo, Kitamura.\I accidentally overslept, so I have cup ramen today. response:	Eh?
context: Ah, I have the regular club meeting at lunchtime today.\Hey, hey!\Kitamura-man!\Let's go already, man!\Sorry, sorry.\Y-Yo, Kitamura.\I accidentally overslept, so I have cup ramen today.\Eh? response:	You have hot water?
context: Hey, hey!\Kitamura-man!\Let's go already, man!\Sorry, sorry.\Y-Yo, Kitamura.\I accidentally overslept, so I have cup ramen today.\Eh?\You have hot water? response:	Y-Yeah.
context: Kitamura-man!\Let's go already, man!\Sorry, sorry.\Y-Yo, Kitamura.\I accidentally overslept, so I have cup ramen today.\Eh?\You have hot water?\Y-Yeah. response:	Can you share some, in that case?
context: Let's go already, man!\Sorry, sorry.\Y-Yo, Kitamura.\I accidentally overslept, so I have cup ramen today.\Eh?\You have hot water?\Y-Yeah.\Can you share some, in that case? response:	Thanks.
context: Sorry, sorry.\Y-Yo, Kitamura.\I accidentally overslept, so I have cup ramen today.\Eh?\You have hot water?\Y-Yeah.\Can you share some, in that case?\Thanks. response:	My grandmother made me take cup soup with me.
context: Y-Yo, Kitamura.\I accidentally overslept, so I have cup ramen today.\Eh?\You have hot water?\Y-Yeah.\Can you share some, in that case?\Thanks.\My grandmother made me take cup soup with me. response:	She told me there are kids who eat cup ramen at school,
context: I accidentally overslept, so I have cup ramen today.\Eh?\You have hot water?\Y-Yeah.\Can you share some, in that case?\Thanks.\My grandmother made me take cup soup with me.\She told me there are kids who eat cup ramen at school, response:	so I should get some hot water from them.
context: Eh?\You have hot water?\Y-Yeah.\Can you share some, in that case?\Thanks.\My grandmother made me take cup soup with me.\She told me there are kids who eat cup ramen at school,\so I should get some hot water from them. response:	I didn't think people actually would, but your timing is great.
context: You have hot water?\Y-Yeah.\Can you share some, in that case?\Thanks.\My grandmother made me take cup soup with me.\She told me there are kids who eat cup ramen at school,\so I should get some hot water from them.\I didn't think people actually would, but your timing is great. response:	Y-Yeah.
context: Y-Yeah.\Can you share some, in that case?\Thanks.\My grandmother made me take cup soup with me.\She told me there are kids who eat cup ramen at school,\so I should get some hot water from them.\I didn't think people actually would, but your timing is great.\Y-Yeah. response:	Today I'm having this and sandwiches.
context: Can you share some, in that case?\Thanks.\My grandmother made me take cup soup with me.\She told me there are kids who eat cup ramen at school,\so I should get some hot water from them.\I didn't think people actually would, but your timing is great.\Y-Yeah.\Today I'm having this and sandwiches. response:	Good for eating during a meeting.
context: Thanks.\My grandmother made me take cup soup with me.\She told me there are kids who eat cup ramen at school,\so I should get some hot water from them.\I didn't think people actually would, but your timing is great.\Y-Yeah.\Today I'm having this and sandwiches.\Good for eating during a meeting. response:	Kitamura-kun!
context: My grandmother made me take cup soup with me.\She told me there are kids who eat cup ramen at school,\so I should get some hot water from them.\I didn't think people actually would, but your timing is great.\Y-Yeah.\Today I'm having this and sandwiches.\Good for eating during a meeting.\Kitamura-kun! response:	Sorry for the wait, Kushieda!
context: She told me there are kids who eat cup ramen at school,\so I should get some hot water from them.\I didn't think people actually would, but your timing is great.\Y-Yeah.\Today I'm having this and sandwiches.\Good for eating during a meeting.\Kitamura-kun!\Sorry for the wait, Kushieda! response:	Let's go!
context: so I should get some hot water from them.\I didn't think people actually would, but your timing is great.\Y-Yeah.\Today I'm having this and sandwiches.\Good for eating during a meeting.\Kitamura-kun!\Sorry for the wait, Kushieda!\Let's go! response:	See you later, Taiga.
context: I didn't think people actually would, but your timing is great.\Y-Yeah.\Today I'm having this and sandwiches.\Good for eating during a meeting.\Kitamura-kun!\Sorry for the wait, Kushieda!\Let's go!\See you later, Taiga. response:	Yeah...
context: Y-Yeah.\Today I'm having this and sandwiches.\Good for eating during a meeting.\Kitamura-kun!\Sorry for the wait, Kushieda!\Let's go!\See you later, Taiga.\Yeah... response:	Sandwiches are nice as well.
context: Today I'm having this and sandwiches.\Good for eating during a meeting.\Kitamura-kun!\Sorry for the wait, Kushieda!\Let's go!\See you later, Taiga.\Yeah...\Sandwiches are nice as well. response:	Don't eat then.
context: Good for eating during a meeting.\Kitamura-kun!\Sorry for the wait, Kushieda!\Let's go!\See you later, Taiga.\Yeah...\Sandwiches are nice as well.\Don't eat then. response:	Huh?
context: Kitamura-kun!\Sorry for the wait, Kushieda!\Let's go!\See you later, Taiga.\Yeah...\Sandwiches are nice as well.\Don't eat then.\Huh? response:	I mean, you can't eat!
context: Sorry for the wait, Kushieda!\Let's go!\See you later, Taiga.\Yeah...\Sandwiches are nice as well.\Don't eat then.\Huh?\I mean, you can't eat! response:	Here!
context: Let's go!\See you later, Taiga.\Yeah...\Sandwiches are nice as well.\Don't eat then.\Huh?\I mean, you can't eat!\Here! response:	Hey, what are you doing?!
context: See you later, Taiga.\Yeah...\Sandwiches are nice as well.\Don't eat then.\Huh?\I mean, you can't eat!\Here!\Hey, what are you doing?! response:	You can't have it!
context: Yeah...\Sandwiches are nice as well.\Don't eat then.\Huh?\I mean, you can't eat!\Here!\Hey, what are you doing?!\You can't have it! response:	You can't eat it!
context: Sandwiches are nice as well.\Don't eat then.\Huh?\I mean, you can't eat!\Here!\Hey, what are you doing?!\You can't have it!\You can't eat it! response:	What nonsense is that?!
context: Don't eat then.\Huh?\I mean, you can't eat!\Here!\Hey, what are you doing?!\You can't have it!\You can't eat it!\What nonsense is that?! response:	What are they doing?
context: Huh?\I mean, you can't eat!\Here!\Hey, what are you doing?!\You can't have it!\You can't eat it!\What nonsense is that?!\What are they doing? response:	You won't get enough calcium if you only eat cup ramen.
context: I mean, you can't eat!\Here!\Hey, what are you doing?!\You can't have it!\You can't eat it!\What nonsense is that?!\What are they doing?\You won't get enough calcium if you only eat cup ramen. response:	Too hot!
context: Here!\Hey, what are you doing?!\You can't have it!\You can't eat it!\What nonsense is that?!\What are they doing?\You won't get enough calcium if you only eat cup ramen.\Too hot! response:	Here you go!
context: Hey, what are you doing?!\You can't have it!\You can't eat it!\What nonsense is that?!\What are they doing?\You won't get enough calcium if you only eat cup ramen.\Too hot!\Here you go! response:	Sorry for the wait.
context: You can't have it!\You can't eat it!\What nonsense is that?!\What are they doing?\You won't get enough calcium if you only eat cup ramen.\Too hot!\Here you go!\Sorry for the wait. response:	It's not much.
context: You can't eat it!\What nonsense is that?!\What are they doing?\You won't get enough calcium if you only eat cup ramen.\Too hot!\Here you go!\Sorry for the wait.\It's not much. response:	It's not much at all.
context: What nonsense is that?!\What are they doing?\You won't get enough calcium if you only eat cup ramen.\Too hot!\Here you go!\Sorry for the wait.\It's not much.\It's not much at all. response:	I pretend that, and...
context: What are they doing?\You won't get enough calcium if you only eat cup ramen.\Too hot!\Here you go!\Sorry for the wait.\It's not much.\It's not much at all.\I pretend that, and... response:	This plate has a lot!
context: You won't get enough calcium if you only eat cup ramen.\Too hot!\Here you go!\Sorry for the wait.\It's not much.\It's not much at all.\I pretend that, and...\This plate has a lot! response:	Thanks, Minori!
context: Too hot!\Here you go!\Sorry for the wait.\It's not much.\It's not much at all.\I pretend that, and...\This plate has a lot!\Thanks, Minori! response:	I don't need your gratitude.
context: Here you go!\Sorry for the wait.\It's not much.\It's not much at all.\I pretend that, and...\This plate has a lot!\Thanks, Minori!\I don't need your gratitude. response:	If it isn't enough, don't hesitate to ask for more.
context: Sorry for the wait.\It's not much.\It's not much at all.\I pretend that, and...\This plate has a lot!\Thanks, Minori!\I don't need your gratitude.\If it isn't enough, don't hesitate to ask for more. response:	I'll add even more.
context: It's not much.\It's not much at all.\I pretend that, and...\This plate has a lot!\Thanks, Minori!\I don't need your gratitude.\If it isn't enough, don't hesitate to ask for more.\I'll add even more. response:	A bunch more.
context: It's not much at all.\I pretend that, and...\This plate has a lot!\Thanks, Minori!\I don't need your gratitude.\If it isn't enough, don't hesitate to ask for more.\I'll add even more.\A bunch more. response:	But still, taking in carbohydrates immediately after school is over...
context: I pretend that, and...\This plate has a lot!\Thanks, Minori!\I don't need your gratitude.\If it isn't enough, don't hesitate to ask for more.\I'll add even more.\A bunch more.\But still, taking in carbohydrates immediately after school is over... response:	Cup ramen isn't enough to fill my stomach.
context: This plate has a lot!\Thanks, Minori!\I don't need your gratitude.\If it isn't enough, don't hesitate to ask for more.\I'll add even more.\A bunch more.\But still, taking in carbohydrates immediately after school is over...\Cup ramen isn't enough to fill my stomach. response:	And I didn't even eat that.
context: Thanks, Minori!\I don't need your gratitude.\If it isn't enough, don't hesitate to ask for more.\I'll add even more.\A bunch more.\But still, taking in carbohydrates immediately after school is over...\Cup ramen isn't enough to fill my stomach.\And I didn't even eat that. response:	It's not like it matters.
context: I don't need your gratitude.\If it isn't enough, don't hesitate to ask for more.\I'll add even more.\A bunch more.\But still, taking in carbohydrates immediately after school is over...\Cup ramen isn't enough to fill my stomach.\And I didn't even eat that.\It's not like it matters. response:	I'm fine with Ryuuji's normal lunch boxes.
context: If it isn't enough, don't hesitate to ask for more.\I'll add even more.\A bunch more.\But still, taking in carbohydrates immediately after school is over...\Cup ramen isn't enough to fill my stomach.\And I didn't even eat that.\It's not like it matters.\I'm fine with Ryuuji's normal lunch boxes. response:	He's been strange and thinking too much lately.
context: I'll add even more.\A bunch more.\But still, taking in carbohydrates immediately after school is over...\Cup ramen isn't enough to fill my stomach.\And I didn't even eat that.\It's not like it matters.\I'm fine with Ryuuji's normal lunch boxes.\He's been strange and thinking too much lately. response:	Oh, Taiga!
context: A bunch more.\But still, taking in carbohydrates immediately after school is over...\Cup ramen isn't enough to fill my stomach.\And I didn't even eat that.\It's not like it matters.\I'm fine with Ryuuji's normal lunch boxes.\He's been strange and thinking too much lately.\Oh, Taiga! response:	What a pitiable girl you are!
context: But still, taking in carbohydrates immediately after school is over...\Cup ramen isn't enough to fill my stomach.\And I didn't even eat that.\It's not like it matters.\I'm fine with Ryuuji's normal lunch boxes.\He's been strange and thinking too much lately.\Oh, Taiga!\What a pitiable girl you are! response:	You've become unable to live without Takasu Ryuuji feeding you, haven't you?!
context: Cup ramen isn't enough to fill my stomach.\And I didn't even eat that.\It's not like it matters.\I'm fine with Ryuuji's normal lunch boxes.\He's been strange and thinking too much lately.\Oh, Taiga!\What a pitiable girl you are!\You've become unable to live without Takasu Ryuuji feeding you, haven't you?! response:	Huh?!
context: And I didn't even eat that.\It's not like it matters.\I'm fine with Ryuuji's normal lunch boxes.\He's been strange and thinking too much lately.\Oh, Taiga!\What a pitiable girl you are!\You've become unable to live without Takasu Ryuuji feeding you, haven't you?!\Huh?! response:	There, there.
context: It's not like it matters.\I'm fine with Ryuuji's normal lunch boxes.\He's been strange and thinking too much lately.\Oh, Taiga!\What a pitiable girl you are!\You've become unable to live without Takasu Ryuuji feeding you, haven't you?!\Huh?!\There, there. response:	Food is the foundation of everything.
context: I'm fine with Ryuuji's normal lunch boxes.\He's been strange and thinking too much lately.\Oh, Taiga!\What a pitiable girl you are!\You've become unable to live without Takasu Ryuuji feeding you, haven't you?!\Huh?!\There, there.\Food is the foundation of everything. response:	You have to be fed.
context: He's been strange and thinking too much lately.\Oh, Taiga!\What a pitiable girl you are!\You've become unable to live without Takasu Ryuuji feeding you, haven't you?!\Huh?!\There, there.\Food is the foundation of everything.\You have to be fed. response:	Well then!
context: Oh, Taiga!\What a pitiable girl you are!\You've become unable to live without Takasu Ryuuji feeding you, haven't you?!\Huh?!\There, there.\Food is the foundation of everything.\You have to be fed.\Well then! response:	Please enjoy!
context: What a pitiable girl you are!\You've become unable to live without Takasu Ryuuji feeding you, haven't you?!\Huh?!\There, there.\Food is the foundation of everything.\You have to be fed.\Well then!\Please enjoy! response:	A lunch box, huh?
context: You've become unable to live without Takasu Ryuuji feeding you, haven't you?!\Huh?!\There, there.\Food is the foundation of everything.\You have to be fed.\Well then!\Please enjoy!\A lunch box, huh? response:	This isn't it.
context: Huh?!\There, there.\Food is the foundation of everything.\You have to be fed.\Well then!\Please enjoy!\A lunch box, huh?\This isn't it. response:	This isn't it.
context: There, there.\Food is the foundation of everything.\You have to be fed.\Well then!\Please enjoy!\A lunch box, huh?\This isn't it.\This isn't it. response:	This isn't it!
context: Food is the foundation of everything.\You have to be fed.\Well then!\Please enjoy!\A lunch box, huh?\This isn't it.\This isn't it.\This isn't it! response:	This is not how it is!
context: You have to be fed.\Well then!\Please enjoy!\A lunch box, huh?\This isn't it.\This isn't it.\This isn't it!\This is not how it is! response:	What's this for? A party?
context: Well then!\Please enjoy!\A lunch box, huh?\This isn't it.\This isn't it.\This isn't it!\This is not how it is!\What's this for? A party? response:	Looks delicious!
context: Please enjoy!\A lunch box, huh?\This isn't it.\This isn't it.\This isn't it!\This is not how it is!\What's this for? A party?\Looks delicious! response:	I can't eat this much.
context: A lunch box, huh?\This isn't it.\This isn't it.\This isn't it!\This is not how it is!\What's this for? A party?\Looks delicious!\I can't eat this much. response:	Where's Taiga-chan?
context: This isn't it.\This isn't it.\This isn't it!\This is not how it is!\What's this for? A party?\Looks delicious!\I can't eat this much.\Where's Taiga-chan? response:	Don't know.
context: This isn't it.\This isn't it!\This is not how it is!\What's this for? A party?\Looks delicious!\I can't eat this much.\Where's Taiga-chan?\Don't know. response:	Can I take it to work?
context: This isn't it!\This is not how it is!\What's this for? A party?\Looks delicious!\I can't eat this much.\Where's Taiga-chan?\Don't know.\Can I take it to work? response:	Yaegashi-san's wife has run away from him.
context: This is not how it is!\What's this for? A party?\Looks delicious!\I can't eat this much.\Where's Taiga-chan?\Don't know.\Can I take it to work?\Yaegashi-san's wife has run away from him. response:	I'm sure he'll be happy with it!
context: What's this for? A party?\Looks delicious!\I can't eat this much.\Where's Taiga-chan?\Don't know.\Can I take it to work?\Yaegashi-san's wife has run away from him.\I'm sure he'll be happy with it! response:	Ryuu-chan's food is really delicious!
context: Looks delicious!\I can't eat this much.\Where's Taiga-chan?\Don't know.\Can I take it to work?\Yaegashi-san's wife has run away from him.\I'm sure he'll be happy with it!\Ryuu-chan's food is really delicious! response:	I'll be going.
context: I can't eat this much.\Where's Taiga-chan?\Don't know.\Can I take it to work?\Yaegashi-san's wife has run away from him.\I'm sure he'll be happy with it!\Ryuu-chan's food is really delicious!\I'll be going. response:	Guess I'll eat too.
