context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: Leave it to me!\Well, let's head for the Trading Guild for now. You wait at the inn-\My partner is in a crisis,\do I look like an immoral wolf who can groom her fur at leisure at the inn?\No, but...\Do I look like one?!\No, not at all.\That's not the problem. response:	What's the problem, then?
context: Well, let's head for the Trading Guild for now. You wait at the inn-\My partner is in a crisis,\do I look like an immoral wolf who can groom her fur at leisure at the inn?\No, but...\Do I look like one?!\No, not at all.\That's not the problem.\What's the problem, then? response:	The Trading Guild is our home town.
context: My partner is in a crisis,\do I look like an immoral wolf who can groom her fur at leisure at the inn?\No, but...\Do I look like one?!\No, not at all.\That's not the problem.\What's the problem, then?\The Trading Guild is our home town. response:	There's a special meaning when we take women there.
context: do I look like an immoral wolf who can groom her fur at leisure at the inn?\No, but...\Do I look like one?!\No, not at all.\That's not the problem.\What's the problem, then?\The Trading Guild is our home town.\There's a special meaning when we take women there. response:	It'll be fine if you explain our situation.
context: No, but...\Do I look like one?!\No, not at all.\That's not the problem.\What's the problem, then?\The Trading Guild is our home town.\There's a special meaning when we take women there.\It'll be fine if you explain our situation. response:	How are we going to explain it?
context: Do I look like one?!\No, not at all.\That's not the problem.\What's the problem, then?\The Trading Guild is our home town.\There's a special meaning when we take women there.\It'll be fine if you explain our situation.\How are we going to explain it? response:	It'll be a disaster if the church persecutes us!
context: No, not at all.\That's not the problem.\What's the problem, then?\The Trading Guild is our home town.\There's a special meaning when we take women there.\It'll be fine if you explain our situation.\How are we going to explain it?\It'll be a disaster if the church persecutes us! response:	Then we should just say that we're in love!
context: That's not the problem.\What's the problem, then?\The Trading Guild is our home town.\There's a special meaning when we take women there.\It'll be fine if you explain our situation.\How are we going to explain it?\It'll be a disaster if the church persecutes us!\Then we should just say that we're in love! response:	All right, come with me.
context: What's the problem, then?\The Trading Guild is our home town.\There's a special meaning when we take women there.\It'll be fine if you explain our situation.\How are we going to explain it?\It'll be a disaster if the church persecutes us!\Then we should just say that we're in love!\All right, come with me. response:	You're a lot smarter, after all.
context: The Trading Guild is our home town.\There's a special meaning when we take women there.\It'll be fine if you explain our situation.\How are we going to explain it?\It'll be a disaster if the church persecutes us!\Then we should just say that we're in love!\All right, come with me.\You're a lot smarter, after all. response:	Right, leave it to me.
context: There's a special meaning when we take women there.\It'll be fine if you explain our situation.\How are we going to explain it?\It'll be a disaster if the church persecutes us!\Then we should just say that we're in love!\All right, come with me.\You're a lot smarter, after all.\Right, leave it to me. response:	However, you'll be with me as a business partner.
context: It'll be fine if you explain our situation.\How are we going to explain it?\It'll be a disaster if the church persecutes us!\Then we should just say that we're in love!\All right, come with me.\You're a lot smarter, after all.\Right, leave it to me.\However, you'll be with me as a business partner. response:	Don't say anything unnecessary.
context: How are we going to explain it?\It'll be a disaster if the church persecutes us!\Then we should just say that we're in love!\All right, come with me.\You're a lot smarter, after all.\Right, leave it to me.\However, you'll be with me as a business partner.\Don't say anything unnecessary. response:	Okay.
context: It'll be a disaster if the church persecutes us!\Then we should just say that we're in love!\All right, come with me.\You're a lot smarter, after all.\Right, leave it to me.\However, you'll be with me as a business partner.\Don't say anything unnecessary.\Okay. response:	Don't worry.
context: Then we should just say that we're in love!\All right, come with me.\You're a lot smarter, after all.\Right, leave it to me.\However, you'll be with me as a business partner.\Don't say anything unnecessary.\Okay.\Don't worry. response:	Let me first ask, just who is this beautiful lady and where did she come from?
context: All right, come with me.\You're a lot smarter, after all.\Right, leave it to me.\However, you'll be with me as a business partner.\Don't say anything unnecessary.\Okay.\Don't worry.\Let me first ask, just who is this beautiful lady and where did she come from? response:	She's my business partner who trades with me.
context: You're a lot smarter, after all.\Right, leave it to me.\However, you'll be with me as a business partner.\Don't say anything unnecessary.\Okay.\Don't worry.\Let me first ask, just who is this beautiful lady and where did she come from?\She's my business partner who trades with me. response:	Huh? Business?
context: Right, leave it to me.\However, you'll be with me as a business partner.\Don't say anything unnecessary.\Okay.\Don't worry.\Let me first ask, just who is this beautiful lady and where did she come from?\She's my business partner who trades with me.\Huh? Business? response:	At the Milone Company in Pattsio, she sold fur that was assessed at 140 Thoreni silver coins,
context: However, you'll be with me as a business partner.\Don't say anything unnecessary.\Okay.\Don't worry.\Let me first ask, just who is this beautiful lady and where did she come from?\She's my business partner who trades with me.\Huh? Business?\At the Milone Company in Pattsio, she sold fur that was assessed at 140 Thoreni silver coins, response:	and raised it to 210 coins.
context: Don't say anything unnecessary.\Okay.\Don't worry.\Let me first ask, just who is this beautiful lady and where did she come from?\She's my business partner who trades with me.\Huh? Business?\At the Milone Company in Pattsio, she sold fur that was assessed at 140 Thoreni silver coins,\and raised it to 210 coins. response:	What?
context: Okay.\Don't worry.\Let me first ask, just who is this beautiful lady and where did she come from?\She's my business partner who trades with me.\Huh? Business?\At the Milone Company in Pattsio, she sold fur that was assessed at 140 Thoreni silver coins,\and raised it to 210 coins.\What? response:	I told you, I don't invest in things without any collateral.
context: Don't worry.\Let me first ask, just who is this beautiful lady and where did she come from?\She's my business partner who trades with me.\Huh? Business?\At the Milone Company in Pattsio, she sold fur that was assessed at 140 Thoreni silver coins,\and raised it to 210 coins.\What?\I told you, I don't invest in things without any collateral. response:	There are guys like you, sometimes.
context: Let me first ask, just who is this beautiful lady and where did she come from?\She's my business partner who trades with me.\Huh? Business?\At the Milone Company in Pattsio, she sold fur that was assessed at 140 Thoreni silver coins,\and raised it to 210 coins.\What?\I told you, I don't invest in things without any collateral.\There are guys like you, sometimes. response:	Well, that's all right.
context: She's my business partner who trades with me.\Huh? Business?\At the Milone Company in Pattsio, she sold fur that was assessed at 140 Thoreni silver coins,\and raised it to 210 coins.\What?\I told you, I don't invest in things without any collateral.\There are guys like you, sometimes.\Well, that's all right. response:	It's written in the scriptures to not open any unknown boxes.
context: Huh? Business?\At the Milone Company in Pattsio, she sold fur that was assessed at 140 Thoreni silver coins,\and raised it to 210 coins.\What?\I told you, I don't invest in things without any collateral.\There are guys like you, sometimes.\Well, that's all right.\It's written in the scriptures to not open any unknown boxes. response:	That's wise.
context: At the Milone Company in Pattsio, she sold fur that was assessed at 140 Thoreni silver coins,\and raised it to 210 coins.\What?\I told you, I don't invest in things without any collateral.\There are guys like you, sometimes.\Well, that's all right.\It's written in the scriptures to not open any unknown boxes.\That's wise. response:	Well then...
context: and raised it to 210 coins.\What?\I told you, I don't invest in things without any collateral.\There are guys like you, sometimes.\Well, that's all right.\It's written in the scriptures to not open any unknown boxes.\That's wise.\Well then... response:	Let's get down to business.
context: What?\I told you, I don't invest in things without any collateral.\There are guys like you, sometimes.\Well, that's all right.\It's written in the scriptures to not open any unknown boxes.\That's wise.\Well then...\Let's get down to business. response:	Someone from the Remerio Company came by earlier requesting us to shoulder a debt, so I know the outline.
context: I told you, I don't invest in things without any collateral.\There are guys like you, sometimes.\Well, that's all right.\It's written in the scriptures to not open any unknown boxes.\That's wise.\Well then...\Let's get down to business.\Someone from the Remerio Company came by earlier requesting us to shoulder a debt, so I know the outline. response:	Basically, you were greedy and failed.
context: There are guys like you, sometimes.\Well, that's all right.\It's written in the scriptures to not open any unknown boxes.\That's wise.\Well then...\Let's get down to business.\Someone from the Remerio Company came by earlier requesting us to shoulder a debt, so I know the outline.\Basically, you were greedy and failed. response:	Is that right?
context: Well, that's all right.\It's written in the scriptures to not open any unknown boxes.\That's wise.\Well then...\Let's get down to business.\Someone from the Remerio Company came by earlier requesting us to shoulder a debt, so I know the outline.\Basically, you were greedy and failed.\Is that right? response:	Yes.
context: It's written in the scriptures to not open any unknown boxes.\That's wise.\Well then...\Let's get down to business.\Someone from the Remerio Company came by earlier requesting us to shoulder a debt, so I know the outline.\Basically, you were greedy and failed.\Is that right?\Yes. response:	Then that makes things simple.
context: That's wise.\Well then...\Let's get down to business.\Someone from the Remerio Company came by earlier requesting us to shoulder a debt, so I know the outline.\Basically, you were greedy and failed.\Is that right?\Yes.\Then that makes things simple. response:	The debt would probably be shouldered by the guild, but
context: Well then...\Let's get down to business.\Someone from the Remerio Company came by earlier requesting us to shoulder a debt, so I know the outline.\Basically, you were greedy and failed.\Is that right?\Yes.\Then that makes things simple.\The debt would probably be shouldered by the guild, but response:	you just need to pay it back on your own.
context: Let's get down to business.\Someone from the Remerio Company came by earlier requesting us to shoulder a debt, so I know the outline.\Basically, you were greedy and failed.\Is that right?\Yes.\Then that makes things simple.\The debt would probably be shouldered by the guild, but\you just need to pay it back on your own. response:	You were swindled, extorted, diseased and injured.
context: Someone from the Remerio Company came by earlier requesting us to shoulder a debt, so I know the outline.\Basically, you were greedy and failed.\Is that right?\Yes.\Then that makes things simple.\The debt would probably be shouldered by the guild, but\you just need to pay it back on your own.\You were swindled, extorted, diseased and injured. response:	If the debt were to be pushed onto us, it'll be different this time instead of us risking our honor to save you.
context: Basically, you were greedy and failed.\Is that right?\Yes.\Then that makes things simple.\The debt would probably be shouldered by the guild, but\you just need to pay it back on your own.\You were swindled, extorted, diseased and injured.\If the debt were to be pushed onto us, it'll be different this time instead of us risking our honor to save you. response:	The only one who can save you is God, or this beauty.
context: Is that right?\Yes.\Then that makes things simple.\The debt would probably be shouldered by the guild, but\you just need to pay it back on your own.\You were swindled, extorted, diseased and injured.\If the debt were to be pushed onto us, it'll be different this time instead of us risking our honor to save you.\The only one who can save you is God, or this beauty. response:	I understand that.
context: Yes.\Then that makes things simple.\The debt would probably be shouldered by the guild, but\you just need to pay it back on your own.\You were swindled, extorted, diseased and injured.\If the debt were to be pushed onto us, it'll be different this time instead of us risking our honor to save you.\The only one who can save you is God, or this beauty.\I understand that. response:	It's unfortunate, but I can't grant you a single bit of compassion.
context: Then that makes things simple.\The debt would probably be shouldered by the guild, but\you just need to pay it back on your own.\You were swindled, extorted, diseased and injured.\If the debt were to be pushed onto us, it'll be different this time instead of us risking our honor to save you.\The only one who can save you is God, or this beauty.\I understand that.\It's unfortunate, but I can't grant you a single bit of compassion. response:	Rather, being firm and taking this attitude will be reason for me being in that lobby.
context: The debt would probably be shouldered by the guild, but\you just need to pay it back on your own.\You were swindled, extorted, diseased and injured.\If the debt were to be pushed onto us, it'll be different this time instead of us risking our honor to save you.\The only one who can save you is God, or this beauty.\I understand that.\It's unfortunate, but I can't grant you a single bit of compassion.\Rather, being firm and taking this attitude will be reason for me being in that lobby. response:	That is the law for the entire guild.
context: you just need to pay it back on your own.\You were swindled, extorted, diseased and injured.\If the debt were to be pushed onto us, it'll be different this time instead of us risking our honor to save you.\The only one who can save you is God, or this beauty.\I understand that.\It's unfortunate, but I can't grant you a single bit of compassion.\Rather, being firm and taking this attitude will be reason for me being in that lobby.\That is the law for the entire guild. response:	Of course, if someone else were to be treated special, I would be angry, too.
context: You were swindled, extorted, diseased and injured.\If the debt were to be pushed onto us, it'll be different this time instead of us risking our honor to save you.\The only one who can save you is God, or this beauty.\I understand that.\It's unfortunate, but I can't grant you a single bit of compassion.\Rather, being firm and taking this attitude will be reason for me being in that lobby.\That is the law for the entire guild.\Of course, if someone else were to be treated special, I would be angry, too. response:	Additionally, you cannot borrow from others within the guild.
context: If the debt were to be pushed onto us, it'll be different this time instead of us risking our honor to save you.\The only one who can save you is God, or this beauty.\I understand that.\It's unfortunate, but I can't grant you a single bit of compassion.\Rather, being firm and taking this attitude will be reason for me being in that lobby.\That is the law for the entire guild.\Of course, if someone else were to be treated special, I would be angry, too.\Additionally, you cannot borrow from others within the guild. response:	I know.
context: The only one who can save you is God, or this beauty.\I understand that.\It's unfortunate, but I can't grant you a single bit of compassion.\Rather, being firm and taking this attitude will be reason for me being in that lobby.\That is the law for the entire guild.\Of course, if someone else were to be treated special, I would be angry, too.\Additionally, you cannot borrow from others within the guild.\I know. response:	The deadline for the debt is in two days, right?
context: I understand that.\It's unfortunate, but I can't grant you a single bit of compassion.\Rather, being firm and taking this attitude will be reason for me being in that lobby.\That is the law for the entire guild.\Of course, if someone else were to be treated special, I would be angry, too.\Additionally, you cannot borrow from others within the guild.\I know.\The deadline for the debt is in two days, right? response:	Remerio also invested in armor and failed,
context: It's unfortunate, but I can't grant you a single bit of compassion.\Rather, being firm and taking this attitude will be reason for me being in that lobby.\That is the law for the entire guild.\Of course, if someone else were to be treated special, I would be angry, too.\Additionally, you cannot borrow from others within the guild.\I know.\The deadline for the debt is in two days, right?\Remerio also invested in armor and failed, response:	so I'm sure they will come to collect your debt without any hesitation.
context: Rather, being firm and taking this attitude will be reason for me being in that lobby.\That is the law for the entire guild.\Of course, if someone else were to be treated special, I would be angry, too.\Additionally, you cannot borrow from others within the guild.\I know.\The deadline for the debt is in two days, right?\Remerio also invested in armor and failed,\so I'm sure they will come to collect your debt without any hesitation. response:	In other words, your failure will be known the day after tomorrow,
context: That is the law for the entire guild.\Of course, if someone else were to be treated special, I would be angry, too.\Additionally, you cannot borrow from others within the guild.\I know.\The deadline for the debt is in two days, right?\Remerio also invested in armor and failed,\so I'm sure they will come to collect your debt without any hesitation.\In other words, your failure will be known the day after tomorrow, response:	and I will have to restrain you.
context: Of course, if someone else were to be treated special, I would be angry, too.\Additionally, you cannot borrow from others within the guild.\I know.\The deadline for the debt is in two days, right?\Remerio also invested in armor and failed,\so I'm sure they will come to collect your debt without any hesitation.\In other words, your failure will be known the day after tomorrow,\and I will have to restrain you. response:	What conclusion have you come to?
context: Additionally, you cannot borrow from others within the guild.\I know.\The deadline for the debt is in two days, right?\Remerio also invested in armor and failed,\so I'm sure they will come to collect your debt without any hesitation.\In other words, your failure will be known the day after tomorrow,\and I will have to restrain you.\What conclusion have you come to? response:	If I cannot gather 47 Rumione within two days, then there will be no tomorrow for me.
context: I know.\The deadline for the debt is in two days, right?\Remerio also invested in armor and failed,\so I'm sure they will come to collect your debt without any hesitation.\In other words, your failure will be known the day after tomorrow,\and I will have to restrain you.\What conclusion have you come to?\If I cannot gather 47 Rumione within two days, then there will be no tomorrow for me. response:	That's not exactly right.
context: The deadline for the debt is in two days, right?\Remerio also invested in armor and failed,\so I'm sure they will come to collect your debt without any hesitation.\In other words, your failure will be known the day after tomorrow,\and I will have to restrain you.\What conclusion have you come to?\If I cannot gather 47 Rumione within two days, then there will be no tomorrow for me.\That's not exactly right. response:	Tomorrow will come for you.
context: Remerio also invested in armor and failed,\so I'm sure they will come to collect your debt without any hesitation.\In other words, your failure will be known the day after tomorrow,\and I will have to restrain you.\What conclusion have you come to?\If I cannot gather 47 Rumione within two days, then there will be no tomorrow for me.\That's not exactly right.\Tomorrow will come for you. response:	But it will be a dark, tough, and burdening tomorrow.
context: so I'm sure they will come to collect your debt without any hesitation.\In other words, your failure will be known the day after tomorrow,\and I will have to restrain you.\What conclusion have you come to?\If I cannot gather 47 Rumione within two days, then there will be no tomorrow for me.\That's not exactly right.\Tomorrow will come for you.\But it will be a dark, tough, and burdening tomorrow. response:	If you rowed a long-distance trade ship for ten years, I'm sure you'd be able to pay off the 47 Rumione.
context: In other words, your failure will be known the day after tomorrow,\and I will have to restrain you.\What conclusion have you come to?\If I cannot gather 47 Rumione within two days, then there will be no tomorrow for me.\That's not exactly right.\Tomorrow will come for you.\But it will be a dark, tough, and burdening tomorrow.\If you rowed a long-distance trade ship for ten years, I'm sure you'd be able to pay off the 47 Rumione. response:	You can dig holes and mine too, but that's only if you're lucky and survive.
context: and I will have to restrain you.\What conclusion have you come to?\If I cannot gather 47 Rumione within two days, then there will be no tomorrow for me.\That's not exactly right.\Tomorrow will come for you.\But it will be a dark, tough, and burdening tomorrow.\If you rowed a long-distance trade ship for ten years, I'm sure you'd be able to pay off the 47 Rumione.\You can dig holes and mine too, but that's only if you're lucky and survive. response:	It's like an empty dream.
context: What conclusion have you come to?\If I cannot gather 47 Rumione within two days, then there will be no tomorrow for me.\That's not exactly right.\Tomorrow will come for you.\But it will be a dark, tough, and burdening tomorrow.\If you rowed a long-distance trade ship for ten years, I'm sure you'd be able to pay off the 47 Rumione.\You can dig holes and mine too, but that's only if you're lucky and survive.\It's like an empty dream. response:	Don't forget.
context: If I cannot gather 47 Rumione within two days, then there will be no tomorrow for me.\That's not exactly right.\Tomorrow will come for you.\But it will be a dark, tough, and burdening tomorrow.\If you rowed a long-distance trade ship for ten years, I'm sure you'd be able to pay off the 47 Rumione.\You can dig holes and mine too, but that's only if you're lucky and survive.\It's like an empty dream.\Don't forget. response:	I don't want you to die.
context: That's not exactly right.\Tomorrow will come for you.\But it will be a dark, tough, and burdening tomorrow.\If you rowed a long-distance trade ship for ten years, I'm sure you'd be able to pay off the 47 Rumione.\You can dig holes and mine too, but that's only if you're lucky and survive.\It's like an empty dream.\Don't forget.\I don't want you to die. response:	Sins must be punished. I just have to do the natural thing.
context: Tomorrow will come for you.\But it will be a dark, tough, and burdening tomorrow.\If you rowed a long-distance trade ship for ten years, I'm sure you'd be able to pay off the 47 Rumione.\You can dig holes and mine too, but that's only if you're lucky and survive.\It's like an empty dream.\Don't forget.\I don't want you to die.\Sins must be punished. I just have to do the natural thing. response:	I understand.
context: But it will be a dark, tough, and burdening tomorrow.\If you rowed a long-distance trade ship for ten years, I'm sure you'd be able to pay off the 47 Rumione.\You can dig holes and mine too, but that's only if you're lucky and survive.\It's like an empty dream.\Don't forget.\I don't want you to die.\Sins must be punished. I just have to do the natural thing.\I understand. response:	Do the best that you can in these two days.
context: If you rowed a long-distance trade ship for ten years, I'm sure you'd be able to pay off the 47 Rumione.\You can dig holes and mine too, but that's only if you're lucky and survive.\It's like an empty dream.\Don't forget.\I don't want you to die.\Sins must be punished. I just have to do the natural thing.\I understand.\Do the best that you can in these two days. response:	If you need help doing business, I'll help as much as you want.
context: You can dig holes and mine too, but that's only if you're lucky and survive.\It's like an empty dream.\Don't forget.\I don't want you to die.\Sins must be punished. I just have to do the natural thing.\I understand.\Do the best that you can in these two days.\If you need help doing business, I'll help as much as you want. response:	I believe in you.
context: It's like an empty dream.\Don't forget.\I don't want you to die.\Sins must be punished. I just have to do the natural thing.\I understand.\Do the best that you can in these two days.\If you need help doing business, I'll help as much as you want.\I believe in you. response:	Do as much as you can so that you can walk free.
context: Don't forget.\I don't want you to die.\Sins must be punished. I just have to do the natural thing.\I understand.\Do the best that you can in these two days.\If you need help doing business, I'll help as much as you want.\I believe in you.\Do as much as you can so that you can walk free. response:	Thank you for your concern.
context: I don't want you to die.\Sins must be punished. I just have to do the natural thing.\I understand.\Do the best that you can in these two days.\If you need help doing business, I'll help as much as you want.\I believe in you.\Do as much as you can so that you can walk free.\Thank you for your concern. response:	I'll earn it in two days, somehow.
context: Sins must be punished. I just have to do the natural thing.\I understand.\Do the best that you can in these two days.\If you need help doing business, I'll help as much as you want.\I believe in you.\Do as much as you can so that you can walk free.\Thank you for your concern.\I'll earn it in two days, somehow. response:	There are loopholes in business that you may not know of.
context: I understand.\Do the best that you can in these two days.\If you need help doing business, I'll help as much as you want.\I believe in you.\Do as much as you can so that you can walk free.\Thank you for your concern.\I'll earn it in two days, somehow.\There are loopholes in business that you may not know of. response:	I'm sure there are paths you can see only when you're cornered.
context: Do the best that you can in these two days.\If you need help doing business, I'll help as much as you want.\I believe in you.\Do as much as you can so that you can walk free.\Thank you for your concern.\I'll earn it in two days, somehow.\There are loopholes in business that you may not know of.\I'm sure there are paths you can see only when you're cornered. response:	Is there anything else you want to ask or say?
context: If you need help doing business, I'll help as much as you want.\I believe in you.\Do as much as you can so that you can walk free.\Thank you for your concern.\I'll earn it in two days, somehow.\There are loopholes in business that you may not know of.\I'm sure there are paths you can see only when you're cornered.\Is there anything else you want to ask or say? response:	No.
context: I believe in you.\Do as much as you can so that you can walk free.\Thank you for your concern.\I'll earn it in two days, somehow.\There are loopholes in business that you may not know of.\I'm sure there are paths you can see only when you're cornered.\Is there anything else you want to ask or say?\No. response:	Excuse us.
context: Do as much as you can so that you can walk free.\Thank you for your concern.\I'll earn it in two days, somehow.\There are loopholes in business that you may not know of.\I'm sure there are paths you can see only when you're cornered.\Is there anything else you want to ask or say?\No.\Excuse us. response:	That's right.
context: Thank you for your concern.\I'll earn it in two days, somehow.\There are loopholes in business that you may not know of.\I'm sure there are paths you can see only when you're cornered.\Is there anything else you want to ask or say?\No.\Excuse us.\That's right. response:	Please think of something surprising to say when I pay back my debt.
context: I'll earn it in two days, somehow.\There are loopholes in business that you may not know of.\I'm sure there are paths you can see only when you're cornered.\Is there anything else you want to ask or say?\No.\Excuse us.\That's right.\Please think of something surprising to say when I pay back my debt. response:	You should be fine if you can say that.
context: There are loopholes in business that you may not know of.\I'm sure there are paths you can see only when you're cornered.\Is there anything else you want to ask or say?\No.\Excuse us.\That's right.\Please think of something surprising to say when I pay back my debt.\You should be fine if you can say that. response:	All right, see you later.
context: I'm sure there are paths you can see only when you're cornered.\Is there anything else you want to ask or say?\No.\Excuse us.\That's right.\Please think of something surprising to say when I pay back my debt.\You should be fine if you can say that.\All right, see you later. response:	47 Rumione in two days, huh?
context: Is there anything else you want to ask or say?\No.\Excuse us.\That's right.\Please think of something surprising to say when I pay back my debt.\You should be fine if you can say that.\All right, see you later.\47 Rumione in two days, huh? response:	So, what are you going to do?
context: No.\Excuse us.\That's right.\Please think of something surprising to say when I pay back my debt.\You should be fine if you can say that.\All right, see you later.\47 Rumione in two days, huh?\So, what are you going to do? response:	For now, I'll fight debt with debts.
context: Excuse us.\That's right.\Please think of something surprising to say when I pay back my debt.\You should be fine if you can say that.\All right, see you later.\47 Rumione in two days, huh?\So, what are you going to do?\For now, I'll fight debt with debts. response:	Do you have anybody in mind?
context: That's right.\Please think of something surprising to say when I pay back my debt.\You should be fine if you can say that.\All right, see you later.\47 Rumione in two days, huh?\So, what are you going to do?\For now, I'll fight debt with debts.\Do you have anybody in mind? response:	It's not like I trade without aim.
context: Please think of something surprising to say when I pay back my debt.\You should be fine if you can say that.\All right, see you later.\47 Rumione in two days, huh?\So, what are you going to do?\For now, I'll fight debt with debts.\Do you have anybody in mind?\It's not like I trade without aim. response:	I don't know anyone who would let me borrow a lot of money, but
context: You should be fine if you can say that.\All right, see you later.\47 Rumione in two days, huh?\So, what are you going to do?\For now, I'll fight debt with debts.\Do you have anybody in mind?\It's not like I trade without aim.\I don't know anyone who would let me borrow a lot of money, but response:	I know a lot of people who would help me a bit.
context: All right, see you later.\47 Rumione in two days, huh?\So, what are you going to do?\For now, I'll fight debt with debts.\Do you have anybody in mind?\It's not like I trade without aim.\I don't know anyone who would let me borrow a lot of money, but\I know a lot of people who would help me a bit. response:	Then you'll be fine if there are 47 people.
context: 47 Rumione in two days, huh?\So, what are you going to do?\For now, I'll fight debt with debts.\Do you have anybody in mind?\It's not like I trade without aim.\I don't know anyone who would let me borrow a lot of money, but\I know a lot of people who would help me a bit.\Then you'll be fine if there are 47 people. response:	That's exactly it.
context: So, what are you going to do?\For now, I'll fight debt with debts.\Do you have anybody in mind?\It's not like I trade without aim.\I don't know anyone who would let me borrow a lot of money, but\I know a lot of people who would help me a bit.\Then you'll be fine if there are 47 people.\That's exactly it. response:	Oh, Lawrence, it's been a while!
context: For now, I'll fight debt with debts.\Do you have anybody in mind?\It's not like I trade without aim.\I don't know anyone who would let me borrow a lot of money, but\I know a lot of people who would help me a bit.\Then you'll be fine if there are 47 people.\That's exactly it.\Oh, Lawrence, it's been a while! response:	Did you bring some profitable story?
context: Do you have anybody in mind?\It's not like I trade without aim.\I don't know anyone who would let me borrow a lot of money, but\I know a lot of people who would help me a bit.\Then you'll be fine if there are 47 people.\That's exactly it.\Oh, Lawrence, it's been a while!\Did you bring some profitable story? response:	No, the truth is...
context: It's not like I trade without aim.\I don't know anyone who would let me borrow a lot of money, but\I know a lot of people who would help me a bit.\Then you'll be fine if there are 47 people.\That's exactly it.\Oh, Lawrence, it's been a while!\Did you bring some profitable story?\No, the truth is... response:	I still know a lot of people!
context: I don't know anyone who would let me borrow a lot of money, but\I know a lot of people who would help me a bit.\Then you'll be fine if there are 47 people.\That's exactly it.\Oh, Lawrence, it's been a while!\Did you bring some profitable story?\No, the truth is...\I still know a lot of people! response:	Ah, sorry, but we're busy too.
context: I know a lot of people who would help me a bit.\Then you'll be fine if there are 47 people.\That's exactly it.\Oh, Lawrence, it's been a while!\Did you bring some profitable story?\No, the truth is...\I still know a lot of people!\Ah, sorry, but we're busy too. response:	It's almost the end of the year and the price of wheat and meat are rising.
context: Then you'll be fine if there are 47 people.\That's exactly it.\Oh, Lawrence, it's been a while!\Did you bring some profitable story?\No, the truth is...\I still know a lot of people!\Ah, sorry, but we're busy too.\It's almost the end of the year and the price of wheat and meat are rising. response:	How was it?
context: That's exactly it.\Oh, Lawrence, it's been a while!\Did you bring some profitable story?\No, the truth is...\I still know a lot of people!\Ah, sorry, but we're busy too.\It's almost the end of the year and the price of wheat and meat are rising.\How was it? response:	I still have the next place.
context: Oh, Lawrence, it's been a while!\Did you bring some profitable story?\No, the truth is...\I still know a lot of people!\Ah, sorry, but we're busy too.\It's almost the end of the year and the price of wheat and meat are rising.\How was it?\I still have the next place. response:	You're right.
context: Did you bring some profitable story?\No, the truth is...\I still know a lot of people!\Ah, sorry, but we're busy too.\It's almost the end of the year and the price of wheat and meat are rising.\How was it?\I still have the next place.\You're right. response:	We have to stock up for spring.
context: No, the truth is...\I still know a lot of people!\Ah, sorry, but we're busy too.\It's almost the end of the year and the price of wheat and meat are rising.\How was it?\I still have the next place.\You're right.\We have to stock up for spring. response:	I'm sorry, but...
context: I still know a lot of people!\Ah, sorry, but we're busy too.\It's almost the end of the year and the price of wheat and meat are rising.\How was it?\I still have the next place.\You're right.\We have to stock up for spring.\I'm sorry, but... response:	Hey!
context: Ah, sorry, but we're busy too.\It's almost the end of the year and the price of wheat and meat are rising.\How was it?\I still have the next place.\You're right.\We have to stock up for spring.\I'm sorry, but...\Hey! response:	Dammit!
context: It's almost the end of the year and the price of wheat and meat are rising.\How was it?\I still have the next place.\You're right.\We have to stock up for spring.\I'm sorry, but...\Hey!\Dammit! response:	Why did I make that deal?!
context: How was it?\I still have the next place.\You're right.\We have to stock up for spring.\I'm sorry, but...\Hey!\Dammit!\Why did I make that deal?! response:	You idiot!
context: I still have the next place.\You're right.\We have to stock up for spring.\I'm sorry, but...\Hey!\Dammit!\Why did I make that deal?!\You idiot! response:	Hey...
context: You're right.\We have to stock up for spring.\I'm sorry, but...\Hey!\Dammit!\Why did I make that deal?!\You idiot!\Hey... response:	It's nothing.
context: We have to stock up for spring.\I'm sorry, but...\Hey!\Dammit!\Why did I make that deal?!\You idiot!\Hey...\It's nothing. response:	Next!
context: I'm sorry, but...\Hey!\Dammit!\Why did I make that deal?!\You idiot!\Hey...\It's nothing.\Next! response:	What about that place?
context: Hey!\Dammit!\Why did I make that deal?!\You idiot!\Hey...\It's nothing.\Next!\What about that place? response:	Hey...
context: Dammit!\Why did I make that deal?!\You idiot!\Hey...\It's nothing.\Next!\What about that place?\Hey... response:	No, not there.
context: Why did I make that deal?!\You idiot!\Hey...\It's nothing.\Next!\What about that place?\Hey...\No, not there. response:	Hey, wait!
context: You idiot!\Hey...\It's nothing.\Next!\What about that place?\Hey...\No, not there.\Hey, wait! response:	What?!
context: Hey...\It's nothing.\Next!\What about that place?\Hey...\No, not there.\Hey, wait!\What?! response:	Sorry.
context: It's nothing.\Next!\What about that place?\Hey...\No, not there.\Hey, wait!\What?!\Sorry. response:	I can't walk properly in this body.
context: Next!\What about that place?\Hey...\No, not there.\Hey, wait!\What?!\Sorry.\I can't walk properly in this body. response:	No, I'm sorry.
context: What about that place?\Hey...\No, not there.\Hey, wait!\What?!\Sorry.\I can't walk properly in this body.\No, I'm sorry. response:	It's been a while, Lawrence.
context: Hey...\No, not there.\Hey, wait!\What?!\Sorry.\I can't walk properly in this body.\No, I'm sorry.\It's been a while, Lawrence. response:	Yes, it has.
