context: Pre! Preparation! response:	I'm not strong
context: Takasu-kun, didn't you examine him carefully when you met him?!\Did your eyes not see him clearly?!\She was right. I missed everything.\He just gives her money every month and then ignores her.\He doesn't think about what Taiga wants and just takes her to random places.\He breaks his promise and sends a text message as an apology...\He has never cared about Taiga.\But... response:	I'm so stupid!
context: Did your eyes not see him clearly?!\She was right. I missed everything.\He just gives her money every month and then ignores her.\He doesn't think about what Taiga wants and just takes her to random places.\He breaks his promise and sends a text message as an apology...\He has never cared about Taiga.\But...\I'm so stupid! response:	Ryuuji...
context: She was right. I missed everything.\He just gives her money every month and then ignores her.\He doesn't think about what Taiga wants and just takes her to random places.\He breaks his promise and sends a text message as an apology...\He has never cared about Taiga.\But...\I'm so stupid!\Ryuuji... response:	Minorin...
context: He just gives her money every month and then ignores her.\He doesn't think about what Taiga wants and just takes her to random places.\He breaks his promise and sends a text message as an apology...\He has never cared about Taiga.\But...\I'm so stupid!\Ryuuji...\Minorin... response:	Damn it!
context: He doesn't think about what Taiga wants and just takes her to random places.\He breaks his promise and sends a text message as an apology...\He has never cared about Taiga.\But...\I'm so stupid!\Ryuuji...\Minorin...\Damn it! response:	The spirit of the track team!
context: He breaks his promise and sends a text message as an apology...\He has never cared about Taiga.\But...\I'm so stupid!\Ryuuji...\Minorin...\Damn it!\The spirit of the track team! response:	Kushieda!
context: He has never cared about Taiga.\But...\I'm so stupid!\Ryuuji...\Minorin...\Damn it!\The spirit of the track team!\Kushieda! response:	What are you doing to a girl?!
context: But...\I'm so stupid!\Ryuuji...\Minorin...\Damn it!\The spirit of the track team!\Kushieda!\What are you doing to a girl?! response:	Aren't you men?!
context: I'm so stupid!\Ryuuji...\Minorin...\Damn it!\The spirit of the track team!\Kushieda!\What are you doing to a girl?!\Aren't you men?! response:	Kushieda-senpai, take this!
context: Ryuuji...\Minorin...\Damn it!\The spirit of the track team!\Kushieda!\What are you doing to a girl?!\Aren't you men?!\Kushieda-senpai, take this! response:	All right!
context: Minorin...\Damn it!\The spirit of the track team!\Kushieda!\What are you doing to a girl?!\Aren't you men?!\Kushieda-senpai, take this!\All right! response:	Takasu-kun, go!
context: Damn it!\The spirit of the track team!\Kushieda!\What are you doing to a girl?!\Aren't you men?!\Kushieda-senpai, take this!\All right!\Takasu-kun, go! response:	Run for Taiga's sake!
context: The spirit of the track team!\Kushieda!\What are you doing to a girl?!\Aren't you men?!\Kushieda-senpai, take this!\All right!\Takasu-kun, go!\Run for Taiga's sake! response:	What are you -
context: Kushieda!\What are you doing to a girl?!\Aren't you men?!\Kushieda-senpai, take this!\All right!\Takasu-kun, go!\Run for Taiga's sake!\What are you - response:	This is our chance!
context: What are you doing to a girl?!\Aren't you men?!\Kushieda-senpai, take this!\All right!\Takasu-kun, go!\Run for Taiga's sake!\What are you -\This is our chance! response:	I'll take you all down!
context: Aren't you men?!\Kushieda-senpai, take this!\All right!\Takasu-kun, go!\Run for Taiga's sake!\What are you -\This is our chance!\I'll take you all down! response:	Attack!
context: Kushieda-senpai, take this!\All right!\Takasu-kun, go!\Run for Taiga's sake!\What are you -\This is our chance!\I'll take you all down!\Attack! response:	Kushi -
context: All right!\Takasu-kun, go!\Run for Taiga's sake!\What are you -\This is our chance!\I'll take you all down!\Attack!\Kushi - response:	Go!
context: Takasu-kun, go!\Run for Taiga's sake!\What are you -\This is our chance!\I'll take you all down!\Attack!\Kushi -\Go! response:	Faster than everyone else...
context: Run for Taiga's sake!\What are you -\This is our chance!\I'll take you all down!\Attack!\Kushi -\Go!\Faster than everyone else... response:	Faster than me...!
context: What are you -\This is our chance!\I'll take you all down!\Attack!\Kushi -\Go!\Faster than everyone else...\Faster than me...! response:	You guys don't have to worry about me, you know.
context: This is our chance!\I'll take you all down!\Attack!\Kushi -\Go!\Faster than everyone else...\Faster than me...!\You guys don't have to worry about me, you know. response:	You can see it, right?
context: I'll take you all down!\Attack!\Kushi -\Go!\Faster than everyone else...\Faster than me...!\You guys don't have to worry about me, you know.\You can see it, right? response:	Even if I'm alone, I can stand up again.
context: Attack!\Kushi -\Go!\Faster than everyone else...\Faster than me...!\You guys don't have to worry about me, you know.\You can see it, right?\Even if I'm alone, I can stand up again. response:	That's why...
context: Kushi -\Go!\Faster than everyone else...\Faster than me...!\You guys don't have to worry about me, you know.\You can see it, right?\Even if I'm alone, I can stand up again.\That's why... response:	It's all right.
context: Go!\Faster than everyone else...\Faster than me...!\You guys don't have to worry about me, you know.\You can see it, right?\Even if I'm alone, I can stand up again.\That's why...\It's all right. response:	You don't have to worry about me.
context: Faster than everyone else...\Faster than me...!\You guys don't have to worry about me, you know.\You can see it, right?\Even if I'm alone, I can stand up again.\That's why...\It's all right.\You don't have to worry about me. response:	It's all right.
context: Faster than me...!\You guys don't have to worry about me, you know.\You can see it, right?\Even if I'm alone, I can stand up again.\That's why...\It's all right.\You don't have to worry about me.\It's all right. response:	I can stand up again all by myself.
context: You guys don't have to worry about me, you know.\You can see it, right?\Even if I'm alone, I can stand up again.\That's why...\It's all right.\You don't have to worry about me.\It's all right.\I can stand up again all by myself. response:	Even if I'm all alone,
context: You can see it, right?\Even if I'm alone, I can stand up again.\That's why...\It's all right.\You don't have to worry about me.\It's all right.\I can stand up again all by myself.\Even if I'm all alone, response:	I will survive.
context: Even if I'm alone, I can stand up again.\That's why...\It's all right.\You don't have to worry about me.\It's all right.\I can stand up again all by myself.\Even if I'm all alone,\I will survive. response:	Our class! The beauty contest and the title of Mr. Lucky Guy!
context: That's why...\It's all right.\You don't have to worry about me.\It's all right.\I can stand up again all by myself.\Even if I'm all alone,\I will survive.\Our class! The beauty contest and the title of Mr. Lucky Guy! response:	Our class has won both of them!
context: It's all right.\You don't have to worry about me.\It's all right.\I can stand up again all by myself.\Even if I'm all alone,\I will survive.\Our class! The beauty contest and the title of Mr. Lucky Guy!\Our class has won both of them! response:	The cultural festival was a huge success.
context: You don't have to worry about me.\It's all right.\I can stand up again all by myself.\Even if I'm all alone,\I will survive.\Our class! The beauty contest and the title of Mr. Lucky Guy!\Our class has won both of them!\The cultural festival was a huge success. response:	Yes, it's your last cultural festival.
context: It's all right.\I can stand up again all by myself.\Even if I'm all alone,\I will survive.\Our class! The beauty contest and the title of Mr. Lucky Guy!\Our class has won both of them!\The cultural festival was a huge success.\Yes, it's your last cultural festival. response:	I'm glad I could become the student council president of this school.
context: I can stand up again all by myself.\Even if I'm all alone,\I will survive.\Our class! The beauty contest and the title of Mr. Lucky Guy!\Our class has won both of them!\The cultural festival was a huge success.\Yes, it's your last cultural festival.\I'm glad I could become the student council president of this school. response:	It was great being with you guys.
context: Even if I'm all alone,\I will survive.\Our class! The beauty contest and the title of Mr. Lucky Guy!\Our class has won both of them!\The cultural festival was a huge success.\Yes, it's your last cultural festival.\I'm glad I could become the student council president of this school.\It was great being with you guys. response:	I still have some private matters to deal with.
context: I will survive.\Our class! The beauty contest and the title of Mr. Lucky Guy!\Our class has won both of them!\The cultural festival was a huge success.\Yes, it's your last cultural festival.\I'm glad I could become the student council president of this school.\It was great being with you guys.\I still have some private matters to deal with. response:	Go and have fun, Kitamura.
context: Our class! The beauty contest and the title of Mr. Lucky Guy!\Our class has won both of them!\The cultural festival was a huge success.\Yes, it's your last cultural festival.\I'm glad I could become the student council president of this school.\It was great being with you guys.\I still have some private matters to deal with.\Go and have fun, Kitamura. response:	But...
context: Our class has won both of them!\The cultural festival was a huge success.\Yes, it's your last cultural festival.\I'm glad I could become the student council president of this school.\It was great being with you guys.\I still have some private matters to deal with.\Go and have fun, Kitamura.\But... response:	You're the reason the cultural festival was such a success.
context: The cultural festival was a huge success.\Yes, it's your last cultural festival.\I'm glad I could become the student council president of this school.\It was great being with you guys.\I still have some private matters to deal with.\Go and have fun, Kitamura.\But...\You're the reason the cultural festival was such a success. response:	A-All right, I'll go!
context: Yes, it's your last cultural festival.\I'm glad I could become the student council president of this school.\It was great being with you guys.\I still have some private matters to deal with.\Go and have fun, Kitamura.\But...\You're the reason the cultural festival was such a success.\A-All right, I'll go! response:	I shouldn't have cared about that guy from the beginning.
context: I'm glad I could become the student council president of this school.\It was great being with you guys.\I still have some private matters to deal with.\Go and have fun, Kitamura.\But...\You're the reason the cultural festival was such a success.\A-All right, I'll go!\I shouldn't have cared about that guy from the beginning. response:	He doesn't matter at all.
context: It was great being with you guys.\I still have some private matters to deal with.\Go and have fun, Kitamura.\But...\You're the reason the cultural festival was such a success.\A-All right, I'll go!\I shouldn't have cared about that guy from the beginning.\He doesn't matter at all. response:	But Taiga, you -
context: I still have some private matters to deal with.\Go and have fun, Kitamura.\But...\You're the reason the cultural festival was such a success.\A-All right, I'll go!\I shouldn't have cared about that guy from the beginning.\He doesn't matter at all.\But Taiga, you - response:	Putting that aside, you were so close to Minorin.
context: Go and have fun, Kitamura.\But...\You're the reason the cultural festival was such a success.\A-All right, I'll go!\I shouldn't have cared about that guy from the beginning.\He doesn't matter at all.\But Taiga, you -\Putting that aside, you were so close to Minorin. response:	When did you two make up?
context: But...\You're the reason the cultural festival was such a success.\A-All right, I'll go!\I shouldn't have cared about that guy from the beginning.\He doesn't matter at all.\But Taiga, you -\Putting that aside, you were so close to Minorin.\When did you two make up? response:	Why you...
context: You're the reason the cultural festival was such a success.\A-All right, I'll go!\I shouldn't have cared about that guy from the beginning.\He doesn't matter at all.\But Taiga, you -\Putting that aside, you were so close to Minorin.\When did you two make up?\Why you... response:	Minorin!
context: A-All right, I'll go!\I shouldn't have cared about that guy from the beginning.\He doesn't matter at all.\But Taiga, you -\Putting that aside, you were so close to Minorin.\When did you two make up?\Why you...\Minorin! response:	Taiga, so you're here.
context: I shouldn't have cared about that guy from the beginning.\He doesn't matter at all.\But Taiga, you -\Putting that aside, you were so close to Minorin.\When did you two make up?\Why you...\Minorin!\Taiga, so you're here. response:	Minorin! Minorin! Minorin! I love you so much!
context: He doesn't matter at all.\But Taiga, you -\Putting that aside, you were so close to Minorin.\When did you two make up?\Why you...\Minorin!\Taiga, so you're here.\Minorin! Minorin! Minorin! I love you so much! response:	All right, I get it, I get it.
context: But Taiga, you -\Putting that aside, you were so close to Minorin.\When did you two make up?\Why you...\Minorin!\Taiga, so you're here.\Minorin! Minorin! Minorin! I love you so much!\All right, I get it, I get it. response:	Taiga, you look so cute.
context: Putting that aside, you were so close to Minorin.\When did you two make up?\Why you...\Minorin!\Taiga, so you're here.\Minorin! Minorin! Minorin! I love you so much!\All right, I get it, I get it.\Taiga, you look so cute. response:	That tiara looks good on you.
context: When did you two make up?\Why you...\Minorin!\Taiga, so you're here.\Minorin! Minorin! Minorin! I love you so much!\All right, I get it, I get it.\Taiga, you look so cute.\That tiara looks good on you. response:	That's because you put it on for me.
context: Why you...\Minorin!\Taiga, so you're here.\Minorin! Minorin! Minorin! I love you so much!\All right, I get it, I get it.\Taiga, you look so cute.\That tiara looks good on you.\That's because you put it on for me. response:	Takasu-kun did too, right?
context: Minorin!\Taiga, so you're here.\Minorin! Minorin! Minorin! I love you so much!\All right, I get it, I get it.\Taiga, you look so cute.\That tiara looks good on you.\That's because you put it on for me.\Takasu-kun did too, right? response:	I don't know. I didn't see it. I didn't hear it.
context: Taiga, so you're here.\Minorin! Minorin! Minorin! I love you so much!\All right, I get it, I get it.\Taiga, you look so cute.\That tiara looks good on you.\That's because you put it on for me.\Takasu-kun did too, right?\I don't know. I didn't see it. I didn't hear it. response:	Oh, the Stupid Chihuahua is flirting again!
context: Minorin! Minorin! Minorin! I love you so much!\All right, I get it, I get it.\Taiga, you look so cute.\That tiara looks good on you.\That's because you put it on for me.\Takasu-kun did too, right?\I don't know. I didn't see it. I didn't hear it.\Oh, the Stupid Chihuahua is flirting again! response:	Ami-chan, please...
context: All right, I get it, I get it.\Taiga, you look so cute.\That tiara looks good on you.\That's because you put it on for me.\Takasu-kun did too, right?\I don't know. I didn't see it. I didn't hear it.\Oh, the Stupid Chihuahua is flirting again!\Ami-chan, please... response:	Ami!
context: Taiga, you look so cute.\That tiara looks good on you.\That's because you put it on for me.\Takasu-kun did too, right?\I don't know. I didn't see it. I didn't hear it.\Oh, the Stupid Chihuahua is flirting again!\Ami-chan, please...\Ami! response:	Hey, what are you doing?
context: That tiara looks good on you.\That's because you put it on for me.\Takasu-kun did too, right?\I don't know. I didn't see it. I didn't hear it.\Oh, the Stupid Chihuahua is flirting again!\Ami-chan, please...\Ami!\Hey, what are you doing? response:	It was exactly a year ago.
context: That's because you put it on for me.\Takasu-kun did too, right?\I don't know. I didn't see it. I didn't hear it.\Oh, the Stupid Chihuahua is flirting again!\Ami-chan, please...\Ami!\Hey, what are you doing?\It was exactly a year ago. response:	Taiga's father showed up exactly the same way.
context: Takasu-kun did too, right?\I don't know. I didn't see it. I didn't hear it.\Oh, the Stupid Chihuahua is flirting again!\Ami-chan, please...\Ami!\Hey, what are you doing?\It was exactly a year ago.\Taiga's father showed up exactly the same way. response:	I was really happy that they could finally live with each other,
context: I don't know. I didn't see it. I didn't hear it.\Oh, the Stupid Chihuahua is flirting again!\Ami-chan, please...\Ami!\Hey, what are you doing?\It was exactly a year ago.\Taiga's father showed up exactly the same way.\I was really happy that they could finally live with each other, response:	but in the end it was no different.
context: Oh, the Stupid Chihuahua is flirting again!\Ami-chan, please...\Ami!\Hey, what are you doing?\It was exactly a year ago.\Taiga's father showed up exactly the same way.\I was really happy that they could finally live with each other,\but in the end it was no different. response:	Her father just suddenly disappeared...
context: Ami-chan, please...\Ami!\Hey, what are you doing?\It was exactly a year ago.\Taiga's father showed up exactly the same way.\I was really happy that they could finally live with each other,\but in the end it was no different.\Her father just suddenly disappeared... response:	I'm sorry, Takasu-kun.
context: Ami!\Hey, what are you doing?\It was exactly a year ago.\Taiga's father showed up exactly the same way.\I was really happy that they could finally live with each other,\but in the end it was no different.\Her father just suddenly disappeared...\I'm sorry, Takasu-kun. response:	W-Why?
context: Hey, what are you doing?\It was exactly a year ago.\Taiga's father showed up exactly the same way.\I was really happy that they could finally live with each other,\but in the end it was no different.\Her father just suddenly disappeared...\I'm sorry, Takasu-kun.\W-Why? response:	I should be the one apologising!
context: It was exactly a year ago.\Taiga's father showed up exactly the same way.\I was really happy that they could finally live with each other,\but in the end it was no different.\Her father just suddenly disappeared...\I'm sorry, Takasu-kun.\W-Why?\I should be the one apologising! response:	No, it should be me.
context: Taiga's father showed up exactly the same way.\I was really happy that they could finally live with each other,\but in the end it was no different.\Her father just suddenly disappeared...\I'm sorry, Takasu-kun.\W-Why?\I should be the one apologising!\No, it should be me. response:	I knew her father's true nature, but I didn't tell you about it.
context: I was really happy that they could finally live with each other,\but in the end it was no different.\Her father just suddenly disappeared...\I'm sorry, Takasu-kun.\W-Why?\I should be the one apologising!\No, it should be me.\I knew her father's true nature, but I didn't tell you about it. response:	Taiga didn't say anything to me.
context: but in the end it was no different.\Her father just suddenly disappeared...\I'm sorry, Takasu-kun.\W-Why?\I should be the one apologising!\No, it should be me.\I knew her father's true nature, but I didn't tell you about it.\Taiga didn't say anything to me. response:	I really treasure Taiga.
context: Her father just suddenly disappeared...\I'm sorry, Takasu-kun.\W-Why?\I should be the one apologising!\No, it should be me.\I knew her father's true nature, but I didn't tell you about it.\Taiga didn't say anything to me.\I really treasure Taiga. response:	That's why I was jealous of you.
context: I'm sorry, Takasu-kun.\W-Why?\I should be the one apologising!\No, it should be me.\I knew her father's true nature, but I didn't tell you about it.\Taiga didn't say anything to me.\I really treasure Taiga.\That's why I was jealous of you. response:	Why didn't Taiga say anything?
context: W-Why?\I should be the one apologising!\No, it should be me.\I knew her father's true nature, but I didn't tell you about it.\Taiga didn't say anything to me.\I really treasure Taiga.\That's why I was jealous of you.\Why didn't Taiga say anything? response:	She knew I'd get mad.
context: I should be the one apologising!\No, it should be me.\I knew her father's true nature, but I didn't tell you about it.\Taiga didn't say anything to me.\I really treasure Taiga.\That's why I was jealous of you.\Why didn't Taiga say anything?\She knew I'd get mad. response:	Taiga doesn't want people to think badly of her father.
context: No, it should be me.\I knew her father's true nature, but I didn't tell you about it.\Taiga didn't say anything to me.\I really treasure Taiga.\That's why I was jealous of you.\Why didn't Taiga say anything?\She knew I'd get mad.\Taiga doesn't want people to think badly of her father. response:	That's why, since this day last year,
context: I knew her father's true nature, but I didn't tell you about it.\Taiga didn't say anything to me.\I really treasure Taiga.\That's why I was jealous of you.\Why didn't Taiga say anything?\She knew I'd get mad.\Taiga doesn't want people to think badly of her father.\That's why, since this day last year, response:	Taiga hasn't told me a single thing about her family.
context: Taiga didn't say anything to me.\I really treasure Taiga.\That's why I was jealous of you.\Why didn't Taiga say anything?\She knew I'd get mad.\Taiga doesn't want people to think badly of her father.\That's why, since this day last year,\Taiga hasn't told me a single thing about her family. response:	Sheesh...
context: I really treasure Taiga.\That's why I was jealous of you.\Why didn't Taiga say anything?\She knew I'd get mad.\Taiga doesn't want people to think badly of her father.\That's why, since this day last year,\Taiga hasn't told me a single thing about her family.\Sheesh... response:	Where did the Stupid Chihuahua go?
context: That's why I was jealous of you.\Why didn't Taiga say anything?\She knew I'd get mad.\Taiga doesn't want people to think badly of her father.\That's why, since this day last year,\Taiga hasn't told me a single thing about her family.\Sheesh...\Where did the Stupid Chihuahua go? response:	Sheesh...
context: Why didn't Taiga say anything?\She knew I'd get mad.\Taiga doesn't want people to think badly of her father.\That's why, since this day last year,\Taiga hasn't told me a single thing about her family.\Sheesh...\Where did the Stupid Chihuahua go?\Sheesh... response:	Aisaka.
context: She knew I'd get mad.\Taiga doesn't want people to think badly of her father.\That's why, since this day last year,\Taiga hasn't told me a single thing about her family.\Sheesh...\Where did the Stupid Chihuahua go?\Sheesh...\Aisaka. response:	Are you alone?
context: Taiga doesn't want people to think badly of her father.\That's why, since this day last year,\Taiga hasn't told me a single thing about her family.\Sheesh...\Where did the Stupid Chihuahua go?\Sheesh...\Aisaka.\Are you alone? response:	If you don't mind, will you dance with me?
context: That's why, since this day last year,\Taiga hasn't told me a single thing about her family.\Sheesh...\Where did the Stupid Chihuahua go?\Sheesh...\Aisaka.\Are you alone?\If you don't mind, will you dance with me? response:	I guess that's a no, since I'm not the Lucky Guy.
context: Taiga hasn't told me a single thing about her family.\Sheesh...\Where did the Stupid Chihuahua go?\Sheesh...\Aisaka.\Are you alone?\If you don't mind, will you dance with me?\I guess that's a no, since I'm not the Lucky Guy. response:	Again...
context: Sheesh...\Where did the Stupid Chihuahua go?\Sheesh...\Aisaka.\Are you alone?\If you don't mind, will you dance with me?\I guess that's a no, since I'm not the Lucky Guy.\Again... response:	Why are you always...
context: Where did the Stupid Chihuahua go?\Sheesh...\Aisaka.\Are you alone?\If you don't mind, will you dance with me?\I guess that's a no, since I'm not the Lucky Guy.\Again...\Why are you always... response:	Aisaka.
context: Sheesh...\Aisaka.\Are you alone?\If you don't mind, will you dance with me?\I guess that's a no, since I'm not the Lucky Guy.\Again...\Why are you always...\Aisaka. response:	It's nothing.
context: Aisaka.\Are you alone?\If you don't mind, will you dance with me?\I guess that's a no, since I'm not the Lucky Guy.\Again...\Why are you always...\Aisaka.\It's nothing. response:	Thank you.
context: Are you alone?\If you don't mind, will you dance with me?\I guess that's a no, since I'm not the Lucky Guy.\Again...\Why are you always...\Aisaka.\It's nothing.\Thank you. response:	Then...
context: If you don't mind, will you dance with me?\I guess that's a no, since I'm not the Lucky Guy.\Again...\Why are you always...\Aisaka.\It's nothing.\Thank you.\Then... response:	How do you dance?
context: I guess that's a no, since I'm not the Lucky Guy.\Again...\Why are you always...\Aisaka.\It's nothing.\Thank you.\Then...\How do you dance? response:	We hold hands and look at each other,
context: Again...\Why are you always...\Aisaka.\It's nothing.\Thank you.\Then...\How do you dance?\We hold hands and look at each other, response:	then we go in circles until we get tired.
context: Why are you always...\Aisaka.\It's nothing.\Thank you.\Then...\How do you dance?\We hold hands and look at each other,\then we go in circles until we get tired. response:	That's it.
context: Aisaka.\It's nothing.\Thank you.\Then...\How do you dance?\We hold hands and look at each other,\then we go in circles until we get tired.\That's it. response:	Perhaps I like girls more?
context: It's nothing.\Thank you.\Then...\How do you dance?\We hold hands and look at each other,\then we go in circles until we get tired.\That's it.\Perhaps I like girls more? response:	Huh?!
context: Thank you.\Then...\How do you dance?\We hold hands and look at each other,\then we go in circles until we get tired.\That's it.\Perhaps I like girls more?\Huh?! response:	I have this thought...
context: Then...\How do you dance?\We hold hands and look at each other,\then we go in circles until we get tired.\That's it.\Perhaps I like girls more?\Huh?!\I have this thought... response:	I-I'm not so sure...
context: How do you dance?\We hold hands and look at each other,\then we go in circles until we get tired.\That's it.\Perhaps I like girls more?\Huh?!\I have this thought...\I-I'm not so sure... response:	You're probably right.
context: We hold hands and look at each other,\then we go in circles until we get tired.\That's it.\Perhaps I like girls more?\Huh?!\I have this thought...\I-I'm not so sure...\You're probably right. response:	I'm speaking normally?
context: then we go in circles until we get tired.\That's it.\Perhaps I like girls more?\Huh?!\I have this thought...\I-I'm not so sure...\You're probably right.\I'm speaking normally? response:	What are you doing, Taka-chan?
context: That's it.\Perhaps I like girls more?\Huh?!\I have this thought...\I-I'm not so sure...\You're probably right.\I'm speaking normally?\What are you doing, Taka-chan? response:	You're such a party pooper!
context: Perhaps I like girls more?\Huh?!\I have this thought...\I-I'm not so sure...\You're probably right.\I'm speaking normally?\What are you doing, Taka-chan?\You're such a party pooper! response:	We should have fun together, because our class is the best class!
context: Huh?!\I have this thought...\I-I'm not so sure...\You're probably right.\I'm speaking normally?\What are you doing, Taka-chan?\You're such a party pooper!\We should have fun together, because our class is the best class! response:	That's right, you two should come too!
context: I have this thought...\I-I'm not so sure...\You're probably right.\I'm speaking normally?\What are you doing, Taka-chan?\You're such a party pooper!\We should have fun together, because our class is the best class!\That's right, you two should come too! response:	Taiga?
context: I-I'm not so sure...\You're probably right.\I'm speaking normally?\What are you doing, Taka-chan?\You're such a party pooper!\We should have fun together, because our class is the best class!\That's right, you two should come too!\Taiga? response:	All right, let's dance on the night of the cultural festival!
context: You're probably right.\I'm speaking normally?\What are you doing, Taka-chan?\You're such a party pooper!\We should have fun together, because our class is the best class!\That's right, you two should come too!\Taiga?\All right, let's dance on the night of the cultural festival! response:	Tonight is a special night.
context: I'm speaking normally?\What are you doing, Taka-chan?\You're such a party pooper!\We should have fun together, because our class is the best class!\That's right, you two should come too!\Taiga?\All right, let's dance on the night of the cultural festival!\Tonight is a special night. response:	A lot of emotions are mixing together.
context: What are you doing, Taka-chan?\You're such a party pooper!\We should have fun together, because our class is the best class!\That's right, you two should come too!\Taiga?\All right, let's dance on the night of the cultural festival!\Tonight is a special night.\A lot of emotions are mixing together. response:	When I try to laugh, my heart hurts a little.
context: You're such a party pooper!\We should have fun together, because our class is the best class!\That's right, you two should come too!\Taiga?\All right, let's dance on the night of the cultural festival!\Tonight is a special night.\A lot of emotions are mixing together.\When I try to laugh, my heart hurts a little. response:	When this night ends,
context: We should have fun together, because our class is the best class!\That's right, you two should come too!\Taiga?\All right, let's dance on the night of the cultural festival!\Tonight is a special night.\A lot of emotions are mixing together.\When I try to laugh, my heart hurts a little.\When this night ends, response:	I think...
context: That's right, you two should come too!\Taiga?\All right, let's dance on the night of the cultural festival!\Tonight is a special night.\A lot of emotions are mixing together.\When I try to laugh, my heart hurts a little.\When this night ends,\I think... response:	Everyone in front of the T.V.,
context: Taiga?\All right, let's dance on the night of the cultural festival!\Tonight is a special night.\A lot of emotions are mixing together.\When I try to laugh, my heart hurts a little.\When this night ends,\I think...\Everyone in front of the T.V., response:	this is the duel of destiny.
context: All right, let's dance on the night of the cultural festival!\Tonight is a special night.\A lot of emotions are mixing together.\When I try to laugh, my heart hurts a little.\When this night ends,\I think...\Everyone in front of the T.V.,\this is the duel of destiny. response:	I will activate the ultimate magic: Legend of the Palmtop Tiger of Happiness!
context: Tonight is a special night.\A lot of emotions are mixing together.\When I try to laugh, my heart hurts a little.\When this night ends,\I think...\Everyone in front of the T.V.,\this is the duel of destiny.\I will activate the ultimate magic: Legend of the Palmtop Tiger of Happiness! response:	After this, it'll always be my turn.
