context: Pre! Preparation! response:	I'm not strong
context: Oh, I get it.\You put this in my bag by a mistake, right?\I can't imagine what's inside since I didn't peek!\So I'll just return it to you, then!\Shit, I've got to reseal it!\She... She's one hell of a klutz, isn't she?\Gonna sleep.\Yasuko isn't supposed to be home yet, right? response:	Yay, let's drink more!
context: You put this in my bag by a mistake, right?\I can't imagine what's inside since I didn't peek!\So I'll just return it to you, then!\Shit, I've got to reseal it!\She... She's one hell of a klutz, isn't she?\Gonna sleep.\Yasuko isn't supposed to be home yet, right?\Yay, let's drink more! response:	Let's do it, Mirano-chan!
context: I can't imagine what's inside since I didn't peek!\So I'll just return it to you, then!\Shit, I've got to reseal it!\She... She's one hell of a klutz, isn't she?\Gonna sleep.\Yasuko isn't supposed to be home yet, right?\Yay, let's drink more!\Let's do it, Mirano-chan! response:	Hey...
context: So I'll just return it to you, then!\Shit, I've got to reseal it!\She... She's one hell of a klutz, isn't she?\Gonna sleep.\Yasuko isn't supposed to be home yet, right?\Yay, let's drink more!\Let's do it, Mirano-chan!\Hey... response:	The window's...
context: Shit, I've got to reseal it!\She... She's one hell of a klutz, isn't she?\Gonna sleep.\Yasuko isn't supposed to be home yet, right?\Yay, let's drink more!\Let's do it, Mirano-chan!\Hey...\The window's... response:	Ow!
context: She... She's one hell of a klutz, isn't she?\Gonna sleep.\Yasuko isn't supposed to be home yet, right?\Yay, let's drink more!\Let's do it, Mirano-chan!\Hey...\The window's...\Ow! response:	W-What the hell?
context: Gonna sleep.\Yasuko isn't supposed to be home yet, right?\Yay, let's drink more!\Let's do it, Mirano-chan!\Hey...\The window's...\Ow!\W-What the hell? response:	I know someone this small...
context: Yasuko isn't supposed to be home yet, right?\Yay, let's drink more!\Let's do it, Mirano-chan!\Hey...\The window's...\Ow!\W-What the hell?\I know someone this small... response:	Aisaka!
context: Yay, let's drink more!\Let's do it, Mirano-chan!\Hey...\The window's...\Ow!\W-What the hell?\I know someone this small...\Aisaka! response:	Use a tissue!
context: Let's do it, Mirano-chan!\Hey...\The window's...\Ow!\W-What the hell?\I know someone this small...\Aisaka!\Use a tissue! response:	What the -
context: Hey...\The window's...\Ow!\W-What the hell?\I know someone this small...\Aisaka!\Use a tissue!\What the - response:	W-What the...
context: The window's...\Ow!\W-What the hell?\I know someone this small...\Aisaka!\Use a tissue!\What the -\W-What the... response:	Forget about it.
context: Ow!\W-What the hell?\I know someone this small...\Aisaka!\Use a tissue!\What the -\W-What the...\Forget about it. response:	Forget about...?
context: W-What the hell?\I know someone this small...\Aisaka!\Use a tissue!\What the -\W-What the...\Forget about it.\Forget about...? response:	Oh, that le -
context: I know someone this small...\Aisaka!\Use a tissue!\What the -\W-What the...\Forget about it.\Forget about...?\Oh, that le - response:	- tter...
context: Aisaka!\Use a tissue!\What the -\W-What the...\Forget about it.\Forget about...?\Oh, that le -\- tter... response:	I can't live any longer now that you've found out about that.
context: Use a tissue!\What the -\W-What the...\Forget about it.\Forget about...?\Oh, that le -\- tter...\I can't live any longer now that you've found out about that. response:	I have to die!
context: What the -\W-What the...\Forget about it.\Forget about...?\Oh, that le -\- tter...\I can't live any longer now that you've found out about that.\I have to die! response:	Then, don't try to kill me!
context: W-What the...\Forget about it.\Forget about...?\Oh, that le -\- tter...\I can't live any longer now that you've found out about that.\I have to die!\Then, don't try to kill me! response:	I don't want to die, so I've got to kill you!
context: Forget about it.\Forget about...?\Oh, that le -\- tter...\I can't live any longer now that you've found out about that.\I have to die!\Then, don't try to kill me!\I don't want to die, so I've got to kill you! response:	Or you could forget all about it!
context: Forget about...?\Oh, that le -\- tter...\I can't live any longer now that you've found out about that.\I have to die!\Then, don't try to kill me!\I don't want to die, so I've got to kill you!\Or you could forget all about it! response:	That's impossible!
context: Oh, that le -\- tter...\I can't live any longer now that you've found out about that.\I have to die!\Then, don't try to kill me!\I don't want to die, so I've got to kill you!\Or you could forget all about it!\That's impossible! response:	It'll be okay, I'll just hit you on the head with this.
context: - tter...\I can't live any longer now that you've found out about that.\I have to die!\Then, don't try to kill me!\I don't want to die, so I've got to kill you!\Or you could forget all about it!\That's impossible!\It'll be okay, I'll just hit you on the head with this. response:	Even if I can't kill you, I can send your memories flying away.
context: I can't live any longer now that you've found out about that.\I have to die!\Then, don't try to kill me!\I don't want to die, so I've got to kill you!\Or you could forget all about it!\That's impossible!\It'll be okay, I'll just hit you on the head with this.\Even if I can't kill you, I can send your memories flying away. response:	Don't send them flying!
context: I have to die!\Then, don't try to kill me!\I don't want to die, so I've got to kill you!\Or you could forget all about it!\That's impossible!\It'll be okay, I'll just hit you on the head with this.\Even if I can't kill you, I can send your memories flying away.\Don't send them flying! response:	Listen, that lette -
context: Then, don't try to kill me!\I don't want to die, so I've got to kill you!\Or you could forget all about it!\That's impossible!\It'll be okay, I'll just hit you on the head with this.\Even if I can't kill you, I can send your memories flying away.\Don't send them flying!\Listen, that lette - response:	Shut up.
context: I don't want to die, so I've got to kill you!\Or you could forget all about it!\That's impossible!\It'll be okay, I'll just hit you on the head with this.\Even if I can't kill you, I can send your memories flying away.\Don't send them flying!\Listen, that lette -\Shut up. response:	What?
context: Or you could forget all about it!\That's impossible!\It'll be okay, I'll just hit you on the head with this.\Even if I can't kill you, I can send your memories flying away.\Don't send them flying!\Listen, that lette -\Shut up.\What? response:	Shut up! Shut up!
context: That's impossible!\It'll be okay, I'll just hit you on the head with this.\Even if I can't kill you, I can send your memories flying away.\Don't send them flying!\Listen, that lette -\Shut up.\What?\Shut up! Shut up! response:	You saw it, right?! You read it, right?!
context: It'll be okay, I'll just hit you on the head with this.\Even if I can't kill you, I can send your memories flying away.\Don't send them flying!\Listen, that lette -\Shut up.\What?\Shut up! Shut up!\You saw it, right?! You read it, right?! response:	I'm trying to tell you, I didn't -
context: Even if I can't kill you, I can send your memories flying away.\Don't send them flying!\Listen, that lette -\Shut up.\What?\Shut up! Shut up!\You saw it, right?! You read it, right?!\I'm trying to tell you, I didn't - response:	No, that won't do.
context: Don't send them flying!\Listen, that lette -\Shut up.\What?\Shut up! Shut up!\You saw it, right?! You read it, right?!\I'm trying to tell you, I didn't -\No, that won't do. response:	So you have to forget all about that l-love love letter!
context: Listen, that lette -\Shut up.\What?\Shut up! Shut up!\You saw it, right?! You read it, right?!\I'm trying to tell you, I didn't -\No, that won't do.\So you have to forget all about that l-love love letter! response:	It was empty!
context: Shut up.\What?\Shut up! Shut up!\You saw it, right?! You read it, right?!\I'm trying to tell you, I didn't -\No, that won't do.\So you have to forget all about that l-love love letter!\It was empty! response:	Emp... ty?
context: What?\Shut up! Shut up!\You saw it, right?! You read it, right?!\I'm trying to tell you, I didn't -\No, that won't do.\So you have to forget all about that l-love love letter!\It was empty!\Emp... ty? response:	Yes. There was nothing inside.
context: Shut up! Shut up!\You saw it, right?! You read it, right?!\I'm trying to tell you, I didn't -\No, that won't do.\So you have to forget all about that l-love love letter!\It was empty!\Emp... ty?\Yes. There was nothing inside. response:	You're lucky you didn't give it to Kitamura.
context: You saw it, right?! You read it, right?!\I'm trying to tell you, I didn't -\No, that won't do.\So you have to forget all about that l-love love letter!\It was empty!\Emp... ty?\Yes. There was nothing inside.\You're lucky you didn't give it to Kitamura. response:	So let's just leave this failure be and -
context: I'm trying to tell you, I didn't -\No, that won't do.\So you have to forget all about that l-love love letter!\It was empty!\Emp... ty?\Yes. There was nothing inside.\You're lucky you didn't give it to Kitamura.\So let's just leave this failure be and - response:	H-Hey!
context: No, that won't do.\So you have to forget all about that l-love love letter!\It was empty!\Emp... ty?\Yes. There was nothing inside.\You're lucky you didn't give it to Kitamura.\So let's just leave this failure be and -\H-Hey! response:	Just how hungry are you?
context: So you have to forget all about that l-love love letter!\It was empty!\Emp... ty?\Yes. There was nothing inside.\You're lucky you didn't give it to Kitamura.\So let's just leave this failure be and -\H-Hey!\Just how hungry are you? response:	I got tired of the convenience store.
context: It was empty!\Emp... ty?\Yes. There was nothing inside.\You're lucky you didn't give it to Kitamura.\So let's just leave this failure be and -\H-Hey!\Just how hungry are you?\I got tired of the convenience store. response:	Convenience store? What, don't your parents fe -
context: Emp... ty?\Yes. There was nothing inside.\You're lucky you didn't give it to Kitamura.\So let's just leave this failure be and -\H-Hey!\Just how hungry are you?\I got tired of the convenience store.\Convenience store? What, don't your parents fe - response:	Everyone has their own family issues, I guess.
context: Yes. There was nothing inside.\You're lucky you didn't give it to Kitamura.\So let's just leave this failure be and -\H-Hey!\Just how hungry are you?\I got tired of the convenience store.\Convenience store? What, don't your parents fe -\Everyone has their own family issues, I guess. response:	Here.
context: You're lucky you didn't give it to Kitamura.\So let's just leave this failure be and -\H-Hey!\Just how hungry are you?\I got tired of the convenience store.\Convenience store? What, don't your parents fe -\Everyone has their own family issues, I guess.\Here. response:	If you had just quietly handed over the bag earlier, things wouldn't have ended up like this.
context: So let's just leave this failure be and -\H-Hey!\Just how hungry are you?\I got tired of the convenience store.\Convenience store? What, don't your parents fe -\Everyone has their own family issues, I guess.\Here.\If you had just quietly handed over the bag earlier, things wouldn't have ended up like this. response:	How do you intend to make up for it?!
context: H-Hey!\Just how hungry are you?\I got tired of the convenience store.\Convenience store? What, don't your parents fe -\Everyone has their own family issues, I guess.\Here.\If you had just quietly handed over the bag earlier, things wouldn't have ended up like this.\How do you intend to make up for it?! response:	It's still stuck to your face.
context: Just how hungry are you?\I got tired of the convenience store.\Convenience store? What, don't your parents fe -\Everyone has their own family issues, I guess.\Here.\If you had just quietly handed over the bag earlier, things wouldn't have ended up like this.\How do you intend to make up for it?!\It's still stuck to your face. response:	Hearing that from a guy who was born simply for the task of adding the scent of garlic to the oil used in this fried rice...
context: I got tired of the convenience store.\Convenience store? What, don't your parents fe -\Everyone has their own family issues, I guess.\Here.\If you had just quietly handed over the bag earlier, things wouldn't have ended up like this.\How do you intend to make up for it?!\It's still stuck to your face.\Hearing that from a guy who was born simply for the task of adding the scent of garlic to the oil used in this fried rice... response:	Now see here...
context: Convenience store? What, don't your parents fe -\Everyone has their own family issues, I guess.\Here.\If you had just quietly handed over the bag earlier, things wouldn't have ended up like this.\How do you intend to make up for it?!\It's still stuck to your face.\Hearing that from a guy who was born simply for the task of adding the scent of garlic to the oil used in this fried rice...\Now see here... response:	How is a love letter embarrassing?
context: Everyone has their own family issues, I guess.\Here.\If you had just quietly handed over the bag earlier, things wouldn't have ended up like this.\How do you intend to make up for it?!\It's still stuck to your face.\Hearing that from a guy who was born simply for the task of adding the scent of garlic to the oil used in this fried rice...\Now see here...\How is a love letter embarrassing? response:	Listen, that's not even close to being embarrassing. Just wait.
context: Here.\If you had just quietly handed over the bag earlier, things wouldn't have ended up like this.\How do you intend to make up for it?!\It's still stuck to your face.\Hearing that from a guy who was born simply for the task of adding the scent of garlic to the oil used in this fried rice...\Now see here...\How is a love letter embarrassing?\Listen, that's not even close to being embarrassing. Just wait. response:	Behold!
context: If you had just quietly handed over the bag earlier, things wouldn't have ended up like this.\How do you intend to make up for it?!\It's still stuck to your face.\Hearing that from a guy who was born simply for the task of adding the scent of garlic to the oil used in this fried rice...\Now see here...\How is a love letter embarrassing?\Listen, that's not even close to being embarrassing. Just wait.\Behold! response:	What's all this?
context: How do you intend to make up for it?!\It's still stuck to your face.\Hearing that from a guy who was born simply for the task of adding the scent of garlic to the oil used in this fried rice...\Now see here...\How is a love letter embarrassing?\Listen, that's not even close to being embarrassing. Just wait.\Behold!\What's all this? response:	Do you know what that is? You don't, do you?
context: It's still stuck to your face.\Hearing that from a guy who was born simply for the task of adding the scent of garlic to the oil used in this fried rice...\Now see here...\How is a love letter embarrassing?\Listen, that's not even close to being embarrassing. Just wait.\Behold!\What's all this?\Do you know what that is? You don't, do you? response:	That's a list of songs I would use if I were to put on a concert for the girl I like.
context: Hearing that from a guy who was born simply for the task of adding the scent of garlic to the oil used in this fried rice...\Now see here...\How is a love letter embarrassing?\Listen, that's not even close to being embarrassing. Just wait.\Behold!\What's all this?\Do you know what that is? You don't, do you?\That's a list of songs I would use if I were to put on a concert for the girl I like. response:	That's a poem I wrote for her without realising it.
context: Now see here...\How is a love letter embarrassing?\Listen, that's not even close to being embarrassing. Just wait.\Behold!\What's all this?\Do you know what that is? You don't, do you?\That's a list of songs I would use if I were to put on a concert for the girl I like.\That's a poem I wrote for her without realising it. response:	Minidiscs to play while I'm on a car trip with her.
context: How is a love letter embarrassing?\Listen, that's not even close to being embarrassing. Just wait.\Behold!\What's all this?\Do you know what that is? You don't, do you?\That's a list of songs I would use if I were to put on a concert for the girl I like.\That's a poem I wrote for her without realising it.\Minidiscs to play while I'm on a car trip with her. response:	I don't have a license, of course.
context: Listen, that's not even close to being embarrassing. Just wait.\Behold!\What's all this?\Do you know what that is? You don't, do you?\That's a list of songs I would use if I were to put on a concert for the girl I like.\That's a poem I wrote for her without realising it.\Minidiscs to play while I'm on a car trip with her.\I don't have a license, of course. response:	I have plans laid out for all seasons of the year.
context: Behold!\What's all this?\Do you know what that is? You don't, do you?\That's a list of songs I would use if I were to put on a concert for the girl I like.\That's a poem I wrote for her without realising it.\Minidiscs to play while I'm on a car trip with her.\I don't have a license, of course.\I have plans laid out for all seasons of the year. response:	Disgusting, right?
context: What's all this?\Do you know what that is? You don't, do you?\That's a list of songs I would use if I were to put on a concert for the girl I like.\That's a poem I wrote for her without realising it.\Minidiscs to play while I'm on a car trip with her.\I don't have a license, of course.\I have plans laid out for all seasons of the year.\Disgusting, right? response:	Since I don't have the guts to confess to her, I can only imagine like this.
context: Do you know what that is? You don't, do you?\That's a list of songs I would use if I were to put on a concert for the girl I like.\That's a poem I wrote for her without realising it.\Minidiscs to play while I'm on a car trip with her.\I don't have a license, of course.\I have plans laid out for all seasons of the year.\Disgusting, right?\Since I don't have the guts to confess to her, I can only imagine like this. response:	It's horribly miserable, but I don't think it's embarrassing!
context: That's a list of songs I would use if I were to put on a concert for the girl I like.\That's a poem I wrote for her without realising it.\Minidiscs to play while I'm on a car trip with her.\I don't have a license, of course.\I have plans laid out for all seasons of the year.\Disgusting, right?\Since I don't have the guts to confess to her, I can only imagine like this.\It's horribly miserable, but I don't think it's embarrassing! response:	You've got to have faith in yourself!
context: That's a poem I wrote for her without realising it.\Minidiscs to play while I'm on a car trip with her.\I don't have a license, of course.\I have plans laid out for all seasons of the year.\Disgusting, right?\Since I don't have the guts to confess to her, I can only imagine like this.\It's horribly miserable, but I don't think it's embarrassing!\You've got to have faith in yourself! response:	You went beyond imagining and took action!
context: Minidiscs to play while I'm on a car trip with her.\I don't have a license, of course.\I have plans laid out for all seasons of the year.\Disgusting, right?\Since I don't have the guts to confess to her, I can only imagine like this.\It's horribly miserable, but I don't think it's embarrassing!\You've got to have faith in yourself!\You went beyond imagining and took action! response:	You've got to think about the future with high spirits and great passion!
context: I don't have a license, of course.\I have plans laid out for all seasons of the year.\Disgusting, right?\Since I don't have the guts to confess to her, I can only imagine like this.\It's horribly miserable, but I don't think it's embarrassing!\You've got to have faith in yourself!\You went beyond imagining and took action!\You've got to think about the future with high spirits and great passion! response:	I present to this to thee, Kushieda Minori.
context: I have plans laid out for all seasons of the year.\Disgusting, right?\Since I don't have the guts to confess to her, I can only imagine like this.\It's horribly miserable, but I don't think it's embarrassing!\You've got to have faith in yourself!\You went beyond imagining and took action!\You've got to think about the future with high spirits and great passion!\I present to this to thee, Kushieda Minori. response:	Yes, just like Kushieda Minori!
context: Disgusting, right?\Since I don't have the guts to confess to her, I can only imagine like this.\It's horribly miserable, but I don't think it's embarrassing!\You've got to have faith in yourself!\You went beyond imagining and took action!\You've got to think about the future with high spirits and great passion!\I present to this to thee, Kushieda Minori.\Yes, just like Kushieda Minori! response:	Wha -
context: Since I don't have the guts to confess to her, I can only imagine like this.\It's horribly miserable, but I don't think it's embarrassing!\You've got to have faith in yourself!\You went beyond imagining and took action!\You've got to think about the future with high spirits and great passion!\I present to this to thee, Kushieda Minori.\Yes, just like Kushieda Minori!\Wha - response:	So you like Minori?
context: It's horribly miserable, but I don't think it's embarrassing!\You've got to have faith in yourself!\You went beyond imagining and took action!\You've got to think about the future with high spirits and great passion!\I present to this to thee, Kushieda Minori.\Yes, just like Kushieda Minori!\Wha -\So you like Minori? response:	How impudent.
context: You've got to have faith in yourself!\You went beyond imagining and took action!\You've got to think about the future with high spirits and great passion!\I present to this to thee, Kushieda Minori.\Yes, just like Kushieda Minori!\Wha -\So you like Minori?\How impudent. response:	Learn your place.
context: You went beyond imagining and took action!\You've got to think about the future with high spirits and great passion!\I present to this to thee, Kushieda Minori.\Yes, just like Kushieda Minori!\Wha -\So you like Minori?\How impudent.\Learn your place. response:	Shut up! You're not one to talk!
context: You've got to think about the future with high spirits and great passion!\I present to this to thee, Kushieda Minori.\Yes, just like Kushieda Minori!\Wha -\So you like Minori?\How impudent.\Learn your place.\Shut up! You're not one to talk! response:	What's with you?! You said you'd forget!
context: I present to this to thee, Kushieda Minori.\Yes, just like Kushieda Minori!\Wha -\So you like Minori?\How impudent.\Learn your place.\Shut up! You're not one to talk!\What's with you?! You said you'd forget! response:	Shut up! Goose, goosebumps!
context: Yes, just like Kushieda Minori!\Wha -\So you like Minori?\How impudent.\Learn your place.\Shut up! You're not one to talk!\What's with you?! You said you'd forget!\Shut up! Goose, goosebumps! response:	I'm sorry, Inko-chan. Did we wake you?
context: Wha -\So you like Minori?\How impudent.\Learn your place.\Shut up! You're not one to talk!\What's with you?! You said you'd forget!\Shut up! Goose, goosebumps!\I'm sorry, Inko-chan. Did we wake you? response:	What are you showing me? How disgusting!
context: So you like Minori?\How impudent.\Learn your place.\Shut up! You're not one to talk!\What's with you?! You said you'd forget!\Shut up! Goose, goosebumps!\I'm sorry, Inko-chan. Did we wake you?\What are you showing me? How disgusting! response:	What are you saying about my precious family?!
context: How impudent.\Learn your place.\Shut up! You're not one to talk!\What's with you?! You said you'd forget!\Shut up! Goose, goosebumps!\I'm sorry, Inko-chan. Did we wake you?\What are you showing me? How disgusting!\What are you saying about my precious family?! response:	That's it! Are you going to present yourself to the visitor, Inko-chan?
context: Learn your place.\Shut up! You're not one to talk!\What's with you?! You said you'd forget!\Shut up! Goose, goosebumps!\I'm sorry, Inko-chan. Did we wake you?\What are you showing me? How disgusting!\What are you saying about my precious family?!\That's it! Are you going to present yourself to the visitor, Inko-chan? response:	Go ahead and say your name!
context: Shut up! You're not one to talk!\What's with you?! You said you'd forget!\Shut up! Goose, goosebumps!\I'm sorry, Inko-chan. Did we wake you?\What are you showing me? How disgusting!\What are you saying about my precious family?!\That's it! Are you going to present yourself to the visitor, Inko-chan?\Go ahead and say your name! response:	Inpo!
context: What's with you?! You said you'd forget!\Shut up! Goose, goosebumps!\I'm sorry, Inko-chan. Did we wake you?\What are you showing me? How disgusting!\What are you saying about my precious family?!\That's it! Are you going to present yourself to the visitor, Inko-chan?\Go ahead and say your name!\Inpo! response:	No, you see, Inko-chan isn't feeling well today...
context: Shut up! Goose, goosebumps!\I'm sorry, Inko-chan. Did we wake you?\What are you showing me? How disgusting!\What are you saying about my precious family?!\That's it! Are you going to present yourself to the visitor, Inko-chan?\Go ahead and say your name!\Inpo!\No, you see, Inko-chan isn't feeling well today... response:	Whoa, it's already this late!
context: I'm sorry, Inko-chan. Did we wake you?\What are you showing me? How disgusting!\What are you saying about my precious family?!\That's it! Are you going to present yourself to the visitor, Inko-chan?\Go ahead and say your name!\Inpo!\No, you see, Inko-chan isn't feeling well today...\Whoa, it's already this late! response:	E-Either way, we're birds of the same feather!
context: What are you showing me? How disgusting!\What are you saying about my precious family?!\That's it! Are you going to present yourself to the visitor, Inko-chan?\Go ahead and say your name!\Inpo!\No, you see, Inko-chan isn't feeling well today...\Whoa, it's already this late!\E-Either way, we're birds of the same feather! response:	I won't tell anyone about the letter! Can't you be satisfied with that?
context: What are you saying about my precious family?!\That's it! Are you going to present yourself to the visitor, Inko-chan?\Go ahead and say your name!\Inpo!\No, you see, Inko-chan isn't feeling well today...\Whoa, it's already this late!\E-Either way, we're birds of the same feather!\I won't tell anyone about the letter! Can't you be satisfied with that? response:	No.
context: That's it! Are you going to present yourself to the visitor, Inko-chan?\Go ahead and say your name!\Inpo!\No, you see, Inko-chan isn't feeling well today...\Whoa, it's already this late!\E-Either way, we're birds of the same feather!\I won't tell anyone about the letter! Can't you be satisfied with that?\No. response:	Why?! No wait, you've already had a meal, so just leave!
context: Go ahead and say your name!\Inpo!\No, you see, Inko-chan isn't feeling well today...\Whoa, it's already this late!\E-Either way, we're birds of the same feather!\I won't tell anyone about the letter! Can't you be satisfied with that?\No.\Why?! No wait, you've already had a meal, so just leave! response:	Rather, please leave? My wacky mum is about to come home!
context: Inpo!\No, you see, Inko-chan isn't feeling well today...\Whoa, it's already this late!\E-Either way, we're birds of the same feather!\I won't tell anyone about the letter! Can't you be satisfied with that?\No.\Why?! No wait, you've already had a meal, so just leave!\Rather, please leave? My wacky mum is about to come home! response:	No way!
context: No, you see, Inko-chan isn't feeling well today...\Whoa, it's already this late!\E-Either way, we're birds of the same feather!\I won't tell anyone about the letter! Can't you be satisfied with that?\No.\Why?! No wait, you've already had a meal, so just leave!\Rather, please leave? My wacky mum is about to come home!\No way! response:	I can't trust you.
context: Whoa, it's already this late!\E-Either way, we're birds of the same feather!\I won't tell anyone about the letter! Can't you be satisfied with that?\No.\Why?! No wait, you've already had a meal, so just leave!\Rather, please leave? My wacky mum is about to come home!\No way!\I can't trust you. response:	And besides...
context: E-Either way, we're birds of the same feather!\I won't tell anyone about the letter! Can't you be satisfied with that?\No.\Why?! No wait, you've already had a meal, so just leave!\Rather, please leave? My wacky mum is about to come home!\No way!\I can't trust you.\And besides... response:	What do you think of love letters? They're not fashionable any more, are they?
context: I won't tell anyone about the letter! Can't you be satisfied with that?\No.\Why?! No wait, you've already had a meal, so just leave!\Rather, please leave? My wacky mum is about to come home!\No way!\I can't trust you.\And besides...\What do you think of love letters? They're not fashionable any more, are they? response:	Why are you fidgeting now?!
context: No.\Why?! No wait, you've already had a meal, so just leave!\Rather, please leave? My wacky mum is about to come home!\No way!\I can't trust you.\And besides...\What do you think of love letters? They're not fashionable any more, are they?\Why are you fidgeting now?! response:	I'll give you advice on romantic relationships any time,
context: Why?! No wait, you've already had a meal, so just leave!\Rather, please leave? My wacky mum is about to come home!\No way!\I can't trust you.\And besides...\What do you think of love letters? They're not fashionable any more, are they?\Why are you fidgeting now?!\I'll give you advice on romantic relationships any time, response:	but it's already late, so how about tomorrow?
context: Rather, please leave? My wacky mum is about to come home!\No way!\I can't trust you.\And besides...\What do you think of love letters? They're not fashionable any more, are they?\Why are you fidgeting now?!\I'll give you advice on romantic relationships any time,\but it's already late, so how about tomorrow? response:	Really? You'll help me?
context: No way!\I can't trust you.\And besides...\What do you think of love letters? They're not fashionable any more, are they?\Why are you fidgeting now?!\I'll give you advice on romantic relationships any time,\but it's already late, so how about tomorrow?\Really? You'll help me? response:	I will. I will, I will! I'll do anything!
context: I can't trust you.\And besides...\What do you think of love letters? They're not fashionable any more, are they?\Why are you fidgeting now?!\I'll give you advice on romantic relationships any time,\but it's already late, so how about tomorrow?\Really? You'll help me?\I will. I will, I will! I'll do anything! response:	Anything, right? You'll obey me like a dog?
context: And besides...\What do you think of love letters? They're not fashionable any more, are they?\Why are you fidgeting now?!\I'll give you advice on romantic relationships any time,\but it's already late, so how about tomorrow?\Really? You'll help me?\I will. I will, I will! I'll do anything!\Anything, right? You'll obey me like a dog? response:	You'll do anything to the extreme?
context: What do you think of love letters? They're not fashionable any more, are they?\Why are you fidgeting now?!\I'll give you advice on romantic relationships any time,\but it's already late, so how about tomorrow?\Really? You'll help me?\I will. I will, I will! I'll do anything!\Anything, right? You'll obey me like a dog?\You'll do anything to the extreme? response:	Yes, I will. I swear!
context: Why are you fidgeting now?!\I'll give you advice on romantic relationships any time,\but it's already late, so how about tomorrow?\Really? You'll help me?\I will. I will, I will! I'll do anything!\Anything, right? You'll obey me like a dog?\You'll do anything to the extreme?\Yes, I will. I swear! response:	So, let us just end it at that, okay? Okay?
context: I'll give you advice on romantic relationships any time,\but it's already late, so how about tomorrow?\Really? You'll help me?\I will. I will, I will! I'll do anything!\Anything, right? You'll obey me like a dog?\You'll do anything to the extreme?\Yes, I will. I swear!\So, let us just end it at that, okay? Okay? response:	How did she get in through the window?
context: but it's already late, so how about tomorrow?\Really? You'll help me?\I will. I will, I will! I'll do anything!\Anything, right? You'll obey me like a dog?\You'll do anything to the extreme?\Yes, I will. I swear!\So, let us just end it at that, okay? Okay?\How did she get in through the window? response:	Well then...
context: Really? You'll help me?\I will. I will, I will! I'll do anything!\Anything, right? You'll obey me like a dog?\You'll do anything to the extreme?\Yes, I will. I swear!\So, let us just end it at that, okay? Okay?\How did she get in through the window?\Well then... response:	I'll walk you home.
context: I will. I will, I will! I'll do anything!\Anything, right? You'll obey me like a dog?\You'll do anything to the extreme?\Yes, I will. I swear!\So, let us just end it at that, okay? Okay?\How did she get in through the window?\Well then...\I'll walk you home. response:	No, it's okay. It's close, and I've got this wooden sword.
context: Anything, right? You'll obey me like a dog?\You'll do anything to the extreme?\Yes, I will. I swear!\So, let us just end it at that, okay? Okay?\How did she get in through the window?\Well then...\I'll walk you home.\No, it's okay. It's close, and I've got this wooden sword. response:	Wait, that's just dangerous.
context: You'll do anything to the extreme?\Yes, I will. I swear!\So, let us just end it at that, okay? Okay?\How did she get in through the window?\Well then...\I'll walk you home.\No, it's okay. It's close, and I've got this wooden sword.\Wait, that's just dangerous. response:	That hole...
context: Yes, I will. I swear!\So, let us just end it at that, okay? Okay?\How did she get in through the window?\Well then...\I'll walk you home.\No, it's okay. It's close, and I've got this wooden sword.\Wait, that's just dangerous.\That hole... response:	Oh, that? I can just cover it up with some paper.
context: So, let us just end it at that, okay? Okay?\How did she get in through the window?\Well then...\I'll walk you home.\No, it's okay. It's close, and I've got this wooden sword.\Wait, that's just dangerous.\That hole...\Oh, that? I can just cover it up with some paper. response:	Here.
context: How did she get in through the window?\Well then...\I'll walk you home.\No, it's okay. It's close, and I've got this wooden sword.\Wait, that's just dangerous.\That hole...\Oh, that? I can just cover it up with some paper.\Here. response:	You can use this.
context: Well then...\I'll walk you home.\No, it's okay. It's close, and I've got this wooden sword.\Wait, that's just dangerous.\That hole...\Oh, that? I can just cover it up with some paper.\Here.\You can use this. response:	If it ends up costing money, I'll pay you later.
context: I'll walk you home.\No, it's okay. It's close, and I've got this wooden sword.\Wait, that's just dangerous.\That hole...\Oh, that? I can just cover it up with some paper.\Here.\You can use this.\If it ends up costing money, I'll pay you later. response:	See you, Ryuuji.
context: No, it's okay. It's close, and I've got this wooden sword.\Wait, that's just dangerous.\That hole...\Oh, that? I can just cover it up with some paper.\Here.\You can use this.\If it ends up costing money, I'll pay you later.\See you, Ryuuji. response:	Yeah.
context: Wait, that's just dangerous.\That hole...\Oh, that? I can just cover it up with some paper.\Here.\You can use this.\If it ends up costing money, I'll pay you later.\See you, Ryuuji.\Yeah. response:	Wait, did she just call me by my first name?
context: That hole...\Oh, that? I can just cover it up with some paper.\Here.\You can use this.\If it ends up costing money, I'll pay you later.\See you, Ryuuji.\Yeah.\Wait, did she just call me by my first name? response:	Yes, this is the Takasu residenc -
context: Oh, that? I can just cover it up with some paper.\Here.\You can use this.\If it ends up costing money, I'll pay you later.\See you, Ryuuji.\Yeah.\Wait, did she just call me by my first name?\Yes, this is the Takasu residenc - response:	Get the hell over here! You're -
context: Here.\You can use this.\If it ends up costing money, I'll pay you later.\See you, Ryuuji.\Yeah.\Wait, did she just call me by my first name?\Yes, this is the Takasu residenc -\Get the hell over here! You're - response:	Yes?
context: You can use this.\If it ends up costing money, I'll pay you later.\See you, Ryuuji.\Yeah.\Wait, did she just call me by my first name?\Yes, this is the Takasu residenc -\Get the hell over here! You're -\Yes? response:	You hung up, didn't you?
