context: I say yes response:	Stay with me
context: Those cowards!\Yup, cowardly and unmerciful guys.\You guys sure took your time to show up, Valliere and Saito.\Kirche, Tabitha...\Oh, you're a survivor of that village?\You're one person I'll never forgive!\Die!\Looks like you're more skilled with swords than myself. response:	However...
context: Yup, cowardly and unmerciful guys.\You guys sure took your time to show up, Valliere and Saito.\Kirche, Tabitha...\Oh, you're a survivor of that village?\You're one person I'll never forgive!\Die!\Looks like you're more skilled with swords than myself.\However... response:	You're only a plebeian in the end!
context: You guys sure took your time to show up, Valliere and Saito.\Kirche, Tabitha...\Oh, you're a survivor of that village?\You're one person I'll never forgive!\Die!\Looks like you're more skilled with swords than myself.\However...\You're only a plebeian in the end! response:	Now you're unarmed!
context: Kirche, Tabitha...\Oh, you're a survivor of that village?\You're one person I'll never forgive!\Die!\Looks like you're more skilled with swords than myself.\However...\You're only a plebeian in the end!\Now you're unarmed! response:	Take this!
context: Oh, you're a survivor of that village?\You're one person I'll never forgive!\Die!\Looks like you're more skilled with swords than myself.\However...\You're only a plebeian in the end!\Now you're unarmed!\Take this! response:	Kirche, do you know how many of them there are?
context: You're one person I'll never forgive!\Die!\Looks like you're more skilled with swords than myself.\However...\You're only a plebeian in the end!\Now you're unarmed!\Take this!\Kirche, do you know how many of them there are? response:	I don't think there are too many of them.
context: Die!\Looks like you're more skilled with swords than myself.\However...\You're only a plebeian in the end!\Now you're unarmed!\Take this!\Kirche, do you know how many of them there are?\I don't think there are too many of them. response:	However...
context: Looks like you're more skilled with swords than myself.\However...\You're only a plebeian in the end!\Now you're unarmed!\Take this!\Kirche, do you know how many of them there are?\I don't think there are too many of them.\However... response:	They're skilled.
context: However...\You're only a plebeian in the end!\Now you're unarmed!\Take this!\Kirche, do you know how many of them there are?\I don't think there are too many of them.\However...\They're skilled. response:	Doesn't look too good...
context: You're only a plebeian in the end!\Now you're unarmed!\Take this!\Kirche, do you know how many of them there are?\I don't think there are too many of them.\However...\They're skilled.\Doesn't look too good... response:	We need to hurry and save them.
context: Now you're unarmed!\Take this!\Kirche, do you know how many of them there are?\I don't think there are too many of them.\However...\They're skilled.\Doesn't look too good...\We need to hurry and save them. response:	Shh... someone's here.
context: Take this!\Kirche, do you know how many of them there are?\I don't think there are too many of them.\However...\They're skilled.\Doesn't look too good...\We need to hurry and save them.\Shh... someone's here. response:	Everyone.
context: Kirche, do you know how many of them there are?\I don't think there are too many of them.\However...\They're skilled.\Doesn't look too good...\We need to hurry and save them.\Shh... someone's here.\Everyone. response:	Colbert-sensei.
context: I don't think there are too many of them.\However...\They're skilled.\Doesn't look too good...\We need to hurry and save them.\Shh... someone's here.\Everyone.\Colbert-sensei. response:	So you came here...
context: However...\They're skilled.\Doesn't look too good...\We need to hurry and save them.\Shh... someone's here.\Everyone.\Colbert-sensei.\So you came here... response:	I looked all over for you.
context: They're skilled.\Doesn't look too good...\We need to hurry and save them.\Shh... someone's here.\Everyone.\Colbert-sensei.\So you came here...\I looked all over for you. response:	Sensei, everyone's been taken hostage.
context: Doesn't look too good...\We need to hurry and save them.\Shh... someone's here.\Everyone.\Colbert-sensei.\So you came here...\I looked all over for you.\Sensei, everyone's been taken hostage. response:	I know.
context: We need to hurry and save them.\Shh... someone's here.\Everyone.\Colbert-sensei.\So you came here...\I looked all over for you.\Sensei, everyone's been taken hostage.\I know. response:	I just sent for reinforcements.
context: Shh... someone's here.\Everyone.\Colbert-sensei.\So you came here...\I looked all over for you.\Sensei, everyone's been taken hostage.\I know.\I just sent for reinforcements. response:	You guys get out of here now.
context: Everyone.\Colbert-sensei.\So you came here...\I looked all over for you.\Sensei, everyone's been taken hostage.\I know.\I just sent for reinforcements.\You guys get out of here now. response:	Reinforcements? They have to come all the way from the palace, don't they?
context: Colbert-sensei.\So you came here...\I looked all over for you.\Sensei, everyone's been taken hostage.\I know.\I just sent for reinforcements.\You guys get out of here now.\Reinforcements? They have to come all the way from the palace, don't they? response:	We've got to handle this.
context: So you came here...\I looked all over for you.\Sensei, everyone's been taken hostage.\I know.\I just sent for reinforcements.\You guys get out of here now.\Reinforcements? They have to come all the way from the palace, don't they?\We've got to handle this. response:	We're up against professionals.
context: I looked all over for you.\Sensei, everyone's been taken hostage.\I know.\I just sent for reinforcements.\You guys get out of here now.\Reinforcements? They have to come all the way from the palace, don't they?\We've got to handle this.\We're up against professionals. response:	You won't be a match for them!
context: Sensei, everyone's been taken hostage.\I know.\I just sent for reinforcements.\You guys get out of here now.\Reinforcements? They have to come all the way from the palace, don't they?\We've got to handle this.\We're up against professionals.\You won't be a match for them! response:	But what about everyone else?
context: I know.\I just sent for reinforcements.\You guys get out of here now.\Reinforcements? They have to come all the way from the palace, don't they?\We've got to handle this.\We're up against professionals.\You won't be a match for them!\But what about everyone else? response:	We need to wait until the reinforcements arrive.
context: I just sent for reinforcements.\You guys get out of here now.\Reinforcements? They have to come all the way from the palace, don't they?\We've got to handle this.\We're up against professionals.\You won't be a match for them!\But what about everyone else?\We need to wait until the reinforcements arrive. response:	You all get out of here.
context: You guys get out of here now.\Reinforcements? They have to come all the way from the palace, don't they?\We've got to handle this.\We're up against professionals.\You won't be a match for them!\But what about everyone else?\We need to wait until the reinforcements arrive.\You all get out of here. response:	I don't need a coward.
context: Reinforcements? They have to come all the way from the palace, don't they?\We've got to handle this.\We're up against professionals.\You won't be a match for them!\But what about everyone else?\We need to wait until the reinforcements arrive.\You all get out of here.\I don't need a coward. response:	If you want to run, then please do.
context: We've got to handle this.\We're up against professionals.\You won't be a match for them!\But what about everyone else?\We need to wait until the reinforcements arrive.\You all get out of here.\I don't need a coward.\If you want to run, then please do. response:	You can go.
context: We're up against professionals.\You won't be a match for them!\But what about everyone else?\We need to wait until the reinforcements arrive.\You all get out of here.\I don't need a coward.\If you want to run, then please do.\You can go. response:	So you're...
context: You won't be a match for them!\But what about everyone else?\We need to wait until the reinforcements arrive.\You all get out of here.\I don't need a coward.\If you want to run, then please do.\You can go.\So you're... response:	You were the captain!
context: But what about everyone else?\We need to wait until the reinforcements arrive.\You all get out of here.\I don't need a coward.\If you want to run, then please do.\You can go.\So you're...\You were the captain! response:	Unfortunately, no.
context: We need to wait until the reinforcements arrive.\You all get out of here.\I don't need a coward.\If you want to run, then please do.\You can go.\So you're...\You were the captain!\Unfortunately, no. response:	What?
context: You all get out of here.\I don't need a coward.\If you want to run, then please do.\You can go.\So you're...\You were the captain!\Unfortunately, no.\What? response:	Unfortunately, I was not.
context: I don't need a coward.\If you want to run, then please do.\You can go.\So you're...\You were the captain!\Unfortunately, no.\What?\Unfortunately, I was not. response:	I was only the vice-captain at the time.
context: If you want to run, then please do.\You can go.\So you're...\You were the captain!\Unfortunately, no.\What?\Unfortunately, I was not.\I was only the vice-captain at the time. response:	Flame Snake was the captain.
context: You can go.\So you're...\You were the captain!\Unfortunately, no.\What?\Unfortunately, I was not.\I was only the vice-captain at the time.\Flame Snake was the captain. response:	He was referred to as Enjya.
context: So you're...\You were the captain!\Unfortunately, no.\What?\Unfortunately, I was not.\I was only the vice-captain at the time.\Flame Snake was the captain.\He was referred to as Enjya. response:	He's more cruel than myself,
context: You were the captain!\Unfortunately, no.\What?\Unfortunately, I was not.\I was only the vice-captain at the time.\Flame Snake was the captain.\He was referred to as Enjya.\He's more cruel than myself, response:	and possessed a flame that burned everything.
context: Unfortunately, no.\What?\Unfortunately, I was not.\I was only the vice-captain at the time.\Flame Snake was the captain.\He was referred to as Enjya.\He's more cruel than myself,\and possessed a flame that burned everything. response:	What?
context: What?\Unfortunately, I was not.\I was only the vice-captain at the time.\Flame Snake was the captain.\He was referred to as Enjya.\He's more cruel than myself,\and possessed a flame that burned everything.\What? response:	I'm in search of that man myself!
context: Unfortunately, I was not.\I was only the vice-captain at the time.\Flame Snake was the captain.\He was referred to as Enjya.\He's more cruel than myself,\and possessed a flame that burned everything.\What?\I'm in search of that man myself! response:	That man who inflicted a wound upon me...
context: I was only the vice-captain at the time.\Flame Snake was the captain.\He was referred to as Enjya.\He's more cruel than myself,\and possessed a flame that burned everything.\What?\I'm in search of that man myself!\That man who inflicted a wound upon me... response:	I want to burn that man...!
context: Flame Snake was the captain.\He was referred to as Enjya.\He's more cruel than myself,\and possessed a flame that burned everything.\What?\I'm in search of that man myself!\That man who inflicted a wound upon me...\I want to burn that man...! response:	That's all I wish for!
context: He was referred to as Enjya.\He's more cruel than myself,\and possessed a flame that burned everything.\What?\I'm in search of that man myself!\That man who inflicted a wound upon me...\I want to burn that man...!\That's all I wish for! response:	You dog!
context: He's more cruel than myself,\and possessed a flame that burned everything.\What?\I'm in search of that man myself!\That man who inflicted a wound upon me...\I want to burn that man...!\That's all I wish for!\You dog! response:	We need to save everyone, fast!
context: and possessed a flame that burned everything.\What?\I'm in search of that man myself!\That man who inflicted a wound upon me...\I want to burn that man...!\That's all I wish for!\You dog!\We need to save everyone, fast! response:	What? Colbert-sensei is...?
context: What?\I'm in search of that man myself!\That man who inflicted a wound upon me...\I want to burn that man...!\That's all I wish for!\You dog!\We need to save everyone, fast!\What? Colbert-sensei is...? response:	He can't be!
context: I'm in search of that man myself!\That man who inflicted a wound upon me...\I want to burn that man...!\That's all I wish for!\You dog!\We need to save everyone, fast!\What? Colbert-sensei is...?\He can't be! response:	Zero no Tsukaima. Futatsuki no Kishi.
context: That man who inflicted a wound upon me...\I want to burn that man...!\That's all I wish for!\You dog!\We need to save everyone, fast!\What? Colbert-sensei is...?\He can't be!\Zero no Tsukaima. Futatsuki no Kishi. response:	The Flame of Atonement.
context: I want to burn that man...!\That's all I wish for!\You dog!\We need to save everyone, fast!\What? Colbert-sensei is...?\He can't be!\Zero no Tsukaima. Futatsuki no Kishi.\The Flame of Atonement. response:	If you want to meet me again next week, then sit tightly and wait!
