context: Hanasaku Iroha response:	Mom,
context: And the one back there's the head cook, Mr. Ren.\He has a crew cut?!\They looked busy, so I'll introduce you later.\Who am I forgetting?\Oh, you're sixteen, right?\Yeah.\In that case...\Okay, I'll be right there. response:	Great timing, girls!
context: He has a crew cut?!\They looked busy, so I'll introduce you later.\Who am I forgetting?\Oh, you're sixteen, right?\Yeah.\In that case...\Okay, I'll be right there.\Great timing, girls! response:	The girl who told me to die.
context: They looked busy, so I'll introduce you later.\Who am I forgetting?\Oh, you're sixteen, right?\Yeah.\In that case...\Okay, I'll be right there.\Great timing, girls!\The girl who told me to die. response:	Oh, you've already met?
context: Who am I forgetting?\Oh, you're sixteen, right?\Yeah.\In that case...\Okay, I'll be right there.\Great timing, girls!\The girl who told me to die.\Oh, you've already met? response:	No, not exactly.
context: Oh, you're sixteen, right?\Yeah.\In that case...\Okay, I'll be right there.\Great timing, girls!\The girl who told me to die.\Oh, you've already met?\No, not exactly. response:	Hi.
context: Yeah.\In that case...\Okay, I'll be right there.\Great timing, girls!\The girl who told me to die.\Oh, you've already met?\No, not exactly.\Hi. response:	Well then, that saves time!
context: In that case...\Okay, I'll be right there.\Great timing, girls!\The girl who told me to die.\Oh, you've already met?\No, not exactly.\Hi.\Well then, that saves time! response:	Their names are Minko and Nako.
context: Okay, I'll be right there.\Great timing, girls!\The girl who told me to die.\Oh, you've already met?\No, not exactly.\Hi.\Well then, that saves time!\Their names are Minko and Nako. response:	Since you're all the same age,
context: Great timing, girls!\The girl who told me to die.\Oh, you've already met?\No, not exactly.\Hi.\Well then, that saves time!\Their names are Minko and Nako.\Since you're all the same age, response:	do you mind giving her a quick tour?
context: The girl who told me to die.\Oh, you've already met?\No, not exactly.\Hi.\Well then, that saves time!\Their names are Minko and Nako.\Since you're all the same age,\do you mind giving her a quick tour? response:	Thanks in advance!
context: Oh, you've already met?\No, not exactly.\Hi.\Well then, that saves time!\Their names are Minko and Nako.\Since you're all the same age,\do you mind giving her a quick tour?\Thanks in advance! response:	H-Hi.
context: No, not exactly.\Hi.\Well then, that saves time!\Their names are Minko and Nako.\Since you're all the same age,\do you mind giving her a quick tour?\Thanks in advance!\H-Hi. response:	Thanks, Nako.
context: Hi.\Well then, that saves time!\Their names are Minko and Nako.\Since you're all the same age,\do you mind giving her a quick tour?\Thanks in advance!\H-Hi.\Thanks, Nako. response:	Huh?
context: Well then, that saves time!\Their names are Minko and Nako.\Since you're all the same age,\do you mind giving her a quick tour?\Thanks in advance!\H-Hi.\Thanks, Nako.\Huh? response:	She obviously doesn't like me.
context: Their names are Minko and Nako.\Since you're all the same age,\do you mind giving her a quick tour?\Thanks in advance!\H-Hi.\Thanks, Nako.\Huh?\She obviously doesn't like me. response:	I was sort of expecting an, of course she does!
context: Since you're all the same age,\do you mind giving her a quick tour?\Thanks in advance!\H-Hi.\Thanks, Nako.\Huh?\She obviously doesn't like me.\I was sort of expecting an, of course she does! response:	Even if it was a lie.
context: do you mind giving her a quick tour?\Thanks in advance!\H-Hi.\Thanks, Nako.\Huh?\She obviously doesn't like me.\I was sort of expecting an, of course she does!\Even if it was a lie. response:	Th-That's the high school.
context: Thanks in advance!\H-Hi.\Thanks, Nako.\Huh?\She obviously doesn't like me.\I was sort of expecting an, of course she does!\Even if it was a lie.\Th-That's the high school. response:	Minchi and I go there.
context: H-Hi.\Thanks, Nako.\Huh?\She obviously doesn't like me.\I was sort of expecting an, of course she does!\Even if it was a lie.\Th-That's the high school.\Minchi and I go there. response:	Huh? Where?
context: Thanks, Nako.\Huh?\She obviously doesn't like me.\I was sort of expecting an, of course she does!\Even if it was a lie.\Th-That's the high school.\Minchi and I go there.\Huh? Where? response:	Oh, so you two work here part-time?
context: Huh?\She obviously doesn't like me.\I was sort of expecting an, of course she does!\Even if it was a lie.\Th-That's the high school.\Minchi and I go there.\Huh? Where?\Oh, so you two work here part-time? response:	I do. Minchi lives here, though.
context: She obviously doesn't like me.\I was sort of expecting an, of course she does!\Even if it was a lie.\Th-That's the high school.\Minchi and I go there.\Huh? Where?\Oh, so you two work here part-time?\I do. Minchi lives here, though. response:	Oh yeah, there was a school uniform hanging in my room!
context: I was sort of expecting an, of course she does!\Even if it was a lie.\Th-That's the high school.\Minchi and I go there.\Huh? Where?\Oh, so you two work here part-time?\I do. Minchi lives here, though.\Oh yeah, there was a school uniform hanging in my room! response:	Maybe we're roommates!
context: Even if it was a lie.\Th-That's the high school.\Minchi and I go there.\Huh? Where?\Oh, so you two work here part-time?\I do. Minchi lives here, though.\Oh yeah, there was a school uniform hanging in my room!\Maybe we're roommates! response:	I'm not sure.
context: Th-That's the high school.\Minchi and I go there.\Huh? Where?\Oh, so you two work here part-time?\I do. Minchi lives here, though.\Oh yeah, there was a school uniform hanging in my room!\Maybe we're roommates!\I'm not sure. response:	Ah, that uniform was really cute.
context: Minchi and I go there.\Huh? Where?\Oh, so you two work here part-time?\I do. Minchi lives here, though.\Oh yeah, there was a school uniform hanging in my room!\Maybe we're roommates!\I'm not sure.\Ah, that uniform was really cute. response:	Yeah?
context: Huh? Where?\Oh, so you two work here part-time?\I do. Minchi lives here, though.\Oh yeah, there was a school uniform hanging in my room!\Maybe we're roommates!\I'm not sure.\Ah, that uniform was really cute.\Yeah? response:	The colors were certainly unique.
context: Oh, so you two work here part-time?\I do. Minchi lives here, though.\Oh yeah, there was a school uniform hanging in my room!\Maybe we're roommates!\I'm not sure.\Ah, that uniform was really cute.\Yeah?\The colors were certainly unique. response:	You think so?
context: I do. Minchi lives here, though.\Oh yeah, there was a school uniform hanging in my room!\Maybe we're roommates!\I'm not sure.\Ah, that uniform was really cute.\Yeah?\The colors were certainly unique.\You think so? response:	Should we head back?
context: Oh yeah, there was a school uniform hanging in my room!\Maybe we're roommates!\I'm not sure.\Ah, that uniform was really cute.\Yeah?\The colors were certainly unique.\You think so?\Should we head back? response:	Well, this isn't exactly what I'd imagined.
context: Maybe we're roommates!\I'm not sure.\Ah, that uniform was really cute.\Yeah?\The colors were certainly unique.\You think so?\Should we head back?\Well, this isn't exactly what I'd imagined. response:	Then again, I wasn't even sure what to expect.
context: I'm not sure.\Ah, that uniform was really cute.\Yeah?\The colors were certainly unique.\You think so?\Should we head back?\Well, this isn't exactly what I'd imagined.\Then again, I wasn't even sure what to expect. response:	You dimwit!
context: Ah, that uniform was really cute.\Yeah?\The colors were certainly unique.\You think so?\Should we head back?\Well, this isn't exactly what I'd imagined.\Then again, I wasn't even sure what to expect.\You dimwit! response:	Why'd you peel the skin so thick?!
context: Yeah?\The colors were certainly unique.\You think so?\Should we head back?\Well, this isn't exactly what I'd imagined.\Then again, I wasn't even sure what to expect.\You dimwit!\Why'd you peel the skin so thick?! response:	I'm sorry.
context: The colors were certainly unique.\You think so?\Should we head back?\Well, this isn't exactly what I'd imagined.\Then again, I wasn't even sure what to expect.\You dimwit!\Why'd you peel the skin so thick?!\I'm sorry. response:	Ever considered what the farmers who grew these went through?
context: You think so?\Should we head back?\Well, this isn't exactly what I'd imagined.\Then again, I wasn't even sure what to expect.\You dimwit!\Why'd you peel the skin so thick?!\I'm sorry.\Ever considered what the farmers who grew these went through? response:	I'm sorry.
context: Should we head back?\Well, this isn't exactly what I'd imagined.\Then again, I wasn't even sure what to expect.\You dimwit!\Why'd you peel the skin so thick?!\I'm sorry.\Ever considered what the farmers who grew these went through?\I'm sorry. response:	And what about your poor grandmother,
context: Well, this isn't exactly what I'd imagined.\Then again, I wasn't even sure what to expect.\You dimwit!\Why'd you peel the skin so thick?!\I'm sorry.\Ever considered what the farmers who grew these went through?\I'm sorry.\And what about your poor grandmother, response:	who make dishes out of the skins?
context: Then again, I wasn't even sure what to expect.\You dimwit!\Why'd you peel the skin so thick?!\I'm sorry.\Ever considered what the farmers who grew these went through?\I'm sorry.\And what about your poor grandmother,\who make dishes out of the skins? response:	My grandmother doesn't live with me...
context: You dimwit!\Why'd you peel the skin so thick?!\I'm sorry.\Ever considered what the farmers who grew these went through?\I'm sorry.\And what about your poor grandmother,\who make dishes out of the skins?\My grandmother doesn't live with me... response:	Just use your imagination, idiot!
context: Why'd you peel the skin so thick?!\I'm sorry.\Ever considered what the farmers who grew these went through?\I'm sorry.\And what about your poor grandmother,\who make dishes out of the skins?\My grandmother doesn't live with me...\Just use your imagination, idiot! response:	I'm sorry.
context: I'm sorry.\Ever considered what the farmers who grew these went through?\I'm sorry.\And what about your poor grandmother,\who make dishes out of the skins?\My grandmother doesn't live with me...\Just use your imagination, idiot!\I'm sorry. response:	Excuse me?
context: Ever considered what the farmers who grew these went through?\I'm sorry.\And what about your poor grandmother,\who make dishes out of the skins?\My grandmother doesn't live with me...\Just use your imagination, idiot!\I'm sorry.\Excuse me? response:	Oh, are you the manager's granddaughter?
context: I'm sorry.\And what about your poor grandmother,\who make dishes out of the skins?\My grandmother doesn't live with me...\Just use your imagination, idiot!\I'm sorry.\Excuse me?\Oh, are you the manager's granddaughter? response:	I think you're being too hard on her.
context: And what about your poor grandmother,\who make dishes out of the skins?\My grandmother doesn't live with me...\Just use your imagination, idiot!\I'm sorry.\Excuse me?\Oh, are you the manager's granddaughter?\I think you're being too hard on her. response:	Yelling at someone doesn't help them improve, you know.
context: who make dishes out of the skins?\My grandmother doesn't live with me...\Just use your imagination, idiot!\I'm sorry.\Excuse me?\Oh, are you the manager's granddaughter?\I think you're being too hard on her.\Yelling at someone doesn't help them improve, you know. response:	What?! Y
context: My grandmother doesn't live with me...\Just use your imagination, idiot!\I'm sorry.\Excuse me?\Oh, are you the manager's granddaughter?\I think you're being too hard on her.\Yelling at someone doesn't help them improve, you know.\What?! Y response:	Mind your own business!
context: Just use your imagination, idiot!\I'm sorry.\Excuse me?\Oh, are you the manager's granddaughter?\I think you're being too hard on her.\Yelling at someone doesn't help them improve, you know.\What?! Y\Mind your own business! response:	It's fine.
context: I'm sorry.\Excuse me?\Oh, are you the manager's granddaughter?\I think you're being too hard on her.\Yelling at someone doesn't help them improve, you know.\What?! Y\Mind your own business!\It's fine. response:	Do a little more working, and a little less talking.
context: Excuse me?\Oh, are you the manager's granddaughter?\I think you're being too hard on her.\Yelling at someone doesn't help them improve, you know.\What?! Y\Mind your own business!\It's fine.\Do a little more working, and a little less talking. response:	I'm sorry.
context: Oh, are you the manager's granddaughter?\I think you're being too hard on her.\Yelling at someone doesn't help them improve, you know.\What?! Y\Mind your own business!\It's fine.\Do a little more working, and a little less talking.\I'm sorry. response:	Hey, do you mind letting us do our thing?
context: I think you're being too hard on her.\Yelling at someone doesn't help them improve, you know.\What?! Y\Mind your own business!\It's fine.\Do a little more working, and a little less talking.\I'm sorry.\Hey, do you mind letting us do our thing? response:	We have our own rules here.
context: Yelling at someone doesn't help them improve, you know.\What?! Y\Mind your own business!\It's fine.\Do a little more working, and a little less talking.\I'm sorry.\Hey, do you mind letting us do our thing?\We have our own rules here. response:	Man, am I beat!
context: What?! Y\Mind your own business!\It's fine.\Do a little more working, and a little less talking.\I'm sorry.\Hey, do you mind letting us do our thing?\We have our own rules here.\Man, am I beat! response:	My life's taken a turn for the weird.
context: Mind your own business!\It's fine.\Do a little more working, and a little less talking.\I'm sorry.\Hey, do you mind letting us do our thing?\We have our own rules here.\Man, am I beat!\My life's taken a turn for the weird. response:	But I guess I've got nowhere else to go.
context: It's fine.\Do a little more working, and a little less talking.\I'm sorry.\Hey, do you mind letting us do our thing?\We have our own rules here.\Man, am I beat!\My life's taken a turn for the weird.\But I guess I've got nowhere else to go. response:	I wonder if she's still working.
context: Do a little more working, and a little less talking.\I'm sorry.\Hey, do you mind letting us do our thing?\We have our own rules here.\Man, am I beat!\My life's taken a turn for the weird.\But I guess I've got nowhere else to go.\I wonder if she's still working. response:	Ko!
context: I'm sorry.\Hey, do you mind letting us do our thing?\We have our own rules here.\Man, am I beat!\My life's taken a turn for the weird.\But I guess I've got nowhere else to go.\I wonder if she's still working.\Ko! response:	From: Satsuki Good luck, Ohana!
context: Hey, do you mind letting us do our thing?\We have our own rules here.\Man, am I beat!\My life's taken a turn for the weird.\But I guess I've got nowhere else to go.\I wonder if she's still working.\Ko!\From: Satsuki Good luck, Ohana! response:	Good luck?
context: We have our own rules here.\Man, am I beat!\My life's taken a turn for the weird.\But I guess I've got nowhere else to go.\I wonder if she's still working.\Ko!\From: Satsuki Good luck, Ohana!\Good luck? response:	You make it sound so easy.
context: Man, am I beat!\My life's taken a turn for the weird.\But I guess I've got nowhere else to go.\I wonder if she's still working.\Ko!\From: Satsuki Good luck, Ohana!\Good luck?\You make it sound so easy. response:	It's a bit awkward for me to contact Ko.
context: My life's taken a turn for the weird.\But I guess I've got nowhere else to go.\I wonder if she's still working.\Ko!\From: Satsuki Good luck, Ohana!\Good luck?\You make it sound so easy.\It's a bit awkward for me to contact Ko. response:	The drama I'd been longing for so badly...
context: But I guess I've got nowhere else to go.\I wonder if she's still working.\Ko!\From: Satsuki Good luck, Ohana!\Good luck?\You make it sound so easy.\It's a bit awkward for me to contact Ko.\The drama I'd been longing for so badly... response:	M-My back.
context: I wonder if she's still working.\Ko!\From: Satsuki Good luck, Ohana!\Good luck?\You make it sound so easy.\It's a bit awkward for me to contact Ko.\The drama I'd been longing for so badly...\M-My back. response:	No way.
context: Ko!\From: Satsuki Good luck, Ohana!\Good luck?\You make it sound so easy.\It's a bit awkward for me to contact Ko.\The drama I'd been longing for so badly...\M-My back.\No way. response:	She went to sleep after I did,
context: From: Satsuki Good luck, Ohana!\Good luck?\You make it sound so easy.\It's a bit awkward for me to contact Ko.\The drama I'd been longing for so badly...\M-My back.\No way.\She went to sleep after I did, response:	and got up earlier than me.
context: Good luck?\You make it sound so easy.\It's a bit awkward for me to contact Ko.\The drama I'd been longing for so badly...\M-My back.\No way.\She went to sleep after I did,\and got up earlier than me. response:	There's no way someone can sleep well on such a moldy bed.
context: You make it sound so easy.\It's a bit awkward for me to contact Ko.\The drama I'd been longing for so badly...\M-My back.\No way.\She went to sleep after I did,\and got up earlier than me.\There's no way someone can sleep well on such a moldy bed. response:	There... we go.
context: It's a bit awkward for me to contact Ko.\The drama I'd been longing for so badly...\M-My back.\No way.\She went to sleep after I did,\and got up earlier than me.\There's no way someone can sleep well on such a moldy bed.\There... we go. response:	Okay.
context: The drama I'd been longing for so badly...\M-My back.\No way.\She went to sleep after I did,\and got up earlier than me.\There's no way someone can sleep well on such a moldy bed.\There... we go.\Okay. response:	New here?
context: M-My back.\No way.\She went to sleep after I did,\and got up earlier than me.\There's no way someone can sleep well on such a moldy bed.\There... we go.\Okay.\New here? response:	Yeah, I am.
context: No way.\She went to sleep after I did,\and got up earlier than me.\There's no way someone can sleep well on such a moldy bed.\There... we go.\Okay.\New here?\Yeah, I am. response:	Pleased to make your acquaintance.
context: She went to sleep after I did,\and got up earlier than me.\There's no way someone can sleep well on such a moldy bed.\There... we go.\Okay.\New here?\Yeah, I am.\Pleased to make your acquaintance. response:	What on earth?!
context: and got up earlier than me.\There's no way someone can sleep well on such a moldy bed.\There... we go.\Okay.\New here?\Yeah, I am.\Pleased to make your acquaintance.\What on earth?! response:	Honey!
context: There's no way someone can sleep well on such a moldy bed.\There... we go.\Okay.\New here?\Yeah, I am.\Pleased to make your acquaintance.\What on earth?!\Honey! response:	My deepest apologies.
context: There... we go.\Okay.\New here?\Yeah, I am.\Pleased to make your acquaintance.\What on earth?!\Honey!\My deepest apologies. response:	Please, it's all right. You don't need to bow.
context: Okay.\New here?\Yeah, I am.\Pleased to make your acquaintance.\What on earth?!\Honey!\My deepest apologies.\Please, it's all right. You don't need to bow. response:	Right?
context: New here?\Yeah, I am.\Pleased to make your acquaintance.\What on earth?!\Honey!\My deepest apologies.\Please, it's all right. You don't need to bow.\Right? response:	Right! It was just a falling futon.
context: Yeah, I am.\Pleased to make your acquaintance.\What on earth?!\Honey!\My deepest apologies.\Please, it's all right. You don't need to bow.\Right?\Right! It was just a falling futon. response:	Ohana!
context: Pleased to make your acquaintance.\What on earth?!\Honey!\My deepest apologies.\Please, it's all right. You don't need to bow.\Right?\Right! It was just a falling futon.\Ohana! response:	I-I'm really sorry. I didn't notice
context: What on earth?!\Honey!\My deepest apologies.\Please, it's all right. You don't need to bow.\Right?\Right! It was just a falling futon.\Ohana!\I-I'm really sorry. I didn't notice response:	My sincerest apologies!
context: Honey!\My deepest apologies.\Please, it's all right. You don't need to bow.\Right?\Right! It was just a falling futon.\Ohana!\I-I'm really sorry. I didn't notice\My sincerest apologies! response:	M-My sincerest apologies!
context: My deepest apologies.\Please, it's all right. You don't need to bow.\Right?\Right! It was just a falling futon.\Ohana!\I-I'm really sorry. I didn't notice\My sincerest apologies!\M-My sincerest apologies! response:	No one was hurt.
context: Please, it's all right. You don't need to bow.\Right?\Right! It was just a falling futon.\Ohana!\I-I'm really sorry. I didn't notice\My sincerest apologies!\M-My sincerest apologies!\No one was hurt. response:	Please don't worry about it.
context: Right?\Right! It was just a falling futon.\Ohana!\I-I'm really sorry. I didn't notice\My sincerest apologies!\M-My sincerest apologies!\No one was hurt.\Please don't worry about it. response:	If you'll excuse us.
context: Right! It was just a falling futon.\Ohana!\I-I'm really sorry. I didn't notice\My sincerest apologies!\M-My sincerest apologies!\No one was hurt.\Please don't worry about it.\If you'll excuse us. response:	Um...
context: Ohana!\I-I'm really sorry. I didn't notice\My sincerest apologies!\M-My sincerest apologies!\No one was hurt.\Please don't worry about it.\If you'll excuse us.\Um... response:	Come with me.
context: I-I'm really sorry. I didn't notice\My sincerest apologies!\M-My sincerest apologies!\No one was hurt.\Please don't worry about it.\If you'll excuse us.\Um...\Come with me. response:	Tomoe, summon Minko as well.
context: My sincerest apologies!\M-My sincerest apologies!\No one was hurt.\Please don't worry about it.\If you'll excuse us.\Um...\Come with me.\Tomoe, summon Minko as well. response:	Y-Yes, ma'am!
context: M-My sincerest apologies!\No one was hurt.\Please don't worry about it.\If you'll excuse us.\Um...\Come with me.\Tomoe, summon Minko as well.\Y-Yes, ma'am! response:	Minko's futon was really squashed,
context: No one was hurt.\Please don't worry about it.\If you'll excuse us.\Um...\Come with me.\Tomoe, summon Minko as well.\Y-Yes, ma'am!\Minko's futon was really squashed, response:	so I wanted to hang it outside for her.
context: Please don't worry about it.\If you'll excuse us.\Um...\Come with me.\Tomoe, summon Minko as well.\Y-Yes, ma'am!\Minko's futon was really squashed,\so I wanted to hang it outside for her. response:	At the front of the inn, where our customers enter?
context: If you'll excuse us.\Um...\Come with me.\Tomoe, summon Minko as well.\Y-Yes, ma'am!\Minko's futon was really squashed,\so I wanted to hang it outside for her.\At the front of the inn, where our customers enter? response:	Y-Yes.
context: Um...\Come with me.\Tomoe, summon Minko as well.\Y-Yes, ma'am!\Minko's futon was really squashed,\so I wanted to hang it outside for her.\At the front of the inn, where our customers enter?\Y-Yes. response:	There wasn't much light in the back,
context: Come with me.\Tomoe, summon Minko as well.\Y-Yes, ma'am!\Minko's futon was really squashed,\so I wanted to hang it outside for her.\At the front of the inn, where our customers enter?\Y-Yes.\There wasn't much light in the back, response:	and I wanted to hang it out in the sun.
context: Tomoe, summon Minko as well.\Y-Yes, ma'am!\Minko's futon was really squashed,\so I wanted to hang it outside for her.\At the front of the inn, where our customers enter?\Y-Yes.\There wasn't much light in the back,\and I wanted to hang it out in the sun. response:	At an inn, customers always come first.
context: Y-Yes, ma'am!\Minko's futon was really squashed,\so I wanted to hang it outside for her.\At the front of the inn, where our customers enter?\Y-Yes.\There wasn't much light in the back,\and I wanted to hang it out in the sun.\At an inn, customers always come first. response:	You come last.
context: Minko's futon was really squashed,\so I wanted to hang it outside for her.\At the front of the inn, where our customers enter?\Y-Yes.\There wasn't much light in the back,\and I wanted to hang it out in the sun.\At an inn, customers always come first.\You come last. response:	No.
context: so I wanted to hang it outside for her.\At the front of the inn, where our customers enter?\Y-Yes.\There wasn't much light in the back,\and I wanted to hang it out in the sun.\At an inn, customers always come first.\You come last.\No. response:	Even after that.
context: At the front of the inn, where our customers enter?\Y-Yes.\There wasn't much light in the back,\and I wanted to hang it out in the sun.\At an inn, customers always come first.\You come last.\No.\Even after that. response:	What? Why?
context: Y-Yes.\There wasn't much light in the back,\and I wanted to hang it out in the sun.\At an inn, customers always come first.\You come last.\No.\Even after that.\What? Why? response:	I agree that customers are important,
context: There wasn't much light in the back,\and I wanted to hang it out in the sun.\At an inn, customers always come first.\You come last.\No.\Even after that.\What? Why?\I agree that customers are important, response:	but I also think it's important to reward people who work hard.
context: and I wanted to hang it out in the sun.\At an inn, customers always come first.\You come last.\No.\Even after that.\What? Why?\I agree that customers are important,\but I also think it's important to reward people who work hard. response:	Excuse us.
context: At an inn, customers always come first.\You come last.\No.\Even after that.\What? Why?\I agree that customers are important,\but I also think it's important to reward people who work hard.\Excuse us. response:	Come here, Minko.
context: You come last.\No.\Even after that.\What? Why?\I agree that customers are important,\but I also think it's important to reward people who work hard.\Excuse us.\Come here, Minko. response:	Yes, ma'am.
context: No.\Even after that.\What? Why?\I agree that customers are important,\but I also think it's important to reward people who work hard.\Excuse us.\Come here, Minko.\Yes, ma'am. response:	This girl inconvenienced a customer while trying to hang your futon.
context: Even after that.\What? Why?\I agree that customers are important,\but I also think it's important to reward people who work hard.\Excuse us.\Come here, Minko.\Yes, ma'am.\This girl inconvenienced a customer while trying to hang your futon. response:	Aren't you old enough to take care of yourself?
context: What? Why?\I agree that customers are important,\but I also think it's important to reward people who work hard.\Excuse us.\Come here, Minko.\Yes, ma'am.\This girl inconvenienced a customer while trying to hang your futon.\Aren't you old enough to take care of yourself? response:	I'm sorry.
context: I agree that customers are important,\but I also think it's important to reward people who work hard.\Excuse us.\Come here, Minko.\Yes, ma'am.\This girl inconvenienced a customer while trying to hang your futon.\Aren't you old enough to take care of yourself?\I'm sorry. response:	G-Grandma!
context: but I also think it's important to reward people who work hard.\Excuse us.\Come here, Minko.\Yes, ma'am.\This girl inconvenienced a customer while trying to hang your futon.\Aren't you old enough to take care of yourself?\I'm sorry.\G-Grandma! response:	Do not call me that.
context: Excuse us.\Come here, Minko.\Yes, ma'am.\This girl inconvenienced a customer while trying to hang your futon.\Aren't you old enough to take care of yourself?\I'm sorry.\G-Grandma!\Do not call me that. response:	Madam Manager, I'm the one at fault here!
context: Come here, Minko.\Yes, ma'am.\This girl inconvenienced a customer while trying to hang your futon.\Aren't you old enough to take care of yourself?\I'm sorry.\G-Grandma!\Do not call me that.\Madam Manager, I'm the one at fault here! response:	You're being unreasonable!
context: Yes, ma'am.\This girl inconvenienced a customer while trying to hang your futon.\Aren't you old enough to take care of yourself?\I'm sorry.\G-Grandma!\Do not call me that.\Madam Manager, I'm the one at fault here!\You're being unreasonable! response:	How would it look if I slapped a customer like this?
context: This girl inconvenienced a customer while trying to hang your futon.\Aren't you old enough to take care of yourself?\I'm sorry.\G-Grandma!\Do not call me that.\Madam Manager, I'm the one at fault here!\You're being unreasonable!\How would it look if I slapped a customer like this? response:	Far worse than unreasonable, of course.
context: Aren't you old enough to take care of yourself?\I'm sorry.\G-Grandma!\Do not call me that.\Madam Manager, I'm the one at fault here!\You're being unreasonable!\How would it look if I slapped a customer like this?\Far worse than unreasonable, of course. response:	And you did just that.
context: I'm sorry.\G-Grandma!\Do not call me that.\Madam Manager, I'm the one at fault here!\You're being unreasonable!\How would it look if I slapped a customer like this?\Far worse than unreasonable, of course.\And you did just that. response:	Life here revolves around our customers.
context: G-Grandma!\Do not call me that.\Madam Manager, I'm the one at fault here!\You're being unreasonable!\How would it look if I slapped a customer like this?\Far worse than unreasonable, of course.\And you did just that.\Life here revolves around our customers. response:	This is a basic principle. If you can't accept that, you shouldn't be here.
context: Do not call me that.\Madam Manager, I'm the one at fault here!\You're being unreasonable!\How would it look if I slapped a customer like this?\Far worse than unreasonable, of course.\And you did just that.\Life here revolves around our customers.\This is a basic principle. If you can't accept that, you shouldn't be here. response:	I understand.
context: Madam Manager, I'm the one at fault here!\You're being unreasonable!\How would it look if I slapped a customer like this?\Far worse than unreasonable, of course.\And you did just that.\Life here revolves around our customers.\This is a basic principle. If you can't accept that, you shouldn't be here.\I understand. response:	But then...
context: You're being unreasonable!\How would it look if I slapped a customer like this?\Far worse than unreasonable, of course.\And you did just that.\Life here revolves around our customers.\This is a basic principle. If you can't accept that, you shouldn't be here.\I understand.\But then... response:	Hit me, too.
context: How would it look if I slapped a customer like this?\Far worse than unreasonable, of course.\And you did just that.\Life here revolves around our customers.\This is a basic principle. If you can't accept that, you shouldn't be here.\I understand.\But then...\Hit me, too. response:	I hate that someone who works so hard was slapped,
context: Far worse than unreasonable, of course.\And you did just that.\Life here revolves around our customers.\This is a basic principle. If you can't accept that, you shouldn't be here.\I understand.\But then...\Hit me, too.\I hate that someone who works so hard was slapped, response:	and customers were inconvenienced,
context: And you did just that.\Life here revolves around our customers.\This is a basic principle. If you can't accept that, you shouldn't be here.\I understand.\But then...\Hit me, too.\I hate that someone who works so hard was slapped,\and customers were inconvenienced, response:	all because of me!
context: Life here revolves around our customers.\This is a basic principle. If you can't accept that, you shouldn't be here.\I understand.\But then...\Hit me, too.\I hate that someone who works so hard was slapped,\and customers were inconvenienced,\all because of me! response:	Th-Thank you very much!
context: This is a basic principle. If you can't accept that, you shouldn't be here.\I understand.\But then...\Hit me, too.\I hate that someone who works so hard was slapped,\and customers were inconvenienced,\all because of me!\Th-Thank you very much! response:	I-I'm really sorry!
context: I understand.\But then...\Hit me, too.\I hate that someone who works so hard was slapped,\and customers were inconvenienced,\all because of me!\Th-Thank you very much!\I-I'm really sorry! response:	It was my fault.
context: But then...\Hit me, too.\I hate that someone who works so hard was slapped,\and customers were inconvenienced,\all because of me!\Th-Thank you very much!\I-I'm really sorry!\It was my fault. response:	I honestly don't care.
context: Hit me, too.\I hate that someone who works so hard was slapped,\and customers were inconvenienced,\all because of me!\Th-Thank you very much!\I-I'm really sorry!\It was my fault.\I honestly don't care. response:	I just can't believe her!
context: I hate that someone who works so hard was slapped,\and customers were inconvenienced,\all because of me!\Th-Thank you very much!\I-I'm really sorry!\It was my fault.\I honestly don't care.\I just can't believe her! response:	She must be going senile.
context: and customers were inconvenienced,\all because of me!\Th-Thank you very much!\I-I'm really sorry!\It was my fault.\I honestly don't care.\I just can't believe her!\She must be going senile. response:	I can't believe you.
context: all because of me!\Th-Thank you very much!\I-I'm really sorry!\It was my fault.\I honestly don't care.\I just can't believe her!\She must be going senile.\I can't believe you. response:	Do you understand what it means to work here?
context: Th-Thank you very much!\I-I'm really sorry!\It was my fault.\I honestly don't care.\I just can't believe her!\She must be going senile.\I can't believe you.\Do you understand what it means to work here? response:	Or the concept of work, itself?
context: I-I'm really sorry!\It was my fault.\I honestly don't care.\I just can't believe her!\She must be going senile.\I can't believe you.\Do you understand what it means to work here?\Or the concept of work, itself? response:	Well, I didn't come here to work...
context: It was my fault.\I honestly don't care.\I just can't believe her!\She must be going senile.\I can't believe you.\Do you understand what it means to work here?\Or the concept of work, itself?\Well, I didn't come here to work... response:	And
context: I honestly don't care.\I just can't believe her!\She must be going senile.\I can't believe you.\Do you understand what it means to work here?\Or the concept of work, itself?\Well, I didn't come here to work...\And response:	You know what,
context: I just can't believe her!\She must be going senile.\I can't believe you.\Do you understand what it means to work here?\Or the concept of work, itself?\Well, I didn't come here to work...\And\You know what, response:	just die.
context: She must be going senile.\I can't believe you.\Do you understand what it means to work here?\Or the concept of work, itself?\Well, I didn't come here to work...\And\You know what,\just die. response:	And we're back to that...
context: I can't believe you.\Do you understand what it means to work here?\Or the concept of work, itself?\Well, I didn't come here to work...\And\You know what,\just die.\And we're back to that... response:	Look at her, toiling away.
context: Do you understand what it means to work here?\Or the concept of work, itself?\Well, I didn't come here to work...\And\You know what,\just die.\And we're back to that...\Look at her, toiling away. response:	Oh, hello?
