context: Confession from the Soul response:	Next Time
context: Both of you stop talking!\Gepard excels at ranged combat.\They're not going to chase us down.\Amata!\Amata, behind you!\Wrong again, Amata!\Digging holes is trivial when you add my curse to gunfire!\Damn it, Malloy! You know holes are my thing! response:	Infinity Punch!
context: Gepard excels at ranged combat.\They're not going to chase us down.\Amata!\Amata, behind you!\Wrong again, Amata!\Digging holes is trivial when you add my curse to gunfire!\Damn it, Malloy! You know holes are my thing!\Infinity Punch! response:	The machine's balance is off!
context: They're not going to chase us down.\Amata!\Amata, behind you!\Wrong again, Amata!\Digging holes is trivial when you add my curse to gunfire!\Damn it, Malloy! You know holes are my thing!\Infinity Punch!\The machine's balance is off! response:	Look!
context: Amata!\Amata, behind you!\Wrong again, Amata!\Digging holes is trivial when you add my curse to gunfire!\Damn it, Malloy! You know holes are my thing!\Infinity Punch!\The machine's balance is off!\Look! response:	Evol's feet! They're rusting!
context: Amata, behind you!\Wrong again, Amata!\Digging holes is trivial when you add my curse to gunfire!\Damn it, Malloy! You know holes are my thing!\Infinity Punch!\The machine's balance is off!\Look!\Evol's feet! They're rusting! response:	Ha ha ha! My Element power is corrosion!
context: Wrong again, Amata!\Digging holes is trivial when you add my curse to gunfire!\Damn it, Malloy! You know holes are my thing!\Infinity Punch!\The machine's balance is off!\Look!\Evol's feet! They're rusting!\Ha ha ha! My Element power is corrosion! response:	I can make any object rot away!
context: Digging holes is trivial when you add my curse to gunfire!\Damn it, Malloy! You know holes are my thing!\Infinity Punch!\The machine's balance is off!\Look!\Evol's feet! They're rusting!\Ha ha ha! My Element power is corrosion!\I can make any object rot away! response:	This is over!
context: Damn it, Malloy! You know holes are my thing!\Infinity Punch!\The machine's balance is off!\Look!\Evol's feet! They're rusting!\Ha ha ha! My Element power is corrosion!\I can make any object rot away!\This is over! response:	Infinity Punch!
context: Infinity Punch!\The machine's balance is off!\Look!\Evol's feet! They're rusting!\Ha ha ha! My Element power is corrosion!\I can make any object rot away!\This is over!\Infinity Punch! response:	Keep running away. That works great for Gepard.
context: The machine's balance is off!\Look!\Evol's feet! They're rusting!\Ha ha ha! My Element power is corrosion!\I can make any object rot away!\This is over!\Infinity Punch!\Keep running away. That works great for Gepard. response:	The rusting stopped, but we won't be able to close in like this.
context: Look!\Evol's feet! They're rusting!\Ha ha ha! My Element power is corrosion!\I can make any object rot away!\This is over!\Infinity Punch!\Keep running away. That works great for Gepard.\The rusting stopped, but we won't be able to close in like this. response:	Give up already, Amata.
context: Evol's feet! They're rusting!\Ha ha ha! My Element power is corrosion!\I can make any object rot away!\This is over!\Infinity Punch!\Keep running away. That works great for Gepard.\The rusting stopped, but we won't be able to close in like this.\Give up already, Amata. response:	You never had a chance of winning this mock battle.
context: Ha ha ha! My Element power is corrosion!\I can make any object rot away!\This is over!\Infinity Punch!\Keep running away. That works great for Gepard.\The rusting stopped, but we won't be able to close in like this.\Give up already, Amata.\You never had a chance of winning this mock battle. response:	This was your fate from the start.
context: I can make any object rot away!\This is over!\Infinity Punch!\Keep running away. That works great for Gepard.\The rusting stopped, but we won't be able to close in like this.\Give up already, Amata.\You never had a chance of winning this mock battle.\This was your fate from the start. response:	My fate?
context: This is over!\Infinity Punch!\Keep running away. That works great for Gepard.\The rusting stopped, but we won't be able to close in like this.\Give up already, Amata.\You never had a chance of winning this mock battle.\This was your fate from the start.\My fate? response:	Just accept your defeat.
context: Infinity Punch!\Keep running away. That works great for Gepard.\The rusting stopped, but we won't be able to close in like this.\Give up already, Amata.\You never had a chance of winning this mock battle.\This was your fate from the start.\My fate?\Just accept your defeat. response:	What?
context: Keep running away. That works great for Gepard.\The rusting stopped, but we won't be able to close in like this.\Give up already, Amata.\You never had a chance of winning this mock battle.\This was your fate from the start.\My fate?\Just accept your defeat.\What? response:	Is he predicting my moves?
context: The rusting stopped, but we won't be able to close in like this.\Give up already, Amata.\You never had a chance of winning this mock battle.\This was your fate from the start.\My fate?\Just accept your defeat.\What?\Is he predicting my moves? response:	Well, Amata?
context: Give up already, Amata.\You never had a chance of winning this mock battle.\This was your fate from the start.\My fate?\Just accept your defeat.\What?\Is he predicting my moves?\Well, Amata? response:	If these were real bullets, your Evol would be swiss cheese by now.
context: You never had a chance of winning this mock battle.\This was your fate from the start.\My fate?\Just accept your defeat.\What?\Is he predicting my moves?\Well, Amata?\If these were real bullets, your Evol would be swiss cheese by now. response:	It's Cayenne's Prophecy of Despair!
context: This was your fate from the start.\My fate?\Just accept your defeat.\What?\Is he predicting my moves?\Well, Amata?\If these were real bullets, your Evol would be swiss cheese by now.\It's Cayenne's Prophecy of Despair! response:	It's been enhanced so that he can see just a moment into the future!
context: My fate?\Just accept your defeat.\What?\Is he predicting my moves?\Well, Amata?\If these were real bullets, your Evol would be swiss cheese by now.\It's Cayenne's Prophecy of Despair!\It's been enhanced so that he can see just a moment into the future! response:	Thanks to the Special Training of the Grave, their base aura levels have also increased.
context: Just accept your defeat.\What?\Is he predicting my moves?\Well, Amata?\If these were real bullets, your Evol would be swiss cheese by now.\It's Cayenne's Prophecy of Despair!\It's been enhanced so that he can see just a moment into the future!\Thanks to the Special Training of the Grave, their base aura levels have also increased. response:	Combining Cayenne's Instant Prophecy with Gepard's weapon targeting...
context: What?\Is he predicting my moves?\Well, Amata?\If these were real bullets, your Evol would be swiss cheese by now.\It's Cayenne's Prophecy of Despair!\It's been enhanced so that he can see just a moment into the future!\Thanks to the Special Training of the Grave, their base aura levels have also increased.\Combining Cayenne's Instant Prophecy with Gepard's weapon targeting... response:	He can aim his fire right where the enemy is about to move!
context: Is he predicting my moves?\Well, Amata?\If these were real bullets, your Evol would be swiss cheese by now.\It's Cayenne's Prophecy of Despair!\It's been enhanced so that he can see just a moment into the future!\Thanks to the Special Training of the Grave, their base aura levels have also increased.\Combining Cayenne's Instant Prophecy with Gepard's weapon targeting...\He can aim his fire right where the enemy is about to move! response:	Seriously?
context: Well, Amata?\If these were real bullets, your Evol would be swiss cheese by now.\It's Cayenne's Prophecy of Despair!\It's been enhanced so that he can see just a moment into the future!\Thanks to the Special Training of the Grave, their base aura levels have also increased.\Combining Cayenne's Instant Prophecy with Gepard's weapon targeting...\He can aim his fire right where the enemy is about to move!\Seriously? response:	Jin, please protect Mikono and the others...
context: If these were real bullets, your Evol would be swiss cheese by now.\It's Cayenne's Prophecy of Despair!\It's been enhanced so that he can see just a moment into the future!\Thanks to the Special Training of the Grave, their base aura levels have also increased.\Combining Cayenne's Instant Prophecy with Gepard's weapon targeting...\He can aim his fire right where the enemy is about to move!\Seriously?\Jin, please protect Mikono and the others... response:	Where are you going to come from?
context: It's Cayenne's Prophecy of Despair!\It's been enhanced so that he can see just a moment into the future!\Thanks to the Special Training of the Grave, their base aura levels have also increased.\Combining Cayenne's Instant Prophecy with Gepard's weapon targeting...\He can aim his fire right where the enemy is about to move!\Seriously?\Jin, please protect Mikono and the others...\Where are you going to come from? response:	Right? Left? Maybe from above?
context: It's been enhanced so that he can see just a moment into the future!\Thanks to the Special Training of the Grave, their base aura levels have also increased.\Combining Cayenne's Instant Prophecy with Gepard's weapon targeting...\He can aim his fire right where the enemy is about to move!\Seriously?\Jin, please protect Mikono and the others...\Where are you going to come from?\Right? Left? Maybe from above? response:	Wherever it is, I'll read it...
context: Thanks to the Special Training of the Grave, their base aura levels have also increased.\Combining Cayenne's Instant Prophecy with Gepard's weapon targeting...\He can aim his fire right where the enemy is about to move!\Seriously?\Jin, please protect Mikono and the others...\Where are you going to come from?\Right? Left? Maybe from above?\Wherever it is, I'll read it... response:	and predict the defeat you're destined to suffer!
context: Combining Cayenne's Instant Prophecy with Gepard's weapon targeting...\He can aim his fire right where the enemy is about to move!\Seriously?\Jin, please protect Mikono and the others...\Where are you going to come from?\Right? Left? Maybe from above?\Wherever it is, I'll read it...\and predict the defeat you're destined to suffer! response:	No.
context: He can aim his fire right where the enemy is about to move!\Seriously?\Jin, please protect Mikono and the others...\Where are you going to come from?\Right? Left? Maybe from above?\Wherever it is, I'll read it...\and predict the defeat you're destined to suffer!\No. response:	I refuse to lose to fate.
context: Seriously?\Jin, please protect Mikono and the others...\Where are you going to come from?\Right? Left? Maybe from above?\Wherever it is, I'll read it...\and predict the defeat you're destined to suffer!\No.\I refuse to lose to fate. response:	I won't take it!
context: Jin, please protect Mikono and the others...\Where are you going to come from?\Right? Left? Maybe from above?\Wherever it is, I'll read it...\and predict the defeat you're destined to suffer!\No.\I refuse to lose to fate.\I won't take it! response:	Amata!
context: Where are you going to come from?\Right? Left? Maybe from above?\Wherever it is, I'll read it...\and predict the defeat you're destined to suffer!\No.\I refuse to lose to fate.\I won't take it!\Amata! response:	Even if it was predestined 12,000 years ago...
context: Right? Left? Maybe from above?\Wherever it is, I'll read it...\and predict the defeat you're destined to suffer!\No.\I refuse to lose to fate.\I won't take it!\Amata!\Even if it was predestined 12,000 years ago... response:	I'll fight fate for it!
context: Wherever it is, I'll read it...\and predict the defeat you're destined to suffer!\No.\I refuse to lose to fate.\I won't take it!\Amata!\Even if it was predestined 12,000 years ago...\I'll fight fate for it! response:	Amata, you're right.
context: and predict the defeat you're destined to suffer!\No.\I refuse to lose to fate.\I won't take it!\Amata!\Even if it was predestined 12,000 years ago...\I'll fight fate for it!\Amata, you're right. response:	Zessica?
context: No.\I refuse to lose to fate.\I won't take it!\Amata!\Even if it was predestined 12,000 years ago...\I'll fight fate for it!\Amata, you're right.\Zessica? response:	The vision in the mirror I told you about...
context: I refuse to lose to fate.\I won't take it!\Amata!\Even if it was predestined 12,000 years ago...\I'll fight fate for it!\Amata, you're right.\Zessica?\The vision in the mirror I told you about... response:	I thought it was fate.
context: I won't take it!\Amata!\Even if it was predestined 12,000 years ago...\I'll fight fate for it!\Amata, you're right.\Zessica?\The vision in the mirror I told you about...\I thought it was fate. response:	But I forgot that there was something more important.
context: Amata!\Even if it was predestined 12,000 years ago...\I'll fight fate for it!\Amata, you're right.\Zessica?\The vision in the mirror I told you about...\I thought it was fate.\But I forgot that there was something more important. response:	Fate's not what matters.
context: Even if it was predestined 12,000 years ago...\I'll fight fate for it!\Amata, you're right.\Zessica?\The vision in the mirror I told you about...\I thought it was fate.\But I forgot that there was something more important.\Fate's not what matters. response:	It's our truth, right here and now!
context: I'll fight fate for it!\Amata, you're right.\Zessica?\The vision in the mirror I told you about...\I thought it was fate.\But I forgot that there was something more important.\Fate's not what matters.\It's our truth, right here and now! response:	What we're feeling this instant!
context: Amata, you're right.\Zessica?\The vision in the mirror I told you about...\I thought it was fate.\But I forgot that there was something more important.\Fate's not what matters.\It's our truth, right here and now!\What we're feeling this instant! response:	Skip the drama and say it!
context: Zessica?\The vision in the mirror I told you about...\I thought it was fate.\But I forgot that there was something more important.\Fate's not what matters.\It's our truth, right here and now!\What we're feeling this instant!\Skip the drama and say it! response:	I think I can say it!
context: The vision in the mirror I told you about...\I thought it was fate.\But I forgot that there was something more important.\Fate's not what matters.\It's our truth, right here and now!\What we're feeling this instant!\Skip the drama and say it!\I think I can say it! response:	Say what, Zessica?
context: I thought it was fate.\But I forgot that there was something more important.\Fate's not what matters.\It's our truth, right here and now!\What we're feeling this instant!\Skip the drama and say it!\I think I can say it!\Say what, Zessica? response:	Amata...
context: But I forgot that there was something more important.\Fate's not what matters.\It's our truth, right here and now!\What we're feeling this instant!\Skip the drama and say it!\I think I can say it!\Say what, Zessica?\Amata... response:	Yes?
context: Fate's not what matters.\It's our truth, right here and now!\What we're feeling this instant!\Skip the drama and say it!\I think I can say it!\Say what, Zessica?\Amata...\Yes? response:	Looks like they're done fighting.
context: It's our truth, right here and now!\What we're feeling this instant!\Skip the drama and say it!\I think I can say it!\Say what, Zessica?\Amata...\Yes?\Looks like they're done fighting. response:	Then let's put them out of their misery!
context: What we're feeling this instant!\Skip the drama and say it!\I think I can say it!\Say what, Zessica?\Amata...\Yes?\Looks like they're done fighting.\Then let's put them out of their misery! response:	Fire!
context: Skip the drama and say it!\I think I can say it!\Say what, Zessica?\Amata...\Yes?\Looks like they're done fighting.\Then let's put them out of their misery!\Fire! response:	I lo...
context: I think I can say it!\Say what, Zessica?\Amata...\Yes?\Looks like they're done fighting.\Then let's put them out of their misery!\Fire!\I lo... response:	I love you!
context: Say what, Zessica?\Amata...\Yes?\Looks like they're done fighting.\Then let's put them out of their misery!\Fire!\I lo...\I love you! response:	That was close.
context: Amata...\Yes?\Looks like they're done fighting.\Then let's put them out of their misery!\Fire!\I lo...\I love you!\That was close. response:	What did you say, Zessica?
context: Yes?\Looks like they're done fighting.\Then let's put them out of their misery!\Fire!\I lo...\I love you!\That was close.\What did you say, Zessica? response:	I couldn't hear you over the explosions.
context: Looks like they're done fighting.\Then let's put them out of their misery!\Fire!\I lo...\I love you!\That was close.\What did you say, Zessica?\I couldn't hear you over the explosions. response:	What?
context: Then let's put them out of their misery!\Fire!\I lo...\I love you!\That was close.\What did you say, Zessica?\I couldn't hear you over the explosions.\What? response:	It's really important to you.
context: Fire!\I lo...\I love you!\That was close.\What did you say, Zessica?\I couldn't hear you over the explosions.\What?\It's really important to you. response:	Say it again.
context: I lo...\I love you!\That was close.\What did you say, Zessica?\I couldn't hear you over the explosions.\What?\It's really important to you.\Say it again. response:	I'm listening now!
context: I love you!\That was close.\What did you say, Zessica?\I couldn't hear you over the explosions.\What?\It's really important to you.\Say it again.\I'm listening now! response:	love...
context: That was close.\What did you say, Zessica?\I couldn't hear you over the explosions.\What?\It's really important to you.\Say it again.\I'm listening now!\love... response:	you.
context: What did you say, Zessica?\I couldn't hear you over the explosions.\What?\It's really important to you.\Say it again.\I'm listening now!\love...\you. response:	I love you, Amata!
context: I couldn't hear you over the explosions.\What?\It's really important to you.\Say it again.\I'm listening now!\love...\you.\I love you, Amata! response:	Love?
context: What?\It's really important to you.\Say it again.\I'm listening now!\love...\you.\I love you, Amata!\Love? response:	Love?
context: It's really important to you.\Say it again.\I'm listening now!\love...\you.\I love you, Amata!\Love?\Love? response:	Love?
context: Say it again.\I'm listening now!\love...\you.\I love you, Amata!\Love?\Love?\Love? response:	Love?
context: I'm listening now!\love...\you.\I love you, Amata!\Love?\Love?\Love?\Love? response:	Love?
context: love...\you.\I love you, Amata!\Love?\Love?\Love?\Love?\Love? response:	Love?
context: you.\I love you, Amata!\Love?\Love?\Love?\Love?\Love?\Love? response:	Love?
context: I love you, Amata!\Love?\Love?\Love?\Love?\Love?\Love?\Love? response:	LOVE!
context: Love?\Love?\Love?\Love?\Love?\Love?\Love?\LOVE! response:	I said it!
context: Love?\Love?\Love?\Love?\Love?\Love?\LOVE!\I said it! response:	Z-Zessica?
context: Love?\Love?\Love?\Love?\Love?\LOVE!\I said it!\Z-Zessica? response:	What's going on?
context: Love?\Love?\Love?\Love?\LOVE!\I said it!\Z-Zessica?\What's going on? response:	The Evol!
context: Love?\Love?\Love?\LOVE!\I said it!\Z-Zessica?\What's going on?\The Evol! response:	It's glowing!
context: Love?\Love?\LOVE!\I said it!\Z-Zessica?\What's going on?\The Evol!\It's glowing! response:	Evol's emotional gauge is going way up!
context: Love?\LOVE!\I said it!\Z-Zessica?\What's going on?\The Evol!\It's glowing!\Evol's emotional gauge is going way up! response:	That's...
context: LOVE!\I said it!\Z-Zessica?\What's going on?\The Evol!\It's glowing!\Evol's emotional gauge is going way up!\That's... response:	Zessica's strong unrequited love!
context: I said it!\Z-Zessica?\What's going on?\The Evol!\It's glowing!\Evol's emotional gauge is going way up!\That's...\Zessica's strong unrequited love! response:	So Aquarion can go berserk for unrequited love, not just mutual love!
context: Z-Zessica?\What's going on?\The Evol!\It's glowing!\Evol's emotional gauge is going way up!\That's...\Zessica's strong unrequited love!\So Aquarion can go berserk for unrequited love, not just mutual love! response:	What should I say?
context: What's going on?\The Evol!\It's glowing!\Evol's emotional gauge is going way up!\That's...\Zessica's strong unrequited love!\So Aquarion can go berserk for unrequited love, not just mutual love!\What should I say? response:	I'm flattered, but...
context: The Evol!\It's glowing!\Evol's emotional gauge is going way up!\That's...\Zessica's strong unrequited love!\So Aquarion can go berserk for unrequited love, not just mutual love!\What should I say?\I'm flattered, but... response:	Amata!
context: It's glowing!\Evol's emotional gauge is going way up!\That's...\Zessica's strong unrequited love!\So Aquarion can go berserk for unrequited love, not just mutual love!\What should I say?\I'm flattered, but...\Amata! response:	Evol's moving on its own!
context: Evol's emotional gauge is going way up!\That's...\Zessica's strong unrequited love!\So Aquarion can go berserk for unrequited love, not just mutual love!\What should I say?\I'm flattered, but...\Amata!\Evol's moving on its own! response:	The Infinity Punch!
context: That's...\Zessica's strong unrequited love!\So Aquarion can go berserk for unrequited love, not just mutual love!\What should I say?\I'm flattered, but...\Amata!\Evol's moving on its own!\The Infinity Punch! response:	It vanished into thin air!
context: Zessica's strong unrequited love!\So Aquarion can go berserk for unrequited love, not just mutual love!\What should I say?\I'm flattered, but...\Amata!\Evol's moving on its own!\The Infinity Punch!\It vanished into thin air! response:	Fudo, what's going on?
context: So Aquarion can go berserk for unrequited love, not just mutual love!\What should I say?\I'm flattered, but...\Amata!\Evol's moving on its own!\The Infinity Punch!\It vanished into thin air!\Fudo, what's going on? response:	It's begun.
context: What should I say?\I'm flattered, but...\Amata!\Evol's moving on its own!\The Infinity Punch!\It vanished into thin air!\Fudo, what's going on?\It's begun. response:	When they take the final step into forbidden love,
context: I'm flattered, but...\Amata!\Evol's moving on its own!\The Infinity Punch!\It vanished into thin air!\Fudo, what's going on?\It's begun.\When they take the final step into forbidden love, response:	the power that Aquarion unleashes will cross time and space.
context: Amata!\Evol's moving on its own!\The Infinity Punch!\It vanished into thin air!\Fudo, what's going on?\It's begun.\When they take the final step into forbidden love,\the power that Aquarion unleashes will cross time and space. response:	Love goes out of control.
context: Evol's moving on its own!\The Infinity Punch!\It vanished into thin air!\Fudo, what's going on?\It's begun.\When they take the final step into forbidden love,\the power that Aquarion unleashes will cross time and space.\Love goes out of control. response:	What is this?
context: The Infinity Punch!\It vanished into thin air!\Fudo, what's going on?\It's begun.\When they take the final step into forbidden love,\the power that Aquarion unleashes will cross time and space.\Love goes out of control.\What is this? response:	Images are coming in through the punch!
context: It vanished into thin air!\Fudo, what's going on?\It's begun.\When they take the final step into forbidden love,\the power that Aquarion unleashes will cross time and space.\Love goes out of control.\What is this?\Images are coming in through the punch! response:	I've never seen this place before!
context: Fudo, what's going on?\It's begun.\When they take the final step into forbidden love,\the power that Aquarion unleashes will cross time and space.\Love goes out of control.\What is this?\Images are coming in through the punch!\I've never seen this place before! response:	Where is it?
context: It's begun.\When they take the final step into forbidden love,\the power that Aquarion unleashes will cross time and space.\Love goes out of control.\What is this?\Images are coming in through the punch!\I've never seen this place before!\Where is it? response:	Who's that?
context: When they take the final step into forbidden love,\the power that Aquarion unleashes will cross time and space.\Love goes out of control.\What is this?\Images are coming in through the punch!\I've never seen this place before!\Where is it?\Who's that? response:	He's like an animal!
context: the power that Aquarion unleashes will cross time and space.\Love goes out of control.\What is this?\Images are coming in through the punch!\I've never seen this place before!\Where is it?\Who's that?\He's like an animal! response:	Are those two...
context: Love goes out of control.\What is this?\Images are coming in through the punch!\I've never seen this place before!\Where is it?\Who's that?\He's like an animal!\Are those two... response:	That's Aquarion!
context: What is this?\Images are coming in through the punch!\I've never seen this place before!\Where is it?\Who's that?\He's like an animal!\Are those two...\That's Aquarion! response:	But it's a little different from our Aquarion.
context: Images are coming in through the punch!\I've never seen this place before!\Where is it?\Who's that?\He's like an animal!\Are those two...\That's Aquarion!\But it's a little different from our Aquarion. response:	This is...
context: I've never seen this place before!\Where is it?\Who's that?\He's like an animal!\Are those two...\That's Aquarion!\But it's a little different from our Aquarion.\This is... response:	Genesis Union!
context: Where is it?\Who's that?\He's like an animal!\Are those two...\That's Aquarion!\But it's a little different from our Aquarion.\This is...\Genesis Union! response:	High Commander Fudo?
context: Who's that?\He's like an animal!\Are those two...\That's Aquarion!\But it's a little different from our Aquarion.\This is...\Genesis Union!\High Commander Fudo? response:	He kind of looks like him, but...
context: He's like an animal!\Are those two...\That's Aquarion!\But it's a little different from our Aquarion.\This is...\Genesis Union!\High Commander Fudo?\He kind of looks like him, but... response:	How beautiful.
context: Are those two...\That's Aquarion!\But it's a little different from our Aquarion.\This is...\Genesis Union!\High Commander Fudo?\He kind of looks like him, but...\How beautiful. response:	The light of my beloved Wings of the Sun.
context: That's Aquarion!\But it's a little different from our Aquarion.\This is...\Genesis Union!\High Commander Fudo?\He kind of looks like him, but...\How beautiful.\The light of my beloved Wings of the Sun. response:	The light of hope that will restore us!
context: But it's a little different from our Aquarion.\This is...\Genesis Union!\High Commander Fudo?\He kind of looks like him, but...\How beautiful.\The light of my beloved Wings of the Sun.\The light of hope that will restore us! response:	That man...
context: This is...\Genesis Union!\High Commander Fudo?\He kind of looks like him, but...\How beautiful.\The light of my beloved Wings of the Sun.\The light of hope that will restore us!\That man... response:	I've seen him somewhere...
context: Genesis Union!\High Commander Fudo?\He kind of looks like him, but...\How beautiful.\The light of my beloved Wings of the Sun.\The light of hope that will restore us!\That man...\I've seen him somewhere... response:	But I can't remember where.
context: High Commander Fudo?\He kind of looks like him, but...\How beautiful.\The light of my beloved Wings of the Sun.\The light of hope that will restore us!\That man...\I've seen him somewhere...\But I can't remember where. response:	Aquarion!
context: He kind of looks like him, but...\How beautiful.\The light of my beloved Wings of the Sun.\The light of hope that will restore us!\That man...\I've seen him somewhere...\But I can't remember where.\Aquarion! response:	It's growing wings!
context: How beautiful.\The light of my beloved Wings of the Sun.\The light of hope that will restore us!\That man...\I've seen him somewhere...\But I can't remember where.\Aquarion!\It's growing wings! response:	Wait, is that...
context: The light of my beloved Wings of the Sun.\The light of hope that will restore us!\That man...\I've seen him somewhere...\But I can't remember where.\Aquarion!\It's growing wings!\Wait, is that... response:	the legendary Aquarion?
context: The light of hope that will restore us!\That man...\I've seen him somewhere...\But I can't remember where.\Aquarion!\It's growing wings!\Wait, is that...\the legendary Aquarion? response:	Apollo!
context: That man...\I've seen him somewhere...\But I can't remember where.\Aquarion!\It's growing wings!\Wait, is that...\the legendary Aquarion?\Apollo! response:	Thank you, Silvia.
context: I've seen him somewhere...\But I can't remember where.\Aquarion!\It's growing wings!\Wait, is that...\the legendary Aquarion?\Apollo!\Thank you, Silvia. response:	Apollo?
context: But I can't remember where.\Aquarion!\It's growing wings!\Wait, is that...\the legendary Aquarion?\Apollo!\Thank you, Silvia.\Apollo? response:	Silvia?
context: Aquarion!\It's growing wings!\Wait, is that...\the legendary Aquarion?\Apollo!\Thank you, Silvia.\Apollo?\Silvia? response:	Not Silvie?
context: It's growing wings!\Wait, is that...\the legendary Aquarion?\Apollo!\Thank you, Silvia.\Apollo?\Silvia?\Not Silvie? response:	I'll never forget how lovely you smell.
context: Wait, is that...\the legendary Aquarion?\Apollo!\Thank you, Silvia.\Apollo?\Silvia?\Not Silvie?\I'll never forget how lovely you smell. response:	Apollo!
context: the legendary Aquarion?\Apollo!\Thank you, Silvia.\Apollo?\Silvia?\Not Silvie?\I'll never forget how lovely you smell.\Apollo! response:	Let's meet again.
context: Apollo!\Thank you, Silvia.\Apollo?\Silvia?\Not Silvie?\I'll never forget how lovely you smell.\Apollo!\Let's meet again. response:	In 12,000 years.
context: Thank you, Silvia.\Apollo?\Silvia?\Not Silvie?\I'll never forget how lovely you smell.\Apollo!\Let's meet again.\In 12,000 years. response:	Apollo!
context: Apollo?\Silvia?\Not Silvie?\I'll never forget how lovely you smell.\Apollo!\Let's meet again.\In 12,000 years.\Apollo! response:	Is this...
context: Silvia?\Not Silvie?\I'll never forget how lovely you smell.\Apollo!\Let's meet again.\In 12,000 years.\Apollo!\Is this... response:	Could it be...
context: Not Silvie?\I'll never forget how lovely you smell.\Apollo!\Let's meet again.\In 12,000 years.\Apollo!\Is this...\Could it be... response:	The true story of 12,000 years ago!
context: I'll never forget how lovely you smell.\Apollo!\Let's meet again.\In 12,000 years.\Apollo!\Is this...\Could it be...\The true story of 12,000 years ago! response:	What?
context: Apollo!\Let's meet again.\In 12,000 years.\Apollo!\Is this...\Could it be...\The true story of 12,000 years ago!\What? response:	What happened?
context: Let's meet again.\In 12,000 years.\Apollo!\Is this...\Could it be...\The true story of 12,000 years ago!\What?\What happened? response:	How is the island?
context: In 12,000 years.\Apollo!\Is this...\Could it be...\The true story of 12,000 years ago!\What?\What happened?\How is the island? response:	The signal's clearing up!
context: Apollo!\Is this...\Could it be...\The true story of 12,000 years ago!\What?\What happened?\How is the island?\The signal's clearing up! response:	We're getting video!
context: Is this...\Could it be...\The true story of 12,000 years ago!\What?\What happened?\How is the island?\The signal's clearing up!\We're getting video! response:	Are you serious?
context: Could it be...\The true story of 12,000 years ago!\What?\What happened?\How is the island?\The signal's clearing up!\We're getting video!\Are you serious? response:	The island's almost gone!
context: The true story of 12,000 years ago!\What?\What happened?\How is the island?\The signal's clearing up!\We're getting video!\Are you serious?\The island's almost gone! response:	We've confirmed signs of all the Elements!
context: What?\What happened?\How is the island?\The signal's clearing up!\We're getting video!\Are you serious?\The island's almost gone!\We've confirmed signs of all the Elements! response:	Gepard and Evol are intact!
context: What happened?\How is the island?\The signal's clearing up!\We're getting video!\Are you serious?\The island's almost gone!\We've confirmed signs of all the Elements!\Gepard and Evol are intact! response:	A heart that searches for the truth.
context: How is the island?\The signal's clearing up!\We're getting video!\Are you serious?\The island's almost gone!\We've confirmed signs of all the Elements!\Gepard and Evol are intact!\A heart that searches for the truth. response:	And a heart that searches for true love.
context: The signal's clearing up!\We're getting video!\Are you serious?\The island's almost gone!\We've confirmed signs of all the Elements!\Gepard and Evol are intact!\A heart that searches for the truth.\And a heart that searches for true love. response:	The two have become one in harmony,
context: We're getting video!\Are you serious?\The island's almost gone!\We've confirmed signs of all the Elements!\Gepard and Evol are intact!\A heart that searches for the truth.\And a heart that searches for true love.\The two have become one in harmony, response:	and the forbidden power has been awakened.
context: Are you serious?\The island's almost gone!\We've confirmed signs of all the Elements!\Gepard and Evol are intact!\A heart that searches for the truth.\And a heart that searches for true love.\The two have become one in harmony,\and the forbidden power has been awakened. response:	Help! Someone get me out of here!
context: The island's almost gone!\We've confirmed signs of all the Elements!\Gepard and Evol are intact!\A heart that searches for the truth.\And a heart that searches for true love.\The two have become one in harmony,\and the forbidden power has been awakened.\Help! Someone get me out of here! response:	The Infinity Punch flew through time itself.
context: We've confirmed signs of all the Elements!\Gepard and Evol are intact!\A heart that searches for the truth.\And a heart that searches for true love.\The two have become one in harmony,\and the forbidden power has been awakened.\Help! Someone get me out of here!\The Infinity Punch flew through time itself. response:	That's not all.
context: Gepard and Evol are intact!\A heart that searches for the truth.\And a heart that searches for true love.\The two have become one in harmony,\and the forbidden power has been awakened.\Help! Someone get me out of here!\The Infinity Punch flew through time itself.\That's not all. response:	I couldn't predict it with my Instant Prophecy.
context: A heart that searches for the truth.\And a heart that searches for true love.\The two have become one in harmony,\and the forbidden power has been awakened.\Help! Someone get me out of here!\The Infinity Punch flew through time itself.\That's not all.\I couldn't predict it with my Instant Prophecy. response:	Could it have traveled through time itself?
context: And a heart that searches for true love.\The two have become one in harmony,\and the forbidden power has been awakened.\Help! Someone get me out of here!\The Infinity Punch flew through time itself.\That's not all.\I couldn't predict it with my Instant Prophecy.\Could it have traveled through time itself? response:	Just how powerful is Aquarion?
context: The two have become one in harmony,\and the forbidden power has been awakened.\Help! Someone get me out of here!\The Infinity Punch flew through time itself.\That's not all.\I couldn't predict it with my Instant Prophecy.\Could it have traveled through time itself?\Just how powerful is Aquarion? response:	Good, Cayenne's team is okay!
context: and the forbidden power has been awakened.\Help! Someone get me out of here!\The Infinity Punch flew through time itself.\That's not all.\I couldn't predict it with my Instant Prophecy.\Could it have traveled through time itself?\Just how powerful is Aquarion?\Good, Cayenne's team is okay! response:	But what did we do?
