context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: That's...\I'd like to have a cup of coffee before answering that.\Mandheling?\Fool!\I drink Kopi Luwak.\Damn, he's demanding...\Hey everyone, what's the commotion?\Stein! You- response:	Oh, I'm so sorry.
context: I'd like to have a cup of coffee before answering that.\Mandheling?\Fool!\I drink Kopi Luwak.\Damn, he's demanding...\Hey everyone, what's the commotion?\Stein! You-\Oh, I'm so sorry. response:	It seems that I caused everyone a lot of trouble.
context: Mandheling?\Fool!\I drink Kopi Luwak.\Damn, he's demanding...\Hey everyone, what's the commotion?\Stein! You-\Oh, I'm so sorry.\It seems that I caused everyone a lot of trouble. response:	Do you think it's the right time for that?
context: Fool!\I drink Kopi Luwak.\Damn, he's demanding...\Hey everyone, what's the commotion?\Stein! You-\Oh, I'm so sorry.\It seems that I caused everyone a lot of trouble.\Do you think it's the right time for that? response:	He's right.
context: I drink Kopi Luwak.\Damn, he's demanding...\Hey everyone, what's the commotion?\Stein! You-\Oh, I'm so sorry.\It seems that I caused everyone a lot of trouble.\Do you think it's the right time for that?\He's right. response:	Maka, Kid and Black Star are battling with the Kishin inside that barrier.
context: Damn, he's demanding...\Hey everyone, what's the commotion?\Stein! You-\Oh, I'm so sorry.\It seems that I caused everyone a lot of trouble.\Do you think it's the right time for that?\He's right.\Maka, Kid and Black Star are battling with the Kishin inside that barrier. response:	Maka...
context: Hey everyone, what's the commotion?\Stein! You-\Oh, I'm so sorry.\It seems that I caused everyone a lot of trouble.\Do you think it's the right time for that?\He's right.\Maka, Kid and Black Star are battling with the Kishin inside that barrier.\Maka... response:	I see, Maka's in there...
context: Stein! You-\Oh, I'm so sorry.\It seems that I caused everyone a lot of trouble.\Do you think it's the right time for that?\He's right.\Maka, Kid and Black Star are battling with the Kishin inside that barrier.\Maka...\I see, Maka's in there... response:	So I was right to say that the key element is going to be-
context: Oh, I'm so sorry.\It seems that I caused everyone a lot of trouble.\Do you think it's the right time for that?\He's right.\Maka, Kid and Black Star are battling with the Kishin inside that barrier.\Maka...\I see, Maka's in there...\So I was right to say that the key element is going to be- response:	The anti-demon wavelength.
context: It seems that I caused everyone a lot of trouble.\Do you think it's the right time for that?\He's right.\Maka, Kid and Black Star are battling with the Kishin inside that barrier.\Maka...\I see, Maka's in there...\So I was right to say that the key element is going to be-\The anti-demon wavelength. response:	The anti-demon wavelength...
context: Do you think it's the right time for that?\He's right.\Maka, Kid and Black Star are battling with the Kishin inside that barrier.\Maka...\I see, Maka's in there...\So I was right to say that the key element is going to be-\The anti-demon wavelength.\The anti-demon wavelength... response:	Well, open it.
context: He's right.\Maka, Kid and Black Star are battling with the Kishin inside that barrier.\Maka...\I see, Maka's in there...\So I was right to say that the key element is going to be-\The anti-demon wavelength.\The anti-demon wavelength...\Well, open it. response:	Open it,
context: Maka, Kid and Black Star are battling with the Kishin inside that barrier.\Maka...\I see, Maka's in there...\So I was right to say that the key element is going to be-\The anti-demon wavelength.\The anti-demon wavelength...\Well, open it.\Open it, response:	right now.
context: Maka...\I see, Maka's in there...\So I was right to say that the key element is going to be-\The anti-demon wavelength.\The anti-demon wavelength...\Well, open it.\Open it,\right now. response:	Hurry up.
context: I see, Maka's in there...\So I was right to say that the key element is going to be-\The anti-demon wavelength.\The anti-demon wavelength...\Well, open it.\Open it,\right now.\Hurry up. response:	Don't do it!
context: So I was right to say that the key element is going to be-\The anti-demon wavelength.\The anti-demon wavelength...\Well, open it.\Open it,\right now.\Hurry up.\Don't do it! response:	Don't open the box!
context: The anti-demon wavelength.\The anti-demon wavelength...\Well, open it.\Open it,\right now.\Hurry up.\Don't do it!\Don't open the box! response:	What are you doing?
context: The anti-demon wavelength...\Well, open it.\Open it,\right now.\Hurry up.\Don't do it!\Don't open the box!\What are you doing? response:	Just open it already.
context: Well, open it.\Open it,\right now.\Hurry up.\Don't do it!\Don't open the box!\What are you doing?\Just open it already. response:	Sure.
context: Open it,\right now.\Hurry up.\Don't do it!\Don't open the box!\What are you doing?\Just open it already.\Sure. response:	But, before that,
context: right now.\Hurry up.\Don't do it!\Don't open the box!\What are you doing?\Just open it already.\Sure.\But, before that, response:	Just hand it over!
context: Hurry up.\Don't do it!\Don't open the box!\What are you doing?\Just open it already.\Sure.\But, before that,\Just hand it over! response:	If you're not going to open it, I'll do it myself!
context: Don't do it!\Don't open the box!\What are you doing?\Just open it already.\Sure.\But, before that,\Just hand it over!\If you're not going to open it, I'll do it myself! response:	I'm not going to give you this key.
context: Don't open the box!\What are you doing?\Just open it already.\Sure.\But, before that,\Just hand it over!\If you're not going to open it, I'll do it myself!\I'm not going to give you this key. response:	Huh?!
context: What are you doing?\Just open it already.\Sure.\But, before that,\Just hand it over!\If you're not going to open it, I'll do it myself!\I'm not going to give you this key.\Huh?! response:	Hey...
context: Just open it already.\Sure.\But, before that,\Just hand it over!\If you're not going to open it, I'll do it myself!\I'm not going to give you this key.\Huh?!\Hey... response:	who are you?
context: Sure.\But, before that,\Just hand it over!\If you're not going to open it, I'll do it myself!\I'm not going to give you this key.\Huh?!\Hey...\who are you? response:	Maka...
context: But, before that,\Just hand it over!\If you're not going to open it, I'll do it myself!\I'm not going to give you this key.\Huh?!\Hey...\who are you?\Maka... response:	What are you talking about?
context: Just hand it over!\If you're not going to open it, I'll do it myself!\I'm not going to give you this key.\Huh?!\Hey...\who are you?\Maka...\What are you talking about? response:	I'm-
context: If you're not going to open it, I'll do it myself!\I'm not going to give you this key.\Huh?!\Hey...\who are you?\Maka...\What are you talking about?\I'm- response:	You're not Soul.
context: I'm not going to give you this key.\Huh?!\Hey...\who are you?\Maka...\What are you talking about?\I'm-\You're not Soul. response:	Stop that bullshit!
context: Huh?!\Hey...\who are you?\Maka...\What are you talking about?\I'm-\You're not Soul.\Stop that bullshit! response:	I'm Soul, inside and out!
context: Hey...\who are you?\Maka...\What are you talking about?\I'm-\You're not Soul.\Stop that bullshit!\I'm Soul, inside and out! response:	Liar.
context: who are you?\Maka...\What are you talking about?\I'm-\You're not Soul.\Stop that bullshit!\I'm Soul, inside and out!\Liar. response:	Soul would never ask me something like that!
context: Maka...\What are you talking about?\I'm-\You're not Soul.\Stop that bullshit!\I'm Soul, inside and out!\Liar.\Soul would never ask me something like that! response:	It's because there's no other way that I'm asking you to do it!
context: What are you talking about?\I'm-\You're not Soul.\Stop that bullshit!\I'm Soul, inside and out!\Liar.\Soul would never ask me something like that!\It's because there's no other way that I'm asking you to do it! response:	Then why did you close the door when I came in?
context: I'm-\You're not Soul.\Stop that bullshit!\I'm Soul, inside and out!\Liar.\Soul would never ask me something like that!\It's because there's no other way that I'm asking you to do it!\Then why did you close the door when I came in? response:	Soul would never do something like that!
context: You're not Soul.\Stop that bullshit!\I'm Soul, inside and out!\Liar.\Soul would never ask me something like that!\It's because there's no other way that I'm asking you to do it!\Then why did you close the door when I came in?\Soul would never do something like that! response:	He would've asked me to turn back if he knew we'd be locked in here.
context: Stop that bullshit!\I'm Soul, inside and out!\Liar.\Soul would never ask me something like that!\It's because there's no other way that I'm asking you to do it!\Then why did you close the door when I came in?\Soul would never do something like that!\He would've asked me to turn back if he knew we'd be locked in here. response:	I'll say it again...
context: I'm Soul, inside and out!\Liar.\Soul would never ask me something like that!\It's because there's no other way that I'm asking you to do it!\Then why did you close the door when I came in?\Soul would never do something like that!\He would've asked me to turn back if he knew we'd be locked in here.\I'll say it again... response:	You're not Soul.
context: Liar.\Soul would never ask me something like that!\It's because there's no other way that I'm asking you to do it!\Then why did you close the door when I came in?\Soul would never do something like that!\He would've asked me to turn back if he knew we'd be locked in here.\I'll say it again...\You're not Soul. response:	Yes! Nice one, Maka!
context: Soul would never ask me something like that!\It's because there's no other way that I'm asking you to do it!\Then why did you close the door when I came in?\Soul would never do something like that!\He would've asked me to turn back if he knew we'd be locked in here.\I'll say it again...\You're not Soul.\Yes! Nice one, Maka! response:	You're not the idiot I thought you were!
context: It's because there's no other way that I'm asking you to do it!\Then why did you close the door when I came in?\Soul would never do something like that!\He would've asked me to turn back if he knew we'd be locked in here.\I'll say it again...\You're not Soul.\Yes! Nice one, Maka!\You're not the idiot I thought you were! response:	Yeah, you're right.
context: Then why did you close the door when I came in?\Soul would never do something like that!\He would've asked me to turn back if he knew we'd be locked in here.\I'll say it again...\You're not Soul.\Yes! Nice one, Maka!\You're not the idiot I thought you were!\Yeah, you're right. response:	Certainly, I'm not the Soul that you have always known.
context: Soul would never do something like that!\He would've asked me to turn back if he knew we'd be locked in here.\I'll say it again...\You're not Soul.\Yes! Nice one, Maka!\You're not the idiot I thought you were!\Yeah, you're right.\Certainly, I'm not the Soul that you have always known. response:	The imp...
context: He would've asked me to turn back if he knew we'd be locked in here.\I'll say it again...\You're not Soul.\Yes! Nice one, Maka!\You're not the idiot I thought you were!\Yeah, you're right.\Certainly, I'm not the Soul that you have always known.\The imp... response:	Yeah,
context: I'll say it again...\You're not Soul.\Yes! Nice one, Maka!\You're not the idiot I thought you were!\Yeah, you're right.\Certainly, I'm not the Soul that you have always known.\The imp...\Yeah, response:	but I'm also a genuine Soul Eater, you know.
context: You're not Soul.\Yes! Nice one, Maka!\You're not the idiot I thought you were!\Yeah, you're right.\Certainly, I'm not the Soul that you have always known.\The imp...\Yeah,\but I'm also a genuine Soul Eater, you know. response:	I'm a part of Soul, and he's a part of me.
context: Yes! Nice one, Maka!\You're not the idiot I thought you were!\Yeah, you're right.\Certainly, I'm not the Soul that you have always known.\The imp...\Yeah,\but I'm also a genuine Soul Eater, you know.\I'm a part of Soul, and he's a part of me. response:	We're the same, Soul and I, in a single body.
context: You're not the idiot I thought you were!\Yeah, you're right.\Certainly, I'm not the Soul that you have always known.\The imp...\Yeah,\but I'm also a genuine Soul Eater, you know.\I'm a part of Soul, and he's a part of me.\We're the same, Soul and I, in a single body. response:	It's like partners that you can't separate even if you cut us in two.
context: Yeah, you're right.\Certainly, I'm not the Soul that you have always known.\The imp...\Yeah,\but I'm also a genuine Soul Eater, you know.\I'm a part of Soul, and he's a part of me.\We're the same, Soul and I, in a single body.\It's like partners that you can't separate even if you cut us in two. response:	That's why, when you say that I'm not Soul, you're correct, but at the same time you're incorrect.
context: Certainly, I'm not the Soul that you have always known.\The imp...\Yeah,\but I'm also a genuine Soul Eater, you know.\I'm a part of Soul, and he's a part of me.\We're the same, Soul and I, in a single body.\It's like partners that you can't separate even if you cut us in two.\That's why, when you say that I'm not Soul, you're correct, but at the same time you're incorrect. response:	Like you've made a mistake, but at the same time you haven't.
context: The imp...\Yeah,\but I'm also a genuine Soul Eater, you know.\I'm a part of Soul, and he's a part of me.\We're the same, Soul and I, in a single body.\It's like partners that you can't separate even if you cut us in two.\That's why, when you say that I'm not Soul, you're correct, but at the same time you're incorrect.\Like you've made a mistake, but at the same time you haven't. response:	Soul's inside this box, right?
context: Yeah,\but I'm also a genuine Soul Eater, you know.\I'm a part of Soul, and he's a part of me.\We're the same, Soul and I, in a single body.\It's like partners that you can't separate even if you cut us in two.\That's why, when you say that I'm not Soul, you're correct, but at the same time you're incorrect.\Like you've made a mistake, but at the same time you haven't.\Soul's inside this box, right? response:	Yes, that would be correct.
context: but I'm also a genuine Soul Eater, you know.\I'm a part of Soul, and he's a part of me.\We're the same, Soul and I, in a single body.\It's like partners that you can't separate even if you cut us in two.\That's why, when you say that I'm not Soul, you're correct, but at the same time you're incorrect.\Like you've made a mistake, but at the same time you haven't.\Soul's inside this box, right?\Yes, that would be correct. response:	Don't you find it funny?
context: I'm a part of Soul, and he's a part of me.\We're the same, Soul and I, in a single body.\It's like partners that you can't separate even if you cut us in two.\That's why, when you say that I'm not Soul, you're correct, but at the same time you're incorrect.\Like you've made a mistake, but at the same time you haven't.\Soul's inside this box, right?\Yes, that would be correct.\Don't you find it funny? response:	To think that some one as arrogant as him ends up inside such a small box.
context: We're the same, Soul and I, in a single body.\It's like partners that you can't separate even if you cut us in two.\That's why, when you say that I'm not Soul, you're correct, but at the same time you're incorrect.\Like you've made a mistake, but at the same time you haven't.\Soul's inside this box, right?\Yes, that would be correct.\Don't you find it funny?\To think that some one as arrogant as him ends up inside such a small box. response:	He's just getting in the way.
context: It's like partners that you can't separate even if you cut us in two.\That's why, when you say that I'm not Soul, you're correct, but at the same time you're incorrect.\Like you've made a mistake, but at the same time you haven't.\Soul's inside this box, right?\Yes, that would be correct.\Don't you find it funny?\To think that some one as arrogant as him ends up inside such a small box.\He's just getting in the way. response:	As things are now, the whole world is almost in my possession already.
context: That's why, when you say that I'm not Soul, you're correct, but at the same time you're incorrect.\Like you've made a mistake, but at the same time you haven't.\Soul's inside this box, right?\Yes, that would be correct.\Don't you find it funny?\To think that some one as arrogant as him ends up inside such a small box.\He's just getting in the way.\As things are now, the whole world is almost in my possession already. response:	Like the time when you let yourself go berserk, just let me take care of everything.
context: Like you've made a mistake, but at the same time you haven't.\Soul's inside this box, right?\Yes, that would be correct.\Don't you find it funny?\To think that some one as arrogant as him ends up inside such a small box.\He's just getting in the way.\As things are now, the whole world is almost in my possession already.\Like the time when you let yourself go berserk, just let me take care of everything. response:	Not only the size, nor the outside or the inside, but everything!
context: Soul's inside this box, right?\Yes, that would be correct.\Don't you find it funny?\To think that some one as arrogant as him ends up inside such a small box.\He's just getting in the way.\As things are now, the whole world is almost in my possession already.\Like the time when you let yourself go berserk, just let me take care of everything.\Not only the size, nor the outside or the inside, but everything! response:	Oh, wait a minute.
context: Yes, that would be correct.\Don't you find it funny?\To think that some one as arrogant as him ends up inside such a small box.\He's just getting in the way.\As things are now, the whole world is almost in my possession already.\Like the time when you let yourself go berserk, just let me take care of everything.\Not only the size, nor the outside or the inside, but everything!\Oh, wait a minute. response:	It won't mean anything if you don't open it now.
context: Don't you find it funny?\To think that some one as arrogant as him ends up inside such a small box.\He's just getting in the way.\As things are now, the whole world is almost in my possession already.\Like the time when you let yourself go berserk, just let me take care of everything.\Not only the size, nor the outside or the inside, but everything!\Oh, wait a minute.\It won't mean anything if you don't open it now. response:	Because if you don't, Soul and I will die soon enough.
context: To think that some one as arrogant as him ends up inside such a small box.\He's just getting in the way.\As things are now, the whole world is almost in my possession already.\Like the time when you let yourself go berserk, just let me take care of everything.\Not only the size, nor the outside or the inside, but everything!\Oh, wait a minute.\It won't mean anything if you don't open it now.\Because if you don't, Soul and I will die soon enough. response:	There's only two choices to choose from.
context: He's just getting in the way.\As things are now, the whole world is almost in my possession already.\Like the time when you let yourself go berserk, just let me take care of everything.\Not only the size, nor the outside or the inside, but everything!\Oh, wait a minute.\It won't mean anything if you don't open it now.\Because if you don't, Soul and I will die soon enough.\There's only two choices to choose from. response:	Either you keep the box closed and watch him die,
context: As things are now, the whole world is almost in my possession already.\Like the time when you let yourself go berserk, just let me take care of everything.\Not only the size, nor the outside or the inside, but everything!\Oh, wait a minute.\It won't mean anything if you don't open it now.\Because if you don't, Soul and I will die soon enough.\There's only two choices to choose from.\Either you keep the box closed and watch him die, response:	or open the box and meet the Soul who has been completely taken over by insanity one more time.
context: Like the time when you let yourself go berserk, just let me take care of everything.\Not only the size, nor the outside or the inside, but everything!\Oh, wait a minute.\It won't mean anything if you don't open it now.\Because if you don't, Soul and I will die soon enough.\There's only two choices to choose from.\Either you keep the box closed and watch him die,\or open the box and meet the Soul who has been completely taken over by insanity one more time. response:	So which will it be?
context: Not only the size, nor the outside or the inside, but everything!\Oh, wait a minute.\It won't mean anything if you don't open it now.\Because if you don't, Soul and I will die soon enough.\There's only two choices to choose from.\Either you keep the box closed and watch him die,\or open the box and meet the Soul who has been completely taken over by insanity one more time.\So which will it be? response:	Soul is really in here, right?
context: Oh, wait a minute.\It won't mean anything if you don't open it now.\Because if you don't, Soul and I will die soon enough.\There's only two choices to choose from.\Either you keep the box closed and watch him die,\or open the box and meet the Soul who has been completely taken over by insanity one more time.\So which will it be?\Soul is really in here, right? response:	He sure is.
context: It won't mean anything if you don't open it now.\Because if you don't, Soul and I will die soon enough.\There's only two choices to choose from.\Either you keep the box closed and watch him die,\or open the box and meet the Soul who has been completely taken over by insanity one more time.\So which will it be?\Soul is really in here, right?\He sure is. response:	I see.
context: Because if you don't, Soul and I will die soon enough.\There's only two choices to choose from.\Either you keep the box closed and watch him die,\or open the box and meet the Soul who has been completely taken over by insanity one more time.\So which will it be?\Soul is really in here, right?\He sure is.\I see. response:	Then I'll open it...
context: There's only two choices to choose from.\Either you keep the box closed and watch him die,\or open the box and meet the Soul who has been completely taken over by insanity one more time.\So which will it be?\Soul is really in here, right?\He sure is.\I see.\Then I'll open it... response:	This box...
context: Either you keep the box closed and watch him die,\or open the box and meet the Soul who has been completely taken over by insanity one more time.\So which will it be?\Soul is really in here, right?\He sure is.\I see.\Then I'll open it...\This box... response:	What?!
context: or open the box and meet the Soul who has been completely taken over by insanity one more time.\So which will it be?\Soul is really in here, right?\He sure is.\I see.\Then I'll open it...\This box...\What?! response:	Are you crazy?!
context: So which will it be?\Soul is really in here, right?\He sure is.\I see.\Then I'll open it...\This box...\What?!\Are you crazy?! response:	Haven't you paid attention to anything he's said?!
context: Soul is really in here, right?\He sure is.\I see.\Then I'll open it...\This box...\What?!\Are you crazy?!\Haven't you paid attention to anything he's said?! response:	That's right.
context: He sure is.\I see.\Then I'll open it...\This box...\What?!\Are you crazy?!\Haven't you paid attention to anything he's said?!\That's right. response:	As I thought, you're not the type to abandon your partner, right?
context: I see.\Then I'll open it...\This box...\What?!\Are you crazy?!\Haven't you paid attention to anything he's said?!\That's right.\As I thought, you're not the type to abandon your partner, right? response:	Just open it.
context: Then I'll open it...\This box...\What?!\Are you crazy?!\Haven't you paid attention to anything he's said?!\That's right.\As I thought, you're not the type to abandon your partner, right?\Just open it. response:	Open it already.
context: This box...\What?!\Are you crazy?!\Haven't you paid attention to anything he's said?!\That's right.\As I thought, you're not the type to abandon your partner, right?\Just open it.\Open it already. response:	But...
context: What?!\Are you crazy?!\Haven't you paid attention to anything he's said?!\That's right.\As I thought, you're not the type to abandon your partner, right?\Just open it.\Open it already.\But... response:	I'm not going to let Soul be taken over by insanity.
context: Are you crazy?!\Haven't you paid attention to anything he's said?!\That's right.\As I thought, you're not the type to abandon your partner, right?\Just open it.\Open it already.\But...\I'm not going to let Soul be taken over by insanity. response:	I'm definitely going to rescue him!
context: Haven't you paid attention to anything he's said?!\That's right.\As I thought, you're not the type to abandon your partner, right?\Just open it.\Open it already.\But...\I'm not going to let Soul be taken over by insanity.\I'm definitely going to rescue him! response:	I mean it!
context: That's right.\As I thought, you're not the type to abandon your partner, right?\Just open it.\Open it already.\But...\I'm not going to let Soul be taken over by insanity.\I'm definitely going to rescue him!\I mean it! response:	Soul!
context: As I thought, you're not the type to abandon your partner, right?\Just open it.\Open it already.\But...\I'm not going to let Soul be taken over by insanity.\I'm definitely going to rescue him!\I mean it!\Soul! response:	Maka!
context: Just open it.\Open it already.\But...\I'm not going to let Soul be taken over by insanity.\I'm definitely going to rescue him!\I mean it!\Soul!\Maka! response:	Impossible!
context: Open it already.\But...\I'm not going to let Soul be taken over by insanity.\I'm definitely going to rescue him!\I mean it!\Soul!\Maka!\Impossible! response:	How could it be?!
context: But...\I'm not going to let Soul be taken over by insanity.\I'm definitely going to rescue him!\I mean it!\Soul!\Maka!\Impossible!\How could it be?! response:	You're really an idiot!
context: I'm not going to let Soul be taken over by insanity.\I'm definitely going to rescue him!\I mean it!\Soul!\Maka!\Impossible!\How could it be?!\You're really an idiot! response:	So much of an idiot that it makes you the coolest partner I can ever have.
context: I'm definitely going to rescue him!\I mean it!\Soul!\Maka!\Impossible!\How could it be?!\You're really an idiot!\So much of an idiot that it makes you the coolest partner I can ever have. response:	Damn,
context: I mean it!\Soul!\Maka!\Impossible!\How could it be?!\You're really an idiot!\So much of an idiot that it makes you the coolest partner I can ever have.\Damn, response:	so I'm brought back into this good-for-nothing world?
context: Soul!\Maka!\Impossible!\How could it be?!\You're really an idiot!\So much of an idiot that it makes you the coolest partner I can ever have.\Damn,\so I'm brought back into this good-for-nothing world? response:	What are you getting so worked up about?
context: Maka!\Impossible!\How could it be?!\You're really an idiot!\So much of an idiot that it makes you the coolest partner I can ever have.\Damn,\so I'm brought back into this good-for-nothing world?\What are you getting so worked up about? response:	Soul.
context: Impossible!\How could it be?!\You're really an idiot!\So much of an idiot that it makes you the coolest partner I can ever have.\Damn,\so I'm brought back into this good-for-nothing world?\What are you getting so worked up about?\Soul. response:	Geez...
context: How could it be?!\You're really an idiot!\So much of an idiot that it makes you the coolest partner I can ever have.\Damn,\so I'm brought back into this good-for-nothing world?\What are you getting so worked up about?\Soul.\Geez... response:	You thinking of getting rid of me?!
context: You're really an idiot!\So much of an idiot that it makes you the coolest partner I can ever have.\Damn,\so I'm brought back into this good-for-nothing world?\What are you getting so worked up about?\Soul.\Geez...\You thinking of getting rid of me?! response:	Who would do such a thing?
context: So much of an idiot that it makes you the coolest partner I can ever have.\Damn,\so I'm brought back into this good-for-nothing world?\What are you getting so worked up about?\Soul.\Geez...\You thinking of getting rid of me?!\Who would do such a thing? response:	You're part of me.
context: Damn,\so I'm brought back into this good-for-nothing world?\What are you getting so worked up about?\Soul.\Geez...\You thinking of getting rid of me?!\Who would do such a thing?\You're part of me. response:	So,
context: so I'm brought back into this good-for-nothing world?\What are you getting so worked up about?\Soul.\Geez...\You thinking of getting rid of me?!\Who would do such a thing?\You're part of me.\So, response:	I'm just going to accept you as you are.
context: What are you getting so worked up about?\Soul.\Geez...\You thinking of getting rid of me?!\Who would do such a thing?\You're part of me.\So,\I'm just going to accept you as you are. response:	We're back.
context: Soul.\Geez...\You thinking of getting rid of me?!\Who would do such a thing?\You're part of me.\So,\I'm just going to accept you as you are.\We're back. response:	Yeah,
context: Geez...\You thinking of getting rid of me?!\Who would do such a thing?\You're part of me.\So,\I'm just going to accept you as you are.\We're back.\Yeah, response:	thanks to you.
context: You thinking of getting rid of me?!\Who would do such a thing?\You're part of me.\So,\I'm just going to accept you as you are.\We're back.\Yeah,\thanks to you. response:	Where are Kid and Black Star?
context: Who would do such a thing?\You're part of me.\So,\I'm just going to accept you as you are.\We're back.\Yeah,\thanks to you.\Where are Kid and Black Star? response:	Kid!
context: You're part of me.\So,\I'm just going to accept you as you are.\We're back.\Yeah,\thanks to you.\Where are Kid and Black Star?\Kid! response:	Black Star!
context: So,\I'm just going to accept you as you are.\We're back.\Yeah,\thanks to you.\Where are Kid and Black Star?\Kid!\Black Star! response:	There's nothing for you to feel strange about.
context: I'm just going to accept you as you are.\We're back.\Yeah,\thanks to you.\Where are Kid and Black Star?\Kid!\Black Star!\There's nothing for you to feel strange about. response:	The chosen ones in the chosen place.
context: We're back.\Yeah,\thanks to you.\Where are Kid and Black Star?\Kid!\Black Star!\There's nothing for you to feel strange about.\The chosen ones in the chosen place. response:	The chosen ones suffer defeat and they fall.
context: Yeah,\thanks to you.\Where are Kid and Black Star?\Kid!\Black Star!\There's nothing for you to feel strange about.\The chosen ones in the chosen place.\The chosen ones suffer defeat and they fall. response:	There's nothing so unexpected or interesting about something like that.
context: thanks to you.\Where are Kid and Black Star?\Kid!\Black Star!\There's nothing for you to feel strange about.\The chosen ones in the chosen place.\The chosen ones suffer defeat and they fall.\There's nothing so unexpected or interesting about something like that. response:	Because this is reality.
context: Where are Kid and Black Star?\Kid!\Black Star!\There's nothing for you to feel strange about.\The chosen ones in the chosen place.\The chosen ones suffer defeat and they fall.\There's nothing so unexpected or interesting about something like that.\Because this is reality. response:	Of course, that includes fear itself.
