context: My name is Glass. response:	Feel free to consider me your enemy, hero.
context: Over here, over here!\Master...\Mel-chan's a good girl, y'know?\Sir Shield Hero,\I'd like you to return to the capital and meet with King Aultcray once more.\I refuse.\I want you to apologize for your conduct and reconcile.\I refuse! response:	We need your help to stop the Waves.
context: Master...\Mel-chan's a good girl, y'know?\Sir Shield Hero,\I'd like you to return to the capital and meet with King Aultcray once more.\I refuse.\I want you to apologize for your conduct and reconcile.\I refuse!\We need your help to stop the Waves. response:	Also, you would be lost without the king's financial support.
context: Mel-chan's a good girl, y'know?\Sir Shield Hero,\I'd like you to return to the capital and meet with King Aultcray once more.\I refuse.\I want you to apologize for your conduct and reconcile.\I refuse!\We need your help to stop the Waves.\Also, you would be lost without the king's financial support. response:	Support?
context: Sir Shield Hero,\I'd like you to return to the capital and meet with King Aultcray once more.\I refuse.\I want you to apologize for your conduct and reconcile.\I refuse!\We need your help to stop the Waves.\Also, you would be lost without the king's financial support.\Support? response:	I'm the one graciously working with you lot until the Waves are gone.
context: I'd like you to return to the capital and meet with King Aultcray once more.\I refuse.\I want you to apologize for your conduct and reconcile.\I refuse!\We need your help to stop the Waves.\Also, you would be lost without the king's financial support.\Support?\I'm the one graciously working with you lot until the Waves are gone. response:	Naofumi-sama...
context: I refuse.\I want you to apologize for your conduct and reconcile.\I refuse!\We need your help to stop the Waves.\Also, you would be lost without the king's financial support.\Support?\I'm the one graciously working with you lot until the Waves are gone.\Naofumi-sama... response:	She's royalty, too.
context: I want you to apologize for your conduct and reconcile.\I refuse!\We need your help to stop the Waves.\Also, you would be lost without the king's financial support.\Support?\I'm the one graciously working with you lot until the Waves are gone.\Naofumi-sama...\She's royalty, too. response:	Why...
context: I refuse!\We need your help to stop the Waves.\Also, you would be lost without the king's financial support.\Support?\I'm the one graciously working with you lot until the Waves are gone.\Naofumi-sama...\She's royalty, too.\Why... response:	Why do both you and my father have to be like this?!
context: We need your help to stop the Waves.\Also, you would be lost without the king's financial support.\Support?\I'm the one graciously working with you lot until the Waves are gone.\Naofumi-sama...\She's royalty, too.\Why...\Why do both you and my father have to be like this?! response:	A hero and the king can't be fighting among themselves! Absolutely not!
context: Also, you would be lost without the king's financial support.\Support?\I'm the one graciously working with you lot until the Waves are gone.\Naofumi-sama...\She's royalty, too.\Why...\Why do both you and my father have to be like this?!\A hero and the king can't be fighting among themselves! Absolutely not! response:	Mel-chan?
context: Support?\I'm the one graciously working with you lot until the Waves are gone.\Naofumi-sama...\She's royalty, too.\Why...\Why do both you and my father have to be like this?!\A hero and the king can't be fighting among themselves! Absolutely not!\Mel-chan? response:	Don't you agree, Filo-chan?
context: I'm the one graciously working with you lot until the Waves are gone.\Naofumi-sama...\She's royalty, too.\Why...\Why do both you and my father have to be like this?!\A hero and the king can't be fighting among themselves! Absolutely not!\Mel-chan?\Don't you agree, Filo-chan? response:	Er...
context: Naofumi-sama...\She's royalty, too.\Why...\Why do both you and my father have to be like this?!\A hero and the king can't be fighting among themselves! Absolutely not!\Mel-chan?\Don't you agree, Filo-chan?\Er... response:	You agree too, don't you, Raphtalia-san?!
context: She's royalty, too.\Why...\Why do both you and my father have to be like this?!\A hero and the king can't be fighting among themselves! Absolutely not!\Mel-chan?\Don't you agree, Filo-chan?\Er...\You agree too, don't you, Raphtalia-san?! response:	W-Well, I am Naofumi-sama's sword.
context: Why...\Why do both you and my father have to be like this?!\A hero and the king can't be fighting among themselves! Absolutely not!\Mel-chan?\Don't you agree, Filo-chan?\Er...\You agree too, don't you, Raphtalia-san?!\W-Well, I am Naofumi-sama's sword. response:	See? They're agreeing with me!
context: Why do both you and my father have to be like this?!\A hero and the king can't be fighting among themselves! Absolutely not!\Mel-chan?\Don't you agree, Filo-chan?\Er...\You agree too, don't you, Raphtalia-san?!\W-Well, I am Naofumi-sama's sword.\See? They're agreeing with me! response:	Uh, they're not.
context: A hero and the king can't be fighting among themselves! Absolutely not!\Mel-chan?\Don't you agree, Filo-chan?\Er...\You agree too, don't you, Raphtalia-san?!\W-Well, I am Naofumi-sama's sword.\See? They're agreeing with me!\Uh, they're not. response:	Look, just apologize to Father!
context: Mel-chan?\Don't you agree, Filo-chan?\Er...\You agree too, don't you, Raphtalia-san?!\W-Well, I am Naofumi-sama's sword.\See? They're agreeing with me!\Uh, they're not.\Look, just apologize to Father! response:	Otherwise, Mother will yell at him!
context: Don't you agree, Filo-chan?\Er...\You agree too, don't you, Raphtalia-san?!\W-Well, I am Naofumi-sama's sword.\See? They're agreeing with me!\Uh, they're not.\Look, just apologize to Father!\Otherwise, Mother will yell at him! response:	The way she throws a tantrum is just like her dad.
context: Er...\You agree too, don't you, Raphtalia-san?!\W-Well, I am Naofumi-sama's sword.\See? They're agreeing with me!\Uh, they're not.\Look, just apologize to Father!\Otherwise, Mother will yell at him!\The way she throws a tantrum is just like her dad. response:	Wait... Her mother will yell at him?
context: You agree too, don't you, Raphtalia-san?!\W-Well, I am Naofumi-sama's sword.\See? They're agreeing with me!\Uh, they're not.\Look, just apologize to Father!\Otherwise, Mother will yell at him!\The way she throws a tantrum is just like her dad.\Wait... Her mother will yell at him? response:	Listen to me when I'm talking to you!
context: W-Well, I am Naofumi-sama's sword.\See? They're agreeing with me!\Uh, they're not.\Look, just apologize to Father!\Otherwise, Mother will yell at him!\The way she throws a tantrum is just like her dad.\Wait... Her mother will yell at him?\Listen to me when I'm talking to you! response:	This feeling...
context: See? They're agreeing with me!\Uh, they're not.\Look, just apologize to Father!\Otherwise, Mother will yell at him!\The way she throws a tantrum is just like her dad.\Wait... Her mother will yell at him?\Listen to me when I'm talking to you!\This feeling... response:	It's the same as back then.
context: Uh, they're not.\Look, just apologize to Father!\Otherwise, Mother will yell at him!\The way she throws a tantrum is just like her dad.\Wait... Her mother will yell at him?\Listen to me when I'm talking to you!\This feeling...\It's the same as back then. response:	It reeks of a setup!
context: Look, just apologize to Father!\Otherwise, Mother will yell at him!\The way she throws a tantrum is just like her dad.\Wait... Her mother will yell at him?\Listen to me when I'm talking to you!\This feeling...\It's the same as back then.\It reeks of a setup! response:	So return to the capital
context: Otherwise, Mother will yell at him!\The way she throws a tantrum is just like her dad.\Wait... Her mother will yell at him?\Listen to me when I'm talking to you!\This feeling...\It's the same as back then.\It reeks of a setup!\So return to the capital response:	The Devil of the Shield
