context: There you go, making that face again, response:	biting onto your lips.
context: His?\It's been on my mind, so could you let me fix your bandages?\You can ignore me when I finish.\A long time ago, a shaman tied this rope to me.\I used to be a mountain guardian,\but I was caught, tied to that pole, and ordered to protect this family and cellar.\So you were always here.\There was someone who opened the cellar recently. response:	If I don't fulfill my duty, this rope will constrict and my head will fall off.
context: It's been on my mind, so could you let me fix your bandages?\You can ignore me when I finish.\A long time ago, a shaman tied this rope to me.\I used to be a mountain guardian,\but I was caught, tied to that pole, and ordered to protect this family and cellar.\So you were always here.\There was someone who opened the cellar recently.\If I don't fulfill my duty, this rope will constrict and my head will fall off. response:	Her nails...
context: You can ignore me when I finish.\A long time ago, a shaman tied this rope to me.\I used to be a mountain guardian,\but I was caught, tied to that pole, and ordered to protect this family and cellar.\So you were always here.\There was someone who opened the cellar recently.\If I don't fulfill my duty, this rope will constrict and my head will fall off.\Her nails... response:	I tried to run away once,
context: A long time ago, a shaman tied this rope to me.\I used to be a mountain guardian,\but I was caught, tied to that pole, and ordered to protect this family and cellar.\So you were always here.\There was someone who opened the cellar recently.\If I don't fulfill my duty, this rope will constrict and my head will fall off.\Her nails...\I tried to run away once, response:	but I eventually gave up.
context: I used to be a mountain guardian,\but I was caught, tied to that pole, and ordered to protect this family and cellar.\So you were always here.\There was someone who opened the cellar recently.\If I don't fulfill my duty, this rope will constrict and my head will fall off.\Her nails...\I tried to run away once,\but I eventually gave up. response:	I gave up and just sat here alone in a daze...
context: but I was caught, tied to that pole, and ordered to protect this family and cellar.\So you were always here.\There was someone who opened the cellar recently.\If I don't fulfill my duty, this rope will constrict and my head will fall off.\Her nails...\I tried to run away once,\but I eventually gave up.\I gave up and just sat here alone in a daze... response:	For years and years...
context: So you were always here.\There was someone who opened the cellar recently.\If I don't fulfill my duty, this rope will constrict and my head will fall off.\Her nails...\I tried to run away once,\but I eventually gave up.\I gave up and just sat here alone in a daze...\For years and years... response:	Hey, what's wrong?
context: There was someone who opened the cellar recently.\If I don't fulfill my duty, this rope will constrict and my head will fall off.\Her nails...\I tried to run away once,\but I eventually gave up.\I gave up and just sat here alone in a daze...\For years and years...\Hey, what's wrong? response:	What a strange mask.
context: If I don't fulfill my duty, this rope will constrict and my head will fall off.\Her nails...\I tried to run away once,\but I eventually gave up.\I gave up and just sat here alone in a daze...\For years and years...\Hey, what's wrong?\What a strange mask. response:	Your hands are bleeding.
context: Her nails...\I tried to run away once,\but I eventually gave up.\I gave up and just sat here alone in a daze...\For years and years...\Hey, what's wrong?\What a strange mask.\Your hands are bleeding. response:	It was a human child.
context: I tried to run away once,\but I eventually gave up.\I gave up and just sat here alone in a daze...\For years and years...\Hey, what's wrong?\What a strange mask.\Your hands are bleeding.\It was a human child. response:	Like you, he could see me.
context: but I eventually gave up.\I gave up and just sat here alone in a daze...\For years and years...\Hey, what's wrong?\What a strange mask.\Your hands are bleeding.\It was a human child.\Like you, he could see me. response:	He tied this for me.
context: I gave up and just sat here alone in a daze...\For years and years...\Hey, what's wrong?\What a strange mask.\Your hands are bleeding.\It was a human child.\Like you, he could see me.\He tied this for me. response:	When the cellar opened, I thought it would've been okay to not fulfill my duty and to have my head fall off.
context: For years and years...\Hey, what's wrong?\What a strange mask.\Your hands are bleeding.\It was a human child.\Like you, he could see me.\He tied this for me.\When the cellar opened, I thought it would've been okay to not fulfill my duty and to have my head fall off. response:	I had no regrets.
context: Hey, what's wrong?\What a strange mask.\Your hands are bleeding.\It was a human child.\Like you, he could see me.\He tied this for me.\When the cellar opened, I thought it would've been okay to not fulfill my duty and to have my head fall off.\I had no regrets. response:	But fate is a funny thing.
context: What a strange mask.\Your hands are bleeding.\It was a human child.\Like you, he could see me.\He tied this for me.\When the cellar opened, I thought it would've been okay to not fulfill my duty and to have my head fall off.\I had no regrets.\But fate is a funny thing. response:	That child has come back to this city as an exorcist.
context: Your hands are bleeding.\It was a human child.\Like you, he could see me.\He tied this for me.\When the cellar opened, I thought it would've been okay to not fulfill my duty and to have my head fall off.\I had no regrets.\But fate is a funny thing.\That child has come back to this city as an exorcist. response:	I would be happy to be a service to that child.
context: It was a human child.\Like you, he could see me.\He tied this for me.\When the cellar opened, I thought it would've been okay to not fulfill my duty and to have my head fall off.\I had no regrets.\But fate is a funny thing.\That child has come back to this city as an exorcist.\I would be happy to be a service to that child. response:	Yin and Yang are so troublesome.
context: Like you, he could see me.\He tied this for me.\When the cellar opened, I thought it would've been okay to not fulfill my duty and to have my head fall off.\I had no regrets.\But fate is a funny thing.\That child has come back to this city as an exorcist.\I would be happy to be a service to that child.\Yin and Yang are so troublesome. response:	I can't even thank him for this single strip of cloth.
context: He tied this for me.\When the cellar opened, I thought it would've been okay to not fulfill my duty and to have my head fall off.\I had no regrets.\But fate is a funny thing.\That child has come back to this city as an exorcist.\I would be happy to be a service to that child.\Yin and Yang are so troublesome.\I can't even thank him for this single strip of cloth. response:	Hey, I thought you wouldn't come.
context: When the cellar opened, I thought it would've been okay to not fulfill my duty and to have my head fall off.\I had no regrets.\But fate is a funny thing.\That child has come back to this city as an exorcist.\I would be happy to be a service to that child.\Yin and Yang are so troublesome.\I can't even thank him for this single strip of cloth.\Hey, I thought you wouldn't come. response:	Rip up the paper there and cover up the characters on the ground.
context: I had no regrets.\But fate is a funny thing.\That child has come back to this city as an exorcist.\I would be happy to be a service to that child.\Yin and Yang are so troublesome.\I can't even thank him for this single strip of cloth.\Hey, I thought you wouldn't come.\Rip up the paper there and cover up the characters on the ground. response:	Do you know the Youkai you're exorcising today, Natori-san?
context: But fate is a funny thing.\That child has come back to this city as an exorcist.\I would be happy to be a service to that child.\Yin and Yang are so troublesome.\I can't even thank him for this single strip of cloth.\Hey, I thought you wouldn't come.\Rip up the paper there and cover up the characters on the ground.\Do you know the Youkai you're exorcising today, Natori-san? response:	Yeah, it's an enslaved Youkai with a rope around its neck.
context: That child has come back to this city as an exorcist.\I would be happy to be a service to that child.\Yin and Yang are so troublesome.\I can't even thank him for this single strip of cloth.\Hey, I thought you wouldn't come.\Rip up the paper there and cover up the characters on the ground.\Do you know the Youkai you're exorcising today, Natori-san?\Yeah, it's an enslaved Youkai with a rope around its neck. response:	It should be exorcised.
context: I would be happy to be a service to that child.\Yin and Yang are so troublesome.\I can't even thank him for this single strip of cloth.\Hey, I thought you wouldn't come.\Rip up the paper there and cover up the characters on the ground.\Do you know the Youkai you're exorcising today, Natori-san?\Yeah, it's an enslaved Youkai with a rope around its neck.\It should be exorcised. response:	Natori-san doesn't remember her.
context: Yin and Yang are so troublesome.\I can't even thank him for this single strip of cloth.\Hey, I thought you wouldn't come.\Rip up the paper there and cover up the characters on the ground.\Do you know the Youkai you're exorcising today, Natori-san?\Yeah, it's an enslaved Youkai with a rope around its neck.\It should be exorcised.\Natori-san doesn't remember her. response:	I have to stop her from coming here!
context: I can't even thank him for this single strip of cloth.\Hey, I thought you wouldn't come.\Rip up the paper there and cover up the characters on the ground.\Do you know the Youkai you're exorcising today, Natori-san?\Yeah, it's an enslaved Youkai with a rope around its neck.\It should be exorcised.\Natori-san doesn't remember her.\I have to stop her from coming here! response:	Where are you going?
context: Hey, I thought you wouldn't come.\Rip up the paper there and cover up the characters on the ground.\Do you know the Youkai you're exorcising today, Natori-san?\Yeah, it's an enslaved Youkai with a rope around its neck.\It should be exorcised.\Natori-san doesn't remember her.\I have to stop her from coming here!\Where are you going? response:	I can't have you interfering.
context: Rip up the paper there and cover up the characters on the ground.\Do you know the Youkai you're exorcising today, Natori-san?\Yeah, it's an enslaved Youkai with a rope around its neck.\It should be exorcised.\Natori-san doesn't remember her.\I have to stop her from coming here!\Where are you going?\I can't have you interfering. response:	Just stay still.
context: Do you know the Youkai you're exorcising today, Natori-san?\Yeah, it's an enslaved Youkai with a rope around its neck.\It should be exorcised.\Natori-san doesn't remember her.\I have to stop her from coming here!\Where are you going?\I can't have you interfering.\Just stay still. response:	Natori-san!
context: Yeah, it's an enslaved Youkai with a rope around its neck.\It should be exorcised.\Natori-san doesn't remember her.\I have to stop her from coming here!\Where are you going?\I can't have you interfering.\Just stay still.\Natori-san! response:	It's coming.
context: It should be exorcised.\Natori-san doesn't remember her.\I have to stop her from coming here!\Where are you going?\I can't have you interfering.\Just stay still.\Natori-san!\It's coming. response:	Stop, Natori-san!
context: Natori-san doesn't remember her.\I have to stop her from coming here!\Where are you going?\I can't have you interfering.\Just stay still.\Natori-san!\It's coming.\Stop, Natori-san! response:	Stop, child.
context: I have to stop her from coming here!\Where are you going?\I can't have you interfering.\Just stay still.\Natori-san!\It's coming.\Stop, Natori-san!\Stop, child. response:	You can't do anything, so stop.
context: Where are you going?\I can't have you interfering.\Just stay still.\Natori-san!\It's coming.\Stop, Natori-san!\Stop, child.\You can't do anything, so stop. response:	Stop!
context: I can't have you interfering.\Just stay still.\Natori-san!\It's coming.\Stop, Natori-san!\Stop, child.\You can't do anything, so stop.\Stop! response:	Hurry up and get out!
context: Just stay still.\Natori-san!\It's coming.\Stop, Natori-san!\Stop, child.\You can't do anything, so stop.\Stop!\Hurry up and get out! response:	I can't stop the spell!
context: Natori-san!\It's coming.\Stop, Natori-san!\Stop, child.\You can't do anything, so stop.\Stop!\Hurry up and get out!\I can't stop the spell! response:	Sensei...
context: It's coming.\Stop, Natori-san!\Stop, child.\You can't do anything, so stop.\Stop!\Hurry up and get out!\I can't stop the spell!\Sensei... response:	Hey, what's wrong?
context: Stop, Natori-san!\Stop, child.\You can't do anything, so stop.\Stop!\Hurry up and get out!\I can't stop the spell!\Sensei...\Hey, what's wrong? response:	What a strange mask.
context: Stop, child.\You can't do anything, so stop.\Stop!\Hurry up and get out!\I can't stop the spell!\Sensei...\Hey, what's wrong?\What a strange mask. response:	Your hand is bleeding.
context: You can't do anything, so stop.\Stop!\Hurry up and get out!\I can't stop the spell!\Sensei...\Hey, what's wrong?\What a strange mask.\Your hand is bleeding. response:	When I fell, my mom treated me this way.
context: Stop!\Hurry up and get out!\I can't stop the spell!\Sensei...\Hey, what's wrong?\What a strange mask.\Your hand is bleeding.\When I fell, my mom treated me this way. response:	My mom isn't around anymore, though.
context: Hurry up and get out!\I can't stop the spell!\Sensei...\Hey, what's wrong?\What a strange mask.\Your hand is bleeding.\When I fell, my mom treated me this way.\My mom isn't around anymore, though. response:	She had a weak body.
context: I can't stop the spell!\Sensei...\Hey, what's wrong?\What a strange mask.\Your hand is bleeding.\When I fell, my mom treated me this way.\My mom isn't around anymore, though.\She had a weak body. response:	The old men say I called forth bad luck because I can see weird things.
context: Sensei...\Hey, what's wrong?\What a strange mask.\Your hand is bleeding.\When I fell, my mom treated me this way.\My mom isn't around anymore, though.\She had a weak body.\The old men say I called forth bad luck because I can see weird things. response:	But if so, someone should've just gotten rid of me before that happened.
context: Hey, what's wrong?\What a strange mask.\Your hand is bleeding.\When I fell, my mom treated me this way.\My mom isn't around anymore, though.\She had a weak body.\The old men say I called forth bad luck because I can see weird things.\But if so, someone should've just gotten rid of me before that happened. response:	You talk a lot, child.
context: What a strange mask.\Your hand is bleeding.\When I fell, my mom treated me this way.\My mom isn't around anymore, though.\She had a weak body.\The old men say I called forth bad luck because I can see weird things.\But if so, someone should've just gotten rid of me before that happened.\You talk a lot, child. response:	I'm not a child, I'm Shuuichi.
context: Your hand is bleeding.\When I fell, my mom treated me this way.\My mom isn't around anymore, though.\She had a weak body.\The old men say I called forth bad luck because I can see weird things.\But if so, someone should've just gotten rid of me before that happened.\You talk a lot, child.\I'm not a child, I'm Shuuichi. response:	You know, human children do not have the power to call forth bad luck.
context: When I fell, my mom treated me this way.\My mom isn't around anymore, though.\She had a weak body.\The old men say I called forth bad luck because I can see weird things.\But if so, someone should've just gotten rid of me before that happened.\You talk a lot, child.\I'm not a child, I'm Shuuichi.\You know, human children do not have the power to call forth bad luck. response:	Really?
context: My mom isn't around anymore, though.\She had a weak body.\The old men say I called forth bad luck because I can see weird things.\But if so, someone should've just gotten rid of me before that happened.\You talk a lot, child.\I'm not a child, I'm Shuuichi.\You know, human children do not have the power to call forth bad luck.\Really? response:	You're a nice child.
context: She had a weak body.\The old men say I called forth bad luck because I can see weird things.\But if so, someone should've just gotten rid of me before that happened.\You talk a lot, child.\I'm not a child, I'm Shuuichi.\You know, human children do not have the power to call forth bad luck.\Really?\You're a nice child. response:	You're just a nice child.
context: The old men say I called forth bad luck because I can see weird things.\But if so, someone should've just gotten rid of me before that happened.\You talk a lot, child.\I'm not a child, I'm Shuuichi.\You know, human children do not have the power to call forth bad luck.\Really?\You're a nice child.\You're just a nice child. response:	Because I was so happy...
context: But if so, someone should've just gotten rid of me before that happened.\You talk a lot, child.\I'm not a child, I'm Shuuichi.\You know, human children do not have the power to call forth bad luck.\Really?\You're a nice child.\You're just a nice child.\Because I was so happy... response:	Just to meet you...
context: You talk a lot, child.\I'm not a child, I'm Shuuichi.\You know, human children do not have the power to call forth bad luck.\Really?\You're a nice child.\You're just a nice child.\Because I was so happy...\Just to meet you... response:	I didn't realize it.
context: I'm not a child, I'm Shuuichi.\You know, human children do not have the power to call forth bad luck.\Really?\You're a nice child.\You're just a nice child.\Because I was so happy...\Just to meet you...\I didn't realize it. response:	It was that Youkai.
context: You know, human children do not have the power to call forth bad luck.\Really?\You're a nice child.\You're just a nice child.\Because I was so happy...\Just to meet you...\I didn't realize it.\It was that Youkai. response:	The curse on her neck has been lifted.
context: Really?\You're a nice child.\You're just a nice child.\Because I was so happy...\Just to meet you...\I didn't realize it.\It was that Youkai.\The curse on her neck has been lifted. response:	I thought the chances would be 50/50.
context: You're a nice child.\You're just a nice child.\Because I was so happy...\Just to meet you...\I didn't realize it.\It was that Youkai.\The curse on her neck has been lifted.\I thought the chances would be 50/50. response:	If it was a helpless Youkai that couldn't be freed from its curse,
context: You're just a nice child.\Because I was so happy...\Just to meet you...\I didn't realize it.\It was that Youkai.\The curse on her neck has been lifted.\I thought the chances would be 50/50.\If it was a helpless Youkai that couldn't be freed from its curse, response:	I wanted to let them go in peace.
context: Because I was so happy...\Just to meet you...\I didn't realize it.\It was that Youkai.\The curse on her neck has been lifted.\I thought the chances would be 50/50.\If it was a helpless Youkai that couldn't be freed from its curse,\I wanted to let them go in peace. response:	And if it had gone well, then perhaps the rope would've burned off and it'd be free.
context: Just to meet you...\I didn't realize it.\It was that Youkai.\The curse on her neck has been lifted.\I thought the chances would be 50/50.\If it was a helpless Youkai that couldn't be freed from its curse,\I wanted to let them go in peace.\And if it had gone well, then perhaps the rope would've burned off and it'd be free. response:	I'm glad you saved her.
context: I didn't realize it.\It was that Youkai.\The curse on her neck has been lifted.\I thought the chances would be 50/50.\If it was a helpless Youkai that couldn't be freed from its curse,\I wanted to let them go in peace.\And if it had gone well, then perhaps the rope would've burned off and it'd be free.\I'm glad you saved her. response:	I'm sorry though, Natsume.
context: It was that Youkai.\The curse on her neck has been lifted.\I thought the chances would be 50/50.\If it was a helpless Youkai that couldn't be freed from its curse,\I wanted to let them go in peace.\And if it had gone well, then perhaps the rope would've burned off and it'd be free.\I'm glad you saved her.\I'm sorry though, Natsume. response:	I didn't want to get you involved like this.
context: The curse on her neck has been lifted.\I thought the chances would be 50/50.\If it was a helpless Youkai that couldn't be freed from its curse,\I wanted to let them go in peace.\And if it had gone well, then perhaps the rope would've burned off and it'd be free.\I'm glad you saved her.\I'm sorry though, Natsume.\I didn't want to get you involved like this. response:	When I look at you, it reminds me of my old self,
context: I thought the chances would be 50/50.\If it was a helpless Youkai that couldn't be freed from its curse,\I wanted to let them go in peace.\And if it had gone well, then perhaps the rope would've burned off and it'd be free.\I'm glad you saved her.\I'm sorry though, Natsume.\I didn't want to get you involved like this.\When I look at you, it reminds me of my old self, response:	and I thought I could teach you something.
context: If it was a helpless Youkai that couldn't be freed from its curse,\I wanted to let them go in peace.\And if it had gone well, then perhaps the rope would've burned off and it'd be free.\I'm glad you saved her.\I'm sorry though, Natsume.\I didn't want to get you involved like this.\When I look at you, it reminds me of my old self,\and I thought I could teach you something. response:	I just wanted to talk.
context: I wanted to let them go in peace.\And if it had gone well, then perhaps the rope would've burned off and it'd be free.\I'm glad you saved her.\I'm sorry though, Natsume.\I didn't want to get you involved like this.\When I look at you, it reminds me of my old self,\and I thought I could teach you something.\I just wanted to talk. response:	Yeah, me too.
context: And if it had gone well, then perhaps the rope would've burned off and it'd be free.\I'm glad you saved her.\I'm sorry though, Natsume.\I didn't want to get you involved like this.\When I look at you, it reminds me of my old self,\and I thought I could teach you something.\I just wanted to talk.\Yeah, me too. response:	Well, I can't have someone reckless like you as my assistant.
context: I'm glad you saved her.\I'm sorry though, Natsume.\I didn't want to get you involved like this.\When I look at you, it reminds me of my old self,\and I thought I could teach you something.\I just wanted to talk.\Yeah, me too.\Well, I can't have someone reckless like you as my assistant. response:	Really? That's unfortunate.
context: I'm sorry though, Natsume.\I didn't want to get you involved like this.\When I look at you, it reminds me of my old self,\and I thought I could teach you something.\I just wanted to talk.\Yeah, me too.\Well, I can't have someone reckless like you as my assistant.\Really? That's unfortunate. response:	You're not cute at all.
context: I didn't want to get you involved like this.\When I look at you, it reminds me of my old self,\and I thought I could teach you something.\I just wanted to talk.\Yeah, me too.\Well, I can't have someone reckless like you as my assistant.\Really? That's unfortunate.\You're not cute at all. response:	What about you? Why did you become so peevish?
context: When I look at you, it reminds me of my old self,\and I thought I could teach you something.\I just wanted to talk.\Yeah, me too.\Well, I can't have someone reckless like you as my assistant.\Really? That's unfortunate.\You're not cute at all.\What about you? Why did you become so peevish? response:	You were such a pure child.
context: and I thought I could teach you something.\I just wanted to talk.\Yeah, me too.\Well, I can't have someone reckless like you as my assistant.\Really? That's unfortunate.\You're not cute at all.\What about you? Why did you become so peevish?\You were such a pure child. response:	What'd you say?
context: I just wanted to talk.\Yeah, me too.\Well, I can't have someone reckless like you as my assistant.\Really? That's unfortunate.\You're not cute at all.\What about you? Why did you become so peevish?\You were such a pure child.\What'd you say? response:	Even if you call me naive, I can't approve of your methods.
context: Yeah, me too.\Well, I can't have someone reckless like you as my assistant.\Really? That's unfortunate.\You're not cute at all.\What about you? Why did you become so peevish?\You were such a pure child.\What'd you say?\Even if you call me naive, I can't approve of your methods. response:	That's fine too.
context: Well, I can't have someone reckless like you as my assistant.\Really? That's unfortunate.\You're not cute at all.\What about you? Why did you become so peevish?\You were such a pure child.\What'd you say?\Even if you call me naive, I can't approve of your methods.\That's fine too. response:	We don't need to have the same opinion on everything.
context: Really? That's unfortunate.\You're not cute at all.\What about you? Why did you become so peevish?\You were such a pure child.\What'd you say?\Even if you call me naive, I can't approve of your methods.\That's fine too.\We don't need to have the same opinion on everything. response:	Understanding others is a difficult thing.
context: You're not cute at all.\What about you? Why did you become so peevish?\You were such a pure child.\What'd you say?\Even if you call me naive, I can't approve of your methods.\That's fine too.\We don't need to have the same opinion on everything.\Understanding others is a difficult thing. response:	For everyone, you see.
context: What about you? Why did you become so peevish?\You were such a pure child.\What'd you say?\Even if you call me naive, I can't approve of your methods.\That's fine too.\We don't need to have the same opinion on everything.\Understanding others is a difficult thing.\For everyone, you see. response:	If you're ever in trouble, you can call me anytime.
context: You were such a pure child.\What'd you say?\Even if you call me naive, I can't approve of your methods.\That's fine too.\We don't need to have the same opinion on everything.\Understanding others is a difficult thing.\For everyone, you see.\If you're ever in trouble, you can call me anytime. response:	I want to be helpful to my friend too.
context: What'd you say?\Even if you call me naive, I can't approve of your methods.\That's fine too.\We don't need to have the same opinion on everything.\Understanding others is a difficult thing.\For everyone, you see.\If you're ever in trouble, you can call me anytime.\I want to be helpful to my friend too. response:	That Youkai girl is finally free,
context: Even if you call me naive, I can't approve of your methods.\That's fine too.\We don't need to have the same opinion on everything.\Understanding others is a difficult thing.\For everyone, you see.\If you're ever in trouble, you can call me anytime.\I want to be helpful to my friend too.\That Youkai girl is finally free, response:	yet she was given the name Hiiragi and is going to serve Natori.
context: That's fine too.\We don't need to have the same opinion on everything.\Understanding others is a difficult thing.\For everyone, you see.\If you're ever in trouble, you can call me anytime.\I want to be helpful to my friend too.\That Youkai girl is finally free,\yet she was given the name Hiiragi and is going to serve Natori. response:	It seems to be her own will, though.
context: We don't need to have the same opinion on everything.\Understanding others is a difficult thing.\For everyone, you see.\If you're ever in trouble, you can call me anytime.\I want to be helpful to my friend too.\That Youkai girl is finally free,\yet she was given the name Hiiragi and is going to serve Natori.\It seems to be her own will, though. response:	Maybe she's fallen for him.
context: Understanding others is a difficult thing.\For everyone, you see.\If you're ever in trouble, you can call me anytime.\I want to be helpful to my friend too.\That Youkai girl is finally free,\yet she was given the name Hiiragi and is going to serve Natori.\It seems to be her own will, though.\Maybe she's fallen for him. response:	Well, there are times when only they themselves know what makes them happy.
context: For everyone, you see.\If you're ever in trouble, you can call me anytime.\I want to be helpful to my friend too.\That Youkai girl is finally free,\yet she was given the name Hiiragi and is going to serve Natori.\It seems to be her own will, though.\Maybe she's fallen for him.\Well, there are times when only they themselves know what makes them happy. response:	Yeah.
context: If you're ever in trouble, you can call me anytime.\I want to be helpful to my friend too.\That Youkai girl is finally free,\yet she was given the name Hiiragi and is going to serve Natori.\It seems to be her own will, though.\Maybe she's fallen for him.\Well, there are times when only they themselves know what makes them happy.\Yeah. response:	That's right.
context: I want to be helpful to my friend too.\That Youkai girl is finally free,\yet she was given the name Hiiragi and is going to serve Natori.\It seems to be her own will, though.\Maybe she's fallen for him.\Well, there are times when only they themselves know what makes them happy.\Yeah.\That's right. response:	In the western skies where the colors were changing
context: That Youkai girl is finally free,\yet she was given the name Hiiragi and is going to serve Natori.\It seems to be her own will, though.\Maybe she's fallen for him.\Well, there are times when only they themselves know what makes them happy.\Yeah.\That's right.\In the western skies where the colors were changing response:	and rays of light were piercing through,
context: yet she was given the name Hiiragi and is going to serve Natori.\It seems to be her own will, though.\Maybe she's fallen for him.\Well, there are times when only they themselves know what makes them happy.\Yeah.\That's right.\In the western skies where the colors were changing\and rays of light were piercing through, response:	the evening rain had stopped that day,
context: It seems to be her own will, though.\Maybe she's fallen for him.\Well, there are times when only they themselves know what makes them happy.\Yeah.\That's right.\In the western skies where the colors were changing\and rays of light were piercing through,\the evening rain had stopped that day, response:	and I noticed the scent of summer.
context: Maybe she's fallen for him.\Well, there are times when only they themselves know what makes them happy.\Yeah.\That's right.\In the western skies where the colors were changing\and rays of light were piercing through,\the evening rain had stopped that day,\and I noticed the scent of summer. response:	Among the crowded, shining lights,
context: Well, there are times when only they themselves know what makes them happy.\Yeah.\That's right.\In the western skies where the colors were changing\and rays of light were piercing through,\the evening rain had stopped that day,\and I noticed the scent of summer.\Among the crowded, shining lights, response:	I strained my ears to listen,
context: Yeah.\That's right.\In the western skies where the colors were changing\and rays of light were piercing through,\the evening rain had stopped that day,\and I noticed the scent of summer.\Among the crowded, shining lights,\I strained my ears to listen, response:	and I could hear traces of my dear friends.
context: That's right.\In the western skies where the colors were changing\and rays of light were piercing through,\the evening rain had stopped that day,\and I noticed the scent of summer.\Among the crowded, shining lights,\I strained my ears to listen,\and I could hear traces of my dear friends. response:	The summer evening sky, the fragrant scents,
context: In the western skies where the colors were changing\and rays of light were piercing through,\the evening rain had stopped that day,\and I noticed the scent of summer.\Among the crowded, shining lights,\I strained my ears to listen,\and I could hear traces of my dear friends.\The summer evening sky, the fragrant scents, response:	and the vivid passing days were just the same,
context: and rays of light were piercing through,\the evening rain had stopped that day,\and I noticed the scent of summer.\Among the crowded, shining lights,\I strained my ears to listen,\and I could hear traces of my dear friends.\The summer evening sky, the fragrant scents,\and the vivid passing days were just the same, response:	and so I laughed; it was just like
context: the evening rain had stopped that day,\and I noticed the scent of summer.\Among the crowded, shining lights,\I strained my ears to listen,\and I could hear traces of my dear friends.\The summer evening sky, the fragrant scents,\and the vivid passing days were just the same,\and so I laughed; it was just like response:	my memory of that summer.
context: and I noticed the scent of summer.\Among the crowded, shining lights,\I strained my ears to listen,\and I could hear traces of my dear friends.\The summer evening sky, the fragrant scents,\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer. response:	Human child, please lend me your body for a while.
context: Among the crowded, shining lights,\I strained my ears to listen,\and I could hear traces of my dear friends.\The summer evening sky, the fragrant scents,\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\Human child, please lend me your body for a while. response:	No way!
context: I strained my ears to listen,\and I could hear traces of my dear friends.\The summer evening sky, the fragrant scents,\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\Human child, please lend me your body for a while.\No way! response:	That's right, he's mine!
context: and I could hear traces of my dear friends.\The summer evening sky, the fragrant scents,\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\Human child, please lend me your body for a while.\No way!\That's right, he's mine! response:	Since when was I yours, sensei?
context: The summer evening sky, the fragrant scents,\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\Human child, please lend me your body for a while.\No way!\That's right, he's mine!\Since when was I yours, sensei? response:	Please let Asagi play the koto one more time.
context: and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\Human child, please lend me your body for a while.\No way!\That's right, he's mine!\Since when was I yours, sensei?\Please let Asagi play the koto one more time. response:	Please, there isn't much time left.
