context: TS response:	SCRIPT
context: Hashida-san?\Hashida Suzu-san?\You know her?\She was the one who gave me the IBN 5100.\I'll be fine.\I'll find the IBN 5100. And I'll get it for you.\Suzuha...\She got it for us... response:	Daddy, you can tell him.
context: Hashida Suzu-san?\You know her?\She was the one who gave me the IBN 5100.\I'll be fine.\I'll find the IBN 5100. And I'll get it for you.\Suzuha...\She got it for us...\Daddy, you can tell him. response:	But...
context: You know her?\She was the one who gave me the IBN 5100.\I'll be fine.\I'll find the IBN 5100. And I'll get it for you.\Suzuha...\She got it for us...\Daddy, you can tell him.\But... response:	He saved my life, and he really wants to know.
context: She was the one who gave me the IBN 5100.\I'll be fine.\I'll find the IBN 5100. And I'll get it for you.\Suzuha...\She got it for us...\Daddy, you can tell him.\But...\He saved my life, and he really wants to know. response:	A long time ago, Rumiho was kidnapped.
context: I'll be fine.\I'll find the IBN 5100. And I'll get it for you.\Suzuha...\She got it for us...\Daddy, you can tell him.\But...\He saved my life, and he really wants to know.\A long time ago, Rumiho was kidnapped. response:	The company wasn't as big as its current size,
context: I'll find the IBN 5100. And I'll get it for you.\Suzuha...\She got it for us...\Daddy, you can tell him.\But...\He saved my life, and he really wants to know.\A long time ago, Rumiho was kidnapped.\The company wasn't as big as its current size, response:	and I couldn't collect the ransom.
context: Suzuha...\She got it for us...\Daddy, you can tell him.\But...\He saved my life, and he really wants to know.\A long time ago, Rumiho was kidnapped.\The company wasn't as big as its current size,\and I couldn't collect the ransom. response:	And then, someone came and told me
context: She got it for us...\Daddy, you can tell him.\But...\He saved my life, and he really wants to know.\A long time ago, Rumiho was kidnapped.\The company wasn't as big as its current size,\and I couldn't collect the ransom.\And then, someone came and told me response:	that they'd purchase the IBN 5100 for a huge amount.
context: Daddy, you can tell him.\But...\He saved my life, and he really wants to know.\A long time ago, Rumiho was kidnapped.\The company wasn't as big as its current size,\and I couldn't collect the ransom.\And then, someone came and told me\that they'd purchase the IBN 5100 for a huge amount. response:	So that's how you lost it?
context: But...\He saved my life, and he really wants to know.\A long time ago, Rumiho was kidnapped.\The company wasn't as big as its current size,\and I couldn't collect the ransom.\And then, someone came and told me\that they'd purchase the IBN 5100 for a huge amount.\So that's how you lost it? response:	Because of it, I was able to raise the ransom money.
context: He saved my life, and he really wants to know.\A long time ago, Rumiho was kidnapped.\The company wasn't as big as its current size,\and I couldn't collect the ransom.\And then, someone came and told me\that they'd purchase the IBN 5100 for a huge amount.\So that's how you lost it?\Because of it, I was able to raise the ransom money. response:	Ever since,
context: A long time ago, Rumiho was kidnapped.\The company wasn't as big as its current size,\and I couldn't collect the ransom.\And then, someone came and told me\that they'd purchase the IBN 5100 for a huge amount.\So that's how you lost it?\Because of it, I was able to raise the ransom money.\Ever since, response:	I've always kept my promises to my daughter.
context: The company wasn't as big as its current size,\and I couldn't collect the ransom.\And then, someone came and told me\that they'd purchase the IBN 5100 for a huge amount.\So that's how you lost it?\Because of it, I was able to raise the ransom money.\Ever since,\I've always kept my promises to my daughter. response:	No matter how small...
context: and I couldn't collect the ransom.\And then, someone came and told me\that they'd purchase the IBN 5100 for a huge amount.\So that's how you lost it?\Because of it, I was able to raise the ransom money.\Ever since,\I've always kept my promises to my daughter.\No matter how small... response:	No matter what happens.
context: And then, someone came and told me\that they'd purchase the IBN 5100 for a huge amount.\So that's how you lost it?\Because of it, I was able to raise the ransom money.\Ever since,\I've always kept my promises to my daughter.\No matter how small...\No matter what happens. response:	Daddy...
context: that they'd purchase the IBN 5100 for a huge amount.\So that's how you lost it?\Because of it, I was able to raise the ransom money.\Ever since,\I've always kept my promises to my daughter.\No matter how small...\No matter what happens.\Daddy... response:	Rumiho
context: So that's how you lost it?\Because of it, I was able to raise the ransom money.\Ever since,\I've always kept my promises to my daughter.\No matter how small...\No matter what happens.\Daddy...\Rumiho response:	Papa
context: Because of it, I was able to raise the ransom money.\Ever since,\I've always kept my promises to my daughter.\No matter how small...\No matter what happens.\Daddy...\Rumiho\Papa response:	I brought my dad back to life,
context: Ever since,\I've always kept my promises to my daughter.\No matter how small...\No matter what happens.\Daddy...\Rumiho\Papa\I brought my dad back to life, response:	after his death, ten years ago.
context: I've always kept my promises to my daughter.\No matter how small...\No matter what happens.\Daddy...\Rumiho\Papa\I brought my dad back to life,\after his death, ten years ago. response:	I changed the past to prevent his death.
context: No matter how small...\No matter what happens.\Daddy...\Rumiho\Papa\I brought my dad back to life,\after his death, ten years ago.\I changed the past to prevent his death. response:	If I send the D-mail, he'll...
context: No matter what happens.\Daddy...\Rumiho\Papa\I brought my dad back to life,\after his death, ten years ago.\I changed the past to prevent his death.\If I send the D-mail, he'll... response:	Okarin, are you sending a D-mail?
context: Daddy...\Rumiho\Papa\I brought my dad back to life,\after his death, ten years ago.\I changed the past to prevent his death.\If I send the D-mail, he'll...\Okarin, are you sending a D-mail? response:	If you do that, all of this will disappear!
context: Rumiho\Papa\I brought my dad back to life,\after his death, ten years ago.\I changed the past to prevent his death.\If I send the D-mail, he'll...\Okarin, are you sending a D-mail?\If you do that, all of this will disappear! response:	But if I don't, Mayuri, you'll...
context: Papa\I brought my dad back to life,\after his death, ten years ago.\I changed the past to prevent his death.\If I send the D-mail, he'll...\Okarin, are you sending a D-mail?\If you do that, all of this will disappear!\But if I don't, Mayuri, you'll... response:	Can I come in?
context: I brought my dad back to life,\after his death, ten years ago.\I changed the past to prevent his death.\If I send the D-mail, he'll...\Okarin, are you sending a D-mail?\If you do that, all of this will disappear!\But if I don't, Mayuri, you'll...\Can I come in? response:	Sure.
context: after his death, ten years ago.\I changed the past to prevent his death.\If I send the D-mail, he'll...\Okarin, are you sending a D-mail?\If you do that, all of this will disappear!\But if I don't, Mayuri, you'll...\Can I come in?\Sure. response:	Feyris?
context: I changed the past to prevent his death.\If I send the D-mail, he'll...\Okarin, are you sending a D-mail?\If you do that, all of this will disappear!\But if I don't, Mayuri, you'll...\Can I come in?\Sure.\Feyris? response:	Um... Thanks for earlier.
context: If I send the D-mail, he'll...\Okarin, are you sending a D-mail?\If you do that, all of this will disappear!\But if I don't, Mayuri, you'll...\Can I come in?\Sure.\Feyris?\Um... Thanks for earlier. response:	I was really scared.
context: Okarin, are you sending a D-mail?\If you do that, all of this will disappear!\But if I don't, Mayuri, you'll...\Can I come in?\Sure.\Feyris?\Um... Thanks for earlier.\I was really scared. response:	I've never felt that much darkness
context: If you do that, all of this will disappear!\But if I don't, Mayuri, you'll...\Can I come in?\Sure.\Feyris?\Um... Thanks for earlier.\I was really scared.\I've never felt that much darkness response:	from so many people.
context: But if I don't, Mayuri, you'll...\Can I come in?\Sure.\Feyris?\Um... Thanks for earlier.\I was really scared.\I've never felt that much darkness\from so many people. response:	Weren't they all wearing black?
context: Can I come in?\Sure.\Feyris?\Um... Thanks for earlier.\I was really scared.\I've never felt that much darkness\from so many people.\Weren't they all wearing black? response:	I'm being serious.
context: Sure.\Feyris?\Um... Thanks for earlier.\I was really scared.\I've never felt that much darkness\from so many people.\Weren't they all wearing black?\I'm being serious. response:	I'm sorry.
context: Feyris?\Um... Thanks for earlier.\I was really scared.\I've never felt that much darkness\from so many people.\Weren't they all wearing black?\I'm being serious.\I'm sorry. response:	Feyris...
context: Um... Thanks for earlier.\I was really scared.\I've never felt that much darkness\from so many people.\Weren't they all wearing black?\I'm being serious.\I'm sorry.\Feyris... response:	What's wrong?
context: I was really scared.\I've never felt that much darkness\from so many people.\Weren't they all wearing black?\I'm being serious.\I'm sorry.\Feyris...\What's wrong? response:	Call me Rumiho.
context: I've never felt that much darkness\from so many people.\Weren't they all wearing black?\I'm being serious.\I'm sorry.\Feyris...\What's wrong?\Call me Rumiho. response:	If it weren't for you, Kyouma... I mean, Okabe-san...
context: from so many people.\Weren't they all wearing black?\I'm being serious.\I'm sorry.\Feyris...\What's wrong?\Call me Rumiho.\If it weren't for you, Kyouma... I mean, Okabe-san... response:	I don't know what would've happened.
context: Weren't they all wearing black?\I'm being serious.\I'm sorry.\Feyris...\What's wrong?\Call me Rumiho.\If it weren't for you, Kyouma... I mean, Okabe-san...\I don't know what would've happened. response:	Don't correct yourself.
context: I'm being serious.\I'm sorry.\Feyris...\What's wrong?\Call me Rumiho.\If it weren't for you, Kyouma... I mean, Okabe-san...\I don't know what would've happened.\Don't correct yourself. response:	Just call me what you always do.
context: I'm sorry.\Feyris...\What's wrong?\Call me Rumiho.\If it weren't for you, Kyouma... I mean, Okabe-san...\I don't know what would've happened.\Don't correct yourself.\Just call me what you always do. response:	Anyway, Kyouma, thank you so much.
context: Feyris...\What's wrong?\Call me Rumiho.\If it weren't for you, Kyouma... I mean, Okabe-san...\I don't know what would've happened.\Don't correct yourself.\Just call me what you always do.\Anyway, Kyouma, thank you so much. response:	You're my prince.
context: What's wrong?\Call me Rumiho.\If it weren't for you, Kyouma... I mean, Okabe-san...\I don't know what would've happened.\Don't correct yourself.\Just call me what you always do.\Anyway, Kyouma, thank you so much.\You're my prince. response:	Your prince?
context: Call me Rumiho.\If it weren't for you, Kyouma... I mean, Okabe-san...\I don't know what would've happened.\Don't correct yourself.\Just call me what you always do.\Anyway, Kyouma, thank you so much.\You're my prince.\Your prince? response:	I'm no prince.
context: If it weren't for you, Kyouma... I mean, Okabe-san...\I don't know what would've happened.\Don't correct yourself.\Just call me what you always do.\Anyway, Kyouma, thank you so much.\You're my prince.\Your prince?\I'm no prince. response:	I'm a mad...
context: I don't know what would've happened.\Don't correct yourself.\Just call me what you always do.\Anyway, Kyouma, thank you so much.\You're my prince.\Your prince?\I'm no prince.\I'm a mad... response:	Mayushii...
context: Don't correct yourself.\Just call me what you always do.\Anyway, Kyouma, thank you so much.\You're my prince.\Your prince?\I'm no prince.\I'm a mad...\Mayushii... response:	Is it true that Mayushii's life is in danger?
context: Just call me what you always do.\Anyway, Kyouma, thank you so much.\You're my prince.\Your prince?\I'm no prince.\I'm a mad...\Mayushii...\Is it true that Mayushii's life is in danger? response:	Yes.
context: Anyway, Kyouma, thank you so much.\You're my prince.\Your prince?\I'm no prince.\I'm a mad...\Mayushii...\Is it true that Mayushii's life is in danger?\Yes. response:	Ten years ago, on my eighth birthday,
context: You're my prince.\Your prince?\I'm no prince.\I'm a mad...\Mayushii...\Is it true that Mayushii's life is in danger?\Yes.\Ten years ago, on my eighth birthday, response:	my dad had promised to take me somewhere.
context: Your prince?\I'm no prince.\I'm a mad...\Mayushii...\Is it true that Mayushii's life is in danger?\Yes.\Ten years ago, on my eighth birthday,\my dad had promised to take me somewhere. response:	But work came up, so he had to cancel.
context: I'm no prince.\I'm a mad...\Mayushii...\Is it true that Mayushii's life is in danger?\Yes.\Ten years ago, on my eighth birthday,\my dad had promised to take me somewhere.\But work came up, so he had to cancel. response:	I knew he couldn't help it, but I was so lonely.
context: I'm a mad...\Mayushii...\Is it true that Mayushii's life is in danger?\Yes.\Ten years ago, on my eighth birthday,\my dad had promised to take me somewhere.\But work came up, so he had to cancel.\I knew he couldn't help it, but I was so lonely. response:	I thought he didn't love me.
context: Mayushii...\Is it true that Mayushii's life is in danger?\Yes.\Ten years ago, on my eighth birthday,\my dad had promised to take me somewhere.\But work came up, so he had to cancel.\I knew he couldn't help it, but I was so lonely.\I thought he didn't love me. response:	I told him I hated him! That I wanted him to die!
context: Is it true that Mayushii's life is in danger?\Yes.\Ten years ago, on my eighth birthday,\my dad had promised to take me somewhere.\But work came up, so he had to cancel.\I knew he couldn't help it, but I was so lonely.\I thought he didn't love me.\I told him I hated him! That I wanted him to die! response:	And then...
context: Yes.\Ten years ago, on my eighth birthday,\my dad had promised to take me somewhere.\But work came up, so he had to cancel.\I knew he couldn't help it, but I was so lonely.\I thought he didn't love me.\I told him I hated him! That I wanted him to die!\And then... response:	That was the last time I ever spoke to him.
context: Ten years ago, on my eighth birthday,\my dad had promised to take me somewhere.\But work came up, so he had to cancel.\I knew he couldn't help it, but I was so lonely.\I thought he didn't love me.\I told him I hated him! That I wanted him to die!\And then...\That was the last time I ever spoke to him. response:	Died in the crash...
context: my dad had promised to take me somewhere.\But work came up, so he had to cancel.\I knew he couldn't help it, but I was so lonely.\I thought he didn't love me.\I told him I hated him! That I wanted him to die!\And then...\That was the last time I ever spoke to him.\Died in the crash... response:	Japanese passenger, Akiha Yukitaka...
context: But work came up, so he had to cancel.\I knew he couldn't help it, but I was so lonely.\I thought he didn't love me.\I told him I hated him! That I wanted him to die!\And then...\That was the last time I ever spoke to him.\Died in the crash...\Japanese passenger, Akiha Yukitaka... response:	I sent a D-mail to change that past.
context: I knew he couldn't help it, but I was so lonely.\I thought he didn't love me.\I told him I hated him! That I wanted him to die!\And then...\That was the last time I ever spoke to him.\Died in the crash...\Japanese passenger, Akiha Yukitaka...\I sent a D-mail to change that past. response:	We have your daughter. Take the Shinkansen.
context: I thought he didn't love me.\I told him I hated him! That I wanted him to die!\And then...\That was the last time I ever spoke to him.\Died in the crash...\Japanese passenger, Akiha Yukitaka...\I sent a D-mail to change that past.\We have your daughter. Take the Shinkansen. response:	We have your daughter. Take the Shinkansen.
context: I told him I hated him! That I wanted him to die!\And then...\That was the last time I ever spoke to him.\Died in the crash...\Japanese passenger, Akiha Yukitaka...\I sent a D-mail to change that past.\We have your daughter. Take the Shinkansen.\We have your daughter. Take the Shinkansen. response:	Ransom is 100 million yen.
context: And then...\That was the last time I ever spoke to him.\Died in the crash...\Japanese passenger, Akiha Yukitaka...\I sent a D-mail to change that past.\We have your daughter. Take the Shinkansen.\We have your daughter. Take the Shinkansen.\Ransom is 100 million yen. response:	Ransom is 100 million yen.
context: That was the last time I ever spoke to him.\Died in the crash...\Japanese passenger, Akiha Yukitaka...\I sent a D-mail to change that past.\We have your daughter. Take the Shinkansen.\We have your daughter. Take the Shinkansen.\Ransom is 100 million yen.\Ransom is 100 million yen. response:	We have your daughter. Ransom is 100 million yen. Take the Shinkansen.
context: Died in the crash...\Japanese passenger, Akiha Yukitaka...\I sent a D-mail to change that past.\We have your daughter. Take the Shinkansen.\We have your daughter. Take the Shinkansen.\Ransom is 100 million yen.\Ransom is 100 million yen.\We have your daughter. Ransom is 100 million yen. Take the Shinkansen. response:	We have your daughter. Ransom is 100 million yen. Take the Shinkansen.
context: Japanese passenger, Akiha Yukitaka...\I sent a D-mail to change that past.\We have your daughter. Take the Shinkansen.\We have your daughter. Take the Shinkansen.\Ransom is 100 million yen.\Ransom is 100 million yen.\We have your daughter. Ransom is 100 million yen. Take the Shinkansen.\We have your daughter. Ransom is 100 million yen. Take the Shinkansen. response:	So he wasn't in the crash,
context: I sent a D-mail to change that past.\We have your daughter. Take the Shinkansen.\We have your daughter. Take the Shinkansen.\Ransom is 100 million yen.\Ransom is 100 million yen.\We have your daughter. Ransom is 100 million yen. Take the Shinkansen.\We have your daughter. Ransom is 100 million yen. Take the Shinkansen.\So he wasn't in the crash, response:	and you never brought moe culture to Akiba.
context: We have your daughter. Take the Shinkansen.\We have your daughter. Take the Shinkansen.\Ransom is 100 million yen.\Ransom is 100 million yen.\We have your daughter. Ransom is 100 million yen. Take the Shinkansen.\We have your daughter. Ransom is 100 million yen. Take the Shinkansen.\So he wasn't in the crash,\and you never brought moe culture to Akiba. response:	And Akiba remained an electronics market.
context: We have your daughter. Take the Shinkansen.\Ransom is 100 million yen.\Ransom is 100 million yen.\We have your daughter. Ransom is 100 million yen. Take the Shinkansen.\We have your daughter. Ransom is 100 million yen. Take the Shinkansen.\So he wasn't in the crash,\and you never brought moe culture to Akiba.\And Akiba remained an electronics market. response:	I was happy.
context: Ransom is 100 million yen.\Ransom is 100 million yen.\We have your daughter. Ransom is 100 million yen. Take the Shinkansen.\We have your daughter. Ransom is 100 million yen. Take the Shinkansen.\So he wasn't in the crash,\and you never brought moe culture to Akiba.\And Akiba remained an electronics market.\I was happy. response:	These ten years...
context: Ransom is 100 million yen.\We have your daughter. Ransom is 100 million yen. Take the Shinkansen.\We have your daughter. Ransom is 100 million yen. Take the Shinkansen.\So he wasn't in the crash,\and you never brought moe culture to Akiba.\And Akiba remained an electronics market.\I was happy.\These ten years... response:	Feyr... Rumiho...
context: We have your daughter. Ransom is 100 million yen. Take the Shinkansen.\We have your daughter. Ransom is 100 million yen. Take the Shinkansen.\So he wasn't in the crash,\and you never brought moe culture to Akiba.\And Akiba remained an electronics market.\I was happy.\These ten years...\Feyr... Rumiho... response:	I'll send that D-mail.
context: We have your daughter. Ransom is 100 million yen. Take the Shinkansen.\So he wasn't in the crash,\and you never brought moe culture to Akiba.\And Akiba remained an electronics market.\I was happy.\These ten years...\Feyr... Rumiho...\I'll send that D-mail. response:	My dad died in an accident, ten years ago.
context: So he wasn't in the crash,\and you never brought moe culture to Akiba.\And Akiba remained an electronics market.\I was happy.\These ten years...\Feyr... Rumiho...\I'll send that D-mail.\My dad died in an accident, ten years ago. response:	That's what truly happened.
context: and you never brought moe culture to Akiba.\And Akiba remained an electronics market.\I was happy.\These ten years...\Feyr... Rumiho...\I'll send that D-mail.\My dad died in an accident, ten years ago.\That's what truly happened. response:	These ten years have been a dream.
context: And Akiba remained an electronics market.\I was happy.\These ten years...\Feyr... Rumiho...\I'll send that D-mail.\My dad died in an accident, ten years ago.\That's what truly happened.\These ten years have been a dream. response:	After all this time with him,
context: I was happy.\These ten years...\Feyr... Rumiho...\I'll send that D-mail.\My dad died in an accident, ten years ago.\That's what truly happened.\These ten years have been a dream.\After all this time with him, response:	I know how much he loved me.
context: These ten years...\Feyr... Rumiho...\I'll send that D-mail.\My dad died in an accident, ten years ago.\That's what truly happened.\These ten years have been a dream.\After all this time with him,\I know how much he loved me. response:	And Mayushii is my friend!
context: Feyr... Rumiho...\I'll send that D-mail.\My dad died in an accident, ten years ago.\That's what truly happened.\These ten years have been a dream.\After all this time with him,\I know how much he loved me.\And Mayushii is my friend! response:	I can't be selfish.
context: I'll send that D-mail.\My dad died in an accident, ten years ago.\That's what truly happened.\These ten years have been a dream.\After all this time with him,\I know how much he loved me.\And Mayushii is my friend!\I can't be selfish. response:	You're sure?
context: My dad died in an accident, ten years ago.\That's what truly happened.\These ten years have been a dream.\After all this time with him,\I know how much he loved me.\And Mayushii is my friend!\I can't be selfish.\You're sure? response:	No.
context: That's what truly happened.\These ten years have been a dream.\After all this time with him,\I know how much he loved me.\And Mayushii is my friend!\I can't be selfish.\You're sure?\No. response:	I'm not!
context: These ten years have been a dream.\After all this time with him,\I know how much he loved me.\And Mayushii is my friend!\I can't be selfish.\You're sure?\No.\I'm not! response:	I remember
context: After all this time with him,\I know how much he loved me.\And Mayushii is my friend!\I can't be selfish.\You're sure?\No.\I'm not!\I remember response:	what happened before the world line changed.
context: I know how much he loved me.\And Mayushii is my friend!\I can't be selfish.\You're sure?\No.\I'm not!\I remember\what happened before the world line changed. response:	But I remember what happened after, too!
context: And Mayushii is my friend!\I can't be selfish.\You're sure?\No.\I'm not!\I remember\what happened before the world line changed.\But I remember what happened after, too! response:	It's all mixed together...
context: I can't be selfish.\You're sure?\No.\I'm not!\I remember\what happened before the world line changed.\But I remember what happened after, too!\It's all mixed together... response:	And I don't think I'll be able to tell
context: You're sure?\No.\I'm not!\I remember\what happened before the world line changed.\But I remember what happened after, too!\It's all mixed together...\And I don't think I'll be able to tell response:	which is real, for much longer.
context: No.\I'm not!\I remember\what happened before the world line changed.\But I remember what happened after, too!\It's all mixed together...\And I don't think I'll be able to tell\which is real, for much longer. response:	There may be another way...
context: I'm not!\I remember\what happened before the world line changed.\But I remember what happened after, too!\It's all mixed together...\And I don't think I'll be able to tell\which is real, for much longer.\There may be another way... response:	I know! I can ask Kurisu
context: I remember\what happened before the world line changed.\But I remember what happened after, too!\It's all mixed together...\And I don't think I'll be able to tell\which is real, for much longer.\There may be another way...\I know! I can ask Kurisu response:	No! I don't want to cause you trouble.
context: what happened before the world line changed.\But I remember what happened after, too!\It's all mixed together...\And I don't think I'll be able to tell\which is real, for much longer.\There may be another way...\I know! I can ask Kurisu\No! I don't want to cause you trouble. response:	You really are my prince.
context: But I remember what happened after, too!\It's all mixed together...\And I don't think I'll be able to tell\which is real, for much longer.\There may be another way...\I know! I can ask Kurisu\No! I don't want to cause you trouble.\You really are my prince. response:	It's time for me to wake up from this dream.
context: It's all mixed together...\And I don't think I'll be able to tell\which is real, for much longer.\There may be another way...\I know! I can ask Kurisu\No! I don't want to cause you trouble.\You really are my prince.\It's time for me to wake up from this dream. response:	But let me have one thing...
context: And I don't think I'll be able to tell\which is real, for much longer.\There may be another way...\I know! I can ask Kurisu\No! I don't want to cause you trouble.\You really are my prince.\It's time for me to wake up from this dream.\But let me have one thing... response:	Can I cry a little?
context: which is real, for much longer.\There may be another way...\I know! I can ask Kurisu\No! I don't want to cause you trouble.\You really are my prince.\It's time for me to wake up from this dream.\But let me have one thing...\Can I cry a little? response:	Yeah.
context: There may be another way...\I know! I can ask Kurisu\No! I don't want to cause you trouble.\You really are my prince.\It's time for me to wake up from this dream.\But let me have one thing...\Can I cry a little?\Yeah. response:	Feyris-san...
context: I know! I can ask Kurisu\No! I don't want to cause you trouble.\You really are my prince.\It's time for me to wake up from this dream.\But let me have one thing...\Can I cry a little?\Yeah.\Feyris-san... response:	Yeah, she accepted.
context: No! I don't want to cause you trouble.\You really are my prince.\It's time for me to wake up from this dream.\But let me have one thing...\Can I cry a little?\Yeah.\Feyris-san...\Yeah, she accepted. response:	Get ready.
context: You really are my prince.\It's time for me to wake up from this dream.\But let me have one thing...\Can I cry a little?\Yeah.\Feyris-san...\Yeah, she accepted.\Get ready. response:	Here I am!
context: It's time for me to wake up from this dream.\But let me have one thing...\Can I cry a little?\Yeah.\Feyris-san...\Yeah, she accepted.\Get ready.\Here I am! response:	What's wrong, Kyouma?
context: But let me have one thing...\Can I cry a little?\Yeah.\Feyris-san...\Yeah, she accepted.\Get ready.\Here I am!\What's wrong, Kyouma? response:	You look down!
context: Can I cry a little?\Yeah.\Feyris-san...\Yeah, she accepted.\Get ready.\Here I am!\What's wrong, Kyouma?\You look down! response:	The kidnapping was just a joke. I love you, Daddy. See you soon.
context: Yeah.\Feyris-san...\Yeah, she accepted.\Get ready.\Here I am!\What's wrong, Kyouma?\You look down!\The kidnapping was just a joke. I love you, Daddy. See you soon. response:	By the way...
context: Feyris-san...\Yeah, she accepted.\Get ready.\Here I am!\What's wrong, Kyouma?\You look down!\The kidnapping was just a joke. I love you, Daddy. See you soon.\By the way... response:	If the world reverts to how it was,
context: Yeah, she accepted.\Get ready.\Here I am!\What's wrong, Kyouma?\You look down!\The kidnapping was just a joke. I love you, Daddy. See you soon.\By the way...\If the world reverts to how it was, response:	will all my memories vanish?
context: Get ready.\Here I am!\What's wrong, Kyouma?\You look down!\The kidnapping was just a joke. I love you, Daddy. See you soon.\By the way...\If the world reverts to how it was,\will all my memories vanish? response:	Your memories are from before and after
context: Here I am!\What's wrong, Kyouma?\You look down!\The kidnapping was just a joke. I love you, Daddy. See you soon.\By the way...\If the world reverts to how it was,\will all my memories vanish?\Your memories are from before and after response:	the world line changed, right?
context: What's wrong, Kyouma?\You look down!\The kidnapping was just a joke. I love you, Daddy. See you soon.\By the way...\If the world reverts to how it was,\will all my memories vanish?\Your memories are from before and after\the world line changed, right? response:	I'm sure you'll remember.
context: You look down!\The kidnapping was just a joke. I love you, Daddy. See you soon.\By the way...\If the world reverts to how it was,\will all my memories vanish?\Your memories are from before and after\the world line changed, right?\I'm sure you'll remember. response:	Good...
context: The kidnapping was just a joke. I love you, Daddy. See you soon.\By the way...\If the world reverts to how it was,\will all my memories vanish?\Your memories are from before and after\the world line changed, right?\I'm sure you'll remember.\Good... response:	Feyris wouldn't want to forget her time with Kyouma.
context: By the way...\If the world reverts to how it was,\will all my memories vanish?\Your memories are from before and after\the world line changed, right?\I'm sure you'll remember.\Good...\Feyris wouldn't want to forget her time with Kyouma. response:	Thank you.
context: If the world reverts to how it was,\will all my memories vanish?\Your memories are from before and after\the world line changed, right?\I'm sure you'll remember.\Good...\Feyris wouldn't want to forget her time with Kyouma.\Thank you. response:	It's ready, Okabe!
context: will all my memories vanish?\Your memories are from before and after\the world line changed, right?\I'm sure you'll remember.\Good...\Feyris wouldn't want to forget her time with Kyouma.\Thank you.\It's ready, Okabe! response:	Goodbye, Daddy.
context: Your memories are from before and after\the world line changed, right?\I'm sure you'll remember.\Good...\Feyris wouldn't want to forget her time with Kyouma.\Thank you.\It's ready, Okabe!\Goodbye, Daddy. response:	Kyouma!
context: the world line changed, right?\I'm sure you'll remember.\Good...\Feyris wouldn't want to forget her time with Kyouma.\Thank you.\It's ready, Okabe!\Goodbye, Daddy.\Kyouma! response:	Have you seen my cell phone?
context: I'm sure you'll remember.\Good...\Feyris wouldn't want to forget her time with Kyouma.\Thank you.\It's ready, Okabe!\Goodbye, Daddy.\Kyouma!\Have you seen my cell phone? response:	Feyris...
context: Good...\Feyris wouldn't want to forget her time with Kyouma.\Thank you.\It's ready, Okabe!\Goodbye, Daddy.\Kyouma!\Have you seen my cell phone?\Feyris... response:	Mayushii says she doesn't know.
context: Feyris wouldn't want to forget her time with Kyouma.\Thank you.\It's ready, Okabe!\Goodbye, Daddy.\Kyouma!\Have you seen my cell phone?\Feyris...\Mayushii says she doesn't know. response:	So you're the only other person I can ask.
context: Thank you.\It's ready, Okabe!\Goodbye, Daddy.\Kyouma!\Have you seen my cell phone?\Feyris...\Mayushii says she doesn't know.\So you're the only other person I can ask. response:	Kyouma, did you see what's on it?
context: It's ready, Okabe!\Goodbye, Daddy.\Kyouma!\Have you seen my cell phone?\Feyris...\Mayushii says she doesn't know.\So you're the only other person I can ask.\Kyouma, did you see what's on it? response:	If you did, forget it!
context: Goodbye, Daddy.\Kyouma!\Have you seen my cell phone?\Feyris...\Mayushii says she doesn't know.\So you're the only other person I can ask.\Kyouma, did you see what's on it?\If you did, forget it! response:	It must remain forever sealed!
context: Kyouma!\Have you seen my cell phone?\Feyris...\Mayushii says she doesn't know.\So you're the only other person I can ask.\Kyouma, did you see what's on it?\If you did, forget it!\It must remain forever sealed! response:	Kyouma, why don't you say anything?
context: Have you seen my cell phone?\Feyris...\Mayushii says she doesn't know.\So you're the only other person I can ask.\Kyouma, did you see what's on it?\If you did, forget it!\It must remain forever sealed!\Kyouma, why don't you say anything? response:	Like, What's the it?
context: Feyris...\Mayushii says she doesn't know.\So you're the only other person I can ask.\Kyouma, did you see what's on it?\If you did, forget it!\It must remain forever sealed!\Kyouma, why don't you say anything?\Like, What's the it? response:	Feyris...
context: Mayushii says she doesn't know.\So you're the only other person I can ask.\Kyouma, did you see what's on it?\If you did, forget it!\It must remain forever sealed!\Kyouma, why don't you say anything?\Like, What's the it?\Feyris... response:	Hey! Hey!
context: So you're the only other person I can ask.\Kyouma, did you see what's on it?\If you did, forget it!\It must remain forever sealed!\Kyouma, why don't you say anything?\Like, What's the it?\Feyris...\Hey! Hey! response:	Get your hands off her!
context: Kyouma, did you see what's on it?\If you did, forget it!\It must remain forever sealed!\Kyouma, why don't you say anything?\Like, What's the it?\Feyris...\Hey! Hey!\Get your hands off her! response:	You're doing something perverted again, right?
context: If you did, forget it!\It must remain forever sealed!\Kyouma, why don't you say anything?\Like, What's the it?\Feyris...\Hey! Hey!\Get your hands off her!\You're doing something perverted again, right? response:	Okarin's so bold.
context: It must remain forever sealed!\Kyouma, why don't you say anything?\Like, What's the it?\Feyris...\Hey! Hey!\Get your hands off her!\You're doing something perverted again, right?\Okarin's so bold. response:	Kyouma and Feyris fought a great darkness,
context: Kyouma, why don't you say anything?\Like, What's the it?\Feyris...\Hey! Hey!\Get your hands off her!\You're doing something perverted again, right?\Okarin's so bold.\Kyouma and Feyris fought a great darkness, response:	as lovers together, in a past life!
