context: Turn Man and Woman into a Hole New Word response:	Next Time
context: Shut up! There's a hole where your brain should be!\Say what?!\I said shut up!\Everybody calm down!\Aborting the simulation!\I can't do it!\I'm so useless I can't even get them to Union!\Why do I have to be the hole puncher? response:	It's our punishment for refusing to Union.
context: Say what?!\I said shut up!\Everybody calm down!\Aborting the simulation!\I can't do it!\I'm so useless I can't even get them to Union!\Why do I have to be the hole puncher?\It's our punishment for refusing to Union. response:	It's not my fault! It's their fault for trying to set me up with the likes of you!
context: I said shut up!\Everybody calm down!\Aborting the simulation!\I can't do it!\I'm so useless I can't even get them to Union!\Why do I have to be the hole puncher?\It's our punishment for refusing to Union.\It's not my fault! It's their fault for trying to set me up with the likes of you! response:	You think I like this? Let me tell you
context: Everybody calm down!\Aborting the simulation!\I can't do it!\I'm so useless I can't even get them to Union!\Why do I have to be the hole puncher?\It's our punishment for refusing to Union.\It's not my fault! It's their fault for trying to set me up with the likes of you!\You think I like this? Let me tell you response:	Quiet! Just don't talk to me anymore!
context: Aborting the simulation!\I can't do it!\I'm so useless I can't even get them to Union!\Why do I have to be the hole puncher?\It's our punishment for refusing to Union.\It's not my fault! It's their fault for trying to set me up with the likes of you!\You think I like this? Let me tell you\Quiet! Just don't talk to me anymore! response:	Why do I have to deal with men who might as well have crawled out of a hole?
context: I can't do it!\I'm so useless I can't even get them to Union!\Why do I have to be the hole puncher?\It's our punishment for refusing to Union.\It's not my fault! It's their fault for trying to set me up with the likes of you!\You think I like this? Let me tell you\Quiet! Just don't talk to me anymore!\Why do I have to deal with men who might as well have crawled out of a hole? response:	Come on, do you hate holes or dudes?
context: I'm so useless I can't even get them to Union!\Why do I have to be the hole puncher?\It's our punishment for refusing to Union.\It's not my fault! It's their fault for trying to set me up with the likes of you!\You think I like this? Let me tell you\Quiet! Just don't talk to me anymore!\Why do I have to deal with men who might as well have crawled out of a hole?\Come on, do you hate holes or dudes? response:	I hate both of them! I hate holes and I hate men!
context: Why do I have to be the hole puncher?\It's our punishment for refusing to Union.\It's not my fault! It's their fault for trying to set me up with the likes of you!\You think I like this? Let me tell you\Quiet! Just don't talk to me anymore!\Why do I have to deal with men who might as well have crawled out of a hole?\Come on, do you hate holes or dudes?\I hate both of them! I hate holes and I hate men! response:	You wouldn't be here if it wasn't for men!
context: It's our punishment for refusing to Union.\It's not my fault! It's their fault for trying to set me up with the likes of you!\You think I like this? Let me tell you\Quiet! Just don't talk to me anymore!\Why do I have to deal with men who might as well have crawled out of a hole?\Come on, do you hate holes or dudes?\I hate both of them! I hate holes and I hate men!\You wouldn't be here if it wasn't for men! response:	Where would you be if your dad didn't exist, huh?
context: It's not my fault! It's their fault for trying to set me up with the likes of you!\You think I like this? Let me tell you\Quiet! Just don't talk to me anymore!\Why do I have to deal with men who might as well have crawled out of a hole?\Come on, do you hate holes or dudes?\I hate both of them! I hate holes and I hate men!\You wouldn't be here if it wasn't for men!\Where would you be if your dad didn't exist, huh? response:	Don't mention him.
context: You think I like this? Let me tell you\Quiet! Just don't talk to me anymore!\Why do I have to deal with men who might as well have crawled out of a hole?\Come on, do you hate holes or dudes?\I hate both of them! I hate holes and I hate men!\You wouldn't be here if it wasn't for men!\Where would you be if your dad didn't exist, huh?\Don't mention him. response:	Don't let them get you down, Mikono.
context: Quiet! Just don't talk to me anymore!\Why do I have to deal with men who might as well have crawled out of a hole?\Come on, do you hate holes or dudes?\I hate both of them! I hate holes and I hate men!\You wouldn't be here if it wasn't for men!\Where would you be if your dad didn't exist, huh?\Don't mention him.\Don't let them get you down, Mikono. response:	But I could have done better...
context: Why do I have to deal with men who might as well have crawled out of a hole?\Come on, do you hate holes or dudes?\I hate both of them! I hate holes and I hate men!\You wouldn't be here if it wasn't for men!\Where would you be if your dad didn't exist, huh?\Don't mention him.\Don't let them get you down, Mikono.\But I could have done better... response:	I don't think anyone could have gotten those two to work together.
context: Come on, do you hate holes or dudes?\I hate both of them! I hate holes and I hate men!\You wouldn't be here if it wasn't for men!\Where would you be if your dad didn't exist, huh?\Don't mention him.\Don't let them get you down, Mikono.\But I could have done better...\I don't think anyone could have gotten those two to work together. response:	But how come Mix hates guys so much?
context: I hate both of them! I hate holes and I hate men!\You wouldn't be here if it wasn't for men!\Where would you be if your dad didn't exist, huh?\Don't mention him.\Don't let them get you down, Mikono.\But I could have done better...\I don't think anyone could have gotten those two to work together.\But how come Mix hates guys so much? response:	Zessica told us something about that...
context: You wouldn't be here if it wasn't for men!\Where would you be if your dad didn't exist, huh?\Don't mention him.\Don't let them get you down, Mikono.\But I could have done better...\I don't think anyone could have gotten those two to work together.\But how come Mix hates guys so much?\Zessica told us something about that... response:	Hm?
context: Where would you be if your dad didn't exist, huh?\Don't mention him.\Don't let them get you down, Mikono.\But I could have done better...\I don't think anyone could have gotten those two to work together.\But how come Mix hates guys so much?\Zessica told us something about that...\Hm? response:	Her dad... was a writer for a magazine?
context: Don't mention him.\Don't let them get you down, Mikono.\But I could have done better...\I don't think anyone could have gotten those two to work together.\But how come Mix hates guys so much?\Zessica told us something about that...\Hm?\Her dad... was a writer for a magazine? response:	He wrote reviews and guides about sightseeing attractions.
context: Don't let them get you down, Mikono.\But I could have done better...\I don't think anyone could have gotten those two to work together.\But how come Mix hates guys so much?\Zessica told us something about that...\Hm?\Her dad... was a writer for a magazine?\He wrote reviews and guides about sightseeing attractions. response:	He met a woman at a little hole-in- the-wall bath house, fell in love, and...
context: But I could have done better...\I don't think anyone could have gotten those two to work together.\But how come Mix hates guys so much?\Zessica told us something about that...\Hm?\Her dad... was a writer for a magazine?\He wrote reviews and guides about sightseeing attractions.\He met a woman at a little hole-in- the-wall bath house, fell in love, and... response:	I see... So that's why she hates holes.
context: I don't think anyone could have gotten those two to work together.\But how come Mix hates guys so much?\Zessica told us something about that...\Hm?\Her dad... was a writer for a magazine?\He wrote reviews and guides about sightseeing attractions.\He met a woman at a little hole-in- the-wall bath house, fell in love, and...\I see... So that's why she hates holes. response:	But everyone's been through stuff.
context: But how come Mix hates guys so much?\Zessica told us something about that...\Hm?\Her dad... was a writer for a magazine?\He wrote reviews and guides about sightseeing attractions.\He met a woman at a little hole-in- the-wall bath house, fell in love, and...\I see... So that's why she hates holes.\But everyone's been through stuff. response:	We all get over it and bury our problems.
context: Zessica told us something about that...\Hm?\Her dad... was a writer for a magazine?\He wrote reviews and guides about sightseeing attractions.\He met a woman at a little hole-in- the-wall bath house, fell in love, and...\I see... So that's why she hates holes.\But everyone's been through stuff.\We all get over it and bury our problems. response:	I suppose, but...
context: Hm?\Her dad... was a writer for a magazine?\He wrote reviews and guides about sightseeing attractions.\He met a woman at a little hole-in- the-wall bath house, fell in love, and...\I see... So that's why she hates holes.\But everyone's been through stuff.\We all get over it and bury our problems.\I suppose, but... response:	There's a hole in that girl's heart.
context: Her dad... was a writer for a magazine?\He wrote reviews and guides about sightseeing attractions.\He met a woman at a little hole-in- the-wall bath house, fell in love, and...\I see... So that's why she hates holes.\But everyone's been through stuff.\We all get over it and bury our problems.\I suppose, but...\There's a hole in that girl's heart. response:	And she's been trying to fill it...
context: He wrote reviews and guides about sightseeing attractions.\He met a woman at a little hole-in- the-wall bath house, fell in love, and...\I see... So that's why she hates holes.\But everyone's been through stuff.\We all get over it and bury our problems.\I suppose, but...\There's a hole in that girl's heart.\And she's been trying to fill it... response:	Whoa!
context: He met a woman at a little hole-in- the-wall bath house, fell in love, and...\I see... So that's why she hates holes.\But everyone's been through stuff.\We all get over it and bury our problems.\I suppose, but...\There's a hole in that girl's heart.\And she's been trying to fill it...\Whoa! response:	Ow! Hey, who put this hole here?
context: I see... So that's why she hates holes.\But everyone's been through stuff.\We all get over it and bury our problems.\I suppose, but...\There's a hole in that girl's heart.\And she's been trying to fill it...\Whoa!\Ow! Hey, who put this hole here? response:	Oh wait, it was me.
context: But everyone's been through stuff.\We all get over it and bury our problems.\I suppose, but...\There's a hole in that girl's heart.\And she's been trying to fill it...\Whoa!\Ow! Hey, who put this hole here?\Oh wait, it was me. response:	Machine Angel, I'll get you and avenge Master Jin!
context: We all get over it and bury our problems.\I suppose, but...\There's a hole in that girl's heart.\And she's been trying to fill it...\Whoa!\Ow! Hey, who put this hole here?\Oh wait, it was me.\Machine Angel, I'll get you and avenge Master Jin! response:	Mikage! You've manipulated their minds!
context: I suppose, but...\There's a hole in that girl's heart.\And she's been trying to fill it...\Whoa!\Ow! Hey, who put this hole here?\Oh wait, it was me.\Machine Angel, I'll get you and avenge Master Jin!\Mikage! You've manipulated their minds! response:	Your words hurt me.
context: There's a hole in that girl's heart.\And she's been trying to fill it...\Whoa!\Ow! Hey, who put this hole here?\Oh wait, it was me.\Machine Angel, I'll get you and avenge Master Jin!\Mikage! You've manipulated their minds!\Your words hurt me. response:	I just gave them a little gift.
context: And she's been trying to fill it...\Whoa!\Ow! Hey, who put this hole here?\Oh wait, it was me.\Machine Angel, I'll get you and avenge Master Jin!\Mikage! You've manipulated their minds!\Your words hurt me.\I just gave them a little gift. response:	What did you give them?
context: Whoa!\Ow! Hey, who put this hole here?\Oh wait, it was me.\Machine Angel, I'll get you and avenge Master Jin!\Mikage! You've manipulated their minds!\Your words hurt me.\I just gave them a little gift.\What did you give them? response:	A dream.
context: Ow! Hey, who put this hole here?\Oh wait, it was me.\Machine Angel, I'll get you and avenge Master Jin!\Mikage! You've manipulated their minds!\Your words hurt me.\I just gave them a little gift.\What did you give them?\A dream. response:	What are you after?
context: Oh wait, it was me.\Machine Angel, I'll get you and avenge Master Jin!\Mikage! You've manipulated their minds!\Your words hurt me.\I just gave them a little gift.\What did you give them?\A dream.\What are you after? response:	Do you want the true Eve for yourself?
context: Machine Angel, I'll get you and avenge Master Jin!\Mikage! You've manipulated their minds!\Your words hurt me.\I just gave them a little gift.\What did you give them?\A dream.\What are you after?\Do you want the true Eve for yourself? response:	If everyone admires a single flower,
context: Mikage! You've manipulated their minds!\Your words hurt me.\I just gave them a little gift.\What did you give them?\A dream.\What are you after?\Do you want the true Eve for yourself?\If everyone admires a single flower, response:	there's no reason for a whole garden to bloom.
context: Your words hurt me.\I just gave them a little gift.\What did you give them?\A dream.\What are you after?\Do you want the true Eve for yourself?\If everyone admires a single flower,\there's no reason for a whole garden to bloom. response:	Abductors detected!
context: I just gave them a little gift.\What did you give them?\A dream.\What are you after?\Do you want the true Eve for yourself?\If everyone admires a single flower,\there's no reason for a whole garden to bloom.\Abductors detected! response:	All Elements please report to phase one battle stations!
context: What did you give them?\A dream.\What are you after?\Do you want the true Eve for yourself?\If everyone admires a single flower,\there's no reason for a whole garden to bloom.\Abductors detected!\All Elements please report to phase one battle stations! response:	Repeat: All Elements please report to phase one battle stations!
context: A dream.\What are you after?\Do you want the true Eve for yourself?\If everyone admires a single flower,\there's no reason for a whole garden to bloom.\Abductors detected!\All Elements please report to phase one battle stations!\Repeat: All Elements please report to phase one battle stations! response:	Based on the behavior of the recent Abductors,
context: What are you after?\Do you want the true Eve for yourself?\If everyone admires a single flower,\there's no reason for a whole garden to bloom.\Abductors detected!\All Elements please report to phase one battle stations!\Repeat: All Elements please report to phase one battle stations!\Based on the behavior of the recent Abductors, response:	it seems that their goals have changed.
context: Do you want the true Eve for yourself?\If everyone admires a single flower,\there's no reason for a whole garden to bloom.\Abductors detected!\All Elements please report to phase one battle stations!\Repeat: All Elements please report to phase one battle stations!\Based on the behavior of the recent Abductors,\it seems that their goals have changed. response:	They've been appearing closer to the Neo-Kowloon area, too.
context: If everyone admires a single flower,\there's no reason for a whole garden to bloom.\Abductors detected!\All Elements please report to phase one battle stations!\Repeat: All Elements please report to phase one battle stations!\Based on the behavior of the recent Abductors,\it seems that their goals have changed.\They've been appearing closer to the Neo-Kowloon area, too. response:	There are only three enemy machines.
context: there's no reason for a whole garden to bloom.\Abductors detected!\All Elements please report to phase one battle stations!\Repeat: All Elements please report to phase one battle stations!\Based on the behavior of the recent Abductors,\it seems that their goals have changed.\They've been appearing closer to the Neo-Kowloon area, too.\There are only three enemy machines. response:	We should send out a solid, reliable team.
context: Abductors detected!\All Elements please report to phase one battle stations!\Repeat: All Elements please report to phase one battle stations!\Based on the behavior of the recent Abductors,\it seems that their goals have changed.\They've been appearing closer to the Neo-Kowloon area, too.\There are only three enemy machines.\We should send out a solid, reliable team. response:	Deploy...
context: All Elements please report to phase one battle stations!\Repeat: All Elements please report to phase one battle stations!\Based on the behavior of the recent Abductors,\it seems that their goals have changed.\They've been appearing closer to the Neo-Kowloon area, too.\There are only three enemy machines.\We should send out a solid, reliable team.\Deploy... response:	Andy W. Hol as the head.
context: Repeat: All Elements please report to phase one battle stations!\Based on the behavior of the recent Abductors,\it seems that their goals have changed.\They've been appearing closer to the Neo-Kowloon area, too.\There are only three enemy machines.\We should send out a solid, reliable team.\Deploy...\Andy W. Hol as the head. response:	Roger! Wait, what?
context: Based on the behavior of the recent Abductors,\it seems that their goals have changed.\They've been appearing closer to the Neo-Kowloon area, too.\There are only three enemy machines.\We should send out a solid, reliable team.\Deploy...\Andy W. Hol as the head.\Roger! Wait, what? response:	Finally!
context: it seems that their goals have changed.\They've been appearing closer to the Neo-Kowloon area, too.\There are only three enemy machines.\We should send out a solid, reliable team.\Deploy...\Andy W. Hol as the head.\Roger! Wait, what?\Finally! response:	With Mix and Mikono.
context: They've been appearing closer to the Neo-Kowloon area, too.\There are only three enemy machines.\We should send out a solid, reliable team.\Deploy...\Andy W. Hol as the head.\Roger! Wait, what?\Finally!\With Mix and Mikono. response:	Wait a sec! I refuse to go with a boy!
context: There are only three enemy machines.\We should send out a solid, reliable team.\Deploy...\Andy W. Hol as the head.\Roger! Wait, what?\Finally!\With Mix and Mikono.\Wait a sec! I refuse to go with a boy! response:	Mix! This is a real battle!
context: We should send out a solid, reliable team.\Deploy...\Andy W. Hol as the head.\Roger! Wait, what?\Finally!\With Mix and Mikono.\Wait a sec! I refuse to go with a boy!\Mix! This is a real battle! response:	Now isn't the time to be selfish!
context: Deploy...\Andy W. Hol as the head.\Roger! Wait, what?\Finally!\With Mix and Mikono.\Wait a sec! I refuse to go with a boy!\Mix! This is a real battle!\Now isn't the time to be selfish! response:	Go get'em, Mikono.
context: Andy W. Hol as the head.\Roger! Wait, what?\Finally!\With Mix and Mikono.\Wait a sec! I refuse to go with a boy!\Mix! This is a real battle!\Now isn't the time to be selfish!\Go get'em, Mikono. response:	Vector X, launching!
context: Roger! Wait, what?\Finally!\With Mix and Mikono.\Wait a sec! I refuse to go with a boy!\Mix! This is a real battle!\Now isn't the time to be selfish!\Go get'em, Mikono.\Vector X, launching! response:	Vector Y, launching!
context: Finally!\With Mix and Mikono.\Wait a sec! I refuse to go with a boy!\Mix! This is a real battle!\Now isn't the time to be selfish!\Go get'em, Mikono.\Vector X, launching!\Vector Y, launching! response:	Vector Z, launching!
context: With Mix and Mikono.\Wait a sec! I refuse to go with a boy!\Mix! This is a real battle!\Now isn't the time to be selfish!\Go get'em, Mikono.\Vector X, launching!\Vector Y, launching!\Vector Z, launching! response:	I've waited a long time for this!
context: Wait a sec! I refuse to go with a boy!\Mix! This is a real battle!\Now isn't the time to be selfish!\Go get'em, Mikono.\Vector X, launching!\Vector Y, launching!\Vector Z, launching!\I've waited a long time for this! response:	Come on, let's make it a rousing Union!
context: Mix! This is a real battle!\Now isn't the time to be selfish!\Go get'em, Mikono.\Vector X, launching!\Vector Y, launching!\Vector Z, launching!\I've waited a long time for this!\Come on, let's make it a rousing Union! response:	No!
context: Now isn't the time to be selfish!\Go get'em, Mikono.\Vector X, launching!\Vector Y, launching!\Vector Z, launching!\I've waited a long time for this!\Come on, let's make it a rousing Union!\No! response:	What?
context: Go get'em, Mikono.\Vector X, launching!\Vector Y, launching!\Vector Z, launching!\I've waited a long time for this!\Come on, let's make it a rousing Union!\No!\What? response:	I won't do it! I won't Union with a boy!
context: Vector X, launching!\Vector Y, launching!\Vector Z, launching!\I've waited a long time for this!\Come on, let's make it a rousing Union!\No!\What?\I won't do it! I won't Union with a boy! response:	Mix!
context: Vector Y, launching!\Vector Z, launching!\I've waited a long time for this!\Come on, let's make it a rousing Union!\No!\What?\I won't do it! I won't Union with a boy!\Mix! response:	I can handle them by myself!
context: Vector Z, launching!\I've waited a long time for this!\Come on, let's make it a rousing Union!\No!\What?\I won't do it! I won't Union with a boy!\Mix!\I can handle them by myself! response:	Take this!
context: I've waited a long time for this!\Come on, let's make it a rousing Union!\No!\What?\I won't do it! I won't Union with a boy!\Mix!\I can handle them by myself!\Take this! response:	Oh no!
context: Come on, let's make it a rousing Union!\No!\What?\I won't do it! I won't Union with a boy!\Mix!\I can handle them by myself!\Take this!\Oh no! response:	Mix!
context: No!\What?\I won't do it! I won't Union with a boy!\Mix!\I can handle them by myself!\Take this!\Oh no!\Mix! response:	Andy?
context: What?\I won't do it! I won't Union with a boy!\Mix!\I can handle them by myself!\Take this!\Oh no!\Mix!\Andy? response:	Get over yourself!
context: I won't do it! I won't Union with a boy!\Mix!\I can handle them by myself!\Take this!\Oh no!\Mix!\Andy?\Get over yourself! response:	I don't blame you for trying to fill that hole in your heart!
context: Mix!\I can handle them by myself!\Take this!\Oh no!\Mix!\Andy?\Get over yourself!\I don't blame you for trying to fill that hole in your heart! response:	But you can't just push away anything that has to do with guys!
context: I can handle them by myself!\Take this!\Oh no!\Mix!\Andy?\Get over yourself!\I don't blame you for trying to fill that hole in your heart!\But you can't just push away anything that has to do with guys! response:	It's like you're...
context: Take this!\Oh no!\Mix!\Andy?\Get over yourself!\I don't blame you for trying to fill that hole in your heart!\But you can't just push away anything that has to do with guys!\It's like you're... response:	I know! It's like you're in a pit!
context: Oh no!\Mix!\Andy?\Get over yourself!\I don't blame you for trying to fill that hole in your heart!\But you can't just push away anything that has to do with guys!\It's like you're...\I know! It's like you're in a pit! response:	What does that even mean?
context: Mix!\Andy?\Get over yourself!\I don't blame you for trying to fill that hole in your heart!\But you can't just push away anything that has to do with guys!\It's like you're...\I know! It's like you're in a pit!\What does that even mean? response:	It means you're not filling the hole, just closing yourself inside it!
context: Andy?\Get over yourself!\I don't blame you for trying to fill that hole in your heart!\But you can't just push away anything that has to do with guys!\It's like you're...\I know! It's like you're in a pit!\What does that even mean?\It means you're not filling the hole, just closing yourself inside it! response:	You can throw as much dirt as you can, but you'll never fill it!
context: Get over yourself!\I don't blame you for trying to fill that hole in your heart!\But you can't just push away anything that has to do with guys!\It's like you're...\I know! It's like you're in a pit!\What does that even mean?\It means you're not filling the hole, just closing yourself inside it!\You can throw as much dirt as you can, but you'll never fill it! response:	Because if you want to fill the hole, you have to dig yourself out first!
context: I don't blame you for trying to fill that hole in your heart!\But you can't just push away anything that has to do with guys!\It's like you're...\I know! It's like you're in a pit!\What does that even mean?\It means you're not filling the hole, just closing yourself inside it!\You can throw as much dirt as you can, but you'll never fill it!\Because if you want to fill the hole, you have to dig yourself out first! response:	Let me fill the hole in your heart with the dirt from mine!
context: But you can't just push away anything that has to do with guys!\It's like you're...\I know! It's like you're in a pit!\What does that even mean?\It means you're not filling the hole, just closing yourself inside it!\You can throw as much dirt as you can, but you'll never fill it!\Because if you want to fill the hole, you have to dig yourself out first!\Let me fill the hole in your heart with the dirt from mine! response:	Listen up, Mix!
context: It's like you're...\I know! It's like you're in a pit!\What does that even mean?\It means you're not filling the hole, just closing yourself inside it!\You can throw as much dirt as you can, but you'll never fill it!\Because if you want to fill the hole, you have to dig yourself out first!\Let me fill the hole in your heart with the dirt from mine!\Listen up, Mix! response:	My very first coed Union...
context: I know! It's like you're in a pit!\What does that even mean?\It means you're not filling the hole, just closing yourself inside it!\You can throw as much dirt as you can, but you'll never fill it!\Because if you want to fill the hole, you have to dig yourself out first!\Let me fill the hole in your heart with the dirt from mine!\Listen up, Mix!\My very first coed Union... response:	can't be with anyone else but you!
context: What does that even mean?\It means you're not filling the hole, just closing yourself inside it!\You can throw as much dirt as you can, but you'll never fill it!\Because if you want to fill the hole, you have to dig yourself out first!\Let me fill the hole in your heart with the dirt from mine!\Listen up, Mix!\My very first coed Union...\can't be with anyone else but you! response:	Andy...
context: It means you're not filling the hole, just closing yourself inside it!\You can throw as much dirt as you can, but you'll never fill it!\Because if you want to fill the hole, you have to dig yourself out first!\Let me fill the hole in your heart with the dirt from mine!\Listen up, Mix!\My very first coed Union...\can't be with anyone else but you!\Andy... response:	Mix, let's Union.
context: You can throw as much dirt as you can, but you'll never fill it!\Because if you want to fill the hole, you have to dig yourself out first!\Let me fill the hole in your heart with the dirt from mine!\Listen up, Mix!\My very first coed Union...\can't be with anyone else but you!\Andy...\Mix, let's Union. response:	Believe in Andy.
context: Because if you want to fill the hole, you have to dig yourself out first!\Let me fill the hole in your heart with the dirt from mine!\Listen up, Mix!\My very first coed Union...\can't be with anyone else but you!\Andy...\Mix, let's Union.\Believe in Andy. response:	The aura levels of all Elements are rising!
context: Let me fill the hole in your heart with the dirt from mine!\Listen up, Mix!\My very first coed Union...\can't be with anyone else but you!\Andy...\Mix, let's Union.\Believe in Andy.\The aura levels of all Elements are rising! response:	80... 85... they keep going up!
context: Listen up, Mix!\My very first coed Union...\can't be with anyone else but you!\Andy...\Mix, let's Union.\Believe in Andy.\The aura levels of all Elements are rising!\80... 85... they keep going up! response:	The holes I have to fill are the ones in my heart...
context: My very first coed Union...\can't be with anyone else but you!\Andy...\Mix, let's Union.\Believe in Andy.\The aura levels of all Elements are rising!\80... 85... they keep going up!\The holes I have to fill are the ones in my heart... response:	Let's do it, Mix, Mikono!
context: can't be with anyone else but you!\Andy...\Mix, let's Union.\Believe in Andy.\The aura levels of all Elements are rising!\80... 85... they keep going up!\The holes I have to fill are the ones in my heart...\Let's do it, Mix, Mikono! response:	Roger!
context: Andy...\Mix, let's Union.\Believe in Andy.\The aura levels of all Elements are rising!\80... 85... they keep going up!\The holes I have to fill are the ones in my heart...\Let's do it, Mix, Mikono!\Roger! response:	Roger!
context: Mix, let's Union.\Believe in Andy.\The aura levels of all Elements are rising!\80... 85... they keep going up!\The holes I have to fill are the ones in my heart...\Let's do it, Mix, Mikono!\Roger!\Roger! response:	Big Bang Union! Go, Aquarion!
context: Believe in Andy.\The aura levels of all Elements are rising!\80... 85... they keep going up!\The holes I have to fill are the ones in my heart...\Let's do it, Mix, Mikono!\Roger!\Roger!\Big Bang Union! Go, Aquarion! response:	What is this? It's not like doing it with girls at all!
context: The aura levels of all Elements are rising!\80... 85... they keep going up!\The holes I have to fill are the ones in my heart...\Let's do it, Mix, Mikono!\Roger!\Roger!\Big Bang Union! Go, Aquarion!\What is this? It's not like doing it with girls at all! response:	My heart is beating really hard too...
context: 80... 85... they keep going up!\The holes I have to fill are the ones in my heart...\Let's do it, Mix, Mikono!\Roger!\Roger!\Big Bang Union! Go, Aquarion!\What is this? It's not like doing it with girls at all!\My heart is beating really hard too... response:	I'm going to make it! I'm tunneling through!
context: The holes I have to fill are the ones in my heart...\Let's do it, Mix, Mikono!\Roger!\Roger!\Big Bang Union! Go, Aquarion!\What is this? It's not like doing it with girls at all!\My heart is beating really hard too...\I'm going to make it! I'm tunneling through! response:	I'm going to expand my world!
context: Let's do it, Mix, Mikono!\Roger!\Roger!\Big Bang Union! Go, Aquarion!\What is this? It's not like doing it with girls at all!\My heart is beating really hard too...\I'm going to make it! I'm tunneling through!\I'm going to expand my world! response:	I won't let you finish!
context: Roger!\Roger!\Big Bang Union! Go, Aquarion!\What is this? It's not like doing it with girls at all!\My heart is beating really hard too...\I'm going to make it! I'm tunneling through!\I'm going to expand my world!\I won't let you finish! response:	Mix!
context: Roger!\Big Bang Union! Go, Aquarion!\What is this? It's not like doing it with girls at all!\My heart is beating really hard too...\I'm going to make it! I'm tunneling through!\I'm going to expand my world!\I won't let you finish!\Mix! response:	Out of the way!
context: Big Bang Union! Go, Aquarion!\What is this? It's not like doing it with girls at all!\My heart is beating really hard too...\I'm going to make it! I'm tunneling through!\I'm going to expand my world!\I won't let you finish!\Mix!\Out of the way! response:	Andy!
context: What is this? It's not like doing it with girls at all!\My heart is beating really hard too...\I'm going to make it! I'm tunneling through!\I'm going to expand my world!\I won't let you finish!\Mix!\Out of the way!\Andy! response:	Andy!
context: My heart is beating really hard too...\I'm going to make it! I'm tunneling through!\I'm going to expand my world!\I won't let you finish!\Mix!\Out of the way!\Andy!\Andy! response:	Fudo!
context: I'm going to make it! I'm tunneling through!\I'm going to expand my world!\I won't let you finish!\Mix!\Out of the way!\Andy!\Andy!\Fudo! response:	Element Change!
context: I'm going to expand my world!\I won't let you finish!\Mix!\Out of the way!\Andy!\Andy!\Fudo!\Element Change! response:	Amata Sora!
context: I won't let you finish!\Mix!\Out of the way!\Andy!\Andy!\Fudo!\Element Change!\Amata Sora! response:	Yes, sir!
context: Mix!\Out of the way!\Andy!\Andy!\Fudo!\Element Change!\Amata Sora!\Yes, sir! response:	Andy!
context: Out of the way!\Andy!\Andy!\Fudo!\Element Change!\Amata Sora!\Yes, sir!\Andy! response:	Are you okay, Andy?
context: Andy!\Andy!\Fudo!\Element Change!\Amata Sora!\Yes, sir!\Andy!\Are you okay, Andy? response:	He took the hit for me...
context: Andy!\Fudo!\Element Change!\Amata Sora!\Yes, sir!\Andy!\Are you okay, Andy?\He took the hit for me... response:	We have to Union right now, Mix!
context: Fudo!\Element Change!\Amata Sora!\Yes, sir!\Andy!\Are you okay, Andy?\He took the hit for me...\We have to Union right now, Mix! response:	What? Amata?
context: Element Change!\Amata Sora!\Yes, sir!\Andy!\Are you okay, Andy?\He took the hit for me...\We have to Union right now, Mix!\What? Amata? response:	Why do you look so disappointed?
context: Amata Sora!\Yes, sir!\Andy!\Are you okay, Andy?\He took the hit for me...\We have to Union right now, Mix!\What? Amata?\Why do you look so disappointed? response:	Mix, don't let Andy's sacrifice go to waste.
context: Yes, sir!\Andy!\Are you okay, Andy?\He took the hit for me...\We have to Union right now, Mix!\What? Amata?\Why do you look so disappointed?\Mix, don't let Andy's sacrifice go to waste. response:	Can't you feel it? The feelings he left behind?
context: Andy!\Are you okay, Andy?\He took the hit for me...\We have to Union right now, Mix!\What? Amata?\Why do you look so disappointed?\Mix, don't let Andy's sacrifice go to waste.\Can't you feel it? The feelings he left behind? response:	He's still waiting to fill those holes within you.
context: Are you okay, Andy?\He took the hit for me...\We have to Union right now, Mix!\What? Amata?\Why do you look so disappointed?\Mix, don't let Andy's sacrifice go to waste.\Can't you feel it? The feelings he left behind?\He's still waiting to fill those holes within you. response:	Mikono...
context: He took the hit for me...\We have to Union right now, Mix!\What? Amata?\Why do you look so disappointed?\Mix, don't let Andy's sacrifice go to waste.\Can't you feel it? The feelings he left behind?\He's still waiting to fill those holes within you.\Mikono... response:	All right!
context: We have to Union right now, Mix!\What? Amata?\Why do you look so disappointed?\Mix, don't let Andy's sacrifice go to waste.\Can't you feel it? The feelings he left behind?\He's still waiting to fill those holes within you.\Mikono...\All right! response:	Big Bang Union Redux!
context: What? Amata?\Why do you look so disappointed?\Mix, don't let Andy's sacrifice go to waste.\Can't you feel it? The feelings he left behind?\He's still waiting to fill those holes within you.\Mikono...\All right!\Big Bang Union Redux! response:	Go, Aquarion!
context: Why do you look so disappointed?\Mix, don't let Andy's sacrifice go to waste.\Can't you feel it? The feelings he left behind?\He's still waiting to fill those holes within you.\Mikono...\All right!\Big Bang Union Redux!\Go, Aquarion! response:	We're connected!
context: Mix, don't let Andy's sacrifice go to waste.\Can't you feel it? The feelings he left behind?\He's still waiting to fill those holes within you.\Mikono...\All right!\Big Bang Union Redux!\Go, Aquarion!\We're connected! response:	We're connected, and my world is expanding!
context: Can't you feel it? The feelings he left behind?\He's still waiting to fill those holes within you.\Mikono...\All right!\Big Bang Union Redux!\Go, Aquarion!\We're connected!\We're connected, and my world is expanding! response:	This is what Union really is...
