context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: We'll buy honey-preserved peaches with that money.\Well, we should hurry.\Hey, don't ignore me!\Just give up on them being sold out.\There's a higher chance of their not being sold out.\I know.\Don't act sad if you don't get any.\I will, though. response:	Like I said!
context: Well, we should hurry.\Hey, don't ignore me!\Just give up on them being sold out.\There's a higher chance of their not being sold out.\I know.\Don't act sad if you don't get any.\I will, though.\Like I said! response:	What's that?
context: Hey, don't ignore me!\Just give up on them being sold out.\There's a higher chance of their not being sold out.\I know.\Don't act sad if you don't get any.\I will, though.\Like I said!\What's that? response:	It was used to defend against enemies during war.
context: Just give up on them being sold out.\There's a higher chance of their not being sold out.\I know.\Don't act sad if you don't get any.\I will, though.\Like I said!\What's that?\It was used to defend against enemies during war. response:	That hole is used to pour down boiling oil.
context: There's a higher chance of their not being sold out.\I know.\Don't act sad if you don't get any.\I will, though.\Like I said!\What's that?\It was used to defend against enemies during war.\That hole is used to pour down boiling oil. response:	This city is strangely particular about defense.
context: I know.\Don't act sad if you don't get any.\I will, though.\Like I said!\What's that?\It was used to defend against enemies during war.\That hole is used to pour down boiling oil.\This city is strangely particular about defense. response:	Your pass, please.
context: Don't act sad if you don't get any.\I will, though.\Like I said!\What's that?\It was used to defend against enemies during war.\That hole is used to pour down boiling oil.\This city is strangely particular about defense.\Your pass, please. response:	You came from Polson? What's your cargo?
context: I will, though.\Like I said!\What's that?\It was used to defend against enemies during war.\That hole is used to pour down boiling oil.\This city is strangely particular about defense.\Your pass, please.\You came from Polson? What's your cargo? response:	Yes, twenty complete sets of armor.
context: Like I said!\What's that?\It was used to defend against enemies during war.\That hole is used to pour down boiling oil.\This city is strangely particular about defense.\Your pass, please.\You came from Polson? What's your cargo?\Yes, twenty complete sets of armor. response:	Armor? From Polson?
context: What's that?\It was used to defend against enemies during war.\That hole is used to pour down boiling oil.\This city is strangely particular about defense.\Your pass, please.\You came from Polson? What's your cargo?\Yes, twenty complete sets of armor.\Armor? From Polson? response:	Yes.
context: It was used to defend against enemies during war.\That hole is used to pour down boiling oil.\This city is strangely particular about defense.\Your pass, please.\You came from Polson? What's your cargo?\Yes, twenty complete sets of armor.\Armor? From Polson?\Yes. response:	Yes, I bought them from the Ratpearon Company. Is something wrong?
context: That hole is used to pour down boiling oil.\This city is strangely particular about defense.\Your pass, please.\You came from Polson? What's your cargo?\Yes, twenty complete sets of armor.\Armor? From Polson?\Yes.\Yes, I bought them from the Ratpearon Company. Is something wrong? response:	Well, it's fine.
context: This city is strangely particular about defense.\Your pass, please.\You came from Polson? What's your cargo?\Yes, twenty complete sets of armor.\Armor? From Polson?\Yes.\Yes, I bought them from the Ratpearon Company. Is something wrong?\Well, it's fine. response:	So, will your tax payment be in cash or goods?
context: Your pass, please.\You came from Polson? What's your cargo?\Yes, twenty complete sets of armor.\Armor? From Polson?\Yes.\Yes, I bought them from the Ratpearon Company. Is something wrong?\Well, it's fine.\So, will your tax payment be in cash or goods? response:	Ah, in goods.
context: You came from Polson? What's your cargo?\Yes, twenty complete sets of armor.\Armor? From Polson?\Yes.\Yes, I bought them from the Ratpearon Company. Is something wrong?\Well, it's fine.\So, will your tax payment be in cash or goods?\Ah, in goods. response:	A wise decision.
context: Yes, twenty complete sets of armor.\Armor? From Polson?\Yes.\Yes, I bought them from the Ratpearon Company. Is something wrong?\Well, it's fine.\So, will your tax payment be in cash or goods?\Ah, in goods.\A wise decision. response:	Go over there, split the armor into groups, and hand it to them.
context: Armor? From Polson?\Yes.\Yes, I bought them from the Ratpearon Company. Is something wrong?\Well, it's fine.\So, will your tax payment be in cash or goods?\Ah, in goods.\A wise decision.\Go over there, split the armor into groups, and hand it to them. response:	Is it that rare to be buying from Polson?
context: Yes.\Yes, I bought them from the Ratpearon Company. Is something wrong?\Well, it's fine.\So, will your tax payment be in cash or goods?\Ah, in goods.\A wise decision.\Go over there, split the armor into groups, and hand it to them.\Is it that rare to be buying from Polson? response:	No, not at all. The opposite, actually.
context: Yes, I bought them from the Ratpearon Company. Is something wrong?\Well, it's fine.\So, will your tax payment be in cash or goods?\Ah, in goods.\A wise decision.\Go over there, split the armor into groups, and hand it to them.\Is it that rare to be buying from Polson?\No, not at all. The opposite, actually. response:	Here you go.
context: Well, it's fine.\So, will your tax payment be in cash or goods?\Ah, in goods.\A wise decision.\Go over there, split the armor into groups, and hand it to them.\Is it that rare to be buying from Polson?\No, not at all. The opposite, actually.\Here you go. response:	You can go.
context: So, will your tax payment be in cash or goods?\Ah, in goods.\A wise decision.\Go over there, split the armor into groups, and hand it to them.\Is it that rare to be buying from Polson?\No, not at all. The opposite, actually.\Here you go.\You can go. response:	Government officials aren't likable everywhere you go.
context: Ah, in goods.\A wise decision.\Go over there, split the armor into groups, and hand it to them.\Is it that rare to be buying from Polson?\No, not at all. The opposite, actually.\Here you go.\You can go.\Government officials aren't likable everywhere you go. response:	Didn't you notice?
context: A wise decision.\Go over there, split the armor into groups, and hand it to them.\Is it that rare to be buying from Polson?\No, not at all. The opposite, actually.\Here you go.\You can go.\Government officials aren't likable everywhere you go.\Didn't you notice? response:	That last government official laughed a bit through his nose.
context: Go over there, split the armor into groups, and hand it to them.\Is it that rare to be buying from Polson?\No, not at all. The opposite, actually.\Here you go.\You can go.\Government officials aren't likable everywhere you go.\Didn't you notice?\That last government official laughed a bit through his nose. response:	After he looked at the mountain of armor,
context: Is it that rare to be buying from Polson?\No, not at all. The opposite, actually.\Here you go.\You can go.\Government officials aren't likable everywhere you go.\Didn't you notice?\That last government official laughed a bit through his nose.\After he looked at the mountain of armor, response:	he was probably thinking you merchants shouldn't get too conceited just because you earned some money.
context: No, not at all. The opposite, actually.\Here you go.\You can go.\Government officials aren't likable everywhere you go.\Didn't you notice?\That last government official laughed a bit through his nose.\After he looked at the mountain of armor,\he was probably thinking you merchants shouldn't get too conceited just because you earned some money. response:	Well, it's okay. We got into the town safely.
context: Here you go.\You can go.\Government officials aren't likable everywhere you go.\Didn't you notice?\That last government official laughed a bit through his nose.\After he looked at the mountain of armor,\he was probably thinking you merchants shouldn't get too conceited just because you earned some money.\Well, it's okay. We got into the town safely. response:	Let's leave the wagon at the inn and go to the street stalls.
context: You can go.\Government officials aren't likable everywhere you go.\Didn't you notice?\That last government official laughed a bit through his nose.\After he looked at the mountain of armor,\he was probably thinking you merchants shouldn't get too conceited just because you earned some money.\Well, it's okay. We got into the town safely.\Let's leave the wagon at the inn and go to the street stalls. response:	Good morning.
context: Government officials aren't likable everywhere you go.\Didn't you notice?\That last government official laughed a bit through his nose.\After he looked at the mountain of armor,\he was probably thinking you merchants shouldn't get too conceited just because you earned some money.\Well, it's okay. We got into the town safely.\Let's leave the wagon at the inn and go to the street stalls.\Good morning. response:	Do you understand now?
context: Didn't you notice?\That last government official laughed a bit through his nose.\After he looked at the mountain of armor,\he was probably thinking you merchants shouldn't get too conceited just because you earned some money.\Well, it's okay. We got into the town safely.\Let's leave the wagon at the inn and go to the street stalls.\Good morning.\Do you understand now? response:	That was good!
context: That last government official laughed a bit through his nose.\After he looked at the mountain of armor,\he was probably thinking you merchants shouldn't get too conceited just because you earned some money.\Well, it's okay. We got into the town safely.\Let's leave the wagon at the inn and go to the street stalls.\Good morning.\Do you understand now?\That was good! response:	I'd like another cup!
context: After he looked at the mountain of armor,\he was probably thinking you merchants shouldn't get too conceited just because you earned some money.\Well, it's okay. We got into the town safely.\Let's leave the wagon at the inn and go to the street stalls.\Good morning.\Do you understand now?\That was good!\I'd like another cup! response:	Okay, another beer, right?
context: he was probably thinking you merchants shouldn't get too conceited just because you earned some money.\Well, it's okay. We got into the town safely.\Let's leave the wagon at the inn and go to the street stalls.\Good morning.\Do you understand now?\That was good!\I'd like another cup!\Okay, another beer, right? response:	You're pretty strong, lady.
context: Well, it's okay. We got into the town safely.\Let's leave the wagon at the inn and go to the street stalls.\Good morning.\Do you understand now?\That was good!\I'd like another cup!\Okay, another beer, right?\You're pretty strong, lady. response:	I'm just getting started!
context: Let's leave the wagon at the inn and go to the street stalls.\Good morning.\Do you understand now?\That was good!\I'd like another cup!\Okay, another beer, right?\You're pretty strong, lady.\I'm just getting started! response:	Looks like you got yourself an expensive girl.
context: Good morning.\Do you understand now?\That was good!\I'd like another cup!\Okay, another beer, right?\You're pretty strong, lady.\I'm just getting started!\Looks like you got yourself an expensive girl. response:	Though I'm jealous since she's beautiful.
context: Do you understand now?\That was good!\I'd like another cup!\Okay, another beer, right?\You're pretty strong, lady.\I'm just getting started!\Looks like you got yourself an expensive girl.\Though I'm jealous since she's beautiful. response:	She'd be perfect if she didn't have a tail, though.
context: That was good!\I'd like another cup!\Okay, another beer, right?\You're pretty strong, lady.\I'm just getting started!\Looks like you got yourself an expensive girl.\Though I'm jealous since she's beautiful.\She'd be perfect if she didn't have a tail, though. response:	The beer is good, and additionally, it's a lively city, huh?
context: I'd like another cup!\Okay, another beer, right?\You're pretty strong, lady.\I'm just getting started!\Looks like you got yourself an expensive girl.\Though I'm jealous since she's beautiful.\She'd be perfect if she didn't have a tail, though.\The beer is good, and additionally, it's a lively city, huh? response:	You can't let your guard down since it's lively, though.
context: Okay, another beer, right?\You're pretty strong, lady.\I'm just getting started!\Looks like you got yourself an expensive girl.\Though I'm jealous since she's beautiful.\She'd be perfect if she didn't have a tail, though.\The beer is good, and additionally, it's a lively city, huh?\You can't let your guard down since it's lively, though. response:	Just don't get into disputes with any knights or mercenaries.
context: You're pretty strong, lady.\I'm just getting started!\Looks like you got yourself an expensive girl.\Though I'm jealous since she's beautiful.\She'd be perfect if she didn't have a tail, though.\The beer is good, and additionally, it's a lively city, huh?\You can't let your guard down since it's lively, though.\Just don't get into disputes with any knights or mercenaries. response:	It'll be troublesome.
context: I'm just getting started!\Looks like you got yourself an expensive girl.\Though I'm jealous since she's beautiful.\She'd be perfect if she didn't have a tail, though.\The beer is good, and additionally, it's a lively city, huh?\You can't let your guard down since it's lively, though.\Just don't get into disputes with any knights or mercenaries.\It'll be troublesome. response:	Here you go.
context: Looks like you got yourself an expensive girl.\Though I'm jealous since she's beautiful.\She'd be perfect if she didn't have a tail, though.\The beer is good, and additionally, it's a lively city, huh?\You can't let your guard down since it's lively, though.\Just don't get into disputes with any knights or mercenaries.\It'll be troublesome.\Here you go. response:	I'll let you take care of it, then!
context: Though I'm jealous since she's beautiful.\She'd be perfect if she didn't have a tail, though.\The beer is good, and additionally, it's a lively city, huh?\You can't let your guard down since it's lively, though.\Just don't get into disputes with any knights or mercenaries.\It'll be troublesome.\Here you go.\I'll let you take care of it, then! response:	So, where are we going now?
context: She'd be perfect if she didn't have a tail, though.\The beer is good, and additionally, it's a lively city, huh?\You can't let your guard down since it's lively, though.\Just don't get into disputes with any knights or mercenaries.\It'll be troublesome.\Here you go.\I'll let you take care of it, then!\So, where are we going now? response:	The firm.
context: The beer is good, and additionally, it's a lively city, huh?\You can't let your guard down since it's lively, though.\Just don't get into disputes with any knights or mercenaries.\It'll be troublesome.\Here you go.\I'll let you take care of it, then!\So, where are we going now?\The firm. response:	Hey, hey, there's some around your mouth.
context: You can't let your guard down since it's lively, though.\Just don't get into disputes with any knights or mercenaries.\It'll be troublesome.\Here you go.\I'll let you take care of it, then!\So, where are we going now?\The firm.\Hey, hey, there's some around your mouth. response:	Hey!
context: Just don't get into disputes with any knights or mercenaries.\It'll be troublesome.\Here you go.\I'll let you take care of it, then!\So, where are we going now?\The firm.\Hey, hey, there's some around your mouth.\Hey! response:	Geez...
context: It'll be troublesome.\Here you go.\I'll let you take care of it, then!\So, where are we going now?\The firm.\Hey, hey, there's some around your mouth.\Hey!\Geez... response:	But...
context: Here you go.\I'll let you take care of it, then!\So, where are we going now?\The firm.\Hey, hey, there's some around your mouth.\Hey!\Geez...\But... response:	Is there a point in taking me to that firm?
context: I'll let you take care of it, then!\So, where are we going now?\The firm.\Hey, hey, there's some around your mouth.\Hey!\Geez...\But...\Is there a point in taking me to that firm? response:	It'd be dangerous to leave you alone.
context: So, where are we going now?\The firm.\Hey, hey, there's some around your mouth.\Hey!\Geez...\But...\Is there a point in taking me to that firm?\It'd be dangerous to leave you alone. response:	I'm cute, after all.
context: The firm.\Hey, hey, there's some around your mouth.\Hey!\Geez...\But...\Is there a point in taking me to that firm?\It'd be dangerous to leave you alone.\I'm cute, after all. response:	That's not why.
context: Hey, hey, there's some around your mouth.\Hey!\Geez...\But...\Is there a point in taking me to that firm?\It'd be dangerous to leave you alone.\I'm cute, after all.\That's not why. response:	You'd get drunk and expose your ears and tail!
context: Hey!\Geez...\But...\Is there a point in taking me to that firm?\It'd be dangerous to leave you alone.\I'm cute, after all.\That's not why.\You'd get drunk and expose your ears and tail! response:	Well, I'd just bite onto you and run away from the city!
context: Geez...\But...\Is there a point in taking me to that firm?\It'd be dangerous to leave you alone.\I'm cute, after all.\That's not why.\You'd get drunk and expose your ears and tail!\Well, I'd just bite onto you and run away from the city! response:	I can jump over that wall.
context: But...\Is there a point in taking me to that firm?\It'd be dangerous to leave you alone.\I'm cute, after all.\That's not why.\You'd get drunk and expose your ears and tail!\Well, I'd just bite onto you and run away from the city!\I can jump over that wall. response:	I'm sure there was an old tale like that with a knight and maiden, right?
context: Is there a point in taking me to that firm?\It'd be dangerous to leave you alone.\I'm cute, after all.\That's not why.\You'd get drunk and expose your ears and tail!\Well, I'd just bite onto you and run away from the city!\I can jump over that wall.\I'm sure there was an old tale like that with a knight and maiden, right? response:	The one where the knight embraces the maiden and runs away?
context: It'd be dangerous to leave you alone.\I'm cute, after all.\That's not why.\You'd get drunk and expose your ears and tail!\Well, I'd just bite onto you and run away from the city!\I can jump over that wall.\I'm sure there was an old tale like that with a knight and maiden, right?\The one where the knight embraces the maiden and runs away? response:	Ah, that one!
context: I'm cute, after all.\That's not why.\You'd get drunk and expose your ears and tail!\Well, I'd just bite onto you and run away from the city!\I can jump over that wall.\I'm sure there was an old tale like that with a knight and maiden, right?\The one where the knight embraces the maiden and runs away?\Ah, that one! response:	Well, that'd make a nice picture, but there's no romance in having a wolf like you bite onto me.
context: That's not why.\You'd get drunk and expose your ears and tail!\Well, I'd just bite onto you and run away from the city!\I can jump over that wall.\I'm sure there was an old tale like that with a knight and maiden, right?\The one where the knight embraces the maiden and runs away?\Ah, that one!\Well, that'd make a nice picture, but there's no romance in having a wolf like you bite onto me. response:	I refuse to do it!
context: You'd get drunk and expose your ears and tail!\Well, I'd just bite onto you and run away from the city!\I can jump over that wall.\I'm sure there was an old tale like that with a knight and maiden, right?\The one where the knight embraces the maiden and runs away?\Ah, that one!\Well, that'd make a nice picture, but there's no romance in having a wolf like you bite onto me.\I refuse to do it! response:	If you were the one that was captured, it wouldn't be worth saving you.
context: Well, I'd just bite onto you and run away from the city!\I can jump over that wall.\I'm sure there was an old tale like that with a knight and maiden, right?\The one where the knight embraces the maiden and runs away?\Ah, that one!\Well, that'd make a nice picture, but there's no romance in having a wolf like you bite onto me.\I refuse to do it!\If you were the one that was captured, it wouldn't be worth saving you. response:	By the way...
context: I can jump over that wall.\I'm sure there was an old tale like that with a knight and maiden, right?\The one where the knight embraces the maiden and runs away?\Ah, that one!\Well, that'd make a nice picture, but there's no romance in having a wolf like you bite onto me.\I refuse to do it!\If you were the one that was captured, it wouldn't be worth saving you.\By the way... response:	What's this firm?
context: I'm sure there was an old tale like that with a knight and maiden, right?\The one where the knight embraces the maiden and runs away?\Ah, that one!\Well, that'd make a nice picture, but there's no romance in having a wolf like you bite onto me.\I refuse to do it!\If you were the one that was captured, it wouldn't be worth saving you.\By the way...\What's this firm? response:	Businesses tend to have accidents, and dangers follow them.
context: The one where the knight embraces the maiden and runs away?\Ah, that one!\Well, that'd make a nice picture, but there's no romance in having a wolf like you bite onto me.\I refuse to do it!\If you were the one that was captured, it wouldn't be worth saving you.\By the way...\What's this firm?\Businesses tend to have accidents, and dangers follow them. response:	But it's not like no one will protect us.
context: Ah, that one!\Well, that'd make a nice picture, but there's no romance in having a wolf like you bite onto me.\I refuse to do it!\If you were the one that was captured, it wouldn't be worth saving you.\By the way...\What's this firm?\Businesses tend to have accidents, and dangers follow them.\But it's not like no one will protect us. response:	Much like how a knight feels safe with his armor,
context: Well, that'd make a nice picture, but there's no romance in having a wolf like you bite onto me.\I refuse to do it!\If you were the one that was captured, it wouldn't be worth saving you.\By the way...\What's this firm?\Businesses tend to have accidents, and dangers follow them.\But it's not like no one will protect us.\Much like how a knight feels safe with his armor, response:	we merchants protect each other.
context: I refuse to do it!\If you were the one that was captured, it wouldn't be worth saving you.\By the way...\What's this firm?\Businesses tend to have accidents, and dangers follow them.\But it's not like no one will protect us.\Much like how a knight feels safe with his armor,\we merchants protect each other. response:	Where we're heading is the original branch of the merchant organization.
context: If you were the one that was captured, it wouldn't be worth saving you.\By the way...\What's this firm?\Businesses tend to have accidents, and dangers follow them.\But it's not like no one will protect us.\Much like how a knight feels safe with his armor,\we merchants protect each other.\Where we're heading is the original branch of the merchant organization. response:	It really is nostalgic!
context: By the way...\What's this firm?\Businesses tend to have accidents, and dangers follow them.\But it's not like no one will protect us.\Much like how a knight feels safe with his armor,\we merchants protect each other.\Where we're heading is the original branch of the merchant organization.\It really is nostalgic! response:	The buildings in my hometown were all like this.
context: What's this firm?\Businesses tend to have accidents, and dangers follow them.\But it's not like no one will protect us.\Much like how a knight feels safe with his armor,\we merchants protect each other.\Where we're heading is the original branch of the merchant organization.\It really is nostalgic!\The buildings in my hometown were all like this. response:	It's nice that there are hometowns here and there.
context: Businesses tend to have accidents, and dangers follow them.\But it's not like no one will protect us.\Much like how a knight feels safe with his armor,\we merchants protect each other.\Where we're heading is the original branch of the merchant organization.\It really is nostalgic!\The buildings in my hometown were all like this.\It's nice that there are hometowns here and there. response:	Well, I'll go take care of business, so wait here.
context: But it's not like no one will protect us.\Much like how a knight feels safe with his armor,\we merchants protect each other.\Where we're heading is the original branch of the merchant organization.\It really is nostalgic!\The buildings in my hometown were all like this.\It's nice that there are hometowns here and there.\Well, I'll go take care of business, so wait here. response:	What? Weren't you going to take me and boast to your colleagues about me?
context: Much like how a knight feels safe with his armor,\we merchants protect each other.\Where we're heading is the original branch of the merchant organization.\It really is nostalgic!\The buildings in my hometown were all like this.\It's nice that there are hometowns here and there.\Well, I'll go take care of business, so wait here.\What? Weren't you going to take me and boast to your colleagues about me? response:	It'll be over quickly. If you wait here obediently, I'll buy you some sweet bread.
context: we merchants protect each other.\Where we're heading is the original branch of the merchant organization.\It really is nostalgic!\The buildings in my hometown were all like this.\It's nice that there are hometowns here and there.\Well, I'll go take care of business, so wait here.\What? Weren't you going to take me and boast to your colleagues about me?\It'll be over quickly. If you wait here obediently, I'll buy you some sweet bread. response:	Don't treat me like a kid!
context: Where we're heading is the original branch of the merchant organization.\It really is nostalgic!\The buildings in my hometown were all like this.\It's nice that there are hometowns here and there.\Well, I'll go take care of business, so wait here.\What? Weren't you going to take me and boast to your colleagues about me?\It'll be over quickly. If you wait here obediently, I'll buy you some sweet bread.\Don't treat me like a kid! response:	You don't want them?
context: It really is nostalgic!\The buildings in my hometown were all like this.\It's nice that there are hometowns here and there.\Well, I'll go take care of business, so wait here.\What? Weren't you going to take me and boast to your colleagues about me?\It'll be over quickly. If you wait here obediently, I'll buy you some sweet bread.\Don't treat me like a kid!\You don't want them? response:	Of course I want them.
context: The buildings in my hometown were all like this.\It's nice that there are hometowns here and there.\Well, I'll go take care of business, so wait here.\What? Weren't you going to take me and boast to your colleagues about me?\It'll be over quickly. If you wait here obediently, I'll buy you some sweet bread.\Don't treat me like a kid!\You don't want them?\Of course I want them. response:	What'd you come here for, you terrible merchant?
context: It's nice that there are hometowns here and there.\Well, I'll go take care of business, so wait here.\What? Weren't you going to take me and boast to your colleagues about me?\It'll be over quickly. If you wait here obediently, I'll buy you some sweet bread.\Don't treat me like a kid!\You don't want them?\Of course I want them.\What'd you come here for, you terrible merchant? response:	Coming at this time? Don't you have any motivation to earn money or something?
context: Well, I'll go take care of business, so wait here.\What? Weren't you going to take me and boast to your colleagues about me?\It'll be over quickly. If you wait here obediently, I'll buy you some sweet bread.\Don't treat me like a kid!\You don't want them?\Of course I want them.\What'd you come here for, you terrible merchant?\Coming at this time? Don't you have any motivation to earn money or something? response:	Just become a thief already!
context: What? Weren't you going to take me and boast to your colleagues about me?\It'll be over quickly. If you wait here obediently, I'll buy you some sweet bread.\Don't treat me like a kid!\You don't want them?\Of course I want them.\What'd you come here for, you terrible merchant?\Coming at this time? Don't you have any motivation to earn money or something?\Just become a thief already! response:	Great merchants don't have a single speck of dirt on their shoes.
context: It'll be over quickly. If you wait here obediently, I'll buy you some sweet bread.\Don't treat me like a kid!\You don't want them?\Of course I want them.\What'd you come here for, you terrible merchant?\Coming at this time? Don't you have any motivation to earn money or something?\Just become a thief already!\Great merchants don't have a single speck of dirt on their shoes. response:	The only thing they dirty are their fingertips with black ink.
context: Don't treat me like a kid!\You don't want them?\Of course I want them.\What'd you come here for, you terrible merchant?\Coming at this time? Don't you have any motivation to earn money or something?\Just become a thief already!\Great merchants don't have a single speck of dirt on their shoes.\The only thing they dirty are their fingertips with black ink. response:	Running around the market all day is the mark of a third-rate merchant.
context: You don't want them?\Of course I want them.\What'd you come here for, you terrible merchant?\Coming at this time? Don't you have any motivation to earn money or something?\Just become a thief already!\Great merchants don't have a single speck of dirt on their shoes.\The only thing they dirty are their fingertips with black ink.\Running around the market all day is the mark of a third-rate merchant. response:	Am I not right?
context: Of course I want them.\What'd you come here for, you terrible merchant?\Coming at this time? Don't you have any motivation to earn money or something?\Just become a thief already!\Great merchants don't have a single speck of dirt on their shoes.\The only thing they dirty are their fingertips with black ink.\Running around the market all day is the mark of a third-rate merchant.\Am I not right? response:	You're a better talker now.
context: What'd you come here for, you terrible merchant?\Coming at this time? Don't you have any motivation to earn money or something?\Just become a thief already!\Great merchants don't have a single speck of dirt on their shoes.\The only thing they dirty are their fingertips with black ink.\Running around the market all day is the mark of a third-rate merchant.\Am I not right?\You're a better talker now. response:	Please stop calling me son.
context: Coming at this time? Don't you have any motivation to earn money or something?\Just become a thief already!\Great merchants don't have a single speck of dirt on their shoes.\The only thing they dirty are their fingertips with black ink.\Running around the market all day is the mark of a third-rate merchant.\Am I not right?\You're a better talker now.\Please stop calling me son. response:	What are you saying?
context: Just become a thief already!\Great merchants don't have a single speck of dirt on their shoes.\The only thing they dirty are their fingertips with black ink.\Running around the market all day is the mark of a third-rate merchant.\Am I not right?\You're a better talker now.\Please stop calling me son.\What are you saying? response:	Everyone in the Rowen Trading Guild is like a son or daughter to me!
context: Great merchants don't have a single speck of dirt on their shoes.\The only thing they dirty are their fingertips with black ink.\Running around the market all day is the mark of a third-rate merchant.\Am I not right?\You're a better talker now.\Please stop calling me son.\What are you saying?\Everyone in the Rowen Trading Guild is like a son or daughter to me! response:	Plus, I know you wet the bed when you were camping on your travels!
context: The only thing they dirty are their fingertips with black ink.\Running around the market all day is the mark of a third-rate merchant.\Am I not right?\You're a better talker now.\Please stop calling me son.\What are you saying?\Everyone in the Rowen Trading Guild is like a son or daughter to me!\Plus, I know you wet the bed when you were camping on your travels! response:	I also know that you trembled and wet yourself in the mansion halls,
context: Running around the market all day is the mark of a third-rate merchant.\Am I not right?\You're a better talker now.\Please stop calling me son.\What are you saying?\Everyone in the Rowen Trading Guild is like a son or daughter to me!\Plus, I know you wet the bed when you were camping on your travels!\I also know that you trembled and wet yourself in the mansion halls, response:	when you stole the proceeds with your friends.
context: Am I not right?\You're a better talker now.\Please stop calling me son.\What are you saying?\Everyone in the Rowen Trading Guild is like a son or daughter to me!\Plus, I know you wet the bed when you were camping on your travels!\I also know that you trembled and wet yourself in the mansion halls,\when you stole the proceeds with your friends. response:	All right, I got it already!
context: You're a better talker now.\Please stop calling me son.\What are you saying?\Everyone in the Rowen Trading Guild is like a son or daughter to me!\Plus, I know you wet the bed when you were camping on your travels!\I also know that you trembled and wet yourself in the mansion halls,\when you stole the proceeds with your friends.\All right, I got it already! response:	Did a traveling merchant named Lawrence come here?
context: Please stop calling me son.\What are you saying?\Everyone in the Rowen Trading Guild is like a son or daughter to me!\Plus, I know you wet the bed when you were camping on your travels!\I also know that you trembled and wet yourself in the mansion halls,\when you stole the proceeds with your friends.\All right, I got it already!\Did a traveling merchant named Lawrence come here? response:	Lawrence? Not even a single rat has set foot in here.
context: What are you saying?\Everyone in the Rowen Trading Guild is like a son or daughter to me!\Plus, I know you wet the bed when you were camping on your travels!\I also know that you trembled and wet yourself in the mansion halls,\when you stole the proceeds with your friends.\All right, I got it already!\Did a traveling merchant named Lawrence come here?\Lawrence? Not even a single rat has set foot in here. response:	I see.
context: Everyone in the Rowen Trading Guild is like a son or daughter to me!\Plus, I know you wet the bed when you were camping on your travels!\I also know that you trembled and wet yourself in the mansion halls,\when you stole the proceeds with your friends.\All right, I got it already!\Did a traveling merchant named Lawrence come here?\Lawrence? Not even a single rat has set foot in here.\I see. response:	Seven apples on the witch's tree
context: Plus, I know you wet the bed when you were camping on your travels!\I also know that you trembled and wet yourself in the mansion halls,\when you stole the proceeds with your friends.\All right, I got it already!\Did a traveling merchant named Lawrence come here?\Lawrence? Not even a single rat has set foot in here.\I see.\Seven apples on the witch's tree response:	With seven seeds to plant inside of me
context: I also know that you trembled and wet yourself in the mansion halls,\when you stole the proceeds with your friends.\All right, I got it already!\Did a traveling merchant named Lawrence come here?\Lawrence? Not even a single rat has set foot in here.\I see.\Seven apples on the witch's tree\With seven seeds to plant inside of me response:	In spring time I grew a magic song
context: when you stole the proceeds with your friends.\All right, I got it already!\Did a traveling merchant named Lawrence come here?\Lawrence? Not even a single rat has set foot in here.\I see.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song response:	Then skipping along,
context: All right, I got it already!\Did a traveling merchant named Lawrence come here?\Lawrence? Not even a single rat has set foot in here.\I see.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along, response:	I sang the song to everyone
context: Did a traveling merchant named Lawrence come here?\Lawrence? Not even a single rat has set foot in here.\I see.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone response:	I look at the world through apple eyes
context: Lawrence? Not even a single rat has set foot in here.\I see.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes response:	And cut myself a slice of sunshine pie
context: I see.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie response:	I danced with the peanuts for the flies
context: Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies response:	Till someone had told me
context: With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me response:	To say hello for every good-bye
context: In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye response:	Saw some sugar stars
context: Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars response:	I'll put them in a jar
context: I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar response:	And we'll wish around the world
