context: I say yes response:	Stay with me
context: Saito!\Why'd I have to turn into that?\For your beloved, right?\Hey, Del.\What?\Will I... die?\Probably.\Well, if you're going to die anyway, then do your best to act like a hero. response:	I guess you have point.
context: Why'd I have to turn into that?\For your beloved, right?\Hey, Del.\What?\Will I... die?\Probably.\Well, if you're going to die anyway, then do your best to act like a hero.\I guess you have point. response:	All right.
context: For your beloved, right?\Hey, Del.\What?\Will I... die?\Probably.\Well, if you're going to die anyway, then do your best to act like a hero.\I guess you have point.\All right. response:	Enemy!
context: Hey, Del.\What?\Will I... die?\Probably.\Well, if you're going to die anyway, then do your best to act like a hero.\I guess you have point.\All right.\Enemy! response:	Partner! Up front!
context: What?\Will I... die?\Probably.\Well, if you're going to die anyway, then do your best to act like a hero.\I guess you have point.\All right.\Enemy!\Partner! Up front! response:	Are you all right, Partner?
context: Will I... die?\Probably.\Well, if you're going to die anyway, then do your best to act like a hero.\I guess you have point.\All right.\Enemy!\Partner! Up front!\Are you all right, Partner? response:	Damn it, I regret not being able to do what comes after the wedding.
context: Probably.\Well, if you're going to die anyway, then do your best to act like a hero.\I guess you have point.\All right.\Enemy!\Partner! Up front!\Are you all right, Partner?\Damn it, I regret not being able to do what comes after the wedding. response:	Damn you all!
context: Well, if you're going to die anyway, then do your best to act like a hero.\I guess you have point.\All right.\Enemy!\Partner! Up front!\Are you all right, Partner?\Damn it, I regret not being able to do what comes after the wedding.\Damn you all! response:	Louise...
context: I guess you have point.\All right.\Enemy!\Partner! Up front!\Are you all right, Partner?\Damn it, I regret not being able to do what comes after the wedding.\Damn you all!\Louise... response:	Louise...
context: All right.\Enemy!\Partner! Up front!\Are you all right, Partner?\Damn it, I regret not being able to do what comes after the wedding.\Damn you all!\Louise...\Louise... response:	Man, I don't want to die.
context: Enemy!\Partner! Up front!\Are you all right, Partner?\Damn it, I regret not being able to do what comes after the wedding.\Damn you all!\Louise...\Louise...\Man, I don't want to die. response:	Partner!
context: Partner! Up front!\Are you all right, Partner?\Damn it, I regret not being able to do what comes after the wedding.\Damn you all!\Louise...\Louise...\Man, I don't want to die.\Partner! response:	Eclair D'amour...
context: Are you all right, Partner?\Damn it, I regret not being able to do what comes after the wedding.\Damn you all!\Louise...\Louise...\Man, I don't want to die.\Partner!\Eclair D'amour... response:	A magic flower that informs one of the condition of one's significant other even when they're far apart.
context: Damn it, I regret not being able to do what comes after the wedding.\Damn you all!\Louise...\Louise...\Man, I don't want to die.\Partner!\Eclair D'amour...\A magic flower that informs one of the condition of one's significant other even when they're far apart. response:	No...
context: Damn you all!\Louise...\Louise...\Man, I don't want to die.\Partner!\Eclair D'amour...\A magic flower that informs one of the condition of one's significant other even when they're far apart.\No... response:	Saito!
context: Louise...\Louise...\Man, I don't want to die.\Partner!\Eclair D'amour...\A magic flower that informs one of the condition of one's significant other even when they're far apart.\No...\Saito! response:	Louise!
context: Louise...\Man, I don't want to die.\Partner!\Eclair D'amour...\A magic flower that informs one of the condition of one's significant other even when they're far apart.\No...\Saito!\Louise! response:	Who would have thought that Saito-kun would...
context: Man, I don't want to die.\Partner!\Eclair D'amour...\A magic flower that informs one of the condition of one's significant other even when they're far apart.\No...\Saito!\Louise!\Who would have thought that Saito-kun would... response:	We were saved because of him.
context: Partner!\Eclair D'amour...\A magic flower that informs one of the condition of one's significant other even when they're far apart.\No...\Saito!\Louise!\Who would have thought that Saito-kun would...\We were saved because of him. response:	I'm sorry...
context: Eclair D'amour...\A magic flower that informs one of the condition of one's significant other even when they're far apart.\No...\Saito!\Louise!\Who would have thought that Saito-kun would...\We were saved because of him.\I'm sorry... response:	It's all my responsibility.
context: A magic flower that informs one of the condition of one's significant other even when they're far apart.\No...\Saito!\Louise!\Who would have thought that Saito-kun would...\We were saved because of him.\I'm sorry...\It's all my responsibility. response:	Your Highness...
context: No...\Saito!\Louise!\Who would have thought that Saito-kun would...\We were saved because of him.\I'm sorry...\It's all my responsibility.\Your Highness... response:	Louise...
context: Saito!\Louise!\Who would have thought that Saito-kun would...\We were saved because of him.\I'm sorry...\It's all my responsibility.\Your Highness...\Louise... response:	Saito...
context: Louise!\Who would have thought that Saito-kun would...\We were saved because of him.\I'm sorry...\It's all my responsibility.\Your Highness...\Louise...\Saito... response:	Saito...
context: Who would have thought that Saito-kun would...\We were saved because of him.\I'm sorry...\It's all my responsibility.\Your Highness...\Louise...\Saito...\Saito... response:	How long do you intend on doing that,
context: We were saved because of him.\I'm sorry...\It's all my responsibility.\Your Highness...\Louise...\Saito...\Saito...\How long do you intend on doing that, response:	Crybaby Louise!
context: I'm sorry...\It's all my responsibility.\Your Highness...\Louise...\Saito...\Saito...\How long do you intend on doing that,\Crybaby Louise! response:	You let your familiar die because you went to the battlefield...
context: It's all my responsibility.\Your Highness...\Louise...\Saito...\Saito...\How long do you intend on doing that,\Crybaby Louise!\You let your familiar die because you went to the battlefield... response:	Onee-sama!
context: Your Highness...\Louise...\Saito...\Saito...\How long do you intend on doing that,\Crybaby Louise!\You let your familiar die because you went to the battlefield...\Onee-sama! response:	My fault...
context: Louise...\Saito...\Saito...\How long do you intend on doing that,\Crybaby Louise!\You let your familiar die because you went to the battlefield...\Onee-sama!\My fault... response:	Saito died because of me...
context: Saito...\Saito...\How long do you intend on doing that,\Crybaby Louise!\You let your familiar die because you went to the battlefield...\Onee-sama!\My fault...\Saito died because of me... response:	Stand firm!
context: Saito...\How long do you intend on doing that,\Crybaby Louise!\You let your familiar die because you went to the battlefield...\Onee-sama!\My fault...\Saito died because of me...\Stand firm! response:	Why the big deal over some familiar's death?
context: How long do you intend on doing that,\Crybaby Louise!\You let your familiar die because you went to the battlefield...\Onee-sama!\My fault...\Saito died because of me...\Stand firm!\Why the big deal over some familiar's death? response:	Louise!
context: Crybaby Louise!\You let your familiar die because you went to the battlefield...\Onee-sama!\My fault...\Saito died because of me...\Stand firm!\Why the big deal over some familiar's death?\Louise! response:	What do you mean by some familiar?!
context: You let your familiar die because you went to the battlefield...\Onee-sama!\My fault...\Saito died because of me...\Stand firm!\Why the big deal over some familiar's death?\Louise!\What do you mean by some familiar?! response:	He was special to me!
context: Onee-sama!\My fault...\Saito died because of me...\Stand firm!\Why the big deal over some familiar's death?\Louise!\What do you mean by some familiar?!\He was special to me! response:	Saito was a special person to me!
context: My fault...\Saito died because of me...\Stand firm!\Why the big deal over some familiar's death?\Louise!\What do you mean by some familiar?!\He was special to me!\Saito was a special person to me! response:	Louise...
context: Saito died because of me...\Stand firm!\Why the big deal over some familiar's death?\Louise!\What do you mean by some familiar?!\He was special to me!\Saito was a special person to me!\Louise... response:	Get out!
context: Stand firm!\Why the big deal over some familiar's death?\Louise!\What do you mean by some familiar?!\He was special to me!\Saito was a special person to me!\Louise...\Get out! response:	Leave me alone...
context: Why the big deal over some familiar's death?\Louise!\What do you mean by some familiar?!\He was special to me!\Saito was a special person to me!\Louise...\Get out!\Leave me alone... response:	Let me be alone!
context: Louise!\What do you mean by some familiar?!\He was special to me!\Saito was a special person to me!\Louise...\Get out!\Leave me alone...\Let me be alone! response:	Let's go, Onee-sama.
context: What do you mean by some familiar?!\He was special to me!\Saito was a special person to me!\Louise...\Get out!\Leave me alone...\Let me be alone!\Let's go, Onee-sama. response:	Was it a mistake to go to the battlefield?
context: He was special to me!\Saito was a special person to me!\Louise...\Get out!\Leave me alone...\Let me be alone!\Let's go, Onee-sama.\Was it a mistake to go to the battlefield? response:	Why did you have to go and die for the sake of my honour?
context: Saito was a special person to me!\Louise...\Get out!\Leave me alone...\Let me be alone!\Let's go, Onee-sama.\Was it a mistake to go to the battlefield?\Why did you have to go and die for the sake of my honour? response:	Saito...
context: Louise...\Get out!\Leave me alone...\Let me be alone!\Let's go, Onee-sama.\Was it a mistake to go to the battlefield?\Why did you have to go and die for the sake of my honour?\Saito... response:	I love you...
context: Get out!\Leave me alone...\Let me be alone!\Let's go, Onee-sama.\Was it a mistake to go to the battlefield?\Why did you have to go and die for the sake of my honour?\Saito...\I love you... response:	I can say it without hesitation now.
context: Leave me alone...\Let me be alone!\Let's go, Onee-sama.\Was it a mistake to go to the battlefield?\Why did you have to go and die for the sake of my honour?\Saito...\I love you...\I can say it without hesitation now. response:	So, please!
context: Let me be alone!\Let's go, Onee-sama.\Was it a mistake to go to the battlefield?\Why did you have to go and die for the sake of my honour?\Saito...\I love you...\I can say it without hesitation now.\So, please! response:	Saito!
context: Let's go, Onee-sama.\Was it a mistake to go to the battlefield?\Why did you have to go and die for the sake of my honour?\Saito...\I love you...\I can say it without hesitation now.\So, please!\Saito! response:	Louise!
context: Was it a mistake to go to the battlefield?\Why did you have to go and die for the sake of my honour?\Saito...\I love you...\I can say it without hesitation now.\So, please!\Saito!\Louise! response:	Louise!
context: Why did you have to go and die for the sake of my honour?\Saito...\I love you...\I can say it without hesitation now.\So, please!\Saito!\Louise!\Louise! response:	Saito! Saito!
context: Saito...\I love you...\I can say it without hesitation now.\So, please!\Saito!\Louise!\Louise!\Saito! Saito! response:	It's really you, Saito!
context: I love you...\I can say it without hesitation now.\So, please!\Saito!\Louise!\Louise!\Saito! Saito!\It's really you, Saito! response:	You're not a ghost, are you?
context: I can say it without hesitation now.\So, please!\Saito!\Louise!\Louise!\Saito! Saito!\It's really you, Saito!\You're not a ghost, are you? response:	You're alive, right?
context: So, please!\Saito!\Louise!\Louise!\Saito! Saito!\It's really you, Saito!\You're not a ghost, are you?\You're alive, right? response:	Yeah.
context: Saito!\Louise!\Louise!\Saito! Saito!\It's really you, Saito!\You're not a ghost, are you?\You're alive, right?\Yeah. response:	I'm home, Louise.
context: Louise!\Louise!\Saito! Saito!\It's really you, Saito!\You're not a ghost, are you?\You're alive, right?\Yeah.\I'm home, Louise. response:	Idiot! Idiot! Idiot!
context: Louise!\Saito! Saito!\It's really you, Saito!\You're not a ghost, are you?\You're alive, right?\Yeah.\I'm home, Louise.\Idiot! Idiot! Idiot! response:	I thought you died!
context: Saito! Saito!\It's really you, Saito!\You're not a ghost, are you?\You're alive, right?\Yeah.\I'm home, Louise.\Idiot! Idiot! Idiot!\I thought you died! response:	You idiot!
context: It's really you, Saito!\You're not a ghost, are you?\You're alive, right?\Yeah.\I'm home, Louise.\Idiot! Idiot! Idiot!\I thought you died!\You idiot! response:	You know,
context: You're not a ghost, are you?\You're alive, right?\Yeah.\I'm home, Louise.\Idiot! Idiot! Idiot!\I thought you died!\You idiot!\You know, response:	I was saved by a fairy.
context: You're alive, right?\Yeah.\I'm home, Louise.\Idiot! Idiot! Idiot!\I thought you died!\You idiot!\You know,\I was saved by a fairy. response:	Fairy?
context: Yeah.\I'm home, Louise.\Idiot! Idiot! Idiot!\I thought you died!\You idiot!\You know,\I was saved by a fairy.\Fairy? response:	Wake up, Gandalfr.
context: I'm home, Louise.\Idiot! Idiot! Idiot!\I thought you died!\You idiot!\You know,\I was saved by a fairy.\Fairy?\Wake up, Gandalfr. response:	Gandalfr, the God's left hand.
context: Idiot! Idiot! Idiot!\I thought you died!\You idiot!\You know,\I was saved by a fairy.\Fairy?\Wake up, Gandalfr.\Gandalfr, the God's left hand. response:	Go home.
context: I thought you died!\You idiot!\You know,\I was saved by a fairy.\Fairy?\Wake up, Gandalfr.\Gandalfr, the God's left hand.\Go home. response:	To where you should return.
context: You idiot!\You know,\I was saved by a fairy.\Fairy?\Wake up, Gandalfr.\Gandalfr, the God's left hand.\Go home.\To where you should return. response:	So huge!
context: You know,\I was saved by a fairy.\Fairy?\Wake up, Gandalfr.\Gandalfr, the God's left hand.\Go home.\To where you should return.\So huge! response:	And she took care of me for a while.
context: I was saved by a fairy.\Fairy?\Wake up, Gandalfr.\Gandalfr, the God's left hand.\Go home.\To where you should return.\So huge!\And she took care of me for a while. response:	But man, her breasts were so huge, they surprised me.
context: Fairy?\Wake up, Gandalfr.\Gandalfr, the God's left hand.\Go home.\To where you should return.\So huge!\And she took care of me for a while.\But man, her breasts were so huge, they surprised me. response:	They were bigger than both Siesta's and Jessica's.
context: Wake up, Gandalfr.\Gandalfr, the God's left hand.\Go home.\To where you should return.\So huge!\And she took care of me for a while.\But man, her breasts were so huge, they surprised me.\They were bigger than both Siesta's and Jessica's. response:	I see. I'm happy for you.
context: Gandalfr, the God's left hand.\Go home.\To where you should return.\So huge!\And she took care of me for a while.\But man, her breasts were so huge, they surprised me.\They were bigger than both Siesta's and Jessica's.\I see. I'm happy for you. response:	I see... S-So you met a big-breasted fairy.
context: Go home.\To where you should return.\So huge!\And she took care of me for a while.\But man, her breasts were so huge, they surprised me.\They were bigger than both Siesta's and Jessica's.\I see. I'm happy for you.\I see... S-So you met a big-breasted fairy. response:	Louise-san?
context: To where you should return.\So huge!\And she took care of me for a while.\But man, her breasts were so huge, they surprised me.\They were bigger than both Siesta's and Jessica's.\I see. I'm happy for you.\I see... S-So you met a big-breasted fairy.\Louise-san? response:	You do like big breasts, don't you?
context: So huge!\And she took care of me for a while.\But man, her breasts were so huge, they surprised me.\They were bigger than both Siesta's and Jessica's.\I see. I'm happy for you.\I see... S-So you met a big-breasted fairy.\Louise-san?\You do like big breasts, don't you? response:	You love huge breasts, don't you?
context: And she took care of me for a while.\But man, her breasts were so huge, they surprised me.\They were bigger than both Siesta's and Jessica's.\I see. I'm happy for you.\I see... S-So you met a big-breasted fairy.\Louise-san?\You do like big breasts, don't you?\You love huge breasts, don't you? response:	Wait, Louise!
context: But man, her breasts were so huge, they surprised me.\They were bigger than both Siesta's and Jessica's.\I see. I'm happy for you.\I see... S-So you met a big-breasted fairy.\Louise-san?\You do like big breasts, don't you?\You love huge breasts, don't you?\Wait, Louise! response:	Then keep living with the fairy!
context: They were bigger than both Siesta's and Jessica's.\I see. I'm happy for you.\I see... S-So you met a big-breasted fairy.\Louise-san?\You do like big breasts, don't you?\You love huge breasts, don't you?\Wait, Louise!\Then keep living with the fairy! response:	What was that?
context: I see. I'm happy for you.\I see... S-So you met a big-breasted fairy.\Louise-san?\You do like big breasts, don't you?\You love huge breasts, don't you?\Wait, Louise!\Then keep living with the fairy!\What was that? response:	Look!
context: I see... S-So you met a big-breasted fairy.\Louise-san?\You do like big breasts, don't you?\You love huge breasts, don't you?\Wait, Louise!\Then keep living with the fairy!\What was that?\Look! response:	Wow.
context: Louise-san?\You do like big breasts, don't you?\You love huge breasts, don't you?\Wait, Louise!\Then keep living with the fairy!\What was that?\Look!\Wow. response:	Saito-san!
context: You do like big breasts, don't you?\You love huge breasts, don't you?\Wait, Louise!\Then keep living with the fairy!\What was that?\Look!\Wow.\Saito-san! response:	I can't forgive you for making me drink a sleeping potion!
context: You love huge breasts, don't you?\Wait, Louise!\Then keep living with the fairy!\What was that?\Look!\Wow.\Saito-san!\I can't forgive you for making me drink a sleeping potion! response:	Calm down, Louise!
context: Wait, Louise!\Then keep living with the fairy!\What was that?\Look!\Wow.\Saito-san!\I can't forgive you for making me drink a sleeping potion!\Calm down, Louise! response:	Saito!
context: Then keep living with the fairy!\What was that?\Look!\Wow.\Saito-san!\I can't forgive you for making me drink a sleeping potion!\Calm down, Louise!\Saito! response:	Darling! You were alive!
context: What was that?\Look!\Wow.\Saito-san!\I can't forgive you for making me drink a sleeping potion!\Calm down, Louise!\Saito!\Darling! You were alive! response:	Tough.
context: Look!\Wow.\Saito-san!\I can't forgive you for making me drink a sleeping potion!\Calm down, Louise!\Saito!\Darling! You were alive!\Tough. response:	Partner, don't you think the enemy of seventy thousand was easier than this?
context: Wow.\Saito-san!\I can't forgive you for making me drink a sleeping potion!\Calm down, Louise!\Saito!\Darling! You were alive!\Tough.\Partner, don't you think the enemy of seventy thousand was easier than this? response:	I think so, too.
context: Saito-san!\I can't forgive you for making me drink a sleeping potion!\Calm down, Louise!\Saito!\Darling! You were alive!\Tough.\Partner, don't you think the enemy of seventy thousand was easier than this?\I think so, too. response:	Saito-san?
context: I can't forgive you for making me drink a sleeping potion!\Calm down, Louise!\Saito!\Darling! You were alive!\Tough.\Partner, don't you think the enemy of seventy thousand was easier than this?\I think so, too.\Saito-san? response:	Siesta!
context: Calm down, Louise!\Saito!\Darling! You were alive!\Tough.\Partner, don't you think the enemy of seventy thousand was easier than this?\I think so, too.\Saito-san?\Siesta! response:	Saito-san.
context: Saito!\Darling! You were alive!\Tough.\Partner, don't you think the enemy of seventy thousand was easier than this?\I think so, too.\Saito-san?\Siesta!\Saito-san. response:	I kept believing... that you were still alive.
context: Darling! You were alive!\Tough.\Partner, don't you think the enemy of seventy thousand was easier than this?\I think so, too.\Saito-san?\Siesta!\Saito-san.\I kept believing... that you were still alive. response:	Saito...
context: Tough.\Partner, don't you think the enemy of seventy thousand was easier than this?\I think so, too.\Saito-san?\Siesta!\Saito-san.\I kept believing... that you were still alive.\Saito... response:	You pervert dog!
context: Partner, don't you think the enemy of seventy thousand was easier than this?\I think so, too.\Saito-san?\Siesta!\Saito-san.\I kept believing... that you were still alive.\Saito...\You pervert dog! response:	I'm sorry!
