context: Kokoro response:	masshiro PAGE mekuru
context: What was it?\That the girl Kazehaya likes is Sawako.\With things the way they are now, I thought I might as well.\Why didn't you?!\'Cause I thought you said everything that needed to be said.\What you said was the main problem, and maybe things will change now that it's out in the open.\Sawako will do something about this herself.\She's been able to do so herself so far! response:	It'll definitely be okay.
context: That the girl Kazehaya likes is Sawako.\With things the way they are now, I thought I might as well.\Why didn't you?!\'Cause I thought you said everything that needed to be said.\What you said was the main problem, and maybe things will change now that it's out in the open.\Sawako will do something about this herself.\She's been able to do so herself so far!\It'll definitely be okay. response:	Yeah, it will.
context: With things the way they are now, I thought I might as well.\Why didn't you?!\'Cause I thought you said everything that needed to be said.\What you said was the main problem, and maybe things will change now that it's out in the open.\Sawako will do something about this herself.\She's been able to do so herself so far!\It'll definitely be okay.\Yeah, it will. response:	We're able to feel this way because you were brave enough to tell us.
context: Why didn't you?!\'Cause I thought you said everything that needed to be said.\What you said was the main problem, and maybe things will change now that it's out in the open.\Sawako will do something about this herself.\She's been able to do so herself so far!\It'll definitely be okay.\Yeah, it will.\We're able to feel this way because you were brave enough to tell us. response:	I guess I should've tried harder then.
context: 'Cause I thought you said everything that needed to be said.\What you said was the main problem, and maybe things will change now that it's out in the open.\Sawako will do something about this herself.\She's been able to do so herself so far!\It'll definitely be okay.\Yeah, it will.\We're able to feel this way because you were brave enough to tell us.\I guess I should've tried harder then. response:	Have I been trying my best with Kazehaya up until now?
context: What you said was the main problem, and maybe things will change now that it's out in the open.\Sawako will do something about this herself.\She's been able to do so herself so far!\It'll definitely be okay.\Yeah, it will.\We're able to feel this way because you were brave enough to tell us.\I guess I should've tried harder then.\Have I been trying my best with Kazehaya up until now? response:	What about now?
context: Sawako will do something about this herself.\She's been able to do so herself so far!\It'll definitely be okay.\Yeah, it will.\We're able to feel this way because you were brave enough to tell us.\I guess I should've tried harder then.\Have I been trying my best with Kazehaya up until now?\What about now? response:	Am I trying my best now?
context: She's been able to do so herself so far!\It'll definitely be okay.\Yeah, it will.\We're able to feel this way because you were brave enough to tell us.\I guess I should've tried harder then.\Have I been trying my best with Kazehaya up until now?\What about now?\Am I trying my best now? response:	douka ima dake wa furimukanaide
context: It'll definitely be okay.\Yeah, it will.\We're able to feel this way because you were brave enough to tell us.\I guess I should've tried harder then.\Have I been trying my best with Kazehaya up until now?\What about now?\Am I trying my best now?\douka ima dake wa furimukanaide response:	Please don't look at me right now
context: Yeah, it will.\We're able to feel this way because you were brave enough to tell us.\I guess I should've tried harder then.\Have I been trying my best with Kazehaya up until now?\What about now?\Am I trying my best now?\douka ima dake wa furimukanaide\Please don't look at me right now response:	yuugure sawagu kaze
context: We're able to feel this way because you were brave enough to tell us.\I guess I should've tried harder then.\Have I been trying my best with Kazehaya up until now?\What about now?\Am I trying my best now?\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze response:	The sun's set, the wind's blowing,
context: I guess I should've tried harder then.\Have I been trying my best with Kazehaya up until now?\What about now?\Am I trying my best now?\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing, response:	furesouna kyouri
context: Have I been trying my best with Kazehaya up until now?\What about now?\Am I trying my best now?\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri response:	and we're so close that we can almost touch
context: What about now?\Am I trying my best now?\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch response:	kimi wo mitsumeteru zutto
context: Am I trying my best now?\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto response:	My gaze has always been fixed on you
context: douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you response:	kimi ga suki de
context: Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de response:	I like you
context: yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you response:	kimi ga suki de
context: The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de response:	I've always liked you
context: furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you response:	kono omoi koi demo ii
context: and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii response:	I don't mind if this emotion is what they call love,
context: kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love, response:	kizu tsuitemo ii
context: My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii response:	and I don't care if I get hurt by it
context: kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it response:	nando demo tsutaetai
context: I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai response:	I just want to tell you, over and over again
context: kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again response:	kimi ni todoke
context: I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke response:	I want to reach you
context: kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you response:	Preview
context: I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview response:	Just Give Up
context: kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview\Just Give Up response:	Thickheaded.
context: and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview\Just Give Up\Thickheaded. response:	Cowardly.
context: nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview\Just Give Up\Thickheaded.\Cowardly. response:	Nothing to say.
context: I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview\Just Give Up\Thickheaded.\Cowardly.\Nothing to say. response:	Next time: Just Give Up.
